|6.6.6
Archiving\03_Data\eq/QFM_m1.75/TAY13/TAY13_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.7290       0.262355       0.859856E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.7290       0.262374       0.859881E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.7290       0.262392       0.859906E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.7290       0.262411       0.859932E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.7290       0.262430       0.859958E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.7290       0.262448       0.859984E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.7289       0.262467       0.860010E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.7289       0.262486       0.860037E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.7289       0.262504       0.860064E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.7289       0.262523       0.860090E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.7289       0.262542       0.860117E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.7288       0.262560       0.860143E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.7288       0.262579       0.860170E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.7288       0.262598       0.860198E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.7288       0.262617       0.860225E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.7288       0.262636       0.860253E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.7287       0.262655       0.860280E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.7287       0.262674       0.860308E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.7287       0.262693       0.860336E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        98.9579       0.262825                 NaN  0.779313                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        98.8556       0.262861                 NaN  0.881543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        98.6596       0.262912                 NaN   1.07753                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        98.4634       0.262964                 NaN   1.27361                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        98.2672       0.263015                 NaN   1.46978                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        98.0709       0.263066                 NaN   1.66604                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        97.5372       0.263174                 NaN   2.19960                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        97.0031       0.263282                 NaN   2.73362                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        96.4685       0.263389                 NaN   3.26811                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        95.9334       0.263496                 NaN   3.80306                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        95.3979       0.263602                 NaN   4.33847                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        94.8620       0.263708                 NaN   4.87434                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        94.3255       0.263814                 NaN   5.41067                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        93.7886       0.263920                 NaN   5.94745                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        93.1114       0.264050                 NaN   6.62456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        92.4335       0.264180                 NaN   7.30237                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        91.7548       0.264309                 NaN   7.98086                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        91.0755       0.264438                 NaN   8.66005                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        89.7953       0.173649                 NaN   9.79647                 NaN  0.234620                 NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        87.9499                 NaN            NaN   11.3527       0.143085E-001  0.683117                 NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        87.2687                 NaN            NaN   12.0220       0.258455E-001  0.683493                 NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        86.5869                 NaN            NaN   12.6919       0.373952E-001  0.683868                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        85.9243                 NaN            NaN   13.3431       0.483457E-001  0.684237                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        85.2611                 NaN            NaN   13.9950       0.593080E-001  0.684606                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        84.5972                 NaN            NaN   14.6476       0.702821E-001  0.684974                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        83.9326                 NaN            NaN   15.3008       0.812678E-001  0.685340                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        83.2674                 NaN            NaN   15.9546       0.922652E-001  0.685705                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        82.6015                 NaN            NaN   16.6091       0.103274       0.686069                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        81.9350                 NaN            NaN   17.2642       0.114295       0.686432                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        81.2679                 NaN            NaN   17.9200       0.125327       0.686794                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        80.6368                 NaN            NaN   18.5406       0.135467       0.687145                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        80.0051                 NaN            NaN   19.1617       0.145617       0.687495                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        79.3729                 NaN            NaN   19.7835       0.155777       0.687843                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        78.7401                 NaN            NaN   20.4058       0.165947       0.688190                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        78.1067                 NaN            NaN   21.0286       0.176127       0.688536                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        77.4727                 NaN            NaN   21.6521       0.186317       0.688881                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        76.8382                 NaN            NaN   22.2760       0.196517       0.689225                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        76.2031                 NaN            NaN   22.9006       0.206727       0.689567                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        75.6070                 NaN            NaN   23.4871       0.215954       0.689894                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        75.0104                 NaN            NaN   24.0742       0.225190       0.690220                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        74.4133                 NaN            NaN   24.6617       0.234434       0.690545                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        73.8157                 NaN            NaN   25.2497       0.243686       0.690868                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        73.2177                 NaN            NaN   25.8382       0.252947       0.691191                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        72.6191                 NaN            NaN   26.4272       0.262216       0.691512                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        72.0201                 NaN            NaN   27.0166       0.271493       0.691832                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        71.4206                 NaN            NaN   27.6065       0.280778       0.692150                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        70.8527                 NaN            NaN   28.1654       0.289519       0.692457                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        70.2843                 NaN            NaN   28.7247       0.298267       0.692762                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        69.7155                 NaN            NaN   29.2844       0.307022       0.693066                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        69.1463                 NaN            NaN   29.8445       0.315784       0.693369                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        68.5767                 NaN            NaN   30.4051       0.324553       0.693670                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        68.0067                 NaN            NaN   30.9660       0.333329       0.693970                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        67.4363                 NaN            NaN   31.5273       0.342113       0.694269                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        66.8655                 NaN            NaN   32.0891       0.350903       0.694567                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        66.3260                 NaN            NaN   32.6204       0.358792       0.694851                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        65.7861                 NaN            NaN   33.1521       0.366686       0.695134                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        65.2459                 NaN            NaN   33.6841       0.374586       0.695415                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        64.7054                 NaN            NaN   34.2165       0.382492       0.695695                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        64.1645                 NaN            NaN   34.7492       0.390404       0.695974                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        63.6232                 NaN            NaN   35.2822       0.398321       0.696252                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        63.0817                 NaN            NaN   35.8156       0.406244       0.696528                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        62.5398                 NaN            NaN   36.3493       0.414172       0.696803                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        62.0327                 NaN            NaN   36.8486       0.421646       0.697062                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        61.5253                 NaN            NaN   37.3483       0.429125       0.697320                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        61.0176                 NaN            NaN   37.8482       0.436609       0.697576                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        60.5096                 NaN            NaN   38.3484       0.444098       0.697831                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        60.0014                 NaN            NaN   38.8489       0.451591       0.698085                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        59.4930                 NaN            NaN   39.3496       0.459088       0.698337                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        58.9842                 NaN            NaN   39.8506       0.466590       0.698588                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        58.4752                 NaN            NaN   40.3519       0.474097       0.698838                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        58.0046                 NaN            NaN   40.8154       0.480886       0.699069                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        57.5339                 NaN            NaN   41.2792       0.487679       0.699299                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        57.0629                 NaN            NaN   41.7431       0.494476       0.699528                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        56.5917                 NaN            NaN   42.2073       0.501276       0.699755                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        56.1203                 NaN            NaN   42.6716       0.508080       0.699981                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        55.6487                 NaN            NaN   43.1362       0.514886       0.700206                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        55.1770                 NaN            NaN   43.6009       0.521697       0.700429                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        54.7050                 NaN            NaN   44.0658       0.528510       0.700651                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        54.2722                 NaN            NaN   44.4917       0.535266       0.700855                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        53.8392                 NaN            NaN   44.9178       0.542025       0.701059                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        53.4060                 NaN            NaN   45.3439       0.548788       0.701261                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        52.9727                 NaN            NaN   45.7703       0.555552       0.701462                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        52.5393                 NaN            NaN   46.1967       0.562320       0.701661                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        52.1057                 NaN            NaN   46.6233       0.569091       0.701859                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        51.6720                 NaN            NaN   47.0500       0.575865       0.702056                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        51.2382                 NaN            NaN   47.4769       0.582641       0.702252                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        50.8479                 NaN            NaN   47.8608       0.588837       0.702427                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        50.4576                 NaN            NaN   48.2448       0.595036       0.702602                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        50.0671                 NaN            NaN   48.6289       0.601237       0.702775                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        49.6765                 NaN            NaN   49.0131       0.607440       0.702947                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        49.2859                 NaN            NaN   49.3974       0.613644       0.703117                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        48.8952                 NaN            NaN   49.7817       0.619851       0.703286                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        48.5044                 NaN            NaN   50.1661       0.626060       0.703454                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        48.1135                 NaN            NaN   50.5506       0.632271       0.703621                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        47.7540                 NaN            NaN   50.9040       0.638238       0.703775                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        47.3945                 NaN            NaN   51.2574       0.644208       0.703927                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        47.0349                 NaN            NaN   51.6109       0.650179       0.704078                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        46.6753                 NaN            NaN   51.9644       0.656151       0.704228                 NaN            NaN            NaN            NaN            NaN            NaN
