|6.6.6
Archiving\03_Data\fracLP/QFM_m1/Y98/Y98_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1917.29        500.000        99.2195       0.772229       0.829319E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.2194       0.772285       0.829323E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.2194       0.772342       0.829326E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.2193       0.772399       0.829330E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.2193       0.772456       0.829334E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.2192       0.772513       0.829338E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.2191       0.772570       0.829342E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.2191       0.772627       0.829346E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.2190       0.772684       0.829350E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.2190       0.772741       0.829354E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.2189       0.772798       0.829359E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.2189       0.772855       0.829363E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.2188       0.772912       0.829368E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.2187       0.772969       0.829372E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.2187       0.773027       0.829377E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.2186       0.773084       0.829382E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.2186       0.773141       0.829386E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.2185       0.773198       0.829391E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.2185       0.773255       0.829396E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.2184       0.773312       0.829402E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.2183       0.773369       0.829407E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.2183       0.773427       0.829412E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.2182       0.773484       0.829417E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.2182       0.773541       0.829423E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.2181       0.773598       0.829428E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.2181       0.773656       0.829434E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.2180       0.773713       0.829439E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.2179       0.773770       0.829445E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.2179       0.773827       0.829451E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.2178       0.773885       0.829457E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.2178       0.773942       0.829463E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.2177       0.773999       0.829469E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.2176       0.774057       0.829475E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.2176       0.774114       0.829481E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.2175       0.774171       0.829488E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.2175       0.774229       0.829494E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.2174       0.774286       0.829501E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.2174       0.774344       0.829508E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.2173       0.774401       0.829514E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.2172       0.774458       0.829521E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.2172       0.774516       0.829527E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.2171       0.774573       0.829534E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.2171       0.774631       0.829541E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.2170       0.774688       0.829548E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.2170       0.774746       0.829555E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.2169       0.774803       0.829562E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.2168       0.774861       0.829570E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.2168       0.774918       0.829577E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.2167       0.774976       0.829585E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.2167       0.775033       0.829592E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.2166       0.775090       0.829599E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.2166       0.775148       0.829607E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.2165       0.775205       0.829615E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.2164       0.775263       0.829622E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.2164       0.775320       0.829630E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.2163       0.775378       0.829638E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.2163       0.775436       0.829646E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.2162       0.775493       0.829654E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.2162       0.775551       0.829662E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.2161       0.775608       0.829670E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.2160       0.775666       0.829679E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.2160       0.775723       0.829687E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.2159       0.775781       0.829695E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.2159       0.775838       0.829704E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.2158       0.775896       0.829712E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.2157       0.775954       0.829721E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.2157       0.776011       0.829729E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.2156       0.776069       0.829738E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.2156       0.776126       0.829747E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.2155       0.776184       0.829756E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.2155       0.776242       0.829765E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.2154       0.776299       0.829774E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.2153       0.776357       0.829783E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.2153       0.776414       0.829792E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.2152       0.776472       0.829801E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.2152       0.776529       0.829810E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.2151       0.776587       0.829819E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.2151       0.776645       0.829829E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.2150       0.776702       0.829838E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.2149       0.776760       0.829847E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.0015       0.776864                 NaN  0.221680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.9986                 NaN            NaN            NaN  0.143892E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.9901                 NaN            NaN            NaN  0.985958E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.9902                 NaN            NaN            NaN  0.978189E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.9903                 NaN            NaN            NaN  0.970929E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.9904                 NaN            NaN            NaN  0.964297E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.9905                 NaN            NaN            NaN  0.952719E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.9905                 NaN            NaN            NaN  0.947883E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.9906                 NaN            NaN            NaN  0.940187E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.9907                 NaN            NaN            NaN  0.931147E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.9908                 NaN            NaN            NaN  0.924747E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.9908                 NaN            NaN            NaN  0.918513E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.9909                 NaN            NaN            NaN  0.909700E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.9938                 NaN            NaN            NaN  0.623595E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.9883                 NaN            NaN            NaN  0.117457E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.9974                 NaN            NaN            NaN  0.260825E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.9849                 NaN            NaN            NaN  0.151078E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.9913                 NaN            NaN            NaN  0.872887E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.9913                 NaN            NaN            NaN  0.866773E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.9914                 NaN            NaN            NaN  0.857524E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.9915                 NaN            NaN            NaN  0.854825E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.9916                 NaN            NaN            NaN  0.843194E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.9917                 NaN            NaN            NaN  0.834536E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.9917                 NaN            NaN            NaN  0.831469E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.9918                 NaN            NaN            NaN  0.822758E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.9918                 NaN            NaN            NaN  0.817618E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.4129                 NaN            NaN  0.578666       0.841884E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.4083                 NaN            NaN  0.583256       0.842565E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.4114                 NaN            NaN  0.580211       0.836708E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.4110                 NaN            NaN  0.580630       0.835604E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.4108                 NaN            NaN  0.580871       0.835198E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3036                 NaN            NaN  0.686505       0.990800E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.5180                 NaN            NaN  0.475287       0.674318E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.4139                 NaN            NaN  0.577821       0.828789E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.4169                 NaN            NaN  0.574868       0.822707E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.4065                 NaN            NaN  0.585112       0.838013E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.4269                 NaN            NaN  0.565043       0.807027E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.4137                 NaN            NaN  0.578050       0.823766E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.4299                 NaN            NaN  0.562090       0.803532E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.4251                 NaN            NaN  0.566832       0.811023E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.4252                 NaN            NaN  0.566751       0.808279E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.4304                 NaN            NaN  0.561521       0.803152E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.4313                 NaN            NaN  0.560694       0.801884E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.4341                 NaN            NaN  0.557918       0.798745E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.4369                 NaN            NaN  0.555154       0.794520E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.4395                 NaN            NaN  0.552536       0.791465E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        99.4429                 NaN            NaN  0.549219       0.787836E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.4220                 NaN            NaN  0.569809       0.819449E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.0735                 NaN            NaN  0.266290       0.383482E-002  0.656411                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.7072                 NaN            NaN  0.561396E-001            NaN   1.23662                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.7289                 NaN            NaN  0.524928E-001            NaN   1.21859                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.7470                 NaN            NaN  0.492993E-001            NaN   1.20373                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.7677                 NaN            NaN  0.472802E-001            NaN   1.18507                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.7856                 NaN            NaN  0.467856E-001            NaN   1.16757                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.8034                 NaN            NaN  0.430411E-001            NaN   1.15359                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.6079                 NaN            NaN  0.464209E-001            NaN   1.34571                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.0483                 NaN            NaN  0.301408E-001            NaN  0.921603                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.8533                 NaN            NaN  0.357089E-001            NaN   1.11099                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.8700                 NaN            NaN  0.327676E-001            NaN   1.09720                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.8836                 NaN            NaN  0.294121E-001            NaN   1.08696                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.9003                 NaN            NaN  0.315459E-001            NaN   1.06817                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.9124                 NaN            NaN  0.411981E-001            NaN   1.04645                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.9307                 NaN            NaN  0.575997E-002            NaN   1.06352                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.9442                 NaN            NaN  0.216158E-001            NaN   1.03416                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.9411                 NaN            NaN  0.159218E-001            NaN   1.04296                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.9700                 NaN            NaN  0.141261E-001            NaN   1.01586                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9895                 NaN            NaN  0.168583E-001            NaN  0.993629                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9941                 NaN            NaN  0.129622E-001            NaN  0.992981                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.4942                 NaN            NaN  0.675214E-002            NaN  0.499016                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.5285                 NaN            NaN  0.138774E-001            NaN   1.45761                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.0306                 NaN            NaN  0.758919E-002            NaN  0.961842                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.7354                 NaN            NaN  0.981481E-002            NaN   1.25474                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.3588                 NaN            NaN  0.160861E-002            NaN  0.639573                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0589                 NaN            NaN            NaN            NaN  0.941093                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0731                 NaN            NaN  0.546948E-003            NaN  0.926314                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0833                 NaN            NaN  0.649682E-002            NaN  0.910157                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.0904                 NaN            NaN            NaN            NaN  0.909623                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1024                 NaN            NaN  0.170504E-001            NaN  0.880551                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1055                 NaN            NaN            NaN            NaN  0.894548                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.1183                 NaN            NaN  0.582829E-002            NaN  0.875843                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.1834                 NaN            NaN  0.279803E-001            NaN  0.788631                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0798                 NaN            NaN            NaN            NaN  0.920193                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.1431                 NaN            NaN  0.765799E-002            NaN  0.849275                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.1482                 NaN            NaN            NaN            NaN  0.851809                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.0929                 NaN            NaN            NaN            NaN  0.572446       0.334658                 NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        98.9107                 NaN            NaN            NaN            NaN            NaN   1.08925                 NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.9052                 NaN            NaN            NaN            NaN            NaN   1.09484                 NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.8972                 NaN            NaN            NaN            NaN            NaN   1.10276                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.8907                 NaN            NaN            NaN            NaN            NaN   1.10928                 NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.8613                 NaN            NaN            NaN            NaN            NaN   1.13873                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.1541                 NaN            NaN            NaN            NaN  0.456667       0.389208                 NaN            NaN            NaN            NaN            NaN
