|6.6.6
Archiving\03_Data\fracLP/QFM_m1/Y98/Y98_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1952.38        500.000        99.0134       0.962931       0.236350E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        500.000        99.0134       0.962930       0.236349E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        500.000        99.0134       0.962928       0.236349E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        500.000        99.0134       0.962927       0.236349E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        500.000        99.0134       0.962925       0.236348E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        99.0134       0.962924       0.236348E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        99.0134       0.962922       0.236348E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        99.0134       0.962921       0.236347E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        99.0134       0.962917       0.236346E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.0134       0.962918       0.236347E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.0134       0.962916       0.236346E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.0135       0.962915       0.236346E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.0135       0.962913       0.236345E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.0135       0.962912       0.236345E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.0135       0.962910       0.236345E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.0135       0.962909       0.236344E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.0135       0.962907       0.236344E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.0135       0.962905       0.236343E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.0135       0.962904       0.236343E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.0135       0.962902       0.236343E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.0135       0.962900       0.236342E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.0135       0.962899       0.236342E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.0135       0.962897       0.236341E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.0135       0.962895       0.236341E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.0135       0.962894       0.236341E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.0135       0.962892       0.236340E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.0135       0.962890       0.236340E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.0135       0.962888       0.236339E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.0135       0.962887       0.236339E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.0135       0.962885       0.236338E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.0135       0.962883       0.236338E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.0135       0.962881       0.236337E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.0135       0.962879       0.236337E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.0135       0.962877       0.236337E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.0135       0.962875       0.236336E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.0135       0.962874       0.236336E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.0135       0.962872       0.236335E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.0135       0.962870       0.236335E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.0135       0.962868       0.236334E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.0135       0.962866       0.236334E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.0135       0.962864       0.236333E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.0135       0.962862       0.236333E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.0135       0.962860       0.236332E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.0135       0.962858       0.236332E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.0135       0.962856       0.236331E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.0135       0.962854       0.236331E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.0135       0.962851       0.236330E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.0135       0.962849       0.236330E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.0135       0.962847       0.236329E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.0135       0.962845       0.236329E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.0135       0.962843       0.236328E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.0135       0.962841       0.236328E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.0135       0.962838       0.236327E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.0135       0.962836       0.236326E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.0135       0.962834       0.236326E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.0135       0.962832       0.236325E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.0135       0.962829       0.236325E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.0135       0.962827       0.236324E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.0135       0.962825       0.236324E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.0135       0.962823       0.236323E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.0135       0.962820       0.236323E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.0136       0.962818       0.236322E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.0136       0.962814       0.236321E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.0136       0.962813       0.236321E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.0136       0.962811       0.236320E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.0136       0.962808       0.236320E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.0136       0.962806       0.236319E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.0136       0.962791       0.236315E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.0136       0.962801       0.236318E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.0136       0.962798       0.236317E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.0136       0.962795       0.236316E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.0136       0.962793       0.236316E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.0136       0.962790       0.236315E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.0136       0.962788       0.236315E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.0136       0.962785       0.236314E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.0136       0.962782       0.236313E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.0136       0.962780       0.236313E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.0136       0.962777       0.236312E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.0136       0.962774       0.236311E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.0136       0.962771       0.236311E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.0136       0.962769       0.236310E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.0136       0.962766       0.236309E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.0136       0.962763       0.236309E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.0136       0.962760       0.236308E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.0136       0.962758       0.236307E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.0136       0.962755       0.236306E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.0136       0.962752       0.236306E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.0136       0.962749       0.236305E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.0136       0.962746       0.236304E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.0136       0.962743       0.236303E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.0136       0.962740       0.236303E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.0136       0.962737       0.236302E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.0136       0.962734       0.236301E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.0136       0.962730       0.236301E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        98.7737       0.962670                 NaN  0.263598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.9978                 NaN            NaN            NaN  0.221946E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.9848                 NaN            NaN            NaN  0.152051E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.9849                 NaN            NaN            NaN  0.150841E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.9850                 NaN            NaN            NaN  0.149731E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.9851                 NaN            NaN            NaN  0.148659E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.9853                 NaN            NaN            NaN  0.146882E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.9854                 NaN            NaN            NaN  0.146120E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.9855                 NaN            NaN            NaN  0.144926E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.9856                 NaN            NaN            NaN  0.143517E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.9857                 NaN            NaN            NaN  0.142524E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.9858                 NaN            NaN            NaN  0.141538E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.9860                 NaN            NaN            NaN  0.140175E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.9904                 NaN            NaN            NaN  0.960903E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.9819                 NaN            NaN            NaN  0.180980E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.9960                 NaN            NaN            NaN  0.402101E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.9767                 NaN            NaN            NaN  0.232727E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.9866                 NaN            NaN            NaN  0.134490E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.9867                 NaN            NaN            NaN  0.133491E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.9868                 NaN            NaN            NaN  0.132100E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.9868                 NaN            NaN            NaN  0.131627E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.9870                 NaN            NaN            NaN  0.129893E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.9871                 NaN            NaN            NaN  0.128558E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.9872                 NaN            NaN            NaN  0.127980E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.9873                 NaN            NaN            NaN  0.126685E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.9874                 NaN            NaN            NaN  0.125812E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.3250                 NaN            NaN  0.662014       0.129580E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.3191                 NaN            NaN  0.667901       0.129762E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3220                 NaN            NaN  0.665059       0.128933E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.3209                 NaN            NaN  0.666226       0.128864E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.3199                 NaN            NaN  0.667198       0.128869E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.1937                 NaN            NaN  0.790972       0.153054E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.4424                 NaN            NaN  0.547169       0.104203E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.3216                 NaN            NaN  0.665587       0.128103E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.3243                 NaN            NaN  0.662963       0.127282E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.3115                 NaN            NaN  0.675507       0.129699E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.3344                 NaN            NaN  0.653146       0.125018E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.3183                 NaN            NaN  0.668897       0.127811E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.3366                 NaN            NaN  0.650944       0.124657E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.3306                 NaN            NaN  0.656829       0.125862E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.3297                 NaN            NaN  0.657745       0.125579E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.3353                 NaN            NaN  0.652227       0.124815E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.3355                 NaN            NaN  0.652079       0.124703E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.3382                 NaN            NaN  0.649372       0.124293E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.3407                 NaN            NaN  0.646909       0.123745E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.3431                 NaN            NaN  0.644568       0.123326E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        99.3463                 NaN            NaN  0.641460       0.122852E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.3212                 NaN            NaN  0.666002       0.127838E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.9403                 NaN            NaN  0.311461       0.598345E-002  0.742213                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.5361                 NaN            NaN  0.656767E-001            NaN   1.39823                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.5601                 NaN            NaN  0.614720E-001            NaN   1.37840                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.5805                 NaN            NaN  0.577284E-001            NaN   1.36173                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.6030                 NaN            NaN  0.554367E-001            NaN   1.34153                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.6228                 NaN            NaN  0.548920E-001            NaN   1.32227                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.6425                 NaN            NaN  0.505354E-001            NaN   1.30695                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.4207                 NaN            NaN  0.545449E-001            NaN   1.52480                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.9193                 NaN            NaN  0.354572E-001            NaN   1.04528                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.6977                 NaN            NaN  0.420179E-001            NaN   1.26026                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.7163                 NaN            NaN  0.385866E-001            NaN   1.24512                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.7315                 NaN            NaN  0.346578E-001            NaN   1.23388                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.7494                 NaN            NaN  0.372121E-001            NaN   1.21334                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.7626                 NaN            NaN  0.486142E-001            NaN   1.18879                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.7845                 NaN            NaN  0.680308E-002            NaN   1.20871                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.7985                 NaN            NaN  0.255508E-001            NaN   1.17595                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.7947                 NaN            NaN  0.188426E-001            NaN   1.18646                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.8273                 NaN            NaN  0.167234E-001            NaN   1.15600                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.8488                 NaN            NaN  0.199693E-001            NaN   1.13118                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.8536                 NaN            NaN  0.153669E-001            NaN   1.13099                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.4228                 NaN            NaN  0.802493E-002            NaN  0.569180                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.3231                 NaN            NaN  0.164674E-001            NaN   1.66045                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.8943                 NaN            NaN  0.901805E-002            NaN   1.09673                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.5571                 NaN            NaN  0.116734E-001            NaN   1.43120                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.2678                 NaN            NaN  0.191592E-002            NaN  0.730284                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        98.9258                 NaN            NaN            NaN            NaN   1.07420                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        98.9412                 NaN            NaN  0.652210E-003            NaN   1.05811                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        98.9522                 NaN            NaN  0.775326E-002            NaN   1.04002                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        98.9602                 NaN            NaN            NaN            NaN   1.03977                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        98.9727                 NaN            NaN  0.203766E-001            NaN   1.00697                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        98.9767                 NaN            NaN            NaN            NaN   1.02328                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        98.9906                 NaN            NaN  0.697713E-002            NaN   1.00246                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0635                 NaN            NaN  0.335308E-001            NaN  0.902941                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        98.9460                 NaN            NaN            NaN            NaN   1.05402                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.0176                 NaN            NaN  0.918875E-002            NaN  0.973235                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.0236                 NaN            NaN            NaN            NaN  0.976431                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        98.9611                 NaN            NaN            NaN            NaN  0.656571       0.382291                 NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        98.7551                 NaN            NaN            NaN            NaN            NaN   1.24490                 NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.7480                 NaN            NaN            NaN            NaN            NaN   1.25199                 NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.7384                 NaN            NaN            NaN            NaN            NaN   1.26162                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.7299                 NaN            NaN            NaN            NaN            NaN   1.27012                 NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.6955                 NaN            NaN            NaN            NaN            NaN   1.30447                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.0322                 NaN            NaN            NaN            NaN  0.525751       0.442060                 NaN            NaN            NaN            NaN            NaN
