|6.6.6
Archiving\03_Data\Deq/QFM_m1.5/T13/T13_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.9914       0.862276E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.9914       0.862306E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.9914       0.862335E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.9914       0.862366E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.9914       0.862396E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.9914       0.862426E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.9914       0.862457E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.9914       0.862488E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.9914       0.862519E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.6387       0.353910E-002  0.357741                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.3582                 NaN  0.641821                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.2670                 NaN  0.733003                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.1758                 NaN  0.824215                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.0017                 NaN  0.998296                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        98.8275                 NaN   1.17245                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        98.6533                 NaN   1.34669                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        98.4790                 NaN   1.52100                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        97.9436                 NaN   2.05645                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        97.4076                 NaN   2.59238                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        96.8712                 NaN   3.12880                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        96.3343                 NaN   3.66569                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        95.7969                 NaN   4.20306                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        95.2591                 NaN   4.74091                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        94.7208                 NaN   5.27923                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        94.1820                 NaN   5.81802                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        93.4752                 NaN   6.52482                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        92.7676                 NaN   7.23240                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        92.0593                 NaN   7.94075                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        91.3501                 NaN   8.64986                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        90.6357                 NaN   9.36431                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        89.9184                 NaN   10.0758       0.578277E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        89.2047                 NaN   10.7778       0.174800E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        88.4901                 NaN   11.4807       0.291911E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        87.8029                 NaN   12.1569       0.402490E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        87.1149                 NaN   12.8338       0.513195E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        86.4261                 NaN   13.5115       0.624026E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        85.7366                 NaN   14.1899       0.734983E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        85.0464                 NaN   14.8690       0.846065E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        84.3555                 NaN   15.5488       0.957272E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        83.6638                 NaN   16.2293       0.106860                 NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        82.9714                 NaN   16.9106       0.118006                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        82.3225                 NaN   17.5493       0.128178                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        81.6729                 NaN   18.1887       0.138360                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        81.0227                 NaN   18.8288       0.148554                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        80.3718                 NaN   19.4694       0.158758                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        79.7203                 NaN   20.1107       0.168972                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        79.0682                 NaN   20.7526       0.179198                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        78.4155                 NaN   21.3951       0.189434                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        77.7621                 NaN   22.0382       0.199680                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        77.1454                 NaN   22.6455       0.209088                 NaN            NaN            NaN            NaN            NaN            NaN
