|6.6.6
Archiving\03_Data\Deq/QFM_m1.5/T13/T13_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.9765       0.235374E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.9765       0.235373E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.9765       0.235372E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.9765       0.235372E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.9765       0.235371E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.9765       0.235370E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.9765       0.235370E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.9765       0.235369E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.9765       0.235368E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.6046       0.965510E-002  0.385717                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.3088                 NaN  0.691209                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.2125                 NaN  0.787518                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.1162                 NaN  0.883826                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        98.9321                 NaN   1.06786                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        98.7481                 NaN   1.25189                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
