|6.6.6
Archiving\03_Data\Deq/QFM_m3/T13/T13_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.9764       0.235573E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.9764       0.235572E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.9764       0.235572E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.9764       0.235572E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.9764       0.235571E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.9764       0.235571E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.9764       0.235571E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.9764       0.235570E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.9764       0.235570E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.9764       0.235570E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.9764       0.235569E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.9764       0.235569E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.9764       0.235569E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.9764       0.235568E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.9764       0.235568E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.7220       0.219401E-001  0.256060                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        98.7573       0.157679E-001   1.22694                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        97.8142       0.959840E-002   2.17621                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        96.8711       0.342906E-002   3.12546                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        96.0673                 NaN   3.93268                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        95.3813                 NaN   4.61872                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        94.6318                 NaN   5.36823                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        93.8823                 NaN   6.11775                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        93.1327                 NaN   6.86727                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        92.3832                 NaN   7.61680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        91.6093                 NaN   8.39075                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        90.8353                 NaN   9.16470                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        90.0613                 NaN   9.93866                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        89.2874                 NaN   10.7126                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        88.5260                 NaN   11.4740                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        87.7647                 NaN   12.2353                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        87.0188                 NaN   12.9812                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        86.2570                 NaN   13.7410       0.204422E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        85.5172                 NaN   14.4649       0.179167E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        84.7774                 NaN   15.1888       0.337893E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        84.0376                 NaN   15.9128       0.496621E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        83.2978                 NaN   16.6367       0.655350E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        82.5579                 NaN   17.3607       0.814080E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        81.8181                 NaN   18.0846       0.972813E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        81.0782                 NaN   18.8086       0.113155                 NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        80.3384                 NaN   19.5326       0.129028                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        79.6395                 NaN   20.2166       0.143931                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        78.9406                 NaN   20.9006       0.158835                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        78.2417                 NaN   21.5846       0.173738                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        77.5428                 NaN   22.2686       0.188642                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        76.8438                 NaN   22.9526       0.203546                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        76.1449                 NaN   23.6366       0.218450                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        75.4460                 NaN   24.3207       0.233354                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        74.7470                 NaN   25.0047       0.248259                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        74.0878                 NaN   25.6502       0.261991                 NaN            NaN            NaN            NaN            NaN            NaN
