|6.6.6
Archiving\03_Data\Deq/QFM_m3/T13/T13_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.9914       0.864089E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.9914       0.864121E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.9914       0.864153E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.9914       0.864186E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.9914       0.864219E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.9914       0.864252E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.9914       0.864285E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.9914       0.864319E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.9914       0.864352E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.9914       0.864386E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.9914       0.864420E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.9914       0.864454E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.9914       0.864489E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.9914       0.864523E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.9914       0.864558E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.7505       0.805376E-002  0.241425                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        98.8373       0.579156E-002   1.15691                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        97.9447       0.352759E-002   2.05180                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        97.0509       0.126098E-002   2.94784                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        96.2897                 NaN   3.71035                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        95.6404                 NaN   4.35963                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        94.9316                 NaN   5.06837                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        94.2221                 NaN   5.77788                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        93.5119                 NaN   6.48815                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        92.8008                 NaN   7.19918                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        92.0692                 NaN   7.93080                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        91.3368                 NaN   8.66322                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        90.6036                 NaN   9.39644                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        89.8695                 NaN   10.1305                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        89.1483                 NaN   10.8517                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        88.4263                 NaN   11.5737                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        87.7197                 NaN   12.2803                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        87.0000                 NaN   12.9986       0.141882E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        86.3062                 NaN   13.6814       0.124032E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        85.6117                 NaN   14.3649       0.234001E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        84.9165                 NaN   15.0491       0.344094E-001            NaN            NaN            NaN            NaN            NaN            NaN
