|6.6.6
Archiving\03_Data\eq/QFM_m1/KHA22/KHA22_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.5973       0.364076       0.386607E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.5973       0.364075       0.386607E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.5973       0.364074       0.386606E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.5973       0.364073       0.386605E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.5973       0.364072       0.386604E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.5973       0.364071       0.386603E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.5973       0.364071       0.386602E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.5973       0.364070       0.386601E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.0894       0.364032                 NaN  0.546526                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.0492       0.364032                 NaN  0.586792                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.0089       0.364031                 NaN  0.627059                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        98.9686       0.364030                 NaN  0.667325                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        98.9284       0.364029                 NaN  0.707591                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        98.8881       0.364029                 NaN  0.747857                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        98.8478       0.364028                 NaN  0.788122                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        98.8076       0.364027                 NaN  0.828388                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        98.7673       0.364026                 NaN  0.868653                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        98.6349       0.364026                 NaN   1.00105                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        98.5025       0.364026                 NaN   1.13345                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        98.3701       0.364025                 NaN   1.26585                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        98.2377       0.364025                 NaN   1.39825                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        98.1053       0.364025                 NaN   1.53064                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        97.9729       0.364024                 NaN   1.66304                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        97.8405       0.364024                 NaN   1.79544                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        97.7081       0.364024                 NaN   1.92783                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        97.3630       0.364024                 NaN   2.27296                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        97.0179       0.364025                 NaN   2.61809                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        96.6728       0.364026                 NaN   2.96322                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        96.3276       0.364027                 NaN   3.30835                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        95.8407       0.364028                 NaN   3.79526                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        95.3538       0.364030                 NaN   4.28218                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        94.6619       0.316233                 NaN   4.93357       0.882839E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        93.0389       0.623399E-002            NaN   6.29404       0.660861                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        92.3997                 NaN            NaN   6.92788       0.672380                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        91.7603                 NaN            NaN   7.55209       0.672384       0.151752E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        91.1181                 NaN            NaN   8.17573       0.672388       0.338236E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        90.4758                 NaN            NaN   8.79938       0.672393       0.524723E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        89.8290                 NaN            NaN   9.42817       0.672398       0.704372E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        89.1822                 NaN            NaN   10.0570       0.672402       0.884024E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        88.5355                 NaN            NaN   10.6858       0.672407       0.106368                 NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        87.8887                 NaN            NaN   11.3146       0.672412       0.124333                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        87.2592                 NaN            NaN   11.9272       0.672417       0.141217                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        86.6297                 NaN            NaN   12.5398       0.672423       0.158100                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        86.0002                 NaN            NaN   13.1524       0.672428       0.174984                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        85.3706                 NaN            NaN   13.7651       0.672433       0.191867                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        84.7411                 NaN            NaN   14.3777       0.672438       0.208752                 NaN            NaN            NaN            NaN            NaN            NaN
