|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.5/KHA22/KHA22_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ne             lc             ilm           
  1292.40        2500.00                 NaN            NaN   94.1422                 NaN  0.638226       0.697169                 NaN  0.797045        3.72537                 NaN            NaN            NaN
  1290.93        2500.00       0.785308                 NaN   85.4129                 NaN  0.621825        2.12918                 NaN   1.78474        9.26606                 NaN            NaN            NaN
  1289.47        2500.00       0.959597                 NaN   84.3076                 NaN  0.540460        2.32982                 NaN   1.88102        9.98147                 NaN            NaN            NaN
  1288.01        2500.00       0.830709                 NaN   86.5221                 NaN  0.461386        1.99650                 NaN   1.60555        8.58380                 NaN            NaN            NaN
  1286.55        2500.00       0.730295                 NaN   88.2475                 NaN  0.400042        1.73863                 NaN   1.39055        7.49297                 NaN            NaN            NaN
  1285.09        2500.00       0.649914                 NaN   89.6099                 NaN  0.351812        1.53719                 NaN   1.22154        6.62967                 NaN            NaN            NaN
  1283.62        2500.00       0.584254                 NaN   90.7126                 NaN  0.313345        1.37476                 NaN   1.08501        5.93003                 NaN            NaN            NaN
  1282.16        2500.00       0.575007                 NaN   90.9255                 NaN  0.304627        1.34118                 NaN   1.05113        5.80257                 NaN            NaN            NaN
  1280.70        2500.00       0.436636                 NaN   93.1074                 NaN  0.232120        1.02605                 NaN  0.795943        4.40186                 NaN            NaN            NaN
  1279.24        2500.00       0.461550                 NaN   92.8418                 NaN  0.223619        1.07080                 NaN  0.816931        4.58526                 NaN            NaN            NaN
  1277.78        2500.00       0.488643                 NaN   92.0792                 NaN  0.276007        1.21173                 NaN  0.910298        5.03415                 NaN            NaN            NaN
  1276.31        2500.00       0.391243                 NaN   93.2420                 NaN  0.233968        1.11018                 NaN  0.757709        4.26485                 NaN            NaN            NaN
  1274.85        2500.00       0.243435                 NaN   95.5906                 NaN  0.261378       0.446825                 NaN  0.525986        2.93181                 NaN            NaN            NaN
  1273.39        2500.00       0.336842                 NaN   96.0794                 NaN  0.221297E-001  0.680604                 NaN  0.410391        2.47061                 NaN            NaN            NaN
  1271.93        2500.00       0.307818                 NaN   94.7524                 NaN  0.202121       0.781088                 NaN  0.580022        3.37653                 NaN            NaN            NaN
  1270.47        2500.00       0.316276                 NaN   95.6774                 NaN  0.846049E-001  0.712076                 NaN  0.460705        2.74898                 NaN            NaN            NaN
  1269.00        2500.00       0.294241                 NaN   94.8300                 NaN  0.189139       0.881168                 NaN  0.573452        3.23195                 NaN            NaN            NaN
  1267.54        2500.00       0.234276                 NaN   97.0275                 NaN  0.691522E-001  0.392949                 NaN  0.303444        1.97272                 NaN            NaN            NaN
  1266.08        2500.00       0.251777                 NaN   96.1193                 NaN  0.122365       0.610275                 NaN  0.411774        2.48456                 NaN            NaN            NaN
  1264.62        2500.00       0.282916                 NaN   95.1716                 NaN  0.165412       0.804248                 NaN  0.511846        3.06396                 NaN            NaN            NaN
  1263.16        2500.00       0.186761                 NaN   97.5926                 NaN  0.659940E-001  0.332530                 NaN  0.250008        1.57208                 NaN            NaN            NaN
  1261.69        2500.00       0.587834       0.377074E-001   91.5291                 NaN  0.350306E-002   1.53954                 NaN  0.797061        5.50522                 NaN            NaN            NaN
  1260.23        2500.00                 NaN            NaN   98.3513       0.245374E-001  0.256727       0.227919                 NaN  0.151630       0.717931       0.269996                 NaN            NaN
  1258.77        2500.00       0.222282E-005            NaN   99.9999       0.196104E-004  0.813201E-005            NaN            NaN            NaN  0.630362E-004  0.123133E-004            NaN            NaN
  1257.31        2500.00       0.223267       0.117590        89.6146        1.70949       0.482474                 NaN            NaN            NaN   6.62742        1.22514                 NaN            NaN
  1255.85        2500.00       0.178252       0.305580        90.9187       0.651452       0.127815        1.30464                 NaN            NaN   5.43076        1.08282                 NaN            NaN
  1254.38        2500.00       0.372170       0.208168        89.6350       0.573250       0.807755E-001   1.72377                 NaN            NaN   6.16125        1.24560                 NaN            NaN
  1252.92        2500.00       0.231103       0.505436        87.6026       0.442511       0.323963E-002   2.40345                 NaN            NaN   7.31625        1.49538                 NaN            NaN
  1251.46        2500.00       0.376538       0.366638        81.5269        1.90600       0.510621        1.34004                 NaN            NaN   11.6989        2.27436                 NaN            NaN
  1250.00        2500.00        1.97474       0.595840                 NaN   13.6269        4.38517                 NaN            NaN            NaN   63.9919        12.8700        2.55536                 NaN
  1248.54        2500.00        1.97294       0.597767                 NaN   13.6256        4.38663                 NaN            NaN            NaN   64.0387        12.8897        2.48863                 NaN
  1247.07        2500.00        1.97104       0.599814                 NaN   13.6244        4.38810                 NaN            NaN            NaN   64.0857        12.9095        2.42154                 NaN
  1245.61        2500.00       0.591976        1.96986                 NaN   13.6203        4.39821                 NaN            NaN            NaN   64.1410        12.9274        2.35119                 NaN
  1244.15        2500.00        1.96672       0.591234                 NaN   13.6180        4.40369                 NaN            NaN            NaN   64.1909        12.9470        2.28244                 NaN
  1242.69        2500.00        1.96446       0.595984                 NaN   13.6176        4.40299                 NaN            NaN            NaN   64.2362        12.9678        2.21497                 NaN
  1241.23        2500.00       0.596849        1.96259                 NaN   13.6160        4.40552                 NaN            NaN            NaN   64.2854        12.9880        2.14562                 NaN
  1239.76        2500.00       0.602948        1.95948                 NaN   13.6157        4.40456                 NaN            NaN            NaN   64.3302        13.0097        2.07747                 NaN
  1238.30        2500.00        1.95905       0.600862                 NaN   13.6144        4.40800                 NaN            NaN            NaN   64.3821        13.0292        2.00647                 NaN
  1236.84        2500.00       0.598596        1.95420                 NaN   13.6110        4.41760                 NaN            NaN            NaN   64.4327        13.0504        1.93563                 NaN
  1235.38        2500.00        1.94854       0.598753                 NaN   13.6090        4.42605                 NaN            NaN            NaN   64.4789        13.0727        1.86600                 NaN
  1233.92        2500.00        1.94242       0.602367                 NaN   13.6080        4.43180                 NaN            NaN            NaN   64.5222        13.0961        1.79711                 NaN
  1232.45        2500.00       0.642594        1.87764                 NaN   13.5998        4.47826                 NaN            NaN            NaN   64.5464        13.1199        1.73538                 NaN
  1230.99        2500.00        1.93313       0.601246                 NaN   13.6039        4.44738                 NaN            NaN            NaN   64.6191        13.1406        1.65462                 NaN
  1229.53        2500.00       0.602379        1.93029                 NaN   13.6025        4.45084                 NaN            NaN            NaN   64.6696        13.1623        1.58211                 NaN
  1228.07        2500.00       0.613162        1.90852                 NaN   13.6006        4.47594                 NaN            NaN            NaN   64.6975        13.1864        1.51787                 NaN
  1226.61        2500.00        1.89053       0.626808                 NaN   13.6009        4.48327                 NaN            NaN            NaN   64.7387        13.2117        1.44810                 NaN
  1225.14        2500.00        1.89050       0.626861                 NaN   13.6011        4.48336                 NaN            NaN            NaN   64.7902        13.2350        1.37288                 NaN
  1223.68        2500.00        1.89051       0.626883                 NaN   13.6014        4.48345                 NaN            NaN            NaN   64.8412        13.2581        1.29846                 NaN
  1222.22        2500.00        1.89052       0.626902                 NaN   13.6016        4.48353                 NaN            NaN            NaN   64.8925        13.2813        1.22353                 NaN
  1220.76        2500.00       0.630120        1.88964                 NaN   13.5913        4.48071       0.173952E-001            NaN            NaN   64.9379        13.3052        1.14778                 NaN
  1219.30        2500.00       0.661971        1.91158                 NaN   13.4613        4.40529       0.229123                 NaN            NaN   64.9665        13.3157        1.04858                 NaN
  1217.84        2500.00       0.664337        1.91320                 NaN   13.4520        4.39982       0.244715                 NaN            NaN   65.0171        13.3384       0.970372                 NaN
  1216.37        2500.00       0.666613        1.91477                 NaN   13.4430        4.39455       0.259723                 NaN            NaN   65.0682        13.3614       0.891694                 NaN
  1214.91        2500.00       0.668891        1.91634                 NaN   13.4340        4.38928       0.274748                 NaN            NaN   65.1197        13.3846       0.812470                 NaN
  1213.45        2500.00       0.670654        1.91755                 NaN   13.4271        4.38523       0.286345                 NaN            NaN   65.1719        13.4081       0.733086                 NaN
  1211.99        2500.00        1.92462       0.737799                 NaN   13.0905        4.28471       0.813737                 NaN            NaN   65.1222        13.4123       0.614156                 NaN
  1210.53        2500.00        1.91834       0.794792                 NaN   12.9265        4.21404        1.09385                 NaN            NaN   65.1009        13.4321       0.519456                 NaN
  1209.06        2500.00        1.91774       0.796468                 NaN   12.9276        4.21468        1.09449                 NaN            NaN   65.1581        13.4548       0.436080                 NaN
  1207.60        2500.00        1.91890       0.798254                 NaN   12.9209        4.21067        1.10602                 NaN            NaN   65.2117        13.4790       0.354587                 NaN
  1206.14        2500.00        1.92007       0.800045                 NaN   12.9142        4.20666        1.11759                 NaN            NaN   65.2656        13.5033       0.272573                 NaN
  1204.68        2500.00        1.92124       0.801843                 NaN   12.9074        4.20262        1.12920                 NaN            NaN   65.3198        13.5278       0.190038                 NaN
  1203.22        2500.00        1.92241       0.803649                 NaN   12.9006        4.19858        1.14086                 NaN            NaN   65.3744        13.5525       0.106985                 NaN
  1201.75        2500.00        1.92769       0.811760                 NaN   12.8689        4.17990        1.19369                 NaN            NaN   65.4245        13.5747       0.188709E-001            NaN
  1200.29        2500.00        1.91756       0.882284                 NaN   12.5183        4.09097        1.74401                 NaN            NaN   65.2992        13.5477                 NaN            NaN
  1198.83        2500.00        3.13785                 NaN            NaN   5.59311        2.08133        13.2439                 NaN            NaN   60.9702        13.7482                 NaN   1.22540     
  1197.37        2500.00        3.23381                 NaN            NaN   5.18305        1.91493        14.0079                 NaN            NaN   60.7246        13.6886                 NaN   1.24707     
  1195.91        2500.00        3.27839                 NaN            NaN   4.99452        1.83843        14.3169                 NaN            NaN   60.6324        13.6771                 NaN   1.26228     
  1194.44        2500.00        3.30968                 NaN            NaN   4.85893        1.78710        14.5375                 NaN            NaN   60.5673        13.6652                 NaN   1.27420     
  1192.98        2500.00        3.37167                 NaN            NaN   4.61178        1.68126        14.9463                 NaN            NaN   60.4479        13.6478                 NaN   1.29328     
  1191.52        2500.00        3.37972                 NaN            NaN   4.41719        1.66202        15.1253                 NaN            NaN   60.3984        13.6797                 NaN   1.33774     
  1190.06        2500.00        3.55223                 NaN            NaN   3.84860        1.34309        16.2022                 NaN            NaN   60.0473        13.6504                 NaN   1.35624     
  1188.60        2500.00        3.55225                 NaN            NaN   3.84858        1.34308        16.2022                 NaN            NaN   60.0479        13.6497                 NaN   1.35625     
  1187.13        2500.00        3.55227                 NaN            NaN   3.84855        1.34307        16.2022                 NaN            NaN   60.0485        13.6491                 NaN   1.35625     
  1185.67        2500.00        3.59301                 NaN            NaN   3.62741        1.25446        16.5713                 NaN            NaN   59.9341        13.6389                 NaN   1.38078     
  1184.21        2500.00        3.61952                 NaN            NaN   3.53072        1.20876        16.7325                 NaN            NaN   59.8913        13.6299                 NaN   1.38738     
  1182.75        2500.00        3.61954                 NaN            NaN   3.53070        1.20875        16.7325                 NaN            NaN   59.8919        13.6292                 NaN   1.38738     
  1181.29        2500.00        3.61956                 NaN            NaN   3.53067        1.20874        16.7325                 NaN            NaN   59.8925        13.6286                 NaN   1.38738     
  1179.82        2500.00        3.64316                 NaN            NaN   3.42609        1.17783        16.8837                 NaN            NaN   59.8572        13.6211                 NaN   1.39101     
  1178.36        2500.00        3.64319                 NaN            NaN   3.42600        1.17780        16.8838                 NaN            NaN   59.8577        13.6204                 NaN   1.39102     
  1176.90        2500.00        3.64331                 NaN            NaN   3.42547        1.17759        16.8847                 NaN            NaN   59.8581        13.6198                 NaN   1.39107     
  1175.44        2500.00        3.64322                 NaN            NaN   3.42603        1.17781        16.8837                 NaN            NaN   59.8590        13.6192                 NaN   1.39102     
  1173.98        2500.00        3.96058                 NaN            NaN   2.20656       0.701779        18.8923                 NaN            NaN   59.2666        13.4813                 NaN   1.49089     
  1172.51        2500.00        3.69393                 NaN            NaN   2.93648        1.02210        17.7057                 NaN            NaN   59.5588        13.6244                 NaN   1.45846     
  1171.05        2500.00        4.05905                 NaN            NaN   1.81638       0.540133        19.5373                 NaN            NaN   59.0731        13.4517                 NaN   1.52242     
  1169.59        2500.00        4.10768                 NaN            NaN   1.62151       0.459957        19.8562                 NaN            NaN   58.9778        13.4382                 NaN   1.53866     
  1168.13        2500.00        4.15809                 NaN            NaN   1.42560       0.377731        20.1840                 NaN            NaN   58.8783        13.4223                 NaN   1.55397     
  1166.67        2500.00        4.20776                 NaN            NaN   1.23018       0.296388        20.5074                 NaN            NaN   58.7809        13.4076                 NaN   1.56980     
  1165.20        2500.00        4.26168                 NaN            NaN   1.02077       0.208056        20.8568                 NaN            NaN   58.6753        13.3911                 NaN   1.58628     
  1163.74        2500.00        4.31347                 NaN            NaN  0.818067       0.123428        21.1914                 NaN            NaN   58.5753        13.3756                 NaN   1.60285     
  1162.28        2500.00        4.36574                 NaN            NaN  0.613766       0.379269E-001   21.5297                 NaN            NaN   58.4734        13.3601                 NaN   1.61938     
  1160.82        2500.00        4.37730                 NaN            NaN  0.570888       0.293508E-001   21.5787                 NaN            NaN   58.4652        13.3516                 NaN   1.62707     
  1159.36        2500.00        4.39679                 NaN            NaN  0.490880                 NaN   21.7057                 NaN            NaN   58.4273        13.3438                 NaN   1.63547     
  1157.89        2500.00        4.39955                 NaN            NaN  0.494409                 NaN   21.7011                 NaN            NaN   58.4281        13.3405                 NaN   1.63638     
  1156.43        2500.00        4.40793                 NaN            NaN  0.410151                 NaN   21.7863                 NaN            NaN   58.4146        13.3291                 NaN   1.65194     
  1154.97        2500.00        4.41346                 NaN            NaN  0.375577                 NaN   21.8194                 NaN            NaN   58.4104        13.3217                 NaN   1.65954     
  1153.51        2500.00        4.41918                 NaN            NaN  0.329469                 NaN   21.8589                 NaN            NaN   58.4097        13.3119                 NaN   1.67081     
  1152.05        2500.00        4.42396                 NaN            NaN  0.312237                 NaN   21.8782                 NaN            NaN   58.4033        13.3086                 NaN   1.67374     
  1150.58        2500.00        4.43025                 NaN            NaN  0.265227       0.119919E-005   21.9238                 NaN            NaN   58.3979        13.2989                 NaN   1.68385     
  1149.12        2500.00        4.43429                 NaN            NaN  0.257212                 NaN   21.9305                 NaN            NaN   58.3963        13.2958                 NaN   1.68592     
  1147.66        2500.00        4.44035                 NaN            NaN  0.213074                 NaN   21.9726                 NaN            NaN   58.3916        13.2867                 NaN   1.69566     
  1146.20        2500.00        4.44801                 NaN            NaN  0.127635                 NaN   22.0442                 NaN            NaN   58.3591        13.2942                 NaN   1.72683     
  1144.74        2500.00        4.44946                 NaN            NaN  0.180206                 NaN   22.0016                 NaN            NaN   58.3874        13.2779                 NaN   1.70344     
  1143.27        2500.00        4.45537                 NaN            NaN  0.136958                 NaN   22.0455                 NaN            NaN   58.3814        13.2684                 NaN   1.71242     
  1141.81        2500.00        4.46035                 NaN            NaN  0.115233                 NaN   22.0668                 NaN            NaN   58.3781        13.2623                 NaN   1.71722     
  1140.35        2500.00        4.46559                 NaN            NaN  0.862569E-001            NaN   22.0943                 NaN            NaN   58.3746        13.2557                 NaN   1.72360     
  1138.89        2500.00        4.47484                 NaN            NaN  0.265566E-001            NaN   22.1375                 NaN            NaN   58.3667        13.2554                 NaN   1.73894     
  1137.43        2500.00        4.47636                 NaN            NaN  0.331411E-001            NaN   22.1456                 NaN            NaN   58.3679        13.2416                 NaN   1.73532     
  1135.96        2500.00        4.47921                 NaN            NaN            NaN            NaN   22.1694                 NaN            NaN   58.3581        13.2475                 NaN   1.74585     
  1134.50        2500.00        4.48568                 NaN            NaN            NaN            NaN   22.1777                 NaN            NaN   58.3622        13.2317                 NaN   1.74275     
  1133.04        2500.00        4.49110                 NaN            NaN            NaN            NaN   22.1892                 NaN            NaN   58.3597        13.2146                 NaN   1.74537     
  1131.58        2500.00        4.49444                 NaN            NaN  0.328118E-002            NaN   22.2024                 NaN            NaN   58.3475        13.2062                 NaN   1.74624     
  1130.12        2500.00        4.50148                 NaN            NaN            NaN            NaN   22.1898                 NaN            NaN   58.3653        13.1913                 NaN   1.75210     
  1128.65        2500.00        4.50568                 NaN            NaN            NaN            NaN   22.2023                 NaN            NaN   58.3567        13.1865                 NaN   1.74879     
  1127.19        2500.00        4.49811                 NaN            NaN  0.227687                 NaN   21.9636                 NaN            NaN   58.3984        13.1871                 NaN   1.72513     
  1125.73        2500.00        4.51169                 NaN            NaN            NaN            NaN   22.2496                 NaN            NaN   58.3226        13.1641                 NaN   1.75203     
  1124.27        2500.00        4.52300                 NaN            NaN            NaN            NaN   22.1795                 NaN            NaN   58.3631        13.1725                 NaN   1.76195     
  1122.81        2500.00        4.47769                 NaN            NaN            NaN            NaN   22.1794                 NaN  0.230511        58.1372        13.2290                 NaN   1.74619     
  1121.34        2500.00        4.53058                 NaN            NaN            NaN            NaN   22.2221                 NaN            NaN   58.3416        13.1440                 NaN   1.76169     
  1119.88        2500.00        4.53292                 NaN            NaN            NaN            NaN   22.2727                 NaN            NaN   58.3237        13.1118                 NaN   1.75896     
  1118.42        2500.00        4.53211                 NaN            NaN            NaN            NaN   22.2099                 NaN            NaN   58.3570        13.1471                 NaN   1.75391     
  1116.96        2500.00        4.54458                 NaN            NaN            NaN            NaN   22.2579                 NaN            NaN   58.3328        13.1002                 NaN   1.76453     
  1115.50        2500.00        4.55335                 NaN            NaN            NaN            NaN   22.3219                 NaN            NaN   58.2875        13.0729                 NaN   1.76433     
  1114.03        2500.00        4.56106                 NaN            NaN            NaN            NaN   22.2619                 NaN            NaN   58.3434        13.0695                 NaN   1.76413     
  1112.57        2500.00        4.54926                 NaN            NaN            NaN            NaN   22.2435                 NaN  0.709078E-001   58.2681        13.1037                 NaN   1.76453     
  1111.11        2500.00        4.55280                 NaN            NaN            NaN            NaN   22.2582                 NaN  0.741978E-001   58.2552        13.0948                 NaN   1.76477     
  1109.65        2500.00        4.55668                 NaN            NaN            NaN            NaN   22.2725                 NaN  0.759621E-001   58.2444        13.0853                 NaN   1.76514     
  1108.19        2500.00        4.56070                 NaN            NaN            NaN            NaN   22.2856                 NaN  0.767380E-001   58.2354        13.0758                 NaN   1.76569     
  1106.72        2500.00        4.57636                 NaN            NaN            NaN            NaN   22.3695                 NaN            NaN   58.2698        13.0164                 NaN   1.76790     
  1105.26        2500.00        4.57712                 NaN            NaN            NaN            NaN   22.3709                 NaN            NaN   58.2732        13.0110                 NaN   1.76781     
  1103.80        2500.00        4.58354                 NaN            NaN            NaN            NaN   22.3740                 NaN            NaN   58.2715        12.9958                 NaN   1.77512     
  1102.34        2500.00        4.61534                 NaN            NaN            NaN            NaN   22.5031                 NaN  0.467194E-001   58.1692        12.8894                 NaN   1.77617     
  1100.88        2500.00        4.62784                 NaN            NaN            NaN            NaN   22.4479                 NaN  0.102234        58.1622        12.8860                 NaN   1.77384     
  1099.41        2500.00        4.60807                 NaN            NaN            NaN            NaN   22.3802                 NaN            NaN   58.2710        12.9694                 NaN   1.77134     
  1097.95        2500.00        4.63144                 NaN            NaN            NaN            NaN   22.4986                 NaN  0.383403E-001   58.1866        12.8683                 NaN   1.77675     
  1096.49        2500.00        4.62255                 NaN            NaN            NaN            NaN   22.4180                 NaN            NaN   58.2540        12.9308                 NaN   1.77465     
  1095.03        2500.00        4.62812                 NaN            NaN            NaN  0.277627E-002   22.4723                 NaN            NaN   58.2079        12.9102                 NaN   1.77865     
  1093.57        2500.00        4.63003                 NaN            NaN            NaN  0.175569E-002   22.4761                 NaN            NaN   58.2069        12.9068                 NaN   1.77842     
  1092.10        2500.00        4.63196                 NaN            NaN            NaN  0.713677E-003   22.4800                 NaN            NaN   58.2058        12.9034                 NaN   1.77818     
  1090.64        2500.00        4.63561                 NaN            NaN            NaN  0.466104E-002   22.4890                 NaN            NaN   58.2186        12.8674                 NaN   1.78473     
  1089.18        2500.00        4.63831                 NaN            NaN            NaN            NaN   22.4737                 NaN  0.126326E-001   58.2233        12.8696                 NaN   1.78244     
  1087.72        2500.00        4.63957                 NaN            NaN            NaN            NaN   22.4913                 NaN            NaN   58.2221        12.8630                 NaN   1.78396     
  1086.26        2500.00        4.64199                 NaN            NaN            NaN            NaN   22.5045                 NaN            NaN   58.2159        12.8524                 NaN   1.78526     
  1084.79        2500.00        4.63966                 NaN            NaN            NaN            NaN   22.4828                 NaN  0.124883E-001   58.2167        12.8654                 NaN   1.78306     
  1083.33        2500.00        4.64554                 NaN            NaN            NaN            NaN   22.5041                 NaN  0.217785E-001   58.1983        12.8547                 NaN   1.77552     
  1081.87        2500.00        4.64911                 NaN            NaN            NaN            NaN   22.5155                 NaN  0.236335E-001   58.1919        12.8442                 NaN   1.77569     
  1080.41        2500.00        4.65485                 NaN            NaN            NaN            NaN   22.5273                 NaN  0.135889E-001   58.1965        12.8307                 NaN   1.77696     
  1078.95        2500.00        4.64729                 NaN            NaN            NaN            NaN   22.5646                 NaN  0.940210E-001   58.0959        12.8280                 NaN   1.77017     
  1077.48        2500.00        4.63383                 NaN            NaN            NaN            NaN   22.6131                 NaN  0.123438        58.0267        12.8315                 NaN   1.77133     
  1076.02        2500.00        4.63668                 NaN            NaN            NaN            NaN   22.6344                 NaN  0.139749        58.0002        12.8196                 NaN   1.76937     
  1074.56        2500.00        4.63646                 NaN            NaN            NaN            NaN   22.5522                 NaN            NaN   58.1816        12.8394                 NaN   1.79033     
  1073.10        2500.00        4.63647                 NaN            NaN            NaN            NaN   22.5574                 NaN            NaN   58.1780        12.8376                 NaN   1.79047     
  1071.64        2500.00        4.63641                 NaN            NaN            NaN            NaN   22.5621                 NaN            NaN   58.1750        12.8358                 NaN   1.79071     
  1070.18        2500.00        4.63627                 NaN            NaN            NaN            NaN   22.5665                 NaN            NaN   58.1722        12.8340                 NaN   1.79103     
  1068.71        2500.00        4.63933                 NaN            NaN            NaN            NaN   22.5220                 NaN  0.204381E-001   58.1940        12.8331                 NaN   1.79113     
  1067.25        2500.00        4.64906                 NaN            NaN            NaN            NaN   22.5542                 NaN  0.137821E-001   58.1733        12.8228                 NaN   1.78679     
  1065.79        2500.00        4.63290                 NaN            NaN            NaN            NaN   22.5285                 NaN            NaN   58.2072        12.8349                 NaN   1.79651     
  1064.33        2500.00        4.63192                 NaN            NaN            NaN            NaN   22.5511                 NaN            NaN   58.1924        12.8296                 NaN   1.79496     
  1062.87        2500.00        4.62082                 NaN            NaN            NaN            NaN   22.7356                 NaN  0.116595        57.9722        12.7851                 NaN   1.76972     
  1061.40        2500.00        4.62208                 NaN            NaN            NaN            NaN   22.7469                 NaN  0.110994        57.9683        12.7818                 NaN   1.76991     
  1059.94        2500.00        4.62904                 NaN            NaN            NaN            NaN   22.6391                 NaN  0.251192E-001   58.1100        12.8095                 NaN   1.78717     
  1058.48        2500.00        4.63188                 NaN            NaN            NaN            NaN   22.6166                 NaN            NaN   58.1474        12.8111                 NaN   1.79304     
  1057.02        2500.00        4.63255                 NaN            NaN            NaN            NaN   22.6255                 NaN            NaN   58.1429        12.8055                 NaN   1.79354     
  1055.56        2500.00        4.63313                 NaN            NaN            NaN            NaN   22.6347                 NaN            NaN   58.1381        12.8001                 NaN   1.79389     
  1054.09        2500.00        4.63378                 NaN            NaN            NaN            NaN   22.6442                 NaN            NaN   58.1332        12.7946                 NaN   1.79420     
  1052.63        2500.00        4.72666                 NaN            NaN            NaN            NaN   22.8892                 NaN  0.128422        57.9035        12.5815                 NaN   1.77073     
  1051.17        2500.00        4.73117                 NaN            NaN            NaN            NaN   22.9285                 NaN  0.131851        57.8836        12.5528                 NaN   1.77203     
  1049.71        2500.00        4.73508                 NaN            NaN            NaN            NaN   22.9465                 NaN  0.131709        57.8649        12.5530                 NaN   1.76882     
  1048.25        2500.00        4.73809                 NaN            NaN            NaN            NaN   22.9517                 NaN  0.150023        57.8542        12.5365                 NaN   1.76946     
  1046.78        2500.00        4.74165                 NaN            NaN            NaN            NaN   22.9873                 NaN  0.159395        57.8294        12.5134                 NaN   1.76885     
  1045.32        2500.00        4.74805                 NaN            NaN            NaN            NaN   22.9478                 NaN  0.167981        57.8547        12.5099                 NaN   1.77149     
  1043.86        2500.00        4.74842                 NaN            NaN            NaN            NaN   23.0125                 NaN  0.183781        57.7957        12.4943                 NaN   1.76524     
  1042.40        2500.00        4.75267                 NaN            NaN            NaN            NaN   23.0084                 NaN  0.199796        57.7884        12.4874                 NaN   1.76341     
  1040.94        2500.00        4.75519                 NaN            NaN            NaN            NaN   23.0273                 NaN  0.214470        57.7654        12.4763                 NaN   1.76131     
  1039.47        2500.00        4.75909                 NaN            NaN            NaN            NaN   23.0424                 NaN  0.224046        57.7519        12.4615                 NaN   1.76098     
  1038.01        2500.00        4.76262                 NaN            NaN            NaN            NaN   23.1137                 NaN  0.218339        57.7112        12.4342                 NaN   1.75995     
  1036.55        2500.00        4.77139                 NaN            NaN            NaN            NaN   23.0762                 NaN  0.200138        57.7503        12.4384                 NaN   1.76357     
  1035.09        2500.00        4.77881                 NaN            NaN            NaN            NaN   23.0562                 NaN  0.190493        57.7793        12.4244                 NaN   1.77081     
  1033.63        2500.00        4.77298                 NaN            NaN            NaN            NaN   23.1792                 NaN  0.250614        57.6481        12.3947                 NaN   1.75440     
  1032.16        2500.00        4.77434                 NaN            NaN            NaN            NaN   23.1925                 NaN  0.264568        57.6256        12.3916                 NaN   1.75142     
  1030.70        2500.00        4.77934                 NaN            NaN            NaN            NaN   23.2188                 NaN  0.271980        57.6050        12.3761                 NaN   1.74880     
  1029.24        2500.00        4.78295                 NaN            NaN            NaN            NaN   23.2939                 NaN  0.283983        57.5732        12.3091                 NaN   1.75687     
  1027.78        2500.00        4.78570                 NaN            NaN            NaN            NaN   23.2757                 NaN  0.299744        57.5563        12.3353                 NaN   1.74728     
  1026.32        2500.00        4.76358                 NaN            NaN            NaN            NaN   23.1174                 NaN  0.233783        57.6833        12.4457                 NaN   1.75629     
  1024.85        2500.00        4.79298                 NaN            NaN            NaN            NaN   23.3739                 NaN  0.320748        57.5015        12.2590                 NaN   1.75184     
  1023.39        2500.00        4.79731                 NaN            NaN            NaN            NaN   23.3660                 NaN  0.321119        57.4828        12.2926                 NaN   1.74024     
  1021.93        2500.00        4.79952                 NaN            NaN            NaN            NaN   23.3940                 NaN  0.346079        57.4548        12.2663                 NaN   1.73932     
  1020.47        2500.00        4.80363                 NaN            NaN            NaN            NaN   23.4167                 NaN  0.347310        57.4329        12.2637                 NaN   1.73571     
  1019.01        2500.00        4.80846                 NaN            NaN            NaN            NaN   23.4325                 NaN  0.351780        57.4222        12.2500                 NaN   1.73509     
  1017.54        2500.00        4.81276                 NaN            NaN            NaN            NaN   23.4577                 NaN  0.359727        57.4048        12.2303                 NaN   1.73476     
  1016.08        2500.00        4.81338                 NaN            NaN            NaN            NaN   23.5021                 NaN  0.397672        57.3519        12.2060                 NaN   1.72898     
  1014.62        2500.00        4.81727                 NaN            NaN            NaN            NaN   23.5009                 NaN  0.410918        57.3372        12.2093                 NaN   1.72437     
  1013.16        2500.00        4.81996                 NaN            NaN            NaN            NaN   23.5198                 NaN  0.423400        57.3160        12.1989                 NaN   1.72194     
  1011.70        2500.00        4.83411                 NaN            NaN            NaN            NaN   23.5193                 NaN  0.363192        57.3958        12.1425                 NaN   1.74510     
  1010.23        2500.00        4.83338                 NaN            NaN            NaN            NaN   23.5975                 NaN  0.457869        57.2477        12.1530                 NaN   1.71058     
  1008.77        2500.00        4.83627                 NaN            NaN            NaN            NaN   23.6320                 NaN  0.472620        57.2191        12.1321                 NaN   1.70785     
  1007.31        2500.00        4.84276                 NaN            NaN            NaN            NaN   23.6248                 NaN  0.412716        57.2972        12.0864                 NaN   1.73608     
  1005.85        2500.00        4.83630                 NaN            NaN            NaN            NaN   23.7098                 NaN  0.495917        57.1567        12.0908                 NaN   1.71047     
  1004.39        2500.00        4.84944                 NaN            NaN            NaN            NaN   23.6906                 NaN  0.443248        57.2372        12.0492                 NaN   1.73033     
