|6.6.6
Archiving\03_Data\eq/QFM_m2.75/Y98/Y98_3.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        2500.00        99.2148       0.776853       0.837448E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.2147       0.776924       0.837447E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.2146       0.776995       0.837446E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.2146       0.777066       0.837445E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.2145       0.777138       0.837445E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.2144       0.777209       0.837444E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.2143       0.777280       0.837444E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.2143       0.777352       0.837444E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.2142       0.777423       0.837444E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.2141       0.777495       0.837444E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.2141       0.777566       0.837445E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.2140       0.777638       0.837445E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.2139       0.777709       0.837446E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.2138       0.777781       0.837447E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.2138       0.777853       0.837449E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.2137       0.777925       0.837450E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.2136       0.777997       0.837452E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.2136       0.778069       0.837454E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.2135       0.778141       0.837456E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.2134       0.778213       0.837458E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.2133       0.778285       0.837460E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.2133       0.778357       0.837463E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.2132       0.778429       0.837466E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.2131       0.778502       0.837468E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.2131       0.778574       0.837472E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.2130       0.778646       0.837475E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.2129       0.778719       0.837478E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.2128       0.778791       0.837482E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.2128       0.778864       0.837486E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.2127       0.778937       0.837490E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.2126       0.779009       0.837494E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.2125       0.779082       0.837498E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.2125       0.779155       0.837503E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.2124       0.779228       0.837508E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.2123       0.779301       0.837513E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.2123       0.779374       0.837518E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.2122       0.779447       0.837523E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.2121       0.779520       0.837528E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.2120       0.779593       0.837534E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        99.2120       0.779667       0.837540E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        99.2119       0.779740       0.837546E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        99.2118       0.779813       0.837552E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        99.2117       0.779887       0.837558E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        99.2117       0.779960       0.837565E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        99.2116       0.780034       0.837571E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        99.2115       0.780107       0.837578E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        99.2114       0.780181       0.837585E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        99.2114       0.780255       0.837592E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        99.2113       0.780328       0.837600E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        99.2112       0.780402       0.837607E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        99.2111       0.780476       0.837615E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        99.2111       0.780550       0.837623E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        99.2110       0.780624       0.837630E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        99.2109       0.780698       0.837639E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        99.2109       0.780772       0.837647E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        99.2108       0.780846       0.837656E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        99.2107       0.780920       0.837664E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        99.2106       0.780994       0.837673E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        99.2106       0.781069       0.837682E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        99.2105       0.781143       0.837691E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        99.2104       0.781217       0.837701E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        99.2103       0.781292       0.837710E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        99.2103       0.781366       0.837720E-002            NaN            NaN            NaN            NaN            NaN            NaN
