|6.6.6
Archiving\03_Data\Deqfrac/QFM_m2.5/T13/T13_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Sp(TH)         Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1583.94        2500.00        99.2012       0.703906       0.949071E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1582.35        2500.00        99.2074       0.698594       0.939773E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1580.77        2500.00        99.2037       0.706315       0.900102E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1579.19        2500.00        99.2290       0.679427       0.915472E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1577.61        2500.00        99.2157       0.694758       0.895692E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.02        2500.00        99.2420       0.668904       0.891231E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1574.44        2500.00        99.2458       0.667047       0.871438E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1572.86        2500.00        99.3781       0.556901       0.649796E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.28        2500.00        99.1203       0.778256       0.101444                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1569.69        2500.00        99.2606       0.655712       0.837145E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.11        2500.00        99.2027       0.707948       0.893166E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.53        2500.00        99.3356       0.589437       0.749428E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1564.95        2500.00        99.2783       0.641649       0.800268E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.36        2500.00        99.2807       0.641430       0.778741E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.78        2500.00        99.2944       0.628477       0.771505E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1560.20        2500.00        99.2951       0.628648       0.762674E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.62        2500.00        99.3015       0.623594       0.748900E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.03        2500.00        99.3064       0.619939       0.736727E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.45        2500.00        99.3119       0.615277       0.728518E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.87        2500.00        99.3171       0.611195       0.716918E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.29        2500.00        99.3207       0.608910       0.703471E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1550.70        2500.00        99.3291       0.601262       0.696455E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.12        2500.00        99.3316       0.600919       0.674856E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1547.54        2500.00        99.3370       0.595605       0.674265E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.96        2500.00        99.3414       0.593562       0.650336E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1544.37        2500.00        99.3456       0.590042       0.643632E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.79        2500.00        99.3521       0.584553       0.633007E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.21        2500.00        99.3527       0.583583       0.636875E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.63        2500.00        99.3644       0.574771       0.608508E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.04        2500.00        99.3648       0.575384       0.598419E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.46        2500.00        99.3690       0.572342       0.586934E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.88        2500.00        99.3739       0.567384       0.586831E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.30        2500.00        99.3774       0.565197       0.573585E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.71        2500.00        99.3778       0.567973       0.542419E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.13        2500.00        99.2074       0.717298       0.753094E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.55        2500.00        99.5995       0.366291       0.341592E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.97        2500.00        99.3669       0.578369       0.547761E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.38        2500.00        98.5574        1.35115       0.914089E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.80        2500.00        99.9996                 NaN  0.374545E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.22        2500.00        99.6410       0.328837       0.301175E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.64        2500.00        99.4095       0.540647       0.498609E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.05        2500.00        98.8018        1.09464       0.103596                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.47        2500.00        99.9949                 NaN  0.512004E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.89        2500.00        99.4623       0.502083       0.356161E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.31        2500.00        99.4222       0.533795       0.440317E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.72        2500.00        99.4254       0.530859       0.437588E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.14        2500.00        98.8381                 NaN  0.115661E-002            NaN   1.16075                 NaN            NaN            NaN            NaN            NaN            NaN
  1509.56        2500.00        99.7699       0.158735E-001            NaN            NaN  0.214200                 NaN            NaN            NaN            NaN            NaN            NaN
  1507.98        2500.00        99.1554                 NaN            NaN            NaN  0.844590                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.39        2500.00        99.2480                 NaN            NaN            NaN  0.751963                 NaN            NaN            NaN            NaN            NaN            NaN
  1504.81        2500.00        99.2419                 NaN            NaN            NaN  0.758108                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.23        2500.00        99.2437                 NaN  0.475815E-005            NaN  0.756267                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.65        2500.00        99.2246                 NaN            NaN            NaN  0.775439                 NaN            NaN            NaN            NaN            NaN            NaN
  1500.06        2500.00        99.2326                 NaN            NaN            NaN  0.767430                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.48        2500.00        99.2209                 NaN            NaN            NaN  0.779052                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.90        2500.00        99.2085                 NaN            NaN            NaN  0.791517                 NaN            NaN            NaN            NaN            NaN            NaN
  1495.32        2500.00        99.2019                 NaN            NaN            NaN  0.798075                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.1875                 NaN            NaN            NaN  0.812469                 NaN            NaN            NaN            NaN            NaN            NaN
  1492.15        2500.00        99.0756                 NaN  0.644206E-005            NaN  0.717382       0.207012                 NaN            NaN            NaN            NaN            NaN
  1490.57        2500.00        98.7825                 NaN  0.179249E-005            NaN  0.360645       0.856833                 NaN            NaN            NaN            NaN            NaN
  1488.99        2500.00        98.7928                 NaN            NaN            NaN  0.850045       0.357155                 NaN            NaN            NaN            NaN            NaN
  1487.40        2500.00        98.8069                 NaN            NaN            NaN  0.837725       0.355345                 NaN            NaN            NaN            NaN            NaN
  1485.82        2500.00        98.2778                 NaN            NaN            NaN  0.512603        1.20958                 NaN            NaN            NaN            NaN            NaN
  1484.24        2500.00        99.3640                 NaN            NaN            NaN  0.446381       0.189645                 NaN            NaN            NaN            NaN            NaN
  1482.66        2500.00        98.8344                 NaN            NaN            NaN  0.819599       0.345991                 NaN            NaN            NaN            NaN            NaN
  1481.07        2500.00        98.8446                 NaN            NaN            NaN  0.812046       0.343385                 NaN            NaN            NaN            NaN            NaN
  1479.49        2500.00        98.8530                 NaN            NaN            NaN  0.806211       0.340829                 NaN            NaN            NaN            NaN            NaN
  1477.91        2500.00        98.8613                 NaN  0.152894E-004            NaN  0.801671       0.336988                 NaN            NaN            NaN            NaN            NaN
  1476.33        2500.00        98.8717                 NaN            NaN            NaN  0.334199       0.794092                 NaN            NaN            NaN            NaN            NaN
  1474.74        2500.00        98.8799                 NaN            NaN            NaN  0.787492       0.332585                 NaN            NaN            NaN            NaN            NaN
  1473.16        2500.00        98.8884                 NaN            NaN            NaN  0.782910       0.328680                 NaN            NaN            NaN            NaN            NaN
  1471.58        2500.00        98.9028                 NaN            NaN            NaN  0.325065       0.772170                 NaN            NaN            NaN            NaN            NaN
  1470.00        2500.00        98.9001                 NaN  0.103839E-001            NaN  0.309648       0.779834                 NaN            NaN            NaN            NaN            NaN
  1468.41        2500.00        98.9202                 NaN  0.398585E-001            NaN  0.782570       0.257396                 NaN            NaN            NaN            NaN            NaN
  1466.83        2500.00        98.9269                 NaN  0.435562E-001            NaN  0.779855       0.249668                 NaN            NaN            NaN            NaN            NaN
  1465.25        2500.00        98.9341                 NaN  0.420383E-001            NaN  0.774059       0.249777                 NaN            NaN            NaN            NaN            NaN
  1463.67        2500.00        98.9414                 NaN  0.409428E-001            NaN  0.768272       0.249406                 NaN            NaN            NaN            NaN            NaN
  1462.08        2500.00        98.9489                 NaN  0.390541E-001            NaN  0.249218       0.762806                 NaN            NaN            NaN            NaN            NaN
  1460.50        2500.00        98.9545                 NaN  0.380612E-001            NaN  0.758368       0.249088                 NaN            NaN            NaN            NaN            NaN
  1458.92        2500.00        98.9611                 NaN  0.366501E-001            NaN  0.753675       0.248592                 NaN            NaN            NaN            NaN            NaN
  1457.34        2500.00        98.9654                 NaN  0.360327E-001            NaN  0.751965       0.246636                 NaN            NaN            NaN            NaN            NaN
  1455.75        2500.00        98.9739                 NaN  0.336434E-001            NaN  0.744672       0.247821                 NaN            NaN            NaN            NaN            NaN
  1454.17        2500.00        98.9800                 NaN  0.325907E-001            NaN  0.248182       0.739263                 NaN            NaN            NaN            NaN            NaN
  1452.59        2500.00        98.9813                 NaN  0.321430E-001            NaN  0.738385       0.248175                 NaN            NaN            NaN            NaN            NaN
  1451.01        2500.00        98.9864                 NaN  0.303897E-001            NaN  0.733954       0.249284                 NaN            NaN            NaN            NaN            NaN
  1449.42        2500.00        98.9995                 NaN  0.285086E-001            NaN  0.247014       0.724930                 NaN            NaN            NaN            NaN            NaN
  1447.84        2500.00        97.3779                 NaN  0.315118                 NaN  0.606200       0.961828                 NaN  0.739000                 NaN            NaN            NaN
  1446.26        2500.00        97.0401                 NaN  0.385494                 NaN  0.665503        1.00525                 NaN  0.903686                 NaN            NaN            NaN
  1444.68        2500.00        97.0992                 NaN  0.383890                 NaN  0.991741       0.639337                 NaN  0.885823                 NaN            NaN            NaN
  1443.09        2500.00        97.1596                 NaN  0.382931                 NaN  0.976613       0.613061                 NaN  0.867818                 NaN            NaN            NaN
  1441.51        2500.00        97.2164                 NaN  0.381956                 NaN  0.586933       0.963891                 NaN  0.850831                 NaN            NaN            NaN
  1439.93        2500.00        97.2741                 NaN  0.380883                 NaN  0.562006       0.949192                 NaN  0.833849                 NaN            NaN            NaN
  1438.35        2500.00        97.3277                 NaN  0.379589                 NaN  0.937837       0.537593                 NaN  0.817244                 NaN            NaN            NaN
  1436.76        2500.00        97.3757                 NaN  0.379439                 NaN  0.514022       0.927897                 NaN  0.802963                 NaN            NaN            NaN
  1435.18        2500.00        97.4285                 NaN  0.378212                 NaN  0.491866       0.914364                 NaN  0.787093                 NaN            NaN            NaN
  1433.60        2500.00        97.4740                 NaN  0.377936                 NaN  0.468226       0.906519                 NaN  0.773289                 NaN            NaN            NaN
  1432.02        2500.00        97.5133                 NaN  0.379367                 NaN  0.896125       0.448575                 NaN  0.762590                 NaN            NaN            NaN
  1430.43        2500.00        97.5752                 NaN  0.374316                 NaN  0.881390       0.426930                 NaN  0.742166                 NaN            NaN            NaN
  1428.85        2500.00        97.6076                 NaN  0.376416                 NaN  0.406246       0.876565                 NaN  0.733143                 NaN            NaN            NaN
  1427.27        2500.00        97.6537                 NaN  0.375850                 NaN  0.865294       0.386185                 NaN  0.718966                 NaN            NaN            NaN
  1425.69        2500.00        97.6925                 NaN  0.374824                 NaN  0.857032       0.368418                 NaN  0.707235                 NaN            NaN            NaN
  1424.10        2500.00        97.7327                 NaN  0.374751                 NaN  0.849277       0.348059                 NaN  0.695234                 NaN            NaN            NaN
  1422.52        2500.00        97.7705                 NaN  0.374456                 NaN  0.841079       0.330140                 NaN  0.683798                 NaN            NaN            NaN
  1420.94        2500.00        97.8061                 NaN  0.374223                 NaN  0.311574       0.835248                 NaN  0.672833                 NaN            NaN            NaN
  1419.36        2500.00        97.8425                 NaN  0.373941                 NaN  0.294342       0.827363                 NaN  0.661871                 NaN            NaN            NaN
  1417.78        2500.00        97.8776                 NaN  0.373633                 NaN  0.277390       0.820248                 NaN  0.651132                 NaN            NaN            NaN
  1416.19        2500.00        97.9104                 NaN  0.373515                 NaN  0.260828       0.814196                 NaN  0.641029                 NaN            NaN            NaN
  1414.61        2500.00        97.9429                 NaN  0.373110                 NaN  0.809699       0.243126                 NaN  0.631199                 NaN            NaN            NaN
  1413.03        2500.00        97.9757                 NaN  0.372667                 NaN  0.802700       0.227678                 NaN  0.621234                 NaN            NaN            NaN
  1411.45        2500.00        98.0053                 NaN  0.372620                 NaN  0.211849       0.798292                 NaN  0.611952                 NaN            NaN            NaN
  1409.86        2500.00        98.0359                 NaN  0.372206                 NaN  0.792112       0.197122                 NaN  0.602635                 NaN            NaN            NaN
  1408.28        2500.00        98.0649                 NaN  0.372049                 NaN  0.182474       0.786988                 NaN  0.593564                 NaN            NaN            NaN
  1406.70        2500.00        98.0937                 NaN  0.371574                 NaN  0.782281       0.167632                 NaN  0.584767                 NaN            NaN            NaN
  1405.12        2500.00        98.1129                 NaN  0.369243                 NaN  0.780099       0.158388                 NaN  0.579342                 NaN            NaN            NaN
  1403.53        2500.00        98.1602                 NaN  0.372508                 NaN  0.771172       0.132025                 NaN  0.564111                 NaN            NaN            NaN
  1401.95        2500.00        98.1754                 NaN  0.370325                 NaN  0.768886       0.125862                 NaN  0.559483                 NaN            NaN            NaN
  1400.37        2500.00        98.1997                 NaN  0.369925                 NaN  0.766007       0.112559                 NaN  0.551855                 NaN            NaN            NaN
  1398.79        2500.00        98.2255                 NaN  0.369139                 NaN  0.988961E-001  0.762514                 NaN  0.543969                 NaN            NaN            NaN
  1397.20        2500.00        98.2493                 NaN  0.369093                 NaN  0.758723       0.860080E-001            NaN  0.536913                 NaN            NaN            NaN
  1395.62        2500.00        98.2419                 NaN  0.378427                 NaN  0.764560       0.746908E-001            NaN  0.540457                 NaN            NaN            NaN
  1394.04        2500.00        98.3364                 NaN  0.356730                 NaN  0.733905       0.654583E-001            NaN  0.507496                 NaN            NaN            NaN
  1392.46        2500.00        98.3176                 NaN  0.366374                 NaN  0.751160       0.500868E-001            NaN  0.514731                 NaN            NaN            NaN
  1390.87        2500.00        98.3394                 NaN  0.365945                 NaN  0.749155       0.370099E-001            NaN  0.508455                 NaN            NaN            NaN
  1389.29        2500.00        98.3660                 NaN  0.363641                 NaN  0.742826       0.281338E-001            NaN  0.499414                 NaN            NaN            NaN
  1387.71        2500.00        98.3843                 NaN  0.363517                 NaN  0.742321       0.160286E-001            NaN  0.493831                 NaN            NaN            NaN
  1386.13        2500.00        98.4039                 NaN  0.362449                 NaN  0.739704       0.657180E-002            NaN  0.487356                 NaN            NaN            NaN
  1384.54        2500.00        98.4237                 NaN  0.359044                 NaN  0.733868       0.261476E-002            NaN  0.480747                 NaN            NaN            NaN
  1382.96        2500.00        98.4336                 NaN  0.326053                 NaN  0.670538       0.963905E-001            NaN  0.473440                 NaN            NaN            NaN
  1381.38        2500.00        98.4629                 NaN  0.353522                 NaN  0.715619                 NaN            NaN  0.467911                 NaN            NaN            NaN
  1379.80        2500.00        98.4771                 NaN  0.347344                 NaN  0.713042                 NaN            NaN  0.462470                 NaN            NaN            NaN
  1378.21        2500.00        98.4990                 NaN  0.345025                 NaN  0.700883                 NaN            NaN  0.455136                 NaN            NaN            NaN
  1376.63        2500.00        98.5164                 NaN  0.342529                 NaN  0.691402                 NaN            NaN  0.449644                 NaN            NaN            NaN
  1375.05        2500.00        98.5278                 NaN  0.347573                 NaN  0.677248                 NaN            NaN  0.447354                 NaN            NaN            NaN
  1373.47        2500.00        98.5539                 NaN  0.329110                 NaN  0.681712                 NaN            NaN  0.435280                 NaN            NaN            NaN
  1371.88        2500.00        98.5648                 NaN  0.330178                 NaN  0.672203                 NaN            NaN  0.432793                 NaN            NaN            NaN
  1370.30        2500.00        98.5777                 NaN  0.321284                 NaN  0.673504                 NaN            NaN  0.427483                 NaN            NaN            NaN
  1368.72        2500.00        98.5993                 NaN  0.326119                 NaN  0.653791                 NaN            NaN  0.420770                 NaN            NaN            NaN
  1367.14        2500.00        98.6130                 NaN  0.319141                 NaN  0.651733                 NaN            NaN  0.416095                 NaN            NaN            NaN
  1365.55        2500.00        98.6286                 NaN  0.316333                 NaN  0.644850                 NaN            NaN  0.410246                 NaN            NaN            NaN
  1363.97        2500.00        98.6455                 NaN  0.316554                 NaN  0.632616                 NaN            NaN  0.405362                 NaN            NaN            NaN
  1362.39        2500.00        98.6589                 NaN  0.308566                 NaN  0.632386                 NaN            NaN  0.400134                 NaN            NaN            NaN
  1360.81        2500.00        98.6743                 NaN  0.309533                 NaN  0.620946                 NaN            NaN  0.395201                 NaN            NaN            NaN
  1359.22        2500.00        98.6870                 NaN  0.303451                 NaN  0.619233                 NaN            NaN  0.390299                 NaN            NaN            NaN
  1357.64        2500.00        98.7022                 NaN  0.304943                 NaN  0.607201                 NaN            NaN  0.385674                 NaN            NaN            NaN
  1356.06        2500.00        98.7126                 NaN  0.287914                 NaN  0.619079                 NaN            NaN  0.380432                 NaN            NaN            NaN
  1354.48        2500.00        98.7296                 NaN  0.296664                 NaN  0.598024                 NaN            NaN  0.375714                 NaN            NaN            NaN
  1352.89        2500.00        98.7419                 NaN  0.292634                 NaN  0.594104                 NaN            NaN  0.371357                 NaN            NaN            NaN
  1351.31        2500.00        98.7555                 NaN  0.289193                 NaN  0.588512                 NaN            NaN  0.366755                 NaN            NaN            NaN
  1349.73        2500.00        98.7683                 NaN  0.285535                 NaN  0.583992                 NaN            NaN  0.362177                 NaN            NaN            NaN
  1348.15        2500.00        98.7813                 NaN  0.282423                 NaN  0.578612                 NaN            NaN  0.357714                 NaN            NaN            NaN
  1346.56        2500.00        98.7930                 NaN  0.278488                 NaN  0.575081                 NaN            NaN  0.353441                 NaN            NaN            NaN
  1344.98        2500.00        98.8037                 NaN  0.271838                 NaN  0.575201                 NaN            NaN  0.349214                 NaN            NaN            NaN
  1343.40        2500.00        98.8166                 NaN  0.273549                 NaN  0.564708                 NaN            NaN  0.345173                 NaN            NaN            NaN
  1341.82        2500.00        98.8294                 NaN  0.270463                 NaN  0.559270                 NaN            NaN  0.340900                 NaN            NaN            NaN
  1340.23        2500.00        98.8398                 NaN  0.265713                 NaN  0.557593                 NaN            NaN  0.336862                 NaN            NaN            NaN
  1338.65        2500.00        98.8516                 NaN  0.262152                 NaN  0.553511                 NaN            NaN  0.332721                 NaN            NaN            NaN
  1337.07        2500.00        98.8628                 NaN  0.259907                 NaN  0.548325                 NaN            NaN  0.328939                 NaN            NaN            NaN
  1335.49        2500.00        98.8707                 NaN  0.257740                 NaN  0.545680                 NaN            NaN  0.325892                 NaN            NaN            NaN
  1333.90        2500.00        98.8836                 NaN  0.248329                 NaN  0.547446                 NaN            NaN  0.320648                 NaN            NaN            NaN
  1332.32        2500.00        98.8779                 NaN  0.245778                 NaN  0.552685                 NaN            NaN  0.323669                 NaN            NaN            NaN
  1330.74        2500.00        98.9154                 NaN  0.236329                 NaN  0.539971                 NaN            NaN  0.308331                 NaN            NaN            NaN
  1329.16        2500.00        98.9138                 NaN  0.237485                 NaN  0.538710                 NaN            NaN  0.310043                 NaN            NaN            NaN
  1327.57        2500.00        98.9264                 NaN  0.235214                 NaN  0.532356                 NaN            NaN  0.306065                 NaN            NaN            NaN
  1325.99        2500.00        98.9355                 NaN  0.232712                 NaN  0.528946                 NaN            NaN  0.302808                 NaN            NaN            NaN
  1324.41        2500.00        98.9453                 NaN  0.232837                 NaN  0.521992                 NaN            NaN  0.299909                 NaN            NaN            NaN
  1322.83        2500.00        98.9547                 NaN  0.223146                 NaN  0.526507                 NaN            NaN  0.295627                 NaN            NaN            NaN
  1321.24        2500.00        98.9625                 NaN  0.219977                 NaN  0.524778                 NaN            NaN  0.292743                 NaN            NaN            NaN
  1319.66        2500.00        98.9711                 NaN  0.217196                 NaN  0.521815                 NaN            NaN  0.289917                 NaN            NaN            NaN
  1318.08        2500.00        98.9805                 NaN  0.210703                 NaN  0.522826                 NaN            NaN  0.285946                 NaN            NaN            NaN
  1316.50        2500.00        98.9880                 NaN  0.205118                 NaN  0.523611                 NaN            NaN  0.283320                 NaN            NaN            NaN
  1314.91        2500.00        98.9885                 NaN  0.201739                 NaN  0.526146                 NaN            NaN  0.283596                 NaN            NaN            NaN
  1313.33        2500.00        99.0137                 NaN  0.192598                 NaN  0.520063                 NaN            NaN  0.273677                 NaN            NaN            NaN
  1311.75        2500.00        99.0143                 NaN  0.195082                 NaN  0.516669                 NaN            NaN  0.273908                 NaN            NaN            NaN
  1310.17        2500.00        99.0226                 NaN  0.190042                 NaN  0.516201                 NaN            NaN  0.271118                 NaN            NaN            NaN
  1308.58        2500.00        99.0117                 NaN  0.180064                 NaN  0.533860                 NaN            NaN  0.274385                 NaN            NaN            NaN
  1307.00        2500.00        99.0482                 NaN  0.175355                 NaN  0.516216                 NaN            NaN  0.260244                 NaN            NaN            NaN
  1305.42        2500.00        99.0446                 NaN  0.173686                 NaN  0.518837                 NaN            NaN  0.262890                 NaN            NaN            NaN
  1303.84        2500.00        99.0506                 NaN  0.169971                 NaN  0.518819                 NaN            NaN  0.260626                 NaN            NaN            NaN
  1302.25        2500.00        99.0596                 NaN  0.162431                 NaN  0.520685                 NaN            NaN  0.257249                 NaN            NaN            NaN
  1300.67        2500.00        99.0646                 NaN  0.158757                 NaN  0.521356                 NaN            NaN  0.255240                 NaN            NaN            NaN
  1299.09        2500.00        90.2937                 NaN  0.704861                 NaN   2.58422                 NaN            NaN   1.33834        5.07890                 NaN            NaN
  1297.51        2500.00        88.9574                 NaN  0.724894                 NaN   2.99499                 NaN            NaN   1.50231        5.82043                 NaN            NaN
  1295.92        2500.00        89.5068                 NaN  0.613003                 NaN   2.97454                 NaN            NaN   1.43359        5.47211                 NaN            NaN
  1294.34        2500.00        82.6935                 NaN   1.00456                 NaN   4.43251                 NaN            NaN   2.33554        9.01742       0.516509                 NaN
  1292.76        2500.00        83.2459                 NaN   1.01756                 NaN   4.25633                 NaN            NaN   2.26268        8.68139       0.536123                 NaN
  1291.18        2500.00        84.8085                 NaN  0.943551                 NaN   3.88661                 NaN            NaN   2.05693        7.82418       0.480192                 NaN
  1289.59        2500.00        86.1726                 NaN  0.860296                 NaN   3.58104                 NaN            NaN   1.87702        7.07804       0.431016                 NaN
  1288.01        2500.00        87.3398                 NaN  0.805971                 NaN   3.29513                 NaN            NaN   1.72310        6.44536       0.390604                 NaN
  1286.43        2500.00        88.4187                 NaN  0.668160                 NaN   3.13099                 NaN            NaN   1.57896        5.85428       0.348925                 NaN
