|6.6.6
Archiving\03_Data\eq/QFM_m1/WD94/WD94_1.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           Sp(TH)         O(HP)          pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1782.05        2500.00        72.5094                 NaN  0.458443        26.1826       0.849527                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        71.8660                 NaN  0.471414        26.8130       0.849539                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        71.2226                 NaN  0.484386        27.4434       0.849551                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        70.5792                 NaN  0.497358        28.0739       0.849563                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        69.9358                 NaN  0.510330        28.7043       0.849575                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        69.3159                 NaN  0.522339        29.3122       0.849587                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        68.6960                 NaN  0.534348        29.9200       0.849599                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        68.0761                 NaN  0.546357        30.5279       0.849611                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        67.4562                 NaN  0.558367        31.1358       0.849624                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        66.8363                 NaN  0.570377        31.7437       0.849636                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        66.2163                 NaN  0.582387        32.3516       0.849648                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        65.5964                 NaN  0.594398        32.9596       0.849660                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        64.9764                 NaN  0.606409        33.5676       0.849672                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        64.3840                 NaN  0.617468        34.1488       0.849685                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        63.7917                 NaN  0.628527        34.7301       0.849697                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        63.1993                 NaN  0.639586        35.3114       0.849709                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        62.6070                 NaN  0.650646        35.8927       0.849721                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        62.0146                 NaN  0.661706        36.4740       0.849733                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        61.4222                 NaN  0.672767        37.0553       0.849745                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        60.8298                 NaN  0.683828        37.6367       0.849757                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        60.2373                 NaN  0.694889        38.2180       0.849770                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        59.6786                 NaN  0.705119        38.7665       0.849781                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        59.1199                 NaN  0.715349        39.3149       0.849793                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        58.5612                 NaN  0.725580        39.8634       0.849805                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        58.0025                 NaN  0.735811        40.4119       0.849817                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        57.4437                 NaN  0.746042        40.9604       0.849829                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        56.8850                 NaN  0.756274        41.5089       0.849840                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        56.3262                 NaN  0.766506        42.0574       0.849852                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        55.7674                 NaN  0.776738        42.6060       0.849864                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        55.2495                 NaN  0.786295        43.1143       0.849875                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        54.7316                 NaN  0.795852        43.6226       0.849886                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        54.2137                 NaN  0.805409        44.1309       0.849898                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        53.6958                 NaN  0.814967        44.6393       0.849909                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        53.1779                 NaN  0.824524        45.1476       0.849920                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        52.6600                 NaN  0.834082        45.6560       0.849931                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        52.1420                 NaN  0.843640        46.1644       0.849942                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        51.6240                 NaN  0.853199        46.6728       0.849953                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        51.1524                 NaN  0.862112        47.1356       0.849964                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        50.6807                 NaN  0.871024        47.5983       0.849974                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        50.2090                 NaN  0.879937        48.0611       0.849984                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        49.7373                 NaN  0.888851        48.5239       0.849994                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        49.2655                 NaN  0.897764        48.9867       0.850005                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        48.7938                 NaN  0.906678        49.4495       0.850015                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        48.3221                 NaN  0.915592        49.9123       0.850025                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        47.8503                 NaN  0.924506        50.3752       0.850036                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        47.4029                 NaN  0.933053        50.8140       0.850046                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        46.3874                 NaN  0.930950        51.0253       0.850057       0.806381                 NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        45.3180                 NaN  0.925559        51.1733       0.850068        1.73309                 NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        44.2486                 NaN  0.920167        51.3214       0.850079        2.65982                 NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        43.2955                 NaN  0.914626        51.4488       0.850089        3.49102                 NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        42.3424                 NaN  0.909085        51.5762       0.850099        4.32223                 NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        41.3893                 NaN  0.903544        51.7036       0.850109        5.15347                 NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        40.4362                 NaN  0.898002        51.8310       0.850119        5.98472                 NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        39.6631                 NaN  0.891890        51.9270       0.850127        6.66790                 NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        38.8900                 NaN  0.885777        52.0230       0.850135        7.35109                 NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        38.1168                 NaN  0.879664        52.1191       0.850143        8.03429                 NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        37.3437                 NaN  0.873551        52.2151       0.850152        8.71751                 NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        36.5705                 NaN  0.867438        52.3112       0.850160        9.40074                 NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        35.7973                 NaN  0.861325        52.4072       0.850168        10.0840                 NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        35.0241                 NaN  0.855212        52.5033       0.850176        10.7672                 NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        34.2509                 NaN  0.849099        52.5993       0.850184        11.4505                 NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        33.6470                 NaN  0.842218        52.6648       0.850190        11.9959                 NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        33.0430                 NaN  0.835337        52.7302       0.850196        12.5412                 NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        32.4391                 NaN  0.828456        52.7957       0.850202        13.0866                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        31.8351                 NaN  0.821575        52.8611       0.850209        13.6320                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        31.2311                 NaN  0.814694        52.9266       0.850215        14.1774                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        30.6272                 NaN  0.807813        52.9920       0.850221        14.7228                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        30.0232                 NaN  0.800932        53.0575       0.850227        15.2682                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        29.4192                 NaN  0.794050        53.1230       0.850233        15.8136                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        28.9245                 NaN  0.786561        53.1681       0.850238        16.2706                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        28.4297                 NaN  0.779072        53.2132       0.850243        16.7277                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        27.9350                 NaN  0.771582        53.2584       0.850247        17.1848                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        27.4403                 NaN  0.764092        53.3035       0.850252        17.6419                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        26.9455                 NaN  0.756603        53.3486       0.850257        18.0990                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        26.4508                 NaN  0.749113        53.3938       0.850261        18.5561                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        25.9560                 NaN  0.741623        53.4389       0.850266        19.0132                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        25.4612                 NaN  0.734133        53.4840       0.850271        19.4703                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        25.0371                 NaN  0.725454        53.5177       0.850274        19.8696                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        24.6129                 NaN  0.716775        53.5513       0.850278        20.2688                 NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        24.1887                 NaN  0.708095        53.5849       0.850282        20.6680                 NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        23.7645                 NaN  0.699416        53.6185       0.850285        21.0673                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        23.3403                 NaN  0.690737        53.6521       0.850289        21.4665                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        22.9162                 NaN  0.682057        53.6857       0.850293        21.8657                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        22.4920                 NaN  0.673378        53.7194       0.850296        22.2650                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        22.0678                 NaN  0.664698        53.7530       0.850300        22.6642                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        21.6883                 NaN  0.654973        53.7781       0.850302        23.0284                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        21.3088                 NaN  0.645247        53.8031       0.850305        23.3925                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        20.9294                 NaN  0.635522        53.8282       0.850307        23.7566                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        20.5499                 NaN  0.625796        53.8533       0.850310        24.1207                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        20.1705                 NaN  0.616070        53.8784       0.850312        24.4848                 NaN            NaN            NaN            NaN            NaN
  1493.59        2500.00        19.7910                 NaN  0.606345        53.9035       0.850315        24.8489                 NaN            NaN            NaN            NaN            NaN
  1490.38        2500.00        19.4115                 NaN  0.596619        53.9285       0.850317        25.2130                 NaN            NaN            NaN            NaN            NaN
  1487.18        2500.00        19.0320                 NaN  0.586893        53.9536       0.850320        25.5771                 NaN            NaN            NaN            NaN            NaN
  1483.97        2500.00        18.6828                 NaN  0.576758        53.9731       0.850321        25.9170                 NaN            NaN            NaN            NaN            NaN
  1480.77        2500.00        18.3335                 NaN  0.566623        53.9927       0.850323        26.2569                 NaN            NaN            NaN            NaN            NaN
  1477.56        2500.00        17.9842                 NaN  0.556488        54.0122       0.850325        26.5968                 NaN            NaN            NaN            NaN            NaN
  1474.36        2500.00        17.6349                 NaN  0.546353        54.0317       0.850326        26.9367                 NaN            NaN            NaN            NaN            NaN
  1471.15        2500.00        17.1613                 NaN  0.541540        54.0622       0.850329        27.1618       0.222844                 NaN            NaN            NaN            NaN
  1467.95        2500.00        16.6154                 NaN  0.544579        54.0934       0.850332        27.2521       0.644189                 NaN            NaN            NaN            NaN
  1464.74        2500.00        16.1004                 NaN  0.549288        54.1138       0.850334        27.3412        1.04499                 NaN            NaN            NaN            NaN
  1461.54        2500.00        15.5853                 NaN  0.553997        54.1342       0.850337        27.4303        1.44580                 NaN            NaN            NaN            NaN
  1458.33        2500.00        15.1520                 NaN  0.562763        54.1379       0.850339        27.5040        1.79295                 NaN            NaN            NaN            NaN
  1455.13        2500.00        14.7187                 NaN  0.571529        54.1415       0.850341        27.5778        2.14011                 NaN            NaN            NaN            NaN
  1451.92        2500.00        14.2854                 NaN  0.580295        54.1452       0.850342        27.6515        2.48726                 NaN            NaN            NaN            NaN
  1448.72        2500.00        13.8521                 NaN  0.589061        54.1489       0.850344        27.7252        2.83442                 NaN            NaN            NaN            NaN
  1445.51        2500.00        13.4188                 NaN  0.597827        54.1525       0.850346        27.7989        3.18158                 NaN            NaN            NaN            NaN
  1442.31        2500.00        12.9855                 NaN  0.606593        54.1562       0.850348        27.8726        3.52874                 NaN            NaN            NaN            NaN
  1439.10        2500.00        12.5522                 NaN  0.615359        54.1599       0.850350        27.9463        3.87590                 NaN            NaN            NaN            NaN
  1435.90        2500.00        12.1189                 NaN  0.624125        54.1635       0.850351        28.0200        4.22307                 NaN            NaN            NaN            NaN
  1432.69        2500.00        11.7701                 NaN  0.635902        54.1545       0.850353        28.0766        4.51257                 NaN            NaN            NaN            NaN
  1429.49        2500.00        11.4213                 NaN  0.647679        54.1454       0.850354        28.1331        4.80207                 NaN            NaN            NaN            NaN
  1426.28        2500.00        11.0931                 NaN  0.659969        54.1335       0.850355        28.1876        5.07554                 NaN            NaN            NaN            NaN
  1423.08        2500.00        10.6986                 NaN  0.690957        54.0848       0.850358        27.8690       0.501436        5.30479                 NaN            NaN            NaN
  1419.87        2500.00        10.6986                 NaN  0.690957        54.0848       0.850358        27.8690       0.501436        5.30479                 NaN            NaN            NaN
  1416.67        2500.00        10.6986                 NaN  0.690957        54.0848       0.850358        27.8690       0.501436        5.30479                 NaN            NaN            NaN
  1413.46        2500.00        10.6986                 NaN  0.690957        54.0848       0.850358        27.8690       0.501436        5.30479                 NaN            NaN            NaN
  1410.26        2500.00        9.44039                 NaN  0.771875        53.9664       0.850365        27.5399        1.22395        6.20718                 NaN            NaN            NaN
  1407.05        2500.00        9.44039                 NaN  0.771875        53.9664       0.850365        27.5399        1.22395        6.20718                 NaN            NaN            NaN
  1403.85        2500.00        9.44039                 NaN  0.771875        53.9664       0.850365        27.5399        1.22395        6.20718                 NaN            NaN            NaN
  1400.64        2500.00        9.44039                 NaN  0.771875        53.9664       0.850365        27.5399        1.22395        6.20718                 NaN            NaN            NaN
  1397.44        2500.00        8.37139                 NaN  0.852561        53.8335       0.850371        27.3329        1.77468        6.98468                 NaN            NaN            NaN
  1394.23        2500.00        8.37139                 NaN  0.852561        53.8335       0.850371        27.3329        1.77468        6.98468                 NaN            NaN            NaN
  1391.03        2500.00        7.88826                 NaN  0.893893        53.7646       0.850373        27.2567        7.33951        2.00670                 NaN            NaN            NaN
  1387.82        2500.00        7.66298                 NaN  0.913700        53.7253       0.850374        27.2346        7.50394        2.10909                 NaN            NaN            NaN
  1384.62        2500.00        7.43288                 NaN  0.929688        53.7112       0.850376        27.1752        2.23521        7.62739       0.380764E-001            NaN            NaN
  1381.41        2500.00        7.43288                 NaN  0.929688        53.7112       0.850376        27.1752        2.23521        7.62739       0.380764E-001            NaN            NaN
  1378.21        2500.00        7.43288                 NaN  0.929688        53.7112       0.850376        27.1752        2.23521        7.62739       0.380764E-001            NaN            NaN
  1375.00        2500.00        7.43288                 NaN  0.929688        53.7112       0.850376        27.1752        2.23521        7.62739       0.380764E-001            NaN            NaN
  1371.79        2500.00        7.43288                 NaN  0.929688        53.7112       0.850376        27.1752        2.23521        7.62739       0.380764E-001            NaN            NaN
  1368.59        2500.00        7.43288                 NaN  0.929688        53.7112       0.850376        27.1752        2.23521        7.62739       0.380764E-001            NaN            NaN
  1365.38        2500.00        7.43288                 NaN  0.929688        53.7112       0.850376        27.1752        2.23521        7.62739       0.380764E-001            NaN            NaN
  1362.18        2500.00        7.43288                 NaN  0.929688        53.7112       0.850376        27.1752        2.23521        7.62739       0.380764E-001            NaN            NaN
  1358.97        2500.00        5.72903                 NaN   1.00672        53.8467       0.850399        26.4356        3.33025        8.12775       0.673580                 NaN            NaN
  1355.77        2500.00        5.72903                 NaN   1.00672        53.8467       0.850399        26.4356        3.33025        8.12775       0.673580                 NaN            NaN
  1352.56        2500.00        5.72903                 NaN   1.00672        53.8467       0.850399        26.4356        3.33025        8.12775       0.673580                 NaN            NaN
  1349.36        2500.00        5.72903                 NaN   1.00672        53.8467       0.850399        26.4356        3.33025        8.12775       0.673580                 NaN            NaN
  1346.15        2500.00        5.72903                 NaN   1.00672        53.8467       0.850399        26.4356        3.33025        8.12775       0.673580                 NaN            NaN
  1342.95        2500.00        5.72903                 NaN   1.00672        53.8467       0.850399        26.4356        3.33025        8.12775       0.673580                 NaN            NaN
  1339.74        2500.00        5.72903                 NaN   1.00672        53.8467       0.850399        26.4356        3.33025        8.12775       0.673580                 NaN            NaN
  1336.54        2500.00        5.72903                 NaN   1.00672        53.8467       0.850399        26.4356        3.33025        8.12775       0.673580                 NaN            NaN
  1333.33        2500.00        4.49061                 NaN   1.07383        53.9097       0.850415        25.9221        4.10790        8.47623        1.16922                 NaN            NaN
  1330.13        2500.00        4.49061                 NaN   1.07383        53.9097       0.850415        25.9221        4.10790        8.47623        1.16922                 NaN            NaN
  1326.92        2500.00        4.49061                 NaN   1.07383        53.9097       0.850415        25.9221        4.10790        8.47623        1.16922                 NaN            NaN
  1323.72        2500.00        4.49061                 NaN   1.07383        53.9097       0.850415        25.9221        4.10790        8.47623        1.16922                 NaN            NaN
  1320.51        2500.00        3.97851                 NaN   1.10614        53.9084       0.850421        25.7412        8.62681        4.41338        1.37513                 NaN            NaN
  1317.31        2500.00        3.18105                 NaN   1.11890        54.0103       0.850427        25.5839        8.71968        4.59242        1.50690       0.436413                 NaN
  1314.10        2500.00                 NaN            NaN   1.14870        54.4877       0.850452        25.0078        5.13448        9.00187        1.92185        2.44709                 NaN
  1310.90        2500.00                 NaN            NaN   1.14870        54.4877       0.850452        25.0078        5.13448        9.00187        1.92185        2.44709                 NaN
  1307.69        2500.00                 NaN            NaN   1.15729        54.5070       0.850455        25.0119        5.09320        8.98006        1.94925        2.45087                 NaN
  1304.49        2500.00                 NaN            NaN   1.15729        54.5070       0.850455        25.0119        5.09320        8.98006        1.94925        2.45087                 NaN
  1301.28        2500.00                 NaN            NaN   1.15729        54.5070       0.850455        25.0119        5.09320        8.98006        1.94925        2.45087                 NaN
  1298.08        2500.00                 NaN            NaN   1.15729        54.5070       0.850455        25.0119        5.09320        8.98006        1.94925        2.45087                 NaN
  1294.87        2500.00                 NaN            NaN   1.15729        54.5070       0.850455        25.0119        5.09320        8.98006        1.94925        2.45087                 NaN
