|6.6.6
Archiving\03_Data\eq/QFM_m1/WD94/WD94_3.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           Sp(TH)         O(HP)          pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1762.82        2500.00        70.9587                 NaN  0.367725        27.9530       0.720531                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        70.3845                 NaN  0.376057        28.5186       0.720844                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        69.8099                 NaN  0.384396        29.0845       0.721156                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        69.2349                 NaN  0.392742        29.6509       0.721466                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        68.6595                 NaN  0.401094        30.2177       0.721775                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        68.0836                 NaN  0.409452        30.7848       0.722082                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        67.5074                 NaN  0.417816        31.3524       0.722388                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        66.9592                 NaN  0.425533        31.8926       0.722681                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        66.4107                 NaN  0.433255        32.4331       0.722971                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        65.8617                 NaN  0.440982        32.9740       0.723261                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        65.3125                 NaN  0.448715        33.5152       0.723548                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        64.7629                 NaN  0.456452        34.0568       0.723835                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        64.2130                 NaN  0.464195        34.5987       0.724119                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        63.6627                 NaN  0.471943        35.1409       0.724403                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        63.1122                 NaN  0.479695        35.6834       0.724684                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        62.5945                 NaN  0.486900        36.1936       0.724950                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        62.0766                 NaN  0.494110        36.7041       0.725214                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        61.5583                 NaN  0.501323        37.2149       0.725476                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        61.0398                 NaN  0.508541        37.7259       0.725737                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        60.5211                 NaN  0.515762        38.2372       0.725996                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        60.0021                 NaN  0.522988        38.7487       0.726254                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        59.4828                 NaN  0.530218        39.2605       0.726510                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        58.9633                 NaN  0.537451        39.7725       0.726765                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        58.4826                 NaN  0.544259        40.2462       0.727000                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        58.0017                 NaN  0.551071        40.7200       0.727234                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        57.5206                 NaN  0.557885        41.1941       0.727467                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        57.0393                 NaN  0.564703        41.6683       0.727698                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        56.5578                 NaN  0.571524        42.1428       0.727927                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        56.0761                 NaN  0.578349        42.6174       0.728155                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        55.5942                 NaN  0.585176        43.0922       0.728382                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        55.1122                 NaN  0.592006        43.5672       0.728606                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        54.6735                 NaN  0.598418        43.9993       0.728811                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        54.2347                 NaN  0.604833        44.4315       0.729014                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        53.7957                 NaN  0.611250        44.8638       0.729215                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        53.3566                 NaN  0.617670        45.2963       0.729415                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        52.9174                 NaN  0.624092        45.7289       0.729614                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        52.4781                 NaN  0.630516        46.1616       0.729811                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        52.0387                 NaN  0.636942        46.5944       0.730006                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        51.5991                 NaN  0.643370        47.0273       0.730200                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        51.1828                 NaN  0.649616        47.4372       0.730384                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        50.1738                 NaN  0.649047        47.6711       0.731160       0.774844                 NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        49.1026                 NaN  0.646295        47.8522       0.732013        1.66683                 NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        48.0290                 NaN  0.643536        48.0337       0.732868        2.56086                 NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        47.0707                 NaN  0.640615        48.1913       0.733639        3.36368                 NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        46.1105                 NaN  0.637686        48.3492       0.734410        4.16816                 NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        45.1484                 NaN  0.634751        48.5074       0.735181        4.97430                 NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        44.1844                 NaN  0.631809        48.6657       0.735953        5.78211                 NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        43.4017                 NaN  0.628361        48.7872       0.736595        6.44609                 NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        42.6178                 NaN  0.624906        48.9089       0.737238        7.11120                 NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        41.8325                 NaN  0.621445        49.0307       0.737880        7.77745                 NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        41.0460                 NaN  0.617977        49.1526       0.738523        8.44482                 NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        40.2583                 NaN  0.614502        49.2747       0.739165        9.11332                 NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        39.4693                 NaN  0.611021        49.3970       0.739808        9.78296                 NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        38.6790                 NaN  0.607533        49.5193       0.740451        10.4537                 NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        37.8874                 NaN  0.604039        49.6418       0.741093        11.1256                 NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        37.2679                 NaN  0.599872        49.7289       0.741613        11.6617                 NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        36.6476                 NaN  0.595700        49.8161       0.742133        12.1985                 NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        36.0265                 NaN  0.591521        49.9033       0.742653        12.7360                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        35.4046                 NaN  0.587336        49.9906       0.743173        13.2743                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        34.7819                 NaN  0.583144        50.0780       0.743693        13.8133                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        34.1585                 NaN  0.578947        50.1654       0.744212        14.3530                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        33.5342                 NaN  0.574743        50.2529       0.744732        14.8934                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        32.9092                 NaN  0.570534        50.3405       0.745252        15.4345                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        32.3959                 NaN  0.565820        50.4049       0.745693        15.8877                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        31.8821                 NaN  0.561100        50.4694       0.746133        16.3413                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        31.3677                 NaN  0.556375        50.5339       0.746574        16.7954                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        30.8528                 NaN  0.551644        50.5985       0.747015        17.2501                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        30.3374                 NaN  0.546908        50.6631       0.747456        17.7052                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        29.8214                 NaN  0.542166        50.7277       0.747896        18.1609                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        29.3049                 NaN  0.537418        50.7923       0.748337        18.6170                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        28.7878                 NaN  0.532664        50.8570       0.748777        19.0737                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        28.3432                 NaN  0.526999        50.9078       0.749168        19.4729                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        27.8982                 NaN  0.521329        50.9585       0.749559        19.8724                 NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        27.4528                 NaN  0.515652        51.0093       0.749950        20.2723                 NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        27.0069                 NaN  0.509970        51.0601       0.750341        20.6726                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        26.5607                 NaN  0.504281        51.1110       0.750732        21.0733                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        26.1141                 NaN  0.498587        51.1618       0.751123        21.4744                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        25.6671                 NaN  0.492887        51.2127       0.751513        21.8759                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        25.2196                 NaN  0.487181        51.2636       0.751904        22.2777                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        24.8176                 NaN  0.480673        51.3053       0.752264        22.6442                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        24.4152                 NaN  0.474158        51.3471       0.752625        23.0109                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        24.0125                 NaN  0.467638        51.3889       0.752985        23.3780                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        23.6094                 NaN  0.461112        51.4307       0.753345        23.7454                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        23.2061                 NaN  0.454579        51.4725       0.753706        24.1132                 NaN            NaN            NaN            NaN            NaN
  1493.59        2500.00        22.8024                 NaN  0.448041        51.5143       0.754066        24.4812                 NaN            NaN            NaN            NaN            NaN
  1490.38        2500.00        22.3983                 NaN  0.441496        51.5562       0.754426        24.8496                 NaN            NaN            NaN            NaN            NaN
  1487.18        2500.00        21.9940                 NaN  0.434945        51.5980       0.754787        25.2182                 NaN            NaN            NaN            NaN            NaN
  1483.97        2500.00        21.6202                 NaN  0.428024        51.6345       0.755125        25.5621                 NaN            NaN            NaN            NaN            NaN
  1480.77        2500.00        21.2462                 NaN  0.421097        51.6710       0.755463        25.9062                 NaN            NaN            NaN            NaN            NaN
  1477.56        2500.00        20.8719                 NaN  0.414165        51.7076       0.755802        26.2506                 NaN            NaN            NaN            NaN            NaN
  1474.36        2500.00        20.4973                 NaN  0.407226        51.7441       0.756140        26.5953                 NaN            NaN            NaN            NaN            NaN
  1471.15        2500.00        19.9884                 NaN  0.404602        51.7957       0.756629        26.8317       0.223010                 NaN            NaN            NaN            NaN
  1467.95        2500.00        19.3990                 NaN  0.407923        51.8545       0.757211        26.9363       0.645092                 NaN            NaN            NaN            NaN
  1464.74        2500.00        18.8413                 NaN  0.412474        51.9038       0.757765        27.0377        1.04703                 NaN            NaN            NaN            NaN
  1461.54        2500.00        18.2828                 NaN  0.417033        51.9532       0.758320        27.1392        1.44955                 NaN            NaN            NaN            NaN
  1458.33        2500.00        17.8109                 NaN  0.424677        51.9828       0.758807        27.2244        1.79839                 NaN            NaN            NaN            NaN
  1455.13        2500.00        17.3385                 NaN  0.432333        52.0124       0.759293        27.3098        2.14767                 NaN            NaN            NaN            NaN
  1451.92        2500.00        16.8656                 NaN  0.439999        52.0420       0.759779        27.3952        2.49739                 NaN            NaN            NaN            NaN
  1448.72        2500.00        16.3922                 NaN  0.447677        52.0716       0.760266        27.4808        2.84754                 NaN            NaN            NaN            NaN
  1445.51        2500.00        15.9182                 NaN  0.455365        52.1012       0.760752        27.5664        3.19813                 NaN            NaN            NaN            NaN
  1442.31        2500.00        15.4437                 NaN  0.463064        52.1307       0.761238        27.6521        3.54916                 NaN            NaN            NaN            NaN
  1439.10        2500.00        14.9687                 NaN  0.470774        52.1603       0.761724        27.7380        3.90062                 NaN            NaN            NaN            NaN
  1435.90        2500.00        14.4931                 NaN  0.478494        52.1898       0.762209        27.8239        4.25252                 NaN            NaN            NaN            NaN
  1432.69        2500.00        14.1081                 NaN  0.488495        52.2034       0.762619        27.8913        4.54609                 NaN            NaN            NaN            NaN
  1429.49        2500.00        13.7227                 NaN  0.498508        52.2170       0.763028        27.9588        4.83996                 NaN            NaN            NaN            NaN
  1426.28        2500.00        13.3594                 NaN  0.508894        52.2272       0.763418        28.0231        5.11798                 NaN            NaN            NaN            NaN
  1423.08        2500.00        12.9203                 NaN  0.534019        52.2076       0.763884        27.7189       0.503104        5.35219                 NaN            NaN            NaN
  1419.87        2500.00        12.9198                 NaN  0.534037        52.2079       0.763898        27.7191       0.503110        5.35222                 NaN            NaN            NaN
  1416.67        2500.00        12.9193                 NaN  0.534054        52.2081       0.763911        27.7193       0.503115        5.35226                 NaN            NaN            NaN
  1413.46        2500.00        12.9187                 NaN  0.534072        52.2083       0.763925        27.7195       0.503121        5.35229                 NaN            NaN            NaN
  1410.26        2500.00        11.5147                 NaN  0.601054        52.1787       0.765425        27.4348        1.23037        6.27491                 NaN            NaN            NaN
  1407.05        2500.00        11.5143                 NaN  0.601073        52.1789       0.765437        27.4350        1.23039        6.27495                 NaN            NaN            NaN
  1403.85        2500.00        11.5139                 NaN  0.601093        52.1790       0.765450        27.4351        1.23040        6.27498                 NaN            NaN            NaN
  1400.64        2500.00        11.5135                 NaN  0.601112        52.1792       0.765463        27.4353        1.23041        6.27502                 NaN            NaN            NaN
  1397.44        2500.00        10.3092                 NaN  0.668367        52.1276       0.766792        27.2672        1.78719        7.07363                 NaN            NaN            NaN
  1394.23        2500.00        10.3089                 NaN  0.668388        52.1277       0.766804        27.2674        1.78721        7.07366                 NaN            NaN            NaN
  1391.03        2500.00        9.76046                 NaN  0.703178        52.0955       0.767432        27.2113        7.43952        2.02263                 NaN            NaN            NaN
  1387.82        2500.00        9.50362                 NaN  0.719663        52.0772       0.767734        27.1960        7.60913        2.12666                 NaN            NaN            NaN
  1384.62        2500.00        9.23896                 NaN  0.732920        52.0797       0.767986        27.1427        2.25463        7.73681       0.462426E-001            NaN            NaN
  1381.41        2500.00        9.23868                 NaN  0.732943        52.0798       0.767997        27.1429        2.25465        7.73684       0.462455E-001            NaN            NaN
  1378.21        2500.00        9.23840                 NaN  0.732966        52.0798       0.768008        27.1430        2.25467        7.73687       0.462484E-001            NaN            NaN
  1375.00        2500.00        9.23811                 NaN  0.732988        52.0799       0.768019        27.1431        2.25469        7.73690       0.462513E-001            NaN            NaN
  1371.79        2500.00        9.23782                 NaN  0.733011        52.0800       0.768030        27.1433        2.25471        7.73693       0.462542E-001            NaN            NaN
  1368.59        2500.00        9.23754                 NaN  0.733033        52.0800       0.768041        27.1434        2.25473        7.73696       0.462571E-001            NaN            NaN
  1365.38        2500.00        9.23725                 NaN  0.733056        52.0801       0.768052        27.1436        2.25475        7.73699       0.462600E-001            NaN            NaN
  1362.18        2500.00        9.23696                 NaN  0.733078        52.0801       0.768063        27.1437        2.25477        7.73702       0.462629E-001            NaN            NaN
  1358.97        2500.00        7.25173                 NaN  0.795896        52.2896       0.769402        26.4414        3.36868        8.26341       0.819846                 NaN            NaN
  1355.77        2500.00        7.25155                 NaN  0.795919        52.2896       0.769412        26.4415        3.36871        8.26343       0.819895                 NaN            NaN
  1352.56        2500.00        7.25137                 NaN  0.795942        52.2896       0.769421        26.4416        3.36873        8.26345       0.819945                 NaN            NaN
  1349.36        2500.00        7.25118                 NaN  0.795965        52.2895       0.769431        26.4417        3.36876        8.26347       0.819995                 NaN            NaN
  1346.15        2500.00        7.25100                 NaN  0.795988        52.2895       0.769440        26.4418        3.36878        8.26348       0.820045                 NaN            NaN
  1342.95        2500.00        7.25082                 NaN  0.796011        52.2894       0.769450        26.4419        3.36881        8.26350       0.820095                 NaN            NaN
  1339.74        2500.00        7.25064                 NaN  0.796034        52.2894       0.769459        26.4420        3.36883        8.26352       0.820145                 NaN            NaN
  1336.54        2500.00        7.25045                 NaN  0.796057        52.2893       0.769469        26.4421        3.36886        8.26354       0.820195                 NaN            NaN
  1333.33        2500.00        5.77303                 NaN  0.851808        52.4090       0.770575        25.9670        4.16749        8.63534        1.42581                 NaN            NaN
  1330.13        2500.00        5.77291                 NaN  0.851831        52.4089       0.770583        25.9670        4.16752        8.63535        1.42589                 NaN            NaN
  1326.92        2500.00        5.77280                 NaN  0.851855        52.4088       0.770592        25.9671        4.16754        8.63536        1.42598                 NaN            NaN
  1323.72        2500.00        5.77268                 NaN  0.851878        52.4087       0.770600        25.9672        4.16757        8.63538        1.42606                 NaN            NaN
  1320.51        2500.00        5.14968                 NaN  0.878979        52.4377       0.771123        25.8039        8.79657        4.48365        1.67841                 NaN            NaN
  1317.31        2500.00        4.12619                 NaN  0.889936        52.5678       0.771625        25.6627        8.89832        4.66983        1.84052       0.573075                 NaN
  1314.10        2500.00                 NaN            NaN  0.915897        53.1435       0.773371        25.1408        5.23713        9.21486        2.35268        3.22171                 NaN
  1310.90        2500.00                 NaN            NaN  0.915920        53.1433       0.773377        25.1408        5.23715        9.21485        2.35282        3.22178                 NaN
  1307.69        2500.00                 NaN            NaN  0.922666        53.1570       0.773341        25.1445        5.19556        9.19394        2.38636        3.22661                 NaN
  1304.49        2500.00                 NaN            NaN  0.922690        53.1567       0.773347        25.1445        5.19558        9.19394        2.38650        3.22667                 NaN
  1301.28        2500.00                 NaN            NaN  0.922713        53.1565       0.773353        25.1445        5.19560        9.19394        2.38663        3.22673                 NaN
  1298.08        2500.00                 NaN            NaN  0.922736        53.1562       0.773360        25.1445        5.19562        9.19393        2.38677        3.22679                 NaN
  1294.87        2500.00                 NaN            NaN  0.922758        53.1560       0.773366        25.1446        5.19565        9.19393        2.38691        3.22685                 NaN
