|6.6.6
Archiving\03_Data\Deq/QFM_m5/K22/K22_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       iron           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1846.15        2500.00        79.2123        1.43454       0.801612E-002   19.2055       0.139639                 NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        78.7035        1.42227       0.780213E-002   19.7158       0.150627                 NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        78.1945        1.41000       0.758803E-002   20.2263       0.161621                 NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        77.6852        1.39772       0.737385E-002   20.7371       0.172621                 NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        77.1757        1.38543       0.715957E-002   21.2481       0.183627                 NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        76.6660        1.37313       0.694521E-002   21.7593       0.194639                 NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        76.1561        1.36083       0.673075E-002   22.2707       0.205657                 NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        75.6459        1.34852       0.651621E-002   22.7824       0.216681                 NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        75.1355        1.33620       0.630158E-002   23.2943       0.227710                 NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        74.6338        1.31986       0.607214E-002   23.8021       0.238160                 NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        74.1319        1.30351       0.584262E-002   24.3102       0.248614                 NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        73.6298        1.28715       0.561303E-002   24.8184       0.259072                 NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        73.1276        1.27078       0.538337E-002   25.3267       0.269535                 NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        72.6252        1.25441       0.515364E-002   25.8353       0.280002                 NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        72.1226        1.23803       0.492384E-002   26.3440       0.290474                 NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        71.6199        1.22164       0.469397E-002   26.8528       0.300950                 NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        71.1170        1.20524       0.446403E-002   27.3618       0.311430                 NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        70.6123        1.18437       0.421588E-002   27.8776       0.321434                 NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        70.1075        1.16350       0.396768E-002   28.3936       0.331442                 NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        69.6026        1.14261       0.371942E-002   28.9096       0.341452                 NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        69.0976        1.12172       0.347112E-002   29.4258       0.351466                 NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        68.5924        1.10082       0.322276E-002   29.9420       0.361483                 NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        68.0872        1.07992       0.297435E-002   30.4584       0.371502                 NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        67.5819        1.05901       0.272590E-002   30.9749       0.381525                 NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        67.0764        1.03809       0.247740E-002   31.4915       0.391550                 NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        66.5625        1.01233       0.220945E-002   32.0218       0.401151                 NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        66.0486       0.986557       0.194147E-002   32.5522       0.410753                 NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        65.5345       0.960782       0.167346E-002   33.0826       0.420357                 NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        65.0205       0.935001       0.140542E-002   33.6132       0.429963                 NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        64.5064       0.909215       0.113736E-002   34.1437       0.439570                 NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        63.9922       0.883424       0.869274E-003   34.6743       0.449180                 NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        63.4780       0.857627       0.601167E-003   35.2050       0.458791                 NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        62.9637       0.831826       0.333040E-003   35.7357       0.468403                 NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        62.4422       0.803075       0.530795E-004   36.2764       0.478293                 NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        61.9270       0.774413                 NaN   36.8110       0.487550                 NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        61.4068       0.744160                 NaN   37.3522       0.496856                 NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        60.8865       0.713904                 NaN   37.8935       0.506161                 NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        60.3597       0.681160                 NaN   38.4438       0.515355                 NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        59.8330       0.648415                 NaN   38.9941       0.524549                 NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        59.3063       0.615667                 NaN   39.5443       0.533743                 NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        58.7796       0.582918                 NaN   40.0946       0.542937                 NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        58.2502       0.546740                 NaN   40.6511       0.551989                 NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        57.7209       0.510563                 NaN   41.2075       0.561041                 NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        57.1917       0.474386                 NaN   41.7639       0.570092                 NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        56.6625       0.438210                 NaN   42.3202       0.579143                 NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        56.1334       0.402034                 NaN   42.8764       0.588194                 NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        55.6043       0.365859                 NaN   43.4326       0.597244                 NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        55.0754       0.329685                 NaN   43.9887       0.606293                 NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        54.5465       0.293513                 NaN   44.5446       0.615342                 NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        54.0137       0.252710                 NaN   45.1095       0.624111                 NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        53.4810       0.211912                 NaN   45.6742       0.632880                 NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        52.9484       0.171119                 NaN   46.2388       0.641647                 NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        52.4160       0.130330                 NaN   46.8033       0.650413                 NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        51.8867       0.879013E-001            NaN   47.3661       0.659387                 NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        51.3575       0.454789E-001            NaN   47.9287       0.668359                 NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        50.8302       0.198899E-002            NaN   48.4910       0.676837                 NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        50.4474                 NaN            NaN   48.8697       0.682935                 NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        50.0750                 NaN            NaN   49.2352       0.689847                 NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        49.5397                 NaN            NaN   49.5659       0.695479       0.198869                 NaN            NaN            NaN            NaN
  1657.05        2500.00        48.2808                 NaN            NaN   49.7360       0.692466        1.29081                 NaN            NaN            NaN            NaN
  1653.85        2500.00        47.0186                 NaN            NaN   49.9063       0.689444        2.38562                 NaN            NaN            NaN            NaN
  1650.64        2500.00        45.9117                 NaN            NaN   50.0522       0.685845        3.35025                 NaN            NaN            NaN            NaN
  1647.44        2500.00        44.8024                 NaN            NaN   50.1983       0.682235        4.31711                 NaN            NaN            NaN            NaN
  1644.23        2500.00        43.6905                 NaN            NaN   50.3446       0.678617        5.28621                 NaN            NaN            NaN            NaN
  1641.03        2500.00        42.5762                 NaN            NaN   50.4912       0.674988        6.25755                 NaN            NaN            NaN            NaN
  1637.82        2500.00        41.6943                 NaN            NaN   50.6005       0.670631        7.03458                 NaN            NaN            NaN            NaN
  1634.62        2500.00        40.8107                 NaN            NaN   50.7100       0.666264        7.81304                 NaN            NaN            NaN            NaN
  1631.41        2500.00        39.9256                 NaN            NaN   50.8196       0.661889        8.59296                 NaN            NaN            NaN            NaN
  1628.21        2500.00        39.0389                 NaN            NaN   50.9293       0.657504        9.37432                 NaN            NaN            NaN            NaN
  1625.00        2500.00        38.1506                 NaN            NaN   51.0392       0.653110        10.1571                 NaN            NaN            NaN            NaN
  1621.79        2500.00        37.2608                 NaN            NaN   51.1491       0.648708        10.9414                 NaN            NaN            NaN            NaN
  1618.59        2500.00        36.3694                 NaN            NaN   51.2593       0.644296        11.7271                 NaN            NaN            NaN            NaN
  1615.38        2500.00        35.4764                 NaN            NaN   51.3695       0.639875        12.5142                 NaN            NaN            NaN            NaN
  1612.18        2500.00        34.7932                 NaN            NaN   51.4465       0.634559        13.1258                 NaN            NaN            NaN            NaN
  1608.97        2500.00        34.1091                 NaN            NaN   51.5235       0.629234        13.7382                 NaN            NaN            NaN            NaN
  1605.77        2500.00        33.4241                 NaN            NaN   51.6005       0.623901        14.3515                 NaN            NaN            NaN            NaN
  1602.56        2500.00        32.7381                 NaN            NaN   51.6777       0.618559        14.9657                 NaN            NaN            NaN            NaN
  1599.36        2500.00        32.0512                 NaN            NaN   51.7549       0.613209        15.5807                 NaN            NaN            NaN            NaN
  1596.15        2500.00        31.3634                 NaN            NaN   51.8321       0.607851        16.1967                 NaN            NaN            NaN            NaN
  1592.95        2500.00        30.6746                 NaN            NaN   51.9094       0.602484        16.8135                 NaN            NaN            NaN            NaN
  1589.74        2500.00        29.9849                 NaN            NaN   51.9868       0.597109        17.4312                 NaN            NaN            NaN            NaN
  1586.54        2500.00        29.4262                 NaN            NaN   52.0443       0.590662        17.9389                 NaN            NaN            NaN            NaN
  1583.33        2500.00        28.8668                 NaN            NaN   52.1019       0.584206        18.4471                 NaN            NaN            NaN            NaN
  1580.13        2500.00        28.3068                 NaN            NaN   52.1595       0.577743        18.9559                 NaN            NaN            NaN            NaN
  1576.92        2500.00        27.7462                 NaN            NaN   52.2172       0.571271        19.4654                 NaN            NaN            NaN            NaN
  1573.72        2500.00        27.1850                 NaN            NaN   52.2748       0.564791        19.9754                 NaN            NaN            NaN            NaN
  1570.51        2500.00        26.6232                 NaN            NaN   52.3325       0.558302        20.4860                 NaN            NaN            NaN            NaN
  1567.31        2500.00        26.0607                 NaN            NaN   52.3903       0.551806        20.9972                 NaN            NaN            NaN            NaN
  1564.10        2500.00        25.4976                 NaN            NaN   52.4480       0.545301        21.5090                 NaN            NaN            NaN            NaN
  1560.90        2500.00        25.0164                 NaN            NaN   52.4947       0.537434        21.9514                 NaN            NaN            NaN            NaN
  1557.69        2500.00        24.5348                 NaN            NaN   52.5414       0.529559        22.3942                 NaN            NaN            NaN            NaN
  1554.49        2500.00        24.0527                 NaN            NaN   52.5882       0.521675        22.8375                 NaN            NaN            NaN            NaN
  1551.28        2500.00        23.5702                 NaN            NaN   52.6349       0.513782        23.2811                 NaN            NaN            NaN            NaN
  1548.08        2500.00        23.0871                 NaN            NaN   52.6817       0.505881        23.7253                 NaN            NaN            NaN            NaN
  1544.87        2500.00        22.6037                 NaN            NaN   52.7285       0.497971        24.1699                 NaN            NaN            NaN            NaN
  1541.67        2500.00        22.1197                 NaN            NaN   52.7753       0.490053        24.6149                 NaN            NaN            NaN            NaN
  1538.46        2500.00        21.6354                 NaN            NaN   52.8221       0.482126        25.0604                 NaN            NaN            NaN            NaN
  1535.26        2500.00        21.2024                 NaN            NaN   52.8639       0.472558        25.4611                 NaN            NaN            NaN            NaN
  1532.05        2500.00        20.7691                 NaN            NaN   52.9057       0.462981        25.8622                 NaN            NaN            NaN            NaN
  1528.85        2500.00        20.3355                 NaN            NaN   52.9475       0.453395        26.2636                 NaN            NaN            NaN            NaN
  1525.64        2500.00        19.9015                 NaN            NaN   52.9893       0.443799        26.6654                 NaN            NaN            NaN            NaN
  1522.44        2500.00        19.4671                 NaN            NaN   53.0312       0.434193        27.0676                 NaN            NaN            NaN            NaN
  1519.23        2500.00        19.0323                 NaN            NaN   53.0730       0.424579        27.4701                 NaN            NaN            NaN            NaN
  1516.03        2500.00        18.5972                 NaN            NaN   53.1149       0.414955        27.8730                 NaN            NaN            NaN            NaN
  1512.82        2500.00        18.1617                 NaN            NaN   53.1568       0.405321        28.2762                 NaN            NaN            NaN            NaN
  1509.62        2500.00        17.7528                 NaN            NaN   53.1959       0.395120        28.6562                 NaN            NaN            NaN            NaN
  1506.41        2500.00        17.1786                 NaN            NaN   53.2481       0.390883        28.8903       0.292149                 NaN            NaN            NaN
  1503.21        2500.00        16.5401                 NaN            NaN   53.3007       0.392175        29.0109       0.756124                 NaN            NaN            NaN
  1500.00        2500.00        15.9008                 NaN            NaN   53.3533       0.393471        29.1316        1.22084                 NaN            NaN            NaN
  1496.79        2500.00        15.3148                 NaN            NaN   53.3953       0.396381        29.2386        1.65486                 NaN            NaN            NaN
  1493.59        2500.00        14.7281                 NaN            NaN   53.4373       0.399297        29.3458        2.08952                 NaN            NaN            NaN
  1490.38        2500.00        14.1712                 NaN            NaN   53.4716       0.403827        29.4381       0.844823E-002   2.50680                 NaN            NaN
  1487.18        2500.00        13.5567                 NaN            NaN   53.4810       0.420340        29.1795       0.470604        2.89182                 NaN            NaN
  1483.97        2500.00        13.5560                 NaN            NaN   53.4813       0.420355        29.1798       0.470610        2.89185                 NaN            NaN
  1480.77        2500.00        13.5553                 NaN            NaN   53.4817       0.420370        29.1801       0.470616        2.89187                 NaN            NaN
  1477.56        2500.00        13.5547                 NaN            NaN   53.4820       0.420385        29.1804       0.470623        2.89190                 NaN            NaN
  1474.36        2500.00        13.5540                 NaN            NaN   53.4823       0.420401        29.1807       0.470629        2.89192                 NaN            NaN
  1471.15        2500.00        13.5533                 NaN            NaN   53.4827       0.420416        29.1810       0.470635        2.89195                 NaN            NaN
  1467.95        2500.00        13.5526                 NaN            NaN   53.4830       0.420431        29.1813       0.470641        2.89197                 NaN            NaN
  1464.74        2500.00        13.5519                 NaN            NaN   53.4833       0.420446        29.1816       0.470648        2.89200                 NaN            NaN
  1461.54        2500.00        9.67803                 NaN            NaN   53.4673       0.549617        28.0140        5.44143        2.84962                 NaN            NaN
  1458.33        2500.00        9.67759                 NaN            NaN   53.4675       0.549636        28.0142        5.44146        2.84965                 NaN            NaN
  1455.13        2500.00        9.67715                 NaN            NaN   53.4676       0.549654        28.0144        5.44149        2.84968                 NaN            NaN
  1451.92        2500.00        9.67670                 NaN            NaN   53.4678       0.549673        28.0146        5.44152        2.84971                 NaN            NaN
  1448.72        2500.00        9.67626                 NaN            NaN   53.4680       0.549692        28.0148        5.44155        2.84974                 NaN            NaN
  1445.51        2500.00        9.67581                 NaN            NaN   53.4681       0.549710        28.0150        5.44159        2.84977                 NaN            NaN
  1442.31        2500.00        9.67537                 NaN            NaN   53.4683       0.549729        28.0152        5.44162        2.84980                 NaN            NaN
  1439.10        2500.00        9.67492                 NaN            NaN   53.4684       0.549747        28.0154        5.44165        2.84983                 NaN            NaN
  1435.90        2500.00        7.09799                 NaN            NaN   53.3580       0.673584        27.7038        3.93709        7.22952                 NaN            NaN
  1432.69        2500.00        7.09770                 NaN            NaN   53.3581       0.673606        27.7039        3.93713        7.22955                 NaN            NaN
  1429.49        2500.00        7.09741                 NaN            NaN   53.3581       0.673628        27.7041        3.93717        7.22958                 NaN            NaN
  1426.28        2500.00        7.09712                 NaN            NaN   53.3582       0.673649        27.7042        3.93721        7.22961                 NaN            NaN
  1423.08        2500.00        6.13030                 NaN            NaN   53.2823       0.734955        27.6660        4.27583        7.91059                 NaN            NaN
  1419.87        2500.00        6.13007                 NaN            NaN   53.2823       0.734978        27.6662        4.27587        7.91062                 NaN            NaN
  1416.67        2500.00        5.70909                 NaN            NaN   53.2419       0.764792        27.6599        8.20842        4.41591                 NaN            NaN
  1413.46        2500.00        5.50753                 NaN            NaN   53.2203       0.780204        27.6617        4.47984        8.35040                 NaN            NaN
  1410.26        2500.00        5.27728                 NaN            NaN   53.2326       0.788349        27.6028        8.42321        4.59487       0.809543E-001            NaN
  1407.05        2500.00        5.27709                 NaN            NaN   53.2325       0.788374        27.6029        8.42324        4.59491       0.809593E-001            NaN
  1403.85        2500.00        5.27690                 NaN            NaN   53.2325       0.788398        27.6030        8.42327        4.59495       0.809643E-001            NaN
  1400.64        2500.00        5.27671                 NaN            NaN   53.2325       0.788423        27.6031        8.42329        4.59499       0.809693E-001            NaN
  1397.44        2500.00        5.27652                 NaN            NaN   53.2324       0.788448        27.6033        8.42332        4.59503       0.809743E-001            NaN
  1394.23        2500.00        5.27633                 NaN            NaN   53.2324       0.788472        27.6034        8.42335        4.59507       0.809793E-001            NaN
  1391.03        2500.00        5.27614                 NaN            NaN   53.2323       0.788497        27.6035        8.42338        4.59511       0.809843E-001            NaN
  1387.82        2500.00        5.27595                 NaN            NaN   53.2323       0.788521        27.6037        8.42341        4.59515       0.809893E-001            NaN
  1384.62        2500.00        3.75206                 NaN            NaN   53.3228       0.844875        27.1411        5.41217        8.81546       0.711541                 NaN
  1381.41        2500.00        3.75194                 NaN            NaN   53.3227       0.844900        27.1412        5.41222        8.81548       0.711584                 NaN
  1378.21        2500.00        3.75182                 NaN            NaN   53.3225       0.844925        27.1413        5.41226        8.81551       0.711627                 NaN
  1375.00        2500.00        3.75171                 NaN            NaN   53.3224       0.844950        27.1414        5.41231        8.81553       0.711670                 NaN
  1371.79        2500.00        3.75159                 NaN            NaN   53.3223       0.844975        27.1415        5.41235        8.81555       0.711713                 NaN
  1368.59        2500.00        3.75147                 NaN            NaN   53.3222       0.845000        27.1416        5.41239        8.81558       0.711756                 NaN
  1365.38        2500.00        3.75136                 NaN            NaN   53.3221       0.845025        27.1417        5.41244        8.81560       0.711799                 NaN
  1362.18        2500.00        3.75124                 NaN            NaN   53.3220       0.845050        27.1418        5.41248        8.81562       0.711842                 NaN
  1358.97        2500.00        2.63155                 NaN            NaN   53.3548       0.898448        26.7984        6.02895        9.08568        1.20210                 NaN
  1355.77        2500.00        2.63148                 NaN            NaN   53.3547       0.898474        26.7985        6.02900        9.08570        1.20217                 NaN
  1352.56        2500.00        2.63141                 NaN            NaN   53.3545       0.898500        26.7986        6.02904        9.08572        1.20224                 NaN
  1349.36        2500.00        2.63134                 NaN            NaN   53.3543       0.898525        26.7987        6.02909        9.08574        1.20231                 NaN
  1346.15        2500.00        2.63127                 NaN            NaN   53.3541       0.898551        26.7988        6.02914        9.08576        1.20238                 NaN
  1342.95        2500.00        2.63120                 NaN            NaN   53.3540       0.898577        26.7988        6.02918        9.08578        1.20245                 NaN
  1339.74        2500.00        2.63113                 NaN            NaN   53.3538       0.898602        26.7989        6.02923        9.08580        1.20252                 NaN
  1336.54        2500.00        2.63105                 NaN            NaN   53.3536       0.898628        26.7990        6.02928        9.08582        1.20260                 NaN
  1333.33        2500.00        1.72810                 NaN            NaN   53.3472       0.950580        26.5531        9.30391        6.51947        1.59758                 NaN
  1330.13        2500.00        1.72806                 NaN            NaN   53.3470       0.950606        26.5532        9.30393        6.51952        1.59767                 NaN
  1326.92        2500.00        1.72802                 NaN            NaN   53.3468       0.950632        26.5533        9.30395        6.51957        1.59776                 NaN
  1323.72        2500.00        1.72798                 NaN            NaN   53.3466       0.950659        26.5533        9.30397        6.51962        1.59786                 NaN
  1320.51        2500.00        1.72794                 NaN            NaN   53.3464       0.950685        26.5534        9.30399        6.51967        1.59795                 NaN
  1317.31        2500.00        1.72789                 NaN            NaN   53.3462       0.950711        26.5535        9.30401        6.51972        1.59804                 NaN
  1314.10        2500.00        1.72785                 NaN            NaN   53.3459       0.950737        26.5535        9.30403        6.51977        1.59814                 NaN
  1310.90        2500.00        1.72781                 NaN            NaN   53.3457       0.950763        26.5536        9.30405        6.51982        1.59823                 NaN
  1307.69        2500.00       0.951436                 NaN            NaN   53.3088        1.00142        26.3977        6.91520        9.50998        1.91541                 NaN
  1304.49        2500.00       0.860226                 NaN            NaN   53.3015        1.00792        26.3833        9.53727        6.96007        1.94974                 NaN
  1301.28        2500.00                 NaN            NaN            NaN   53.3936        1.01668        26.3167        7.05256        9.60826        2.05029       0.561942     
  1298.08        2500.00                 NaN            NaN            NaN   53.3933        1.01671        26.3168        7.05261        9.60828        2.05041       0.561957     
  1294.87        2500.00                 NaN            NaN            NaN   53.3943        1.02427        26.3691        9.60517        6.96993        2.06990       0.567254     
  1291.67        2500.00                 NaN            NaN            NaN   53.3941        1.02430        26.3692        9.60518        6.96998        2.07002       0.567269     
  1288.46        2500.00                 NaN            NaN            NaN   53.3938        1.02433        26.3692        9.60520        6.97003        2.07013       0.567284     
  1285.26        2500.00                 NaN            NaN            NaN   53.3935        1.02435        26.3693        9.60522        6.97008        2.07025       0.567299     
  1282.05        2500.00                 NaN            NaN            NaN   53.3946        1.04009        26.4704        9.59809        6.81228        2.10692       0.577707     
  1278.85        2500.00                 NaN            NaN            NaN   53.3943        1.04012        26.4704        9.59811        6.81233        2.10704       0.577722     
  1275.64        2500.00                 NaN            NaN            NaN   53.3940        1.04014        26.4705        9.59812        6.81238        2.10717       0.577737     
  1272.44        2500.00                 NaN            NaN            NaN   53.3937        1.04017        26.4705        9.59814        6.81244        2.10729       0.577752     
  1269.23        2500.00                 NaN            NaN            NaN   53.3934        1.04020        26.4706        9.59816        6.81249        2.10741       0.577767     
  1266.03        2500.00                 NaN            NaN            NaN   53.3931        1.04022        26.4706        9.59818        6.81254        2.10753       0.577782     
  1262.82        2500.00                 NaN            NaN            NaN   53.3928        1.04025        26.4707        9.59819        6.81259        2.10765       0.577797     
  1259.62        2500.00                 NaN            NaN            NaN   53.3926        1.04028        26.4707        9.59821        6.81265        2.10777       0.577812     
