|6.6.6
Archiving\03_Data\eqfracLP/QFM_m2.5/TAY13/TAY13_1.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1270.03        500.000                 NaN   95.0278                 NaN  0.296386E-005            NaN   1.09453       0.503936                 NaN  0.612319        2.76137                 NaN            NaN
  1268.62        500.000                 NaN   95.2740                 NaN            NaN            NaN  0.473108        1.05077                 NaN  0.584193        2.61790                 NaN            NaN
  1267.21        500.000                 NaN   95.5017                 NaN            NaN            NaN   1.00840       0.446051                 NaN  0.557545        2.48634                 NaN            NaN
  1265.79        500.000                 NaN   95.6984                 NaN            NaN            NaN  0.978287       0.417600                 NaN  0.534894        2.37078                 NaN            NaN
  1264.38        500.000                 NaN   95.8855                 NaN            NaN            NaN  0.388723       0.950252                 NaN  0.513248        2.26229                 NaN            NaN
  1262.96        500.000                 NaN   96.0572                 NaN            NaN            NaN  0.360622       0.926258                 NaN  0.493094        2.16280                 NaN            NaN
  1261.55        500.000                 NaN   96.2200                 NaN            NaN            NaN  0.902157       0.334587                 NaN  0.473694        2.06957                 NaN            NaN
  1260.14        500.000                 NaN   96.3631                 NaN            NaN            NaN  0.298615       0.895212                 NaN  0.457064        1.98606                 NaN            NaN
  1258.72        500.000                 NaN   96.4992                 NaN            NaN            NaN  0.262502       0.889636                 NaN  0.440857        1.90776                 NaN            NaN
  1257.31        500.000                 NaN   96.6257                 NaN            NaN            NaN  0.894672       0.219174                 NaN  0.425682        1.83474                 NaN            NaN
  1255.89        500.000                 NaN   96.7483                 NaN            NaN            NaN  0.921345       0.154453                 NaN  0.411048        1.76486                 NaN            NaN
  1254.48        500.000                 NaN   96.8529                 NaN            NaN            NaN   1.02657       0.178896E-001            NaN  0.398755        1.70387                 NaN            NaN
  1253.07        500.000                 NaN   96.9631                 NaN            NaN            NaN   1.01056                 NaN            NaN  0.384380        1.64200                 NaN            NaN
  1251.65        500.000                 NaN   97.0653                 NaN            NaN            NaN  0.978090                 NaN            NaN  0.371809        1.58485                 NaN            NaN
  1250.24        500.000                 NaN   97.1576                 NaN            NaN            NaN  0.949720                 NaN            NaN  0.360266        1.53240                 NaN            NaN
  1248.83        500.000                 NaN   97.2443                 NaN            NaN            NaN  0.922359                 NaN            NaN  0.350028        1.48328                 NaN            NaN
  1247.41        500.000                 NaN   97.3291                 NaN            NaN            NaN  0.896560                 NaN            NaN  0.339411        1.43496                 NaN            NaN
  1246.00        500.000                 NaN   97.4069                 NaN            NaN            NaN  0.872099                 NaN            NaN  0.329366        1.39166                 NaN            NaN
  1244.58        500.000                 NaN   97.4813                 NaN            NaN            NaN  0.849607                 NaN            NaN  0.319231        1.34985                 NaN            NaN
  1243.17        500.000                 NaN   97.5494                 NaN            NaN            NaN  0.828822                 NaN            NaN  0.310170        1.31158                 NaN            NaN
  1241.76        500.000                 NaN   97.6230                 NaN            NaN            NaN  0.804290                 NaN            NaN  0.301761        1.27099                 NaN            NaN
  1240.34        500.000                 NaN   97.6847                 NaN            NaN            NaN  0.784798                 NaN            NaN  0.294631        1.23592                 NaN            NaN
  1238.93        500.000                 NaN   97.7463                 NaN            NaN            NaN  0.764927                 NaN            NaN  0.287109        1.20164                 NaN            NaN
  1237.52        500.000                 NaN   97.8014                 NaN            NaN            NaN  0.749364                 NaN            NaN  0.278356        1.17087                 NaN            NaN
  1236.10        500.000                 NaN   97.8583                 NaN            NaN            NaN  0.730708                 NaN            NaN  0.271881        1.13908                 NaN            NaN
  1234.69        500.000                 NaN   97.9142                 NaN            NaN            NaN  0.712276                 NaN            NaN  0.264489        1.10903                 NaN            NaN
  1233.27        500.000                 NaN   97.9630                 NaN            NaN            NaN  0.697839                 NaN            NaN  0.258179        1.08101                 NaN            NaN
  1231.86        500.000                 NaN   97.8089                 NaN            NaN            NaN  0.697114                 NaN            NaN  0.276972        1.17158       0.453955E-001            NaN
  1230.45        500.000                 NaN   97.8142                 NaN            NaN            NaN  0.683573                 NaN            NaN  0.273836        1.17222       0.562036E-001            NaN
  1229.03        500.000                 NaN   97.8758                 NaN            NaN            NaN  0.665582                 NaN            NaN  0.266648        1.13874       0.532261E-001            NaN
  1227.62        500.000                 NaN   97.9400                 NaN            NaN            NaN  0.643435                 NaN            NaN  0.252546        1.11027       0.537102E-001            NaN
  1226.21        500.000                 NaN   97.9958                 NaN            NaN            NaN  0.628041                 NaN            NaN  0.247128        1.07872       0.503633E-001            NaN
  1224.79        500.000                 NaN   98.0514                 NaN            NaN            NaN  0.611304                 NaN            NaN  0.239975        1.04935       0.479882E-001            NaN
  1223.38        500.000                 NaN   98.1020                 NaN            NaN            NaN  0.596413                 NaN            NaN  0.232718        1.02268       0.461405E-001            NaN
  1221.96        500.000                 NaN   98.1526                 NaN            NaN            NaN  0.581377                 NaN            NaN  0.225590       0.996121       0.442713E-001            NaN
  1220.55        500.000                 NaN   98.1999                 NaN            NaN            NaN  0.567566                 NaN            NaN  0.219474       0.970844       0.421858E-001            NaN
  1219.14        500.000                 NaN   98.2473                 NaN            NaN            NaN  0.553252                 NaN            NaN  0.213915       0.945559       0.399948E-001            NaN
  1217.72        500.000                 NaN   98.2916                 NaN            NaN            NaN  0.539936                 NaN            NaN  0.207495       0.922498       0.384246E-001            NaN
  1216.31        500.000                 NaN   98.3369                 NaN            NaN            NaN  0.525514                 NaN            NaN  0.200111       0.900175       0.373466E-001            NaN
  1214.90        500.000                 NaN   98.3776                 NaN            NaN            NaN  0.513627                 NaN            NaN  0.195098       0.878189       0.355002E-001            NaN
  1213.48        500.000                 NaN   97.1189                 NaN            NaN            NaN  0.642932                 NaN            NaN  0.506994        1.65785       0.733669E-001            NaN
  1212.07        500.000                 NaN   98.9363                 NaN            NaN            NaN  0.498955                 NaN            NaN  0.111315       0.447273       0.614282E-002            NaN
  1210.65        500.000                 NaN   98.1856                 NaN            NaN            NaN  0.769570       0.131170E-004            NaN  0.148054       0.867993       0.287587E-001            NaN
  1209.24        500.000                 NaN   97.8455                 NaN  0.160871       0.343909                 NaN            NaN            NaN  0.236768E-002   1.58579       0.615446E-001            NaN
  1207.83        500.000                 NaN   99.5513                 NaN            NaN            NaN  0.133182                 NaN            NaN  0.303236                 NaN  0.123304E-001            NaN
  1206.41        500.000                 NaN   98.6539                 NaN            NaN            NaN  0.328549                 NaN            NaN  0.178734       0.806844       0.319547E-001            NaN
  1205.00        500.000                 NaN   99.5881                 NaN            NaN            NaN  0.159410E-002            NaN            NaN            NaN  0.397036       0.132687E-001            NaN
  1203.58        500.000                 NaN   88.6780                 NaN            NaN            NaN   1.26183                 NaN            NaN  0.872394        4.63120       0.132353        4.42419     
  1202.17        500.000                 NaN   93.1129                 NaN            NaN            NaN   1.07356                 NaN            NaN  0.565063        2.59934       0.533807E-001   2.59577     
  1200.76        500.000                 NaN   93.3594                 NaN            NaN            NaN   1.50361                 NaN            NaN  0.618454        2.38217       0.360660E-001   2.10028     
  1199.34        500.000                 NaN   86.8605                 NaN            NaN            NaN   1.80332                 NaN            NaN   1.02447        4.50211       0.110122        5.69946     
  1197.93        500.000                 NaN   91.5755                 NaN            NaN            NaN   1.56108                 NaN            NaN  0.730525        3.19675       0.335995E-001   2.90258     
  1196.52        500.000                 NaN   98.6554                 NaN            NaN            NaN  0.243278                 NaN            NaN  0.805798E-001  0.793714       0.123213E-001  0.214756     
  1195.10        500.000                 NaN   89.1114                 NaN            NaN            NaN  0.310775        1.43073                 NaN  0.888018        4.07978       0.648645E-001   4.11442     
  1193.69        500.000                 NaN   89.3519                 NaN            NaN            NaN   1.60398                 NaN            NaN  0.872605        4.04060       0.603966E-001   4.07055     
  1192.27        500.000                 NaN   88.1118                 NaN            NaN            NaN   1.71099                 NaN            NaN  0.953666        4.57984       0.703432E-001   4.57341     
  1190.86        500.000                 NaN   84.2421                 NaN            NaN            NaN   2.15616                 NaN            NaN   1.24197        6.17956       0.900808E-001   6.09012     
  1189.45        500.000                 NaN   58.2877                 NaN            NaN            NaN   1.99231        3.16621                 NaN   3.15196        16.8592       0.242632        16.3000     
  1188.03        500.000                 NaN            NaN            NaN   1.61211                 NaN   9.37864                 NaN            NaN   7.22103        41.2834       0.710978        39.7938     
  1186.62        500.000                 NaN            NaN            NaN   1.64794                 NaN   9.32669                 NaN            NaN   7.21904        41.2895       0.713055        39.8037     
  1185.21        500.000                 NaN            NaN            NaN   1.68037                 NaN   9.27375       0.604283E-002            NaN   7.21731        41.2949       0.714901        39.8127     
  1183.79        500.000                 NaN            NaN            NaN  0.862107                 NaN   10.5082       0.292961E-004            NaN   7.29959        41.0837       0.652023        39.5944     
  1182.38        500.000                 NaN            NaN            NaN   1.46089                 NaN   9.61455       0.197749E-003            NaN   7.24322        41.2301       0.696172        39.7548     
  1180.96        500.000                 NaN            NaN            NaN            NaN            NaN   4.66715       0.114927E-001   7.09298        7.37273        40.8919       0.597720        39.3660     
  1179.55        500.000                 NaN            NaN            NaN   1.45818                 NaN   7.91940        1.69087                 NaN   7.23630        41.2409       0.699284        39.7551     
  1178.14        500.000                 NaN            NaN            NaN            NaN            NaN   4.76807        7.00837       0.355132E-005   7.35975        40.8998       0.596731        39.3672     
  1176.72        500.000                 NaN            NaN            NaN            NaN            NaN   4.69915        7.10292       0.852985E-005   7.37350        40.8579       0.592067        39.3745     
  1175.31        500.000                 NaN            NaN            NaN   2.01422                 NaN   8.78817       0.371367E-005            NaN   7.19266        41.3637       0.737038        39.9042     
  1173.90        500.000                 NaN            NaN            NaN   2.03983                 NaN   8.75121       0.414449E-005            NaN   7.19128        41.3678       0.738474        39.9114     
  1172.48        500.000                 NaN            NaN            NaN   2.06569                 NaN   8.71386       0.145281E-005            NaN   7.18988        41.3720       0.739956        39.9186     
  1171.07        500.000                 NaN            NaN            NaN   1.85205                 NaN   8.20366       0.833475                 NaN   7.20510        41.3166       0.725836        39.8633     
  1169.65        500.000                 NaN            NaN            NaN  0.241662E-004            NaN  0.643240        11.1932                 NaN   7.41024        40.8061       0.573794        39.3734     
  1168.24        500.000                 NaN            NaN            NaN            NaN            NaN   3.97899        7.81403                 NaN   7.39054        40.8589       0.588683        39.3689     
  1166.83        500.000                 NaN            NaN            NaN   2.15275                 NaN   8.54941       0.394465E-001            NaN   7.18536        41.3849       0.744841        39.9433     
  1165.41        500.000                 NaN            NaN            NaN   2.17768                 NaN   8.51870       0.341063E-001            NaN   7.18400        41.3889       0.746276        39.9503     
  1164.00        500.000                 NaN            NaN            NaN   2.20176                 NaN   8.48821       0.297980E-001            NaN   7.18270        41.3928       0.747656        39.9571     
  1162.59        500.000                 NaN            NaN            NaN   2.22531                 NaN   8.45771       0.262736E-001            NaN   7.18142        41.3966       0.749006        39.9637     
  1161.17        500.000                 NaN            NaN            NaN   2.24828                 NaN   8.42743       0.233713E-001            NaN   7.18018        41.4002       0.750323        39.9702     
  1159.76        500.000                 NaN            NaN            NaN            NaN            NaN   3.57715        8.23084       0.148118E-004   7.39853        40.8392       0.582836        39.3715     
  1158.34        500.000                 NaN            NaN            NaN            NaN            NaN   3.49096        8.31977       0.135379E-004   7.40165        40.8341       0.581644        39.3718     
  1156.93        500.000                 NaN            NaN            NaN   2.31854                 NaN   8.34856       0.572872E-003            NaN   7.17635        41.4116       0.754387        39.9900     
  1155.52        500.000                 NaN            NaN            NaN            NaN            NaN   3.32154        8.49478       0.114711E-004   7.40792        40.8240       0.579221        39.3725     
  1154.10        500.000                 NaN            NaN            NaN            NaN            NaN   3.23603        8.58317       0.119893E-004   7.41110        40.8188       0.577979        39.3729     
  1152.69        500.000                 NaN            NaN            NaN   2.37854                 NaN   8.26286       0.113602E-004            NaN   7.17326        41.4205       0.757758        40.0070     
  1151.27        500.000                 NaN            NaN            NaN   2.39786                 NaN   8.23509       0.125402E-004            NaN   7.17227        41.4234       0.758842        40.0126     
  1149.86        500.000                 NaN            NaN            NaN   2.41640                 NaN   8.20844       0.913481E-004            NaN   7.17136        41.4260       0.759865        40.0179     
  1148.45        500.000                 NaN            NaN            NaN   2.43467                 NaN   8.18226       0.682435E-004            NaN   7.17047        41.4285       0.760872        40.0231     
  1147.03        500.000                 NaN            NaN            NaN   2.45350                 NaN   8.15521       0.525394E-004            NaN   7.16949        41.4313       0.761940        40.0285     
  1145.62        500.000                 NaN            NaN            NaN   2.47140                 NaN   8.12955       0.415118E-004            NaN   7.16861        41.4338       0.762932        40.0336     
  1144.21        500.000                 NaN            NaN            NaN   2.48874                 NaN   8.10475       0.334857E-004            NaN   7.16779        41.4362       0.763880        40.0386     
  1142.79        500.000                 NaN            NaN            NaN   2.50600                 NaN   8.08005       0.272971E-004            NaN   7.16696        41.4385       0.764829        40.0436     
  1141.38        500.000                 NaN            NaN            NaN   2.52312                 NaN   8.05554       0.230446E-004            NaN   7.16613        41.4409       0.765774        40.0485     
  1139.96        500.000                 NaN            NaN            NaN   2.53976                 NaN   8.03175       0.197091E-004            NaN   7.16535        41.4431       0.766682        40.0533     
  1138.55        500.000                 NaN            NaN            NaN   2.55643                 NaN   8.00789       0.170615E-004            NaN   7.16455        41.4454       0.767601        40.0581     
  1137.14        500.000                 NaN            NaN            NaN   2.57260                 NaN   7.98480       0.148663E-004            NaN   7.16380        41.4475       0.768480        40.0628     
  1135.72        500.000                 NaN            NaN            NaN   2.58867                 NaN   7.96183       0.130321E-004            NaN   7.16306        41.4496       0.769359        40.0675     
  1134.31        500.000                 NaN            NaN            NaN   2.60391                 NaN   7.94016       0.114301E-004            NaN   7.16240        41.4514       0.770166        40.0719     
  1132.90        500.000                 NaN            NaN            NaN   2.61931                 NaN   7.91820       0.100604E-004            NaN   7.16172        41.4534       0.770998        40.0764     
  1131.48        500.000                 NaN            NaN            NaN   2.63460                 NaN   7.89639       0.886301E-005            NaN   7.16104        41.4553       0.771825        40.0809     
  1130.07        500.000                 NaN            NaN            NaN   2.64964                 NaN   7.87496       0.442616E-005            NaN   7.16037        41.4572       0.772629        40.0852     
  1128.65        500.000                 NaN            NaN            NaN   2.66446                 NaN   7.85386       0.389369E-005            NaN   7.15972        41.4590       0.773423        40.0896     
  1127.24        500.000                 NaN            NaN            NaN   2.67911                 NaN   7.83300       0.339456E-005            NaN   7.15909        41.4607       0.774209        40.0938     
  1125.83        500.000                 NaN            NaN            NaN   2.69337                 NaN   7.81272       0.292593E-005            NaN   7.15849        41.4624       0.774964        40.0980     
  1124.41        500.000                 NaN            NaN            NaN   2.70743                 NaN   7.79276       0.249226E-005            NaN   7.15791        41.4640       0.775705        40.1022     
  1123.00        500.000                 NaN            NaN            NaN   2.72128                 NaN   7.77310       0.209216E-005            NaN   7.15735        41.4656       0.776432        40.1062     
  1121.59        500.000                 NaN            NaN            NaN   2.73494                 NaN   7.75371       0.137427E-004            NaN   7.15681        41.4671       0.777149        40.1103     
  1120.17        500.000                 NaN            NaN            NaN   2.74826                 NaN   7.73490       0.136144E-005            NaN   7.15629        41.4685       0.777826        40.1142     
  1118.76        500.000                 NaN            NaN            NaN   2.76160                 NaN   7.71600                 NaN            NaN   7.15577        41.4700       0.778525        40.1181     
  1117.34        500.000                 NaN            NaN            NaN   2.77471                 NaN   7.69743       0.152370E-005            NaN   7.15527        41.4714       0.779200        40.1220     
  1115.93        500.000                 NaN            NaN            NaN   2.78767                 NaN   7.67908       0.155369E-005            NaN   7.15481        41.4727       0.779883        40.1259     
  1114.52        500.000                 NaN            NaN            NaN   2.80035                 NaN   7.66119       0.158768E-005            NaN   7.15435        41.4740       0.780525        40.1296     
  1113.10        500.000                 NaN            NaN            NaN   2.81276                 NaN   7.64367       0.168167E-005            NaN   7.15392        41.4752       0.781153        40.1333     
  1111.69        500.000                 NaN            NaN            NaN   2.82505                 NaN   7.62634       0.293874E-005            NaN   7.15349        41.4764       0.781774        40.1370     
  1110.28        500.000                 NaN            NaN            NaN   2.83717                 NaN   7.60915       0.130466E-003            NaN   7.15308        41.4775       0.782379        40.1406     
  1108.86        500.000                 NaN            NaN            NaN   2.84923                 NaN   7.59229       0.327720E-005            NaN   7.15268        41.4786       0.782982        40.1442     
  1107.45        500.000                 NaN            NaN            NaN   2.86024                 NaN   7.57696       0.326940E-005            NaN   7.15242        41.4793       0.783483        40.1475     
  1106.03        500.000                 NaN            NaN            NaN   2.87197                 NaN   7.56048       0.196378E-005            NaN   7.15205        41.4804       0.784065        40.1511     
  1104.62        500.000                 NaN            NaN            NaN   2.88418                 NaN   7.54320       0.697646E-005            NaN   7.15160        41.4816       0.784706        40.1547     
  1103.21        500.000                 NaN            NaN            NaN   2.89468                 NaN   7.52865       0.558230E-005            NaN   7.15138        41.4822       0.785170        40.1579     
  1101.79        500.000                 NaN            NaN            NaN   2.90669                 NaN   7.51167                 NaN            NaN   7.15094        41.4834       0.785801        40.1615     
  1100.38        500.000                 NaN            NaN            NaN   2.91777                 NaN   7.49616                 NaN            NaN   7.15064        41.4842       0.786337        40.1649     
  1098.96        500.000                 NaN            NaN            NaN   2.92805                 NaN   7.48192                 NaN            NaN   7.15044        41.4848       0.786790        40.1680     
  1097.55        500.000                 NaN            NaN            NaN   2.93888                 NaN   7.46681                 NaN            NaN   7.15015        41.4855       0.787306        40.1713     
  1096.14        500.000                 NaN            NaN            NaN   2.94951                 NaN   7.45194                 NaN            NaN   7.14990        41.4863       0.787815        40.1745     
  1094.72        500.000                 NaN            NaN            NaN   2.96001                 NaN   7.43732                 NaN            NaN   7.14965        41.4870       0.788307        40.1777     
  1093.31        500.000                 NaN            NaN            NaN   2.97214                 NaN   7.42002                 NaN            NaN   7.14914        41.4883       0.788987        40.1814     
  1091.90        500.000                 NaN            NaN            NaN   2.98238                 NaN   7.40583                 NaN            NaN   7.14892        41.4889       0.789457        40.1845     
  1090.48        500.000                 NaN            NaN            NaN   2.99080                 NaN   7.39449                 NaN            NaN   7.14897        41.4888       0.789736        40.1872     
  1089.07        500.000                 NaN            NaN            NaN   3.00262                 NaN   7.37764                 NaN            NaN   7.14849        41.4901       0.790400        40.1907     
  1087.65        500.000                 NaN            NaN            NaN   3.01248                 NaN   7.36398                 NaN            NaN   7.14831        41.4906       0.790846        40.1938     
  1086.24        500.000                 NaN            NaN            NaN   3.02219                 NaN   7.35056                 NaN            NaN   7.14815        41.4911       0.791279        40.1968     
  1084.83        500.000                 NaN            NaN            NaN   3.03203                 NaN   7.33685                 NaN            NaN   7.14792        41.4916       0.791762        40.1998     
  1083.41        500.000                 NaN            NaN            NaN   3.04128                 NaN   7.32418                 NaN            NaN   7.14785        41.4919       0.792125        40.2027     
  1082.00        500.000                 NaN            NaN            NaN   3.05066                 NaN   7.31125                 NaN            NaN   7.14772        41.4922       0.792535        40.2056     
  1080.59        500.000                 NaN            NaN            NaN   3.05992                 NaN   7.29849                 NaN            NaN   7.14761        41.4925       0.792936        40.2085     
  1079.17        500.000                 NaN            NaN            NaN   3.06908                 NaN   7.28590                 NaN            NaN   7.14750        41.4928       0.793330        40.2114     
  1077.76        500.000                 NaN            NaN            NaN   3.07805                 NaN   7.27358                 NaN            NaN   7.14741        41.4931       0.793712        40.2142     
  1076.34        500.000                 NaN            NaN            NaN   3.08708                 NaN   7.26120                 NaN            NaN   7.14733        41.4933       0.794093        40.2170     
  1074.93        500.000                 NaN            NaN            NaN   3.09594                 NaN   7.24905                 NaN            NaN   7.14726        41.4935       0.794464        40.2198     
  1073.52        500.000                 NaN            NaN            NaN   3.10472                 NaN   7.23704                 NaN            NaN   7.14720        41.4937       0.794830        40.2226     
  1072.10        500.000                 NaN            NaN            NaN   3.11292                 NaN   7.22574                 NaN            NaN   7.14758        41.4934       0.795161        40.2252     
  1070.69        500.000                 NaN            NaN            NaN   3.12168                 NaN   7.21400                 NaN            NaN   7.14699        41.4938       0.795544        40.2280     
  1069.28        500.000                 NaN            NaN            NaN   3.13032                 NaN   7.20211                 NaN            NaN   7.14685        41.4941       0.795907        40.2307     
  1067.86        500.000                 NaN            NaN            NaN   3.13886                 NaN   7.19047                 NaN            NaN   7.14707        41.4940       0.796216        40.2334     
  1066.45        500.000                 NaN            NaN            NaN   3.14716                 NaN   7.17917                 NaN            NaN   7.14706        41.4940       0.796545        40.2360     
  1065.03        500.000                 NaN            NaN            NaN   3.15537                 NaN   7.16804                 NaN            NaN   7.14707        41.4940       0.796865        40.2387     
  1063.62        500.000                 NaN            NaN            NaN   3.16247                 NaN   7.15872                 NaN            NaN   7.14689        41.4937       0.797082        40.2411     
  1062.21        500.000                 NaN            NaN            NaN   3.17159                 NaN   7.14607                 NaN            NaN   7.14713        41.4939       0.797478        40.2439     
  1060.79        500.000                 NaN            NaN            NaN   3.17958                 NaN   7.13524                 NaN            NaN   7.14714        41.4938       0.797800        40.2465     
  1059.38        500.000                 NaN            NaN            NaN   3.18742                 NaN   7.12466                 NaN            NaN   7.14719        41.4936       0.798095        40.2490     
  1057.97        500.000                 NaN            NaN            NaN   3.19522                 NaN   7.11415                 NaN            NaN   7.14726        41.4935       0.798385        40.2515     
  1056.55        500.000                 NaN            NaN            NaN   3.20290                 NaN   7.10386                 NaN            NaN   7.14734        41.4932       0.798650        40.2540     
  1055.14        500.000                 NaN            NaN            NaN   3.20794                 NaN   7.09793                 NaN            NaN   7.14788        41.4918       0.798606        40.2559     
  1053.72        500.000                 NaN            NaN            NaN   3.21599                 NaN   7.08700                 NaN            NaN   7.14788        41.4917       0.798931        40.2585     
  1052.31        500.000                 NaN            NaN            NaN   3.22562                 NaN   7.07336                 NaN            NaN   7.14760        41.4925       0.799468        40.2614     
  1050.90        500.000                 NaN            NaN            NaN   3.23317                 NaN   7.06323                 NaN            NaN   7.14769        41.4923       0.799742        40.2639     
  1049.48        500.000                 NaN            NaN            NaN   3.24025                 NaN   7.05387                 NaN            NaN   7.14786        41.4918       0.799957        40.2663     
  1048.07        500.000                 NaN            NaN            NaN   3.24649                 NaN   7.04593                 NaN            NaN   7.14818        41.4909       0.800075        40.2684     
  1046.65        500.000                 NaN            NaN            NaN   3.25368                 NaN   7.03632                 NaN            NaN   7.14829        41.4906       0.800334        40.2708     
  1045.24        500.000                 NaN            NaN            NaN   3.26094                 NaN   7.02663                 NaN            NaN   7.14848        41.4902       0.800556        40.2732     
  1043.83        500.000                 NaN            NaN            NaN   3.26817                 NaN   7.01705                 NaN            NaN   7.14857        41.4898       0.800812        40.2756     
  1042.41        500.000                 NaN            NaN            NaN   3.27527                 NaN   7.00761                 NaN            NaN   7.14872        41.4894       0.801047        40.2779     
  1041.00        500.000                 NaN            NaN            NaN   3.28236                 NaN   6.99815                 NaN            NaN   7.14887        41.4890       0.801304        40.2803     
  1039.59        500.000                 NaN            NaN            NaN   3.28934                 NaN   6.98892                 NaN            NaN   7.14907        41.4885       0.801514        40.2826     
  1038.17        500.000                 NaN            NaN            NaN   3.29641                 NaN   6.97951                 NaN            NaN   7.14923        41.4881       0.801757        40.2850     
  1036.76        500.000                 NaN            NaN            NaN   3.30275                 NaN   6.97131                 NaN            NaN   7.14946        41.4874       0.801905        40.2871     
  1035.34        500.000                 NaN            NaN            NaN   3.30953                 NaN   6.96253                 NaN            NaN   7.14970        41.4866       0.802100        40.2895     
  1033.93        500.000                 NaN            NaN            NaN   3.35692                 NaN   6.90782                 NaN            NaN   7.15294        41.4777       0.800086        40.3046     
  1032.52        500.000                 NaN            NaN            NaN   3.36368                 NaN   6.89892                 NaN            NaN   7.15314        41.4771       0.800297        40.3068     
  1031.10        500.000                 NaN            NaN            NaN   3.37035                 NaN   6.89017                 NaN            NaN   7.15336        41.4765       0.800498        40.3091     
  1029.69        500.000                 NaN            NaN            NaN   3.37692                 NaN   6.88158                 NaN            NaN   7.15359        41.4759       0.800689        40.3114     
  1028.28        500.000                 NaN            NaN            NaN   3.34252                 NaN   6.91921                 NaN            NaN   7.15081        41.4837       0.803079        40.3007     
  1026.86        500.000                 NaN            NaN            NaN   3.34887                 NaN   6.91103                 NaN            NaN   7.15110        41.4829       0.803228        40.3029     
  1025.45        500.000                 NaN            NaN            NaN   3.35512                 NaN   6.90302                 NaN            NaN   7.15141        41.4820       0.803367        40.3050     
  1024.03        500.000                 NaN            NaN            NaN   3.36102                 NaN   6.89548                 NaN            NaN   7.15175        41.4811       0.803498        40.3071     
  1022.62        500.000                 NaN            NaN            NaN   3.36709                 NaN   6.88773                 NaN            NaN   7.15208        41.4802       0.803628        40.3092     
  1021.21        500.000                 NaN            NaN            NaN   3.37327                 NaN   6.87975                 NaN            NaN   7.15238        41.4794       0.803780        40.3114     
  1019.79        500.000                 NaN            NaN            NaN   3.37970                 NaN   6.87130                 NaN            NaN   7.15261        41.4788       0.803987        40.3136     
  1018.38        500.000                 NaN            NaN            NaN   3.37285                 NaN   6.88615                 NaN            NaN   7.15551        41.4706       0.802260        40.3127     
  1016.97        500.000                 NaN            NaN            NaN   3.39094                 NaN   6.85730                 NaN            NaN   7.15342        41.4766       0.804145        40.3176     
  1015.55        500.000                 NaN            NaN            NaN   3.39663                 NaN   6.85017                 NaN            NaN   7.15382        41.4755       0.804237        40.3197     
  1014.14        500.000                 NaN            NaN            NaN   3.44114                 NaN   6.80075                 NaN            NaN   7.15770        41.4645       0.801795        40.3342     
  1012.72        500.000                 NaN            NaN            NaN   3.45003                 NaN   6.78798                 NaN            NaN   7.15743        41.4652       0.802365        40.3370     
  1011.31        500.000                 NaN            NaN            NaN   3.45706                 NaN   6.77847                 NaN            NaN   7.15755        41.4649       0.802663        40.3393     
  1009.90        500.000                 NaN            NaN            NaN   3.46276                 NaN   6.77130                 NaN            NaN   7.15794        41.4639       0.802765        40.3414     
  1008.48        500.000                 NaN            NaN            NaN   3.46912                 NaN   6.76280                 NaN            NaN   7.15812        41.4634       0.803001        40.3435     
  1007.07        500.000                 NaN            NaN            NaN   3.42928                 NaN   6.80775                 NaN            NaN   7.15417        41.4719       0.805381        40.3315     
  1005.66        500.000                 NaN            NaN            NaN   3.43731                 NaN   6.79846                 NaN            NaN   7.15628        41.4687       0.805092        40.3341     
  1004.24        500.000                 NaN            NaN            NaN   3.44309                 NaN   6.79121                 NaN            NaN   7.15677        41.4675       0.805196        40.3362     
  1002.83        500.000                 NaN            NaN            NaN   3.44854                 NaN   6.78444                 NaN            NaN   7.15721        41.4663       0.805268        40.3382     
  1001.41        500.000                 NaN            NaN            NaN   3.45397                 NaN   6.77771                 NaN            NaN   7.15763        41.4651       0.805359        40.3402     
  1000.00        500.000                 NaN            NaN            NaN   3.50120                 NaN   6.72360                 NaN            NaN   7.16099        41.4555       0.803316        40.3554     
