|6.6.6
Archiving\03_Data\eqfracLP/QFM_m2.5/TAY13/TAY13_3.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1272.86        500.000                 NaN   94.9281                 NaN  0.808369E-005            NaN  0.871647       0.421697                 NaN  0.638211        3.14033                 NaN            NaN
  1271.45        500.000                 NaN   95.2049                 NaN  0.191226E-004            NaN  0.830865       0.395645                 NaN  0.606257        2.96231                 NaN            NaN
  1270.03        500.000                 NaN   95.4628                 NaN  0.187111E-005            NaN  0.792194       0.371146                 NaN  0.576046        2.79781                 NaN            NaN
  1268.62        500.000                 NaN   95.6942                 NaN            NaN            NaN  0.347598       0.759143                 NaN  0.549061        2.64996                 NaN            NaN
  1267.21        500.000                 NaN   95.9080                 NaN            NaN            NaN  0.727153       0.326922                 NaN  0.523509        2.51442                 NaN            NaN
  1265.79        500.000                 NaN   96.0935                 NaN            NaN            NaN  0.704177       0.305304                 NaN  0.501756        2.39528                 NaN            NaN
  1264.38        500.000                 NaN   96.2692                 NaN            NaN            NaN  0.283508       0.682866                 NaN  0.480978        2.28347                 NaN            NaN
  1262.96        500.000                 NaN   96.4305                 NaN            NaN            NaN  0.262368       0.664559                 NaN  0.461634        2.18093                 NaN            NaN
  1261.55        500.000                 NaN   96.5831                 NaN            NaN            NaN  0.646188       0.242846                 NaN  0.443027        2.08486                 NaN            NaN
  1260.14        500.000                 NaN   96.7178                 NaN            NaN            NaN  0.216180       0.640250                 NaN  0.427045        1.99876                 NaN            NaN
  1258.72        500.000                 NaN   96.8456                 NaN            NaN            NaN  0.189572       0.635344                 NaN  0.411484        1.91804                 NaN            NaN
  1257.31        500.000                 NaN   96.9643                 NaN            NaN            NaN  0.638115       0.157852                 NaN  0.396914        1.84279                 NaN            NaN
  1255.89        500.000                 NaN   97.0790                 NaN            NaN            NaN  0.656377       0.110958                 NaN  0.382872        1.77078                 NaN            NaN
  1254.48        500.000                 NaN   97.1776                 NaN            NaN            NaN  0.730695       0.128133E-001            NaN  0.371040        1.70786                 NaN            NaN
  1253.07        500.000                 NaN   97.2803                 NaN            NaN            NaN  0.718261                 NaN            NaN  0.357289        1.64415                 NaN            NaN
  1251.65        500.000                 NaN   97.3756                 NaN            NaN            NaN  0.693890                 NaN            NaN  0.345242        1.58528                 NaN            NaN
  1250.24        500.000                 NaN   97.4620                 NaN            NaN            NaN  0.672600                 NaN            NaN  0.334173        1.53125                 NaN            NaN
  1248.83        500.000                 NaN   97.5431                 NaN            NaN            NaN  0.651917                 NaN            NaN  0.324335        1.48062                 NaN            NaN
  1247.41        500.000                 NaN   97.6224                 NaN            NaN            NaN  0.632553                 NaN            NaN  0.314164        1.43089                 NaN            NaN
  1246.00        500.000                 NaN   97.6949                 NaN            NaN            NaN  0.614281                 NaN            NaN  0.304544        1.38628                 NaN            NaN
  1244.58        500.000                 NaN   97.7644                 NaN            NaN            NaN  0.597533                 NaN            NaN  0.294860        1.34322                 NaN            NaN
  1243.17        500.000                 NaN   97.8281                 NaN            NaN            NaN  0.581985                 NaN            NaN  0.286187        1.30377                 NaN            NaN
  1241.76        500.000                 NaN   97.8962                 NaN            NaN            NaN  0.563637                 NaN            NaN  0.278130        1.26208                 NaN            NaN
  1240.34        500.000                 NaN   97.9540                 NaN            NaN            NaN  0.548804                 NaN            NaN  0.271268        1.22596                 NaN            NaN
  1238.93        500.000                 NaN   98.0113                 NaN            NaN            NaN  0.533940                 NaN            NaN  0.264060        1.19070                 NaN            NaN
  1237.52        500.000                 NaN   98.0627                 NaN            NaN            NaN  0.522564                 NaN            NaN  0.255735        1.15899                 NaN            NaN
  1236.10        500.000                 NaN   98.1156                 NaN            NaN            NaN  0.508564                 NaN            NaN  0.249519        1.12632                 NaN            NaN
  1234.69        500.000                 NaN   98.1672                 NaN            NaN            NaN  0.494899                 NaN            NaN  0.242473        1.09544                 NaN            NaN
  1233.27        500.000                 NaN   98.2128                 NaN            NaN            NaN  0.484145                 NaN            NaN  0.236435        1.06664                 NaN            NaN
  1231.86        500.000                 NaN   98.0840                 NaN            NaN            NaN  0.483453                 NaN            NaN  0.253397        1.15490       0.242181E-001            NaN
  1230.45        500.000                 NaN   98.0919                 NaN            NaN            NaN  0.473830                 NaN            NaN  0.250214        1.15410       0.299460E-001            NaN
  1229.03        500.000                 NaN   98.1485                 NaN            NaN            NaN  0.460185                 NaN            NaN  0.243322        1.11967       0.283213E-001            NaN
  1227.62        500.000                 NaN   98.2056                 NaN            NaN            NaN  0.445498                 NaN            NaN  0.230151        1.09026       0.285408E-001            NaN
  1226.21        500.000                 NaN   98.2569                 NaN            NaN            NaN  0.433553                 NaN            NaN  0.224924        1.05792       0.267274E-001            NaN
  1224.79        500.000                 NaN   98.3075                 NaN            NaN            NaN  0.421123                 NaN            NaN  0.218133        1.02782       0.254337E-001            NaN
  1223.38        500.000                 NaN   98.3537                 NaN            NaN            NaN  0.410200                 NaN            NaN  0.211269        1.00045       0.244230E-001            NaN
  1221.96        500.000                 NaN   98.3995                 NaN            NaN            NaN  0.399270                 NaN            NaN  0.204540       0.973256       0.234037E-001            NaN
  1220.55        500.000                 NaN   98.4426                 NaN            NaN            NaN  0.388990                 NaN            NaN  0.198747       0.947396       0.222730E-001            NaN
  1219.14        500.000                 NaN   98.4855                 NaN            NaN            NaN  0.378320                 NaN            NaN  0.193473       0.921599       0.210897E-001            NaN
  1217.72        500.000                 NaN   98.5256                 NaN            NaN            NaN  0.368688                 NaN            NaN  0.187436       0.898031       0.202365E-001            NaN
  1216.31        500.000                 NaN   98.5660                 NaN            NaN            NaN  0.358579                 NaN            NaN  0.180547       0.875253       0.196446E-001            NaN
  1214.90        500.000                 NaN   98.6029                 NaN            NaN            NaN  0.349759                 NaN            NaN  0.175814       0.852873       0.186507E-001            NaN
  1213.48        500.000                 NaN   97.4635                 NaN            NaN            NaN  0.431703                 NaN            NaN  0.456698        1.60952       0.385285E-001            NaN
  1212.07        500.000                 NaN   99.1254                 NaN            NaN            NaN  0.338417                 NaN            NaN  0.999906E-001  0.432994       0.321677E-002            NaN
  1210.65        500.000                 NaN   98.5001                 NaN            NaN            NaN  0.512090       0.869564E-005            NaN  0.132914       0.839802       0.150509E-001            NaN
  1209.24        500.000                 NaN   98.1388                 NaN  0.917334E-001  0.203592                 NaN            NaN            NaN  0.212153E-002   1.53156       0.321476E-001            NaN
  1207.83        500.000                 NaN   99.6325                 NaN            NaN            NaN  0.901908E-001            NaN            NaN  0.270914                 NaN  0.642172E-002            NaN
  1206.41        500.000                 NaN   98.8208                 NaN            NaN            NaN  0.225612                 NaN            NaN  0.159703       0.777273       0.166439E-001            NaN
  1205.00        500.000                 NaN   99.6101                 NaN            NaN            NaN  0.109207E-002            NaN            NaN            NaN  0.381938       0.690092E-002            NaN
  1203.58        500.000                 NaN   89.5169                 NaN            NaN            NaN  0.857220                 NaN            NaN  0.786111        4.49836       0.695189E-001   4.27189     
  1202.17        500.000                 NaN   93.7225                 NaN            NaN            NaN  0.726411                 NaN            NaN  0.507522        2.51732       0.279469E-001   2.49834     
  1200.76        500.000                 NaN   94.0612                 NaN            NaN            NaN   1.03861                 NaN            NaN  0.555119        2.30602       0.188695E-001   2.02022     
  1199.34        500.000                 NaN   87.8760                 NaN            NaN            NaN   1.25318                 NaN            NaN  0.923869        4.38100       0.578844E-001   5.50807     
  1197.93        500.000                 NaN   92.3786                 NaN            NaN            NaN   1.05539                 NaN            NaN  0.655961        3.09931       0.175850E-001   2.79314     
  1196.52        500.000                 NaN   98.7872                 NaN            NaN            NaN  0.165835                 NaN            NaN  0.717988E-001  0.763701       0.639894E-002  0.205077     
  1195.10        500.000                 NaN   90.0607                 NaN            NaN            NaN  0.215158       0.970192                 NaN  0.797879        3.96013       0.339682E-001   3.96201     
  1193.69        500.000                 NaN   90.2636                 NaN            NaN            NaN   1.08648                 NaN            NaN  0.783080        3.92011       0.315896E-001   3.91513     
  1192.27        500.000                 NaN   89.0971                 NaN            NaN            NaN   1.16136                 NaN            NaN  0.856058        4.44859       0.368013E-001   4.40012     
  1190.86        500.000                 NaN   85.4661                 NaN            NaN            NaN   1.46816                 NaN            NaN   1.11774        6.02609       0.472485E-001   5.87470     
  1189.45        500.000                 NaN   60.4729                 NaN            NaN            NaN   1.37706        2.21547                 NaN   2.89885        16.8371       0.130050        16.0685     
  1188.03        500.000                 NaN            NaN            NaN  0.992102                 NaN   6.94606                 NaN            NaN   6.98530        43.4130       0.400823        41.2627     
  1186.62        500.000                 NaN            NaN            NaN   1.01411                 NaN   6.90941                 NaN            NaN   6.98322        43.4180       0.401977        41.2733     
  1185.21        500.000                 NaN            NaN            NaN   1.03402                 NaN   6.87195       0.438786E-002            NaN   6.98140        43.4223       0.403002        41.2829     
  1183.79        500.000                 NaN            NaN            NaN  0.530690                 NaN   7.74850       0.212727E-004            NaN   7.06368        43.2161       0.367690        41.0734     
  1182.38        500.000                 NaN            NaN            NaN  0.899004                 NaN   7.11464       0.143808E-003            NaN   7.00713        43.3574       0.392467        41.2292     
  1180.96        500.000                 NaN            NaN            NaN            NaN            NaN   3.46696       0.847504E-002   5.16730        7.13708        43.0291       0.337179        40.8539     
  1179.55        500.000                 NaN            NaN            NaN  0.897280                 NaN   5.88039        1.22979                 NaN   7.00030        43.3670       0.394199        41.2311     
  1178.14        500.000                 NaN            NaN            NaN            NaN            NaN   3.54368        5.10164       0.261389E-005   7.12447        43.0364       0.336606        40.8572     
  1176.72        500.000                 NaN            NaN            NaN            NaN            NaN   3.49338        5.17548       0.627741E-005   7.13791        42.9925       0.333975        40.8667     
  1175.31        500.000                 NaN            NaN            NaN   1.23901                 NaN   6.52856       0.270128E-005            NaN   6.95617        43.4829       0.415345        41.3780     
  1173.90        500.000                 NaN            NaN            NaN   1.25472                 NaN   6.50251       0.301524E-005            NaN   6.95471        43.4860       0.416139        41.3859     
  1172.48        500.000                 NaN            NaN            NaN   1.27057                 NaN   6.47618       0.105665E-005            NaN   6.95323        43.4892       0.416958        41.3939     
  1171.07        500.000                 NaN            NaN            NaN   1.13926                 NaN   6.09908       0.606932                 NaN   6.96867        43.4350       0.409037        41.3420     
  1169.65        500.000                 NaN            NaN            NaN  0.148637E-004            NaN  0.478750        8.21842                 NaN   7.17334        42.9350       0.323632        40.8708     
  1168.24        500.000                 NaN            NaN            NaN            NaN            NaN   2.96199        5.69984                 NaN   7.15384        42.9875       0.332004        40.8648     
  1166.83        500.000                 NaN            NaN            NaN   1.32392                 NaN   6.35946       0.287345E-001            NaN   6.94842        43.4982       0.419653        41.4216     
  1165.41        500.000                 NaN            NaN            NaN   1.33919                 NaN   6.33793       0.248483E-001            NaN   6.94698        43.5012       0.420446        41.4294     
  1164.00        500.000                 NaN            NaN            NaN   1.35394                 NaN   6.31654       0.217129E-001            NaN   6.94560        43.5041       0.421209        41.4369     
  1162.59        500.000                 NaN            NaN            NaN   1.36837                 NaN   6.29514       0.191477E-001            NaN   6.94425        43.5069       0.421955        41.4442     
  1161.17        500.000                 NaN            NaN            NaN   1.38245                 NaN   6.27388       0.170353E-001            NaN   6.94293        43.5096       0.422681        41.4515     
  1159.76        500.000                 NaN            NaN            NaN            NaN            NaN   2.66638        6.00570       0.109433E-004   7.16148        42.9636       0.328665        40.8741     
  1158.34        500.000                 NaN            NaN            NaN            NaN            NaN   2.60268        6.07173       0.100056E-004   7.16447        42.9577       0.327985        40.8754     
  1156.93        500.000                 NaN            NaN            NaN   1.42548                 NaN   6.21885       0.417761E-003            NaN   6.93887        43.5180       0.424926        41.4735     
  1155.52        500.000                 NaN            NaN            NaN            NaN            NaN   2.47738        6.20178       0.848397E-005   7.17046        42.9457       0.326603        40.8781     
  1154.10        500.000                 NaN            NaN            NaN            NaN            NaN   2.41410        6.26751       0.887010E-005   7.17350        42.9395       0.325895        40.8794     
  1152.69        500.000                 NaN            NaN            NaN   1.46220                 NaN   6.15856       0.828815E-005            NaN   6.93556        43.5240       0.426781        41.4929     
  1151.27        500.000                 NaN            NaN            NaN   1.47402                 NaN   6.13902       0.914468E-005            NaN   6.93450        43.5259       0.427378        41.4992     
  1149.86        500.000                 NaN            NaN            NaN   1.48536                 NaN   6.12028       0.666674E-004            NaN   6.93352        43.5276       0.427939        41.5053     
  1148.45        500.000                 NaN            NaN            NaN   1.49654                 NaN   6.10188       0.498155E-004            NaN   6.93256        43.5292       0.428493        41.5113     
  1147.03        500.000                 NaN            NaN            NaN   1.50805                 NaN   6.08285       0.383590E-004            NaN   6.93151        43.5310       0.429080        41.5175     
  1145.62        500.000                 NaN            NaN            NaN   1.51900                 NaN   6.06481       0.303144E-004            NaN   6.93056        43.5326       0.429624        41.5234     
  1144.21        500.000                 NaN            NaN            NaN   1.52960                 NaN   6.04738       0.244576E-004            NaN   6.92967        43.5340       0.430144        41.5292     
  1142.79        500.000                 NaN            NaN            NaN   1.54015                 NaN   6.03002       0.199367E-004            NaN   6.92877        43.5354       0.430664        41.5350     
  1141.38        500.000                 NaN            NaN            NaN   1.55062                 NaN   6.01280       0.168339E-004            NaN   6.92787        43.5368       0.431183        41.5407     
  1139.96        500.000                 NaN            NaN            NaN   1.56079                 NaN   5.99609       0.144001E-004            NaN   6.92702        43.5381       0.431680        41.5463     
  1138.55        500.000                 NaN            NaN            NaN   1.57098                 NaN   5.97934       0.124681E-004            NaN   6.92615        43.5394       0.432184        41.5519     
  1137.14        500.000                 NaN            NaN            NaN   1.58086                 NaN   5.96312       0.108661E-004            NaN   6.92534        43.5406       0.432665        41.5574     
  1135.72        500.000                 NaN            NaN            NaN   1.59067                 NaN   5.94699       0.952750E-005            NaN   6.92452        43.5418       0.433146        41.5629     
  1134.31        500.000                 NaN            NaN            NaN   1.59998                 NaN   5.93179       0.835827E-005            NaN   6.92380        43.5427       0.433587        41.5681     
  1132.90        500.000                 NaN            NaN            NaN   1.60938                 NaN   5.91638       0.735846E-005            NaN   6.92305        43.5437       0.434041        41.5734     
  1131.48        500.000                 NaN            NaN            NaN   1.61872                 NaN   5.90108       0.648434E-005            NaN   6.92229        43.5447       0.434493        41.5787     
  1130.07        500.000                 NaN            NaN            NaN   1.62790                 NaN   5.88604       0.323865E-005            NaN   6.92156        43.5457       0.434932        41.5839     
  1128.65        500.000                 NaN            NaN            NaN   1.63695                 NaN   5.87124       0.284996E-005            NaN   6.92084        43.5466       0.435366        41.5890     
  1127.24        500.000                 NaN            NaN            NaN   1.64589                 NaN   5.85662       0.248552E-005            NaN   6.92014        43.5474       0.435794        41.5941     
  1125.83        500.000                 NaN            NaN            NaN   1.65460                 NaN   5.84240       0.214325E-005            NaN   6.91948        43.5482       0.436206        41.5991     
  1124.41        500.000                 NaN            NaN            NaN   1.66317                 NaN   5.82841       0.182644E-005            NaN   6.91883        43.5489       0.436609        41.6041     
  1123.00        500.000                 NaN            NaN            NaN   1.67162                 NaN   5.81464       0.153410E-005            NaN   6.91820        43.5495       0.437005        41.6090     
  1121.59        500.000                 NaN            NaN            NaN   1.67996                 NaN   5.80106       0.100848E-004            NaN   6.91759        43.5502       0.437395        41.6138     
  1120.17        500.000                 NaN            NaN            NaN   1.68808                 NaN   5.78789       0.100035E-005            NaN   6.91701        43.5507       0.437763        41.6186     
  1118.76        500.000                 NaN            NaN            NaN   1.69621                 NaN   5.77465                 NaN            NaN   6.91642        43.5512       0.438143        41.6234     
  1117.34        500.000                 NaN            NaN            NaN   1.70421                 NaN   5.76166       0.111888E-005            NaN   6.91585        43.5517       0.438510        41.6281     
  1115.93        500.000                 NaN            NaN            NaN   1.71211                 NaN   5.74882       0.115128E-005            NaN   6.91532        43.5521       0.438881        41.6328     
  1114.52        500.000                 NaN            NaN            NaN   1.71984                 NaN   5.73631       0.117840E-005            NaN   6.91480        43.5524       0.439229        41.6374     
  1113.10        500.000                 NaN            NaN            NaN   1.72740                 NaN   5.72406       0.124950E-005            NaN   6.91430        43.5528       0.439569        41.6419     
  1111.69        500.000                 NaN            NaN            NaN   1.73489                 NaN   5.71195       0.218566E-005            NaN   6.91381        43.5530       0.439905        41.6464     
  1110.28        500.000                 NaN            NaN            NaN   1.74227                 NaN   5.69993       0.970642E-004            NaN   6.91333        43.5533       0.440232        41.6509     
  1108.86        500.000                 NaN            NaN            NaN   1.74962                 NaN   5.68815       0.244134E-005            NaN   6.91287        43.5535       0.440558        41.6553     
  1107.45        500.000                 NaN            NaN            NaN   1.75632                 NaN   5.67748       0.243646E-005            NaN   6.91254        43.5533       0.440828        41.6595     
  1106.03        500.000                 NaN            NaN            NaN   1.76346                 NaN   5.66597       0.146447E-005            NaN   6.91210        43.5535       0.441142        41.6639     
  1104.62        500.000                 NaN            NaN            NaN   1.77089                 NaN   5.65389       0.520204E-005            NaN   6.91158        43.5538       0.441490        41.6683     
  1103.21        500.000                 NaN            NaN            NaN   1.77728                 NaN   5.64377       0.416445E-005            NaN   6.91130        43.5535       0.441738        41.6724     
  1101.79        500.000                 NaN            NaN            NaN   1.78459                 NaN   5.63189                 NaN            NaN   6.91080        43.5538       0.442080        41.6768     
  1100.38        500.000                 NaN            NaN            NaN   1.79134                 NaN   5.62108                 NaN            NaN   6.91042        43.5538       0.442368        41.6810     
  1098.96        500.000                 NaN            NaN            NaN   1.79759                 NaN   5.61118                 NaN            NaN   6.91016        43.5534       0.442610        41.6850     
  1097.55        500.000                 NaN            NaN            NaN   1.80418                 NaN   5.60066                 NaN            NaN   6.90981        43.5533       0.442888        41.6892     
  1096.14        500.000                 NaN            NaN            NaN   1.81065                 NaN   5.59030                 NaN            NaN   6.90948        43.5531       0.443161        41.6933     
  1094.72        500.000                 NaN            NaN            NaN   1.81703                 NaN   5.58012                 NaN            NaN   6.90917        43.5529       0.443425        41.6973     
  1093.31        500.000                 NaN            NaN            NaN   1.82441                 NaN   5.56802                 NaN            NaN   6.90860        43.5534       0.443794        41.7018     
  1091.90        500.000                 NaN            NaN            NaN   1.83063                 NaN   5.55816                 NaN            NaN   6.90832        43.5531       0.444046        41.7058     
  1090.48        500.000                 NaN            NaN            NaN   1.83574                 NaN   5.55033                 NaN            NaN   6.90829        43.5521       0.444190        41.7093     
  1089.07        500.000                 NaN            NaN            NaN   1.84294                 NaN   5.53855                 NaN            NaN   6.90775        43.5525       0.444550        41.7137     
  1087.65        500.000                 NaN            NaN            NaN   1.84893                 NaN   5.52906                 NaN            NaN   6.90750        43.5521       0.444789        41.7176     
  1086.24        500.000                 NaN            NaN            NaN   1.85482                 NaN   5.51974                 NaN            NaN   6.90727        43.5517       0.445020        41.7215     
  1084.83        500.000                 NaN            NaN            NaN   1.86080                 NaN   5.51018                 NaN            NaN   6.90698        43.5514       0.445278        41.7254     
  1083.41        500.000                 NaN            NaN            NaN   1.86642                 NaN   5.50144                 NaN            NaN   6.90685        43.5507       0.445470        41.7291     
  1082.00        500.000                 NaN            NaN            NaN   1.87211                 NaN   5.49247                 NaN            NaN   6.90665        43.5502       0.445688        41.7329     
  1080.59        500.000                 NaN            NaN            NaN   1.87774                 NaN   5.48363                 NaN            NaN   6.90647        43.5496       0.445901        41.7366     
  1079.17        500.000                 NaN            NaN            NaN   1.88330                 NaN   5.47491                 NaN            NaN   6.90630        43.5490       0.446110        41.7404     
  1077.76        500.000                 NaN            NaN            NaN   1.88874                 NaN   5.46638                 NaN            NaN   6.90614        43.5484       0.446312        41.7440     
  1076.34        500.000                 NaN            NaN            NaN   1.89421                 NaN   5.45781                 NaN            NaN   6.90599        43.5477       0.446513        41.7477     
  1074.93        500.000                 NaN            NaN            NaN   1.89959                 NaN   5.44941                 NaN            NaN   6.90586        43.5470       0.446710        41.7514     
  1073.52        500.000                 NaN            NaN            NaN   1.90491                 NaN   5.44111                 NaN            NaN   6.90573        43.5463       0.446903        41.7550     
  1072.10        500.000                 NaN            NaN            NaN   1.90988                 NaN   5.43328                 NaN            NaN   6.90603        43.5452       0.447077        41.7585     
  1070.69        500.000                 NaN            NaN            NaN   1.91519                 NaN   5.42522                 NaN            NaN   6.90539        43.5447       0.447279        41.7622     
  1069.28        500.000                 NaN            NaN            NaN   1.92044                 NaN   5.41696                 NaN            NaN   6.90519        43.5442       0.447471        41.7658     
  1067.86        500.000                 NaN            NaN            NaN   1.92561                 NaN   5.40895                 NaN            NaN   6.90533        43.5431       0.447632        41.7693     
  1066.45        500.000                 NaN            NaN            NaN   1.93064                 NaN   5.40117                 NaN            NaN   6.90526        43.5423       0.447805        41.7728     
  1065.03        500.000                 NaN            NaN            NaN   1.93562                 NaN   5.39349                 NaN            NaN   6.90520        43.5414       0.447972        41.7763     
  1063.62        500.000                 NaN            NaN            NaN   1.93991                 NaN   5.38706                 NaN            NaN   6.90497        43.5403       0.448083        41.7797     
  1062.21        500.000                 NaN            NaN            NaN   1.94544                 NaN   5.37836                 NaN            NaN   6.90512        43.5395       0.448292        41.7833     
  1060.79        500.000                 NaN            NaN            NaN   1.95028                 NaN   5.37092                 NaN            NaN   6.90507        43.5385       0.448461        41.7867     
  1059.38        500.000                 NaN            NaN            NaN   1.95502                 NaN   5.36364                 NaN            NaN   6.90505        43.5375       0.448614        41.7901     
  1057.97        500.000                 NaN            NaN            NaN   1.95974                 NaN   5.35642                 NaN            NaN   6.90506        43.5365       0.448765        41.7935     
  1056.55        500.000                 NaN            NaN            NaN   1.96439                 NaN   5.34937                 NaN            NaN   6.90507        43.5354       0.448901        41.7969     
  1055.14        500.000                 NaN            NaN            NaN   1.96743                 NaN   5.34546                 NaN            NaN   6.90554        43.5330       0.448865        41.7997     
  1053.72        500.000                 NaN            NaN            NaN   1.97230                 NaN   5.33794                 NaN            NaN   6.90547        43.5321       0.449035        41.8031     
  1052.31        500.000                 NaN            NaN            NaN   1.97814                 NaN   5.32845                 NaN            NaN   6.90513        43.5320       0.449324        41.8070     
  1050.90        500.000                 NaN            NaN            NaN   1.98270                 NaN   5.32150                 NaN            NaN   6.90515        43.5309       0.449466        41.8103     
  1049.48        500.000                 NaN            NaN            NaN   1.98699                 NaN   5.31512                 NaN            NaN   6.90525        43.5295       0.449575        41.8135     
  1048.07        500.000                 NaN            NaN            NaN   1.99075                 NaN   5.30976                 NaN            NaN   6.90550        43.5278       0.449629        41.8166     
  1046.65        500.000                 NaN            NaN            NaN   1.99509                 NaN   5.30319                 NaN            NaN   6.90554        43.5266       0.449763        41.8198     
  1045.24        500.000                 NaN            NaN            NaN   1.99948                 NaN   5.29657                 NaN            NaN   6.90567        43.5253       0.449875        41.8231     
  1043.83        500.000                 NaN            NaN            NaN   2.00385                 NaN   5.29002                 NaN            NaN   6.90569        43.5240       0.450007        41.8264     
  1042.41        500.000                 NaN            NaN            NaN   2.00814                 NaN   5.28358                 NaN            NaN   6.90578        43.5228       0.450127        41.8296     
  1041.00        500.000                 NaN            NaN            NaN   2.01242                 NaN   5.27712                 NaN            NaN   6.90585        43.5215       0.450259        41.8328     
  1039.59        500.000                 NaN            NaN            NaN   2.01664                 NaN   5.27084                 NaN            NaN   6.90599        43.5201       0.450365        41.8361     
  1038.17        500.000                 NaN            NaN            NaN   2.02091                 NaN   5.26441                 NaN            NaN   6.90608        43.5188       0.450489        41.8393     
  1036.76        500.000                 NaN            NaN            NaN   2.02474                 NaN   5.25887                 NaN            NaN   6.90625        43.5173       0.450560        41.8423     
  1035.34        500.000                 NaN            NaN            NaN   2.02883                 NaN   5.25294                 NaN            NaN   6.90642        43.5156       0.450658        41.8456     
  1033.93        500.000                 NaN            NaN            NaN   2.05779                 NaN   5.21681                 NaN            NaN   6.90941        43.5049       0.449510        41.8616     
  1032.52        500.000                 NaN            NaN            NaN   2.06187                 NaN   5.21077                 NaN            NaN   6.90955        43.5035       0.449616        41.8647     
  1031.10        500.000                 NaN            NaN            NaN   2.06589                 NaN   5.20483                 NaN            NaN   6.90970        43.5020       0.449717        41.8679     
  1029.69        500.000                 NaN            NaN            NaN   2.06986                 NaN   5.19901                 NaN            NaN   6.90986        43.5005       0.449812        41.8710     
  1028.28        500.000                 NaN            NaN            NaN   2.04873                 NaN   5.22352                 NaN            NaN   6.90718        43.5083       0.451147        41.8611     
  1026.86        500.000                 NaN            NaN            NaN   2.05255                 NaN   5.21801                 NaN            NaN   6.90741        43.5066       0.451220        41.8642     
  1025.45        500.000                 NaN            NaN            NaN   2.05632                 NaN   5.21260                 NaN            NaN   6.90765        43.5049       0.451286        41.8673     
  1024.03        500.000                 NaN            NaN            NaN   2.05987                 NaN   5.20755                 NaN            NaN   6.90791        43.5031       0.451347        41.8702     
  1022.62        500.000                 NaN            NaN            NaN   2.06353                 NaN   5.20235                 NaN            NaN   6.90818        43.5013       0.451408        41.8732     
  1021.21        500.000                 NaN            NaN            NaN   2.06726                 NaN   5.19697                 NaN            NaN   6.90841        43.4996       0.451482        41.8763     
  1019.79        500.000                 NaN            NaN            NaN   2.07113                 NaN   5.19125                 NaN            NaN   6.90856        43.4981       0.451586        41.8793     
  1018.38        500.000                 NaN            NaN            NaN   2.06688                 NaN   5.20255                 NaN            NaN   6.91137        43.4890       0.450608        41.8795     
  1016.97        500.000                 NaN            NaN            NaN   2.07789                 NaN   5.18193                 NaN            NaN   6.90924        43.4941       0.451651        41.8852     
  1015.55        500.000                 NaN            NaN            NaN   2.08131                 NaN   5.17718                 NaN            NaN   6.90956        43.4921       0.451691        41.8881     
  1014.14        500.000                 NaN            NaN            NaN   2.10850                 NaN   5.14503                 NaN            NaN   6.91319        43.4794       0.450304        41.9036     
  1012.72        500.000                 NaN            NaN            NaN   2.11388                 NaN   5.13616                 NaN            NaN   6.91287        43.4793       0.450611        41.9072     
  1011.31        500.000                 NaN            NaN            NaN   2.11812                 NaN   5.12968                 NaN            NaN   6.91292        43.4781       0.450766        41.9104     
  1009.90        500.000                 NaN            NaN            NaN   2.12155                 NaN   5.12490                 NaN            NaN   6.91324        43.4761       0.450812        41.9134     
  1008.48        500.000                 NaN            NaN            NaN   2.12538                 NaN   5.11901                 NaN            NaN   6.91335        43.4749       0.450933        41.9164     
  1007.07        500.000                 NaN            NaN            NaN   2.10093                 NaN   5.14841                 NaN            NaN   6.90957        43.4835       0.452263        41.9053     
  1005.66        500.000                 NaN            NaN            NaN   2.10578                 NaN   5.14260                 NaN            NaN   6.91154        43.4793       0.452088        41.9087     
  1004.24        500.000                 NaN            NaN            NaN   2.10925                 NaN   5.13779                 NaN            NaN   6.91195        43.4771       0.452135        41.9117     
  1002.83        500.000                 NaN            NaN            NaN   2.11253                 NaN   5.13331                 NaN            NaN   6.91232        43.4751       0.452163        41.9146     
  1001.41        500.000                 NaN            NaN            NaN   2.11579                 NaN   5.12886                 NaN            NaN   6.91267        43.4730       0.452203        41.9175     
  1000.00        500.000                 NaN            NaN            NaN   2.14463                 NaN   5.09334                 NaN            NaN   6.91578        43.4616       0.451039        41.9336     
