|6.6.6
Archiving\03_Data\eqLP/QFM_m0.75/GRV/GRV_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1919.87        500.000        99.3237       0.676318                 NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.3236       0.676392                 NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.3235       0.676466                 NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.3235       0.676540                 NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.3234       0.676614                 NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.3233       0.676688                 NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.3232       0.676763                 NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.3232       0.676837                 NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.3231       0.676911                 NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.3230       0.676986                 NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        99.3229       0.677060                 NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        99.3229       0.677134                 NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        99.3228       0.677208                 NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        99.3227       0.677283                 NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        99.3226       0.677357                 NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        99.3226       0.677432                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        99.3225       0.677506                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        99.3224       0.677581                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        99.3223       0.677655                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        99.3223       0.677729                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        99.3222       0.677804                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        99.3221       0.677878                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        99.3220       0.677953                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        99.3220       0.678028                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        99.3219       0.678102                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        99.3218       0.678176                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        99.3217       0.678251                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        99.3217       0.678325                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        99.3216       0.678400                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        99.3215       0.678475                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        99.3215       0.678549                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        99.3214       0.678624                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        99.3213       0.678699                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        99.3168       0.678779       0.445370E-002            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        99.3020       0.678875       0.191555E-001            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        99.2872       0.678970       0.338616E-001            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        99.2728       0.679064       0.481367E-001            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        99.2584       0.679158       0.624158E-001            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        99.2440       0.679252       0.766989E-001            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        99.2297       0.679347       0.909860E-001            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        99.2160       0.679440       0.104576                 NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        99.2023       0.679532       0.118169                 NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        99.1886       0.679625       0.131767                 NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        99.1749       0.679718       0.145368                 NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        99.1612       0.679811       0.158972                 NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        99.1475       0.679904       0.172581                 NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        99.1338       0.679997       0.186193                 NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        99.1201       0.680090       0.199809                 NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        99.1071       0.680182       0.212747                 NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        99.0940       0.680273       0.225688                 NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        99.0810       0.680365       0.238632                 NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        99.0680       0.680456       0.251580                 NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        99.0551       0.680547       0.264332                 NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        99.0423       0.680638       0.277087                 NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        98.5633       0.680914       0.288916       0.466860                 NaN            NaN            NaN            NaN
  1743.59        500.000        97.8182       0.681295       0.300734        1.19979                 NaN            NaN            NaN            NaN
  1740.38        500.000        97.0627       0.681679       0.311919        1.94366                 NaN            NaN            NaN            NaN
  1737.18        500.000        96.3065       0.682062       0.323116        2.68834                 NaN            NaN            NaN            NaN
  1733.97        500.000        95.5494       0.682442       0.334324        3.43382                 NaN            NaN            NaN            NaN
  1730.77        500.000        94.7915       0.682820       0.345544        4.18009                 NaN            NaN            NaN            NaN
  1727.56        500.000        94.0329       0.683197       0.356775        4.92715                 NaN            NaN            NaN            NaN
  1724.36        500.000        93.2734       0.683571       0.368017        5.67499                 NaN            NaN            NaN            NaN
  1721.15        500.000        92.5132       0.683944       0.379271        6.42361                 NaN            NaN            NaN            NaN
  1717.95        500.000        91.7522       0.684314       0.390535        7.17299                 NaN            NaN            NaN            NaN
  1714.74        500.000        90.9812       0.684689       0.400949        7.93316                 NaN            NaN            NaN            NaN
  1711.54        500.000        90.2095       0.685061       0.411372        8.69410                 NaN            NaN            NaN            NaN
  1708.33        500.000        89.4369       0.685431       0.421806        9.45582                 NaN            NaN            NaN            NaN
  1705.13        500.000        88.6637       0.685799       0.432249        10.2183                 NaN            NaN            NaN            NaN
  1701.92        500.000        87.8896       0.686165       0.442701        10.9815                 NaN            NaN            NaN            NaN
  1698.72        500.000        87.1148       0.686529       0.453164        11.7455                 NaN            NaN            NaN            NaN
  1695.51        500.000        86.3393       0.686890       0.463635        12.5102                 NaN            NaN            NaN            NaN
  1692.31        500.000        85.5630       0.687249       0.474116        13.2757                 NaN            NaN            NaN            NaN
  1689.10        500.000        84.8000       0.687601       0.483700        14.0287                 NaN            NaN            NaN            NaN
  1685.90        500.000        84.0363       0.687951       0.493292        14.7825                 NaN            NaN            NaN            NaN
  1682.69        500.000        83.2719       0.688298       0.502891        15.5369                 NaN            NaN            NaN            NaN
  1679.49        500.000        82.5069       0.688643       0.512499        16.2920                 NaN            NaN            NaN            NaN
  1676.28        500.000        81.7412       0.688985       0.522114        17.0477                 NaN            NaN            NaN            NaN
  1673.08        500.000        80.9748       0.689325       0.531736        17.8042                 NaN            NaN            NaN            NaN
  1669.87        500.000        80.2078       0.689662       0.541366        18.5612                 NaN            NaN            NaN            NaN
  1666.67        500.000        79.4401       0.689997       0.551003        19.3189                 NaN            NaN            NaN            NaN
  1663.46        500.000        78.7102       0.690316       0.559812        20.0397                 NaN            NaN            NaN            NaN
  1660.26        500.000        77.9797       0.690633       0.568627        20.7610                 NaN            NaN            NaN            NaN
  1657.05        500.000        77.2487       0.690948       0.577449        21.4829                 NaN            NaN            NaN            NaN
  1653.85        500.000        76.5171       0.691260       0.586275        22.2054                 NaN            NaN            NaN            NaN
  1650.64        500.000        75.7850       0.691569       0.595108        22.9283                 NaN            NaN            NaN            NaN
  1647.44        500.000        75.0523       0.691876       0.603945        23.6518                 NaN            NaN            NaN            NaN
  1644.23        500.000        74.3192       0.692179       0.612788        24.3759                 NaN            NaN            NaN            NaN
  1641.03        500.000        73.5855       0.692481       0.621636        25.1004                 NaN            NaN            NaN            NaN
  1637.82        500.000        72.8968       0.692764       0.629835        25.7806                 NaN            NaN            NaN            NaN
  1634.62        500.000        72.2076       0.693044       0.638039        26.4613                 NaN            NaN            NaN            NaN
  1631.41        500.000        71.5181       0.693322       0.646246        27.1423                 NaN            NaN            NaN            NaN
  1628.21        500.000        70.8281       0.693597       0.654457        27.8238                 NaN            NaN            NaN            NaN
  1625.00        500.000        70.1590       0.693864       0.662489        28.4846                 NaN            NaN            NaN            NaN
  1621.79        500.000        68.5923       0.695126       0.668577        28.7190        1.32494                 NaN            NaN            NaN
  1618.59        500.000        66.8038       0.696668       0.673229        28.7945        3.03187                 NaN            NaN            NaN
  1615.38        500.000        65.0074       0.698215       0.677900        28.8702        4.74631                 NaN            NaN            NaN
  1612.18        500.000        63.5093       0.699535       0.679983        28.9098        6.20138                 NaN            NaN            NaN
  1608.97        500.000        62.0056       0.700858       0.682072        28.9495        7.66189                 NaN            NaN            NaN
  1605.77        500.000        60.4964       0.702185       0.684167        28.9894        9.12786                 NaN            NaN            NaN
  1602.56        500.000        58.9816       0.703516       0.686269        29.0293        10.5993                 NaN            NaN            NaN
  1599.36        500.000        57.4612       0.704850       0.688378        29.0693        12.0763                 NaN            NaN            NaN
  1596.15        500.000        55.9351       0.706188       0.690493        29.1094        13.5588                 NaN            NaN            NaN
  1592.95        500.000        54.4033       0.707529       0.692615        29.1496        15.0469                 NaN            NaN            NaN
  1589.74        500.000        52.8659       0.708874       0.694743        29.1899        16.5406                 NaN            NaN            NaN
  1586.54        500.000        51.6430       0.709983       0.693152        29.1947        17.7592                 NaN            NaN            NaN
  1583.33        500.000        50.4163       0.711094       0.691554        29.1995        18.9815                 NaN            NaN            NaN
  1580.13        500.000        49.1859       0.712207       0.689951        29.2043        20.2077                 NaN            NaN            NaN
  1576.92        500.000        47.9518       0.713323       0.688341        29.2090        21.4375                 NaN            NaN            NaN
  1573.72        500.000        46.7139       0.714441       0.686726        29.2137        22.6712                 NaN            NaN            NaN
  1570.51        500.000        45.4723       0.715561       0.685104        29.2184        23.9086                 NaN            NaN            NaN
  1567.31        500.000        44.2269       0.716684       0.683476        29.2231        25.1499                 NaN            NaN            NaN
  1564.10        500.000        42.9777       0.717809       0.681842        29.2277        26.3949                 NaN            NaN            NaN
  1560.90        500.000        41.8775       0.718826       0.675374        29.2239        27.5044                 NaN            NaN            NaN
  1557.69        500.000        40.7743       0.719844       0.668887        29.2201        28.6169                 NaN            NaN            NaN
  1554.49        500.000        39.6682       0.720864       0.662381        29.2162        29.7324                 NaN            NaN            NaN
  1551.28        500.000        38.5590       0.721887       0.655855        29.2123        30.8510                 NaN            NaN            NaN
  1548.08        500.000        37.4468       0.722911       0.649310        29.2083        31.9727                 NaN            NaN            NaN
  1544.87        500.000        36.3315       0.723938       0.642746        29.2043        33.0975                 NaN            NaN            NaN
  1541.67        500.000        35.2132       0.724966       0.636162        29.2002        34.2254                 NaN            NaN            NaN
  1538.46        500.000        34.0919       0.725997       0.629559        29.1961        35.3564                 NaN            NaN            NaN
  1535.26        500.000        32.9933       0.727017       0.617615        29.2027        36.4593                 NaN            NaN            NaN
  1532.05        500.000        31.8917       0.728039       0.605638        29.2094        37.5652                 NaN            NaN            NaN
  1528.85        500.000        30.7872       0.729063       0.593626        29.2160        38.6741                 NaN            NaN            NaN
  1525.64        500.000        29.6797       0.730089       0.581579        29.2226        39.7860                 NaN            NaN            NaN
  1522.44        500.000        28.3786       0.731306       0.566284        29.2556        40.7959       0.272375                 NaN            NaN
  1519.23        500.000        26.5113       0.733090       0.550591        29.3431        41.4203        1.44160                 NaN            NaN
  1516.03        500.000        24.8726       0.734664       0.534125        29.4203        41.9909        2.44732                 NaN            NaN
  1512.82        500.000        23.2271       0.736243       0.517588        29.4978        42.5639        3.45732                 NaN            NaN
  1509.62        500.000        22.1177       0.737331       0.502282        29.5444        42.9584        4.13979                 NaN            NaN
  1506.41        500.000        21.0052       0.738422       0.486931        29.5912        43.3540        4.82426                 NaN            NaN
  1503.21        500.000        19.8896       0.739514       0.471534        29.6380        43.7507        5.51072                 NaN            NaN
  1500.00        500.000        18.7707       0.740608       0.456091        29.6849        44.1485        6.19919                 NaN            NaN
  1496.79        500.000        17.6488       0.741705       0.440602        29.7319        44.5474        6.88967                 NaN            NaN
  1493.59        500.000        16.5237       0.742803       0.425067        29.7790        44.9474        7.58216                 NaN            NaN
  1490.38        500.000        15.3954       0.743904       0.409486        29.8261        45.3485        8.27667                 NaN            NaN
  1487.18        500.000        14.2639       0.745006       0.393859        29.8734        45.7507        8.97321                 NaN            NaN
  1483.97        500.000        13.4750       0.745807       0.379320        29.9020        46.0218        9.47599                 NaN            NaN
  1480.77        500.000        12.6846       0.746608       0.364750        29.9307        46.2935        9.97982                 NaN            NaN
  1477.56        500.000        11.7327       0.747549       0.373391        29.8935        45.0357        2.09910        10.1180                 NaN
  1474.36        500.000        10.9991       0.748294       0.367749        29.8915        44.8240        10.4667        2.70268                 NaN
  1471.15        500.000        10.9985       0.748309       0.367759        29.8917        44.8243        10.4668        2.70270                 NaN
  1467.95        500.000        10.9979       0.748324       0.367769        29.8919        44.8246        10.4668        2.70272                 NaN
  1464.74        500.000        10.9973       0.748339       0.367779        29.8921        44.8249        10.4669        2.70274                 NaN
  1461.54        500.000        8.52568       0.750854       0.348745        29.8543        44.2151        4.58087        11.7244                 NaN
  1458.33        500.000        8.52522       0.750867       0.348754        29.8545        44.2153        4.58090        11.7245                 NaN
  1455.13        500.000        8.52476       0.750880       0.348763        29.8546        44.2155        4.58093        11.7245                 NaN
  1451.92        500.000        8.52430       0.750894       0.348772        29.8547        44.2158        4.58096        11.7246                 NaN
  1448.72        500.000        8.52384       0.750907       0.348781        29.8549        44.2160        4.58099        11.7246                 NaN
  1445.51        500.000        8.52338       0.750920       0.348790        29.8550        44.2162        4.58102        11.7247                 NaN
  1442.31        500.000        8.52292       0.750933       0.348799        29.8552        44.2164        4.58105        11.7247                 NaN
  1439.10        500.000        8.52246       0.750946       0.348808        29.8553        44.2167        4.58108        11.7248                 NaN
  1435.90        500.000        5.19208       0.754523       0.318048        29.7197        43.9177        13.7018        6.39619                 NaN
  1432.69        500.000        5.19183       0.754534       0.318055        29.7197        43.9178        13.7018        6.39622                 NaN
  1429.49        500.000        5.19159       0.754545       0.318063        29.7198        43.9179        13.7019        6.39625                 NaN
  1426.28        500.000        5.19135       0.754556       0.318071        29.7199        43.9180        13.7019        6.39627                 NaN
  1423.08        500.000        5.19110       0.754567       0.318079        29.7199        43.9181        13.7019        6.39630                 NaN
  1419.87        500.000        5.19086       0.754579       0.318087        29.7200        43.9183        13.7019        6.39633                 NaN
  1416.67        500.000        5.19061       0.754590       0.318094        29.7200        43.9184        13.7019        6.39636                 NaN
  1413.46        500.000        5.19037       0.754601       0.318102        29.7201        43.9185        13.7020        6.39639                 NaN
  1410.26        500.000        3.13417       0.757037       0.302540        29.5406        44.1455        15.1531        6.96706                 NaN
  1407.05        500.000        3.13405       0.757047       0.302547        29.5406        44.1456        15.1531        6.96708                 NaN
  1403.85        500.000        3.13393       0.757057       0.302554        29.5406        44.1456        15.1531        6.96711                 NaN
  1400.64        500.000        3.13380       0.757066       0.302561        29.5406        44.1457        15.1531        6.96714                 NaN
  1397.44        500.000        3.13368       0.757076       0.302569        29.5406        44.1458        15.1531        6.96716                 NaN
  1394.23        500.000        3.13356       0.757086       0.302576        29.5406        44.1459        15.1531        6.96719                 NaN
  1391.03        500.000        3.13343       0.757096       0.302583        29.5406        44.1459        15.1531        6.96721                 NaN
  1387.82        500.000        3.13331       0.757105       0.302590        29.5406        44.1460        15.1531        6.96724                 NaN
  1384.62        500.000        1.70871       0.758989       0.302469        29.3365        44.4961        16.2765        7.12068                 NaN
  1381.41        500.000        1.70866       0.758998       0.302477        29.3365        44.4962        16.2765        7.12070                 NaN
  1378.21        500.000        1.70861       0.759007       0.302484        29.3365        44.4962        16.2765        7.12072                 NaN
  1375.00        500.000        1.70855       0.759015       0.302491        29.3365        44.4963        16.2765        7.12075                 NaN
  1371.79        500.000        1.70850       0.759024       0.302498        29.3364        44.4963        16.2765        7.12077                 NaN
  1368.59        500.000        1.70844       0.759033       0.302506        29.3364        44.4963        16.2765        7.12080                 NaN
  1365.38        500.000        1.70839       0.759042       0.302513        29.3364        44.4964        16.2765        7.12082                 NaN
  1362.18        500.000        1.70833       0.759051       0.302520        29.3364        44.4964        16.2765        7.12085                 NaN
  1358.97        500.000       0.611353       0.760652       0.317464        29.1060        44.8883        7.11696        17.1993                 NaN
  1355.77        500.000       0.611338       0.760660       0.317472        29.1060        44.8883        7.11698        17.1993                 NaN
  1352.56        500.000       0.611322       0.760669       0.317479        29.1059        44.8883        7.11701        17.1993                 NaN
  1349.36        500.000       0.611306       0.760677       0.317487        29.1059        44.8884        7.11703        17.1993                 NaN
  1346.15        500.000       0.131282       0.761432       0.329496        28.9826        45.0924        7.08970        17.6131                 NaN
  1342.95        500.000       0.205101E-001  0.761619       0.332707        28.9533        45.1444        7.08040        17.7071                 NaN
  1339.74        500.000                 NaN  0.761667       0.337584        28.9455        45.1724        17.7392        7.04364                 NaN
  1336.54        500.000                 NaN  0.761675       0.337593        28.9455        45.1725        17.7391        7.04366                 NaN
  1333.33        500.000                 NaN  0.761702       0.347527        28.9412        45.2233        17.7754        6.95092                 NaN
  1330.13        500.000                 NaN  0.761710       0.347535        28.9411        45.2233        17.7754        6.95095                 NaN
  1326.92        500.000                 NaN  0.761718       0.347543        28.9411        45.2233        17.7754        6.95097                 NaN
  1323.72        500.000                 NaN  0.761726       0.347552        28.9410        45.2233        17.7754        6.95099                 NaN
  1320.51        500.000                 NaN  0.761734       0.347560        28.9409        45.2234        17.7754        6.95102                 NaN
  1317.31        500.000                 NaN  0.761741       0.347568        28.9409        45.2234        17.7753        6.95104                 NaN
  1314.10        500.000                 NaN  0.761749       0.347576        28.9408        45.2234        17.7753        6.95107                 NaN
  1310.90        500.000                 NaN  0.761757       0.347585        28.9408        45.2235        17.7753        6.95109                 NaN
  1307.69        500.000                 NaN  0.761844       0.388841        28.9232        45.4213        17.9177        6.58713                 NaN
  1304.49        500.000                 NaN  0.761852       0.388850        28.9232        45.4213        17.9177        6.58715                 NaN
  1301.28        500.000                 NaN  0.761860       0.388859        28.9231        45.4213        17.9176        6.58718                 NaN
  1298.08        500.000                 NaN  0.761867       0.388869        28.9231        45.4214        17.9176        6.58720                 NaN
  1294.87        500.000                 NaN  0.761875       0.388878        28.9230        45.4214        17.9176        6.58723                 NaN
  1291.67        500.000                 NaN  0.761882       0.388887        28.9229        45.4215        17.9176        6.58725                 NaN
  1288.46        500.000                 NaN  0.761890       0.388896        28.9229        45.4215        17.9176        6.58728                 NaN
  1285.26        500.000                 NaN  0.761897       0.388906        28.9228        45.4215        17.9176        6.58730                 NaN
  1282.05        500.000                 NaN  0.761983       0.434115        28.9010        45.5818        18.0429        6.27827                 NaN
  1278.85        500.000                 NaN  0.761990       0.434126        28.9009        45.5818        18.0428        6.27830                 NaN
  1275.64        500.000                 NaN  0.761998       0.434136        28.9009        45.5819        18.0428        6.27832                 NaN
  1272.44        500.000                 NaN  0.762005       0.434146        28.9008        45.5819        18.0428        6.27835                 NaN
  1269.23        500.000                 NaN  0.762012       0.434157        28.9007        45.5820        18.0428        6.27837                 NaN
  1266.03        500.000                 NaN  0.762020       0.434167        28.9006        45.5820        18.0428        6.27840                 NaN
  1262.82        500.000                 NaN  0.762027       0.434177        28.9006        45.5821        18.0427        6.27842                 NaN
  1259.62        500.000                 NaN  0.762034       0.434187        28.9005        45.5821        18.0427        6.27845                 NaN
  1256.41        500.000                 NaN  0.762119       0.483420        28.8745        45.7179        18.1570        6.00503                 NaN
  1253.21        500.000                 NaN  0.762126       0.483432        28.8745        45.7180        18.1569        6.00505                 NaN
  1250.00        500.000                 NaN  0.762133       0.483443        28.8744        45.7180        18.1569        6.00508                 NaN
  1246.79        500.000                 NaN  0.762140       0.483454        28.8743        45.7181        18.1569        6.00511                 NaN
  1243.59        500.000                 NaN  0.762148       0.483466        28.8742        45.7181        18.1569        6.00513                 NaN
  1240.38        500.000                 NaN  0.762155       0.483477        28.8742        45.7182        18.1568        6.00516                 NaN
  1237.18        500.000                 NaN  0.762162       0.483489        28.8741        45.7183        18.1568        6.00518                 NaN
  1233.97        500.000                 NaN  0.762169       0.483500        28.8740        45.7183        18.1568        6.00521                 NaN
  1230.77        500.000                 NaN  0.762254       0.536402        28.8438        45.8359        18.2627        5.75894                 NaN
  1227.56        500.000                 NaN  0.762261       0.536415        28.8438        45.8360        18.2626        5.75897                 NaN
  1224.36        500.000                 NaN  0.762267       0.536428        28.8437        45.8360        18.2626        5.75900                 NaN
  1221.15        500.000                 NaN  0.762274       0.536440        28.8436        45.8361        18.2626        5.75902                 NaN
  1217.95        500.000                 NaN  0.762281       0.536453        28.8435        45.8361        18.2626        5.75905                 NaN
  1214.74        500.000                 NaN  0.762288       0.536466        28.8434        45.8362        18.2625        5.75908                 NaN
  1211.54        500.000                 NaN  0.762295       0.536478        28.8434        45.8363        18.2625        5.75910                 NaN
  1208.33        500.000                 NaN  0.762301       0.536491        28.8433        45.8363        18.2625        5.75913                 NaN
  1205.13        500.000                 NaN  0.762385       0.593064        28.8087        45.9409        18.3540        5.54090                 NaN
  1201.92        500.000                 NaN  0.762391       0.593078        28.8086        45.9410        18.3540        5.54093                 NaN
  1198.72        500.000                 NaN  0.762398       0.593092        28.8086        45.9410        18.3539        5.54096                 NaN
  1195.51        500.000                 NaN  0.762405       0.593106        28.8085        45.9411        18.3539        5.54099                 NaN
  1192.31        500.000                 NaN  0.762411       0.593120        28.8084        45.9412        18.3539        5.54101                 NaN
  1189.10        500.000                 NaN  0.762418       0.593134        28.8083        45.9412        18.3539        5.54104                 NaN
  1185.90        500.000                 NaN  0.762424       0.593148        28.8082        45.9413        18.3538        5.54107                 NaN
  1182.69        500.000                 NaN  0.762431       0.593161        28.8081        45.9414        18.3538        5.54110                 NaN
  1179.49        500.000                 NaN  0.762515       0.653345        28.7700        46.0353        18.4372        5.34161                 NaN
  1176.28        500.000                 NaN  0.762521       0.653360        28.7699        46.0354        18.4372        5.34163                 NaN
  1173.08        500.000                 NaN  0.762528       0.653376        28.7698        46.0355        18.4371        5.34166                 NaN
  1169.87        500.000                 NaN  0.762534       0.653391        28.7697        46.0355        18.4371        5.34169                 NaN
  1166.67        500.000                 NaN  0.762579       0.684890        28.7490        46.0795        18.4743        5.24976                 NaN
  1163.46        500.000                 NaN  0.762595       0.693005        28.7436        46.0905        18.4833        5.22697                 NaN
  1160.26        500.000                 NaN  0.762609       0.701127        28.7380        46.0999        18.4929        5.20457       0.819006E-003
  1157.05        500.000                 NaN  0.762615       0.701143        28.7379        46.1000        18.4929        5.20460       0.819054E-003
  1153.85        500.000                 NaN  0.762582       0.713446        28.7521        46.0819        5.17652        18.4685       0.448963E-001
  1150.64        500.000                 NaN  0.762588       0.713463        28.7520        46.0820        5.17655        18.4685       0.448989E-001
  1147.44        500.000                 NaN  0.762594       0.713479        28.7519        46.0821        5.17658        18.4684       0.449015E-001
  1144.23        500.000                 NaN  0.762600       0.713496        28.7518        46.0822        5.17661        18.4684       0.449041E-001
  1141.03        500.000                 NaN  0.762606       0.713512        28.7517        46.0822        5.17664        18.4684       0.449067E-001
  1137.82        500.000                 NaN  0.762612       0.713529        28.7516        46.0823        5.17667        18.4683       0.449093E-001
  1134.62        500.000                 NaN  0.762618       0.713545        28.7516        46.0824        5.17669        18.4683       0.449119E-001
  1131.41        500.000                 NaN  0.762624       0.713562        28.7515        46.0825        5.17672        18.4682       0.449145E-001
  1128.21        500.000                 NaN  0.762494       0.765754        28.7931        46.0215        18.3931        5.06262       0.201455     
  1125.00        500.000                 NaN  0.762500       0.765771        28.7930        46.0216        18.3930        5.06265       0.201466     
  1121.79        500.000                 NaN  0.762506       0.765789        28.7929        46.0217        18.3930        5.06268       0.201478     
  1118.59        500.000                 NaN  0.762512       0.765806        28.7928        46.0217        18.3930        5.06271       0.201489     
  1115.38        500.000                 NaN  0.762518       0.765824        28.7927        46.0218        18.3929        5.06274       0.201501     
  1112.18        500.000                 NaN  0.762523       0.765841        28.7926        46.0219        18.3929        5.06277       0.201513     
  1108.97        500.000                 NaN  0.762529       0.765859        28.7925        46.0220        18.3928        5.06280       0.201524     
  1105.77        500.000                 NaN  0.762535       0.765876        28.7924        46.0220        18.3928        5.06282       0.201536     
  1102.56        500.000                 NaN  0.762412       0.821567        28.8177        45.9829        4.95208        18.3191       0.344151     
  1099.36        500.000                 NaN  0.762418       0.821585        28.8176        45.9830        4.95210        18.3191       0.344171     
  1096.15        500.000                 NaN  0.762424       0.821604        28.8175        45.9831        4.95213        18.3190       0.344190     
  1092.95        500.000                 NaN  0.762429       0.821623        28.8174        45.9832        4.95216        18.3190       0.344210     
