|6.6.6
Archiving\03_Data\eqfrac/QFM_m1.75/YM20/YM20_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1460.91        2500.00                 NaN   99.1728                 NaN  0.491194E-001            NaN  0.258225       0.519893                 NaN            NaN            NaN            NaN            NaN
  1459.45        2500.00                 NaN   99.1724                 NaN  0.179102E-002            NaN  0.502454       0.323317                 NaN            NaN            NaN            NaN            NaN
  1458.00        2500.00                 NaN   99.1769                 NaN  0.108013E-004            NaN  0.323985       0.499097                 NaN            NaN            NaN            NaN            NaN
  1456.54        2500.00                 NaN   99.1823                 NaN            NaN            NaN  0.495814       0.321920                 NaN            NaN            NaN            NaN            NaN
  1455.09        2500.00                 NaN   99.1897                 NaN  0.280617E-002            NaN  0.314499       0.492955                 NaN            NaN            NaN            NaN            NaN
  1453.64        2500.00                 NaN   99.1915                 NaN            NaN            NaN  0.317767       0.490742                 NaN            NaN            NaN            NaN            NaN
  1452.18        2500.00                 NaN   99.2027                 NaN  0.267815E-002            NaN  0.485092       0.309490                 NaN            NaN            NaN            NaN            NaN
  1450.73        2500.00                 NaN   99.2077                 NaN  0.104831E-001            NaN  0.485888       0.295892                 NaN            NaN            NaN            NaN            NaN
  1449.27        2500.00                 NaN   99.2130                 NaN  0.103198E-001            NaN  0.482997       0.293724                 NaN            NaN            NaN            NaN            NaN
  1447.82        2500.00                 NaN   99.2177                 NaN  0.928268E-002            NaN  0.480308       0.292687                 NaN            NaN            NaN            NaN            NaN
  1446.37        2500.00                 NaN   99.2236                 NaN  0.845053E-002            NaN  0.476532       0.291374                 NaN            NaN            NaN            NaN            NaN
  1444.91        2500.00                 NaN   99.2281                 NaN  0.785950E-002            NaN  0.473640       0.290368                 NaN            NaN            NaN            NaN            NaN
  1443.46        2500.00                 NaN   99.2332                 NaN  0.710093E-002            NaN  0.288799       0.470900                 NaN            NaN            NaN            NaN            NaN
  1442.00        2500.00                 NaN   99.2369                 NaN  0.660746E-002            NaN  0.287343       0.469166                 NaN            NaN            NaN            NaN            NaN
  1440.55        2500.00                 NaN   99.2432                 NaN  0.533975E-002            NaN  0.464697       0.286795                 NaN            NaN            NaN            NaN            NaN
  1439.10        2500.00                 NaN   99.2468                 NaN  0.472516E-002            NaN  0.284822       0.463603                 NaN            NaN            NaN            NaN            NaN
  1437.64        2500.00                 NaN   98.4295                 NaN  0.137889                 NaN  0.492443       0.531354       0.408788                 NaN            NaN            NaN            NaN
  1436.19        2500.00                 NaN   98.1260                 NaN  0.190818                 NaN  0.551608       0.565656       0.565966                 NaN            NaN            NaN            NaN
  1434.73        2500.00                 NaN   98.1631                 NaN  0.188907                 NaN  0.551047       0.542148       0.554840                 NaN            NaN            NaN            NaN
  1433.28        2500.00                 NaN   98.1985                 NaN  0.187441                 NaN  0.531383       0.538360       0.544329                 NaN            NaN            NaN            NaN
  1431.83        2500.00                 NaN   98.2284                 NaN  0.186038                 NaN  0.526649       0.523389       0.535540                 NaN            NaN            NaN            NaN
  1430.37        2500.00                 NaN   98.2595                 NaN  0.184904                 NaN  0.514133       0.515181       0.526272                 NaN            NaN            NaN            NaN
  1428.92        2500.00                 NaN   98.2899                 NaN  0.183718                 NaN  0.506637       0.502516       0.517198                 NaN            NaN            NaN            NaN
  1427.46        2500.00                 NaN   98.3188                 NaN  0.182488                 NaN  0.498530       0.491604       0.508578                 NaN            NaN            NaN            NaN
  1426.01        2500.00                 NaN   98.3469                 NaN  0.181314                 NaN  0.490550       0.480998       0.500231                 NaN            NaN            NaN            NaN
  1424.56        2500.00                 NaN   98.3750                 NaN  0.180139                 NaN  0.470155       0.482929       0.491813                 NaN            NaN            NaN            NaN
  1423.10        2500.00                 NaN   98.4016                 NaN  0.179045                 NaN  0.475432       0.459984       0.483903                 NaN            NaN            NaN            NaN
  1421.65        2500.00                 NaN   98.4277                 NaN  0.177941                 NaN  0.467924       0.450287       0.476143                 NaN            NaN            NaN            NaN
  1420.19        2500.00                 NaN   98.4518                 NaN  0.177162                 NaN  0.440319       0.461669       0.469029                 NaN            NaN            NaN            NaN
  1418.74        2500.00                 NaN   98.4613                 NaN  0.175488                 NaN  0.456344       0.439678       0.467166                 NaN            NaN            NaN            NaN
  1417.29        2500.00                 NaN   98.5174                 NaN  0.174230                 NaN  0.444082       0.415876       0.448446                 NaN            NaN            NaN            NaN
  1415.83        2500.00                 NaN   98.5265                 NaN  0.173571                 NaN  0.413047       0.440438       0.446487                 NaN            NaN            NaN            NaN
  1414.38        2500.00                 NaN   98.5478                 NaN  0.172692                 NaN  0.434391       0.404949       0.440128                 NaN            NaN            NaN            NaN
  1412.92        2500.00                 NaN   98.5606                 NaN  0.175901                 NaN  0.432353       0.394014       0.437140                 NaN            NaN            NaN            NaN
  1411.47        2500.00                 NaN   98.6033                 NaN  0.166465                 NaN  0.417913       0.390122       0.422215                 NaN            NaN            NaN            NaN
  1410.02        2500.00                 NaN   98.6136                 NaN  0.169775                 NaN  0.380186       0.416154       0.420288                 NaN            NaN            NaN            NaN
  1408.56        2500.00                 NaN   98.6342                 NaN  0.168726                 NaN  0.372824       0.410165       0.414074                 NaN            NaN            NaN            NaN
  1407.11        2500.00                 NaN   98.6546                 NaN  0.167864                 NaN  0.404589       0.364990       0.407962                 NaN            NaN            NaN            NaN
  1405.65        2500.00                 NaN   98.6718                 NaN  0.167551                 NaN  0.399429       0.358340       0.402841                 NaN            NaN            NaN            NaN
  1404.20        2500.00                 NaN   98.7222                 NaN  0.162576                 NaN  0.385021       0.342609       0.387608                 NaN            NaN            NaN            NaN
  1402.75        2500.00                 NaN   98.6839                 NaN  0.168181                 NaN  0.351923       0.397287       0.398749                 NaN            NaN            NaN            NaN
  1401.29        2500.00                 NaN   98.7290                 NaN  0.164979                 NaN  0.336925       0.383854       0.385282                 NaN            NaN            NaN            NaN
  1399.84        2500.00                 NaN   98.7467                 NaN  0.163356                 NaN  0.331141       0.378905       0.379894                 NaN            NaN            NaN            NaN
  1398.39        2500.00                 NaN   98.7642                 NaN  0.163460                 NaN  0.374861       0.322460       0.375027                 NaN            NaN            NaN            NaN
  1396.93        2500.00                 NaN   98.7785                 NaN  0.162702                 NaN  0.368273       0.319973       0.370597                 NaN            NaN            NaN            NaN
  1395.48        2500.00                 NaN   98.8026                 NaN  0.158882                 NaN  0.362964       0.313256       0.362325                 NaN            NaN            NaN            NaN
  1394.02        2500.00                 NaN   98.8137                 NaN  0.160017                 NaN  0.360256       0.306569       0.359481                 NaN            NaN            NaN            NaN
  1392.57        2500.00                 NaN   98.8293                 NaN  0.159615                 NaN  0.301051       0.355108       0.354943                 NaN            NaN            NaN            NaN
  1391.12        2500.00                 NaN   98.8456                 NaN  0.158153                 NaN  0.351277       0.295275       0.349683                 NaN            NaN            NaN            NaN
  1389.66        2500.00                 NaN   98.8604                 NaN  0.157379                 NaN  0.347124       0.289946       0.345135                 NaN            NaN            NaN            NaN
  1388.21        2500.00                 NaN   98.8749                 NaN  0.156782                 NaN  0.284521       0.343064       0.340715                 NaN            NaN            NaN            NaN
  1386.75        2500.00                 NaN   98.8906                 NaN  0.155817                 NaN  0.279286       0.338258       0.336013                 NaN            NaN            NaN            NaN
  1385.30        2500.00                 NaN   98.9045                 NaN  0.155807                 NaN  0.334794       0.273126       0.331806                 NaN            NaN            NaN            NaN
  1383.85        2500.00                 NaN   98.9167                 NaN  0.153723                 NaN  0.331121       0.270924       0.327541                 NaN            NaN            NaN            NaN
  1382.39        2500.00                 NaN   98.9295                 NaN  0.155006                 NaN  0.326975       0.263989       0.324562                 NaN            NaN            NaN            NaN
  1380.94        2500.00                 NaN   98.9479                 NaN  0.150676                 NaN  0.322849       0.260910       0.317632                 NaN            NaN            NaN            NaN
  1379.48        2500.00                 NaN   98.9563                 NaN  0.151970                 NaN  0.320095       0.255967       0.315689                 NaN            NaN            NaN            NaN
  1378.03        2500.00                 NaN   98.9717                 NaN  0.150382                 NaN  0.315696       0.251538       0.310637                 NaN            NaN            NaN            NaN
  1376.58        2500.00                 NaN   98.9826                 NaN  0.149754                 NaN  0.312743       0.247649       0.307280                 NaN            NaN            NaN            NaN
  1375.12        2500.00                 NaN   98.9952                 NaN  0.149127                 NaN  0.243111       0.309053       0.303478                 NaN            NaN            NaN            NaN
  1373.67        2500.00                 NaN   99.0065                 NaN  0.147831                 NaN  0.305652       0.240055       0.299923                 NaN            NaN            NaN            NaN
  1372.21        2500.00                 NaN   99.0185                 NaN  0.147472                 NaN  0.302783       0.235073       0.296133                 NaN            NaN            NaN            NaN
  1370.76        2500.00                 NaN   99.0306                 NaN  0.145846                 NaN  0.232625       0.298717       0.292249                 NaN            NaN            NaN            NaN
  1369.31        2500.00                 NaN   99.0420                 NaN  0.145624                 NaN  0.295608       0.227958       0.288792                 NaN            NaN            NaN            NaN
  1367.85        2500.00                 NaN   99.0520                 NaN  0.144368                 NaN  0.225244       0.292875       0.285527                 NaN            NaN            NaN            NaN
  1366.40        2500.00                 NaN   99.0631                 NaN  0.143582                 NaN  0.221511       0.289746       0.282030                 NaN            NaN            NaN            NaN
  1364.94        2500.00                 NaN   99.0730                 NaN  0.143385                 NaN  0.217374       0.287128       0.279091                 NaN            NaN            NaN            NaN
  1363.49        2500.00                 NaN   99.0851                 NaN  0.140813                 NaN  0.215864       0.283383       0.274819                 NaN            NaN            NaN            NaN
  1362.04        2500.00                 NaN   99.0946                 NaN  0.140656                 NaN  0.280351       0.212281       0.272152                 NaN            NaN            NaN            NaN
  1360.58        2500.00                 NaN   99.1035                 NaN  0.140604                 NaN  0.278812       0.207671       0.269460                 NaN            NaN            NaN            NaN
  1359.13        2500.00                 NaN   98.0949                 NaN  0.316262                 NaN  0.601108       0.414133       0.573628                 NaN            NaN            NaN            NaN
  1357.67        2500.00                 NaN   99.9858                 NaN            NaN            NaN  0.310297E-002            NaN  0.111402E-001            NaN            NaN            NaN            NaN
  1356.22        2500.00                 NaN   99.2656                 NaN  0.948774E-001            NaN  0.205756       0.229325       0.204438                 NaN            NaN            NaN            NaN
  1354.77        2500.00                 NaN   99.1431                 NaN  0.135224                 NaN  0.198986       0.266152       0.256560                 NaN            NaN            NaN            NaN
  1353.31        2500.00                 NaN   99.1519                 NaN  0.134421                 NaN  0.196567       0.263225       0.253926                 NaN            NaN            NaN            NaN
  1351.86        2500.00                 NaN   99.1625                 NaN  0.133081                 NaN  0.193236       0.260766       0.250431                 NaN            NaN            NaN            NaN
  1350.40        2500.00                 NaN   99.1706                 NaN  0.131492                 NaN  0.192552       0.257749       0.247634                 NaN            NaN            NaN            NaN
  1348.95        2500.00                 NaN   99.1786                 NaN  0.130819                 NaN  0.189535       0.255953       0.245098                 NaN            NaN            NaN            NaN
  1347.50        2500.00                 NaN   99.1880                 NaN  0.129459                 NaN  0.252585       0.187910       0.242096                 NaN            NaN            NaN            NaN
  1346.04        2500.00                 NaN   99.1964                 NaN  0.129016                 NaN  0.250167       0.184905       0.239520                 NaN            NaN            NaN            NaN
  1344.59        2500.00                 NaN   99.2031                 NaN  0.127708                 NaN  0.247382       0.184409       0.237405                 NaN            NaN            NaN            NaN
  1343.13        2500.00                 NaN   99.1873                 NaN  0.170804                 NaN  0.240026       0.154432       0.247465                 NaN            NaN            NaN            NaN
  1341.68        2500.00                 NaN   99.2487                 NaN  0.792088E-001            NaN  0.245976       0.208595       0.217487                 NaN            NaN            NaN            NaN
  1340.23        2500.00                 NaN   99.2276                 NaN  0.123711                 NaN  0.240070       0.179376       0.229266                 NaN            NaN            NaN            NaN
  1338.77        2500.00                 NaN   99.2361                 NaN  0.122478                 NaN  0.176800       0.238252       0.226350                 NaN            NaN            NaN            NaN
  1337.32        2500.00                 NaN   99.2430                 NaN  0.121371                 NaN  0.235340       0.176033       0.224243                 NaN            NaN            NaN            NaN
  1335.86        2500.00                 NaN   99.2512                 NaN  0.119782                 NaN  0.174011       0.233520       0.221468                 NaN            NaN            NaN            NaN
  1334.41        2500.00                 NaN   99.2584                 NaN  0.117724                 NaN  0.174690       0.230283       0.218931                 NaN            NaN            NaN            NaN
  1332.96        2500.00                 NaN   99.2652                 NaN  0.117067                 NaN  0.172722       0.228145       0.216845                 NaN            NaN            NaN            NaN
  1331.50        2500.00                 NaN   99.2719                 NaN  0.115605                 NaN  0.226103       0.171835       0.214540                 NaN            NaN            NaN            NaN
  1330.05        2500.00                 NaN   99.2791                 NaN  0.114354                 NaN  0.170846       0.223413       0.212259                 NaN            NaN            NaN            NaN
  1328.59        2500.00                 NaN   99.2860                 NaN  0.112529                 NaN  0.221230       0.170387       0.209855                 NaN            NaN            NaN            NaN
  1327.14        2500.00                 NaN   99.2925                 NaN  0.111740                 NaN  0.218989       0.168894       0.207900                 NaN            NaN            NaN            NaN
  1325.69        2500.00                 NaN   99.2991                 NaN  0.109303                 NaN  0.169595       0.216592       0.205432                 NaN            NaN            NaN            NaN
  1324.23        2500.00                 NaN   99.3055                 NaN  0.108349                 NaN  0.168242       0.214510       0.203355                 NaN            NaN            NaN            NaN
  1322.78        2500.00                 NaN   99.3118                 NaN  0.107296                 NaN  0.212746       0.166835       0.201357                 NaN            NaN            NaN            NaN
  1321.33        2500.00                 NaN   99.3181                 NaN  0.105106                 NaN  0.210059       0.167583       0.199109                 NaN            NaN            NaN            NaN
  1319.87        2500.00                 NaN   99.3242                 NaN  0.104311                 NaN  0.166164       0.208166       0.197135                 NaN            NaN            NaN            NaN
  1318.42        2500.00                 NaN   99.3299                 NaN  0.101973                 NaN  0.205737       0.167262       0.195115                 NaN            NaN            NaN            NaN
  1316.96        2500.00                 NaN   99.3358                 NaN  0.100465                 NaN  0.203568       0.167032       0.193101                 NaN            NaN            NaN            NaN
  1315.51        2500.00                 NaN   99.3420                 NaN  0.992584E-001            NaN  0.201627       0.165984       0.191110                 NaN            NaN            NaN            NaN
  1314.06        2500.00                 NaN   99.3474                 NaN  0.972865E-001            NaN  0.199378       0.166783       0.189197                 NaN            NaN            NaN            NaN
  1312.60        2500.00                 NaN   92.7844                 NaN  0.831128                 NaN   1.10268       0.238638       0.983012        4.06018                 NaN            NaN            NaN
  1311.15        2500.00                 NaN   83.0128                 NaN   1.94709                 NaN   2.51144       0.255366        2.16228        10.1110                 NaN            NaN            NaN
  1309.69        2500.00                 NaN   84.8435                 NaN   1.78524                 NaN  0.103050        2.33193        1.93860        8.99768                 NaN            NaN            NaN
  1308.24        2500.00                 NaN   86.3292                 NaN   1.63789                 NaN  0.145947E-001   2.17131        1.75669        8.09028                 NaN            NaN            NaN
  1306.79        2500.00                 NaN   87.6027                 NaN   1.48683                 NaN   2.00469                 NaN   1.59953        7.30628                 NaN            NaN            NaN
  1305.33        2500.00                 NaN   88.6571                 NaN   1.36067                 NaN   1.85564                 NaN   1.46927        6.65729                 NaN            NaN            NaN
  1303.88        2500.00                 NaN   89.5842                 NaN   1.25235                 NaN   1.71950                 NaN   1.35450        6.08941                 NaN            NaN            NaN
  1302.42        2500.00                 NaN   90.3882                 NaN   1.15733                 NaN   1.60351                 NaN   1.25489        5.59611                 NaN            NaN            NaN
  1300.97        2500.00                 NaN   90.9714                 NaN   1.08091                 NaN   1.53672                 NaN   1.18466        5.22629                 NaN            NaN            NaN
  1299.52        2500.00                 NaN   91.8083                 NaN  0.991751                 NaN   1.39267                 NaN   1.07724        4.73008                 NaN            NaN            NaN
  1298.06        2500.00                 NaN   92.2902                 NaN  0.936815                 NaN   1.32033                 NaN   1.01825        4.43440                 NaN            NaN            NaN
  1296.61        2500.00                 NaN   92.7896                 NaN  0.878738                 NaN   1.24666                 NaN  0.955989        4.12897                 NaN            NaN            NaN
  1295.15        2500.00                 NaN   93.2438                 NaN  0.829212                 NaN   1.17476                 NaN  0.899219        3.85300                 NaN            NaN            NaN
  1293.70        2500.00                 NaN   93.6512                 NaN  0.780873                 NaN   1.11549                 NaN  0.848152        3.60429                 NaN            NaN            NaN
  1292.25        2500.00                 NaN   89.3745                 NaN   1.09114                 NaN   1.76527                 NaN   1.38073        5.98335       0.405017                 NaN            NaN
  1290.79        2500.00                 NaN   88.9924                 NaN   1.10973                 NaN   1.80165                 NaN   1.42417        6.17665       0.495409                 NaN            NaN
  1289.34        2500.00                 NaN   90.1454                 NaN   1.01277                 NaN   1.60936                 NaN   1.27727        5.51188       0.443320                 NaN            NaN
  1287.88        2500.00       0.923837        88.3229                 NaN  0.633028                 NaN   2.15972                 NaN   1.41766        6.54284                 NaN            NaN            NaN
