|6.6.6
Archiving\03_Data\eqfrac/QFM_m1.75/YM20/YM20_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1552.50        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.05        2500.00                 NaN   99.9665       0.305147E-001  0.296525E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.60        2500.00                 NaN   99.6640       0.303622       0.324197E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.14        2500.00                 NaN   99.3469       0.591083       0.620437E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.69        2500.00                 NaN   99.5096       0.444175       0.462731E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.23        2500.00                 NaN   99.4939       0.458499       0.475594E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.78        2500.00                 NaN   99.5404       0.417443       0.421423E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.33        2500.00                 NaN   99.5215       0.435024       0.434916E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.87        2500.00                 NaN   99.5249       0.429528       0.455733E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.42        2500.00                 NaN   99.4876       0.467223       0.451583E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.97        2500.00                 NaN   99.5734       0.390508       0.361093E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.51        2500.00                 NaN   99.5345       0.424858       0.406791E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.06        2500.00                 NaN   99.5389       0.420294       0.407983E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.60        2500.00                 NaN   99.4717       0.481830       0.464640E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.15        2500.00                 NaN   99.8290       0.157558       0.134577E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.70        2500.00                 NaN   99.3351       0.608324       0.565661E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.24        2500.00                 NaN   99.5494       0.414039       0.365283E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.79        2500.00                 NaN   99.5555       0.407585       0.369294E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.33        2500.00                 NaN   99.5569       0.407080       0.360346E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.88        2500.00                 NaN   99.5592       0.406370       0.344579E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.43        2500.00                 NaN   99.5624       0.403219       0.344180E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.97        2500.00                 NaN   99.4752       0.485188       0.396551E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.52        2500.00                 NaN   99.8382       0.149510       0.122654E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.06        2500.00                 NaN   99.3874       0.567477       0.451323E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.61        2500.00                 NaN   99.5774       0.389421       0.331670E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.16        2500.00                 NaN   99.9662       0.223893E-001  0.113621E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.70        2500.00                 NaN   99.1895       0.760573       0.499389E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.25        2500.00                 NaN   99.5809       0.388898       0.301931E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.79        2500.00                 NaN   99.5850       0.386005       0.290325E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.34        2500.00                 NaN   99.5874       0.383896       0.287129E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.89        2500.00                 NaN   99.5944       0.380068       0.255400E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.43        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.98        2500.00                 NaN   99.1777       0.765576       0.567625E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.52        2500.00                 NaN   99.5984       0.376251       0.253349E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.07        2500.00                 NaN   99.5981       0.376838       0.250583E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.62        2500.00                 NaN   99.6006       0.375278       0.241431E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.16        2500.00                 NaN   99.5998       0.378038       0.221137E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.71        2500.00                 NaN   99.6051       0.372827       0.221138E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.25        2500.00                 NaN   99.6076       0.368456       0.239922E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1495.80        2500.00                 NaN   99.6090       0.369920       0.210827E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.35        2500.00                 NaN   99.6105       0.369209       0.202829E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1492.89        2500.00                 NaN   99.5043       0.444033E-001  0.559360E-004            NaN  0.451255                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.44        2500.00                 NaN   99.4722                 NaN            NaN            NaN  0.527829                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.98        2500.00                 NaN   99.4707                 NaN            NaN            NaN  0.529340                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.53        2500.00                 NaN   99.4693       0.103773E-001            NaN            NaN  0.520274                 NaN            NaN            NaN            NaN            NaN            NaN
  1487.08        2500.00                 NaN   99.4648                 NaN            NaN            NaN  0.535171                 NaN            NaN            NaN            NaN            NaN            NaN
  1485.62        2500.00                 NaN   99.4623                 NaN            NaN            NaN  0.537720                 NaN            NaN            NaN            NaN            NaN            NaN
  1484.17        2500.00                 NaN   99.3040                 NaN            NaN            NaN  0.420462       0.275581                 NaN            NaN            NaN            NaN            NaN
  1482.71        2500.00                 NaN   99.1887                 NaN            NaN            NaN  0.323121       0.488144                 NaN            NaN            NaN            NaN            NaN
  1481.26        2500.00                 NaN   98.8139       0.768809E-001            NaN            NaN  0.714162       0.395090                 NaN            NaN            NaN            NaN            NaN
  1479.81        2500.00                 NaN   99.9022                 NaN            NaN            NaN  0.587630E-001  0.389959E-001            NaN            NaN            NaN            NaN            NaN
  1478.35        2500.00                 NaN   98.9003                 NaN            NaN            NaN  0.437043       0.662641                 NaN            NaN            NaN            NaN            NaN
  1476.90        2500.00                 NaN   99.2178                 NaN            NaN            NaN  0.471754       0.310435                 NaN            NaN            NaN            NaN            NaN
  1475.44        2500.00                 NaN   99.2229                 NaN  0.842316E-005            NaN  0.469360       0.307728                 NaN            NaN            NaN            NaN            NaN
  1473.99        2500.00                 NaN   99.3675                 NaN            NaN            NaN  0.382024       0.250426                 NaN            NaN            NaN            NaN            NaN
  1472.54        2500.00                 NaN   99.0965                 NaN            NaN            NaN  0.545419       0.358125                 NaN            NaN            NaN            NaN            NaN
  1471.08        2500.00                 NaN   99.2425                 NaN            NaN            NaN  0.458014       0.299526                 NaN            NaN            NaN            NaN            NaN
  1469.63        2500.00                 NaN   99.2486                 NaN            NaN            NaN  0.296808       0.454637                 NaN            NaN            NaN            NaN            NaN
  1468.18        2500.00                 NaN   99.2539                 NaN            NaN            NaN  0.451264       0.294798                 NaN            NaN            NaN            NaN            NaN
  1466.72        2500.00                 NaN   99.2618                 NaN  0.449619E-002            NaN  0.448783       0.284942                 NaN            NaN            NaN            NaN            NaN
  1465.27        2500.00                 NaN   99.2667                 NaN            NaN            NaN  0.288803       0.444456                 NaN            NaN            NaN            NaN            NaN
  1463.81        2500.00                 NaN   99.2778                 NaN  0.172997E-001            NaN  0.259551       0.445329                 NaN            NaN            NaN            NaN            NaN
  1462.36        2500.00                 NaN   99.2825                 NaN  0.127315E-001            NaN  0.440629       0.264177                 NaN            NaN            NaN            NaN            NaN
  1460.91        2500.00                 NaN   99.2930                 NaN  0.402882E-001            NaN  0.220300       0.446426                 NaN            NaN            NaN            NaN            NaN
  1459.45        2500.00                 NaN   99.2916                 NaN  0.146787E-002            NaN  0.431250       0.275682                 NaN            NaN            NaN            NaN            NaN
  1458.00        2500.00                 NaN   99.2958                 NaN  0.884243E-005            NaN  0.276086       0.428149                 NaN            NaN            NaN            NaN            NaN
  1456.54        2500.00                 NaN   99.3007                 NaN            NaN            NaN  0.425143       0.274155                 NaN            NaN            NaN            NaN            NaN
  1455.09        2500.00                 NaN   99.3076                 NaN  0.229396E-002            NaN  0.267665       0.422462                 NaN            NaN            NaN            NaN            NaN
  1453.64        2500.00                 NaN   99.3093                 NaN            NaN            NaN  0.270297       0.420385                 NaN            NaN            NaN            NaN            NaN
  1452.18        2500.00                 NaN   99.3194                 NaN  0.218658E-002            NaN  0.415356       0.263104                 NaN            NaN            NaN            NaN            NaN
  1450.73        2500.00                 NaN   99.3243                 NaN  0.855188E-002            NaN  0.415781       0.251380                 NaN            NaN            NaN            NaN            NaN
  1449.27        2500.00                 NaN   99.3291                 NaN  0.841113E-002            NaN  0.413104       0.249380                 NaN            NaN            NaN            NaN            NaN
  1447.82        2500.00                 NaN   99.3335                 NaN  0.755988E-002            NaN  0.410565       0.248346                 NaN            NaN            NaN            NaN            NaN
  1446.37        2500.00                 NaN   99.3389                 NaN  0.687623E-002            NaN  0.407152       0.247070                 NaN            NaN            NaN            NaN            NaN
  1444.91        2500.00                 NaN   99.3430                 NaN  0.639042E-002            NaN  0.404482       0.246080                 NaN            NaN            NaN            NaN            NaN
  1443.46        2500.00                 NaN   99.3477                 NaN  0.576920E-002            NaN  0.244590       0.401930                 NaN            NaN            NaN            NaN            NaN
  1442.00        2500.00                 NaN   99.3512                 NaN  0.536411E-002            NaN  0.243194       0.400222                 NaN            NaN            NaN            NaN            NaN
  1440.55        2500.00                 NaN   99.3569                 NaN  0.433148E-002            NaN  0.396208       0.242582                 NaN            NaN            NaN            NaN            NaN
  1439.10        2500.00                 NaN   99.3603                 NaN  0.382933E-002            NaN  0.240760       0.395071                 NaN            NaN            NaN            NaN            NaN
  1437.64        2500.00                 NaN   98.6013                 NaN  0.111656                 NaN  0.416102       0.452712       0.418268                 NaN            NaN            NaN            NaN
  1436.19        2500.00                 NaN   98.3198                 NaN  0.154260                 NaN  0.469582       0.477494       0.578883                 NaN            NaN            NaN            NaN
  1434.73        2500.00                 NaN   98.3545                 NaN  0.152473                 NaN  0.464734       0.461161       0.567152                 NaN            NaN            NaN            NaN
  1433.28        2500.00                 NaN   98.3879                 NaN  0.151029                 NaN  0.451595       0.453462       0.556063                 NaN            NaN            NaN            NaN
  1431.83        2500.00                 NaN   98.4162                 NaN  0.149643                 NaN  0.443090       0.444301       0.546744                 NaN            NaN            NaN            NaN
  1430.37        2500.00                 NaN   98.4456                 NaN  0.148448                 NaN  0.432094       0.436914       0.536944                 NaN            NaN            NaN            NaN
  1428.92        2500.00                 NaN   98.4743                 NaN  0.147254                 NaN  0.429237       0.421841       0.527350                 NaN            NaN            NaN            NaN
  1427.46        2500.00                 NaN   98.5016                 NaN  0.145981                 NaN  0.421975       0.412176       0.518229                 NaN            NaN            NaN            NaN
  1426.01        2500.00                 NaN   98.5282                 NaN  0.144788                 NaN  0.414787       0.402809       0.509395                 NaN            NaN            NaN            NaN
  1424.56        2500.00                 NaN   98.5547                 NaN  0.143591                 NaN  0.393279       0.407947       0.500496                 NaN            NaN            NaN            NaN
  1423.10        2500.00                 NaN   98.5799                 NaN  0.142460                 NaN  0.401200       0.384338       0.492123                 NaN            NaN            NaN            NaN
  1421.65        2500.00                 NaN   98.6045                 NaN  0.141321                 NaN  0.394491       0.375787       0.483911                 NaN            NaN            NaN            NaN
  1420.19        2500.00                 NaN   98.6273                 NaN  0.140460                 NaN  0.367046       0.388825       0.476365                 NaN            NaN            NaN            NaN
  1418.74        2500.00                 NaN   98.6369                 NaN  0.138865                 NaN  0.383956       0.366091       0.474159                 NaN            NaN            NaN            NaN
  1417.29        2500.00                 NaN   98.6884                 NaN  0.137649                 NaN  0.373245       0.345861       0.454840                 NaN            NaN            NaN            NaN
  1415.83        2500.00                 NaN   98.6976                 NaN  0.136887                 NaN  0.343119       0.369814       0.452553                 NaN            NaN            NaN            NaN
  1414.38        2500.00                 NaN   98.7179                 NaN  0.135936                 NaN  0.364371       0.335996       0.445804                 NaN            NaN            NaN            NaN
  1412.92        2500.00                 NaN   98.7304                 NaN  0.138307                 NaN  0.362332       0.326492       0.442475                 NaN            NaN            NaN            NaN
  1411.47        2500.00                 NaN   98.7696                 NaN  0.130559                 NaN  0.349818       0.322948       0.427067                 NaN            NaN            NaN            NaN
  1410.02        2500.00                 NaN   98.7799                 NaN  0.132940                 NaN  0.314348       0.348008       0.424828                 NaN            NaN            NaN            NaN
  1408.56        2500.00                 NaN   98.7993                 NaN  0.131879                 NaN  0.307898       0.342648       0.418255                 NaN            NaN            NaN            NaN
  1407.11        2500.00                 NaN   98.8185                 NaN  0.130982                 NaN  0.337653       0.301086       0.411793                 NaN            NaN            NaN            NaN
  1405.65        2500.00                 NaN   98.8350                 NaN  0.130489                 NaN  0.333028       0.295194       0.406339                 NaN            NaN            NaN            NaN
  1404.20        2500.00                 NaN   98.8802                 NaN  0.126381                 NaN  0.320693       0.281995       0.390688                 NaN            NaN            NaN            NaN
  1402.75        2500.00                 NaN   98.8480                 NaN  0.130517                 NaN  0.289292       0.330530       0.401656                 NaN            NaN            NaN            NaN
  1401.29        2500.00                 NaN   98.8888                 NaN  0.127790                 NaN  0.276611       0.319005       0.387801                 NaN            NaN            NaN            NaN
  1399.84        2500.00                 NaN   98.9055                 NaN  0.126293                 NaN  0.271531       0.314552       0.382103                 NaN            NaN            NaN            NaN
  1398.39        2500.00                 NaN   98.9217                 NaN  0.126178                 NaN  0.310970       0.264193       0.376937                 NaN            NaN            NaN            NaN
  1396.93        2500.00                 NaN   98.9355                 NaN  0.125321                 NaN  0.305174       0.261755       0.372217                 NaN            NaN            NaN            NaN
  1395.48        2500.00                 NaN   98.9578                 NaN  0.122190                 NaN  0.300401       0.255986       0.363644                 NaN            NaN            NaN            NaN
  1394.02        2500.00                 NaN   98.9686                 NaN  0.122829                 NaN  0.297848       0.250224       0.360529                 NaN            NaN            NaN            NaN
  1392.57        2500.00                 NaN   98.9832                 NaN  0.122305                 NaN  0.245425       0.293334       0.355718                 NaN            NaN            NaN            NaN
  1391.12        2500.00                 NaN   98.9986                 NaN  0.120964                 NaN  0.289796       0.240449       0.350191                 NaN            NaN            NaN            NaN
  1389.66        2500.00                 NaN   99.0125                 NaN  0.120164                 NaN  0.286091       0.235823       0.345383                 NaN            NaN            NaN            NaN
  1388.21        2500.00                 NaN   99.0262                 NaN  0.119495                 NaN  0.231147       0.282449       0.340709                 NaN            NaN            NaN            NaN
  1386.75        2500.00                 NaN   99.0408                 NaN  0.118568                 NaN  0.226647       0.278218       0.335759                 NaN            NaN            NaN            NaN
  1385.30        2500.00                 NaN   99.0538                 NaN  0.118341                 NaN  0.275105       0.221399       0.331311                 NaN            NaN            NaN            NaN
  1383.85        2500.00                 NaN   99.0657                 NaN  0.116513                 NaN  0.271720       0.219287       0.326811                 NaN            NaN            NaN            NaN
  1382.39        2500.00                 NaN   99.0774                 NaN  0.117328                 NaN  0.268126       0.213512       0.323598                 NaN            NaN            NaN            NaN
  1380.94        2500.00                 NaN   99.0946                 NaN  0.113795                 NaN  0.264439       0.210750       0.316452                 NaN            NaN            NaN            NaN
  1379.48        2500.00                 NaN   99.1028                 NaN  0.114604                 NaN  0.261870       0.206484       0.314284                 NaN            NaN            NaN            NaN
  1378.03        2500.00                 NaN   99.1171                 NaN  0.113194                 NaN  0.258014       0.202702       0.309023                 NaN            NaN            NaN            NaN
  1376.58        2500.00                 NaN   99.1274                 NaN  0.112538                 NaN  0.255327       0.199314       0.305456                 NaN            NaN            NaN            NaN
  1375.12        2500.00                 NaN   99.1392                 NaN  0.111850                 NaN  0.195437       0.252065       0.301449                 NaN            NaN            NaN            NaN
  1373.67        2500.00                 NaN   99.1499                 NaN  0.110681                 NaN  0.248997       0.192745       0.297696                 NaN            NaN            NaN            NaN
  1372.21        2500.00                 NaN   99.1611                 NaN  0.110215                 NaN  0.246427       0.188546       0.293712                 NaN            NaN            NaN            NaN
  1370.76        2500.00                 NaN   99.1723                 NaN  0.108828                 NaN  0.186352       0.242842       0.289642                 NaN            NaN            NaN            NaN
  1369.31        2500.00                 NaN   99.1830                 NaN  0.108467                 NaN  0.240082       0.182423       0.286000                 NaN            NaN            NaN            NaN
  1367.85        2500.00                 NaN   99.1925                 NaN  0.107317                 NaN  0.180028       0.237588       0.282554                 NaN            NaN            NaN            NaN
  1366.40        2500.00                 NaN   99.2029                 NaN  0.106562                 NaN  0.176829       0.234798       0.278882                 NaN            NaN            NaN            NaN
  1364.94        2500.00                 NaN   99.2122                 NaN  0.106227                 NaN  0.173325       0.232431       0.275768                 NaN            NaN            NaN            NaN
  1363.49        2500.00                 NaN   99.2234                 NaN  0.104138                 NaN  0.171934       0.229168       0.271341                 NaN            NaN            NaN            NaN
  1362.04        2500.00                 NaN   99.2323                 NaN  0.103844                 NaN  0.226486       0.168885       0.268506                 NaN            NaN            NaN            NaN
  1360.58        2500.00                 NaN   99.2407                 NaN  0.103620                 NaN  0.224975       0.165014       0.265648                 NaN            NaN            NaN            NaN
  1359.13        2500.00                 NaN   98.3912                 NaN  0.231257                 NaN  0.483891       0.328207       0.565462                 NaN            NaN            NaN            NaN
  1357.67        2500.00                 NaN   99.9866                 NaN            NaN            NaN  0.245635E-002            NaN  0.109490E-001            NaN            NaN            NaN            NaN
  1356.22        2500.00                 NaN   99.3821                 NaN  0.695466E-001            NaN  0.162914       0.184436       0.201037                 NaN            NaN            NaN            NaN
  1354.77        2500.00                 NaN   99.2776                 NaN  0.989519E-001            NaN  0.157399       0.213857       0.252150                 NaN            NaN            NaN            NaN
  1353.31        2500.00                 NaN   99.2858                 NaN  0.982056E-001            NaN  0.155316       0.211293       0.249372                 NaN            NaN            NaN            NaN
  1351.86        2500.00                 NaN   99.2956                 NaN  0.970615E-001            NaN  0.152517       0.209109       0.245752                 NaN            NaN            NaN            NaN
  1350.40        2500.00                 NaN   99.3032                 NaN  0.957256E-001            NaN  0.151811       0.206471       0.242825                 NaN            NaN            NaN            NaN
  1348.95        2500.00                 NaN   99.3107                 NaN  0.950835E-001            NaN  0.149254       0.204786       0.240155                 NaN            NaN            NaN            NaN
  1347.50        2500.00                 NaN   99.3193                 NaN  0.939434E-001            NaN  0.201903       0.147814       0.237035                 NaN            NaN            NaN            NaN
  1346.04        2500.00                 NaN   99.3271                 NaN  0.934709E-001            NaN  0.199776       0.145302       0.234335                 NaN            NaN            NaN            NaN
  1344.59        2500.00                 NaN   99.3336                 NaN  0.923205E-001            NaN  0.197285       0.144730       0.232091                 NaN            NaN            NaN            NaN
  1343.13        2500.00                 NaN   99.3225                 NaN  0.123411                 NaN  0.191282       0.121093       0.241738                 NaN            NaN            NaN            NaN
  1341.68        2500.00                 NaN   99.3715                 NaN  0.570737E-001            NaN  0.195787       0.163350       0.212285                 NaN            NaN            NaN            NaN
  1340.23        2500.00                 NaN   99.3562                 NaN  0.890013E-001            NaN  0.190889       0.140315       0.223628                 NaN            NaN            NaN            NaN
  1338.77        2500.00                 NaN   99.3640                 NaN  0.879775E-001            NaN  0.138158       0.189257       0.220617                 NaN            NaN            NaN            NaN
  1337.32        2500.00                 NaN   99.3704                 NaN  0.870602E-001            NaN  0.186743       0.137410       0.218400                 NaN            NaN            NaN            NaN
  1335.86        2500.00                 NaN   99.3779                 NaN  0.857654E-001            NaN  0.135679       0.185104       0.215535                 NaN            NaN            NaN            NaN
  1334.41        2500.00                 NaN   99.3846                 NaN  0.841335E-001            NaN  0.136057       0.182349       0.212906                 NaN            NaN            NaN            NaN
  1332.96        2500.00                 NaN   99.3909                 NaN  0.835203E-001            NaN  0.134376       0.180480       0.210720                 NaN            NaN            NaN            NaN
  1331.50        2500.00                 NaN   99.3971                 NaN  0.823406E-001            NaN  0.178664       0.133539       0.208325                 NaN            NaN            NaN            NaN
  1330.05        2500.00                 NaN   99.4037                 NaN  0.813134E-001            NaN  0.132630       0.176372       0.205956                 NaN            NaN            NaN            NaN
  1328.59        2500.00                 NaN   99.4100                 NaN  0.798904E-001            NaN  0.174462       0.132134       0.203472                 NaN            NaN            NaN            NaN
  1327.14        2500.00                 NaN   99.4160                 NaN  0.791973E-001            NaN  0.172511       0.130838       0.201426                 NaN            NaN            NaN            NaN
  1325.69        2500.00                 NaN   99.4221                 NaN  0.773486E-001            NaN  0.131234       0.170440       0.198887                 NaN            NaN            NaN            NaN
  1324.23        2500.00                 NaN   99.4280                 NaN  0.765435E-001            NaN  0.130058       0.168636       0.196731                 NaN            NaN            NaN            NaN
  1322.78        2500.00                 NaN   99.4337                 NaN  0.756797E-001            NaN  0.167081       0.128836       0.194654                 NaN            NaN            NaN            NaN
  1321.33        2500.00                 NaN   99.4396                 NaN  0.740207E-001            NaN  0.164798       0.129282       0.192338                 NaN            NaN            NaN            NaN
  1319.87        2500.00                 NaN   99.4452                 NaN  0.733348E-001            NaN  0.128047       0.163145       0.190292                 NaN            NaN            NaN            NaN
  1318.42        2500.00                 NaN   99.4504                 NaN  0.715746E-001            NaN  0.161065       0.128748       0.188204                 NaN            NaN            NaN            NaN
  1316.96        2500.00                 NaN   99.4558                 NaN  0.703935E-001            NaN  0.159215       0.128448       0.186125                 NaN            NaN            NaN            NaN
  1315.51        2500.00                 NaN   99.4614                 NaN  0.694528E-001            NaN  0.157532       0.127523       0.184071                 NaN            NaN            NaN            NaN
  1314.06        2500.00                 NaN   99.4663                 NaN  0.679537E-001            NaN  0.155618       0.127989       0.182096                 NaN            NaN            NaN            NaN
  1312.60        2500.00                 NaN   93.2081                 NaN  0.581054                 NaN  0.862969       0.183607       0.949338        4.21493                 NaN            NaN            NaN
  1311.15        2500.00                 NaN   83.8001                 NaN   1.36384                 NaN   1.97500       0.197399        2.10125        10.5625                 NaN            NaN            NaN
  1309.69        2500.00                 NaN   85.5573                 NaN   1.24554                 NaN  0.795687E-001   1.83177        1.88423        9.40162                 NaN            NaN            NaN
  1308.24        2500.00                 NaN   86.9813                 NaN   1.13880                 NaN  0.112596E-001   1.70408        1.70797        8.45660                 NaN            NaN            NaN
  1306.79        2500.00                 NaN   88.2009                 NaN   1.03067                 NaN   1.57223                 NaN   1.55576        7.64043                 NaN            NaN            NaN
  1305.33        2500.00                 NaN   89.2097                 NaN  0.940588                 NaN   1.45477                 NaN   1.42971        6.96528                 NaN            NaN            NaN
  1303.88        2500.00                 NaN   90.0956                 NaN  0.863626                 NaN   1.34770                 NaN   1.31866        6.37446                 NaN            NaN            NaN
  1302.42        2500.00                 NaN   90.8637                 NaN  0.796246                 NaN   1.25654                 NaN   1.22228        5.86126                 NaN            NaN            NaN
  1300.97        2500.00                 NaN   91.4232                 NaN  0.741644                 NaN   1.20325                 NaN   1.15455        5.47737                 NaN            NaN            NaN
  1299.52        2500.00                 NaN   92.2196                 NaN  0.679617                 NaN   1.09125                 NaN   1.05022        4.95931                 NaN            NaN            NaN
  1298.06        2500.00                 NaN   92.6793                 NaN  0.640859                 NaN   1.03459                 NaN  0.993239        4.65196                 NaN            NaN            NaN
  1296.61        2500.00                 NaN   93.1562                 NaN  0.600102                 NaN  0.976937                 NaN  0.932949        4.33381                 NaN            NaN            NaN
  1295.15        2500.00                 NaN   93.5898                 NaN  0.565350                 NaN  0.920781                 NaN  0.877945        4.04616                 NaN            NaN            NaN
  1293.70        2500.00                 NaN   93.9786                 NaN  0.531659                 NaN  0.874429                 NaN  0.828448        3.78682                 NaN            NaN            NaN
  1292.25        2500.00                 NaN   89.9749                 NaN  0.743864                 NaN   1.38919                 NaN   1.35297        6.30718       0.231845                 NaN            NaN
  1290.79        2500.00                 NaN   89.6329                 NaN  0.755417                 NaN   1.41930                 NaN   1.39579        6.51293       0.283634                 NaN            NaN
  1289.34        2500.00                 NaN   90.7343                 NaN  0.687600                 NaN   1.26729                 NaN   1.25054        5.80673       0.253548                 NaN            NaN
