|6.6.6
Archiving\03_Data\eqLP/QFM_m0.25/GRV/GRV_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1826.92        500.000        99.1691       0.830858                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        99.1691       0.830854                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        99.1692       0.830850                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        99.1550       0.830845       0.141911E-001            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        99.1318       0.830840       0.373538E-001            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        99.1089       0.830834       0.602285E-001            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        99.0861       0.830829       0.831030E-001            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        99.0637       0.830824       0.105438                 NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        99.0414       0.830818       0.127772                 NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        99.0191       0.830813       0.150106                 NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        98.9968       0.830808       0.172440                 NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        98.9755       0.830802       0.193729                 NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        98.9542       0.830796       0.215017                 NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        98.9329       0.830790       0.236306                 NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        98.9116       0.830784       0.257594                 NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        98.8903       0.830779       0.278882                 NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        98.8691       0.830773       0.300169                 NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        98.8478       0.830767       0.321457                 NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        98.8265       0.830761       0.342744                 NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        98.8065       0.830755       0.362755                 NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        98.7865       0.830749       0.382765                 NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        98.7665       0.830743       0.402776                 NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        98.7465       0.830736       0.422786                 NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        98.7265       0.830730       0.442796                 NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        98.7065       0.830724       0.462806                 NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        98.6865       0.830718       0.482815                 NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        98.6665       0.830711       0.502824                 NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        97.8900       0.830726       0.520744       0.758549                 NaN            NaN            NaN            NaN
  1737.18        500.000        97.0744       0.830742       0.538132        1.55676                 NaN            NaN            NaN            NaN
  1733.97        500.000        96.2530       0.830759       0.555428        2.36086                 NaN            NaN            NaN            NaN
  1730.77        500.000        95.4315       0.830775       0.572724        3.16499                 NaN            NaN            NaN            NaN
  1727.56        500.000        94.5994       0.830793       0.589568        3.98024                 NaN            NaN            NaN            NaN
  1724.36        500.000        93.7673       0.830810       0.606413        4.79552                 NaN            NaN            NaN            NaN
  1721.15        500.000        92.9351       0.830827       0.623258        5.61084                 NaN            NaN            NaN            NaN
  1717.95        500.000        92.1029       0.830845       0.640104        6.42619                 NaN            NaN            NaN            NaN
  1714.74        500.000        91.2577       0.830864       0.655947        7.25549                 NaN            NaN            NaN            NaN
  1711.54        500.000        90.4125       0.830883       0.671790        8.08483                 NaN            NaN            NaN            NaN
  1708.33        500.000        89.5672       0.830902       0.687634        8.91421                 NaN            NaN            NaN            NaN
  1705.13        500.000        88.7220       0.830921       0.703479        9.74363                 NaN            NaN            NaN            NaN
  1701.92        500.000        87.8766       0.830940       0.719324        10.5731                 NaN            NaN            NaN            NaN
  1698.72        500.000        87.0313       0.830959       0.735170        11.4026                 NaN            NaN            NaN            NaN
  1695.51        500.000        86.1859       0.830978       0.751017        12.2321                 NaN            NaN            NaN            NaN
  1692.31        500.000        85.3404       0.830997       0.766865        13.0617                 NaN            NaN            NaN            NaN
  1689.10        500.000        84.4940       0.831018       0.781415        13.8936                 NaN            NaN            NaN            NaN
  1685.90        500.000        83.6475       0.831039       0.795965        14.7255                 NaN            NaN            NaN            NaN
  1682.69        500.000        82.8010       0.831060       0.810517        15.5574                 NaN            NaN            NaN            NaN
  1679.49        500.000        81.9545       0.831080       0.825069        16.3894                 NaN            NaN            NaN            NaN
  1676.28        500.000        81.1079       0.831101       0.839621        17.2214                 NaN            NaN            NaN            NaN
  1673.08        500.000        80.2612       0.831122       0.854175        18.0535                 NaN            NaN            NaN            NaN
  1669.87        500.000        79.4145       0.831143       0.868729        18.8856                 NaN            NaN            NaN            NaN
  1666.67        500.000        78.5678       0.831164       0.883284        19.7177                 NaN            NaN            NaN            NaN
  1663.46        500.000        77.7536       0.831185       0.896529        20.5187                 NaN            NaN            NaN            NaN
  1660.26        500.000        76.9394       0.831206       0.909775        21.3196                 NaN            NaN            NaN            NaN
  1657.05        500.000        76.1251       0.831227       0.923021        22.1207                 NaN            NaN            NaN            NaN
  1653.85        500.000        75.3108       0.831248       0.936268        22.9217                 NaN            NaN            NaN            NaN
  1650.64        500.000        74.4964       0.831269       0.949516        23.7228                 NaN            NaN            NaN            NaN
  1647.44        500.000        73.6820       0.831290       0.962764        24.5240                 NaN            NaN            NaN            NaN
  1644.23        500.000        72.8675       0.831312       0.976013        25.3251                 NaN            NaN            NaN            NaN
  1641.03        500.000        72.0531       0.831333       0.989263        26.1263                 NaN            NaN            NaN            NaN
  1637.82        500.000        71.2784       0.831354        1.00156        26.8886                 NaN            NaN            NaN            NaN
  1634.62        500.000        70.5038       0.831375        1.01385        27.6510                 NaN            NaN            NaN            NaN
  1631.41        500.000        69.7291       0.831395        1.02615        28.4134                 NaN            NaN            NaN            NaN
  1628.21        500.000        68.9544       0.831416        1.03845        29.1758                 NaN            NaN            NaN            NaN
  1625.00        500.000        68.2024       0.831437        1.05043        29.9158                 NaN            NaN            NaN            NaN
  1621.79        500.000        67.2022       0.831459        1.06137        30.5096       0.395373                 NaN            NaN            NaN
  1618.59        500.000        65.2709       0.831488        1.06736        30.5590        2.27126                 NaN            NaN            NaN
  1615.38        500.000        63.3394       0.831516        1.07335        30.6084        4.14728                 NaN            NaN            NaN
  1612.18        500.000        61.7422       0.831540        1.07572        30.6247        5.72578                 NaN            NaN            NaN
  1608.97        500.000        60.1450       0.831564        1.07810        30.6410        7.30437                 NaN            NaN            NaN
  1605.77        500.000        58.5476       0.831588        1.08047        30.6573        8.88306                 NaN            NaN            NaN
  1602.56        500.000        56.9501       0.831612        1.08285        30.6736        10.4618                 NaN            NaN            NaN
  1599.36        500.000        55.3525       0.831636        1.08523        30.6899        12.0407                 NaN            NaN            NaN
  1596.15        500.000        53.7549       0.831660        1.08760        30.7062        13.6197                 NaN            NaN            NaN
  1592.95        500.000        52.1571       0.831684        1.08998        30.7225        15.1987                 NaN            NaN            NaN
  1589.74        500.000        50.5593       0.831708        1.09235        30.7388        16.7779                 NaN            NaN            NaN
  1586.54        500.000        49.3077       0.831727        1.08961        30.7225        18.0485                 NaN            NaN            NaN
  1583.33        500.000        48.0561       0.831746        1.08686        30.7062        19.3192                 NaN            NaN            NaN
  1580.13        500.000        46.8043       0.831766        1.08412        30.6898        20.5899                 NaN            NaN            NaN
  1576.92        500.000        45.5526       0.831785        1.08137        30.6735        21.8607                 NaN            NaN            NaN
  1573.72        500.000        44.3007       0.831804        1.07863        30.6572        23.1316                 NaN            NaN            NaN
  1570.51        500.000        43.0489       0.831823        1.07588        30.6409        24.4025                 NaN            NaN            NaN
  1567.31        500.000        41.7969       0.831842        1.07313        30.6246        25.6735                 NaN            NaN            NaN
  1564.10        500.000        40.5449       0.831861        1.07039        30.6083        26.9446                 NaN            NaN            NaN
  1560.90        500.000        39.4529       0.831878        1.06113        30.5837        28.0704                 NaN            NaN            NaN
  1557.69        500.000        38.3609       0.831895        1.05188        30.5591        29.1962                 NaN            NaN            NaN
  1554.49        500.000        37.2689       0.831911        1.04263        30.5345        30.3221                 NaN            NaN            NaN
  1551.28        500.000        36.1768       0.831928        1.03337        30.5099        31.4480                 NaN            NaN            NaN
  1548.08        500.000        35.0846       0.831945        1.02412        30.4853        32.5740                 NaN            NaN            NaN
  1544.87        500.000        33.9925       0.831962        1.01486        30.4607        33.7000                 NaN            NaN            NaN
  1541.67        500.000        32.9002       0.831978        1.00561        30.4361        34.8261                 NaN            NaN            NaN
  1538.46        500.000        31.8080       0.831995       0.996354        30.4115        35.9522                 NaN            NaN            NaN
  1535.26        500.000        30.7509       0.832011       0.979773        30.3957        37.0416                 NaN            NaN            NaN
  1532.05        500.000        29.6938       0.832027       0.963192        30.3800        38.1310                 NaN            NaN            NaN
  1528.85        500.000        28.6366       0.832043       0.946610        30.3642        39.2205                 NaN            NaN            NaN
  1525.64        500.000        27.5795       0.832059       0.930027        30.3485        40.3100                 NaN            NaN            NaN
  1522.44        500.000        26.5181       0.832075       0.909300        30.3446        41.3959                 NaN            NaN            NaN
  1519.23        500.000        25.0984       0.832096       0.886369        30.3703        42.2644       0.548413                 NaN            NaN
  1516.03        500.000        23.4150       0.832121       0.860995        30.4251        42.8259        1.64092                 NaN            NaN
  1512.82        500.000        21.7314       0.832146       0.835619        30.4798        43.3875        2.73350                 NaN            NaN
  1509.62        500.000        20.6130       0.832162       0.811415        30.5115        43.7776        3.45430                 NaN            NaN
  1506.41        500.000        19.4945       0.832177       0.787211        30.5432        44.1678        4.17513                 NaN            NaN
  1503.21        500.000        18.3760       0.832192       0.763006        30.5749        44.5580        4.89598                 NaN            NaN
  1500.00        500.000        17.2574       0.832207       0.738800        30.6065        44.9482        5.61686                 NaN            NaN
  1496.79        500.000        16.1388       0.832222       0.714593        30.6382        45.3384        6.33776                 NaN            NaN
  1493.59        500.000        15.0202       0.832238       0.690385        30.6699        45.7286        7.05870                 NaN            NaN
  1490.38        500.000        13.9015       0.832253       0.666176        30.7016        46.1188        7.77965                 NaN            NaN
  1487.18        500.000        12.7828       0.832268       0.641966        30.7333        46.5090        8.50064                 NaN            NaN
  1483.97        500.000        12.0193       0.832277       0.622085        30.7444        46.7686        9.01335                 NaN            NaN
  1480.77        500.000        11.2559       0.832286       0.602204        30.7554        47.0282        9.52607                 NaN            NaN
  1477.56        500.000        10.5521       0.832295       0.587409        30.7502        47.0310       0.302102        9.94489                 NaN
  1474.36        500.000        9.83212       0.832304       0.579523        30.7277        46.6708        10.2727        1.08488                 NaN
  1471.15        500.000        9.83212       0.832304       0.579523        30.7277        46.6708        10.2727        1.08488                 NaN
  1467.95        500.000        9.83212       0.832304       0.579523        30.7277        46.6708        10.2727        1.08488                 NaN
  1464.74        500.000        9.83212       0.832304       0.579523        30.7277        46.6708        10.2727        1.08488                 NaN
  1461.54        500.000        7.41651       0.832331       0.549758        30.6215        45.6055        11.4871        3.48737                 NaN
  1458.33        500.000        7.41651       0.832331       0.549758        30.6215        45.6055        11.4871        3.48737                 NaN
  1455.13        500.000        7.41651       0.832331       0.549758        30.6215        45.6055        11.4871        3.48737                 NaN
  1451.92        500.000        7.41651       0.832331       0.549758        30.6215        45.6055        11.4871        3.48737                 NaN
  1448.72        500.000        7.41651       0.832331       0.549758        30.6215        45.6055        11.4871        3.48737                 NaN
  1445.51        500.000        7.41651       0.832331       0.549758        30.6215        45.6055        11.4871        3.48737                 NaN
  1442.31        500.000        7.41651       0.832331       0.549758        30.6215        45.6055        11.4871        3.48737                 NaN
  1439.10        500.000        7.41651       0.832331       0.549758        30.6215        45.6055        11.4871        3.48737                 NaN
  1435.90        500.000        4.23917       0.832353       0.500463        30.3628        44.7954        13.4062        5.86366                 NaN
  1432.69        500.000        4.23917       0.832353       0.500463        30.3628        44.7954        13.4062        5.86366                 NaN
  1429.49        500.000        4.23917       0.832353       0.500463        30.3628        44.7954        13.4062        5.86366                 NaN
  1426.28        500.000        4.23917       0.832353       0.500463        30.3628        44.7954        13.4062        5.86366                 NaN
  1423.08        500.000        4.23917       0.832353       0.500463        30.3628        44.7954        13.4062        5.86366                 NaN
  1419.87        500.000        4.23917       0.832353       0.500463        30.3628        44.7954        13.4062        5.86366                 NaN
  1416.67        500.000        4.23917       0.832353       0.500463        30.3628        44.7954        13.4062        5.86366                 NaN
  1413.46        500.000        4.23917       0.832353       0.500463        30.3628        44.7954        13.4062        5.86366                 NaN
  1410.26        500.000        2.37595       0.832351       0.469478        30.0832        44.8042        14.8072        6.62766                 NaN
  1407.05        500.000        2.37595       0.832351       0.469478        30.0832        44.8042        14.8072        6.62766                 NaN
  1403.85        500.000        2.37595       0.832351       0.469478        30.0832        44.8042        14.8072        6.62766                 NaN
  1400.64        500.000        2.37595       0.832351       0.469478        30.0832        44.8042        14.8072        6.62766                 NaN
  1397.44        500.000        2.37595       0.832351       0.469478        30.0832        44.8042        14.8072        6.62766                 NaN
  1394.23        500.000        2.37595       0.832351       0.469478        30.0832        44.8042        14.8072        6.62766                 NaN
  1391.03        500.000        2.37595       0.832351       0.469478        30.0832        44.8042        14.8072        6.62766                 NaN
  1387.82        500.000        2.37595       0.832351       0.469478        30.0832        44.8042        14.8072        6.62766                 NaN
  1384.62        500.000        1.15096       0.832340       0.458757        29.7916        45.0513        15.8883        6.82670                 NaN
  1381.41        500.000        1.15096       0.832340       0.458757        29.7916        45.0513        15.8883        6.82670                 NaN
  1378.21        500.000        1.15096       0.832340       0.458757        29.7916        45.0513        15.8883        6.82670                 NaN
  1375.00        500.000        1.15096       0.832340       0.458757        29.7916        45.0513        15.8883        6.82670                 NaN
  1371.79        500.000        1.15096       0.832340       0.458757        29.7916        45.0513        15.8883        6.82670                 NaN
  1368.59        500.000        1.15096       0.832340       0.458757        29.7916        45.0513        15.8883        6.82670                 NaN
  1365.38        500.000        1.15096       0.832340       0.458757        29.7916        45.0513        15.8883        6.82670                 NaN
  1362.18        500.000        1.15096       0.832340       0.458757        29.7916        45.0513        15.8883        6.82670                 NaN
  1358.97        500.000       0.244786       0.832325       0.467520        29.4807        45.3591        6.84024        16.7754                 NaN
  1355.77        500.000       0.244786       0.832325       0.467520        29.4807        45.3591        6.84024        16.7754                 NaN
  1352.56        500.000       0.509387E-001  0.832321       0.472610        29.4002        45.4424        6.82765        16.9738                 NaN
  1349.36        500.000                 NaN  0.832321       0.477007        29.3781        45.4732        17.0344        6.80505                 NaN
  1346.15        500.000                 NaN  0.832322       0.482322        29.3787        45.4963        17.0554        6.75499                 NaN
  1342.95        500.000                 NaN  0.832322       0.482322        29.3787        45.4963        17.0554        6.75499                 NaN
  1339.74        500.000                 NaN  0.832322       0.482322        29.3787        45.4963        17.0554        6.75499                 NaN
  1336.54        500.000                 NaN  0.832322       0.482322        29.3787        45.4963        17.0554        6.75499                 NaN
  1333.33        500.000                 NaN  0.832329       0.506319        29.3765        45.5724        17.1341        6.57839                 NaN
  1330.13        500.000                 NaN  0.832329       0.506319        29.3765        45.5724        17.1341        6.57839                 NaN
  1326.92        500.000                 NaN  0.832329       0.506319        29.3765        45.5724        17.1341        6.57839                 NaN
  1323.72        500.000                 NaN  0.832329       0.506319        29.3765        45.5724        17.1341        6.57839                 NaN
  1320.51        500.000                 NaN  0.832329       0.506319        29.3765        45.5724        17.1341        6.57839                 NaN
  1317.31        500.000                 NaN  0.832329       0.506319        29.3765        45.5724        17.1341        6.57839                 NaN
  1314.10        500.000                 NaN  0.832329       0.506319        29.3765        45.5724        17.1341        6.57839                 NaN
  1310.90        500.000                 NaN  0.832329       0.506319        29.3765        45.5724        17.1341        6.57839                 NaN
  1307.69        500.000                 NaN  0.832341       0.556719        29.3667        45.7032        17.2812        6.25984                 NaN
  1304.49        500.000                 NaN  0.832341       0.556719        29.3667        45.7032        17.2812        6.25984                 NaN
  1301.28        500.000                 NaN  0.832341       0.556719        29.3667        45.7032        17.2812        6.25984                 NaN
  1298.08        500.000                 NaN  0.832341       0.556719        29.3667        45.7032        17.2812        6.25984                 NaN
  1294.87        500.000                 NaN  0.832341       0.556719        29.3667        45.7032        17.2812        6.25984                 NaN
  1291.67        500.000                 NaN  0.832341       0.556719        29.3667        45.7032        17.2812        6.25984                 NaN
  1288.46        500.000                 NaN  0.832341       0.556719        29.3667        45.7032        17.2812        6.25984                 NaN
  1285.26        500.000                 NaN  0.832341       0.556719        29.3667        45.7032        17.2812        6.25984                 NaN
  1282.05        500.000                 NaN  0.832353       0.612270        29.3558        45.8113        17.4192        5.96908                 NaN
  1278.85        500.000                 NaN  0.832353       0.612270        29.3558        45.8113        17.4192        5.96908                 NaN
  1275.64        500.000                 NaN  0.832353       0.612270        29.3558        45.8113        17.4192        5.96908                 NaN
  1272.44        500.000                 NaN  0.832353       0.612270        29.3558        45.8113        17.4192        5.96908                 NaN
  1269.23        500.000                 NaN  0.832353       0.612270        29.3558        45.8113        17.4192        5.96908                 NaN
  1266.03        500.000                 NaN  0.832353       0.612270        29.3558        45.8113        17.4192        5.96908                 NaN
  1262.82        500.000                 NaN  0.832353       0.612270        29.3558        45.8113        17.4192        5.96908                 NaN
  1259.62        500.000                 NaN  0.832353       0.612270        29.3558        45.8113        17.4192        5.96908                 NaN
  1256.41        500.000                 NaN  0.832367       0.671400        29.3433        45.8908        5.73163        17.5305                 NaN
  1253.21        500.000                 NaN  0.832367       0.671400        29.3433        45.8908        5.73163        17.5305                 NaN
  1250.00        500.000                 NaN  0.832367       0.671400        29.3433        45.8908        5.73163        17.5305                 NaN
  1246.79        500.000                 NaN  0.832367       0.671400        29.3433        45.8908        5.73163        17.5305                 NaN
  1243.59        500.000                 NaN  0.832367       0.671400        29.3433        45.8908        5.73163        17.5305                 NaN
  1240.38        500.000                 NaN  0.832367       0.671400        29.3433        45.8908        5.73163        17.5305                 NaN
  1237.18        500.000                 NaN  0.832367       0.671400        29.3433        45.8908        5.73163        17.5305                 NaN
  1233.97        500.000                 NaN  0.832367       0.671400        29.3433        45.8908        5.73163        17.5305                 NaN
  1230.77        500.000                 NaN  0.832379       0.735902        29.3251        45.9561        17.6358        5.51464                 NaN
  1227.56        500.000                 NaN  0.832379       0.735902        29.3251        45.9561        17.6358        5.51464                 NaN
  1224.36        500.000                 NaN  0.832379       0.735902        29.3251        45.9561        17.6358        5.51464                 NaN
  1221.15        500.000                 NaN  0.832379       0.735902        29.3251        45.9561        17.6358        5.51464                 NaN
  1217.95        500.000                 NaN  0.832379       0.735902        29.3251        45.9561        17.6358        5.51464                 NaN
  1214.74        500.000                 NaN  0.832379       0.735902        29.3251        45.9561        17.6358        5.51464                 NaN
  1211.54        500.000                 NaN  0.832379       0.735902        29.3251        45.9561        17.6358        5.51464                 NaN
  1208.33        500.000                 NaN  0.832379       0.735902        29.3251        45.9561        17.6358        5.51464                 NaN
  1205.13        500.000                 NaN  0.832392       0.803766        29.3037        46.0210        17.7314        5.30771                 NaN
  1201.92        500.000                 NaN  0.832392       0.803766        29.3037        46.0210        17.7314        5.30771                 NaN
  1198.72        500.000                 NaN  0.832392       0.803766        29.3037        46.0210        17.7314        5.30771                 NaN
  1195.51        500.000                 NaN  0.832392       0.803766        29.3037        46.0210        17.7314        5.30771                 NaN
  1192.31        500.000                 NaN  0.832392       0.803766        29.3037        46.0210        17.7314        5.30771                 NaN
  1189.10        500.000                 NaN  0.832392       0.803766        29.3037        46.0210        17.7314        5.30771                 NaN
  1185.90        500.000                 NaN  0.832392       0.803766        29.3037        46.0210        17.7314        5.30771                 NaN
  1182.69        500.000                 NaN  0.832392       0.803766        29.3037        46.0210        17.7314        5.30771                 NaN
  1179.49        500.000                 NaN  0.832405       0.877984        29.2731        46.0763        5.12944        17.8108                 NaN
  1176.28        500.000                 NaN  0.832405       0.877984        29.2731        46.0763        5.12944        17.8108                 NaN
  1173.08        500.000                 NaN  0.832405       0.877984        29.2731        46.0763        5.12944        17.8108                 NaN
  1169.87        500.000                 NaN  0.832405       0.877984        29.2731        46.0763        5.12944        17.8108                 NaN
  1166.67        500.000                 NaN  0.832405       0.877984        29.2731        46.0763        5.12944        17.8108                 NaN
  1163.46        500.000                 NaN  0.832405       0.877984        29.2731        46.0763        5.12944        17.8108                 NaN
  1160.26        500.000                 NaN  0.832405       0.877984        29.2731        46.0763        5.12944        17.8108                 NaN
  1157.05        500.000                 NaN  0.832405       0.877984        29.2731        46.0763        5.12944        17.8108                 NaN
  1153.85        500.000                 NaN  0.832417       0.956723        29.2354        46.1325        17.8815        4.96145                 NaN
  1150.64        500.000                 NaN  0.832417       0.956723        29.2354        46.1325        17.8815        4.96145                 NaN
  1147.44        500.000                 NaN  0.832417       0.956723        29.2354        46.1325        17.8815        4.96145                 NaN
  1144.23        500.000                 NaN  0.832417       0.956723        29.2354        46.1325        17.8815        4.96145                 NaN
  1141.03        500.000                 NaN  0.832417       0.956723        29.2354        46.1325        17.8815        4.96145                 NaN
  1137.82        500.000                 NaN  0.832417       0.956723        29.2354        46.1325        17.8815        4.96145                 NaN
  1134.62        500.000                 NaN  0.832417       0.956723        29.2354        46.1325        17.8815        4.96145                 NaN
  1131.41        500.000                 NaN  0.832417       0.956723        29.2354        46.1325        17.8815        4.96145                 NaN
  1128.21        500.000                 NaN  0.832430        1.03900        29.2006        46.1797        17.9416        4.80663                 NaN
  1125.00        500.000                 NaN  0.832432        1.04991        29.1954        46.1841        4.78928        17.9489                 NaN
  1121.79        500.000                 NaN  0.832434        1.05939        29.1976        46.1807        17.9465        4.77393       0.945851E-002
  1118.59        500.000                 NaN  0.832434        1.05939        29.1976        46.1807        17.9465        4.77393       0.945851E-002
  1115.38        500.000                 NaN  0.832438        1.07617        29.2168        46.1545        17.9233        4.75192       0.448178E-001
  1112.18        500.000                 NaN  0.832438        1.07617        29.2168        46.1545        17.9233        4.75192       0.448178E-001
  1108.97        500.000                 NaN  0.832438        1.07617        29.2168        46.1545        17.9233        4.75192       0.448178E-001
  1105.77        500.000                 NaN  0.832438        1.07617        29.2168        46.1545        17.9233        4.75192       0.448178E-001
  1102.56        500.000                 NaN  0.832448        1.11044        29.2521        46.1065        4.70735        17.8792       0.111924     
  1099.36        500.000                 NaN  0.832448        1.11044        29.2521        46.1065        4.70735        17.8792       0.111924     
  1096.15        500.000                 NaN  0.832448        1.11044        29.2521        46.1065        4.70735        17.8792       0.111924     
  1092.95        500.000                 NaN  0.832448        1.11044        29.2521        46.1065        4.70735        17.8792       0.111924     
