|6.6.6
Archiving\03_Data\eqLP/QFM_m0.25/GRV/GRV_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1919.87        500.000        99.3245       0.675451                 NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.3245       0.675524                 NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.3244       0.675598                 NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.3243       0.675671                 NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.3243       0.675745                 NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.3242       0.675818                 NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.3241       0.675892                 NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.3240       0.675965                 NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.3240       0.676039                 NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.3239       0.676112                 NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        99.3238       0.676185                 NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        99.3237       0.676259                 NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        99.3237       0.676332                 NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        99.3236       0.676406                 NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        99.3235       0.676479                 NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        99.3234       0.676553                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        99.3234       0.676626                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        99.3233       0.676700                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        99.3232       0.676773                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        99.3232       0.676847                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        99.3231       0.676920                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        99.3230       0.676994                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        99.3229       0.677068                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        99.3229       0.677141                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        99.3228       0.677214                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        99.3227       0.677288                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        99.3226       0.677361                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        99.3226       0.677435                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        99.3225       0.677508                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        99.3224       0.677582                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        99.3223       0.677655                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        99.3223       0.677729                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        99.3129       0.677815       0.931060E-002            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        99.2976       0.677909       0.245069E-001            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        99.2825       0.678003       0.395180E-001            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        99.2674       0.678097       0.545334E-001            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        99.2526       0.678190       0.691884E-001            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        99.2379       0.678283       0.838474E-001            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        99.2231       0.678376       0.985104E-001            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        99.2084       0.678469       0.113177                 NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        99.1943       0.678561       0.127147                 NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        99.1802       0.678652       0.141121                 NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        99.1662       0.678744       0.155098                 NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        99.1521       0.678835       0.169079                 NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        99.1380       0.678927       0.183063                 NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        99.1239       0.679018       0.197051                 NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        99.1098       0.679110       0.211044                 NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        99.0958       0.679202       0.225039                 NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        99.0825       0.679291       0.238187                 NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        99.0693       0.679381       0.251337                 NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        99.0560       0.679470       0.264492                 NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        99.0428       0.679560       0.277649                 NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        99.0295       0.679649       0.290810                 NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        99.0163       0.679739       0.303975                 NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        99.0030       0.679829       0.317143                 NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        98.9898       0.679918       0.330314                 NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        98.2907       0.680283       0.342084       0.686945                 NaN            NaN            NaN            NaN
  1737.18        500.000        97.5561       0.680661       0.353514        1.40968                 NaN            NaN            NaN            NaN
  1733.97        500.000        96.8167       0.681040       0.364897        2.13732                 NaN            NaN            NaN            NaN
  1730.77        500.000        96.0766       0.681416       0.376291        2.86573                 NaN            NaN            NaN            NaN
  1727.56        500.000        95.3283       0.681795       0.387376        3.60251                 NaN            NaN            NaN            NaN
  1724.36        500.000        94.5793       0.682172       0.398472        4.34007                 NaN            NaN            NaN            NaN
  1721.15        500.000        93.8295       0.682547       0.409579        5.07840                 NaN            NaN            NaN            NaN
  1717.95        500.000        93.0789       0.682920       0.420696        5.81751                 NaN            NaN            NaN            NaN
  1714.74        500.000        92.3198       0.683296       0.431147        6.56577                 NaN            NaN            NaN            NaN
  1711.54        500.000        91.5599       0.683670       0.441608        7.31482                 NaN            NaN            NaN            NaN
  1708.33        500.000        90.7993       0.684041       0.452078        8.06463                 NaN            NaN            NaN            NaN
  1705.13        500.000        90.0378       0.684411       0.462559        8.81520                 NaN            NaN            NaN            NaN
  1701.92        500.000        89.2756       0.684779       0.473049        9.56653                 NaN            NaN            NaN            NaN
  1698.72        500.000        88.5127       0.685144       0.483548        10.3186                 NaN            NaN            NaN            NaN
  1695.51        500.000        87.7490       0.685507       0.494057        11.0714                 NaN            NaN            NaN            NaN
  1692.31        500.000        86.9846       0.685868       0.504575        11.8249                 NaN            NaN            NaN            NaN
  1689.10        500.000        86.2234       0.686228       0.514215        12.5761                 NaN            NaN            NaN            NaN
  1685.90        500.000        85.4616       0.686587       0.523862        13.3280                 NaN            NaN            NaN            NaN
  1682.69        500.000        84.6990       0.686942       0.533518        14.0806                 NaN            NaN            NaN            NaN
  1679.49        500.000        83.9357       0.687295       0.543182        14.8339                 NaN            NaN            NaN            NaN
  1676.28        500.000        83.1717       0.687646       0.552853        15.5878                 NaN            NaN            NaN            NaN
  1673.08        500.000        82.4070       0.687995       0.562532        16.3425                 NaN            NaN            NaN            NaN
  1669.87        500.000        81.6416       0.688341       0.572219        17.0978                 NaN            NaN            NaN            NaN
  1666.67        500.000        80.8756       0.688684       0.581913        17.8538                 NaN            NaN            NaN            NaN
  1663.46        500.000        80.1413       0.689014       0.590765        18.5789                 NaN            NaN            NaN            NaN
  1660.26        500.000        79.4065       0.689341       0.599623        19.3045                 NaN            NaN            NaN            NaN
  1657.05        500.000        78.6711       0.689666       0.608487        20.0308                 NaN            NaN            NaN            NaN
  1653.85        500.000        77.9350       0.689989       0.617357        20.7576                 NaN            NaN            NaN            NaN
  1650.64        500.000        77.1985       0.690309       0.626233        21.4850                 NaN            NaN            NaN            NaN
  1647.44        500.000        76.4613       0.690626       0.635114        22.2130                 NaN            NaN            NaN            NaN
  1644.23        500.000        75.7236       0.690940       0.644000        22.9415                 NaN            NaN            NaN            NaN
  1641.03        500.000        74.9854       0.691252       0.652893        23.6705                 NaN            NaN            NaN            NaN
  1637.82        500.000        74.2849       0.691550       0.661141        24.3624                 NaN            NaN            NaN            NaN
  1634.62        500.000        73.5840       0.691845       0.669394        25.0547                 NaN            NaN            NaN            NaN
  1631.41        500.000        72.8827       0.692137       0.677651        25.7475                 NaN            NaN            NaN            NaN
  1628.21        500.000        72.1809       0.692427       0.685913        26.4408                 NaN            NaN            NaN            NaN
  1625.00        500.000        71.4995       0.692706       0.693948        27.1138                 NaN            NaN            NaN            NaN
  1621.79        500.000        70.5700       0.693260       0.701676        27.6654       0.369664                 NaN            NaN            NaN
  1618.59        500.000        68.7093       0.694863       0.707123        27.7612        2.12754                 NaN            NaN            NaN
  1615.38        500.000        66.8400       0.696471       0.712593        27.8574        3.89350                 NaN            NaN            NaN
  1612.18        500.000        65.2894       0.697835       0.715463        27.9148        5.38246                 NaN            NaN            NaN
  1608.97        500.000        63.7328       0.699203       0.718343        27.9724        6.87721                 NaN            NaN            NaN
  1605.77        500.000        62.1703       0.700575       0.721233        28.0302        8.37775                 NaN            NaN            NaN
  1602.56        500.000        60.6017       0.701951       0.724132        28.0881        9.88412                 NaN            NaN            NaN
  1599.36        500.000        59.0271       0.703330       0.727041        28.1462        11.3963                 NaN            NaN            NaN
  1596.15        500.000        57.4464       0.704713       0.729960        28.2044        12.9144                 NaN            NaN            NaN
  1592.95        500.000        55.8597       0.706100       0.732889        28.2629        14.4384                 NaN            NaN            NaN
  1589.74        500.000        54.2669       0.707491       0.735827        28.3214        15.9684                 NaN            NaN            NaN
  1586.54        500.000        53.0153       0.708624       0.735082        28.3406        17.2004                 NaN            NaN            NaN
  1583.33        500.000        51.7598       0.709758       0.734333        28.3598        18.4364                 NaN            NaN            NaN
  1580.13        500.000        50.5004       0.710896       0.733581        28.3790        19.6762                 NaN            NaN            NaN
  1576.92        500.000        49.2371       0.712035       0.732825        28.3982        20.9199                 NaN            NaN            NaN
  1573.72        500.000        47.9698       0.713178       0.732065        28.4174        22.1675                 NaN            NaN            NaN
  1570.51        500.000        46.6986       0.714322       0.731302        28.4366        23.4191                 NaN            NaN            NaN
  1567.31        500.000        45.4235       0.715469       0.730535        28.4559        24.6746                 NaN            NaN            NaN
  1564.10        500.000        44.1444       0.716619       0.729764        28.4752        25.9341                 NaN            NaN            NaN
  1560.90        500.000        43.0253       0.717653       0.724490        28.4822        27.0504                 NaN            NaN            NaN
  1557.69        500.000        41.9030       0.718688       0.719200        28.4891        28.1700                 NaN            NaN            NaN
  1554.49        500.000        40.7776       0.719726       0.713894        28.4961        29.2926                 NaN            NaN            NaN
  1551.28        500.000        39.6492       0.720766       0.708571        28.5031        30.4184                 NaN            NaN            NaN
  1548.08        500.000        38.5175       0.721808       0.703232        28.5100        31.5474                 NaN            NaN            NaN
  1544.87        500.000        37.3828       0.722852       0.697877        28.5169        32.6795                 NaN            NaN            NaN
  1541.67        500.000        36.2449       0.723898       0.692505        28.5238        33.8149                 NaN            NaN            NaN
  1538.46        500.000        35.1038       0.724946       0.687117        28.5307        34.9534                 NaN            NaN            NaN
  1535.26        500.000        33.9958       0.725974       0.676687        28.5453        36.0563                 NaN            NaN            NaN
  1532.05        500.000        32.8848       0.727005       0.666226        28.5599        37.1621                 NaN            NaN            NaN
  1528.85        500.000        31.7708       0.728037       0.655735        28.5745        38.2710                 NaN            NaN            NaN
  1525.64        500.000        30.6537       0.729072       0.645213        28.5891        39.3829                 NaN            NaN            NaN
  1522.44        500.000        29.5294       0.730117       0.631860        28.6134        40.4953                 NaN            NaN            NaN
  1519.23        500.000        28.0213       0.731541       0.617331        28.6770        41.4106       0.542266                 NaN            NaN
  1516.03        500.000        26.2274       0.733262       0.601448        28.7764        42.0358        1.62575                 NaN            NaN
  1512.82        500.000        24.4252       0.734989       0.585488        28.8762        42.6638        2.71431                 NaN            NaN
  1509.62        500.000        23.2239       0.736167       0.569803        28.9387        43.0974        3.43410                 NaN            NaN
  1506.41        500.000        22.0189       0.737347       0.554067        29.0012        43.5322        4.15617                 NaN            NaN
  1503.21        500.000        20.8103       0.738529       0.538279        29.0639        43.9684        4.88054                 NaN            NaN
  1500.00        500.000        19.5979       0.739714       0.522441        29.1268        44.4059        5.60719                 NaN            NaN
  1496.79        500.000        18.3818       0.740901       0.506551        29.1898        44.8448        6.33615                 NaN            NaN
  1493.59        500.000        17.1620       0.742091       0.490610        29.2530        45.2849        7.06742                 NaN            NaN
  1490.38        500.000        15.9384       0.743283       0.474617        29.3163        45.7264        7.80100                 NaN            NaN
  1487.18        500.000        14.7111       0.744477       0.458572        29.3798        46.1692        8.53691                 NaN            NaN
  1483.97        500.000        13.8703       0.745324       0.445389        29.4140        46.4641        9.06090                 NaN            NaN
  1480.77        500.000        13.0277       0.746171       0.432175        29.4484        46.7596        9.58604                 NaN            NaN
  1477.56        500.000        12.2477       0.746958       0.422436        29.4665        46.7970       0.302743        10.0166                 NaN
  1474.36        500.000        11.4470       0.747764       0.417747        29.4687        46.4737        10.3569        1.08813                 NaN
  1471.15        500.000        11.4463       0.747779       0.417757        29.4689        46.4741        10.3570        1.08814                 NaN
  1467.95        500.000        11.4457       0.747795       0.417768        29.4692        46.4744        10.3570        1.08815                 NaN
  1464.74        500.000        11.4450       0.747810       0.417778        29.4694        46.4748        10.3571        1.08816                 NaN
  1461.54        500.000        8.74115       0.750547       0.399723        29.4479        45.5323        11.6199        3.50851                 NaN
  1458.33        500.000        8.74065       0.750561       0.399733        29.4480        45.5325        11.6200        3.50854                 NaN
  1455.13        500.000        8.74015       0.750575       0.399742        29.4482        45.5328        11.6200        3.50856                 NaN
  1451.92        500.000        8.73965       0.750588       0.399751        29.4483        45.5330        11.6201        3.50859                 NaN
  1448.72        500.000        8.73915       0.750602       0.399761        29.4485        45.5333        11.6201        3.50861                 NaN
  1445.51        500.000        8.73865       0.750615       0.399770        29.4486        45.5335        11.6202        3.50864                 NaN
  1442.31        500.000        8.73815       0.750629       0.399779        29.4487        45.5338        11.6202        3.50866                 NaN
  1439.10        500.000        8.73765       0.750642       0.399788        29.4489        45.5341        11.6203        3.50869                 NaN
  1435.90        500.000        5.11932       0.754499       0.369159        29.3190        44.8848        13.6270        5.92620                 NaN
  1432.69        500.000        5.11906       0.754510       0.369167        29.3191        44.8849        13.6270        5.92623                 NaN
  1429.49        500.000        5.11881       0.754521       0.369175        29.3192        44.8851        13.6270        5.92626                 NaN
  1426.28        500.000        5.11855       0.754532       0.369183        29.3192        44.8852        13.6270        5.92629                 NaN
  1423.08        500.000        5.11829       0.754543       0.369191        29.3193        44.8853        13.6271        5.92632                 NaN
  1419.87        500.000        5.11803       0.754555       0.369199        29.3193        44.8855        13.6271        5.92635                 NaN
  1416.67        500.000        5.11778       0.754566       0.369208        29.3194        44.8856        13.6271        5.92637                 NaN
  1413.46        500.000        5.11752       0.754577       0.369216        29.3194        44.8857        13.6271        5.92640                 NaN
  1410.26        500.000        2.93400       0.757149       0.350330        29.1339        45.0016        15.1019        6.72110                 NaN
  1407.05        500.000        2.93387       0.757159       0.350338        29.1339        45.0017        15.1019        6.72113                 NaN
  1403.85        500.000        2.93375       0.757169       0.350345        29.1339        45.0018        15.1019        6.72115                 NaN
  1400.64        500.000        2.93363       0.757178       0.350353        29.1339        45.0019        15.1019        6.72118                 NaN
  1397.44        500.000        2.93350       0.757188       0.350360        29.1339        45.0019        15.1019        6.72120                 NaN
  1394.23        500.000        2.93338       0.757198       0.350368        29.1339        45.0020        15.1019        6.72123                 NaN
  1391.03        500.000        2.93325       0.757207       0.350375        29.1339        45.0021        15.1019        6.72126                 NaN
  1387.82        500.000        2.93313       0.757217       0.350383        29.1339        45.0022        15.1019        6.72128                 NaN
  1384.62        500.000        1.44989       0.759170       0.345722        28.9183        45.3360        16.2481        6.94284                 NaN
  1381.41        500.000        1.44984       0.759179       0.345729        28.9183        45.3360        16.2481        6.94286                 NaN
  1378.21        500.000        1.44979       0.759187       0.345737        28.9182        45.3361        16.2481        6.94288                 NaN
  1375.00        500.000        1.44974       0.759196       0.345744        28.9182        45.3361        16.2481        6.94291                 NaN
  1371.79        500.000        1.44969       0.759205       0.345752        28.9182        45.3361        16.2481        6.94293                 NaN
  1368.59        500.000        1.44964       0.759214       0.345759        28.9182        45.3362        16.2481        6.94296                 NaN
  1365.38        500.000        1.44959       0.759223       0.345767        28.9181        45.3362        16.2481        6.94298                 NaN
  1362.18        500.000        1.44954       0.759231       0.345774        28.9181        45.3363        16.2481        6.94300                 NaN
  1358.97        500.000       0.313809       0.760890       0.355475        28.6763        45.7230        6.97525        17.1952                 NaN
  1355.77        500.000       0.313801       0.760898       0.355483        28.6763        45.7231        6.97527        17.1952                 NaN
  1352.56        500.000       0.655645E-001  0.761289       0.360109        28.6127        45.8256        6.96683        17.4079                 NaN
  1349.36        500.000                 NaN  0.761404       0.363724        28.5949        45.8616        17.4732        6.94514                 NaN
  1346.15        500.000                 NaN  0.761423       0.367866        28.5948        45.8853        17.4965        6.89411                 NaN
  1342.95        500.000                 NaN  0.761431       0.367874        28.5948        45.8853        17.4965        6.89413                 NaN
  1339.74        500.000                 NaN  0.761439       0.367882        28.5947        45.8853        17.4965        6.89415                 NaN
  1336.54        500.000                 NaN  0.761447       0.367890        28.5947        45.8853        17.4965        6.89418                 NaN
  1333.33        500.000                 NaN  0.761497       0.386588        28.5915        45.9618        17.5835        6.71517                 NaN
  1330.13        500.000                 NaN  0.761505       0.386596        28.5914        45.9618        17.5835        6.71520                 NaN
  1326.92        500.000                 NaN  0.761512       0.386605        28.5914        45.9618        17.5835        6.71522                 NaN
  1323.72        500.000                 NaN  0.761520       0.386613        28.5913        45.9619        17.5834        6.71524                 NaN
  1320.51        500.000                 NaN  0.761528       0.386622        28.5913        45.9619        17.5834        6.71527                 NaN
  1317.31        500.000                 NaN  0.761536       0.386630        28.5912        45.9619        17.5834        6.71529                 NaN
  1314.10        500.000                 NaN  0.761544       0.386639        28.5911        45.9620        17.5834        6.71531                 NaN
  1310.90        500.000                 NaN  0.761551       0.386647        28.5911        45.9620        17.5834        6.71534                 NaN
  1307.69        500.000                 NaN  0.761640       0.425717        28.5814        46.0939        17.7456        6.39175                 NaN
  1304.49        500.000                 NaN  0.761648       0.425726        28.5814        46.0939        17.7456        6.39177                 NaN
  1301.28        500.000                 NaN  0.761656       0.425736        28.5813        46.0939        17.7456        6.39180                 NaN
  1298.08        500.000                 NaN  0.761663       0.425745        28.5812        46.0940        17.7455        6.39182                 NaN
  1294.87        500.000                 NaN  0.761671       0.425755        28.5812        46.0940        17.7455        6.39184                 NaN
  1291.67        500.000                 NaN  0.761678       0.425764        28.5811        46.0941        17.7455        6.39187                 NaN
  1288.46        500.000                 NaN  0.761686       0.425773        28.5810        46.0941        17.7455        6.39189                 NaN
  1285.26        500.000                 NaN  0.761693       0.425783        28.5810        46.0942        17.7455        6.39192                 NaN
  1282.05        500.000                 NaN  0.761785       0.469055        28.5682        46.2050        17.8990        6.09699                 NaN
  1278.85        500.000                 NaN  0.761792       0.469065        28.5681        46.2051        17.8989        6.09702                 NaN
  1275.64        500.000                 NaN  0.761800       0.469076        28.5681        46.2051        17.8989        6.09704                 NaN
  1272.44        500.000                 NaN  0.761807       0.469086        28.5680        46.2051        17.8989        6.09707                 NaN
  1269.23        500.000                 NaN  0.761814       0.469096        28.5679        46.2052        17.8989        6.09710                 NaN
  1266.03        500.000                 NaN  0.761822       0.469107        28.5679        46.2052        17.8989        6.09712                 NaN
  1262.82        500.000                 NaN  0.761829       0.469117        28.5678        46.2053        17.8988        6.09715                 NaN
  1259.62        500.000                 NaN  0.761836       0.469127        28.5677        46.2053        17.8988        6.09717                 NaN
  1256.41        500.000                 NaN  0.761926       0.515372        28.5529        46.2868        5.85642        18.0266                 NaN
  1253.21        500.000                 NaN  0.761934       0.515384        28.5528        46.2868        5.85644        18.0266                 NaN
  1250.00        500.000                 NaN  0.761941       0.515395        28.5528        46.2869        5.85647        18.0266                 NaN
  1246.79        500.000                 NaN  0.761948       0.515406        28.5527        46.2869        5.85649        18.0265                 NaN
  1243.59        500.000                 NaN  0.761955       0.515418        28.5526        46.2870        5.85652        18.0265                 NaN
  1240.38        500.000                 NaN  0.761962       0.515429        28.5525        46.2870        5.85655        18.0265                 NaN
  1237.18        500.000                 NaN  0.761969       0.515440        28.5525        46.2871        5.85657        18.0265                 NaN
  1233.97        500.000                 NaN  0.761976       0.515452        28.5524        46.2871        5.85660        18.0265                 NaN
  1230.77        500.000                 NaN  0.762066       0.566009        28.5324        46.3559        18.1470        5.63669                 NaN
  1227.56        500.000                 NaN  0.762073       0.566021        28.5323        46.3559        18.1469        5.63671                 NaN
  1224.36        500.000                 NaN  0.762079       0.566034        28.5322        46.3560        18.1469        5.63674                 NaN
  1221.15        500.000                 NaN  0.762086       0.566046        28.5322        46.3560        18.1469        5.63677                 NaN
  1217.95        500.000                 NaN  0.762093       0.566059        28.5321        46.3561        18.1469        5.63679                 NaN
  1214.74        500.000                 NaN  0.762100       0.566071        28.5320        46.3562        18.1468        5.63682                 NaN
  1211.54        500.000                 NaN  0.762107       0.566084        28.5319        46.3562        18.1468        5.63685                 NaN
  1208.33        500.000                 NaN  0.762113       0.566096        28.5318        46.3563        18.1468        5.63688                 NaN
  1205.13        500.000                 NaN  0.762203       0.619427        28.5083        46.4254        18.2577        5.42701                 NaN
  1201.92        500.000                 NaN  0.762209       0.619441        28.5083        46.4254        18.2576        5.42703                 NaN
  1198.72        500.000                 NaN  0.762216       0.619454        28.5082        46.4255        18.2576        5.42706                 NaN
  1195.51        500.000                 NaN  0.762223       0.619468        28.5081        46.4255        18.2576        5.42709                 NaN
  1192.31        500.000                 NaN  0.762229       0.619482        28.5080        46.4256        18.2576        5.42712                 NaN
  1189.10        500.000                 NaN  0.762236       0.619495        28.5079        46.4257        18.2575        5.42714                 NaN
  1185.90        500.000                 NaN  0.762242       0.619509        28.5078        46.4257        18.2575        5.42717                 NaN
  1182.69        500.000                 NaN  0.762249       0.619523        28.5077        46.4258        18.2575        5.42720                 NaN
  1179.49        500.000                 NaN  0.762336       0.677993        28.4782        46.4826        5.24686        18.3519                 NaN
  1176.28        500.000                 NaN  0.762342       0.678008        28.4782        46.4827        5.24689        18.3519                 NaN
  1173.08        500.000                 NaN  0.762349       0.678023        28.4781        46.4828        5.24692        18.3519                 NaN
  1169.87        500.000                 NaN  0.762355       0.678038        28.4780        46.4828        5.24694        18.3518                 NaN
  1166.67        500.000                 NaN  0.762361       0.678053        28.4779        46.4829        5.24697        18.3518                 NaN
  1163.46        500.000                 NaN  0.762368       0.678068        28.4778        46.4830        5.24700        18.3518                 NaN
  1160.26        500.000                 NaN  0.762374       0.678083        28.4777        46.4831        5.24703        18.3517                 NaN
  1157.05        500.000                 NaN  0.762380       0.678098        28.4776        46.4831        5.24706        18.3517                 NaN
  1153.85        500.000                 NaN  0.762466       0.740209        28.4431        46.5402        18.4372        5.07689                 NaN
  1150.64        500.000                 NaN  0.762472       0.740225        28.4430        46.5403        18.4371        5.07692                 NaN
  1147.44        500.000                 NaN  0.762478       0.740242        28.4429        46.5403        18.4371        5.07695                 NaN
  1144.23        500.000                 NaN  0.762484       0.740258        28.4428        46.5404        18.4371        5.07697                 NaN
  1141.03        500.000                 NaN  0.762490       0.740274        28.4427        46.5405        18.4370        5.07700                 NaN
  1137.82        500.000                 NaN  0.762496       0.740291        28.4426        46.5406        18.4370        5.07703                 NaN
  1134.62        500.000                 NaN  0.762502       0.740307        28.4425        46.5406        18.4370        5.07706                 NaN
  1131.41        500.000                 NaN  0.762508       0.740323        28.4424        46.5407        18.4369        5.07709                 NaN
  1128.21        500.000                 NaN  0.762596       0.805496        28.4062        46.5930        18.5117        4.92093                 NaN
  1125.00        500.000                 NaN  0.762612       0.814214        28.4010        46.5979        4.90350        18.5208                 NaN
  1121.79        500.000                 NaN  0.762613       0.821629        28.4026        46.5940        18.5194        4.88803       0.116973E-001
  1118.59        500.000                 NaN  0.762619       0.821647        28.4025        46.5941        18.5194        4.88806       0.116980E-001
  1115.38        500.000                 NaN  0.762586       0.834603        28.4181        46.5662        18.4973        4.86582       0.554293E-001
  1112.18        500.000                 NaN  0.762592       0.834622        28.4180        46.5663        18.4972        4.86585       0.554325E-001
  1108.97        500.000                 NaN  0.762598       0.834640        28.4179        46.5664        18.4972        4.86588       0.554357E-001
  1105.77        500.000                 NaN  0.762604       0.834658        28.4178        46.5665        18.4972        4.86591       0.554389E-001
  1102.56        500.000                 NaN  0.762539       0.861177        28.4461        46.5150        4.82112        18.4556       0.138442     
  1099.36        500.000                 NaN  0.762545       0.861196        28.4460        46.5151        4.82115        18.4555       0.138450     
  1096.15        500.000                 NaN  0.762551       0.861215        28.4459        46.5152        4.82118        18.4555       0.138458     
  1092.95        500.000                 NaN  0.762556       0.861234        28.4458        46.5153        4.82121        18.4555       0.138466     
