|6.6.6
Archiving\03_Data\eqLP/QFM_m4/ALH/ALH_1.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.5444       0.455642                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.5444       0.455642                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.5444       0.455641                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.5444       0.455641                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.5444       0.455640                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.5444       0.455640                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.5444       0.455640                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.5444       0.455639                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.5444       0.455639                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.5444       0.455638                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.5444       0.455638                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.5444       0.455637                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.5444       0.455637                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.5444       0.455637                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.5444       0.455636                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.5444       0.455636                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.5444       0.455635                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.5444       0.455635                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.5444       0.455634                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.5444       0.455634                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.5444       0.455633                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.5444       0.455633                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.5444       0.455632                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.5444       0.455632                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.5444       0.455631                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.5444       0.455631                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.5444       0.455630                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.5444       0.455630                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.5444       0.455629                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.5444       0.455629                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.5444       0.455628                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.5444       0.455628                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.5444       0.455627                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.5444       0.455627                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.5444       0.455626                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        98.8884       0.455627       0.655968                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        98.0408       0.455629        1.50354                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        97.2213       0.455630        2.32308                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        96.4017       0.455632        3.14263                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        95.5822       0.455633        3.96218                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        94.7626       0.455635        4.78174                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        93.9858       0.455636        5.55854                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        93.2090       0.455638        6.33535                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        92.4322       0.455639        7.11217                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        91.6554       0.455641        7.88899                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        90.8785       0.455642        8.66582                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        90.1017       0.455644        9.44265                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        89.3249       0.455645        10.2195                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        88.5480       0.455647        10.9963                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        86.5569       0.161996        12.7387                 NaN  0.542377                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        85.0572                 NaN   14.1012                 NaN  0.841590                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        84.3781                 NaN   14.7803                 NaN  0.841592                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        83.6989                 NaN   15.4595                 NaN  0.841595                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        82.9713                 NaN   16.1871                 NaN  0.841598                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        82.2438                 NaN   16.9146                 NaN  0.841601                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        81.5404                 NaN   17.6180                 NaN  0.841604                 NaN            NaN            NaN            NaN            NaN            NaN
