|6.6.6
Archiving\03_Data\eq/QFM_m4.75/LAR/LAR_1.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           iron           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1939.10        2500.00        97.2687       0.905879        1.82543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        97.2364       0.905962        1.85766                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        97.2041       0.906045        1.88989                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        97.1718       0.906129        1.92212                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        97.1394       0.906212        1.95436                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        97.1071       0.906296        1.98661                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        97.0761       0.906375        2.01752                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        97.0451       0.906455        2.04843                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        97.0141       0.906535        2.07935                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        96.9831       0.906615        2.11027                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        96.9521       0.906695        2.14120                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        96.9211       0.906775        2.17213                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        96.8901       0.906855        2.20307                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        96.8590       0.906935        2.23402                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        96.8294       0.907012        2.26363                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        96.7997       0.907088        2.29324                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        96.7700       0.907165        2.32285                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        96.7403       0.907242        2.35248                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        96.7106       0.907318        2.38210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        96.6809       0.907395        2.41173                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        96.6512       0.907471        2.44137                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        96.6214       0.907548        2.47101                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        96.5930       0.907621        2.49933                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        96.5647       0.907694        2.52765                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        96.5363       0.907768        2.55598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        96.5078       0.907841        2.58431                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        96.4794       0.907914        2.61265                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        96.4510       0.907987        2.64099                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        96.4226       0.908060        2.66933                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        96.3942       0.908134        2.69768                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        96.3671       0.908203        2.72470                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        96.3400       0.908273        2.75172                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        96.3129       0.908343        2.77875                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        96.2858       0.908413        2.80578                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        96.2587       0.908483        2.83281                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        96.2316       0.908552        2.85985                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        96.2045       0.908622        2.88689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        96.1774       0.908692        2.91394                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        96.1515       0.908759        2.93969                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        96.1257       0.908825        2.96545                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        96.0999       0.908892        2.99121                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        96.0741       0.908958        3.01697                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        96.0482       0.909025        3.04274                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        96.0224       0.909091        3.06851                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        95.9966       0.909158        3.09428                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        95.9707       0.909224        3.12006                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        95.9462       0.909287        3.14451                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        95.9217       0.909350        3.16896                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        95.8972       0.909413        3.19342                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        95.8726       0.909477        3.21788                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        95.8481       0.909540        3.24235                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        95.8236       0.909603        3.26682                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        95.7990       0.909666        3.29129                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        95.7745       0.909729        3.31577                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        95.7513       0.909789        3.33896                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        95.7280       0.909849        3.36215                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        95.7047       0.909908        3.38534                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        95.6815       0.909968        3.40854                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        95.6582       0.910028        3.43174                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        95.6350       0.910088        3.45495                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        95.6117       0.910148        3.47816                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        95.5884       0.910207        3.50137                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        95.5664       0.910264        3.52329                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        95.5445       0.910320        3.54522                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        95.5225       0.910377        3.56714                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        95.5005       0.910433        3.58907                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        95.4785       0.910490        3.61101                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        95.4565       0.910546        3.63294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        95.4345       0.910603        3.65488                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        95.4125       0.910659        3.67682                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        95.3919       0.910712        3.69741                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        95.3712       0.910765        3.71801                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        95.3506       0.910818        3.73860                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        95.3299       0.910871        3.75920                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        95.3093       0.910924        3.77980                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        95.2886       0.910977        3.80040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        95.2680       0.911030        3.82100                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        95.2473       0.911083        3.84161                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        95.2279       0.911133        3.86093                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        95.2086       0.911182        3.88025                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        95.1892       0.911232        3.89958                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        95.1698       0.911282        3.91890                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        95.1504       0.911331        3.93823                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        95.1311       0.911381        3.95756                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        95.1117       0.911431        3.97690                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        95.0923       0.911480        3.99623                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        95.0737       0.911528        4.01476                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        95.0551       0.911575        4.03330                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        95.0311       0.911619        4.05033       0.692650E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        95.0003       0.911658        4.06575       0.222669E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        94.9702       0.911697        4.08081       0.372550E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        94.9401       0.911735        4.09588       0.522444E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        94.9100       0.911774        4.11095       0.672351E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        94.8799       0.911812        4.12601       0.822270E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        94.8510       0.911849        4.14044       0.967067E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        94.8221       0.911886        4.15487       0.111188                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        94.7931       0.911923        4.16930       0.125670                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        94.7642       0.911960        4.18373       0.140153                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        94.7360       0.911995        4.19772       0.154276                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        94.7079       0.912031        4.21171       0.168400                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        94.5072       0.912008        4.20307       0.183125       0.194591                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        93.7362       0.911791        4.11851       0.199988        1.03355                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        92.9889       0.911548        4.02389       0.216240        1.85943                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        92.2420       0.911305        3.92932       0.232482        2.68487                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        91.4956       0.911061        3.83480       0.248717        3.50987                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        90.7495       0.910819        3.74033       0.264942        4.33443                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        90.0038       0.910576        3.64591       0.281159        5.15855                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        89.2585       0.910333        3.55154       0.297368        5.98223                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        88.5137       0.910091        3.45722       0.313567        6.80547                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        87.7692       0.909848        3.36295       0.329758        7.62827                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        87.0549       0.909577        3.25758       0.345216        8.43276                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        86.3410       0.909306        3.15227       0.360664        9.23676                 NaN            NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        85.6364       0.909025        3.04308       0.376128        10.0354                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        84.4934       0.908926        3.00419       0.374366        10.3687       0.850468                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        83.2274       0.908898        2.99285       0.364100        10.4900        2.01672                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        81.9615       0.908871        2.98152       0.353833        10.6114        3.18290                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        80.6957       0.908843        2.97019       0.343568        10.7327        4.34900                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        79.4299       0.908815        2.95886       0.333303        10.8541        5.51504                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        78.3400       0.908753        2.93452       0.321854        10.9879        6.50694                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        77.2503       0.908692        2.91018       0.310408        11.1217        7.49870                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        76.1607       0.908630        2.88585       0.298962        11.2555        8.49033                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        75.0713       0.908569        2.86152       0.287519        11.3893        9.48183                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        73.9820       0.908507        2.83720       0.276077        11.5231        10.4732                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        72.8928       0.908445        2.81287       0.264636        11.6568        11.4644                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        71.8038       0.908384        2.78855       0.253197        11.7905        12.4555                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        70.7150       0.908322        2.76424       0.241760        11.9243        13.4465                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        69.7595       0.908227        2.72703       0.229017        12.0785        14.2978                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        68.8042       0.908132        2.68982       0.216277        12.2327        15.1489                 NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        67.8491       0.908037        2.65263       0.203540        12.3869        15.9998                 NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        66.8942       0.907942        2.61544       0.190805        12.5410        16.8506                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        65.9919       0.907830        2.57178       0.177174        12.7083        17.6431                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        65.0898       0.907718        2.52812       0.163547        12.8754        18.4353                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        64.0965       0.907595        2.48007       0.172205        13.0187        18.3867       0.938205                 NaN            NaN            NaN            NaN
  1512.82        2500.00        62.8116       0.907462        2.42739       0.240135        13.0857        16.2293        4.29840                 NaN            NaN            NaN            NaN
  1509.62        2500.00        61.5260       0.907303        2.36470       0.309177        13.2090        14.3110        7.37281                 NaN            NaN            NaN            NaN
  1506.41        2500.00        60.2409       0.907145        2.30202       0.378195        13.3322        12.3934        10.4462                 NaN            NaN            NaN            NaN
  1503.21        2500.00        58.9562       0.906986        2.23937       0.447189        13.4554        10.4764        13.5184                 NaN            NaN            NaN            NaN
  1500.00        2500.00        57.6720       0.906827        2.17674       0.516158        13.5785        8.56018        16.5896                 NaN            NaN            NaN            NaN
  1496.79        2500.00        56.3882       0.906668        2.11413       0.585103        13.7016        6.64458        19.6597                 NaN            NaN            NaN            NaN
  1493.59        2500.00        55.1049       0.906510        2.05154       0.654025        13.8246        4.72965        22.7288                 NaN            NaN            NaN            NaN
  1490.38        2500.00        53.8220       0.906351        1.98898       0.722922        13.9476        2.81539        25.7967                 NaN            NaN            NaN            NaN
  1487.18        2500.00        52.5396       0.906193        1.92644       0.791795        14.0706       0.901799        28.8636                 NaN            NaN            NaN            NaN
  1483.97        2500.00        51.3158       0.906033        1.86333       0.835771        14.2225                 NaN   30.8565                 NaN            NaN            NaN            NaN
  1480.77        2500.00        50.1026       0.905932        1.82350       0.849232        14.3230                 NaN   31.9958                 NaN            NaN            NaN            NaN
  1477.56        2500.00        48.9099       0.905808        1.77488       0.863050        14.4539                 NaN   33.0924                 NaN            NaN            NaN            NaN
  1474.36        2500.00        47.7177       0.905684        1.72628       0.876864        14.5848                 NaN   34.1887                 NaN            NaN            NaN            NaN
  1471.15        2500.00        46.5373       0.905534        1.66737       0.890603        14.7530                 NaN   35.2462                 NaN            NaN            NaN            NaN
  1467.95        2500.00        45.3573       0.905384        1.60849       0.904337        14.9211                 NaN   36.3033                 NaN            NaN            NaN            NaN
  1464.74        2500.00        44.1518       0.905233        1.54951       0.918791        15.1275                 NaN   36.7981       0.549014                 NaN            NaN            NaN
  1461.54        2500.00        42.9329       0.905066        1.48409       0.933246        15.3678                 NaN   36.7265        1.65038                 NaN            NaN            NaN
  1458.33        2500.00        42.9329       0.905066        1.48409       0.933246        15.3678                 NaN   36.7265        1.65038                 NaN            NaN            NaN
  1455.13        2500.00        42.9329       0.905066        1.48409       0.933246        15.3678                 NaN   36.7265        1.65038                 NaN            NaN            NaN
  1451.92        2500.00        42.9329       0.905066        1.48409       0.933246        15.3678                 NaN   36.7265        1.65038                 NaN            NaN            NaN
  1448.72        2500.00        42.9329       0.905066        1.48409       0.933246        15.3678                 NaN   36.7265        1.65038                 NaN            NaN            NaN
  1445.51        2500.00        42.9329       0.905066        1.48409       0.933246        15.3678                 NaN   36.7265        1.65038                 NaN            NaN            NaN
  1442.31        2500.00        42.9329       0.905066        1.48409       0.933246        15.3678                 NaN   36.7265        1.65038                 NaN            NaN            NaN
  1439.10        2500.00        42.9329       0.905066        1.48409       0.933246        15.3678                 NaN   36.7265        1.65038                 NaN            NaN            NaN
  1435.90        2500.00        34.6299       0.902951       0.661531        1.06252        18.0118                 NaN   35.5292        9.20216                 NaN            NaN            NaN
  1432.69        2500.00        34.6299       0.902951       0.661531        1.06252        18.0118                 NaN   35.5292        9.20216                 NaN            NaN            NaN
  1429.49        2500.00        34.6299       0.902951       0.661531        1.06252        18.0118                 NaN   35.5292        9.20216                 NaN            NaN            NaN
  1426.28        2500.00        34.6299       0.902951       0.661531        1.06252        18.0118                 NaN   35.5292        9.20216                 NaN            NaN            NaN
  1423.08        2500.00        31.1947       0.901357       0.434889E-001   1.14639        19.8539                 NaN   12.4364        34.4237                 NaN            NaN            NaN
  1419.87        2500.00        30.3018       0.901246                 NaN   1.17034        19.9625                 NaN   34.5085        13.1556                 NaN            NaN            NaN
  1416.67        2500.00        29.3897       0.901247                 NaN   1.19539        19.9385                 NaN   34.7084        13.8667                 NaN            NaN            NaN
  1413.46        2500.00        28.2073       0.901249                 NaN   1.21203        19.9993                 NaN   34.9892        14.4896       0.201322                 NaN            NaN
  1410.26        2500.00        26.5845       0.901252                 NaN   1.21254        20.2142                 NaN   35.3792        14.9677       0.740536                 NaN            NaN
  1407.05        2500.00        26.5845       0.901252                 NaN   1.21254        20.2142                 NaN   35.3792        14.9677       0.740536                 NaN            NaN
  1403.85        2500.00        26.5845       0.901252                 NaN   1.21254        20.2142                 NaN   35.3792        14.9677       0.740536                 NaN            NaN
  1400.64        2500.00        26.5845       0.901252                 NaN   1.21254        20.2142                 NaN   35.3792        14.9677       0.740536                 NaN            NaN
  1397.44        2500.00        26.5845       0.901252                 NaN   1.21254        20.2142                 NaN   35.3792        14.9677       0.740536                 NaN            NaN
  1394.23        2500.00        26.5845       0.901252                 NaN   1.21254        20.2142                 NaN   35.3792        14.9677       0.740536                 NaN            NaN
  1391.03        2500.00        26.5845       0.901252                 NaN   1.21254        20.2142                 NaN   35.3792        14.9677       0.740536                 NaN            NaN
  1387.82        2500.00        26.5845       0.901252                 NaN   1.21254        20.2142                 NaN   35.3792        14.9677       0.740536                 NaN            NaN
  1384.62        2500.00        17.3115       0.901269                 NaN   1.22257        21.3714                 NaN   37.8427        17.3203        4.03023                 NaN            NaN
  1381.41        2500.00        17.3115       0.901269                 NaN   1.22257        21.3714                 NaN   37.8427        17.3203        4.03023                 NaN            NaN
  1378.21        2500.00        17.3115       0.901269                 NaN   1.22257        21.3714                 NaN   37.8427        17.3203        4.03023                 NaN            NaN
  1375.00        2500.00        17.3115       0.901269                 NaN   1.22257        21.3714                 NaN   37.8427        17.3203        4.03023                 NaN            NaN
  1371.79        2500.00        17.3115       0.901269                 NaN   1.22257        21.3714                 NaN   37.8427        17.3203        4.03023                 NaN            NaN
  1368.59        2500.00        17.3115       0.901269                 NaN   1.22257        21.3714                 NaN   37.8427        17.3203        4.03023                 NaN            NaN
  1365.38        2500.00        17.3115       0.901269                 NaN   1.22257        21.3714                 NaN   37.8427        17.3203        4.03023                 NaN            NaN
  1362.18        2500.00        17.3115       0.901269                 NaN   1.22257        21.3714                 NaN   37.8427        17.3203        4.03023                 NaN            NaN
  1358.97        2500.00        11.8026       0.901279                 NaN   1.23682        21.9361                 NaN   39.6611        18.1766        6.28543                 NaN            NaN
  1355.77        2500.00        11.8026       0.901279                 NaN   1.23682        21.9361                 NaN   39.6611        18.1766        6.28543                 NaN            NaN
  1352.56        2500.00        11.8026       0.901279                 NaN   1.23682        21.9361                 NaN   39.6611        18.1766        6.28543                 NaN            NaN
  1349.36        2500.00        11.8026       0.901279                 NaN   1.23682        21.9361                 NaN   39.6611        18.1766        6.28543                 NaN            NaN
  1346.15        2500.00        11.8026       0.901279                 NaN   1.23682        21.9361                 NaN   39.6611        18.1766        6.28543                 NaN            NaN
  1342.95        2500.00        11.8026       0.901279                 NaN   1.23682        21.9361                 NaN   39.6611        18.1766        6.28543                 NaN            NaN
  1339.74        2500.00        11.8026       0.901279                 NaN   1.23682        21.9361                 NaN   39.6611        18.1766        6.28543                 NaN            NaN
  1336.54        2500.00        11.8026       0.901279                 NaN   1.23682        21.9361                 NaN   39.6611        18.1766        6.28543                 NaN            NaN
  1333.33        2500.00        8.05613       0.901283                 NaN   1.25105        22.1861                 NaN   41.2196        18.3719        8.01396                 NaN            NaN
  1330.13        2500.00        8.05613       0.901283                 NaN   1.25105        22.1861                 NaN   41.2196        18.3719        8.01396                 NaN            NaN
  1326.92        2500.00        8.05613       0.901283                 NaN   1.25105        22.1861                 NaN   41.2196        18.3719        8.01396                 NaN            NaN
  1323.72        2500.00        8.05613       0.901283                 NaN   1.25105        22.1861                 NaN   41.2196        18.3719        8.01396                 NaN            NaN
  1320.51        2500.00        6.56871       0.901284                 NaN   1.25704        22.2334                 NaN   41.9377        18.3598        8.74210                 NaN            NaN
  1317.31        2500.00       0.657463       0.901291                 NaN   1.25375        22.8172                 NaN   42.2278        19.1091        9.58144        3.45194                 NaN
  1314.10        2500.00                 NaN  0.901292                 NaN   1.25616        22.9019                 NaN   19.2404        42.1533        9.69745        3.84945                 NaN
  1310.90        2500.00                 NaN  0.901292                 NaN   1.25616        22.9019                 NaN   19.2404        42.1533        9.69745        3.84945                 NaN
  1307.69        2500.00                 NaN  0.901293                 NaN   1.26036        22.9414                 NaN   19.3093        41.9736        9.75866        3.85540                 NaN
  1304.49        2500.00                 NaN  0.901293                 NaN   1.26036        22.9414                 NaN   19.3093        41.9736        9.75866        3.85540                 NaN
  1301.28        2500.00                 NaN  0.901293                 NaN   1.26036        22.9414                 NaN   19.3093        41.9736        9.75866        3.85540                 NaN
  1298.08        2500.00                 NaN  0.901293                 NaN   1.26036        22.9414                 NaN   19.3093        41.9736        9.75866        3.85540                 NaN
  1294.87        2500.00                 NaN  0.901293                 NaN   1.26036        22.9414                 NaN   19.3093        41.9736        9.75866        3.85540                 NaN
  1291.67        2500.00                 NaN  0.901293                 NaN   1.26036        22.9414                 NaN   19.3093        41.9736        9.75866        3.85540                 NaN
  1288.46        2500.00                 NaN  0.901293                 NaN   1.26036        22.9414                 NaN   19.3093        41.9736        9.75866        3.85540                 NaN
