|6.6.6
Archiving\03_Data\eq/QFM_m4.75/LAR/LAR_3.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           iron           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1798.08        2500.00        98.0257       0.742463        1.23186                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        98.0152       0.742596        1.24219                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        98.0053       0.742726        1.25200                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        97.9953       0.742856        1.26180                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        97.9854       0.742985        1.27161                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        97.9755       0.743115        1.28142                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        97.9655       0.743245        1.29123                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        97.9556       0.743375        1.30105                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        97.9456       0.743504        1.31087                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        97.9357       0.743634        1.32069                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        97.9262       0.743760        1.33000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        97.9168       0.743887        1.33931                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        97.9074       0.744013        1.34862                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        97.8979       0.744139        1.35794                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        97.8885       0.744266        1.36725                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        97.8790       0.744392        1.37657                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        97.8696       0.744518        1.38590                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        97.8601       0.744644        1.39522                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        97.8512       0.744767        1.40403                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        97.8423       0.744890        1.41284                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        97.8333       0.745013        1.42166                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        97.8244       0.745136        1.43048                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        97.8154       0.745259        1.43930                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        97.8065       0.745381        1.44812                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        97.7976       0.745504        1.45694                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        97.7886       0.745627        1.46577                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        97.7802       0.745746        1.47405                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        97.7718       0.745865        1.48234                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        97.7634       0.745985        1.49063                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        97.7550       0.746104        1.49893                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        97.7466       0.746223        1.50722                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        97.7381       0.746342        1.51552                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        97.7297       0.746461        1.52381                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        97.7213       0.746581        1.53211                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        97.7134       0.746697        1.53990                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        97.7055       0.746812        1.54769                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        97.6976       0.746928        1.55548                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        97.6897       0.747044        1.56327                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        97.6818       0.747160        1.57107                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        97.6739       0.747276        1.57886                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        97.6659       0.747392        1.58666                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        97.6580       0.747508        1.59446                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        97.6504       0.747621        1.60194                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        97.6428       0.747735        1.60942                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        97.6313       0.747852        1.61632       0.457673E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        97.6147       0.747972        1.62259       0.147173E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        97.5986       0.748092        1.62871       0.246305E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        97.5824       0.748211        1.63484       0.345472E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        97.5662       0.748330        1.64097       0.444673E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        97.5501       0.748449        1.64710       0.543907E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        97.5345       0.748566        1.65298       0.639916E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        97.5189       0.748683        1.65886       0.735956E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        97.5033       0.748801        1.66473       0.832029E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        97.4877       0.748918        1.67061       0.928135E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        97.4725       0.749033        1.67632       0.102192                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        97.4573       0.749149        1.68202       0.111574                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        97.2791       0.749255        1.67877       0.121370       0.171466                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        96.5625       0.749328        1.64548       0.132566       0.910158                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        95.8675       0.749380        1.60814       0.143364        1.63161                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        95.1725       0.749429        1.57079       0.154163        2.35313                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        94.4774       0.749476        1.53344       0.164963        3.07472                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        93.7823       0.749521        1.49609       0.175765        3.79636                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        93.0871       0.749564        1.45873       0.186567        4.51806                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        92.3919       0.749604        1.42136       0.197370        5.23980                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        91.6966       0.749641        1.38399       0.208174        5.96159                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        91.0013       0.749677        1.34661       0.218978        6.68340                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        90.3336       0.749689        1.30477       0.229295        7.38265                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        89.6659       0.749699        1.26293       0.239612        8.08189                 NaN            NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        89.0063       0.749700        1.21951       0.249986        8.77454                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        87.9510       0.750421        1.20516       0.249144        9.06877       0.775517                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        86.7832       0.751407        1.20217       0.242699        9.18076        1.83980                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        85.6123       0.752395        1.19918       0.236237        9.29302        2.90685                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        84.4385       0.753383        1.19617       0.229757        9.40555        3.97667                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        83.2616       0.754372        1.19316       0.223260        9.51836        5.04926                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        82.2447       0.755203        1.18467       0.215898        9.63939        5.96016                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        81.2256       0.756034        1.17617       0.208520        9.76067        6.87302                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        80.2043       0.756865        1.16765       0.201126        9.88220        7.78784                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        79.1809       0.757698        1.15910       0.193714        10.0040        8.70464                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        78.1552       0.758530        1.15054       0.186286        10.1260        9.62341                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        77.1274       0.759364        1.14196       0.178841        10.2483        10.5442                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        76.0974       0.760198        1.13336       0.171379        10.3708        11.4669                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        75.0652       0.761032        1.12474       0.163901        10.4936        12.3916                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        74.1562       0.761736        1.11069       0.155469        10.6317        13.1842                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        73.2456       0.762440        1.09662       0.147021        10.7700        13.9783                 NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        72.3335       0.763144        1.08252       0.138558        10.9086        14.7737                 NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        71.4197       0.763848        1.06839       0.130078        11.0474        15.5706                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        70.5539       0.764498        1.05153       0.120951        11.1965        16.3126                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        69.6867       0.765147        1.03465       0.111807        11.3459        17.0559                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        68.7280       0.765862        1.01602       0.117915        11.4751        17.0228       0.874261                 NaN            NaN            NaN            NaN
  1512.82        2500.00        67.4823       0.766812       0.995779       0.164815        11.5409        15.0402        4.00920                 NaN            NaN            NaN            NaN
  1509.62        2500.00        66.2366       0.767782       0.971416       0.213102        11.6557        13.2811        6.87438                 NaN            NaN            NaN            NaN
  1506.41        2500.00        64.9878       0.768753       0.946990       0.261515        11.7707        11.5174        9.74677                 NaN            NaN            NaN            NaN
  1503.21        2500.00        63.7360       0.769723       0.922502       0.310051        11.8860        9.74937        12.6263                 NaN            NaN            NaN            NaN
  1500.00        2500.00        62.4812       0.770694       0.897952       0.358712        12.0015        7.97687        15.5131                 NaN            NaN            NaN            NaN
  1496.79        2500.00        61.2232       0.771666       0.873340       0.407496        12.1173        6.19992        18.4070                 NaN            NaN            NaN            NaN
  1493.59        2500.00        59.9623       0.772638       0.848665       0.456404        12.2334        4.41852        21.3081                 NaN            NaN            NaN            NaN
  1490.38        2500.00        58.6983       0.773610       0.823929       0.505435        12.3497        2.63267        24.2164                 NaN            NaN            NaN            NaN
  1487.18        2500.00        57.4312       0.774582       0.799130       0.554591        12.4663       0.842352        27.1318                 NaN            NaN            NaN            NaN
  1483.97        2500.00        56.2221       0.775566       0.774040       0.586988        12.6074                 NaN   29.0339                 NaN            NaN            NaN            NaN
  1480.77        2500.00        55.0231       0.776638       0.758591       0.598032        12.7048                 NaN   30.1388                 NaN            NaN            NaN            NaN
  1477.56        2500.00        53.8405       0.777678       0.739425       0.609433        12.8282                 NaN   31.2047                 NaN            NaN            NaN            NaN
  1474.36        2500.00        52.6548       0.778718       0.720206       0.620865        12.9520                 NaN   32.2734                 NaN            NaN            NaN            NaN
  1471.15        2500.00        51.4782       0.779729       0.696621       0.632318        13.1078                 NaN   33.3053                 NaN            NaN            NaN            NaN
  1467.95        2500.00        50.2987       0.780740       0.672975       0.643802        13.2640                 NaN   34.3398                 NaN            NaN            NaN            NaN
  1464.74        2500.00        49.0902       0.781777       0.649243       0.656116        13.4546                 NaN   34.8430       0.525040                 NaN            NaN            NaN
  1461.54        2500.00        47.8664       0.782810       0.622741       0.668560        13.6740                 NaN   34.8055        1.58009                 NaN            NaN            NaN
  1458.33        2500.00        47.8649       0.782841       0.622740       0.668597        13.6743                 NaN   34.8064        1.58013                 NaN            NaN            NaN
  1455.13        2500.00        47.8635       0.782872       0.622739       0.668634        13.6747                 NaN   34.8074        1.58018                 NaN            NaN            NaN
  1451.92        2500.00        47.8620       0.782903       0.622738       0.668672        13.6751                 NaN   34.8084        1.58022                 NaN            NaN            NaN
  1448.72        2500.00        47.8605       0.782934       0.622737       0.668709        13.6755                 NaN   34.8094        1.58026                 NaN            NaN            NaN
  1445.51        2500.00        47.8591       0.782965       0.622736       0.668746        13.6759                 NaN   34.8103        1.58030                 NaN            NaN            NaN
  1442.31        2500.00        47.8576       0.782996       0.622736       0.668783        13.6762                 NaN   34.8113        1.58034                 NaN            NaN            NaN
  1439.10        2500.00        47.8561       0.783027       0.622735       0.668820        13.6766                 NaN   34.8123        1.58038                 NaN            NaN            NaN
  1435.90        2500.00        39.4045       0.788956       0.280329       0.778074        16.0408                 NaN   33.8374        8.86990                 NaN            NaN            NaN
  1432.69        2500.00        39.4033       0.788981       0.280326       0.778112        16.0412                 NaN   33.8381        8.87007                 NaN            NaN            NaN
  1429.49        2500.00        39.4020       0.789006       0.280324       0.778151        16.0415                 NaN   33.8388        8.87023                 NaN            NaN            NaN
  1426.28        2500.00        39.4007       0.789032       0.280321       0.778190        16.0418                 NaN   33.8395        8.87040                 NaN            NaN            NaN
  1423.08        2500.00        35.8343       0.790816       0.185019E-001  0.847783        17.6645                 NaN   12.0143        32.8298                 NaN            NaN            NaN
  1419.87        2500.00        34.9112       0.791687                 NaN  0.868131        17.7709                 NaN   32.9367        12.7214                 NaN            NaN            NaN
  1416.67        2500.00        33.9703       0.792723                 NaN  0.889487        17.7635                 NaN   33.1598        13.4241                 NaN            NaN            NaN
  1413.46        2500.00        32.7240       0.793805                 NaN  0.904116        17.8314                 NaN   33.4640        14.0444       0.238351                 NaN            NaN
  1410.26        2500.00        30.9800       0.794941                 NaN  0.905705        18.0351                 NaN   33.8786        14.5277       0.878035                 NaN            NaN
  1407.05        2500.00        30.9790       0.794961                 NaN  0.905745        18.0353                 NaN   33.8791        14.5279       0.878099                 NaN            NaN
  1403.85        2500.00        30.9779       0.794980                 NaN  0.905784        18.0355                 NaN   33.8795        14.5280       0.878162                 NaN            NaN
  1400.64        2500.00        30.9769       0.794999                 NaN  0.905823        18.0358                 NaN   33.8800        14.5282       0.878226                 NaN            NaN
  1397.44        2500.00        30.9759       0.795019                 NaN  0.905862        18.0360                 NaN   33.8805        14.5284       0.878290                 NaN            NaN
  1394.23        2500.00        30.9749       0.795038                 NaN  0.905901        18.0363                 NaN   33.8810        14.5286       0.878354                 NaN            NaN
  1391.03        2500.00        30.9738       0.795058                 NaN  0.905940        18.0365                 NaN   33.8815        14.5287       0.878417                 NaN            NaN
  1387.82        2500.00        30.9728       0.795077                 NaN  0.905979        18.0368                 NaN   33.8820        14.5289       0.878481                 NaN            NaN
  1384.62        2500.00        20.8366       0.801637                 NaN  0.920772        19.1493                 NaN   36.5162        16.9549        4.82055                 NaN            NaN
  1381.41        2500.00        20.8360       0.801648                 NaN  0.920803        19.1494                 NaN   36.5163        16.9550        4.82086                 NaN            NaN
  1378.21        2500.00        20.8353       0.801660                 NaN  0.920834        19.1495                 NaN   36.5165        16.9550        4.82116                 NaN            NaN
  1375.00        2500.00        20.8346       0.801672                 NaN  0.920865        19.1496                 NaN   36.5167        16.9551        4.82147                 NaN            NaN
  1371.79        2500.00        20.8340       0.801684                 NaN  0.920896        19.1497                 NaN   36.5169        16.9551        4.82177                 NaN            NaN
  1368.59        2500.00        20.8333       0.801696                 NaN  0.920927        19.1497                 NaN   36.5171        16.9552        4.82208                 NaN            NaN
  1365.38        2500.00        20.8327       0.801708                 NaN  0.920958        19.1498                 NaN   36.5173        16.9552        4.82238                 NaN            NaN
  1362.18        2500.00        20.8320       0.801719                 NaN  0.920989        19.1499                 NaN   36.5175        16.9552        4.82268                 NaN            NaN
  1358.97        2500.00        14.5887       0.805919                 NaN  0.937191        19.7171                 NaN   38.4898        17.9003        7.56101                 NaN            NaN
  1355.77        2500.00        14.5883       0.805926                 NaN  0.937218        19.7171                 NaN   38.4898        17.9002        7.56144                 NaN            NaN
  1352.56        2500.00        14.5879       0.805934                 NaN  0.937244        19.7171                 NaN   38.4898        17.9002        7.56188                 NaN            NaN
  1349.36        2500.00        14.5875       0.805941                 NaN  0.937270        19.7170                 NaN   38.4898        17.9001        7.56232                 NaN            NaN
  1346.15        2500.00        14.5871       0.805949                 NaN  0.937297        19.7170                 NaN   38.4898        17.9001        7.56275                 NaN            NaN
  1342.95        2500.00        14.5867       0.805956                 NaN  0.937323        19.7170                 NaN   38.4898        17.9000        7.56319                 NaN            NaN
  1339.74        2500.00        14.5862       0.805963                 NaN  0.937349        19.7170                 NaN   38.4898        17.9000        7.56362                 NaN            NaN
  1336.54        2500.00        14.5858       0.805971                 NaN  0.937376        19.7170                 NaN   38.4898        17.9000        7.56406                 NaN            NaN
  1333.33        2500.00        10.1813       0.809158                 NaN  0.952979        19.9984                 NaN   40.1964        18.1790        9.68278                 NaN            NaN
  1330.13        2500.00        10.1810       0.809163                 NaN  0.953003        19.9983                 NaN   40.1963        18.1789        9.68330                 NaN            NaN
  1326.92        2500.00        10.1808       0.809167                 NaN  0.953026        19.9982                 NaN   40.1961        18.1788        9.68383                 NaN            NaN
  1323.72        2500.00        10.1805       0.809172                 NaN  0.953050        19.9982                 NaN   40.1960        18.1787        9.68435                 NaN            NaN
  1320.51        2500.00        8.38272       0.810587                 NaN  0.959933        20.0676                 NaN   40.9900        18.2059        10.5832                 NaN            NaN
  1317.31        2500.00       0.844435       0.814315                 NaN  0.962030        20.6815                 NaN   41.4825        19.0464        11.6532        4.51563                 NaN
  1314.10        2500.00                 NaN  0.814660                 NaN  0.964174        20.7651                 NaN   19.1887        41.4295        11.7998        5.03797                 NaN
  1310.90        2500.00                 NaN  0.814661                 NaN  0.964193        20.7650                 NaN   19.1885        41.4292        11.8004        5.03803                 NaN
  1307.69        2500.00                 NaN  0.814533                 NaN  0.967048        20.7966                 NaN   19.2600        41.2432        11.8736        5.04506                 NaN
  1304.49        2500.00                 NaN  0.814534                 NaN  0.967068        20.7964                 NaN   19.2599        41.2429        11.8742        5.04512                 NaN
  1301.28        2500.00                 NaN  0.814535                 NaN  0.967087        20.7962                 NaN   19.2597        41.2426        11.8748        5.04518                 NaN
  1298.08        2500.00                 NaN  0.814535                 NaN  0.967106        20.7960                 NaN   19.2595        41.2423        11.8754        5.04525                 NaN
  1294.87        2500.00                 NaN  0.814536                 NaN  0.967125        20.7958                 NaN   19.2593        41.2420        11.8760        5.04531                 NaN
  1291.67        2500.00                 NaN  0.814537                 NaN  0.967144        20.7956                 NaN   19.2591        41.2417        11.8765        5.04537                 NaN
  1288.46        2500.00                 NaN  0.814537                 NaN  0.967163        20.7954                 NaN   19.2589        41.2414        11.8771        5.04543                 NaN
