|6.6.6
Archiving\03_Data\fracLP/QFM_m1/GRV/GRV_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1859.65        500.000        99.3219       0.678089                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.3219       0.678148                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.3218       0.678206                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.3217       0.678265                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.3217       0.678324                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.3216       0.678382                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.3216       0.678441                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.3215       0.678500                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.3214       0.678558                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.3214       0.678617                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.3213       0.678676                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.3213       0.678734                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.3212       0.678793                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.3211       0.678852                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.3211       0.678910                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.3210       0.678969                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.3210       0.679028                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.3209       0.679086                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.3209       0.679145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.3155       0.679211       0.532040E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.3093       0.679322       0.113507E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.3093       0.679474       0.112574E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.3092       0.679625       0.111995E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.3091       0.679776       0.111723E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.3091       0.679926       0.109667E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.3090       0.680075       0.109278E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.3089       0.680223       0.108557E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.3088       0.680371       0.107947E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.3088       0.680518       0.107198E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.3087       0.680664       0.105946E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.3086       0.680810       0.105422E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.3086       0.680955       0.104685E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.3085       0.681100       0.103872E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.3083       0.681244       0.104270E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3085       0.681388       0.101409E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3083       0.681530       0.101604E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3083       0.681672       0.100658E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.3082       0.681813       0.100258E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3081       0.681954       0.992067E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3080       0.682094       0.986051E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3080       0.682234       0.977632E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.3079       0.682373       0.970414E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3078       0.682511       0.964654E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3078       0.682649       0.954603E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        98.9085       0.682945       0.927517E-002  0.399259                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.5031                 NaN  0.775970E-002  0.489155                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3098                 NaN  0.106631E-001  0.679525                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.4003                 NaN  0.919035E-002  0.590471                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.3950                 NaN  0.919372E-002  0.595846                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3895                 NaN  0.920321E-002  0.601309                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3872                 NaN  0.915885E-002  0.603610                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3806                 NaN  0.917755E-002  0.610202                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3816                 NaN  0.908486E-002  0.609338                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3737                 NaN  0.913037E-002  0.617200                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3681                 NaN  0.914570E-002  0.622786                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3661                 NaN  0.908341E-002  0.624842                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3590                 NaN  0.911372E-002  0.631863                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3558                 NaN  0.908917E-002  0.635120                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.8292                 NaN  0.298594E-002  0.167848                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        98.8680                 NaN  0.151461E-001   1.11682                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3399                 NaN  0.908474E-002  0.651020                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.3365                 NaN  0.906349E-002  0.654465                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.3294                 NaN  0.908299E-002  0.661548                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        98.1466                 NaN  0.251376E-001   1.82831                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.8442                 NaN  0.170855E-002  0.154090                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.6267                 NaN  0.492901E-002  0.368406                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        98.9816                 NaN  0.133349E-001   1.00503                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.3075                 NaN  0.900158E-002  0.683481                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.3139                 NaN  0.887280E-002  0.677261                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2885                 NaN  0.912365E-002  0.702334                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2878                 NaN  0.907549E-002  0.703105                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2968                 NaN  0.890376E-002  0.694270                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2878                 NaN  0.897610E-002  0.703258                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2872                 NaN  0.895547E-002  0.703868                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2822                 NaN  0.895469E-002  0.708802                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2803                 NaN  0.893989E-002  0.710748                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2743                 NaN  0.898292E-002  0.716731                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2770                 NaN  0.889784E-002  0.714139                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2724                 NaN  0.893346E-002  0.718689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2682                 NaN  0.895050E-002  0.722803                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2708                 NaN  0.889415E-002  0.720273                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        98.2091                 NaN  0.216580E-001   1.76927                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.9979                 NaN  0.205234E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.5967                 NaN  0.286396E-002  0.400440                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2369                 NaN  0.921023E-002  0.753932                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2950                 NaN  0.850461E-002  0.696493                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2663                 NaN  0.881795E-002  0.724856                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        98.7855                 NaN  0.145698E-001   1.19993                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.7182                 NaN  0.339329E-002  0.278420                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2987                 NaN  0.842172E-002  0.692852                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2684                 NaN  0.878136E-002  0.722832                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2707                 NaN  0.874529E-002  0.720517                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.2697                 NaN  0.876641E-002  0.721557                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.2723                 NaN  0.868314E-002  0.713520       0.554305E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        98.3156                 NaN  0.491993E-002  0.165754        1.51374                 NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        96.4859                 NaN  0.709965E-002  0.209022E-001   3.48610                 NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.4837                 NaN  0.113086E-002  0.146090E-001  0.500526                 NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        98.4219                 NaN  0.272239E-002  0.297085E-002   1.57241                 NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        98.1931                 NaN  0.301671E-002  0.621901E-002   1.79764                 NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        98.2176                 NaN  0.290863E-002  0.186150E-001   1.76092                 NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.1543                 NaN  0.309335E-002  0.536669E-001   1.78896                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.3704                 NaN  0.244834E-002            NaN   1.62712                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.3047                 NaN  0.229341E-002  0.143576E-005   1.69304                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.3280                 NaN  0.216418E-002            NaN   1.66980                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.3521                 NaN  0.202913E-002            NaN   1.64589                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.3793                 NaN  0.178893E-002            NaN   1.61893                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.4025                 NaN  0.162134E-002            NaN   1.59587                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.4252                 NaN  0.154338E-002            NaN   1.57330                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.4027                 NaN  0.131444E-002            NaN   1.59600                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.5147                 NaN  0.114478E-002            NaN   1.48416                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.4913                 NaN  0.104576E-002            NaN   1.50770                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.5156                 NaN  0.867896E-003            NaN   1.48356                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.5343                 NaN  0.711612E-003            NaN   1.46497                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.5522                 NaN  0.576023E-003            NaN   1.44727                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.5700                 NaN  0.472810E-003            NaN   1.42953                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.5889                 NaN  0.275867E-003            NaN   1.41085                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.6062                 NaN  0.148014E-003            NaN   1.39367                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.6262                 NaN  0.591939E-003            NaN   1.37324                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.6401                 NaN  0.414529E-003            NaN   1.35948                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.6579                 NaN            NaN            NaN   1.34207                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.4955                 NaN  0.141633E-002            NaN   1.50309                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.8672                 NaN            NaN            NaN   1.13278                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.7087                 NaN  0.246267E-002            NaN   1.28888                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.7142                 NaN            NaN            NaN   1.28580                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.7288                 NaN            NaN            NaN   1.27117                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.7420                 NaN            NaN            NaN   1.25802                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.7532                 NaN            NaN            NaN   1.24677                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.7655                 NaN            NaN            NaN   1.23454                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.7750                 NaN            NaN            NaN   1.22499                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.7859                 NaN            NaN            NaN   1.21405                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.7951                 NaN            NaN            NaN   1.20490                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.8022                 NaN            NaN            NaN   1.19781                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.8129                 NaN            NaN            NaN   1.18710                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.5029                 NaN            NaN            NaN  0.276469E-001   1.46944                 NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.3769                 NaN  0.174790E-002            NaN            NaN   1.62137                 NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.2523                 NaN  0.682793E-002            NaN            NaN   1.74088                 NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        97.5443                 NaN  0.107355E-001            NaN            NaN   1.46938       0.975547                 NaN            NaN            NaN            NaN
  1513.78        500.000        97.4173                 NaN  0.103510E-001            NaN            NaN   1.86783       0.704554                 NaN            NaN            NaN            NaN
  1511.28        500.000        97.4818                 NaN  0.995716E-002            NaN            NaN  0.684097        1.82416                 NaN            NaN            NaN            NaN
  1508.77        500.000        97.5334                 NaN  0.355996E-002            NaN  0.477378        1.98562                 NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        97.5669                 NaN  0.240580E-002            NaN  0.533633        1.89711                 NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        97.6292                 NaN  0.194015E-002            NaN  0.527218        1.84161                 NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        97.6898                 NaN  0.162554E-002            NaN  0.511100        1.79752                 NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        97.7492                 NaN  0.113008E-002            NaN  0.506225        1.74349                 NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        97.8033                 NaN  0.806487E-003            NaN  0.494465        1.70145                 NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        97.8571                 NaN  0.466363E-003            NaN  0.482909        1.65951                 NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        97.9081                 NaN  0.137547E-003            NaN  0.472218        1.61954                 NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        97.9564                 NaN  0.308300E-003            NaN  0.456942        1.58639                 NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.0032                 NaN            NaN            NaN  0.442580        1.55424                 NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        98.0477                 NaN            NaN            NaN  0.423772        1.52851                 NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        98.0927                 NaN            NaN            NaN  0.415246        1.49204                 NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.1358                 NaN            NaN            NaN  0.405361        1.45880                 NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.1725                 NaN            NaN            NaN  0.384762        1.44272                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.2148                 NaN            NaN            NaN  0.371878        1.41329                 NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.2493                 NaN            NaN            NaN  0.357452        1.39326                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.2852                 NaN            NaN            NaN  0.343391        1.37145                 NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.3199                 NaN            NaN            NaN  0.329117        1.35097                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.3529                 NaN            NaN            NaN  0.314355        1.33275                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.3822                 NaN            NaN            NaN  0.303560        1.31419                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.4154                 NaN            NaN            NaN  0.288098        1.29650                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.4369                 NaN            NaN            NaN  0.247834        1.27152       0.437726E-001            NaN            NaN            NaN            NaN
  1453.63        500.000        98.4326                 NaN            NaN            NaN  0.728853E-001   1.17188       0.322638                 NaN            NaN            NaN            NaN
  1451.13        500.000        98.4680                 NaN            NaN            NaN  0.507751E-001  0.346469        1.13480                 NaN            NaN            NaN            NaN
  1448.62        500.000        98.4867                 NaN            NaN            NaN  0.370218E-001   1.11722       0.359063                 NaN            NaN            NaN            NaN
  1446.12        500.000        98.5097                 NaN            NaN            NaN  0.210556E-001  0.376204        1.09308                 NaN            NaN            NaN            NaN
  1443.61        500.000        98.5302                 NaN            NaN            NaN  0.228690E-001   1.07632       0.370633                 NaN            NaN            NaN            NaN
  1441.10        500.000        98.5531                 NaN  0.138922E-002            NaN            NaN  0.397060        1.04848                 NaN            NaN            NaN            NaN
  1438.60        500.000        98.5736                 NaN  0.246465E-002            NaN            NaN  0.394429        1.02947                 NaN            NaN            NaN            NaN
  1436.09        500.000        98.5941                 NaN  0.232044E-002            NaN            NaN   1.01253       0.391081                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.6152                 NaN  0.216442E-002            NaN            NaN  0.387734       0.994853                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.6369                 NaN  0.201770E-002            NaN            NaN  0.978557       0.382494                 NaN            NaN            NaN            NaN
