|6.6.6
Archiving\03_Data\eq/QFM_m2.25/ALH/ALH_3.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.7265       0.273460                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.7265       0.273480                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.7265       0.273501                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.7265       0.273522                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.7265       0.273543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.7264       0.273564                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.7264       0.273584                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.7264       0.273605                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.7264       0.273627                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.7264       0.273647                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.7263       0.273668                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.7263       0.273689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.7263       0.273711                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.7263       0.273732                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.7262       0.273753                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.7262       0.273774                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.7262       0.273795                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.7262       0.273817                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.7262       0.273838                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.7261       0.273859                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.7261       0.273880                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.7261       0.273902                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.7261       0.273923                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.7261       0.273944                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.7260       0.273966                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.7260       0.273987                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.7260       0.274009                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.7260       0.274030                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.7259       0.274052                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.7259       0.274073                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.7259       0.274095                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.7259       0.274117                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.7259       0.274138                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.1425       0.274259       0.583212                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        98.3636       0.274412        1.36197                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        97.5970       0.274563        2.12842                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        96.8295       0.274714        2.89575                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        96.0853       0.274861        3.63983                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        95.3403       0.275009        4.38474                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        94.5944       0.275155        5.13048                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        93.8477       0.275301        5.87705                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        93.1272       0.275443        6.59739                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        92.4059       0.275585        7.31851                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        91.6831       0.275728        8.04119                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        90.1796       0.159833        9.36102       0.299562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        88.3950                 NaN   10.8924       0.712585                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        87.6926                 NaN   11.5944       0.712977                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        87.0102                 NaN   12.2765       0.713359                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        86.3271                 NaN   12.9592       0.713739                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        85.6495                 NaN   13.6324       0.714120       0.397877E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        84.9614                 NaN   14.3095       0.714514       0.146049E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        84.2894                 NaN   14.9706       0.714899       0.250554E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        83.6168                 NaN   15.6324       0.715282       0.355172E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        82.9565                 NaN   16.2822       0.715661       0.456784E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        82.2955                 NaN   16.9326       0.716038       0.558503E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        81.6340                 NaN   17.5836       0.716415       0.660330E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        80.9717                 NaN   18.2352       0.716790       0.762262E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        80.3340                 NaN   18.8631       0.717158       0.857798E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        79.6957                 NaN   19.4914       0.717524       0.953431E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        79.0568                 NaN   20.1204       0.717889       0.104916                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        78.4173                 NaN   20.7500       0.718253       0.114499                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        77.7772                 NaN   21.3801       0.718615       0.124091                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        77.1366                 NaN   22.0107       0.718976       0.133692                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        76.4954                 NaN   22.6420       0.719336       0.143303                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        75.8536                 NaN   23.2738       0.719694       0.152924                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        75.2437                 NaN   23.8745       0.720042       0.161773                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        74.6333                 NaN   24.4756       0.720388       0.170631                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        74.0224                 NaN   25.0773       0.720733       0.179497                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        73.4110                 NaN   25.6795       0.721077       0.188371                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        72.7991                 NaN   26.2822       0.721419       0.197254                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        72.1867                 NaN   26.8854       0.721760       0.206144                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        71.5738                 NaN   27.4891       0.722099       0.215043                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        70.9604                 NaN   28.0932       0.722437       0.223949                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        70.3831                 NaN   28.6620       0.722760       0.232176                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        69.8054                 NaN   29.2311       0.723081       0.240409                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        69.2272                 NaN   29.8007       0.723401       0.248649                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        68.6486                 NaN   30.3708       0.723720       0.256896                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        68.0696                 NaN   30.9412       0.724037       0.265150                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        67.4902                 NaN   31.5120       0.724353       0.273411                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        66.9104                 NaN   32.0833       0.724667       0.281678                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        66.3302                 NaN   32.6549       0.724980       0.289952                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        65.7835                 NaN   33.1936       0.725279       0.297577                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        65.2365                 NaN   33.7327       0.725576       0.305208                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        64.6892                 NaN   34.2721       0.725872       0.312845                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        64.1415                 NaN   34.8119       0.726167       0.320487                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        63.5934                 NaN   35.3520       0.726460       0.328134                 NaN            NaN            NaN            NaN            NaN            NaN
