|6.6.6
Archiving\03_Data\eqfrac/QFM_m5/Y98/Y98_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          57
T(K)           P(bar)         V,J/bar/mol    H,J/mol        Gruneisen_T    Ks,bar         Gs,bar         v0,km/s        vp,km/s        vs,km/s        vp/vs          rho,kg/m3      G,J/mol        cp,J/K/mol     alpha,1/K      beta,1/bar     S,J/K/mol      n,mol          N,g            Ks_{T},bar/K   Gs_{T},bar/K   Ks_{P}         Gs_P           v0_{T}         vp_{T}         vs_{T}         v0_{P}         vp_P           vs_{P}         cp/cv          vol,%          wt,%           mol,%          SiO2,mol,pfu   TiO2,mol,pfu   Al2O3,mol,pfu  Cr2O3,mol,pfu  FeO,mol,pfu    MnO,mol,pfu    MgO,mol,pfu    CaO,mol,pfu    Na2O,mol,pfu   K2O,mol,pfu    NiO,mol,pfu    O2,mol,pfu     mu[SiO2],J/mol mu[TiO2],J/mol mu[Al2O3],J/mo mu[Cr2O3],J/mo mu[FeO],J/mol  mu[MnO],J/mol  mu[MgO],J/mol  mu[CaO],J/mol  mu[Na2O],J/mol mu[K2O],J/mol  mu[NiO],J/mol  nom_ox        
  1503.21        2500.00        1.25848       -390210.       0.379969        261073.        0.00000        3.02541        3.02541        0.00000                 NaN   2852.28       -535706.        53.7785       0.618255E-004  0.406014E-005   96.7901       0.193573        35.8953       -31.4070      -0.827354        10.8112       0.277198E-001 -0.884542E-004 -0.948460E-004   0.00000       0.565003E-004  0.567144E-004   0.00000        1.03425        100.000        100.000        100.000       0.296918       0.388150E-002  0.375634E-001  0.460557E-003  0.620790E-001   0.00000       0.118847       0.736487E-001  0.726052E-002  0.212323E-003   0.00000      -0.147300E-003  -980927.      -0.105428E+007 -0.179862E+007 -0.133032E+007  -399415.       -508791.       -682921.       -805613.       -930949.      -0.108971E+007  -401246.        0.00000     
  1501.95        2500.00        1.22495       -378793.       0.369711        254064.        0.00000        2.98865        2.98865        0.00000                 NaN   2844.42       -520162.        52.3742       0.620778E-004  0.410973E-005   94.1238       0.188108        34.8429       -29.8989      -0.322305        10.9046       0.108344E-001 -0.830912E-004 -0.856188E-004   0.00000       0.579963E-004  0.580812E-004   0.00000        1.03406        100.000        100.000        100.000       0.287951       0.382216E-002  0.373535E-001  0.425049E-003  0.600600E-001   0.00000       0.113697       0.712455E-001  0.723620E-002  0.211434E-003   0.00000       0.656171E-004  -980750.      -0.105407E+007 -0.179795E+007 -0.133015E+007  -399189.       -508612.       -682798.       -805459.       -930512.      -0.109011E+007  -401021.        0.00000     
  1500.69        2500.00        1.21127       -374593.       0.369190        253811.        0.00000        2.98754        2.98754        0.00000                 NaN   2843.69       -514179.        51.7604       0.620182E-004  0.411315E-005   93.0146       0.185951        34.4449       -29.8691      -0.319293        10.9070       0.107339E-001 -0.831491E-004 -0.856546E-004   0.00000       0.580477E-004  0.581319E-004   0.00000        1.03395        100.000        100.000        100.000       0.284566       0.379383E-002  0.372723E-001  0.413992E-003  0.593183E-001   0.00000       0.111731       0.703680E-001  0.722667E-002  0.211077E-003   0.00000       0.666779E-004  -980563.      -0.105356E+007 -0.179734E+007 -0.132993E+007  -398962.       -508442.       -682694.       -805304.       -930072.      -0.108876E+007  -400796.        0.00000     
  1499.43        2500.00        1.19786       -370476.       0.368650        253548.        0.00000        2.98638        2.98638        0.00000                 NaN   2842.95       -508314.        51.1591       0.619588E-004  0.411664E-005   91.9273       0.183837        34.0547       -29.8374      -0.315507        10.9096       0.106072E-001 -0.832014E-004 -0.856788E-004   0.00000       0.581020E-004  0.581853E-004   0.00000        1.03385        100.000        100.000        100.000       0.281249       0.376486E-002  0.371911E-001  0.403461E-003  0.585907E-001   0.00000       0.109807       0.695067E-001  0.721729E-002  0.210727E-003   0.00000       0.672921E-004  -980391.      -0.105326E+007 -0.179669E+007 -0.132970E+007  -398735.       -508258.       -682568.       -805142.       -929571.      -0.108817E+007  -400572.        0.00000     
  1498.17        2500.00        1.18475       -366450.       0.368127        253296.        0.00000        2.98528        2.98528        0.00000                 NaN   2842.22       -502579.        50.5707       0.618985E-004  0.412004E-005   90.8636       0.181768        33.6731       -29.8083      -0.312605        10.9121       0.105103E-001 -0.832638E-004 -0.857200E-004   0.00000       0.581537E-004  0.582363E-004   0.00000        1.03374        100.000        100.000        100.000       0.278007       0.373590E-002  0.371098E-001  0.393215E-003  0.578791E-001   0.00000       0.107928       0.686640E-001  0.720817E-002  0.210388E-003   0.00000       0.678125E-004  -980214.      -0.105297E+007 -0.179606E+007 -0.132952E+007  -398508.                 NaN  -682447.       -804986.       -929037.      -0.108747E+007            NaN   0.00000     
  1496.90        2500.00        1.17189       -362502.       0.367601        253045.        0.00000        2.98419        2.98419        0.00000                 NaN   2841.48       -496955.        49.9938       0.618380E-004  0.412345E-005   89.8206       0.179738        33.2989       -29.7772      -0.309632        10.9146       0.104110E-001 -0.833153E-004 -0.857496E-004   0.00000       0.582059E-004  0.582877E-004   0.00000        1.03363        100.000        100.000        100.000       0.274831       0.370694E-002  0.370286E-001  0.383139E-003  0.571811E-001   0.00000       0.106089       0.678375E-001  0.719918E-002  0.210054E-003   0.00000       0.684543E-004  -980034.      -0.105264E+007 -0.179541E+007 -0.132919E+007  -398281.       -507903.       -682331.       -804832.       -928608.      -0.108695E+007  -400123.        0.00000     
  1495.64        2500.00        1.15928       -358631.       0.367073        252792.        0.00000        2.98308        2.98308        0.00000                 NaN   2840.74       -491442.        49.4283       0.617772E-004  0.412687E-005   88.7980       0.177747        32.9321       -29.7499      -0.306516        10.9171       0.103069E-001 -0.833893E-004 -0.858006E-004   0.00000       0.582583E-004  0.583394E-004   0.00000        1.03353        100.000        100.000        100.000       0.271718       0.367812E-002  0.369475E-001  0.373226E-003  0.564965E-001   0.00000       0.104288       0.670270E-001  0.719035E-002  0.209730E-003   0.00000       0.691182E-004  -979845.      -0.105231E+007 -0.179478E+007 -0.132937E+007  -398055.       -507737.       -682228.       -804681.       -928318.      -0.108622E+007  -399898.        0.00000     
  1494.38        2500.00        1.14692       -354838.       0.366544        252540.        0.00000        2.98199        2.98199        0.00000                 NaN   2840.00       -486038.        48.8742       0.617160E-004  0.413028E-005   87.7957       0.175795        32.5725       -29.7202      -0.303436        10.9196       0.102041E-001 -0.834496E-004 -0.858383E-004   0.00000       0.583109E-004  0.583912E-004   0.00000        1.03342        100.000        100.000        100.000       0.268669       0.364946E-002  0.368665E-001  0.363657E-003  0.558251E-001   0.00000       0.102527       0.662320E-001  0.718178E-002  0.209412E-003   0.00000       0.696226E-004  -979676.      -0.105201E+007 -0.179416E+007 -0.132913E+007  -397828.                 NaN  -682099.       -804518.       -927678.      -0.108574E+007            NaN   0.00000     
  1493.12        2500.00        1.13481       -351120.       0.366022        252294.        0.00000        2.98092        2.98092        0.00000                 NaN   2839.26       -480743.        48.3309       0.616544E-004  0.413364E-005   86.8132       0.173880        32.2201       -29.6910      -0.300766        10.9220       0.101152E-001 -0.835100E-004 -0.858791E-004   0.00000       0.583624E-004  0.584421E-004   0.00000        1.03331        100.000        100.000        100.000       0.265683       0.362072E-002  0.367856E-001  0.354240E-003  0.551670E-001   0.00000       0.100803       0.654527E-001  0.717331E-002  0.209108E-003   0.00000       0.702611E-004  -979487.      -0.105176E+007 -0.179355E+007 -0.132879E+007  -397601.       -507383.       -681992.       -804377.       -927225.      -0.108501E+007  -399449.        0.00000     
  1491.86        2500.00        1.12292       -347471.       0.365487        252041.        0.00000        2.97982        2.97982        0.00000                 NaN   2838.52       -475546.        47.7980       0.615928E-004  0.413706E-005   85.8490       0.172000        31.8742       -29.6594      -0.297500        10.9246       0.100059E-001 -0.835606E-004 -0.859054E-004   0.00000       0.584159E-004  0.584948E-004   0.00000        1.03321        100.000        100.000        100.000       0.262754       0.359213E-002  0.367046E-001  0.344958E-003  0.545208E-001   0.00000       0.991134E-001  0.646877E-001  0.716501E-002  0.208804E-003   0.00000       0.706977E-004  -979312.      -0.105140E+007 -0.179292E+007 -0.132878E+007  -397375.       -507202.       -681873.       -804213.       -926771.      -0.108494E+007  -399225.        0.00000     
