|6.6.6
Archiving\03_Data\eqfrac/QFM_m5/Y98/Y98_2.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         Sp(TH),kg     
  1503.21        2500.00                 NaN
  1501.95        2500.00                 NaN
  1500.69        2500.00                 NaN
  1499.43        2500.00                 NaN
  1498.17        2500.00                 NaN
  1496.90        2500.00                 NaN
  1495.64        2500.00                 NaN
  1494.38        2500.00                 NaN
  1493.12        2500.00                 NaN
  1491.86        2500.00                 NaN
  1490.60        2500.00                 NaN
  1489.34        2500.00                 NaN
  1488.08        2500.00                 NaN
  1486.81        2500.00                 NaN
  1485.55        2500.00                 NaN
  1484.29        2500.00                 NaN
  1483.03        2500.00                 NaN
  1481.77        2500.00                 NaN
  1480.51        2500.00                 NaN
  1479.25        2500.00                 NaN
  1477.99        2500.00                 NaN
  1476.73        2500.00                 NaN
  1475.46        2500.00                 NaN
  1474.20        2500.00                 NaN
  1472.94        2500.00                 NaN
  1471.68        2500.00                 NaN
  1470.42        2500.00                 NaN
  1469.16        2500.00                 NaN
  1467.90        2500.00                 NaN
  1466.64        2500.00                 NaN
  1465.37        2500.00                 NaN
  1464.11        2500.00                 NaN
  1462.85        2500.00                 NaN
  1461.59        2500.00                 NaN
  1460.33        2500.00                 NaN
  1459.07        2500.00                 NaN
  1457.81        2500.00                 NaN
  1456.55        2500.00                 NaN
  1455.29        2500.00                 NaN
  1454.02        2500.00                 NaN
  1452.76        2500.00                 NaN
  1451.50        2500.00                 NaN
  1450.24        2500.00                 NaN
  1448.98        2500.00                 NaN
  1447.72        2500.00                 NaN
  1446.46        2500.00                 NaN
  1445.20        2500.00                 NaN
  1443.93        2500.00                 NaN
  1442.67        2500.00                 NaN
  1441.41        2500.00                 NaN
  1440.15        2500.00                 NaN
  1438.89        2500.00                 NaN
  1437.63        2500.00                 NaN
  1436.37        2500.00                 NaN
  1435.11        2500.00                 NaN
  1433.85        2500.00                 NaN
  1432.58        2500.00                 NaN
  1431.32        2500.00                 NaN
