|6.6.6
Archiving\03_Data\eqLP/QFM_m1.5/TAY13/TAY13_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.7310       0.260460       0.853509E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.7310       0.260479       0.853536E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.7310       0.260498       0.853563E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.7309       0.260517       0.853591E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.7309       0.260536       0.853618E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.7309       0.260555       0.853646E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.7309       0.260574       0.853675E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.7309       0.260594       0.853703E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.7308       0.260613       0.853732E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.7308       0.260632       0.853760E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.7308       0.260651       0.853788E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.7308       0.260671       0.853817E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.7308       0.260690       0.853846E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.7308       0.260709       0.853875E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.7307       0.260729       0.853904E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.7307       0.260748       0.853933E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.7307       0.260768       0.853963E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.7307       0.260787       0.853993E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.7307       0.260806       0.854022E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.7306       0.260826       0.854052E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.7306       0.260845       0.854082E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.0982       0.260962                 NaN  0.640795                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.0602       0.260990                 NaN  0.678806                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        98.9595       0.261027                 NaN  0.779486                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        98.8587       0.261065                 NaN  0.880202                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        98.5437       0.261141                 NaN   1.19515                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        98.2285       0.261217                 NaN   1.51031                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        97.9130       0.261293                 NaN   1.82567                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        97.5974       0.261368                 NaN   2.14122                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        97.2816       0.261443                 NaN   2.45698                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        96.9655       0.261519                 NaN   2.77293                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        96.6493       0.261594                 NaN   3.08909                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        96.3329       0.261668                 NaN   3.40544                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        95.6922       0.261802                 NaN   4.04599                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        95.0508       0.261936                 NaN   4.68723                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        94.4088       0.262069                 NaN   5.32915                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        93.7660       0.262202                 NaN   5.97175                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        93.1226       0.262334                 NaN   6.61504                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        92.4785       0.262466                 NaN   7.25899                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        91.8338       0.262598                 NaN   7.90362                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        91.1884       0.262729                 NaN   8.54892                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        90.5183       0.262866                 NaN   9.21887                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        89.2217       0.166018                 NaN   10.3617                 NaN  0.250667                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        87.4427                 NaN            NaN   11.8610       0.161752E-001  0.680182                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        86.7613                 NaN            NaN   12.5304       0.278095E-001  0.680584                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        86.0985                 NaN            NaN   13.1814       0.391081E-001  0.680976                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        85.4351                 NaN            NaN   13.8331       0.504197E-001  0.681367                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        84.7709                 NaN            NaN   14.4856       0.617442E-001  0.681757                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        84.1061                 NaN            NaN   15.1387       0.730816E-001  0.682146                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        83.4705                 NaN            NaN   15.7634       0.835850E-001  0.682523                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        82.8342                 NaN            NaN   16.3888       0.940999E-001  0.682900                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        82.1973                 NaN            NaN   17.0148       0.104626       0.683275                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        81.5597                 NaN            NaN   17.6414       0.115164       0.683649                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        80.9216                 NaN            NaN   18.2687       0.125713       0.684023                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        80.2827                 NaN            NaN   18.8966       0.136274       0.684395                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        79.6433                 NaN            NaN   19.5251       0.146846       0.684766                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        79.0032                 NaN            NaN   20.1542       0.157429       0.685135                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        78.3878                 NaN            NaN   20.7594       0.167302       0.685500                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        77.7719                 NaN            NaN   21.3651       0.177186       0.685863                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        77.1553                 NaN            NaN   21.9714       0.187080       0.686225                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        76.5382                 NaN            NaN   22.5783       0.196984       0.686585                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        75.9205                 NaN            NaN   23.1857       0.206899       0.686945                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        75.3022                 NaN            NaN   23.7937       0.216823       0.687303                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        74.6833                 NaN            NaN   24.4023       0.226757       0.687661                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        74.0639                 NaN            NaN   25.0114       0.236701       0.688017                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        73.4811                 NaN            NaN   25.5847       0.245789       0.688356                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        72.8979                 NaN            NaN   26.1585       0.254886       0.688694                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        72.3141                 NaN            NaN   26.7328       0.263992       0.689032                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        71.7299                 NaN            NaN   27.3076       0.273106       0.689368                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        71.1452                 NaN            NaN   27.8829       0.282228       0.689702                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        70.5599                 NaN            NaN   28.4587       0.291358       0.690036                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        69.9742                 NaN            NaN   29.0349       0.300497       0.690368                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        69.3881                 NaN            NaN   29.6116       0.309644       0.690699                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        68.8305                 NaN            NaN   30.1604       0.318028       0.691017                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        68.2725                 NaN            NaN   30.7097       0.326419       0.691335                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        67.7141                 NaN            NaN   31.2594       0.334817       0.691650                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        67.1553                 NaN            NaN   31.8095       0.343222       0.691965                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        66.5960                 NaN            NaN   32.3600       0.351634       0.692278                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        66.0364                 NaN            NaN   32.9110       0.360053       0.692591                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        65.4763                 NaN            NaN   33.4623       0.368479       0.692901                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        64.9158                 NaN            NaN   34.0140       0.376911       0.693211                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        64.3867                 NaN            NaN   34.5352       0.384671       0.693505                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        63.8571                 NaN            NaN   35.0566       0.392437       0.693798                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        63.3272                 NaN            NaN   35.5785       0.400208       0.694089                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        62.7970                 NaN            NaN   36.1006       0.407986       0.694380                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        62.2664                 NaN            NaN   36.6232       0.415769       0.694669                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        61.7355                 NaN            NaN   37.1460       0.423557       0.694956                 NaN            NaN            NaN            NaN            NaN            NaN
