|6.6.6
Archiving\03_Data\eqfracLP/QFM_m0.5/WD94/WD94_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1560.90        500.000       0.276093E-001   99.8126       0.102050       0.577685E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1559.49        500.000       0.777587E-003   99.2948       0.659198       0.452293E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1558.09        500.000                 NaN   99.3009       0.659298       0.397771E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1556.68        500.000                 NaN   99.3049       0.657499       0.376447E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1555.28        500.000                 NaN   99.3117       0.650139       0.381957E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1553.87        500.000                 NaN   99.3173       0.645370       0.373198E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1552.47        500.000                 NaN   99.3220       0.642115       0.358768E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1551.06        500.000                 NaN   99.3275       0.635796       0.367130E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1549.65        500.000                 NaN   99.3355       0.629667       0.348062E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1548.25        500.000                 NaN   99.3347       0.633321       0.319365E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1546.84        500.000                 NaN   99.3274       0.652279       0.203553E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1545.44        500.000                 NaN   99.8497                 NaN  0.150285                 NaN            NaN            NaN            NaN            NaN            NaN
  1544.03        500.000                 NaN   98.8811        1.11885                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.63        500.000                 NaN   99.3564       0.635912       0.773625E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1541.22        500.000                 NaN   99.3635       0.636479                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.81        500.000                 NaN   99.3700       0.612053       0.179677E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1538.41        500.000                 NaN   99.2574       0.736975       0.563149E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1537.00        500.000                 NaN   99.8443       0.148433       0.722677E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1535.60        500.000                 NaN   99.0296       0.929269       0.411077E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1534.19        500.000                 NaN   99.3861       0.588960       0.249120E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1532.78        500.000                 NaN   99.3638       0.610913       0.253114E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1531.38        500.000                 NaN   99.4287       0.549013       0.223347E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1529.97        500.000                 NaN   99.4033       0.572754       0.239394E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1528.57        500.000                 NaN   99.4038       0.575415       0.207690E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1527.16        500.000                 NaN   99.4122       0.567073       0.207282E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1525.76        500.000                 NaN   99.4149       0.564885       0.201726E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1524.35        500.000                 NaN   99.4185       0.562379       0.190847E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1522.94        500.000                 NaN   99.4240       0.556577       0.194255E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1521.54        500.000                 NaN   99.4288       0.553129       0.180990E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1520.13        500.000                 NaN   99.3351       0.654234       0.107118E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1518.73        500.000                 NaN   99.5298       0.454712       0.154829E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1517.32        500.000                 NaN   99.4389       0.544516       0.166060E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1515.92        500.000                 NaN   99.4352       0.550764       0.140025E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1514.51        500.000                 NaN   99.4552       0.531715       0.131239E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1513.10        500.000                 NaN   99.4506       0.534847       0.145921E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1511.70        500.000                 NaN   99.0896       0.888806       0.216063E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1510.29        500.000                 NaN   99.7995       0.197342       0.312705E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1508.89        500.000                 NaN   99.4873       0.502261       0.104369E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1507.48        500.000                 NaN   99.4635       0.526616       0.986371E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1506.08        500.000                 NaN   99.4701       0.520078       0.984430E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1504.67        500.000                 NaN   99.4714       0.521745       0.690358E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1503.26        500.000                 NaN   99.4752       0.516675       0.809298E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1501.86        500.000                 NaN   99.4778       0.513268       0.897563E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1500.45        500.000                 NaN   99.4794       0.518677       0.188502E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1499.05        500.000                 NaN   99.4834       0.513195       0.344504E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1497.64        500.000                 NaN   99.4877       0.506894       0.541471E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1496.23        500.000                 NaN   99.4891       0.506110       0.474340E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1494.83        500.000                 NaN   99.4936       0.496381       0.100386E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1493.42        500.000                 NaN   99.4957       0.504337                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1492.02        500.000                 NaN   99.5003       0.486988       0.127292E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1490.61        500.000                 NaN   99.5016       0.498448                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.21        500.000                 NaN   99.5048       0.495182                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.80        500.000                 NaN   99.5080       0.492029                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.39        500.000                 NaN   99.5253       0.467385       0.731067E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1484.99        500.000                 NaN   99.5010       0.498963                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.58        500.000                 NaN   99.0002       0.966881       0.329233E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1482.18        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.77        500.000                 NaN   99.5564       0.256297       0.187328                 NaN            NaN            NaN            NaN            NaN            NaN
  1479.37        500.000                 NaN   99.5468       0.453155                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1477.96        500.000                 NaN   99.5243       0.475698                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.55        500.000                 NaN   99.5275       0.472456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1475.15        500.000                 NaN   99.5314       0.468645                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.74        500.000                 NaN   99.5323       0.467657                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1472.34        500.000                 NaN   99.5343       0.465709                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1470.93        500.000                 NaN   99.4753       0.524654                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1469.53        500.000                 NaN   99.7245       0.275549                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.12        500.000                 NaN   99.4234       0.576578                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1466.71        500.000                 NaN   99.5448       0.455175                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1465.31        500.000                 NaN   99.5465       0.453514                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1463.90        500.000                 NaN   99.5689       0.431134                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1462.50        500.000                 NaN   99.5281       0.471889                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1461.09        500.000                 NaN   99.5531       0.446913                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1459.68        500.000                 NaN   99.5546       0.445433                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1458.28        500.000                 NaN   99.5565       0.443535                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1456.87        500.000                 NaN   99.5608       0.439220                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1455.47        500.000                 NaN   99.5597       0.440321                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1454.06        500.000                 NaN   99.5640       0.435967                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1452.66        500.000                 NaN   99.5654       0.434639                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1451.25        500.000                 NaN   99.5666       0.433376                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1449.84        500.000                 NaN   99.5673       0.432717                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1448.44        500.000                 NaN   99.3967       0.603338                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1447.03        500.000                 NaN   99.7564       0.243551                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1445.63        500.000                 NaN   99.5559       0.444076                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1444.22        500.000                 NaN   99.5771       0.422925                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1442.82        500.000                 NaN   99.5009       0.320918                 NaN  0.102063       0.761293E-001            NaN            NaN            NaN            NaN
