|6.6.6
Archiving\03_Data\eq/QFM_m3.25/Y98/Y98_3.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        2500.00        99.2145       0.777115       0.837730E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.2144       0.777186       0.837729E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.2144       0.777258       0.837729E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.2143       0.777329       0.837728E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.2142       0.777400       0.837728E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.2142       0.777472       0.837727E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.2141       0.777543       0.837727E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.2140       0.777615       0.837727E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.2139       0.777687       0.837728E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.2139       0.777758       0.837728E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.2138       0.777830       0.837729E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.2137       0.777902       0.837730E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.2136       0.777974       0.837731E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.2136       0.778046       0.837732E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.2135       0.778118       0.837734E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.2134       0.778190       0.837736E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.2134       0.778262       0.837738E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.2133       0.778334       0.837740E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.2132       0.778407       0.837742E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.2131       0.778479       0.837744E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.2131       0.778551       0.837747E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.2130       0.778624       0.837750E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.2129       0.778696       0.837753E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.2129       0.778769       0.837756E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.2128       0.778842       0.837759E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.2127       0.778914       0.837763E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.2126       0.778987       0.837767E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.2126       0.779060       0.837771E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.2125       0.779133       0.837775E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.2124       0.779206       0.837779E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.2123       0.779279       0.837784E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.2123       0.779352       0.837788E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.2122       0.779425       0.837793E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.2121       0.779498       0.837798E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.2121       0.779572       0.837804E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.2120       0.779645       0.837809E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.2119       0.779719       0.837815E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.2118       0.779792       0.837820E-002            NaN            NaN            NaN            NaN            NaN            NaN
