|6.6.6
Archiving\03_Data\eq/QFM_m3.25/Y98/Y98_1.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        2500.00        99.0124       0.963962       0.236603E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.0124       0.963962       0.236603E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.0124       0.963961       0.236603E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.0124       0.963961       0.236603E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.0124       0.963960       0.236602E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.0124       0.963960       0.236602E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.0124       0.963959       0.236602E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.0124       0.963959       0.236602E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.0124       0.963958       0.236602E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.0124       0.963958       0.236602E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.0124       0.963957       0.236602E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.0124       0.963957       0.236601E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.0124       0.963956       0.236601E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.0124       0.963956       0.236601E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.0124       0.963955       0.236601E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.0124       0.963955       0.236601E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.0124       0.963954       0.236601E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.0124       0.963953       0.236601E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.0124       0.963953       0.236601E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.0124       0.963952       0.236600E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.0124       0.963952       0.236600E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.0124       0.963951       0.236600E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.0124       0.963950       0.236600E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.0124       0.963950       0.236600E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.0124       0.963949       0.236600E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.0124       0.963948       0.236599E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.0124       0.963948       0.236599E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.0124       0.963947       0.236599E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.0124       0.963946       0.236599E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.0124       0.963946       0.236599E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.0124       0.963945       0.236599E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.0124       0.963944       0.236598E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.0124       0.963944       0.236598E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.0124       0.963943       0.236598E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.0124       0.963942       0.236598E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.0124       0.963942       0.236598E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.0124       0.963941       0.236598E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.0124       0.963940       0.236597E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.0124       0.963939       0.236597E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        99.0124       0.963939       0.236597E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        99.0124       0.963938       0.236597E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        99.0124       0.963937       0.236597E-001            NaN            NaN            NaN            NaN            NaN            NaN
