|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.75/GRV/GRV_4.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         Sp(TH),m3     
  1589.74        2500.00       0.158363E-003
  1588.26        2500.00       0.626999E-005
  1586.78        2500.00                 NaN
  1585.31        2500.00                 NaN
  1583.83        2500.00       0.936563E-004
  1582.35        2500.00                 NaN
  1580.87        2500.00                 NaN
  1579.39        2500.00                 NaN
  1577.92        2500.00                 NaN
  1576.44        2500.00                 NaN
  1574.96        2500.00                 NaN
  1573.48        2500.00                 NaN
  1572.00        2500.00                 NaN
  1570.53        2500.00                 NaN
  1569.05        2500.00                 NaN
  1567.57        2500.00                 NaN
  1566.09        2500.00                 NaN
  1564.61        2500.00                 NaN
  1563.14        2500.00                 NaN
  1561.66        2500.00                 NaN
  1560.18        2500.00                 NaN
  1558.70        2500.00                 NaN
  1557.22        2500.00                 NaN
  1555.74        2500.00                 NaN
  1554.27        2500.00       0.738352E-004
  1552.79        2500.00       0.692298E-004
  1551.31        2500.00       0.695326E-004
  1549.83        2500.00       0.603174E-004
  1548.35        2500.00       0.580321E-004
  1546.88        2500.00       0.558441E-004
  1545.40        2500.00       0.530373E-004
  1543.92        2500.00       0.526778E-004
  1542.44        2500.00       0.352555E-004
  1540.96        2500.00       0.370788E-005
  1539.49        2500.00       0.475071E-004
  1538.01        2500.00       0.252343E-004
  1536.53        2500.00       0.226703E-004
  1535.05        2500.00       0.216853E-004
  1533.57        2500.00       0.202660E-004
  1532.10        2500.00       0.187809E-004
  1530.62        2500.00       0.173639E-004
  1529.14        2500.00       0.162011E-004
  1527.66        2500.00       0.151671E-004
  1526.18        2500.00       0.138848E-004
  1524.71        2500.00       0.126494E-004
  1523.23        2500.00       0.120377E-004
  1521.75        2500.00       0.111313E-004
  1520.27        2500.00       0.102497E-004
  1518.79        2500.00       0.944706E-005
  1517.32        2500.00       0.885944E-005
  1515.84        2500.00       0.802591E-005
  1514.36        2500.00       0.729750E-005
  1512.88        2500.00       0.701713E-005
  1511.40        2500.00       0.612549E-005
  1509.93        2500.00       0.557872E-005
  1508.45        2500.00       0.515886E-005
  1506.97        2500.00       0.475594E-005
  1505.49        2500.00       0.445020E-005
  1504.01        2500.00       0.394647E-005
  1502.54        2500.00       0.367445E-005
  1501.06        2500.00       0.325133E-005
  1499.58        2500.00       0.287601E-005
  1498.10        2500.00       0.263122E-005
  1496.62        2500.00       0.282733E-005
  1495.15        2500.00       0.228219E-005
  1493.67        2500.00       0.207936E-005
  1492.19        2500.00       0.187349E-005
  1490.71        2500.00       0.167313E-005
  1489.23        2500.00       0.142371E-005
  1487.75        2500.00       0.128733E-005
  1486.28        2500.00       0.110586E-005
  1484.80        2500.00       0.115865E-005
  1483.32        2500.00       0.978171E-006
  1481.84        2500.00       0.846380E-006
  1480.36        2500.00       0.951318E-006
  1478.89        2500.00       0.754802E-006
  1477.41        2500.00       0.796601E-006
  1475.93        2500.00       0.678642E-006
  1474.45        2500.00       0.790796E-006
  1472.97        2500.00       0.565719E-006
  1471.50        2500.00       0.652699E-006
  1470.02        2500.00       0.719189E-006
  1468.54        2500.00       0.615800E-005
  1467.06        2500.00                 NaN
  1465.58        2500.00       0.716688E-005
  1464.11        2500.00       0.737463E-006
  1462.63        2500.00                 NaN
  1461.15        2500.00       0.363248E-005
  1459.67        2500.00       0.466226E-005
  1458.19        2500.00       0.442695E-005
  1456.72        2500.00       0.419684E-005
  1455.24        2500.00       0.394954E-005
  1453.76        2500.00       0.375030E-005
  1452.28        2500.00       0.353961E-005
  1450.80        2500.00       0.333852E-005
  1449.33        2500.00       0.313851E-005
  1447.85        2500.00       0.295109E-005
  1446.37        2500.00       0.277152E-005
  1444.89        2500.00       0.258975E-005
  1443.41        2500.00       0.242475E-005
  1441.94        2500.00       0.225801E-005
  1440.46        2500.00       0.209620E-005
  1438.98        2500.00       0.194358E-005
  1437.50        2500.00       0.181534E-005
  1436.02        2500.00       0.166356E-005
  1434.55        2500.00       0.151711E-005
  1433.07        2500.00       0.138855E-005
  1431.59        2500.00       0.127378E-005
  1430.11        2500.00       0.113341E-005
  1428.63        2500.00       0.102604E-005
  1427.16        2500.00       0.917474E-006
  1425.68        2500.00       0.811200E-006
  1424.20        2500.00       0.708692E-006
  1422.72        2500.00       0.609702E-006
  1421.24        2500.00       0.521255E-006
  1419.76        2500.00       0.433606E-006
  1418.29        2500.00       0.339899E-006
  1416.81        2500.00       0.265510E-006
  1415.33        2500.00       0.191722E-006
  1413.85        2500.00       0.120543E-006
  1412.37        2500.00       0.633434E-007
  1410.90        2500.00       0.400695E-008
  1409.42        2500.00       0.134185E-007
  1407.94        2500.00       0.700853E-005
  1406.46        2500.00                 NaN
  1404.98        2500.00                 NaN
  1403.51        2500.00                 NaN
  1402.03        2500.00                 NaN
  1400.55        2500.00                 NaN
  1399.07        2500.00                 NaN
  1397.59        2500.00                 NaN
  1396.12        2500.00                 NaN
  1394.64        2500.00                 NaN
  1393.16        2500.00                 NaN
  1391.68        2500.00                 NaN
  1390.20        2500.00                 NaN
  1388.73        2500.00                 NaN
  1387.25        2500.00                 NaN
  1385.77        2500.00                 NaN
  1384.29        2500.00                 NaN
  1382.81        2500.00                 NaN
  1381.34        2500.00                 NaN
  1379.86        2500.00                 NaN
  1378.38        2500.00                 NaN
  1376.90        2500.00                 NaN
  1375.42        2500.00                 NaN
  1373.95        2500.00                 NaN
  1372.47        2500.00                 NaN
  1370.99        2500.00                 NaN
  1369.51        2500.00                 NaN
  1368.03        2500.00                 NaN
  1366.56        2500.00                 NaN
  1365.08        2500.00                 NaN
  1363.60        2500.00                 NaN
  1362.12        2500.00                 NaN
  1360.64        2500.00                 NaN
  1359.16        2500.00                 NaN
  1357.69        2500.00                 NaN
  1356.21        2500.00                 NaN
  1354.73        2500.00                 NaN
  1353.25        2500.00       0.204647E-004
