|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.25/TAY13/TAY13_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1564.61        2500.00                 NaN            NaN   99.4250       0.508987       0.660579E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1563.14        2500.00                 NaN            NaN   99.4240       0.510465       0.654940E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1561.66        2500.00                 NaN            NaN   99.4347       0.502223       0.630344E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1560.18        2500.00                 NaN            NaN   99.4384       0.499168       0.623860E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1558.70        2500.00                 NaN            NaN   99.4433       0.493619       0.630487E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1557.22        2500.00                 NaN            NaN   99.4457       0.492350       0.619532E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1555.74        2500.00                 NaN            NaN   99.4530       0.485930       0.610928E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1554.27        2500.00                 NaN            NaN   99.4556       0.484929       0.595056E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1552.79        2500.00                 NaN            NaN   99.4600       0.480991       0.589610E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1551.31        2500.00                 NaN            NaN   99.4637       0.477534       0.587440E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1549.83        2500.00                 NaN            NaN   99.4667       0.477312       0.559658E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1548.35        2500.00                 NaN            NaN   99.4730       0.471182       0.557941E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1546.88        2500.00                 NaN            NaN   99.4759       0.468990       0.551257E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1545.40        2500.00                 NaN            NaN   99.4802       0.465576       0.542699E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1543.92        2500.00                 NaN            NaN   99.4842       0.461778       0.540270E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1542.44        2500.00                 NaN            NaN   99.4877       0.465249       0.470249E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1540.96        2500.00                 NaN            NaN   99.4912       0.452223       0.566059E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1539.49        2500.00                 NaN            NaN   99.4942       0.454745       0.510328E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1538.01        2500.00                 NaN            NaN   99.5001       0.449016       0.508408E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1536.53        2500.00                 NaN            NaN   99.5032       0.446374       0.504640E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1535.05        2500.00                 NaN            NaN   99.5071       0.444305       0.485984E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1533.57        2500.00                 NaN            NaN   99.5087       0.443913       0.473482E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1532.10        2500.00                 NaN            NaN   99.5130       0.440707       0.462775E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1530.62        2500.00                 NaN            NaN   99.5134       0.441423       0.451996E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1529.14        2500.00                 NaN            NaN   99.5213       0.433527       0.451908E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1527.66        2500.00                 NaN            NaN   99.5233       0.432278       0.444631E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1526.18        2500.00                 NaN            NaN   99.5248       0.432510       0.427274E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1524.71        2500.00                 NaN            NaN   99.5302       0.426670       0.431498E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1523.23        2500.00                 NaN            NaN   99.6496       0.318546       0.318131E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1521.75        2500.00                 NaN            NaN   99.4186       0.528311       0.530886E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1520.27        2500.00                 NaN            NaN   99.5395       0.418663       0.418319E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1518.79        2500.00                 NaN            NaN   99.4546       0.495175       0.502005E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1517.32        2500.00                 NaN            NaN   99.6343       0.335380       0.303187E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1515.84        2500.00                 NaN            NaN   99.5476       0.413657       0.387023E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1514.36        2500.00                 NaN            NaN   99.5513       0.409980       0.386854E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1512.88        2500.00                 NaN            NaN   99.5535       0.410083       0.364286E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1511.40        2500.00                 NaN            NaN   99.5556       0.408690       0.357157E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1509.93        2500.00                 NaN            NaN   99.5581       0.406804       0.350648E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1508.45        2500.00                 NaN            NaN   99.5609       0.405091       0.339743E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1506.97        2500.00                 NaN            NaN   99.4731       0.487135       0.397757E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1505.49        2500.00                 NaN            NaN   99.8586       0.130419       0.109445E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1504.01        2500.00                 NaN            NaN   99.3613       0.594603       0.441404E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1502.54        2500.00                 NaN            NaN   99.3626       0.593811       0.436263E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1501.06        2500.00                 NaN            NaN   99.6409       0.332927       0.261587E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1499.58        2500.00                 NaN            NaN   99.7190       0.257780       0.231896E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1498.10        2500.00                 NaN            NaN   99.5787       0.397436       0.238614E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1496.62        2500.00                 NaN            NaN   99.5821       0.372401       0.454964E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1495.15        2500.00                 NaN            NaN   99.5793       0.412696       0.802009E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1493.67        2500.00                 NaN            NaN   99.5840       0.390408       0.256413E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1492.19        2500.00                 NaN            NaN   99.5153       0.480717       0.397553E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1490.71        2500.00                 NaN            NaN   99.6549       0.303571       0.415522E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1489.23        2500.00                 NaN            NaN   99.5911       0.385207       0.237204E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1487.75        2500.00                 NaN            NaN   99.5921       0.385292       0.226064E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1486.28        2500.00                 NaN            NaN   99.5941       0.384362       0.215576E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1484.80        2500.00                 NaN            NaN   99.5968       0.381742       0.214160E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1483.32        2500.00                 NaN            NaN   99.5988       0.380521       0.207065E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1481.84        2500.00                 NaN            NaN   99.5999       0.380682       0.194373E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1480.36        2500.00                 NaN            NaN   99.6022       0.378540       0.193024E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1478.89        2500.00                 NaN            NaN   99.6030       0.378101       0.189178E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1477.41        2500.00                 NaN            NaN   99.6066       0.375628       0.177813E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1475.93        2500.00                 NaN            NaN   99.6059       0.377501       0.165538E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1474.45        2500.00                 NaN            NaN   99.6095       0.375241       0.152258E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1472.97        2500.00                 NaN            NaN   99.6106       0.373862       0.155169E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1471.50        2500.00                 NaN            NaN   99.5505       0.433372       0.161381E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1470.02        2500.00                 NaN            NaN   99.6729       0.318459       0.864264E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1468.54        2500.00                 NaN            NaN   99.3774       0.251764       0.383854E-001  0.332483                 NaN            NaN            NaN            NaN            NaN
  1467.06        2500.00                 NaN            NaN   99.2311       0.173656       0.524595E-001  0.542761                 NaN            NaN            NaN            NaN            NaN
  1465.58        2500.00                 NaN            NaN   99.2376       0.172547       0.513792E-001  0.538455                 NaN            NaN            NaN            NaN            NaN
  1464.11        2500.00                 NaN            NaN   99.4304       0.130735       0.394237E-001  0.399440                 NaN            NaN            NaN            NaN            NaN
  1462.63        2500.00                 NaN            NaN   99.0652       0.212552       0.617492E-001  0.660525                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00                 NaN            NaN   99.2560       0.169442       0.487558E-001  0.525795                 NaN            NaN            NaN            NaN            NaN
  1459.67        2500.00                 NaN            NaN   99.2636       0.165853       0.492376E-001  0.521290                 NaN            NaN            NaN            NaN            NaN
  1458.19        2500.00                 NaN            NaN   99.2686       0.166025       0.473955E-001  0.518001                 NaN            NaN            NaN            NaN            NaN
  1456.72        2500.00                 NaN            NaN   99.2744       0.164398       0.473429E-001  0.513908                 NaN            NaN            NaN            NaN            NaN
  1455.24        2500.00                 NaN            NaN   99.2796       0.164786       0.457045E-001  0.509879                 NaN            NaN            NaN            NaN            NaN
  1453.76        2500.00                 NaN            NaN   99.1045       0.205286       0.551620E-001  0.635076                 NaN            NaN            NaN            NaN            NaN
  1452.28        2500.00                 NaN            NaN   99.4714       0.122466       0.318738E-001  0.374299                 NaN            NaN            NaN            NaN            NaN
  1450.80        2500.00                 NaN            NaN   99.2946       0.163813       0.417166E-001  0.499902                 NaN            NaN            NaN            NaN            NaN
  1449.33        2500.00                 NaN            NaN   99.2993       0.163589       0.405224E-001  0.496544                 NaN            NaN            NaN            NaN            NaN
  1447.85        2500.00                 NaN            NaN   99.3049       0.161782       0.404846E-001  0.492834                 NaN            NaN            NaN            NaN            NaN
  1446.37        2500.00                 NaN            NaN   99.3105       0.160573       0.397805E-001  0.489133                 NaN            NaN            NaN            NaN            NaN
  1444.89        2500.00                 NaN            NaN   99.3087       0.135123       0.339149E-001  0.479611       0.426975E-001            NaN            NaN            NaN            NaN
  1443.41        2500.00                 NaN            NaN   99.3187       0.161491       0.369301E-001  0.482901                 NaN            NaN            NaN            NaN            NaN
  1441.94        2500.00                 NaN            NaN   99.3227       0.160388       0.362657E-001  0.480633                 NaN            NaN            NaN            NaN            NaN
  1440.46        2500.00                 NaN            NaN   99.3250       0.140780       0.329405E-001  0.294791E-001  0.471810                 NaN            NaN            NaN            NaN
  1438.98        2500.00                 NaN            NaN   99.3175       0.617775E-001  0.241872E-001  0.148241       0.448287                 NaN            NaN            NaN            NaN
  1437.50        2500.00                 NaN            NaN   99.3202       0.582770E-001  0.223178E-001  0.444402       0.154795                 NaN            NaN            NaN            NaN
  1436.02        2500.00                 NaN            NaN   99.3252       0.537867E-001  0.215881E-001  0.159471       0.439980                 NaN            NaN            NaN            NaN
  1434.55        2500.00                 NaN            NaN   99.3281       0.555113E-001  0.205493E-001  0.438234       0.157652                 NaN            NaN            NaN            NaN
  1433.07        2500.00                 NaN            NaN   99.3325       0.572375E-001  0.193953E-001  0.435115       0.155725                 NaN            NaN            NaN            NaN
  1431.59        2500.00                 NaN            NaN   99.3361       0.533830E-001  0.187507E-001  0.159832       0.431937                 NaN            NaN            NaN            NaN
  1430.11        2500.00                 NaN            NaN   99.3393       0.548842E-001  0.173737E-001  0.429727       0.158668                 NaN            NaN            NaN            NaN
  1428.63        2500.00                 NaN            NaN   99.3430       0.521800E-001  0.172986E-001  0.160546       0.426968                 NaN            NaN            NaN            NaN
  1427.16        2500.00                 NaN            NaN   99.3462       0.602004E-001  0.160342E-001  0.426228       0.151360                 NaN            NaN            NaN            NaN
  1425.68        2500.00                 NaN            NaN   99.3514       0.562006E-001  0.141783E-001  0.157369       0.420900                 NaN            NaN            NaN            NaN
  1424.20        2500.00                 NaN            NaN   99.3533       0.540841E-001  0.141282E-001  0.158835       0.419623                 NaN            NaN            NaN            NaN
  1422.72        2500.00                 NaN            NaN   99.3923       0.553526E-001  0.122264E-001  0.145223       0.394943                 NaN            NaN            NaN            NaN
  1421.24        2500.00                 NaN            NaN   99.3238       0.613232E-001  0.124587E-001  0.163908       0.438499                 NaN            NaN            NaN            NaN
  1419.76        2500.00                 NaN            NaN   99.3628       0.604696E-001  0.107345E-001  0.413630       0.152393                 NaN            NaN            NaN            NaN
  1418.29        2500.00                 NaN            NaN   99.3659       0.582859E-001  0.101293E-001  0.410986       0.154726                 NaN            NaN            NaN            NaN
  1416.81        2500.00                 NaN            NaN   99.3687       0.569332E-001  0.944213E-002  0.408891       0.156056                 NaN            NaN            NaN            NaN
  1415.33        2500.00                 NaN            NaN   99.3711       0.614901E-001  0.796760E-002  0.407542       0.151870                 NaN            NaN            NaN            NaN
  1413.85        2500.00                 NaN            NaN   98.5390                 NaN  0.183618       0.349673       0.433121       0.494626                 NaN            NaN            NaN
  1412.37        2500.00                 NaN            NaN   98.5440                 NaN  0.186482       0.427200       0.344184       0.498108                 NaN            NaN            NaN
  1410.90        2500.00                 NaN            NaN   98.5653                 NaN  0.186128       0.335950       0.421298       0.491278                 NaN            NaN            NaN
  1409.42        2500.00                 NaN            NaN   98.5885                 NaN  0.185243       0.416013       0.326840       0.483366                 NaN            NaN            NaN
  1407.94        2500.00                 NaN            NaN   98.6101                 NaN  0.184669       0.410147       0.318767       0.476335                 NaN            NaN            NaN
  1406.46        2500.00                 NaN            NaN   98.6294                 NaN  0.184328       0.405116       0.311084       0.470091                 NaN            NaN            NaN
  1404.98        2500.00                 NaN            NaN   98.6527                 NaN  0.183046       0.398641       0.303310       0.462263                 NaN            NaN            NaN
  1403.51        2500.00                 NaN            NaN   98.6713                 NaN  0.182774       0.394006       0.295750       0.456147                 NaN            NaN            NaN
  1402.03        2500.00                 NaN            NaN   98.6903                 NaN  0.182343       0.389010       0.288313       0.450004                 NaN            NaN            NaN
  1400.55        2500.00                 NaN            NaN   98.7103                 NaN  0.181519       0.383552       0.281320       0.443282                 NaN            NaN            NaN
  1399.07        2500.00                 NaN            NaN   98.7284                 NaN  0.180927       0.274309       0.379126       0.437253                 NaN            NaN            NaN
  1397.59        2500.00                 NaN            NaN   98.7448                 NaN  0.181443       0.267114       0.374495       0.432147                 NaN            NaN            NaN
  1396.12        2500.00                 NaN            NaN   98.7647                 NaN  0.179657       0.260220       0.370538       0.424887                 NaN            NaN            NaN
  1394.64        2500.00                 NaN            NaN   98.7824                 NaN  0.178897       0.254750       0.364824       0.419148                 NaN            NaN            NaN
  1393.16        2500.00                 NaN            NaN   98.7985                 NaN  0.178970       0.361054       0.247615       0.413907                 NaN            NaN            NaN
  1391.68        2500.00                 NaN            NaN   98.8140                 NaN  0.178319       0.356766       0.242126       0.408806                 NaN            NaN            NaN
  1390.20        2500.00                 NaN            NaN   98.8316                 NaN  0.178453       0.352683       0.234286       0.403025                 NaN            NaN            NaN
  1388.73        2500.00                 NaN            NaN   98.8484                 NaN  0.176679       0.347806       0.230168       0.396983                 NaN            NaN            NaN
  1387.25        2500.00                 NaN            NaN   98.8626                 NaN  0.176792       0.344441       0.223649       0.392493                 NaN            NaN            NaN
  1385.77        2500.00                 NaN            NaN   98.8773                 NaN  0.176563       0.340238       0.218144       0.387766                 NaN            NaN            NaN
  1384.29        2500.00                 NaN            NaN   98.8934                 NaN  0.175483       0.212636       0.336494       0.382004                 NaN            NaN            NaN
  1382.81        2500.00                 NaN            NaN   98.9069                 NaN  0.175224       0.207385       0.332914       0.377542                 NaN            NaN            NaN
  1381.34        2500.00                 NaN            NaN   98.9211                 NaN  0.174713       0.329274       0.202122       0.372821                 NaN            NaN            NaN
  1379.86        2500.00                 NaN            NaN   98.9346                 NaN  0.174411       0.325611       0.197103       0.368240                 NaN            NaN            NaN
  1378.38        2500.00                 NaN            NaN   98.9491                 NaN  0.173640       0.321733       0.192169       0.363337                 NaN            NaN            NaN
  1376.90        2500.00                 NaN            NaN   98.9609                 NaN  0.173636       0.318879       0.187118       0.359481                 NaN            NaN            NaN
  1375.42        2500.00                 NaN            NaN   98.9758                 NaN  0.172227       0.315137       0.182672       0.354161                 NaN            NaN            NaN
  1373.95        2500.00                 NaN            NaN   98.9860                 NaN  0.172548       0.178034       0.312366       0.351055                 NaN            NaN            NaN
  1372.47        2500.00                 NaN            NaN   99.0020                 NaN  0.171004       0.173747       0.308051       0.345181                 NaN            NaN            NaN
  1370.99        2500.00                 NaN            NaN   99.0128                 NaN  0.170797       0.169300       0.305351       0.341750                 NaN            NaN            NaN
  1369.51        2500.00                 NaN            NaN   99.0244                 NaN  0.170465       0.164569       0.302755       0.337812                 NaN            NaN            NaN
  1368.03        2500.00                 NaN            NaN   99.0375                 NaN  0.169816       0.160039       0.299209       0.333456                 NaN            NaN            NaN
  1366.56        2500.00                 NaN            NaN   99.0459                 NaN  0.168803       0.296937       0.158328       0.330068                 NaN            NaN            NaN
  1365.08        2500.00                 NaN            NaN   99.0595                 NaN  0.168595       0.293621       0.152495       0.325828                 NaN            NaN            NaN
  1363.60        2500.00                 NaN            NaN   99.0697                 NaN  0.167973       0.290846       0.149265       0.322183                 NaN            NaN            NaN
  1362.12        2500.00                 NaN            NaN   99.0817                 NaN  0.166915       0.287742       0.145534       0.318079                 NaN            NaN            NaN
  1360.64        2500.00                 NaN            NaN   99.0921                 NaN  0.166502       0.284885       0.142041       0.314470                 NaN            NaN            NaN
  1359.16        2500.00                 NaN            NaN   99.0867                 NaN  0.169363       0.286937       0.140082       0.316903                 NaN            NaN            NaN
  1357.69        2500.00                 NaN            NaN   99.1238                 NaN  0.161599       0.134997       0.277249       0.302342                 NaN            NaN            NaN
  1356.21        2500.00                 NaN            NaN   99.1228                 NaN  0.164272       0.276974       0.132202       0.303799                 NaN            NaN            NaN
  1354.73        2500.00                 NaN            NaN   99.1324                 NaN  0.163527       0.274416       0.129251       0.300413                 NaN            NaN            NaN
  1353.25        2500.00                 NaN            NaN   99.1421                 NaN  0.162803       0.271934       0.126162       0.296963                 NaN            NaN            NaN
  1351.77        2500.00                 NaN            NaN   99.1519                 NaN  0.161951       0.269281       0.123297       0.293601                 NaN            NaN            NaN
  1350.30        2500.00                 NaN            NaN   99.1614                 NaN  0.161210       0.120017       0.267053       0.290367                 NaN            NaN            NaN
  1348.82        2500.00                 NaN            NaN   99.1708                 NaN  0.160009       0.264298       0.118121       0.286811                 NaN            NaN            NaN
  1347.34        2500.00                 NaN            NaN   99.1794                 NaN  0.159525       0.261963       0.115262       0.283886                 NaN            NaN            NaN
  1345.86        2500.00                 NaN            NaN   99.1883                 NaN  0.158339       0.259757       0.112985       0.280572                 NaN            NaN            NaN
  1344.38        2500.00                 NaN            NaN   99.1972                 NaN  0.157397       0.110685       0.257228       0.277466                 NaN            NaN            NaN
  1342.91        2500.00                 NaN            NaN   99.2048                 NaN  0.156532       0.108904       0.255049       0.274669                 NaN            NaN            NaN
  1341.43        2500.00                 NaN            NaN   99.2140                 NaN  0.155516       0.252833       0.106215       0.271478                 NaN            NaN            NaN
  1339.95        2500.00                 NaN            NaN   99.2215                 NaN  0.156171       0.251880       0.101034       0.269457                 NaN            NaN            NaN
  1338.47        2500.00                 NaN            NaN   99.2328                 NaN  0.151630       0.246767       0.104670       0.264160                 NaN            NaN            NaN
  1336.99        2500.00                 NaN            NaN   99.2385                 NaN  0.152448       0.100455       0.245939       0.262659                 NaN            NaN            NaN
  1335.52        2500.00                 NaN            NaN   99.2464                 NaN  0.151165       0.243790       0.989412E-001  0.259735                 NaN            NaN            NaN
  1334.04        2500.00                 NaN            NaN   99.2532                 NaN  0.150161       0.975996E-001  0.241932       0.257141                 NaN            NaN            NaN
  1332.56        2500.00                 NaN            NaN   99.2615                 NaN  0.148807       0.960074E-001  0.239586       0.254118                 NaN            NaN            NaN
  1331.08        2500.00                 NaN            NaN   99.2682                 NaN  0.147812       0.237573       0.946344E-001  0.251776                 NaN            NaN            NaN
  1329.60        2500.00                 NaN            NaN   99.2758                 NaN  0.146147       0.936363E-001  0.235585       0.248798                 NaN            NaN            NaN
  1328.13        2500.00                 NaN            NaN   99.2829                 NaN  0.145202       0.233624       0.920610E-001  0.246194                 NaN            NaN            NaN
  1326.65        2500.00                 NaN            NaN   99.2902                 NaN  0.143774       0.231397       0.911159E-001  0.243560                 NaN            NaN            NaN
  1325.17        2500.00                 NaN            NaN   99.2969                 NaN  0.142209       0.907150E-001  0.229265       0.240909                 NaN            NaN            NaN
  1323.69        2500.00                 NaN            NaN   99.3037                 NaN  0.141039       0.227310       0.895410E-001  0.238424                 NaN            NaN            NaN
  1322.21        2500.00                 NaN            NaN   99.3105                 NaN  0.139726       0.225228       0.886689E-001  0.235890                 NaN            NaN            NaN
  1320.74        2500.00                 NaN            NaN   99.3172                 NaN  0.138420       0.877157E-001  0.223200       0.233418                 NaN            NaN            NaN
  1319.26        2500.00                 NaN            NaN   99.3234                 NaN  0.136753       0.876126E-001  0.221284       0.230930                 NaN            NaN            NaN
  1317.78        2500.00                 NaN            NaN   99.3292                 NaN  0.135673       0.866476E-001  0.219629       0.228889                 NaN            NaN            NaN
  1316.30        2500.00                 NaN            NaN   99.3360                 NaN  0.133606       0.217531       0.866403E-001  0.226177                 NaN            NaN            NaN
  1314.82        2500.00                 NaN            NaN   99.3425                 NaN  0.131889       0.215318       0.867424E-001  0.223538                 NaN            NaN            NaN
  1313.35        2500.00                 NaN            NaN   99.3480                 NaN  0.130599       0.213554       0.863212E-001  0.221552                 NaN            NaN            NaN
  1311.87        2500.00                 NaN            NaN   99.3539                 NaN  0.128998       0.211546       0.862992E-001  0.219291                 NaN            NaN            NaN
  1310.39        2500.00                 NaN            NaN   99.3594                 NaN  0.127335       0.209732       0.864743E-001  0.217104                 NaN            NaN            NaN
  1308.91        2500.00                 NaN            NaN   99.3653                 NaN  0.125740       0.207800       0.862775E-001  0.214842                 NaN            NaN            NaN
  1307.43        2500.00                 NaN            NaN   99.3708                 NaN  0.123923       0.205905       0.867335E-001  0.212631                 NaN            NaN            NaN
  1305.96        2500.00                 NaN            NaN   99.3766                 NaN  0.122328       0.204004       0.866178E-001  0.210454                 NaN            NaN            NaN
  1304.48        2500.00                 NaN            NaN   99.3806                 NaN  0.121007       0.872378E-001  0.202267       0.208856                 NaN            NaN            NaN
  1303.00        2500.00                 NaN            NaN   99.3870                 NaN  0.118013       0.200086       0.888230E-001  0.206079                 NaN            NaN            NaN
  1301.52        2500.00                 NaN            NaN   99.3922                 NaN  0.116755       0.198325       0.885577E-001  0.204195                 NaN            NaN            NaN
  1300.04        2500.00                 NaN            NaN   99.3975                 NaN  0.115130       0.196597       0.886361E-001  0.202167                 NaN            NaN            NaN
  1298.57        2500.00                 NaN            NaN   89.8407                 NaN   1.02819       0.220232        1.18938        1.42265        6.29885                 NaN            NaN
  1297.09        2500.00                 NaN            NaN   88.9214                 NaN   1.11898        1.30048       0.217149        1.54161        6.90038                 NaN            NaN
  1295.61        2500.00        1.40560                 NaN   70.7744                 NaN            NaN   3.43632        3.12391        3.69647        17.5633                 NaN            NaN
  1294.13        2500.00        1.41579                 NaN   71.8856                 NaN            NaN   3.33332        2.90453        3.57939        16.8814                 NaN            NaN
  1292.65        2500.00        1.13868                 NaN   76.9551                 NaN            NaN   2.68889        2.43650        2.95139        13.8294                 NaN            NaN
  1291.17        2500.00       0.945140                 NaN   80.5140                 NaN            NaN   2.23590        2.10829        2.50913        11.6875                 NaN            NaN
  1289.70        2500.00       0.804109                 NaN   83.1119                 NaN            NaN   1.90459        1.86870        2.18566        10.1250                 NaN            NaN
  1288.22        2500.00       0.828093                 NaN   82.2272                 NaN            NaN   1.97813        1.96426        2.33208        10.6702                 NaN            NaN
  1286.74        2500.00       0.738598                 NaN   85.7984                 NaN            NaN   1.26353        1.93751        1.93283        8.32912                 NaN            NaN
  1285.26        2500.00       0.281042                 NaN   91.7213                 NaN            NaN  0.488545        1.34330       0.991717        5.17413                 NaN            NaN
  1283.78        2500.00       0.510859                 NaN   88.5530                 NaN            NaN   1.22254        1.34380        1.50632        6.86349                 NaN            NaN
  1282.31        2500.00       0.891743                 NaN   78.1494                 NaN            NaN   2.53108        2.44440        2.91099        13.0724                 NaN            NaN
  1280.83        2500.00       0.621805E-001            NaN   98.5455                 NaN            NaN  0.195893       0.210663       0.314508       0.671212                 NaN            NaN
  1279.35        2500.00       0.645326E-001            NaN   98.4835                 NaN            NaN  0.310418E-001  0.237444       0.720657E-001   1.11142                 NaN            NaN
  1277.87        2500.00       0.447450                 NaN   89.3445                 NaN            NaN   1.37092        1.02482        1.40903        6.40329                 NaN            NaN
  1276.39        2500.00       0.335686                 NaN   92.0746                 NaN            NaN  0.765008       0.990934        1.04827        4.78551                 NaN            NaN
  1274.92        2500.00       0.485014                 NaN   88.1269                 NaN            NaN   1.51148        1.14237        1.60728        7.12695                 NaN            NaN
