|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.25/TAY13/TAY13_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1489.23        2500.00                 NaN            NaN   99.5246       0.446777       0.286045E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1487.75        2500.00                 NaN            NaN   99.5257       0.447053       0.272792E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1486.28        2500.00                 NaN            NaN   99.5280       0.446018       0.260199E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1484.80        2500.00                 NaN            NaN   99.5310       0.443135       0.258606E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1483.32        2500.00                 NaN            NaN   99.5331       0.441865       0.250229E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1481.84        2500.00                 NaN            NaN   99.5343       0.442230       0.234999E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1480.36        2500.00                 NaN            NaN   99.5368       0.439896       0.233508E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1478.89        2500.00                 NaN            NaN   99.5375       0.439572       0.228993E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1477.41        2500.00                 NaN            NaN   99.5417       0.436747       0.215349E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1475.93        2500.00                 NaN            NaN   99.5409       0.439051       0.200584E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1474.45        2500.00                 NaN            NaN   99.5449       0.436617       0.184591E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1472.97        2500.00                 NaN            NaN   99.5461       0.435098       0.188185E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1471.50        2500.00                 NaN            NaN   99.4759       0.504516       0.195835E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1470.02        2500.00                 NaN            NaN   99.6186       0.370904       0.104948E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1468.54        2500.00                 NaN            NaN   99.2780       0.293241       0.466260E-001  0.382110                 NaN            NaN            NaN            NaN            NaN
  1467.06        2500.00                 NaN            NaN   99.1100       0.202332       0.637511E-001  0.623933                 NaN            NaN            NaN            NaN            NaN
  1465.58        2500.00                 NaN            NaN   99.1171       0.201164       0.624861E-001  0.619296                 NaN            NaN            NaN            NaN            NaN
  1464.11        2500.00                 NaN            NaN   99.3398       0.152530       0.479831E-001  0.459686                 NaN            NaN            NaN            NaN            NaN
  1462.63        2500.00                 NaN            NaN   98.9165       0.248041       0.752169E-001  0.760212                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00                 NaN            NaN   99.1370       0.197904       0.594571E-001  0.605607                 NaN            NaN            NaN            NaN            NaN
  1459.67        2500.00                 NaN            NaN   99.1454       0.193827       0.600851E-001  0.600692                 NaN            NaN            NaN            NaN            NaN
  1458.19        2500.00                 NaN            NaN   99.1507       0.194172       0.578916E-001  0.597275                 NaN            NaN            NaN            NaN            NaN
  1456.72        2500.00                 NaN            NaN   99.1569       0.192378       0.578866E-001  0.592797                 NaN            NaN            NaN            NaN            NaN
  1455.24        2500.00                 NaN            NaN   99.1627       0.192948       0.559330E-001  0.588447                 NaN            NaN            NaN            NaN            NaN
  1453.76        2500.00                 NaN            NaN   98.9588       0.240482       0.675377E-001  0.733212                 NaN            NaN            NaN            NaN            NaN
  1452.28        2500.00                 NaN            NaN   99.3847       0.143619       0.390820E-001  0.432549                 NaN            NaN            NaN            NaN            NaN
  1450.80        2500.00                 NaN            NaN   99.1788       0.192178       0.511796E-001  0.577844                 NaN            NaN            NaN            NaN            NaN
  1449.33        2500.00                 NaN            NaN   99.1839       0.192036       0.497580E-001  0.574263                 NaN            NaN            NaN            NaN            NaN
  1447.85        2500.00                 NaN            NaN   99.1900       0.190029       0.497519E-001  0.570241                 NaN            NaN            NaN            NaN            NaN
  1446.37        2500.00                 NaN            NaN   99.1961       0.188727       0.489377E-001  0.566261                 NaN            NaN            NaN            NaN            NaN
  1444.89        2500.00                 NaN            NaN   99.1939       0.158903       0.417520E-001  0.555509       0.499057E-001            NaN            NaN            NaN            NaN
  1443.41        2500.00                 NaN            NaN   99.2048       0.190066       0.455057E-001  0.559644                 NaN            NaN            NaN            NaN            NaN
  1441.94        2500.00                 NaN            NaN   99.2090       0.188898       0.447395E-001  0.557322                 NaN            NaN            NaN            NaN            NaN
  1440.46        2500.00                 NaN            NaN   99.2115       0.165914       0.406572E-001  0.345238E-001  0.547397                 NaN            NaN            NaN            NaN
  1438.98        2500.00                 NaN            NaN   99.2032       0.728508E-001  0.298883E-001  0.173739       0.520354                 NaN            NaN            NaN            NaN
  1437.50        2500.00                 NaN            NaN   99.2060       0.687667E-001  0.276050E-001  0.516113       0.181527                 NaN            NaN            NaN            NaN
  1436.02        2500.00                 NaN            NaN   99.2114       0.635097E-001  0.267206E-001  0.187133       0.511236                 NaN            NaN            NaN            NaN
  1434.55        2500.00                 NaN            NaN   99.2143       0.655943E-001  0.254620E-001  0.509505       0.185126                 NaN            NaN            NaN            NaN
  1433.07        2500.00                 NaN            NaN   99.2192       0.676803E-001  0.240515E-001  0.506115       0.182964                 NaN            NaN            NaN            NaN
  1431.59        2500.00                 NaN            NaN   99.2229       0.631618E-001  0.232739E-001  0.187925       0.502713                 NaN            NaN            NaN            NaN
  1430.11        2500.00                 NaN            NaN   99.2263       0.649838E-001  0.215909E-001  0.500411       0.186697                 NaN            NaN            NaN            NaN
  1428.63        2500.00                 NaN            NaN   99.2301       0.618326E-001  0.215145E-001  0.189032       0.497508                 NaN            NaN            NaN            NaN
  1427.16        2500.00                 NaN            NaN   99.2335       0.713803E-001  0.199550E-001  0.496868       0.178312                 NaN            NaN            NaN            NaN
  1425.68        2500.00                 NaN            NaN   99.2392       0.666773E-001  0.176626E-001  0.185517       0.490934                 NaN            NaN            NaN            NaN
  1424.20        2500.00                 NaN            NaN   99.2410       0.642141E-001  0.176175E-001  0.187384       0.489744                 NaN            NaN            NaN            NaN
  1422.72        2500.00                 NaN            NaN   99.2863       0.657718E-001  0.152584E-001  0.171455       0.461234                 NaN            NaN            NaN            NaN
  1421.24        2500.00                 NaN            NaN   99.2056       0.729056E-001  0.155644E-001  0.193619       0.512295                 NaN            NaN            NaN            NaN
  1419.76        2500.00                 NaN            NaN   99.2509       0.719463E-001  0.134234E-001  0.483554       0.180145                 NaN            NaN            NaN            NaN
  1418.29        2500.00                 NaN            NaN   99.2542       0.693974E-001  0.126782E-001  0.480736       0.183027                 NaN            NaN            NaN            NaN
  1416.81        2500.00                 NaN            NaN   99.2570       0.678399E-001  0.118299E-001  0.478581       0.184727                 NaN            NaN            NaN            NaN
  1415.33        2500.00                 NaN            NaN   99.2595       0.733177E-001  0.999127E-002  0.477261       0.179898                 NaN            NaN            NaN            NaN
  1413.85        2500.00                 NaN            NaN   98.3707                 NaN  0.230553       0.414453       0.507381       0.476893                 NaN            NaN            NaN
  1412.37        2500.00                 NaN            NaN   98.3757                 NaN  0.234563       0.500907       0.408374       0.480493                 NaN            NaN            NaN
  1410.90        2500.00                 NaN            NaN   98.3979                 NaN  0.234569       0.399004       0.494405       0.474152                 NaN            NaN            NaN
  1409.42        2500.00                 NaN            NaN   98.4219                 NaN  0.233862       0.488733       0.388695       0.466765                 NaN            NaN            NaN
  1407.94        2500.00                 NaN            NaN   98.4444                 NaN  0.233602       0.482269       0.379466       0.460224                 NaN            NaN            NaN
  1406.46        2500.00                 NaN            NaN   98.4643                 NaN  0.233589       0.476873       0.370792       0.454440                 NaN            NaN            NaN
  1404.98        2500.00                 NaN            NaN   98.4888                 NaN  0.232439       0.469687       0.361918       0.447123                 NaN            NaN            NaN
  1403.51        2500.00                 NaN            NaN   98.5080                 NaN  0.232519       0.464692       0.353313       0.441456                 NaN            NaN            NaN
  1402.03        2500.00                 NaN            NaN   98.5278                 NaN  0.232424       0.459216       0.344833       0.435761                 NaN            NaN            NaN
  1400.55        2500.00                 NaN            NaN   98.5486                 NaN  0.231794       0.453244       0.336840       0.429502                 NaN            NaN            NaN
  1399.07        2500.00                 NaN            NaN   98.5673                 NaN  0.231494       0.328849       0.448485       0.423910                 NaN            NaN            NaN
  1397.59        2500.00                 NaN            NaN   98.5841                 NaN  0.232569       0.320624       0.443473       0.419209                 NaN            NaN            NaN
  1396.12        2500.00                 NaN            NaN   98.6050                 NaN  0.230717       0.312671       0.439240       0.412417                 NaN            NaN            NaN
  1394.64        2500.00                 NaN            NaN   98.6233                 NaN  0.230209       0.306489       0.432894       0.407095                 NaN            NaN            NaN
  1393.16        2500.00                 NaN            NaN   98.6399                 NaN  0.230753       0.428853       0.298273       0.402254                 NaN            NaN            NaN
  1391.68        2500.00                 NaN            NaN   98.6559                 NaN  0.230350       0.424196       0.291990       0.397545                 NaN            NaN            NaN
  1390.20        2500.00                 NaN            NaN   98.6742                 NaN  0.230970       0.419759       0.282858       0.392173                 NaN            NaN            NaN
  1388.73        2500.00                 NaN            NaN   98.6917                 NaN  0.229099       0.414420       0.278235       0.386542                 NaN            NaN            NaN
  1387.25        2500.00                 NaN            NaN   98.7064                 NaN  0.229700       0.410841       0.270678       0.382416                 NaN            NaN            NaN
  1385.77        2500.00                 NaN            NaN   98.7216                 NaN  0.229830       0.406251       0.264309       0.378057                 NaN            NaN            NaN
  1384.29        2500.00                 NaN            NaN   98.7383                 NaN  0.228854       0.257961       0.402211       0.372687                 NaN            NaN            NaN
  1382.81        2500.00                 NaN            NaN   98.7522                 NaN  0.228985       0.251918       0.398358       0.368579                 NaN            NaN            NaN
  1381.34        2500.00                 NaN            NaN   98.7668                 NaN  0.228758       0.394439       0.245820       0.364215                 NaN            NaN            NaN
  1379.86        2500.00                 NaN            NaN   98.7807                 NaN  0.228839       0.390439       0.240005       0.359984                 NaN            NaN            NaN
  1378.38        2500.00                 NaN            NaN   98.7958                 NaN  0.228237       0.386200       0.234291       0.355435                 NaN            NaN            NaN
  1376.90        2500.00                 NaN            NaN   98.8078                 NaN  0.228650       0.383228       0.228433       0.351907                 NaN            NaN            NaN
  1375.42        2500.00                 NaN            NaN   98.8234                 NaN  0.227246       0.379135       0.223273       0.346942                 NaN            NaN            NaN
  1373.95        2500.00                 NaN            NaN   98.8337                 NaN  0.228141       0.217853       0.376185       0.344140                 NaN            NaN            NaN
  1372.47        2500.00                 NaN            NaN   98.8506                 NaN  0.226526       0.212881       0.371372       0.338624                 NaN            NaN            NaN
  1370.99        2500.00                 NaN            NaN   98.8616                 NaN  0.226704       0.207694       0.368550       0.335497                 NaN            NaN            NaN
  1369.51        2500.00                 NaN            NaN   98.8735                 NaN  0.226674       0.202137       0.365848       0.331870                 NaN            NaN            NaN
  1368.03        2500.00                 NaN            NaN   98.8873                 NaN  0.226231       0.196767       0.361865       0.327829                 NaN            NaN            NaN
  1366.56        2500.00                 NaN            NaN   98.8951                 NaN  0.225441       0.359669       0.195008       0.324734                 NaN            NaN            NaN
  1365.08        2500.00                 NaN            NaN   98.9097                 NaN  0.225524       0.355987       0.188012       0.320801                 NaN            NaN            NaN
  1363.60        2500.00                 NaN            NaN   98.9201                 NaN  0.225165       0.353040       0.184274       0.317447                 NaN            NaN            NaN
  1362.12        2500.00                 NaN            NaN   98.9328                 NaN  0.224094       0.349619       0.179866       0.313639                 NaN            NaN            NaN
  1360.64        2500.00                 NaN            NaN   98.9433                 NaN  0.224016       0.346551       0.175773       0.310312                 NaN            NaN            NaN
  1359.16        2500.00                 NaN            NaN   98.9352                 NaN  0.228502       0.349581       0.173749       0.312946                 NaN            NaN            NaN
  1357.69        2500.00                 NaN            NaN   98.9775                 NaN  0.218256       0.167474       0.338014       0.298806                 NaN            NaN            NaN
  1356.21        2500.00                 NaN            NaN   98.9749                 NaN  0.222329       0.338070       0.164218       0.300469                 NaN            NaN            NaN
  1354.73        2500.00                 NaN            NaN   98.9848                 NaN  0.221744       0.335358       0.160769       0.297349                 NaN            NaN            NaN
  1353.25        2500.00                 NaN            NaN   98.9948                 NaN  0.221202       0.332681       0.157113       0.294162                 NaN            NaN            NaN
  1351.77        2500.00                 NaN            NaN   99.0049                 NaN  0.220457       0.329813       0.153740       0.291058                 NaN            NaN            NaN
  1350.30        2500.00                 NaN            NaN   99.0148                 NaN  0.219850       0.149837       0.327457       0.288078                 NaN            NaN            NaN
  1348.82        2500.00                 NaN            NaN   99.0244                 NaN  0.218639       0.324479       0.147659       0.284773                 NaN            NaN            NaN
  1347.34        2500.00                 NaN            NaN   99.0333                 NaN  0.218379       0.321977       0.144279       0.282091                 NaN            NaN            NaN
  1345.86        2500.00                 NaN            NaN   99.0426                 NaN  0.217204       0.319613       0.141597       0.279019                 NaN            NaN            NaN
  1344.38        2500.00                 NaN            NaN   99.0518                 NaN  0.216323       0.138889       0.316865       0.276150                 NaN            NaN            NaN
  1342.91        2500.00                 NaN            NaN   99.0594                 NaN  0.215603       0.136833       0.314556       0.273585                 NaN            NaN            NaN
  1341.43        2500.00                 NaN            NaN   99.0690                 NaN  0.214578       0.312169       0.133615       0.270625                 NaN            NaN            NaN
  1339.95        2500.00                 NaN            NaN   99.0769                 NaN  0.215795       0.311278       0.127222       0.268826                 NaN            NaN            NaN
  1338.47        2500.00                 NaN            NaN   99.0888                 NaN  0.209991       0.305398       0.132009       0.263755                 NaN            NaN            NaN
  1336.99        2500.00                 NaN            NaN   99.0945                 NaN  0.211527       0.126840       0.304702       0.262468                 NaN            NaN            NaN
  1335.52        2500.00                 NaN            NaN   99.1026                 NaN  0.210139       0.302403       0.125093       0.259758                 NaN            NaN            NaN
  1334.04        2500.00                 NaN            NaN   99.1094                 NaN  0.209158       0.123569       0.300478       0.257373                 NaN            NaN            NaN
  1332.56        2500.00                 NaN            NaN   99.1182                 NaN  0.207652       0.121690       0.297881       0.254556                 NaN            NaN            NaN
  1331.08        2500.00                 NaN            NaN   99.1251                 NaN  0.206698       0.295717       0.120097       0.252418                 NaN            NaN            NaN
  1329.60        2500.00                 NaN            NaN   99.1330                 NaN  0.204742       0.118993       0.293607       0.249637                 NaN            NaN            NaN
  1328.13        2500.00                 NaN            NaN   99.1404                 NaN  0.203762       0.291509       0.117139       0.247229                 NaN            NaN            NaN
  1326.65        2500.00                 NaN            NaN   99.1479                 NaN  0.202153       0.289046       0.116072       0.244785                 NaN            NaN            NaN
  1325.17        2500.00                 NaN            NaN   99.1549                 NaN  0.200348       0.115711       0.286715       0.242322                 NaN            NaN            NaN
  1323.69        2500.00                 NaN            NaN   99.1620                 NaN  0.199063       0.284606       0.114351       0.240022                 NaN            NaN            NaN
  1322.21        2500.00                 NaN            NaN   99.1691                 NaN  0.197569       0.282315       0.113377       0.237668                 NaN            NaN            NaN
  1320.74        2500.00                 NaN            NaN   99.1762                 NaN  0.196051       0.112298       0.280113       0.235374                 NaN            NaN            NaN
  1319.26        2500.00                 NaN            NaN   99.1825                 NaN  0.194070       0.112305       0.278019       0.233059                 NaN            NaN            NaN
  1317.78        2500.00                 NaN            NaN   99.1885                 NaN  0.192882       0.111205       0.276271       0.231192                 NaN            NaN            NaN
  1316.30        2500.00                 NaN            NaN   99.1958                 NaN  0.190295       0.273970       0.111340       0.228644                 NaN            NaN            NaN
  1314.82        2500.00                 NaN            NaN   99.2025                 NaN  0.188204       0.271484       0.111600       0.226165                 NaN            NaN            NaN
  1313.35        2500.00                 NaN            NaN   99.2082                 NaN  0.186709       0.269552       0.111196       0.224344                 NaN            NaN            NaN
  1311.87        2500.00                 NaN            NaN   99.2144                 NaN  0.184756       0.267345       0.111303       0.222240                 NaN            NaN            NaN
  1310.39        2500.00                 NaN            NaN   99.2201                 NaN  0.182708       0.265366       0.111668       0.220208                 NaN            NaN            NaN
  1308.91        2500.00                 NaN            NaN   99.2264                 NaN  0.180744       0.263208       0.111539       0.218097                 NaN            NaN            NaN
  1307.43        2500.00                 NaN            NaN   99.2321                 NaN  0.178452       0.261125       0.112274       0.216033                 NaN            NaN            NaN
  1305.96        2500.00                 NaN            NaN   99.2383                 NaN  0.176463       0.258989       0.112245       0.214000                 NaN            NaN            NaN
  1304.48        2500.00                 NaN            NaN   99.2422                 NaN  0.174922       0.113237       0.257096       0.212553                 NaN            NaN            NaN
  1303.00        2500.00                 NaN            NaN   99.2492                 NaN  0.170845       0.254620       0.115390       0.209903                 NaN            NaN            NaN
  1301.52        2500.00                 NaN            NaN   99.2547                 NaN  0.169330       0.252676       0.115185       0.208159                 NaN            NaN            NaN
  1300.04        2500.00                 NaN            NaN   99.2603                 NaN  0.167258       0.250748       0.115416       0.206263                 NaN            NaN            NaN
  1298.57        2500.00                 NaN            NaN   89.3240                 NaN   1.49106       0.285634        1.51050        1.44332        5.94552                 NaN            NaN
  1297.09        2500.00                 NaN            NaN   88.3792                 NaN   1.62662        1.65079       0.281597        1.56105        6.50077                 NaN            NaN
  1295.61        2500.00        2.45364                 NaN   69.2662                 NaN            NaN   4.29929        3.99394        3.68774        16.2991                 NaN            NaN
  1294.13        2500.00        2.47356                 NaN   70.3652                 NaN            NaN   4.17753        3.72100        3.57623        15.6864                 NaN            NaN
  1292.65        2500.00        1.99814                 NaN   75.6012                 NaN            NaN   3.38727        3.13852        2.96338        12.9115                 NaN            NaN
  1291.17        2500.00        1.66421                 NaN   79.2992                 NaN            NaN   2.82817        2.72759        2.52907        10.9517                 NaN            NaN
  1289.70        2500.00        1.41976                 NaN   82.0105                 NaN            NaN   2.41735        2.42662        2.21003        9.51570                 NaN            NaN
  1288.22        2500.00        1.45735                 NaN   81.0793                 NaN            NaN   2.57207        2.49703        2.35994        10.0343                 NaN            NaN
  1286.74        2500.00        1.30876                 NaN   84.7456                 NaN            NaN   1.64879        2.47137        1.96372        7.86174                 NaN            NaN
  1285.26        2500.00       0.501825                 NaN   91.1748                 NaN            NaN  0.627586        1.76746        1.01412        4.91419                 NaN            NaN
  1283.78        2500.00       0.909789                 NaN   87.7181                 NaN            NaN   1.56769        1.76422        1.53710        6.50311                 NaN            NaN
  1282.31        2500.00        1.57565                 NaN   76.6986                 NaN            NaN   3.24836        3.21364        2.95270        12.3111                 NaN            NaN
  1280.83        2500.00       0.112141                 NaN   98.3860                 NaN            NaN  0.253706       0.280448       0.324714       0.643019                 NaN            NaN
  1279.35        2500.00       0.115536                 NaN   98.3887                 NaN            NaN  0.403186E-001  0.315968       0.744433E-001   1.06508                 NaN            NaN
  1277.87        2500.00       0.800573                 NaN   88.5240                 NaN            NaN   1.81289        1.32231        1.44611        6.09409                 NaN            NaN
  1276.39        2500.00       0.602138                 NaN   91.4422                 NaN            NaN  0.990505        1.31521        1.07987        4.57011                 NaN            NaN
  1274.92        2500.00       0.869326                 NaN   87.1977                 NaN            NaN   2.00671        1.47774        1.65345        6.79509                 NaN            NaN
  1273.44        2500.00       0.255283                 NaN   97.4516                 NaN            NaN  0.487633                 NaN  0.279147        1.52634                 NaN            NaN
  1271.96        2500.00        1.09606                 NaN   88.7655                 NaN            NaN   1.43279        1.33164        1.44384        5.93014                 NaN            NaN
