|6.6.6
Archiving\03_Data\frac/QFM/LAR/LAR_1.tab                                  
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1929.82        2500.00        99.1014       0.898642                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        2500.00        99.1014       0.898639                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        2500.00        99.1014       0.898637                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        2500.00        99.1014       0.898634                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        2500.00        99.1014       0.898631                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        99.1014       0.898629                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        99.1014       0.898626                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        99.1014       0.898623                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.1014       0.898620                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.1014       0.898617                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.1014       0.898615                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.1014       0.898612                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.1014       0.898609                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.1014       0.898606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.1014       0.898603                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.1014       0.898600                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.1014       0.898597                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.1014       0.898594                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.1014       0.898591                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.1014       0.898588                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.1014       0.898585                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.1014       0.898582                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.1014       0.898578                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.1014       0.898575                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.1014       0.898572                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.1014       0.898569                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.1014       0.898565                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.1014       0.898562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.1014       0.898559                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.1014       0.898555                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.1014       0.898552                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.1015       0.898549                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.1015       0.898545                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.1015       0.898542                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.1015       0.898538                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.1015       0.898535                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.1015       0.898531                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.1015       0.898527                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.1015       0.898524                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.1015       0.898520                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.1015       0.898516                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.1015       0.898513                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.1015       0.898509                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.1015       0.898505                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.1015       0.898501                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.1015       0.898498                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.1015       0.898494                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.1015       0.898490                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.1015       0.898486                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.1015       0.898482                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.1015       0.898478                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.1015       0.898474                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.1015       0.898470                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.1015       0.898465                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.1015       0.898462                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.1015       0.898457                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.1015       0.898453                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.1016       0.898449                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.1016       0.898445                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.1016       0.898440                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.1016       0.898436                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.1016       0.898432                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.1016       0.898427                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.1016       0.898423                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.1016       0.898422                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.1016       0.898414                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.1016       0.898409                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.1016       0.898405                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.1016       0.898400                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.1016       0.898396                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.1016       0.898391                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.1016       0.898386                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.1016       0.898381                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.1016       0.898377                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.1016       0.898372                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.1016       0.898367                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.1016       0.898362                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.1016       0.898357                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.1016       0.898352                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.1017       0.898347                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.1017       0.898342                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.1017       0.898337                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.1017       0.898332                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.1017       0.898326                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.1017       0.898321                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.1017       0.898316                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.1017       0.898311                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.1017       0.898305                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.1017       0.898300                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.1017       0.898294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.1017       0.898289                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.1017       0.898283                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.1017       0.898278                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.1017       0.898272                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.1017       0.898267                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.0934       0.898261       0.835463E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.0879       0.898329       0.137834E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.0878       0.898447       0.137102E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.0879       0.898564       0.135617E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.0879       0.898679       0.134443E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.0879       0.898793       0.133533E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.0878       0.898907       0.132500E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.0878       0.899019       0.132302E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.0879       0.899131       0.129440E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.0878       0.899241       0.129248E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.0878       0.899351       0.128281E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.0878       0.899459       0.127383E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.0878       0.899567       0.125934E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.0878       0.899673       0.125225E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.0878       0.899779       0.124121E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.0878       0.899884       0.123226E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.0878       0.899988       0.121869E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.0878       0.900090       0.121073E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.0878       0.900192       0.120107E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.0878       0.900293       0.119306E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.0878       0.900393       0.118271E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.0878       0.900492       0.116984E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.0878       0.900590       0.116152E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.0878       0.900688       0.115372E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        99.0878       0.900784       0.114157E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        99.0878       0.900879       0.113277E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        99.0878       0.900974       0.112538E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.0878       0.901068       0.111399E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.0878       0.901160       0.110423E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        99.0878       0.901252       0.109765E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.0878       0.901343       0.108309E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.0878       0.901433       0.107769E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        99.0878       0.901523       0.106745E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        99.0878       0.901611       0.105773E-001  0.241429E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        99.8967                 NaN  0.106228E-001  0.926533E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.7997                 NaN  0.326399E-002  0.197014                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.9673                 NaN  0.180399E-001   1.01469                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        99.0308                 NaN  0.174287E-001  0.951739                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        99.7460                 NaN  0.362085E-002  0.250414                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.3887                 NaN  0.104790E-001  0.600845                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        99.4415                 NaN  0.782536E-002  0.550649                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        99.3399                 NaN  0.130031E-001  0.647056                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        99.3944                 NaN  0.103269E-001  0.595288                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        99.3957                 NaN  0.102736E-001  0.594066                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        99.3968                 NaN  0.102336E-001  0.592927                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        99.3989                 NaN  0.101776E-001  0.590903                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        99.4006                 NaN  0.101155E-001  0.589285                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        99.4037                 NaN  0.100642E-001  0.586201                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        99.4055                 NaN  0.100241E-001  0.584518                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        99.4004                 NaN  0.100770E-001  0.589491                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        99.4191                 NaN  0.977430E-002  0.571141                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.4142                 NaN  0.982322E-002  0.575967                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.4162                 NaN  0.978657E-002  0.574036                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.2359                 NaN  0.451756E-002  0.434853       0.324777                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.6005                 NaN            NaN  0.179989        1.21948                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.7241                 NaN            NaN  0.349970E-001  0.240926                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.3044                 NaN            NaN  0.214298        1.48128                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.9037                 NaN            NaN  0.137674       0.958671                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.9160                 NaN            NaN  0.136303       0.947691                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        98.9295                 NaN            NaN  0.134913       0.935544                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        98.9423                 NaN            NaN  0.131297       0.926381                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        98.9530                 NaN            NaN  0.129035       0.918012                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        98.9674                 NaN            NaN  0.126647       0.905969                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        98.9759                 NaN            NaN  0.123467       0.900634                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        98.9880                 NaN            NaN  0.120693       0.891263                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.0018                 NaN            NaN  0.118749       0.879450                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.0109                 NaN            NaN  0.116306       0.872826                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.0188                 NaN            NaN  0.114062       0.867184                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.0313                 NaN            NaN  0.109970       0.858740                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.0421                 NaN            NaN  0.109992       0.847937                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.0491                 NaN            NaN  0.105606       0.845324                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.0586                 NaN            NaN  0.102820       0.838541                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.0645                 NaN            NaN  0.103867       0.831633                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.0822                 NaN            NaN  0.995043E-001  0.818251                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.0856                 NaN            NaN  0.966790E-001  0.817698                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.0932                 NaN            NaN  0.936090E-001  0.813145                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.1021                 NaN            NaN  0.933176E-001  0.804572                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.1076                 NaN            NaN  0.897092E-001  0.802646                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.1176                 NaN            NaN  0.880683E-001  0.794332                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.3800                 NaN            NaN  0.635326E-001  0.556437                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.8720                 NaN            NaN  0.106960        1.02109                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.1338                 NaN            NaN  0.817852E-001  0.784419                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.1441                 NaN            NaN  0.750220E-001  0.780862                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.1473                 NaN            NaN  0.750500E-001  0.777663                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.1038                 NaN            NaN  0.534923E-001  0.599063       0.243636                 NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.8845                 NaN            NaN  0.369971E-001            NaN   1.07847                 NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.4644                 NaN            NaN            NaN            NaN   1.53557                 NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        99.2499                 NaN            NaN  0.173506E-005            NaN  0.750084                 NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.7972                 NaN            NaN            NaN            NaN  0.763214E-002   1.19515                 NaN            NaN            NaN            NaN
  1468.67        2500.00        98.3405                 NaN            NaN            NaN            NaN   1.10788       0.551635                 NaN            NaN            NaN            NaN
  1466.17        2500.00        98.3589                 NaN            NaN  0.480714E-001            NaN   1.11972       0.473292                 NaN            NaN            NaN            NaN
  1463.66        2500.00        98.3796                 NaN            NaN  0.186451                 NaN  0.255212        1.17870                 NaN            NaN            NaN            NaN
  1461.15        2500.00        98.3973                 NaN            NaN  0.181582                 NaN  0.260036        1.16111                 NaN            NaN            NaN            NaN
  1458.65        2500.00        98.4000                 NaN            NaN  0.180631                 NaN  0.262512        1.15685                 NaN            NaN            NaN            NaN
  1456.14        2500.00        98.4038                 NaN            NaN  0.156017                 NaN  0.322664        1.11755                 NaN            NaN            NaN            NaN
  1453.63        2500.00        98.4918                 NaN            NaN  0.179495                 NaN   1.10542       0.223276                 NaN            NaN            NaN            NaN
  1451.13        2500.00        98.4642                 NaN            NaN  0.163162                 NaN   1.09299       0.279681                 NaN            NaN            NaN            NaN
  1448.62        2500.00        98.4781                 NaN            NaN  0.158795                 NaN   1.07936       0.283723                 NaN            NaN            NaN            NaN
  1446.12        2500.00        98.4903                 NaN            NaN  0.155111                 NaN   1.06705       0.287516                 NaN            NaN            NaN            NaN
  1443.61        2500.00        98.5064                 NaN            NaN  0.150889                 NaN   1.05228       0.290464                 NaN            NaN            NaN            NaN
  1441.10        2500.00        98.5192                 NaN            NaN  0.146877                 NaN   1.03856       0.295315                 NaN            NaN            NaN            NaN
  1438.60        2500.00        98.5333                 NaN            NaN  0.142464                 NaN   1.02374       0.300472                 NaN            NaN            NaN            NaN
  1436.09        2500.00        98.5500                 NaN            NaN  0.188572                 NaN   1.03093       0.230468                 NaN            NaN            NaN            NaN
  1433.58        2500.00        98.5538                 NaN            NaN  0.831617E-001            NaN  0.384633       0.978446                 NaN            NaN            NaN            NaN
  1431.08        2500.00        98.5682                 NaN            NaN  0.131067                 NaN  0.312469       0.988294                 NaN            NaN            NaN            NaN
  1428.57        2500.00        98.5788                 NaN            NaN  0.127485                 NaN  0.979863       0.313863                 NaN            NaN            NaN            NaN
