|6.6.6
Archiving\03_Data\Deq/QFM_m3/K22/K22_4.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         Sp(TH),m3     
  2000.00        2500.00                 NaN
  1996.79        2500.00                 NaN
  1993.59        2500.00                 NaN
  1990.38        2500.00                 NaN
  1987.18        2500.00                 NaN
  1983.97        2500.00                 NaN
  1980.77        2500.00                 NaN
  1977.56        2500.00                 NaN
  1974.36        2500.00                 NaN
  1971.15        2500.00                 NaN
  1967.95        2500.00                 NaN
  1964.74        2500.00                 NaN
  1961.54        2500.00                 NaN
  1958.33        2500.00                 NaN
  1955.13        2500.00                 NaN
  1951.92        2500.00                 NaN
  1948.72        2500.00                 NaN
  1945.51        2500.00                 NaN
  1942.31        2500.00                 NaN
  1939.10        2500.00                 NaN
  1935.90        2500.00                 NaN
  1932.69        2500.00                 NaN
  1929.49        2500.00                 NaN
  1926.28        2500.00                 NaN
  1923.08        2500.00                 NaN
  1919.87        2500.00                 NaN
  1916.67        2500.00                 NaN
  1913.46        2500.00                 NaN
  1910.26        2500.00       0.413884E-003
  1907.05        2500.00       0.828267E-003
  1903.85        2500.00       0.124255E-002
  1900.64        2500.00       0.165673E-002
  1897.44        2500.00       0.207081E-002
  1894.23        2500.00       0.245641E-002
  1891.03        2500.00       0.284191E-002
  1887.82        2500.00       0.322733E-002
  1884.62        2500.00       0.361265E-002
  1881.41        2500.00       0.399787E-002
  1878.21        2500.00       0.438301E-002
  1875.00        2500.00       0.476804E-002
  1871.79        2500.00       0.515299E-002
  1868.59        2500.00       0.550413E-002
  1865.38        2500.00       0.585518E-002
  1862.18        2500.00       0.620615E-002
  1858.97        2500.00       0.655703E-002
  1855.77        2500.00       0.690783E-002
  1852.56        2500.00       0.725855E-002
  1849.36        2500.00       0.760918E-002
  1846.15        2500.00       0.795973E-002
  1842.95        2500.00       0.828301E-002
  1839.74        2500.00       0.860622E-002
  1836.54        2500.00       0.892935E-002
  1833.33        2500.00       0.925240E-002
  1830.13        2500.00       0.957538E-002
  1826.92        2500.00       0.989828E-002
  1823.72        2500.00       0.102211E-001
  1820.51        2500.00       0.105438E-001
  1817.31        2500.00       0.108412E-001
  1814.10        2500.00       0.111386E-001
  1810.90        2500.00       0.114358E-001
  1807.69        2500.00       0.117330E-001
  1804.49        2500.00       0.120301E-001
  1801.28        2500.00       0.123271E-001
  1798.08        2500.00       0.126241E-001
  1794.87        2500.00       0.129210E-001
  1791.67        2500.00       0.131959E-001
  1788.46        2500.00       0.134707E-001
  1785.26        2500.00       0.137454E-001
  1782.05        2500.00       0.140200E-001
  1778.85        2500.00       0.142946E-001
  1775.64        2500.00       0.145692E-001
  1772.44        2500.00       0.148436E-001
  1769.23        2500.00       0.151181E-001
  1766.03        2500.00       0.153757E-001
  1762.82        2500.00       0.156333E-001
  1759.62        2500.00       0.158908E-001
  1756.41        2500.00       0.161482E-001
  1753.21        2500.00       0.164056E-001
  1750.00        2500.00       0.166630E-001
  1746.79        2500.00       0.169202E-001
  1743.59        2500.00       0.171774E-001
  1740.38        2500.00       0.174114E-001
  1737.18        2500.00       0.176453E-001
  1733.97        2500.00       0.178792E-001
  1730.77        2500.00       0.181130E-001
  1727.56        2500.00       0.183467E-001
  1724.36        2500.00       0.185804E-001
  1721.15        2500.00       0.188141E-001
  1717.95        2500.00       0.190476E-001
  1714.74        2500.00       0.192754E-001
  1711.54        2500.00       0.195032E-001
  1708.33        2500.00       0.197309E-001
  1705.13        2500.00       0.199585E-001
  1701.92        2500.00       0.201861E-001
  1698.72        2500.00       0.204136E-001
  1695.51        2500.00       0.206411E-001
  1692.31        2500.00       0.208686E-001
  1689.10        2500.00       0.210824E-001
  1685.90        2500.00       0.212963E-001
  1682.69        2500.00       0.215101E-001
  1679.49        2500.00       0.217238E-001
  1676.28        2500.00       0.219375E-001
  1673.08        2500.00       0.221512E-001
  1669.87        2500.00       0.223648E-001
  1666.67        2500.00       0.225784E-001
  1663.46        2500.00       0.227891E-001
  1660.26        2500.00       0.229998E-001
  1657.05        2500.00       0.229113E-001
  1653.85        2500.00       0.227636E-001
  1650.64        2500.00       0.226204E-001
  1647.44        2500.00       0.224773E-001
  1644.23        2500.00       0.223342E-001
  1641.03        2500.00       0.221911E-001
  1637.82        2500.00       0.220296E-001
  1634.62        2500.00       0.218682E-001
  1631.41        2500.00       0.217068E-001
  1628.21        2500.00       0.215455E-001
  1625.00        2500.00       0.213843E-001
  1621.79        2500.00       0.212230E-001
  1618.59        2500.00       0.210619E-001
  1615.38        2500.00       0.209008E-001
  1612.18        2500.00       0.207144E-001
  1608.97        2500.00       0.205282E-001
  1605.77        2500.00       0.203420E-001
  1602.56        2500.00       0.201558E-001
  1599.36        2500.00       0.199697E-001
  1596.15        2500.00       0.197837E-001
  1592.95        2500.00       0.195977E-001
  1589.74        2500.00       0.194117E-001
  1586.54        2500.00       0.191951E-001
  1583.33        2500.00       0.189785E-001
  1580.13        2500.00       0.187620E-001
  1576.92        2500.00       0.185456E-001
  1573.72        2500.00       0.183292E-001
  1570.51        2500.00       0.181129E-001
  1567.31        2500.00       0.178966E-001
  1564.10        2500.00       0.176804E-001
  1560.90        2500.00       0.174225E-001
  1557.69        2500.00       0.171646E-001
  1554.49        2500.00       0.169068E-001
  1551.28        2500.00       0.166490E-001
  1548.08        2500.00       0.163914E-001
  1544.87        2500.00       0.161338E-001
  1541.67        2500.00       0.158763E-001
  1538.46        2500.00       0.156188E-001
  1535.26        2500.00       0.153105E-001
  1532.05        2500.00       0.150024E-001
  1528.85        2500.00       0.146942E-001
  1525.64        2500.00       0.143862E-001
  1522.44        2500.00       0.140783E-001
  1519.23        2500.00       0.137704E-001
  1516.03        2500.00       0.134627E-001
  1512.82        2500.00       0.131550E-001
  1509.62        2500.00       0.128153E-001
  1506.41        2500.00       0.126029E-001
  1503.21        2500.00       0.126160E-001
  1500.00        2500.00       0.126290E-001
  1496.79        2500.00       0.127203E-001
  1493.59        2500.00       0.128115E-001
  1490.38        2500.00       0.129028E-001
  1487.18        2500.00       0.129941E-001
  1483.97        2500.00       0.131463E-001
  1480.77        2500.00       0.139113E-001
  1477.56        2500.00       0.139099E-001
  1474.36        2500.00       0.149032E-001
  1471.15        2500.00       0.149016E-001
  1467.95        2500.00       0.149000E-001
  1464.74        2500.00       0.148985E-001
  1461.54        2500.00       0.168153E-001
  1458.33        2500.00       0.168136E-001
  1455.13        2500.00       0.168118E-001
  1451.92        2500.00       0.168101E-001
  1448.72        2500.00       0.168083E-001
  1445.51        2500.00       0.168066E-001
  1442.31        2500.00       0.168048E-001
  1439.10        2500.00       0.168031E-001
  1435.90        2500.00       0.205534E-001
  1432.69        2500.00       0.205513E-001
  1429.49        2500.00       0.205492E-001
  1426.28        2500.00       0.205471E-001
  1423.08        2500.00       0.205450E-001
  1419.87        2500.00       0.205429E-001
  1416.67        2500.00       0.205408E-001
  1413.46        2500.00       0.205386E-001
  1410.26        2500.00       0.241828E-001
  1407.05        2500.00       0.246236E-001
  1403.85        2500.00       0.248980E-001
  1400.64        2500.00       0.248955E-001
  1397.44        2500.00       0.253320E-001
  1394.23        2500.00       0.253295E-001
  1391.03        2500.00       0.253269E-001
  1387.82        2500.00       0.253243E-001
  1384.62        2500.00       0.261841E-001
  1381.41        2500.00       0.261814E-001
  1378.21        2500.00       0.261788E-001
  1375.00        2500.00       0.261761E-001
  1371.79        2500.00       0.261735E-001
  1368.59        2500.00       0.261708E-001
  1365.38        2500.00       0.261682E-001
  1362.18        2500.00       0.261655E-001
  1358.97        2500.00       0.278273E-001
  1355.77        2500.00       0.278245E-001
  1352.56        2500.00       0.278217E-001
  1349.36        2500.00       0.278189E-001
  1346.15        2500.00       0.278161E-001
  1342.95        2500.00       0.278133E-001
  1339.74        2500.00       0.278105E-001
  1336.54        2500.00       0.278077E-001
  1333.33        2500.00       0.294085E-001
  1330.13        2500.00       0.294055E-001
  1326.92        2500.00       0.294026E-001
  1323.72        2500.00       0.293997E-001
  1320.51        2500.00       0.293967E-001
  1317.31        2500.00       0.293938E-001
  1314.10        2500.00       0.293908E-001
  1310.90        2500.00       0.293879E-001
  1307.69        2500.00       0.309646E-001
  1304.49        2500.00       0.311584E-001
  1301.28        2500.00       0.314318E-001
  1298.08        2500.00       0.314287E-001
  1294.87        2500.00       0.316637E-001
  1291.67        2500.00       0.316606E-001
  1288.46        2500.00       0.316574E-001
  1285.26        2500.00       0.316543E-001
  1282.05        2500.00       0.321422E-001
  1278.85        2500.00       0.321390E-001
  1275.64        2500.00       0.321358E-001
  1272.44        2500.00       0.321326E-001
  1269.23        2500.00       0.321295E-001
  1266.03        2500.00       0.321263E-001
  1262.82        2500.00       0.321231E-001
  1259.62        2500.00       0.321199E-001
  1256.41        2500.00       0.331638E-001
  1253.21        2500.00       0.331605E-001
  1250.00        2500.00       0.331572E-001
  1246.79        2500.00       0.331540E-001
