|6.6.6
Archiving\03_Data\Deq/QFM/T13/T13_3.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           9
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1817.31        2500.00        75.5558        24.0923       0.351903                 NaN            NaN            NaN            NaN
  1814.10        2500.00        74.9711        24.6685       0.360447                 NaN            NaN            NaN            NaN
  1810.90        2500.00        74.3859        25.2451       0.368999                 NaN            NaN            NaN            NaN
  1807.69        2500.00        73.8001        25.8223       0.377558                 NaN            NaN            NaN            NaN
  1804.49        2500.00        73.2139        26.4000       0.386125                 NaN            NaN            NaN            NaN
  1801.28        2500.00        72.6272        26.9781       0.394700                 NaN            NaN            NaN            NaN
  1798.08        2500.00        72.0399        27.5568       0.403282                 NaN            NaN            NaN            NaN
  1794.87        2500.00        71.4522        28.1359       0.411872                 NaN            NaN            NaN            NaN
  1791.67        2500.00        70.8847        28.6955       0.419825                 NaN            NaN            NaN            NaN
  1788.46        2500.00        70.3167        29.2555       0.427785                 NaN            NaN            NaN            NaN
  1785.26        2500.00        69.7483        29.8159       0.435751                 NaN            NaN            NaN            NaN
  1782.05        2500.00        69.1794        30.3768       0.443724                 NaN            NaN            NaN            NaN
  1778.85        2500.00        68.6101        30.9382       0.451704                 NaN            NaN            NaN            NaN
  1775.64        2500.00        68.0403        31.5000       0.459690                 NaN            NaN            NaN            NaN
  1772.44        2500.00        67.4701        32.0622       0.467683                 NaN            NaN            NaN            NaN
  1769.23        2500.00        66.8994        32.6249       0.475683                 NaN            NaN            NaN            NaN
  1766.03        2500.00        66.3503        33.1667       0.482978                 NaN            NaN            NaN            NaN
  1762.82        2500.00        65.8009        33.7088       0.490278                 NaN            NaN            NaN            NaN
  1759.62        2500.00        65.2510        34.2514       0.497585                 NaN            NaN            NaN            NaN
  1756.41        2500.00        64.7008        34.7943       0.504896                 NaN            NaN            NaN            NaN
  1753.21        2500.00        64.1501        35.3377       0.512214                 NaN            NaN            NaN            NaN
  1750.00        2500.00        63.5991        35.8814       0.519536                 NaN            NaN            NaN            NaN
  1746.79        2500.00        63.0476        36.4255       0.526864                 NaN            NaN            NaN            NaN
  1743.59        2500.00        62.4958        36.9700       0.534197                 NaN            NaN            NaN            NaN
  1740.38        2500.00        61.9654        37.4937       0.540949                 NaN            NaN            NaN            NaN
  1737.18        2500.00        61.4346        38.0177       0.547706                 NaN            NaN            NaN            NaN
  1733.97        2500.00        60.9035        38.5420       0.554467                 NaN            NaN            NaN            NaN
  1730.77        2500.00        60.3720        39.0667       0.561233                 NaN            NaN            NaN            NaN
  1727.56        2500.00        59.8402        39.5918       0.568003                 NaN            NaN            NaN            NaN
  1724.36        2500.00        59.3081        40.1171       0.574777                 NaN            NaN            NaN            NaN
  1721.15        2500.00        58.7756        40.6428       0.581556                 NaN            NaN            NaN            NaN
  1717.95        2500.00        58.2428        41.1688       0.588339                 NaN            NaN            NaN            NaN
  1714.74        2500.00        57.7382        41.6671       0.594642                 NaN            NaN            NaN            NaN
  1711.54        2500.00        57.2333        42.1657       0.600949                 NaN            NaN            NaN            NaN
  1708.33        2500.00        56.7282        42.6646       0.607260                 NaN            NaN            NaN            NaN
  1705.13        2500.00        56.2227        43.1637       0.613574                 NaN            NaN            NaN            NaN
  1701.92        2500.00        55.7170        43.6631       0.619891                 NaN            NaN            NaN            NaN
  1698.72        2500.00        55.2111        44.1627       0.626212                 NaN            NaN            NaN            NaN
  1695.51        2500.00        54.7048        44.6626       0.632536                 NaN            NaN            NaN            NaN
  1692.31        2500.00        54.1984        45.1628       0.638864                 NaN            NaN            NaN            NaN
  1689.10        2500.00        53.7258        45.6296       0.644605                 NaN            NaN            NaN            NaN
  1685.90        2500.00        53.2531        46.0966       0.650349                 NaN            NaN            NaN            NaN
  1682.69        2500.00        52.7801        46.5638       0.656096                 NaN            NaN            NaN            NaN
  1679.49        2500.00        52.3070        47.0312       0.661845                 NaN            NaN            NaN            NaN
  1676.28        2500.00        51.8336        47.4988       0.667596                 NaN            NaN            NaN            NaN
  1673.08        2500.00        51.3601        47.9666       0.673350                 NaN            NaN            NaN            NaN
  1669.87        2500.00        50.8863        48.4346       0.679107                 NaN            NaN            NaN            NaN
  1666.67        2500.00        50.4124        48.9027       0.684866                 NaN            NaN            NaN            NaN
  1663.46        2500.00        49.9665        49.3427       0.690818                 NaN            NaN            NaN            NaN
  1660.26        2500.00        49.5204        49.7829       0.696773                 NaN            NaN            NaN            NaN
  1657.05        2500.00        49.0741        50.2232       0.702730                 NaN            NaN            NaN            NaN
  1653.85        2500.00        48.6277        50.6636       0.708689                 NaN            NaN            NaN            NaN
  1650.64        2500.00        48.1974        51.0883       0.714287                 NaN            NaN            NaN            NaN
  1647.44        2500.00        47.7669        51.5132       0.719888                 NaN            NaN            NaN            NaN
  1644.23        2500.00        47.3440        51.9306       0.725385                 NaN            NaN            NaN            NaN
  1641.03        2500.00        46.7656        52.3087       0.728973       0.196710                 NaN            NaN            NaN
  1637.82        2500.00        45.7258        52.5097       0.727046        1.03748                 NaN            NaN            NaN
  1634.62        2500.00        44.6837        52.7110       0.725113        1.88015                 NaN            NaN            NaN
  1631.41        2500.00        43.6394        52.9127       0.723174        2.72473                 NaN            NaN            NaN
  1628.21        2500.00        42.5928        53.1147       0.721230        3.57123                 NaN            NaN            NaN
  1625.00        2500.00        41.5440        53.3171       0.719280        4.41963                 NaN            NaN            NaN
  1621.79        2500.00        40.4929        53.5198       0.717325        5.26995                 NaN            NaN            NaN
  1618.59        2500.00        39.4396        53.7229       0.715363        6.12218                 NaN            NaN            NaN
  1615.38        2500.00        38.3840        53.9263       0.713396        6.97633                 NaN            NaN            NaN
  1612.18        2500.00        37.6002        54.0702       0.710510        7.61911                 NaN            NaN            NaN
  1608.97        2500.00        36.8151        54.2143       0.707618        8.26299                 NaN            NaN            NaN
  1605.77        2500.00        36.0287        54.3586       0.704720        8.90797                 NaN            NaN            NaN
  1602.56        2500.00        35.2411        54.5031       0.701816        9.55404                 NaN            NaN            NaN
  1599.36        2500.00        34.4522        54.6477       0.698906        10.2012                 NaN            NaN            NaN
  1596.15        2500.00        33.6620        54.7925       0.695991        10.8495                 NaN            NaN            NaN
  1592.95        2500.00        32.8706        54.9375       0.693070        11.4988                 NaN            NaN            NaN
  1589.74        2500.00        32.0780        55.0826       0.690142        12.1493                 NaN            NaN            NaN
  1586.54        2500.00        31.4534        55.1894       0.686549        12.6706                 NaN            NaN            NaN
  1583.33        2500.00        30.8281        55.2964       0.682949        13.1926                 NaN            NaN            NaN
  1580.13        2500.00        30.2019        55.4034       0.679345        13.7153                 NaN            NaN            NaN
  1576.92        2500.00        29.5750        55.5105       0.675734        14.2388                 NaN            NaN            NaN
  1573.72        2500.00        28.9473        55.6177       0.672119        14.7629                 NaN            NaN            NaN
  1570.51        2500.00        28.3188        55.7250       0.668497        15.2878                 NaN            NaN            NaN
  1567.31        2500.00        27.6895        55.8324       0.664871        15.8133                 NaN            NaN            NaN
  1564.10        2500.00        27.0594        55.9398       0.661238        16.3396                 NaN            NaN            NaN
  1560.90        2500.00        26.5300        56.0233       0.656542        16.7901                 NaN            NaN            NaN
  1557.69        2500.00        26.0001        56.1069       0.651841        17.2412                 NaN            NaN            NaN
  1554.49        2500.00        25.4696        56.1905       0.647133        17.6928                 NaN            NaN            NaN
  1551.28        2500.00        24.9385        56.2742       0.642419        18.1449                 NaN            NaN            NaN
  1548.08        2500.00        24.4069        56.3579       0.637700        18.5975                 NaN            NaN            NaN
  1544.87        2500.00        23.8747        56.4417       0.632975        19.0507                 NaN            NaN            NaN
  1541.67        2500.00        23.3419        56.5255       0.628243        19.5043                 NaN            NaN            NaN
  1538.46        2500.00        22.8086        56.6094       0.623506        19.9585                 NaN            NaN            NaN
  1535.26        2500.00        22.3267        56.6795       0.617192        20.3766                 NaN            NaN            NaN
  1532.05        2500.00        21.8444        56.7496       0.610871        20.7952                 NaN            NaN            NaN
  1528.85        2500.00        21.3616        56.8197       0.604542        21.2142                 NaN            NaN            NaN
  1525.64        2500.00        20.8783        56.8899       0.598207        21.6336                 NaN            NaN            NaN
  1522.44        2500.00        20.3946        56.9602       0.591864        22.0534                 NaN            NaN            NaN
  1519.23        2500.00        19.9104        57.0304       0.585515        22.4737                 NaN            NaN            NaN
  1516.03        2500.00        19.4257        57.1007       0.579158        22.8944                 NaN            NaN            NaN
  1512.82        2500.00        18.9406        57.1711       0.572794        23.3155                 NaN            NaN            NaN
  1509.62        2500.00        18.4663        57.2343       0.565672        23.7337                 NaN            NaN            NaN
  1506.41        2500.00        17.9916        57.2976       0.558542        24.1522                 NaN            NaN            NaN
  1503.21        2500.00        17.5164        57.3609       0.551405        24.5712                 NaN            NaN            NaN
  1500.00        2500.00        17.0408        57.4243       0.544260        24.9906                 NaN            NaN            NaN
  1496.79        2500.00        16.5647        57.4867       0.535777        25.4128                 NaN            NaN            NaN
  1493.59        2500.00        16.0881        57.5492       0.527285        25.8354                 NaN            NaN            NaN
  1490.38        2500.00        15.4428        57.6324       0.524796        26.1084       0.291627                 NaN            NaN
  1487.18        2500.00        14.6868        57.7261       0.528185        26.2613       0.797533                 NaN            NaN
  1483.97        2500.00        14.0777        57.7859       0.535215        26.3794        1.22165                 NaN            NaN
  1480.77        2500.00        13.4678        57.8458       0.542258        26.4977        1.64644                 NaN            NaN
  1477.56        2500.00        12.8570        57.9056       0.549314        26.6162        2.07189                 NaN            NaN
  1474.36        2500.00        12.2453        57.9655       0.556383        26.7348        2.49801                 NaN            NaN
  1471.15        2500.00        11.6328        58.0254       0.563464        26.8536        2.92480                 NaN            NaN
  1467.95        2500.00        11.0194        58.0853       0.570558        26.9725        3.35225                 NaN            NaN
  1464.74        2500.00        10.4051        58.1453       0.577665        27.0916        3.78038                 NaN            NaN
  1461.54        2500.00        9.78988        58.2052       0.584785        27.2109        4.20917                 NaN            NaN
  1458.33        2500.00        9.34402        58.2311       0.595334        27.2892        4.54029                 NaN            NaN
  1455.13        2500.00        8.89771        58.2570       0.605898        27.3676        4.87181                 NaN            NaN
  1451.92        2500.00        8.45093        58.2828       0.616476        27.4461        5.20372                 NaN            NaN
  1448.72        2500.00        8.00369        58.3086       0.627067        27.5246        5.53602                 NaN            NaN
  1445.51        2500.00        7.61987        58.3231       0.638570        27.5880        5.83046                 NaN            NaN
  1442.31        2500.00        7.23572        58.3376       0.650086        27.6514        6.12522                 NaN            NaN
  1439.10        2500.00        6.85910        58.3411       0.666133        27.6095        6.39356       0.130638                 NaN
  1435.90        2500.00        6.49342        58.3412       0.683754        27.4768       0.369750        6.63503                 NaN
  1432.69        2500.00        6.49305        58.3414       0.683774        27.4770       0.369753        6.63507                 NaN
  1429.49        2500.00        6.49269        58.3415       0.683793        27.4771       0.369757        6.63510                 NaN
  1426.28        2500.00        6.49233        58.3417       0.683813        27.4773       0.369760        6.63513                 NaN
  1423.08        2500.00        6.49197        58.3418       0.683832        27.4775       0.369764        6.63516                 NaN
  1419.87        2500.00        6.49160        58.3420       0.683851        27.4776       0.369767        6.63520                 NaN
  1416.67        2500.00        6.49124        58.3421       0.683871        27.4778       0.369771        6.63523                 NaN
  1413.46        2500.00        6.49087        58.3423       0.683890        27.4779       0.369775        6.63526                 NaN
  1410.26        2500.00        4.21578        58.2706       0.820519        26.8364        8.17636        1.68041                 NaN
  1407.05        2500.00        4.21558        58.2706       0.820541        26.8365        8.17639        1.68042                 NaN
  1403.85        2500.00        4.21538        58.2706       0.820564        26.8366        8.17641        1.68044                 NaN
  1400.64        2500.00        4.21518        58.2706       0.820586        26.8367        8.17644        1.68045                 NaN
  1397.44        2500.00        3.39031        58.2078       0.884562        26.6717        8.75276        2.09290                 NaN
  1394.23        2500.00        3.39017        58.2078       0.884586        26.6718        8.75279        2.09292                 NaN
  1391.03        2500.00        3.03055        58.1726       0.915700        26.6125        2.26238        9.00629                 NaN
  1387.82        2500.00        2.86127        58.1530       0.931321        26.5890        2.33990        9.12550                 NaN
  1384.62        2500.00        2.68729        58.1533       0.943398        26.5341        2.43276        9.21351       0.356933E-001
  1381.41        2500.00        2.68719        58.1532       0.943423        26.5342        2.43277        9.21353       0.356954E-001
  1378.21        2500.00        2.68708        58.1532       0.943449        26.5343        2.43279        9.21356       0.356976E-001
  1375.00        2500.00        2.68698        58.1531       0.943474        26.5344        2.43281        9.21358       0.356998E-001
  1371.79        2500.00        2.68687        58.1531       0.943499        26.5344        2.43283        9.21361       0.357020E-001
  1368.59        2500.00        2.68677        58.1530       0.943525        26.5345        2.43285        9.21363       0.357041E-001
  1365.38        2500.00        2.68666        58.1529       0.943550        26.5346        2.43286        9.21365       0.357063E-001
  1362.18        2500.00        2.68655        58.1529       0.943575        26.5347        2.43288        9.21368       0.357085E-001
  1358.97        2500.00        1.42346        58.2965        1.00235        25.9173        9.54641        3.20022       0.613772     
  1355.77        2500.00        1.42341        58.2963        1.00238        25.9174        9.54643        3.20024       0.613809     
  1352.56        2500.00        1.42337        58.2962        1.00241        25.9175        9.54645        3.20026       0.613846     
  1349.36        2500.00        1.42332        58.2961        1.00243        25.9175        9.54646        3.20028       0.613882     
  1346.15        2500.00        1.42328        58.2960        1.00246        25.9176        9.54648        3.20030       0.613919     
  1342.95        2500.00        1.42323        58.2958        1.00248        25.9177        9.54650        3.20033       0.613955     
  1339.74        2500.00        1.42318        58.2957        1.00251        25.9177        9.54652        3.20035       0.613992     
  1336.54        2500.00        1.42314        58.2956        1.00254        25.9178        9.54653        3.20037       0.614028     
  1333.33        2500.00       0.411662        58.3561        1.05944        25.5252        9.81479        3.74748        1.08526     
  1330.13        2500.00       0.411651        58.3560        1.05947        25.5253        9.81481        3.74750        1.08533     
  1326.92        2500.00       0.178972        58.3585        1.07394        25.4599        3.85894        9.88091        1.18878     
  1323.72        2500.00       0.651360E-001   58.3587        1.08115        25.4309        9.91358        3.91173        1.23884     
  1320.51        2500.00                 NaN   58.3640        1.08659        25.4060        3.94159        9.92336        1.27846     
  1317.31        2500.00                 NaN   58.3638        1.08662        25.4061        3.94161        9.92337        1.27854     
  1314.10        2500.00                 NaN   58.3636        1.08664        25.4061        3.94164        9.92339        1.27861     
  1310.90        2500.00                 NaN   58.3634        1.08667        25.4062        3.94166        9.92340        1.27869     
  1307.69        2500.00                 NaN   58.4140        1.09974        25.3186        9.84795        3.94090        1.37887     
  1304.49        2500.00                 NaN   58.4138        1.09977        25.3186        9.84796        3.94093        1.37895     
  1301.28        2500.00                 NaN   58.4136        1.09979        25.3187        9.84797        3.94095        1.37903     
  1298.08        2500.00                 NaN   58.4134        1.09982        25.3187        9.84798        3.94098        1.37911     
  1294.87        2500.00                 NaN   58.4132        1.09985        25.3188        9.84800        3.94100        1.37920     
  1291.67        2500.00                 NaN   58.4130        1.09987        25.3188        9.84801        3.94102        1.37928     
  1288.46        2500.00                 NaN   58.4128        1.09990        25.3189        9.84802        3.94105        1.37936     
  1285.26        2500.00                 NaN   58.4126        1.09993        25.3189        9.84803        3.94107        1.37944     
  1282.05        2500.00                 NaN   58.5034        1.12713        25.1654        3.92313        9.71560        1.56532     
  1278.85        2500.00                 NaN   58.5032        1.12716        25.1655        3.92316        9.71561        1.56541     
  1275.64        2500.00                 NaN   58.5030        1.12718        25.1655        3.92318        9.71562        1.56550     
  1272.44        2500.00                 NaN   58.5028        1.12721        25.1656        3.92321        9.71563        1.56559     
  1269.23        2500.00                 NaN   58.5026        1.12724        25.1656        3.92323        9.71564        1.56568     
  1266.03        2500.00                 NaN   58.5024        1.12727        25.1657        3.92326        9.71565        1.56577     
  1262.82        2500.00                 NaN   58.5022        1.12729        25.1657        3.92328        9.71566        1.56586     
  1259.62        2500.00                 NaN   58.5020        1.12732        25.1658        3.92331        9.71567        1.56595     
  1256.41        2500.00                 NaN   58.5824        1.15561        25.0291        3.89518        9.60191        1.73576     
  1253.21        2500.00                 NaN   58.5822        1.15564        25.0292        3.89521        9.60192        1.73586     
  1250.00        2500.00                 NaN   58.5820        1.15566        25.0292        3.89523        9.60193        1.73596     
  1246.79        2500.00                 NaN   58.5818        1.15569        25.0293        3.89526        9.60194        1.73607     
  1243.59        2500.00                 NaN   58.5815        1.15572        25.0293        3.89529        9.60194        1.73617     
  1240.38        2500.00                 NaN   58.5813        1.15575        25.0294        3.89531        9.60195        1.73627     
  1237.18        2500.00                 NaN   58.5811        1.15578        25.0295        3.89534        9.60196        1.73637     
  1233.97        2500.00                 NaN   58.5809        1.15580        25.0295        3.89536        9.60197        1.73647     
  1230.77        2500.00                 NaN   58.6514        1.18583        24.9076        9.50184        3.86171        1.89163     
  1227.56        2500.00                 NaN   58.6512        1.18585        24.9077        9.50185        3.86173        1.89174     
  1224.36        2500.00                 NaN   58.6509        1.18588        24.9077        9.50185        3.86176        1.89185     
  1221.15        2500.00                 NaN   58.6507        1.18591        24.9078        9.50186        3.86178        1.89196     
  1217.95        2500.00                 NaN   58.6505        1.18594        24.9078        9.50186        3.86181        1.89207     
  1214.74        2500.00                 NaN   58.6502        1.18597        24.9079        9.50187        3.86184        1.89218     
  1211.54        2500.00                 NaN   58.6500        1.18600        24.9080        9.50187        3.86186        1.89228     
  1208.33        2500.00                 NaN   58.6498        1.18602        24.9080        9.50188        3.86189        1.89239     
  1205.13        2500.00                 NaN   58.7084        1.21787        24.8076        3.81698        9.41854        2.03059     
  1201.92        2500.00                 NaN   58.7082        1.21790        24.8077        3.81700        9.41854        2.03071     
  1198.72        2500.00                 NaN   58.7079        1.21793        24.8077        3.81703        9.41855        2.03083     
  1195.51        2500.00                 NaN   58.7077        1.21796        24.8078        3.81706        9.41855        2.03094     
  1192.31        2500.00                 NaN   58.7075        1.21799        24.8078        3.81708        9.41855        2.03106     
  1189.10        2500.00                 NaN   58.7072        1.21802        24.8079        3.81711        9.41856        2.03118     
  1185.90        2500.00                 NaN   58.7070        1.21805        24.8080        3.81714        9.41856        2.03129     
  1182.69        2500.00                 NaN   58.7068        1.21807        24.8080        3.81716        9.41856        2.03141     
  1179.49        2500.00                 NaN   58.7549        1.25226        24.7251        9.34505        3.76737        2.15526     
  1176.28        2500.00                 NaN   58.7547        1.25229        24.7252        9.34505        3.76740        2.15538     
  1173.08        2500.00                 NaN   58.7545        1.25232        24.7252        9.34506        3.76742        2.15551     
  1169.87        2500.00                 NaN   58.7542        1.25235        24.7253        9.34506        3.76745        2.15563     
  1166.67        2500.00                 NaN   58.7540        1.25238        24.7254        9.34506        3.76748        2.15575     
  1163.46        2500.00                 NaN   58.7537        1.25241        24.7254        9.34506        3.76751        2.15588     
  1160.26        2500.00                 NaN   58.7535        1.25244        24.7255        9.34506        3.76753        2.15600     
  1157.05        2500.00                 NaN   58.7532        1.25247        24.7256        9.34507        3.76756        2.15612     
  1153.85        2500.00                 NaN   58.7905        1.28898        24.6610        9.28414        3.71136        2.26406     
  1150.64        2500.00                 NaN   58.7902        1.28901        24.6611        9.28414        3.71139        2.26419     
  1147.44        2500.00                 NaN   58.7900        1.28904        24.6611        9.28414        3.71141        2.26432     
  1144.23        2500.00                 NaN   58.7897        1.28907        24.6612        9.28414        3.71144        2.26445     
  1141.03        2500.00                 NaN   58.7894        1.28910        24.6613        9.28414        3.71147        2.26458     
  1137.82        2500.00                 NaN   58.7892        1.28913        24.6613        9.28414        3.71150        2.26471     
  1134.62        2500.00                 NaN   58.7889        1.28917        24.6614        9.28414        3.71152        2.26484     
  1131.41        2500.00                 NaN   58.7887        1.28920        24.6615        9.28414        3.71155        2.26497     
  1128.21        2500.00                 NaN   58.8144        1.32866        24.6155        9.23394        3.65005        2.35744     
  1125.00        2500.00                 NaN   58.8142        1.32869        24.6155        9.23394        3.65008        2.35758     
  1121.79        2500.00                 NaN   58.8139        1.32872        24.6156        9.23393        3.65011        2.35771     
  1118.59        2500.00                 NaN   58.8137        1.32876        24.6157        9.23393        3.65014        2.35785     
  1115.38        2500.00                 NaN   58.8134        1.32879        24.6157        9.23393        3.65017        2.35798     
  1112.18        2500.00                 NaN   58.8131        1.32882        24.6158        9.23393        3.65019        2.35812     
  1108.97        2500.00                 NaN   58.8129        1.32885        24.6159        9.23393        3.65022        2.35825     
  1105.77        2500.00                 NaN   58.8126        1.32888        24.6160        9.23393        3.65025        2.35839     
  1102.56        2500.00                 NaN   58.8283        1.37113        24.5867        9.19334        3.58405        2.43650     
  1099.36        2500.00                 NaN   58.8281        1.37116        24.5867        9.19334        3.58408        2.43663     
  1096.15        2500.00                 NaN   58.8278        1.37119        24.5868        9.19333        3.58411        2.43677     
  1092.95        2500.00                 NaN   58.8275        1.37122        24.5869        9.19333        3.58414        2.43691     
  1089.74        2500.00                 NaN   58.8272        1.37125        24.5870        9.19333        3.58417        2.43705     
  1086.54        2500.00                 NaN   58.8270        1.37129        24.5870        9.19333        3.58419        2.43719     
  1083.33        2500.00                 NaN   58.8267        1.37132        24.5871        9.19332        3.58422        2.43733     
  1080.13        2500.00                 NaN   58.8264        1.37135        24.5872        9.19332        3.58425        2.43747     
  1076.92        2500.00                 NaN   58.8276        1.41782        24.5798        9.16309        3.51252        2.49917     
  1073.72        2500.00                 NaN   58.8273        1.41785        24.5799        9.16309        3.51255        2.49931     
  1070.51        2500.00                 NaN   58.8270        1.41788        24.5800        9.16309        3.51258        2.49945     
  1067.31        2500.00                 NaN   58.8267        1.41792        24.5801        9.16308        3.51261        2.49960     
  1064.10        2500.00                 NaN   58.8265        1.41795        24.5801        9.16308        3.51264        2.49974     
  1060.90        2500.00                 NaN   58.8262        1.41798        24.5802        9.16307        3.51267        2.49988     
  1057.69        2500.00                 NaN   58.8259        1.41801        24.5803        9.16307        3.51269        2.50002     
  1054.49        2500.00                 NaN   58.8256        1.41805        24.5804        9.16307        3.51272        2.50016     
  1051.28        2500.00                 NaN   58.8179        1.46870        24.5852        9.14248        3.43992        2.54580     
  1048.08        2500.00                 NaN   58.8176        1.46873        24.5853        9.14247        3.43995        2.54594     
  1044.87        2500.00                 NaN   58.8174        1.46876        24.5853        9.14247        3.43998        2.54609     
  1041.67        2500.00                 NaN   58.8171        1.46880        24.5854        9.14246        3.44001        2.54623     
  1038.46        2500.00                 NaN   58.8168        1.46883        24.5855        9.14246        3.44004        2.54637     
  1035.26        2500.00                 NaN   58.8165        1.46886        24.5856        9.14245        3.44007        2.54652     
  1032.05        2500.00                 NaN   58.8162        1.46890        24.5857        9.14245        3.44010        2.54666     
  1028.85        2500.00                 NaN   58.8160        1.46893        24.5857        9.14245        3.44013        2.54681     
  1025.64        2500.00                 NaN   58.7932        1.52470        24.6120        9.13244        3.36273        2.57497     
