|6.6.6
Archiving\03_Data\Deq/QFM/T13/T13_1.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           9
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1858.97        2500.00        82.5425        17.1287       0.328758                 NaN            NaN            NaN            NaN
  1855.77        2500.00        81.8659        17.7907       0.343314                 NaN            NaN            NaN            NaN
  1852.56        2500.00        81.1894        18.4528       0.357871                 NaN            NaN            NaN            NaN
  1849.36        2500.00        80.5128        19.1148       0.372429                 NaN            NaN            NaN            NaN
  1846.15        2500.00        79.8361        19.7769       0.386987                 NaN            NaN            NaN            NaN
  1842.95        2500.00        79.1916        20.4081       0.400328                 NaN            NaN            NaN            NaN
  1839.74        2500.00        78.5470        21.0394       0.413671                 NaN            NaN            NaN            NaN
  1836.54        2500.00        77.9023        21.6706       0.427014                 NaN            NaN            NaN            NaN
  1833.33        2500.00        77.2577        22.3019       0.440357                 NaN            NaN            NaN            NaN
  1830.13        2500.00        76.6130        22.9333       0.453701                 NaN            NaN            NaN            NaN
  1826.92        2500.00        75.9683        23.5646       0.467046                 NaN            NaN            NaN            NaN
  1823.72        2500.00        75.3236        24.1960       0.480391                 NaN            NaN            NaN            NaN
  1820.51        2500.00        74.6788        24.8274       0.493737                 NaN            NaN            NaN            NaN
  1817.31        2500.00        74.0555        25.4385       0.506027                 NaN            NaN            NaN            NaN
  1814.10        2500.00        73.4322        26.0495       0.518317                 NaN            NaN            NaN            NaN
  1810.90        2500.00        72.8088        26.6606       0.530607                 NaN            NaN            NaN            NaN
  1807.69        2500.00        72.1854        27.2717       0.542899                 NaN            NaN            NaN            NaN
  1804.49        2500.00        71.5619        27.8829       0.555191                 NaN            NaN            NaN            NaN
  1801.28        2500.00        70.9385        28.4940       0.567483                 NaN            NaN            NaN            NaN
  1798.08        2500.00        70.3150        29.1052       0.579776                 NaN            NaN            NaN            NaN
  1794.87        2500.00        69.6915        29.7165       0.592070                 NaN            NaN            NaN            NaN
  1791.67        2500.00        69.0854        30.3112       0.603481                 NaN            NaN            NaN            NaN
  1788.46        2500.00        68.4792        30.9059       0.614893                 NaN            NaN            NaN            NaN
  1785.26        2500.00        67.8731        31.5006       0.626306                 NaN            NaN            NaN            NaN
  1782.05        2500.00        67.2669        32.0954       0.637719                 NaN            NaN            NaN            NaN
  1778.85        2500.00        66.6607        32.6902       0.649132                 NaN            NaN            NaN            NaN
  1775.64        2500.00        66.0544        33.2850       0.660547                 NaN            NaN            NaN            NaN
  1772.44        2500.00        65.4482        33.8799       0.671961                 NaN            NaN            NaN            NaN
  1769.23        2500.00        64.8419        34.4748       0.683377                 NaN            NaN            NaN            NaN
  1766.03        2500.00        64.2557        35.0505       0.693789                 NaN            NaN            NaN            NaN
  1762.82        2500.00        63.6696        35.6262       0.704201                 NaN            NaN            NaN            NaN
  1759.62        2500.00        63.0834        36.2020       0.714615                 NaN            NaN            NaN            NaN
  1756.41        2500.00        62.4972        36.7777       0.725028                 NaN            NaN            NaN            NaN
  1753.21        2500.00        61.9110        37.3536       0.735442                 NaN            NaN            NaN            NaN
  1750.00        2500.00        61.3247        37.9294       0.745857                 NaN            NaN            NaN            NaN
  1746.79        2500.00        60.7385        38.5053       0.756272                 NaN            NaN            NaN            NaN
  1743.59        2500.00        60.1521        39.0812       0.766688                 NaN            NaN            NaN            NaN
  1740.38        2500.00        59.5862        39.6376       0.776255                 NaN            NaN            NaN            NaN
  1737.18        2500.00        59.0202        40.1940       0.785823                 NaN            NaN            NaN            NaN
  1733.97        2500.00        58.4541        40.7505       0.795391                 NaN            NaN            NaN            NaN
  1730.77        2500.00        57.8881        41.3070       0.804960                 NaN            NaN            NaN            NaN
  1727.56        2500.00        57.3220        41.8635       0.814529                 NaN            NaN            NaN            NaN
  1724.36        2500.00        56.7558        42.4201       0.824099                 NaN            NaN            NaN            NaN
  1721.15        2500.00        56.1897        42.9766       0.833669                 NaN            NaN            NaN            NaN
  1717.95        2500.00        55.6235        43.5332       0.843239                 NaN            NaN            NaN            NaN
  1714.74        2500.00        55.0860        44.0619       0.852076                 NaN            NaN            NaN            NaN
  1711.54        2500.00        54.5484        44.5907       0.860913                 NaN            NaN            NaN            NaN
  1708.33        2500.00        54.0108        45.1194       0.869750                 NaN            NaN            NaN            NaN
  1705.13        2500.00        53.4732        45.6482       0.878588                 NaN            NaN            NaN            NaN
  1701.92        2500.00        52.9356        46.1770       0.887427                 NaN            NaN            NaN            NaN
  1698.72        2500.00        52.3979        46.7058       0.896265                 NaN            NaN            NaN            NaN
  1695.51        2500.00        51.8602        47.2347       0.905105                 NaN            NaN            NaN            NaN
  1692.31        2500.00        51.3225        47.7636       0.913944                 NaN            NaN            NaN            NaN
  1689.10        2500.00        50.8200        48.2580       0.921937                 NaN            NaN            NaN            NaN
  1685.90        2500.00        50.3175        48.7526       0.929931                 NaN            NaN            NaN            NaN
  1682.69        2500.00        49.8150        49.2471       0.937925                 NaN            NaN            NaN            NaN
  1679.49        2500.00        49.3124        49.7417       0.945919                 NaN            NaN            NaN            NaN
  1676.28        2500.00        48.8098        50.2363       0.953914                 NaN            NaN            NaN            NaN
  1673.08        2500.00        48.3072        50.7309       0.961908                 NaN            NaN            NaN            NaN
  1669.87        2500.00        47.8046        51.2255       0.969904                 NaN            NaN            NaN            NaN
  1666.67        2500.00        47.3020        51.7201       0.977899                 NaN            NaN            NaN            NaN
  1663.46        2500.00        46.8286        52.1854       0.986009                 NaN            NaN            NaN            NaN
  1660.26        2500.00        46.3553        52.6506       0.994120                 NaN            NaN            NaN            NaN
  1657.05        2500.00        45.8819        53.1158        1.00223                 NaN            NaN            NaN            NaN
  1653.85        2500.00        45.4086        53.5811        1.01034                 NaN            NaN            NaN            NaN
  1650.64        2500.00        44.9523        54.0297        1.01798                 NaN            NaN            NaN            NaN
  1647.44        2500.00        44.4961        54.4783        1.02561                 NaN            NaN            NaN            NaN
  1644.23        2500.00        44.0480        54.9189        1.03307                 NaN            NaN            NaN            NaN
  1641.03        2500.00        43.4529        55.3071        1.03768       0.202392                 NaN            NaN            NaN
  1637.82        2500.00        42.4267        55.4723        1.03339        1.06757                 NaN            NaN            NaN
  1634.62        2500.00        41.4006        55.6376        1.02909        1.93278                 NaN            NaN            NaN
  1631.41        2500.00        40.3743        55.8028        1.02480        2.79803                 NaN            NaN            NaN
  1628.21        2500.00        39.3481        55.9681        1.02050        3.66331                 NaN            NaN            NaN
  1625.00        2500.00        38.3218        56.1334        1.01620        4.52864                 NaN            NaN            NaN
  1621.79        2500.00        37.2954        56.2987        1.01191        5.39400                 NaN            NaN            NaN
  1618.59        2500.00        36.2690        56.4639        1.00761        6.25940                 NaN            NaN            NaN
  1615.38        2500.00        35.2426        56.6292        1.00332        7.12484                 NaN            NaN            NaN
  1612.18        2500.00        34.4809        56.7446       0.997970        7.77658                 NaN            NaN            NaN
  1608.97        2500.00        33.7191        56.8599       0.992625        8.42834                 NaN            NaN            NaN
  1605.77        2500.00        32.9573        56.9752       0.987279        9.08013                 NaN            NaN            NaN
  1602.56        2500.00        32.1955        57.0906       0.981934        9.73193                 NaN            NaN            NaN
  1599.36        2500.00        31.4337        57.2059       0.976588        10.3838                 NaN            NaN            NaN
  1596.15        2500.00        30.6719        57.3213       0.971242        11.0356                 NaN            NaN            NaN
  1592.95        2500.00        29.9100        57.4366       0.965896        11.6875                 NaN            NaN            NaN
  1589.74        2500.00        29.1481        57.5520       0.960549        12.3394                 NaN            NaN            NaN
  1586.54        2500.00        28.5488        57.6347       0.954395        12.8621                 NaN            NaN            NaN
  1583.33        2500.00        27.9495        57.7174       0.948241        13.3849                 NaN            NaN            NaN
  1580.13        2500.00        27.3502        57.8001       0.942087        13.9076                 NaN            NaN            NaN
  1576.92        2500.00        26.7508        57.8828       0.935932        14.4304                 NaN            NaN            NaN
  1573.72        2500.00        26.1515        57.9656       0.929778        14.9532                 NaN            NaN            NaN
  1570.51        2500.00        25.5521        58.0483       0.923623        15.4760                 NaN            NaN            NaN
  1567.31        2500.00        24.9527        58.1310       0.917468        15.9988                 NaN            NaN            NaN
  1564.10        2500.00        24.3533        58.2137       0.911313        16.5216                 NaN            NaN            NaN
  1560.90        2500.00        23.8512        58.2755       0.903754        16.9695                 NaN            NaN            NaN
  1557.69        2500.00        23.3492        58.3373       0.896195        17.4173                 NaN            NaN            NaN
  1554.49        2500.00        22.8471        58.3991       0.888636        17.8652                 NaN            NaN            NaN
  1551.28        2500.00        22.3450        58.4609       0.881077        18.3130                 NaN            NaN            NaN
  1548.08        2500.00        21.8428        58.5227       0.873518        18.7609                 NaN            NaN            NaN
  1544.87        2500.00        21.3407        58.5845       0.865959        19.2088                 NaN            NaN            NaN
  1541.67        2500.00        20.8386        58.6464       0.858400        19.6567                 NaN            NaN            NaN
  1538.46        2500.00        20.3364        58.7082       0.850840        20.1046                 NaN            NaN            NaN
  1535.26        2500.00        19.8847        58.7572       0.841147        20.5170                 NaN            NaN            NaN
  1532.05        2500.00        19.4329        58.8062       0.831455        20.9295                 NaN            NaN            NaN
  1528.85        2500.00        18.9811        58.8552       0.821762        21.3419                 NaN            NaN            NaN
  1525.64        2500.00        18.5293        58.9042       0.812069        21.7544                 NaN            NaN            NaN
  1522.44        2500.00        18.0775        58.9532       0.802376        22.1669                 NaN            NaN            NaN
  1519.23        2500.00        17.6257        59.0022       0.792683        22.5794                 NaN            NaN            NaN
  1516.03        2500.00        17.1739        59.0513       0.782989        22.9919                 NaN            NaN            NaN
  1512.82        2500.00        16.7221        59.1003       0.773296        23.4044                 NaN            NaN            NaN
  1509.62        2500.00        16.2822        59.1414       0.762372        23.8140                 NaN            NaN            NaN
  1506.41        2500.00        15.8423        59.1825       0.751448        24.2237                 NaN            NaN            NaN
  1503.21        2500.00        15.4025        59.2237       0.740524        24.6334                 NaN            NaN            NaN
  1500.00        2500.00        14.9626        59.2648       0.729600        25.0430                 NaN            NaN            NaN
  1496.79        2500.00        14.5233        59.3045       0.716971        25.4552                 NaN            NaN            NaN
  1493.59        2500.00        14.0841        59.3441       0.704341        25.8675                 NaN            NaN            NaN
  1490.38        2500.00        13.4917        59.3944       0.699241        26.1264       0.288253                 NaN            NaN
  1487.18        2500.00        12.8000        59.4478       0.701581        26.2628       0.787714                 NaN            NaN
  1483.97        2500.00        12.2450        59.4727       0.708866        26.3671        1.20631                 NaN            NaN
  1480.77        2500.00        11.6900        59.4976       0.716152        26.4714        1.62491                 NaN            NaN
  1477.56        2500.00        11.1349        59.5225       0.723437        26.5756        2.04351                 NaN            NaN
  1474.36        2500.00        10.5799        59.5473       0.730722        26.6799        2.46212                 NaN            NaN
  1471.15        2500.00        10.0249        59.5722       0.738008        26.7842        2.88073                 NaN            NaN
  1467.95        2500.00        9.46980        59.5971       0.745293        26.8885        3.29935                 NaN            NaN
  1464.74        2500.00        8.91474        59.6220       0.752579        26.9927        3.71797                 NaN            NaN
  1461.54        2500.00        8.35968        59.6468       0.759865        27.0970        4.13660                 NaN            NaN
  1458.33        2500.00        7.96031        59.6445       0.771798        27.1635        4.45991                 NaN            NaN
  1455.13        2500.00        7.56094        59.6422       0.783731        27.2299        4.78322                 NaN            NaN
  1451.92        2500.00        7.16156        59.6399       0.795664        27.2964        5.10654                 NaN            NaN
  1448.72        2500.00        6.76218        59.6375       0.807597        27.3628        5.42986                 NaN            NaN
  1445.51        2500.00        6.42114        59.6268       0.820787        27.4152        5.71608                 NaN            NaN
  1442.31        2500.00        6.08009        59.6161       0.833978        27.4676        6.00231                 NaN            NaN
  1439.10        2500.00        5.74698        59.5931       0.852817        27.4160        6.26247       0.128609                 NaN
  1435.90        2500.00        5.42419        59.5688       0.873828        27.2737       0.363817        6.49569                 NaN
  1432.69        2500.00        5.42419        59.5688       0.873828        27.2737       0.363817        6.49569                 NaN
  1429.49        2500.00        5.42419        59.5688       0.873828        27.2737       0.363817        6.49569                 NaN
  1426.28        2500.00        5.42419        59.5688       0.873828        27.2737       0.363817        6.49569                 NaN
  1423.08        2500.00        5.42419        59.5688       0.873828        27.2737       0.363817        6.49569                 NaN
  1419.87        2500.00        5.42419        59.5688       0.873828        27.2737       0.363817        6.49569                 NaN
  1416.67        2500.00        5.42419        59.5688       0.873828        27.2737       0.363817        6.49569                 NaN
  1413.46        2500.00        5.42419        59.5688       0.873828        27.2737       0.363817        6.49569                 NaN
  1410.26        2500.00        3.44097        59.3299        1.03502        26.5689        7.97764        1.64757                 NaN
  1407.05        2500.00        3.44097        59.3299        1.03502        26.5689        7.97764        1.64757                 NaN
  1403.85        2500.00        3.44097        59.3299        1.03502        26.5689        7.97764        1.64757                 NaN
  1400.64        2500.00        3.44097        59.3299        1.03502        26.5689        7.97764        1.64757                 NaN
  1397.44        2500.00        2.73779        59.1987        1.10989        26.3775        8.52743        2.04868                 NaN
  1394.23        2500.00        2.73779        59.1987        1.10989        26.3775        8.52743        2.04868                 NaN
  1391.03        2500.00        2.43476        59.1324        1.14608        26.3054        2.21290        8.76847                 NaN
  1387.82        2500.00        2.29311        59.0970        1.16424        26.2762        2.28788        8.88163                 NaN
  1384.62        2500.00        2.14826        59.0860        1.17838        26.2161        2.37781        8.96455       0.289670E-001
  1381.41        2500.00        2.14826        59.0860        1.17838        26.2161        2.37781        8.96455       0.289670E-001
  1378.21        2500.00        2.14826        59.0860        1.17838        26.2161        2.37781        8.96455       0.289670E-001
  1375.00        2500.00        2.14826        59.0860        1.17838        26.2161        2.37781        8.96455       0.289670E-001
  1371.79        2500.00        2.14826        59.0860        1.17838        26.2161        2.37781        8.96455       0.289670E-001
  1368.59        2500.00        2.14826        59.0860        1.17838        26.2161        2.37781        8.96455       0.289670E-001
  1365.38        2500.00        2.14826        59.0860        1.17838        26.2161        2.37781        8.96455       0.289670E-001
  1362.18        2500.00        2.14826        59.0860        1.17838        26.2161        2.37781        8.96455       0.289670E-001
  1358.97        2500.00        1.11646        59.1740        1.24836        25.5747        9.26974        3.11946       0.497276     
  1355.77        2500.00        1.11646        59.1740        1.24836        25.5747        9.26974        3.11946       0.497276     
  1352.56        2500.00        1.11646        59.1740        1.24836        25.5747        9.26974        3.11946       0.497276     
  1349.36        2500.00        1.11646        59.1740        1.24836        25.5747        9.26974        3.11946       0.497276     
  1346.15        2500.00        1.11646        59.1740        1.24836        25.5747        9.26974        3.11946       0.497276     
  1342.95        2500.00        1.11646        59.1740        1.24836        25.5747        9.26974        3.11946       0.497276     
  1339.74        2500.00        1.11646        59.1740        1.24836        25.5747        9.26974        3.11946       0.497276     
  1336.54        2500.00        1.11646        59.1740        1.24836        25.5747        9.26974        3.11946       0.497276     
  1333.33        2500.00       0.317729        59.1755        1.31514        25.1572        9.51350        3.64308       0.877881     
  1330.13        2500.00       0.317729        59.1755        1.31514        25.1572        9.51350        3.64308       0.877881     
  1326.92        2500.00       0.137633        59.1611        1.33195        25.0853        3.74891        9.57386       0.961233     
  1323.72        2500.00       0.500013E-001   59.1531        1.34026        25.0527        9.60359        3.79884        1.00150     
  1320.51        2500.00                 NaN   59.1551        1.34669        25.0260        3.82702        9.61173        1.03341     
  1317.31        2500.00                 NaN   59.1551        1.34669        25.0260        3.82702        9.61173        1.03341     
  1314.10        2500.00                 NaN   59.1551        1.34669        25.0260        3.82702        9.61173        1.03341     
  1310.90        2500.00                 NaN   59.1551        1.34669        25.0260        3.82702        9.61173        1.03341     
  1307.69        2500.00                 NaN   59.2193        1.36334        24.9405        9.53660        3.82580        1.11448     
  1304.49        2500.00                 NaN   59.2193        1.36334        24.9405        9.53660        3.82580        1.11448     
  1301.28        2500.00                 NaN   59.2193        1.36334        24.9405        9.53660        3.82580        1.11448     
  1298.08        2500.00                 NaN   59.2193        1.36334        24.9405        9.53660        3.82580        1.11448     
  1294.87        2500.00                 NaN   59.2193        1.36334        24.9405        9.53660        3.82580        1.11448     
  1291.67        2500.00                 NaN   59.2193        1.36334        24.9405        9.53660        3.82580        1.11448     
  1288.46        2500.00                 NaN   59.2193        1.36334        24.9405        9.53660        3.82580        1.11448     
  1285.26        2500.00                 NaN   59.2193        1.36334        24.9405        9.53660        3.82580        1.11448     
  1282.05        2500.00                 NaN   59.3341        1.39792        24.7914        3.80739        9.40430        1.26493     
  1278.85        2500.00                 NaN   59.3341        1.39792        24.7914        3.80739        9.40430        1.26493     
  1275.64        2500.00                 NaN   59.3341        1.39792        24.7914        3.80739        9.40430        1.26493     
  1272.44        2500.00                 NaN   59.3341        1.39792        24.7914        3.80739        9.40430        1.26493     
  1269.23        2500.00                 NaN   59.3341        1.39792        24.7914        3.80739        9.40430        1.26493     
  1266.03        2500.00                 NaN   59.3341        1.39792        24.7914        3.80739        9.40430        1.26493     
  1262.82        2500.00                 NaN   59.3341        1.39792        24.7914        3.80739        9.40430        1.26493     
  1259.62        2500.00                 NaN   59.3341        1.39792        24.7914        3.80739        9.40430        1.26493     
  1256.41        2500.00                 NaN   59.4365        1.43377        24.6579        3.77915        9.29030        1.40237     
  1253.21        2500.00                 NaN   59.4365        1.43377        24.6579        3.77915        9.29030        1.40237     
  1250.00        2500.00                 NaN   59.4365        1.43377        24.6579        3.77915        9.29030        1.40237     
  1246.79        2500.00                 NaN   59.4365        1.43377        24.6579        3.77915        9.29030        1.40237     
  1243.59        2500.00                 NaN   59.4365        1.43377        24.6579        3.77915        9.29030        1.40237     
  1240.38        2500.00                 NaN   59.4365        1.43377        24.6579        3.77915        9.29030        1.40237     
  1237.18        2500.00                 NaN   59.4365        1.43377        24.6579        3.77915        9.29030        1.40237     
  1233.97        2500.00                 NaN   59.4365        1.43377        24.6579        3.77915        9.29030        1.40237     
  1230.77        2500.00                 NaN   59.5272        1.47163        24.5388        9.18924        3.74519        1.52793     
  1227.56        2500.00                 NaN   59.5272        1.47163        24.5388        9.18924        3.74519        1.52793     
  1224.36        2500.00                 NaN   59.5272        1.47163        24.5388        9.18924        3.74519        1.52793     
  1221.15        2500.00                 NaN   59.5272        1.47163        24.5388        9.18924        3.74519        1.52793     
  1217.95        2500.00                 NaN   59.5272        1.47163        24.5388        9.18924        3.74519        1.52793     
  1214.74        2500.00                 NaN   59.5272        1.47163        24.5388        9.18924        3.74519        1.52793     
  1211.54        2500.00                 NaN   59.5272        1.47163        24.5388        9.18924        3.74519        1.52793     
  1208.33        2500.00                 NaN   59.5272        1.47163        24.5388        9.18924        3.74519        1.52793     
  1205.13        2500.00                 NaN   59.6034        1.51154        24.4402        3.70039        9.10477        1.63974     
  1201.92        2500.00                 NaN   59.6034        1.51154        24.4402        3.70039        9.10477        1.63974     
  1198.72        2500.00                 NaN   59.6034        1.51154        24.4402        3.70039        9.10477        1.63974     
  1195.51        2500.00                 NaN   59.6034        1.51154        24.4402        3.70039        9.10477        1.63974     
  1192.31        2500.00                 NaN   59.6034        1.51154        24.4402        3.70039        9.10477        1.63974     
  1189.10        2500.00                 NaN   59.6034        1.51154        24.4402        3.70039        9.10477        1.63974     
  1185.90        2500.00                 NaN   59.6034        1.51154        24.4402        3.70039        9.10477        1.63974     
  1182.69        2500.00                 NaN   59.6034        1.51154        24.4402        3.70039        9.10477        1.63974     
  1179.49        2500.00                 NaN   59.6669        1.55414        24.3585        9.02983        3.65074        1.73991     
  1176.28        2500.00                 NaN   59.6669        1.55414        24.3585        9.02983        3.65074        1.73991     
  1173.08        2500.00                 NaN   59.6669        1.55414        24.3585        9.02983        3.65074        1.73991     
  1169.87        2500.00                 NaN   59.6669        1.55414        24.3585        9.02983        3.65074        1.73991     
  1166.67        2500.00                 NaN   59.6669        1.55414        24.3585        9.02983        3.65074        1.73991     
  1163.46        2500.00                 NaN   59.6669        1.55414        24.3585        9.02983        3.65074        1.73991     
  1160.26        2500.00                 NaN   59.6669        1.55414        24.3585        9.02983        3.65074        1.73991     
  1157.05        2500.00                 NaN   59.6669        1.55414        24.3585        9.02983        3.65074        1.73991     
  1153.85        2500.00                 NaN   59.7172        1.59935        24.2946        8.96698        3.59478        1.82717     
  1150.64        2500.00                 NaN   59.7172        1.59935        24.2946        8.96698        3.59478        1.82717     
  1147.44        2500.00                 NaN   59.7172        1.59935        24.2946        8.96698        3.59478        1.82717     
  1144.23        2500.00                 NaN   59.7172        1.59935        24.2946        8.96698        3.59478        1.82717     
  1141.03        2500.00                 NaN   59.7172        1.59935        24.2946        8.96698        3.59478        1.82717     
  1137.82        2500.00                 NaN   59.7172        1.59935        24.2946        8.96698        3.59478        1.82717     
  1134.62        2500.00                 NaN   59.7172        1.59935        24.2946        8.96698        3.59478        1.82717     
  1131.41        2500.00                 NaN   59.7172        1.59935        24.2946        8.96698        3.59478        1.82717     
  1128.21        2500.00                 NaN   59.7533        1.64799        24.2487        8.91450        3.53362        1.90189     
  1125.00        2500.00                 NaN   59.7533        1.64799        24.2487        8.91450        3.53362        1.90189     
  1121.79        2500.00                 NaN   59.7533        1.64799        24.2487        8.91450        3.53362        1.90189     
  1118.59        2500.00                 NaN   59.7533        1.64799        24.2487        8.91450        3.53362        1.90189     
  1115.38        2500.00                 NaN   59.7533        1.64799        24.2487        8.91450        3.53362        1.90189     
  1112.18        2500.00                 NaN   59.7533        1.64799        24.2487        8.91450        3.53362        1.90189     
  1108.97        2500.00                 NaN   59.7533        1.64799        24.2487        8.91450        3.53362        1.90189     
  1105.77        2500.00                 NaN   59.7533        1.64799        24.2487        8.91450        3.53362        1.90189     
  1102.56        2500.00                 NaN   59.7779        1.69976        24.2185        8.87112        3.46776        1.96494     
  1099.36        2500.00                 NaN   59.7779        1.69976        24.2185        8.87112        3.46776        1.96494     
  1096.15        2500.00                 NaN   59.7779        1.69976        24.2185        8.87112        3.46776        1.96494     
  1092.95        2500.00                 NaN   59.7779        1.69976        24.2185        8.87112        3.46776        1.96494     
  1089.74        2500.00                 NaN   59.7779        1.69976        24.2185        8.87112        3.46776        1.96494     
  1086.54        2500.00                 NaN   59.7779        1.69976        24.2185        8.87112        3.46776        1.96494     
  1083.33        2500.00                 NaN   59.7779        1.69976        24.2185        8.87112        3.46776        1.96494     
  1080.13        2500.00                 NaN   59.7779        1.69976        24.2185        8.87112        3.46776        1.96494     
  1076.92        2500.00                 NaN   59.7812        1.75637        24.2133        8.83785        3.39657        2.01470     
  1073.72        2500.00                 NaN   59.7812        1.75637        24.2133        8.83785        3.39657        2.01470     
  1070.51        2500.00                 NaN   59.7812        1.75637        24.2133        8.83785        3.39657        2.01470     
  1067.31        2500.00                 NaN   59.7812        1.75637        24.2133        8.83785        3.39657        2.01470     
  1064.10        2500.00                 NaN   59.7812        1.75637        24.2133        8.83785        3.39657        2.01470     
  1060.90        2500.00                 NaN   59.7812        1.75637        24.2133        8.83785        3.39657        2.01470     
  1057.69        2500.00                 NaN   59.7812        1.75637        24.2133        8.83785        3.39657        2.01470     
  1054.49        2500.00                 NaN   59.7812        1.75637        24.2133        8.83785        3.39657        2.01470     
  1051.28        2500.00                 NaN   59.7803        1.81779        24.2126        8.81359        3.32423        2.05143     
  1048.08        2500.00                 NaN   59.7803        1.81779        24.2126        8.81359        3.32423        2.05143     
  1044.87        2500.00                 NaN   59.7803        1.81779        24.2126        8.81359        3.32423        2.05143     
  1041.67        2500.00                 NaN   59.7803        1.81779        24.2126        8.81359        3.32423        2.05143     
  1038.46        2500.00                 NaN   59.7803        1.81779        24.2126        8.81359        3.32423        2.05143     
  1035.26        2500.00                 NaN   59.7803        1.81779        24.2126        8.81359        3.32423        2.05143     
  1032.05        2500.00                 NaN   59.7803        1.81779        24.2126        8.81359        3.32423        2.05143     
  1028.85        2500.00                 NaN   59.7803        1.81779        24.2126        8.81359        3.32423        2.05143     
  1025.64        2500.00                 NaN   59.7581        1.88496        24.2364        8.79924        3.24732        2.07400     
