|6.6.6
Archiving\03_Data\frac/QFM_m3.5/NWA1068/NWA1068_1.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1912.28        2500.00        99.1735       0.779118       0.473529E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.1735       0.779117       0.473529E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.1735       0.779117       0.473529E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.1735       0.779116       0.473528E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.1735       0.779115       0.473528E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.1735       0.779115       0.473528E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.1735       0.779114       0.473527E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.1735       0.779114       0.473527E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.1735       0.779113       0.473527E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.1735       0.779113       0.473526E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.1735       0.779112       0.473526E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.1735       0.779111       0.473526E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.1735       0.779111       0.473525E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.1735       0.779110       0.473525E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.1735       0.779110       0.473525E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.1735       0.779109       0.473524E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.1735       0.779108       0.473524E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.1735       0.779108       0.473523E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.1735       0.779107       0.473523E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.1735       0.779106       0.473523E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.1735       0.779106       0.473522E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.1735       0.779104       0.473521E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.1735       0.779104       0.473521E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.1735       0.779104       0.473521E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.1735       0.779103       0.473521E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.1735       0.779102       0.473520E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.1735       0.779102       0.473520E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.1735       0.779101       0.473519E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.1735       0.779100       0.473519E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.1735       0.779100       0.473519E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.1735       0.779099       0.473518E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.1735       0.779098       0.473518E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.1736       0.779098       0.473517E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.1736       0.779097       0.473517E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.1736       0.779096       0.473516E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.1736       0.779095       0.473516E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.1736       0.779095       0.473515E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.1736       0.779094       0.473515E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.1736       0.779093       0.473515E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.1736       0.779092       0.473514E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.1736       0.779092       0.473514E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.1736       0.779091       0.473513E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.1736       0.779090       0.473513E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.1736       0.779089       0.473512E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.1736       0.779088       0.473512E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.1736       0.779088       0.473511E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.1736       0.779087       0.473511E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.1736       0.779086       0.473510E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.1736       0.779085       0.473510E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.1736       0.779084       0.473509E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.1736       0.779084       0.473509E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.1736       0.779083       0.473508E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.1736       0.779082       0.473508E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.1736       0.779081       0.473507E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.1736       0.779080       0.473507E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.1736       0.779079       0.473506E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.1736       0.779078       0.473506E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.1736       0.779077       0.473505E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.1736       0.779077       0.473505E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.1736       0.779076       0.473504E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.1736       0.779075       0.473503E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.1736       0.779074       0.473503E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.1736       0.779073       0.473502E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.1736       0.779072       0.473502E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.1736       0.779071       0.473501E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.1736       0.779070       0.473501E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.1736       0.779069       0.473500E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.1736       0.779068       0.473499E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.1736       0.779067       0.473499E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.1736       0.779066       0.473498E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.1736       0.779065       0.473498E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.1736       0.779064       0.473497E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.1736       0.779063       0.473496E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.1736       0.779062       0.473496E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.1736       0.779061       0.473495E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.1736       0.779060       0.473495E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.1736       0.779059       0.473494E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.1736       0.779058       0.473493E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.1736       0.779057       0.473493E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.1736       0.779056       0.473492E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.1736       0.779055       0.473491E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.1736       0.779054       0.473491E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.1736       0.779053       0.473490E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.1736       0.779052       0.473489E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.1736       0.779050       0.473489E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.1736       0.779049       0.473488E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.1736       0.779048       0.473487E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.1736       0.779047       0.473487E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.1736       0.779046       0.473486E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.1612       0.779045       0.473485E-001  0.124443E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.1611       0.779140       0.473543E-001  0.123681E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.1612       0.779235       0.473601E-001  0.122527E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.1612       0.779330       0.473658E-001  0.121323E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.1612       0.779423       0.473715E-001  0.120470E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.1612       0.779515       0.473771E-001  0.118948E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.1611       0.779607       0.473827E-001  0.119142E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.1612       0.779698       0.473882E-001  0.117613E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.1606       0.779789       0.473937E-001  0.122014E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.1475       0.779883       0.473262E-001  0.110340E-001  0.142820E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.9884                 NaN            NaN  0.115916E-001  0.297298E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.7721                 NaN            NaN  0.116850E-001  0.216197                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.3935                 NaN            NaN  0.120146E-001  0.594495                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.3935                 NaN            NaN  0.119828E-001  0.594524                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.3936                 NaN            NaN  0.119382E-001  0.594506                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.3941                 NaN            NaN  0.119138E-001  0.593958                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.3952                 NaN            NaN  0.118558E-001  0.592914                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.3704                 NaN            NaN  0.122926E-001  0.617295                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.4206                 NaN            NaN  0.112690E-001  0.568164                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.3970                 NaN            NaN  0.117431E-001  0.591262                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.3963                 NaN            NaN  0.116957E-001  0.591997                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.3797                 NaN            NaN  0.120148E-001  0.608259                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.4203                 NaN            NaN  0.112016E-001  0.568530                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        99.3976                 NaN            NaN  0.116411E-001  0.590746                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        99.4059                 NaN            NaN  0.114201E-001  0.582658                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        99.4036                 NaN            NaN  0.114617E-001  0.584966                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.4040                 NaN            NaN  0.114086E-001  0.584632                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.4009                 NaN            NaN  0.114975E-001  0.587601                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.8182                 NaN            NaN  0.226883E-001   1.15912                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.9932                 NaN            NaN  0.125303E-003  0.666702E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.4256                 NaN            NaN  0.107078E-001  0.563722                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        99.4142                 NaN            NaN  0.111529E-001  0.574601                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        99.4153                 NaN            NaN  0.110961E-001  0.573651                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        99.4171                 NaN            NaN  0.110488E-001  0.571892                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.4192                 NaN            NaN  0.110025E-001  0.569836                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        99.4210                 NaN            NaN  0.109453E-001  0.568006                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        99.4236                 NaN            NaN  0.108846E-001  0.565537                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        99.4250                 NaN            NaN  0.108499E-001  0.564174                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.4287                 NaN            NaN  0.107551E-001  0.560585                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        99.4220                 NaN            NaN  0.108772E-001  0.567125                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        99.4401                 NaN            NaN  0.105093E-001  0.549412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        99.4362                 NaN            NaN  0.105960E-001  0.553212                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        99.4387                 NaN            NaN  0.105297E-001  0.550756                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        99.4406                 NaN            NaN  0.104996E-001  0.548934                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        99.4440                 NaN            NaN  0.104207E-001  0.545549                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        99.4463                 NaN            NaN  0.103749E-001  0.543344                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        99.4484                 NaN            NaN  0.103130E-001  0.541284                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        99.4531                 NaN            NaN  0.102264E-001  0.536662                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        99.4532                 NaN            NaN  0.103265E-001  0.536520                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        99.4608                 NaN            NaN  0.100376E-001  0.529129                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.4607                 NaN            NaN  0.100486E-001  0.529233                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.4637                 NaN            NaN  0.999928E-002  0.526334                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.4666                 NaN            NaN  0.993724E-002  0.523478                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.4701                 NaN            NaN  0.987797E-002  0.519989                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.4729                 NaN            NaN  0.981946E-002  0.517309                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.4758                 NaN            NaN  0.973992E-002  0.514444                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.4799                 NaN            NaN  0.964972E-002  0.510422                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.2801                 NaN            NaN  0.134264E-001  0.706438                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.8871                 NaN            NaN  0.186911E-002  0.111009                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.5057                 NaN            NaN  0.915476E-002  0.485146                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.2710                 NaN            NaN  0.135034E-001  0.715535                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.4701                 NaN            NaN  0.982812E-002  0.520058                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.5250                 NaN            NaN  0.877832E-002  0.466244                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.4749                 NaN            NaN  0.927523E-002  0.515790                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.5306                 NaN            NaN  0.911899E-002  0.460247                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.5117                 NaN            NaN  0.900130E-002  0.479338                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.6661                 NaN            NaN  0.615107E-002  0.327710                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.6027                 NaN            NaN  0.747874E-002  0.389839                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.2770                 NaN            NaN  0.131376E-001  0.709844                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.5205                 NaN            NaN  0.882818E-002  0.470648                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.6292                 NaN            NaN  0.608148E-002  0.273200       0.914780E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.4923                 NaN            NaN  0.151653E-001            NaN   1.49250                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.7779                 NaN            NaN  0.113876E-001  0.216670E-001   1.18909                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.5977                 NaN            NaN  0.128682E-001            NaN   1.38945                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.9635                 NaN            NaN  0.926668E-002            NaN   1.02721                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.7569                 NaN            NaN  0.107808E-001            NaN   1.23229                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.7412                 NaN            NaN  0.105584E-001            NaN   1.24822                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.7146                 NaN            NaN  0.103286E-001            NaN   1.27502                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.6819                 NaN            NaN  0.999993E-002            NaN   1.30808                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.6321                 NaN            NaN  0.963902E-002            NaN   1.35831                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.2679                 NaN            NaN  0.551173E-002            NaN   1.19018       0.536414                 NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.2501                 NaN            NaN  0.477723E-002            NaN   1.31215       0.432999                 NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.2738                 NaN            NaN  0.453723E-002            NaN   1.29054       0.431155                 NaN            NaN            NaN            NaN            NaN
