|6.6.6
Archiving\03_Data\eqLP/QFM_m4.5/Y98/Y98_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        500.000        99.2189       0.772817       0.831899E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.2188       0.772890       0.831901E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.2187       0.772964       0.831903E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.2186       0.773038       0.831905E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.2186       0.773112       0.831908E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.2185       0.773185       0.831911E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.2184       0.773259       0.831914E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.2183       0.773333       0.831917E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.2183       0.773407       0.831920E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.2182       0.773481       0.831924E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.2181       0.773555       0.831928E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.2181       0.773630       0.831931E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.2180       0.773704       0.831936E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.2179       0.773778       0.831940E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.2178       0.773853       0.831944E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.2178       0.773927       0.831949E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.2177       0.774002       0.831954E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.2176       0.774076       0.831959E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.2175       0.774151       0.831965E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.2175       0.774226       0.831970E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.2174       0.774301       0.831976E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.2173       0.774376       0.831982E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.2172       0.774451       0.831988E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.2172       0.774526       0.831994E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.2171       0.774601       0.832000E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.2170       0.774676       0.832007E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.2169       0.774752       0.832015E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.2169       0.774827       0.832022E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.2168       0.774903       0.832030E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.2167       0.774979       0.832037E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.2166       0.775055       0.832045E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.2165       0.775131       0.832054E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.2165       0.775207       0.832062E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.2164       0.775282       0.832070E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.2163       0.775357       0.832078E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        99.2162       0.775433       0.832086E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        99.2162       0.775508       0.832094E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        99.2161       0.775584       0.832103E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        99.2160       0.775660       0.832111E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        99.2159       0.775735       0.832120E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        99.2159       0.775811       0.832129E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        99.2158       0.775887       0.832139E-002            NaN            NaN            NaN            NaN            NaN            NaN
