|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4/KHA22/KHA22_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1494.73        500.000                 NaN   99.5436                 NaN  0.456396                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.34        500.000                 NaN   99.5467                 NaN  0.453258                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.95        500.000                 NaN   99.5502                 NaN  0.449800                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.56        500.000                 NaN   99.5521                 NaN  0.447856                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.17        500.000                 NaN   99.5556                 NaN  0.420861       0.235667E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.78        500.000                 NaN   99.5374                 NaN  0.462629                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.39        500.000                 NaN   99.6721                 NaN  0.327938                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1485.01        500.000                 NaN   99.4668                 NaN  0.533196                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.62        500.000                 NaN   99.5609                 NaN  0.439135                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1482.23        500.000                 NaN   99.5686                 NaN  0.430928       0.470721E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.84        500.000                 NaN   99.5706                 NaN  0.429371                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.45        500.000                 NaN   99.5729                 NaN  0.427100                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.06        500.000                 NaN   99.5759                 NaN  0.424125                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.67        500.000                 NaN   99.3754                 NaN  0.434206                 NaN  0.190438                 NaN            NaN            NaN            NaN            NaN            NaN
  1475.28        500.000                 NaN   99.7848                 NaN  0.113512       0.103297E-004  0.101666                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.89        500.000                 NaN   99.4137                 NaN  0.799796E-001            NaN  0.506360                 NaN            NaN            NaN            NaN            NaN            NaN
  1472.50        500.000                 NaN   99.4824                 NaN  0.155519E-001            NaN  0.502060                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.11        500.000                 NaN   99.4543                 NaN  0.212471E-001            NaN  0.524445                 NaN            NaN            NaN            NaN            NaN            NaN
  1469.72        500.000                 NaN   99.6521                 NaN  0.122723E-001            NaN  0.335586                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.33        500.000                 NaN   99.8985                 NaN  0.793360E-001            NaN  0.221958E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1466.94        500.000                 NaN   98.9277                 NaN            NaN            NaN   1.07234                 NaN            NaN            NaN            NaN            NaN            NaN
  1465.55        500.000                 NaN   99.4968                 NaN            NaN            NaN  0.503191                 NaN            NaN            NaN            NaN            NaN            NaN
  1464.16        500.000                 NaN   99.4967                 NaN  0.249961                 NaN  0.253295                 NaN            NaN            NaN            NaN            NaN            NaN
  1462.77        500.000                 NaN   99.4895                 NaN            NaN            NaN  0.510458                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.38        500.000                 NaN   99.4886                 NaN            NaN            NaN  0.511401                 NaN            NaN            NaN            NaN            NaN            NaN
  1459.99        500.000                 NaN   99.4881                 NaN            NaN            NaN  0.511850                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.60        500.000                 NaN   99.4887                 NaN            NaN            NaN  0.511260                 NaN            NaN            NaN            NaN            NaN            NaN
  1457.21        500.000                 NaN   99.4886                 NaN            NaN            NaN  0.511389                 NaN            NaN            NaN            NaN            NaN            NaN
  1455.82        500.000                 NaN   99.4895                 NaN            NaN            NaN  0.510509                 NaN            NaN            NaN            NaN            NaN            NaN
  1454.43        500.000                 NaN   99.4493                 NaN            NaN            NaN  0.550740                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.04        500.000                 NaN   99.4204                 NaN  0.106947                 NaN  0.221719       0.250913                 NaN            NaN            NaN            NaN            NaN
  1451.65        500.000                 NaN   99.1278                 NaN            NaN            NaN  0.372625       0.499563                 NaN            NaN            NaN            NaN            NaN
  1450.26        500.000                 NaN   99.2115                 NaN            NaN            NaN  0.452064       0.336416                 NaN            NaN            NaN            NaN            NaN
  1448.87        500.000                 NaN   99.2170                 NaN            NaN            NaN  0.448994       0.333977                 NaN            NaN            NaN            NaN            NaN
  1447.48        500.000                 NaN   99.2246                 NaN            NaN            NaN  0.445524       0.329901                 NaN            NaN            NaN            NaN            NaN
  1446.09        500.000                 NaN   99.2327                 NaN            NaN            NaN  0.326205       0.441069                 NaN            NaN            NaN            NaN            NaN
  1444.70        500.000                 NaN   99.2393                 NaN            NaN            NaN  0.323434       0.437306                 NaN            NaN            NaN            NaN            NaN
  1443.31        500.000                 NaN   99.2458                 NaN            NaN            NaN  0.320135       0.434040                 NaN            NaN            NaN            NaN            NaN
  1441.92        500.000                 NaN   99.2536                 NaN            NaN            NaN  0.316797       0.429572                 NaN            NaN            NaN            NaN            NaN
  1440.53        500.000                 NaN   99.2587                 NaN            NaN            NaN  0.313815       0.427506                 NaN            NaN            NaN            NaN            NaN
  1439.14        500.000                 NaN   99.2667                 NaN            NaN            NaN  0.422759       0.310511                 NaN            NaN            NaN            NaN            NaN
  1437.76        500.000                 NaN   99.2726                 NaN            NaN            NaN  0.419978       0.307468                 NaN            NaN            NaN            NaN            NaN
  1436.37        500.000                 NaN   99.2797                 NaN            NaN            NaN  0.416151       0.304172                 NaN            NaN            NaN            NaN            NaN
  1434.98        500.000                 NaN   99.2860                 NaN            NaN            NaN  0.301124       0.412914                 NaN            NaN            NaN            NaN            NaN
  1433.59        500.000                 NaN   99.2927                 NaN            NaN            NaN  0.298517       0.408823                 NaN            NaN            NaN            NaN            NaN
  1432.20        500.000                 NaN   99.2983                 NaN            NaN            NaN  0.295505       0.406174                 NaN            NaN            NaN            NaN            NaN
  1430.81        500.000                 NaN   99.3041                 NaN            NaN            NaN  0.292759       0.403138                 NaN            NaN            NaN            NaN            NaN
  1429.42        500.000                 NaN   99.3082                 NaN            NaN            NaN  0.289676       0.402155                 NaN            NaN            NaN            NaN            NaN
  1428.03        500.000                 NaN   99.3184                 NaN            NaN            NaN  0.395314       0.286304                 NaN            NaN            NaN            NaN            NaN
  1426.64        500.000                 NaN   99.3224                 NaN            NaN            NaN  0.393119       0.284507                 NaN            NaN            NaN            NaN            NaN
  1425.25        500.000                 NaN   99.3961                 NaN            NaN            NaN  0.351174       0.252715                 NaN            NaN            NaN            NaN            NaN
  1423.86        500.000                 NaN   99.2655                 NaN            NaN            NaN  0.426828       0.307656                 NaN            NaN            NaN            NaN            NaN
  1422.47        500.000                 NaN   99.3397                 NaN            NaN            NaN  0.384188       0.276123                 NaN            NaN            NaN            NaN            NaN
  1421.08        500.000                 NaN   98.4660                 NaN            NaN            NaN  0.666931       0.468877                 NaN  0.398167                 NaN            NaN            NaN
  1419.69        500.000                 NaN   98.2693                 NaN            NaN            NaN  0.481653       0.755620                 NaN  0.493448                 NaN            NaN            NaN
  1418.30        500.000                 NaN   98.3043                 NaN            NaN            NaN  0.471778       0.740355                 NaN  0.483550                 NaN            NaN            NaN
  1416.91        500.000                 NaN   98.3366                 NaN            NaN            NaN  0.462573       0.726279                 NaN  0.474540                 NaN            NaN            NaN
  1415.52        500.000                 NaN   98.3664                 NaN            NaN            NaN  0.713347       0.453895                 NaN  0.466339                 NaN            NaN            NaN
  1414.13        500.000                 NaN   98.3967                 NaN            NaN            NaN  0.700307       0.445275                 NaN  0.457719                 NaN            NaN            NaN
  1412.74        500.000                 NaN   98.4260                 NaN            NaN            NaN  0.687540       0.436983                 NaN  0.449433                 NaN            NaN            NaN
  1411.35        500.000                 NaN   98.4549                 NaN            NaN            NaN  0.428342       0.675363                 NaN  0.441408                 NaN            NaN            NaN
  1409.96        500.000                 NaN   98.4811                 NaN            NaN            NaN  0.663838       0.421120                 NaN  0.433929                 NaN            NaN            NaN
  1408.57        500.000                 NaN   98.5086                 NaN            NaN            NaN  0.652125       0.412941                 NaN  0.426308                 NaN            NaN            NaN
  1407.18        500.000                 NaN   98.5364                 NaN            NaN            NaN  0.404836       0.640330                 NaN  0.418400                 NaN            NaN            NaN
  1405.79        500.000                 NaN   98.5475                 NaN            NaN            NaN  0.401652       0.635473                 NaN  0.415370                 NaN            NaN            NaN
  1404.40        500.000                 NaN   98.6000                 NaN            NaN            NaN  0.613246       0.386757                 NaN  0.400044                 NaN            NaN            NaN
  1403.01        500.000                 NaN   98.6084                 NaN            NaN            NaN  0.383818       0.609585                 NaN  0.398205                 NaN            NaN            NaN
  1401.62        500.000                 NaN   98.6335                 NaN            NaN            NaN  0.376573       0.598862                 NaN  0.391113                 NaN            NaN            NaN
  1400.23        500.000                 NaN   98.6552                 NaN            NaN            NaN  0.589620       0.370205                 NaN  0.384965                 NaN            NaN            NaN
  1398.84        500.000                 NaN   98.6777                 NaN            NaN            NaN  0.580073       0.363709                 NaN  0.378555                 NaN            NaN            NaN
  1397.45        500.000                 NaN   98.6987                 NaN            NaN            NaN  0.571166       0.357541                 NaN  0.372565                 NaN            NaN            NaN
  1396.06        500.000                 NaN   98.7198                 NaN            NaN            NaN  0.561998       0.351615                 NaN  0.366566                 NaN            NaN            NaN
  1394.67        500.000                 NaN   98.7399                 NaN            NaN            NaN  0.553756       0.345460                 NaN  0.360834                 NaN            NaN            NaN
  1393.28        500.000                 NaN   98.7597                 NaN            NaN            NaN  0.339939       0.545174                 NaN  0.355200                 NaN            NaN            NaN
  1391.90        500.000                 NaN   98.7790                 NaN            NaN            NaN  0.537019       0.334255                 NaN  0.349686                 NaN            NaN            NaN
  1390.51        500.000                 NaN   98.7975                 NaN            NaN            NaN  0.529296       0.328669                 NaN  0.344541                 NaN            NaN            NaN
  1389.12        500.000                 NaN   98.8160                 NaN            NaN            NaN  0.521784       0.323002                 NaN  0.339164                 NaN            NaN            NaN
  1387.73        500.000                 NaN   98.8350                 NaN            NaN            NaN  0.513565       0.317697                 NaN  0.333727                 NaN            NaN            NaN
  1386.34        500.000                 NaN   98.8515                 NaN            NaN            NaN  0.506747       0.312630                 NaN  0.329132                 NaN            NaN            NaN
  1384.95        500.000                 NaN   98.8692                 NaN            NaN            NaN  0.499082       0.307684                 NaN  0.323997                 NaN            NaN            NaN
  1383.56        500.000                 NaN   98.8865                 NaN            NaN            NaN  0.302485       0.492066                 NaN  0.318949                 NaN            NaN            NaN
  1382.17        500.000                 NaN   98.9007                 NaN            NaN            NaN  0.486175       0.298030                 NaN  0.315065                 NaN            NaN            NaN
  1380.78        500.000                 NaN   98.9182                 NaN            NaN            NaN  0.478678       0.293274                 NaN  0.309881                 NaN            NaN            NaN
  1379.39        500.000                 NaN   98.9325                 NaN            NaN            NaN  0.289174       0.472557                 NaN  0.305811                 NaN            NaN            NaN
  1378.00        500.000                 NaN   98.9494                 NaN            NaN            NaN  0.465571       0.284131                 NaN  0.300903                 NaN            NaN            NaN
  1376.61        500.000                 NaN   98.9633                 NaN            NaN            NaN  0.279958       0.459813                 NaN  0.296969                 NaN            NaN            NaN
  1375.22        500.000                 NaN   98.9780                 NaN            NaN            NaN  0.275851       0.453506                 NaN  0.292610                 NaN            NaN            NaN
  1373.83        500.000                 NaN   98.9921                 NaN            NaN            NaN  0.447906       0.271333                 NaN  0.288699                 NaN            NaN            NaN
  1372.44        500.000                 NaN   99.0043                 NaN            NaN            NaN  0.442669       0.267746                 NaN  0.285311                 NaN            NaN            NaN
  1371.05        500.000                 NaN   99.0212                 NaN            NaN            NaN  0.262876       0.435832                 NaN  0.280090                 NaN            NaN            NaN
  1369.66        500.000                 NaN   99.0332                 NaN            NaN            NaN  0.430722       0.259352                 NaN  0.276749                 NaN            NaN            NaN
  1368.27        500.000                 NaN   99.0453                 NaN            NaN            NaN  0.255782       0.425566                 NaN  0.273318                 NaN            NaN            NaN
  1366.88        500.000                 NaN   99.0593                 NaN            NaN            NaN  0.420138       0.251371                 NaN  0.269181                 NaN            NaN            NaN
  1365.49        500.000                 NaN   99.0710                 NaN            NaN            NaN  0.248036       0.415127                 NaN  0.265827                 NaN            NaN            NaN
  1364.10        500.000                 NaN   99.0810                 NaN            NaN            NaN  0.411035       0.245035                 NaN  0.262975                 NaN            NaN            NaN
  1362.71        500.000                 NaN   99.0979                 NaN            NaN            NaN  0.404142       0.239979                 NaN  0.257968                 NaN            NaN            NaN
  1361.32        500.000                 NaN   99.1075                 NaN            NaN            NaN  0.400121       0.237098                 NaN  0.255249                 NaN            NaN            NaN
  1359.93        500.000                 NaN   99.1192                 NaN            NaN            NaN  0.233574       0.395416                 NaN  0.251834                 NaN            NaN            NaN
  1358.54        500.000                 NaN   99.1302                 NaN            NaN            NaN  0.230342       0.390809                 NaN  0.248645                 NaN            NaN            NaN
  1357.15        500.000                 NaN   99.1410                 NaN            NaN            NaN  0.386418       0.227121                 NaN  0.245501                 NaN            NaN            NaN
  1355.76        500.000                 NaN   99.1522                 NaN            NaN            NaN  0.223839       0.381643                 NaN  0.242309                 NaN            NaN            NaN
  1354.37        500.000                 NaN   99.1632                 NaN            NaN            NaN  0.377120       0.220742                 NaN  0.238978                 NaN            NaN            NaN
  1352.98        500.000                 NaN   99.1731                 NaN            NaN            NaN  0.217644       0.373101                 NaN  0.236106                 NaN            NaN            NaN
  1351.59        500.000                 NaN   99.1840                 NaN            NaN            NaN  0.214498       0.368515                 NaN  0.232996                 NaN            NaN            NaN
  1350.20        500.000                 NaN   99.1938                 NaN            NaN            NaN  0.364964       0.211178                 NaN  0.230088                 NaN            NaN            NaN
  1348.81        500.000                 NaN   99.2037                 NaN            NaN            NaN  0.208591       0.360578                 NaN  0.227178                 NaN            NaN            NaN
  1347.42        500.000                 NaN   99.2133                 NaN            NaN            NaN  0.356534       0.205762                 NaN  0.224365                 NaN            NaN            NaN
  1346.04        500.000                 NaN   99.2227                 NaN            NaN            NaN  0.352784       0.202870                 NaN  0.221628                 NaN            NaN            NaN
  1344.65        500.000                 NaN   99.2323                 NaN            NaN            NaN  0.348896       0.199974                 NaN  0.218820                 NaN            NaN            NaN
  1343.26        500.000                 NaN   99.2411                 NaN            NaN            NaN  0.197363       0.345287                 NaN  0.216242                 NaN            NaN            NaN
  1341.87        500.000                 NaN   99.2504                 NaN            NaN            NaN  0.341499       0.194567                 NaN  0.213535                 NaN            NaN            NaN
  1340.48        500.000                 NaN   99.2593                 NaN            NaN            NaN  0.338078       0.191647                 NaN  0.210997                 NaN            NaN            NaN
  1339.09        500.000                 NaN   99.2681                 NaN            NaN            NaN  0.334329       0.189197                 NaN  0.208328                 NaN            NaN            NaN
  1337.70        500.000                 NaN   99.2766                 NaN            NaN            NaN  0.186721       0.330783                 NaN  0.205880                 NaN            NaN            NaN
  1336.31        500.000                 NaN   99.2851                 NaN            NaN            NaN  0.184183       0.327379                 NaN  0.203354                 NaN            NaN            NaN
  1334.92        500.000                 NaN   99.2932                 NaN            NaN            NaN  0.181740       0.324107                 NaN  0.200999                 NaN            NaN            NaN
  1333.53        500.000                 NaN   99.3016                 NaN            NaN            NaN  0.320609       0.179308                 NaN  0.198525                 NaN            NaN            NaN
  1332.14        500.000                 NaN   99.3092                 NaN            NaN            NaN  0.317508       0.176942                 NaN  0.196319                 NaN            NaN            NaN
  1330.75        500.000                 NaN   99.3172                 NaN            NaN            NaN  0.314085       0.174710                 NaN  0.194042                 NaN            NaN            NaN
  1329.36        500.000                 NaN   99.3256                 NaN            NaN            NaN  0.311117       0.171852                 NaN  0.191477                 NaN            NaN            NaN
  1327.97        500.000                 NaN   99.3327                 NaN            NaN            NaN  0.308337       0.169474                 NaN  0.189465                 NaN            NaN            NaN
  1326.58        500.000                 NaN   99.3393                 NaN            NaN            NaN  0.167950       0.305217                 NaN  0.187499                 NaN            NaN            NaN
  1325.19        500.000                 NaN   99.3473                 NaN            NaN            NaN  0.301740       0.165841                 NaN  0.185106                 NaN            NaN            NaN
  1323.80        500.000                 NaN   99.3554                 NaN            NaN            NaN  0.163175       0.298760                 NaN  0.182650                 NaN            NaN            NaN
  1322.41        500.000                 NaN   99.3618                 NaN            NaN            NaN  0.161194       0.296161                 NaN  0.180869                 NaN            NaN            NaN
  1321.02        500.000                 NaN   99.3689                 NaN            NaN            NaN  0.159222       0.293153                 NaN  0.178722                 NaN            NaN            NaN
  1319.63        500.000                 NaN   99.3760                 NaN            NaN            NaN  0.290266       0.157110                 NaN  0.176674                 NaN            NaN            NaN
  1318.24        500.000                 NaN   99.3823                 NaN            NaN            NaN  0.155109       0.287780                 NaN  0.174785                 NaN            NaN            NaN
  1316.85        500.000                 NaN   99.3894                 NaN            NaN            NaN  0.284859       0.152995                 NaN  0.172751                 NaN            NaN            NaN
  1315.46        500.000                 NaN   99.3960                 NaN            NaN            NaN  0.151114       0.282066                 NaN  0.170782                 NaN            NaN            NaN
  1314.07        500.000                 NaN   99.4025                 NaN            NaN            NaN  0.149118       0.279503                 NaN  0.168857                 NaN            NaN            NaN
  1312.68        500.000                 NaN   99.4086                 NaN            NaN            NaN  0.147161       0.277087                 NaN  0.167114                 NaN            NaN            NaN
  1311.29        500.000                 NaN   99.4153                 NaN            NaN            NaN  0.274403       0.145232                 NaN  0.165095                 NaN            NaN            NaN
  1309.90        500.000                 NaN   99.4212                 NaN            NaN            NaN  0.143576       0.271857                 NaN  0.163377                 NaN            NaN            NaN
  1308.51        500.000                 NaN   99.4274                 NaN            NaN            NaN  0.269339       0.141659                 NaN  0.161565                 NaN            NaN            NaN
  1307.12        500.000                 NaN   99.4337                 NaN            NaN            NaN  0.140016       0.266651                 NaN  0.159667                 NaN            NaN            NaN
  1305.73        500.000                 NaN   99.4394                 NaN            NaN            NaN  0.138122       0.264451                 NaN  0.158066                 NaN            NaN            NaN
  1304.34        500.000                 NaN   99.4451                 NaN            NaN            NaN  0.136430       0.262103                 NaN  0.156330                 NaN            NaN            NaN
  1302.95        500.000                 NaN   99.4498                 NaN            NaN            NaN  0.260186       0.134883                 NaN  0.155118                 NaN            NaN            NaN
  1301.56        500.000                 NaN   99.4580                 NaN            NaN            NaN  0.256469       0.133206                 NaN  0.152365                 NaN            NaN            NaN
  1300.18        500.000                 NaN   99.4625                 NaN            NaN            NaN  0.254905       0.131373                 NaN  0.151222                 NaN            NaN            NaN
  1298.79        500.000                 NaN   99.4677                 NaN            NaN            NaN  0.129931       0.252634                 NaN  0.149688                 NaN            NaN            NaN
  1297.40        500.000                 NaN   80.4864                 NaN            NaN            NaN   3.79760        1.84518                 NaN   2.15998        11.7109                 NaN            NaN
  1296.01        500.000                 NaN   78.0259                 NaN            NaN            NaN   2.09128        4.21757                 NaN   2.41844        13.2468                 NaN            NaN
  1294.62        500.000                 NaN   81.6105                 NaN            NaN            NaN   1.77522        3.52100                 NaN   2.03610        11.0572                 NaN            NaN
  1293.23        500.000                 NaN   84.2967                 NaN            NaN            NaN   1.53428        2.99998                 NaN   1.74846        9.42055                 NaN            NaN
  1291.84        500.000                 NaN   86.3741                 NaN            NaN            NaN   2.59577        1.34735                 NaN   1.52516        8.15762                 NaN            NaN
  1290.45        500.000                 NaN   87.9914                 NaN            NaN            NaN   1.20124        2.28123                 NaN   1.35096        7.17521                 NaN            NaN
  1289.06        500.000                 NaN   89.3254                 NaN            NaN            NaN   1.07718        2.02294                 NaN   1.20629        6.36814                 NaN            NaN
  1287.67        500.000                 NaN   90.3903                 NaN            NaN            NaN  0.977535        1.81673                 NaN   1.09071        5.72468                 NaN            NaN
  1286.28        500.000                 NaN   91.3024                 NaN            NaN            NaN  0.890521        1.64042                 NaN  0.991401        5.17526                 NaN            NaN
  1284.89        500.000                 NaN   92.0488                 NaN            NaN            NaN   1.49387       0.823204                 NaN  0.909797        4.72432                 NaN            NaN
  1283.50        500.000                 NaN   92.6837                 NaN            NaN            NaN   1.37076       0.762279                 NaN  0.840145        4.34308                 NaN            NaN
  1282.11        500.000                 NaN   93.2354                 NaN            NaN            NaN  0.710696        1.26264                 NaN  0.779359        4.01186                 NaN            NaN
  1280.72        500.000                 NaN   93.7208                 NaN            NaN            NaN  0.663177        1.16828                 NaN  0.725770        3.72199                 NaN            NaN
  1279.33        500.000                 NaN   94.1374                 NaN            NaN            NaN   1.08670       0.623617                 NaN  0.679308        3.47298                 NaN            NaN
  1277.94        500.000                 NaN   94.5075                 NaN            NaN            NaN  0.589299        1.01326                 NaN  0.638103        3.25179                 NaN            NaN
  1276.55        500.000                 NaN   94.8356                 NaN            NaN            NaN  0.949027       0.557430                 NaN  0.601378        3.05652                 NaN            NaN
  1275.16        500.000                 NaN   95.1316                 NaN            NaN            NaN  0.889947       0.529908                 NaN  0.568076        2.88042                 NaN            NaN
  1273.77        500.000                 NaN   95.3903                 NaN            NaN            NaN  0.504160       0.840265                 NaN  0.539103        2.72612                 NaN            NaN
  1272.38        500.000                 NaN   95.6347                 NaN            NaN            NaN  0.480698       0.791396                 NaN  0.511176        2.58202                 NaN            NaN
  1270.99        500.000                 NaN   95.8521                 NaN            NaN            NaN  0.459252       0.748658                 NaN  0.486497        2.45351                 NaN            NaN
  1269.60        500.000                 NaN   96.0505                 NaN            NaN            NaN  0.439992       0.709575                 NaN  0.463796        2.33613                 NaN            NaN
  1268.21        500.000                 NaN   96.2348                 NaN            NaN            NaN  0.421364       0.673065                 NaN  0.442647        2.22816                 NaN            NaN
  1266.82        500.000                 NaN   96.4031                 NaN            NaN            NaN  0.639654       0.405131                 NaN  0.423136        2.12900                 NaN            NaN
