|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4/KHA22/KHA22_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1503.07        500.000                 NaN   99.5991                 NaN  0.400939                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.68        500.000                 NaN   99.6019                 NaN  0.398134                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.29        500.000                 NaN   99.6050                 NaN  0.395037                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.90        500.000                 NaN   99.6081                 NaN  0.391943                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.51        500.000                 NaN   99.6099                 NaN  0.379221       0.109018E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.12        500.000                 NaN   99.6139                 NaN  0.386150                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.73        500.000                 NaN   99.6149                 NaN  0.385110                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.34        500.000                 NaN   99.6177                 NaN  0.382324                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.95        500.000                 NaN   99.6207                 NaN  0.379306                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.56        500.000                 NaN   99.6224                 NaN  0.377564                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.17        500.000                 NaN   99.6259                 NaN  0.354773       0.193474E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.78        500.000                 NaN   99.6101                 NaN  0.389854                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.39        500.000                 NaN   99.7237                 NaN  0.276290                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1485.01        500.000                 NaN   99.5509                 NaN  0.449141                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.62        500.000                 NaN   99.6303                 NaN  0.369688                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1482.23        500.000                 NaN   99.6370                 NaN  0.362645       0.385092E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.84        500.000                 NaN   99.6388                 NaN  0.361224                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.45        500.000                 NaN   99.6408                 NaN  0.359240                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.06        500.000                 NaN   99.6434                 NaN  0.356629                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.67        500.000                 NaN   99.4742                 NaN  0.364851                 NaN  0.160927                 NaN            NaN            NaN            NaN            NaN            NaN
  1475.28        500.000                 NaN   99.8188                 NaN  0.953681E-001  0.843789E-005  0.858631E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1473.89        500.000                 NaN   99.5051                 NaN  0.672009E-001            NaN  0.427658                 NaN            NaN            NaN            NaN            NaN            NaN
  1472.50        500.000                 NaN   99.5631                 NaN  0.130598E-001            NaN  0.423804                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.11        500.000                 NaN   99.5397                 NaN  0.178354E-001            NaN  0.442513                 NaN            NaN            NaN            NaN            NaN            NaN
  1469.72        500.000                 NaN   99.7067                 NaN  0.102980E-001            NaN  0.283021                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.33        500.000                 NaN   99.9148                 NaN  0.665131E-001            NaN  0.186991E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1466.94        500.000                 NaN   99.0956                 NaN            NaN            NaN  0.904358                 NaN            NaN            NaN            NaN            NaN            NaN
  1465.55        500.000                 NaN   99.5762                 NaN            NaN            NaN  0.423798                 NaN            NaN            NaN            NaN            NaN            NaN
  1464.16        500.000                 NaN   99.5774                 NaN  0.209377                 NaN  0.213253                 NaN            NaN            NaN            NaN            NaN            NaN
  1462.77        500.000                 NaN   99.5705                 NaN            NaN            NaN  0.429544                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.38        500.000                 NaN   99.5699                 NaN            NaN            NaN  0.430083                 NaN            NaN            NaN            NaN            NaN            NaN
  1459.99        500.000                 NaN   99.5697                 NaN            NaN            NaN  0.430346                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.60        500.000                 NaN   99.5704                 NaN            NaN            NaN  0.429641                 NaN            NaN            NaN            NaN            NaN            NaN
  1457.21        500.000                 NaN   99.5705                 NaN            NaN            NaN  0.429537                 NaN            NaN            NaN            NaN            NaN            NaN
  1455.82        500.000                 NaN   99.5713                 NaN            NaN            NaN  0.428655                 NaN            NaN            NaN            NaN            NaN            NaN
  1454.43        500.000                 NaN   99.5379                 NaN            NaN            NaN  0.462077                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.04        500.000                 NaN   99.5134                 NaN  0.892561E-001            NaN  0.185949       0.211363                 NaN            NaN            NaN            NaN            NaN
  1451.65        500.000                 NaN   99.2667                 NaN            NaN            NaN  0.312529       0.420805                 NaN            NaN            NaN            NaN            NaN
  1450.26        500.000                 NaN   99.3375                 NaN            NaN            NaN  0.380566       0.281930                 NaN            NaN            NaN            NaN            NaN
  1448.87        500.000                 NaN   99.3425                 NaN            NaN            NaN  0.377799       0.279705                 NaN            NaN            NaN            NaN            NaN
  1447.48        500.000                 NaN   99.3491                 NaN            NaN            NaN  0.374701       0.276163                 NaN            NaN            NaN            NaN            NaN
  1446.09        500.000                 NaN   99.3564                 NaN            NaN            NaN  0.272875       0.370756                 NaN            NaN            NaN            NaN            NaN
  1444.70        500.000                 NaN   99.3622                 NaN            NaN            NaN  0.270369       0.367385                 NaN            NaN            NaN            NaN            NaN
  1443.31        500.000                 NaN   99.3681                 NaN            NaN            NaN  0.267427       0.364460                 NaN            NaN            NaN            NaN            NaN
  1441.92        500.000                 NaN   99.3750                 NaN            NaN            NaN  0.264503       0.360509                 NaN            NaN            NaN            NaN            NaN
  1440.53        500.000                 NaN   99.3796                 NaN            NaN            NaN  0.261814       0.358540                 NaN            NaN            NaN            NaN            NaN
  1439.14        500.000                 NaN   99.3867                 NaN            NaN            NaN  0.354398       0.258900                 NaN            NaN            NaN            NaN            NaN
  1437.76        500.000                 NaN   99.3920                 NaN            NaN            NaN  0.351856       0.256173                 NaN            NaN            NaN            NaN            NaN
  1436.37        500.000                 NaN   99.3982                 NaN            NaN            NaN  0.348505       0.253308                 NaN            NaN            NaN            NaN            NaN
  1434.98        500.000                 NaN   99.4039                 NaN            NaN            NaN  0.250580       0.345556                 NaN            NaN            NaN            NaN            NaN
  1433.59        500.000                 NaN   99.4097                 NaN            NaN            NaN  0.248274       0.341989                 NaN            NaN            NaN            NaN            NaN
  1432.20        500.000                 NaN   99.4149                 NaN            NaN            NaN  0.245578       0.339564                 NaN            NaN            NaN            NaN            NaN
  1430.81        500.000                 NaN   99.4200                 NaN            NaN            NaN  0.243132       0.336834                 NaN            NaN            NaN            NaN            NaN
  1429.42        500.000                 NaN   99.4237                 NaN            NaN            NaN  0.240476       0.335823                 NaN            NaN            NaN            NaN            NaN
  1428.03        500.000                 NaN   99.4326                 NaN            NaN            NaN  0.329952       0.237472                 NaN            NaN            NaN            NaN            NaN
  1426.64        500.000                 NaN   99.4362                 NaN            NaN            NaN  0.327959       0.235830                 NaN            NaN            NaN            NaN            NaN
  1425.25        500.000                 NaN   99.4980                 NaN            NaN            NaN  0.292741       0.209306                 NaN            NaN            NaN            NaN            NaN
  1423.86        500.000                 NaN   99.3896                 NaN            NaN            NaN  0.355703       0.254709                 NaN            NaN            NaN            NaN            NaN
  1422.47        500.000                 NaN   99.4516                 NaN            NaN            NaN  0.319963       0.228426                 NaN            NaN            NaN            NaN            NaN
  1421.08        500.000                 NaN   98.6623                 NaN            NaN            NaN  0.551599       0.390491                 NaN  0.395645                 NaN            NaN            NaN
  1419.69        500.000                 NaN   98.4848                 NaN            NaN            NaN  0.400809       0.624363                 NaN  0.490058                 NaN            NaN            NaN
  1418.30        500.000                 NaN   98.5169                 NaN            NaN            NaN  0.392192       0.611089                 NaN  0.479859                 NaN            NaN            NaN
  1416.91        500.000                 NaN   98.5466                 NaN            NaN            NaN  0.384127       0.598711                 NaN  0.470556                 NaN            NaN            NaN
  1415.52        500.000                 NaN   98.5741                 NaN            NaN            NaN  0.587336       0.376529                 NaN  0.462070                 NaN            NaN            NaN
  1414.13        500.000                 NaN   98.6019                 NaN            NaN            NaN  0.575895       0.368987                 NaN  0.453181                 NaN            NaN            NaN
  1412.74        500.000                 NaN   98.6289                 NaN            NaN            NaN  0.564755       0.361760                 NaN  0.444635                 NaN            NaN            NaN
  1411.35        500.000                 NaN   98.6554                 NaN            NaN            NaN  0.354189       0.554081                 NaN  0.436360                 NaN            NaN            NaN
  1409.96        500.000                 NaN   98.6795                 NaN            NaN            NaN  0.543936       0.347884                 NaN  0.428639                 NaN            NaN            NaN
  1408.57        500.000                 NaN   98.7047                 NaN            NaN            NaN  0.533715       0.340805                 NaN  0.420787                 NaN            NaN            NaN
  1407.18        500.000                 NaN   98.7301                 NaN            NaN            NaN  0.333766       0.523489                 NaN  0.412665                 NaN            NaN            NaN
  1405.79        500.000                 NaN   98.7409                 NaN            NaN            NaN  0.330835       0.518919                 NaN  0.409367                 NaN            NaN            NaN
  1404.40        500.000                 NaN   98.7877                 NaN            NaN            NaN  0.500153       0.318194                 NaN  0.393950                 NaN            NaN            NaN
  1403.01        500.000                 NaN   98.7961                 NaN            NaN            NaN  0.315448       0.496586                 NaN  0.391848                 NaN            NaN            NaN
  1401.62        500.000                 NaN   98.8189                 NaN            NaN            NaN  0.309189       0.487351                 NaN  0.384575                 NaN            NaN            NaN
  1400.23        500.000                 NaN   98.8389                 NaN            NaN            NaN  0.479207       0.303647                 NaN  0.378242                 NaN            NaN            NaN
  1398.84        500.000                 NaN   98.8594                 NaN            NaN            NaN  0.470906       0.298028                 NaN  0.371662                 NaN            NaN            NaN
  1397.45        500.000                 NaN   98.8787                 NaN            NaN            NaN  0.463154       0.292682                 NaN  0.365502                 NaN            NaN            NaN
  1396.06        500.000                 NaN   98.8980                 NaN            NaN            NaN  0.455190       0.287515                 NaN  0.359345                 NaN            NaN            NaN
  1394.67        500.000                 NaN   98.9163                 NaN            NaN            NaN  0.447987       0.282210                 NaN  0.353458                 NaN            NaN            NaN
  1393.28        500.000                 NaN   98.9343                 NaN            NaN            NaN  0.277425       0.440587                 NaN  0.347676                 NaN            NaN            NaN
  1391.90        500.000                 NaN   98.9521                 NaN            NaN            NaN  0.433418       0.272491                 NaN  0.342021                 NaN            NaN            NaN
  1390.51        500.000                 NaN   98.9689                 NaN            NaN            NaN  0.426722       0.267686                 NaN  0.336735                 NaN            NaN            NaN
  1389.12        500.000                 NaN   98.9858                 NaN            NaN            NaN  0.420202       0.262804                 NaN  0.331231                 NaN            NaN            NaN
  1387.73        500.000                 NaN   99.0030                 NaN            NaN            NaN  0.413102       0.258232                 NaN  0.325676                 NaN            NaN            NaN
  1386.34        500.000                 NaN   99.0180                 NaN            NaN            NaN  0.407171       0.253861                 NaN  0.320952                 NaN            NaN            NaN
  1384.95        500.000                 NaN   99.0341                 NaN            NaN            NaN  0.400603       0.249592                 NaN  0.315708                 NaN            NaN            NaN
  1383.56        500.000                 NaN   99.0498                 NaN            NaN            NaN  0.245138       0.394482                 NaN  0.310558                 NaN            NaN            NaN
  1382.17        500.000                 NaN   99.0629                 NaN            NaN            NaN  0.389275       0.241262                 NaN  0.306548                 NaN            NaN            NaN
  1380.78        500.000                 NaN   99.0787                 NaN            NaN            NaN  0.382868       0.237195                 NaN  0.301279                 NaN            NaN            NaN
  1379.39        500.000                 NaN   99.0917                 NaN            NaN            NaN  0.233645       0.377538                 NaN  0.297103                 NaN            NaN            NaN
  1378.00        500.000                 NaN   99.1069                 NaN            NaN            NaN  0.371587       0.229365                 NaN  0.292118                 NaN            NaN            NaN
  1376.61        500.000                 NaN   99.1196                 NaN            NaN            NaN  0.225758       0.366559                 NaN  0.288086                 NaN            NaN            NaN
  1375.22        500.000                 NaN   99.1330                 NaN            NaN            NaN  0.222228       0.361124                 NaN  0.283649                 NaN            NaN            NaN
  1373.83        500.000                 NaN   99.1457                 NaN            NaN            NaN  0.356273       0.218370                 NaN  0.279652                 NaN            NaN            NaN
  1372.44        500.000                 NaN   99.1568                 NaN            NaN            NaN  0.351711       0.215272                 NaN  0.276168                 NaN            NaN            NaN
  1371.05        500.000                 NaN   99.1720                 NaN            NaN            NaN  0.211156       0.345899                 NaN  0.270916                 NaN            NaN            NaN
  1369.66        500.000                 NaN   99.1829                 NaN            NaN            NaN  0.341491       0.208120                 NaN  0.267490                 NaN            NaN            NaN
  1368.27        500.000                 NaN   99.1939                 NaN            NaN            NaN  0.205056       0.337020                 NaN  0.263982                 NaN            NaN            NaN
  1366.88        500.000                 NaN   99.2065                 NaN            NaN            NaN  0.332377       0.201329                 NaN  0.259797                 NaN            NaN            NaN
  1365.49        500.000                 NaN   99.2171                 NaN            NaN            NaN  0.198455       0.328024                 NaN  0.256376                 NaN            NaN            NaN
  1364.10        500.000                 NaN   99.2263                 NaN            NaN            NaN  0.324409       0.195849                 NaN  0.253443                 NaN            NaN            NaN
  1362.71        500.000                 NaN   99.2412                 NaN            NaN            NaN  0.318684       0.191648                 NaN  0.248437                 NaN            NaN            NaN
  1361.32        500.000                 NaN   99.2500                 NaN            NaN            NaN  0.315179       0.189168                 NaN  0.245644                 NaN            NaN            NaN
  1359.93        500.000                 NaN   99.2605                 NaN            NaN            NaN  0.186176       0.311120                 NaN  0.242184                 NaN            NaN            NaN
  1358.54        500.000                 NaN   99.2705                 NaN            NaN            NaN  0.183422       0.307173                 NaN  0.238947                 NaN            NaN            NaN
  1357.15        500.000                 NaN   99.2802                 NaN            NaN            NaN  0.303368       0.180678                 NaN  0.235759                 NaN            NaN            NaN
  1355.76        500.000                 NaN   99.2902                 NaN            NaN            NaN  0.177916       0.299351                 NaN  0.232528                 NaN            NaN            NaN
  1354.37        500.000                 NaN   99.3001                 NaN            NaN            NaN  0.295486       0.175293                 NaN  0.229170                 NaN            NaN            NaN
  1352.98        500.000                 NaN   99.3091                 NaN            NaN            NaN  0.172648       0.292004                 NaN  0.226257                 NaN            NaN            NaN
  1351.59        500.000                 NaN   99.3187                 NaN            NaN            NaN  0.170002       0.288162                 NaN  0.223121                 NaN            NaN            NaN
  1350.20        500.000                 NaN   99.3276                 NaN            NaN            NaN  0.285028       0.167221                 NaN  0.220182                 NaN            NaN            NaN
  1348.81        500.000                 NaN   99.3364                 NaN            NaN            NaN  0.165005       0.281327                 NaN  0.217246                 NaN            NaN            NaN
  1347.42        500.000                 NaN   99.3451                 NaN            NaN            NaN  0.277902       0.162617                 NaN  0.214407                 NaN            NaN            NaN
  1346.04        500.000                 NaN   99.3535                 NaN            NaN            NaN  0.274670       0.160180                 NaN  0.211645                 NaN            NaN            NaN
  1344.65        500.000                 NaN   99.3621                 NaN            NaN            NaN  0.271379       0.157748                 NaN  0.208820                 NaN            NaN            NaN
  1343.26        500.000                 NaN   99.3700                 NaN            NaN            NaN  0.155536       0.268277                 NaN  0.206218                 NaN            NaN            NaN
  1341.87        500.000                 NaN   99.3782                 NaN            NaN            NaN  0.265073       0.153194                 NaN  0.203497                 NaN            NaN            NaN
  1340.48        500.000                 NaN   99.3861                 NaN            NaN            NaN  0.262160       0.150762                 NaN  0.200941                 NaN            NaN            NaN
  1339.09        500.000                 NaN   99.3940                 NaN            NaN            NaN  0.258993       0.148697                 NaN  0.198264                 NaN            NaN            NaN
  1337.70        500.000                 NaN   99.4016                 NaN            NaN            NaN  0.146616       0.255987                 NaN  0.195803                 NaN            NaN            NaN
  1336.31        500.000                 NaN   99.4091                 NaN            NaN            NaN  0.144496       0.253093                 NaN  0.193270                 NaN            NaN            NaN
  1334.92        500.000                 NaN   99.4164                 NaN            NaN            NaN  0.142434       0.250295                 NaN  0.190903                 NaN            NaN            NaN
  1333.53        500.000                 NaN   99.4238                 NaN            NaN            NaN  0.247373       0.140413                 NaN  0.188427                 NaN            NaN            NaN
  1332.14        500.000                 NaN   99.4306                 NaN            NaN            NaN  0.244719       0.138427                 NaN  0.186209                 NaN            NaN            NaN
  1330.75        500.000                 NaN   99.4376                 NaN            NaN            NaN  0.241873       0.136553                 NaN  0.183928                 NaN            NaN            NaN
  1329.36        500.000                 NaN   99.4451                 NaN            NaN            NaN  0.239325       0.134221                 NaN  0.181376                 NaN            NaN            NaN
  1327.97        500.000                 NaN   99.4515                 NaN            NaN            NaN  0.236937       0.132236                 NaN  0.179352                 NaN            NaN            NaN
  1326.58        500.000                 NaN   99.4574                 NaN            NaN            NaN  0.130915       0.234307                 NaN  0.177375                 NaN            NaN            NaN
  1325.19        500.000                 NaN   99.4644                 NaN            NaN            NaN  0.231452       0.129151                 NaN  0.174996                 NaN            NaN            NaN
  1323.80        500.000                 NaN   99.4715                 NaN            NaN            NaN  0.126972       0.228931                 NaN  0.172562                 NaN            NaN            NaN
  1322.41        500.000                 NaN   99.4772                 NaN            NaN            NaN  0.125322       0.226718                 NaN  0.170768                 NaN            NaN            NaN
  1321.02        500.000                 NaN   99.4835                 NaN            NaN            NaN  0.123680       0.224202                 NaN  0.168632                 NaN            NaN            NaN
  1319.63        500.000                 NaN   99.4897                 NaN            NaN            NaN  0.221785       0.121934                 NaN  0.166593                 NaN            NaN            NaN
  1318.24        500.000                 NaN   99.4954                 NaN            NaN            NaN  0.120279       0.219646                 NaN  0.164706                 NaN            NaN            NaN
  1316.85        500.000                 NaN   99.5016                 NaN            NaN            NaN  0.217223       0.118526                 NaN  0.162685                 NaN            NaN            NaN
  1315.46        500.000                 NaN   99.5074                 NaN            NaN            NaN  0.116966       0.214921                 NaN  0.160729                 NaN            NaN            NaN
  1314.07        500.000                 NaN   99.5131                 NaN            NaN            NaN  0.115325       0.212750                 NaN  0.158817                 NaN            NaN            NaN
  1312.68        500.000                 NaN   99.5185                 NaN            NaN            NaN  0.113713       0.210713                 NaN  0.157079                 NaN            NaN            NaN
  1311.29        500.000                 NaN   99.5243                 NaN            NaN            NaN  0.208448       0.112125                 NaN  0.155083                 NaN            NaN            NaN
  1309.90        500.000                 NaN   99.5295                 NaN            NaN            NaN  0.110747       0.206336                 NaN  0.153374                 NaN            NaN            NaN
  1308.51        500.000                 NaN   99.5350                 NaN            NaN            NaN  0.204250       0.109177                 NaN  0.151579                 NaN            NaN            NaN
  1307.12        500.000                 NaN   99.5405                 NaN            NaN            NaN  0.107816       0.202017                 NaN  0.149705                 NaN            NaN            NaN
  1305.73        500.000                 NaN   99.5454                 NaN            NaN            NaN  0.106271       0.200179                 NaN  0.148112                 NaN            NaN            NaN
  1304.34        500.000                 NaN   99.5505                 NaN            NaN            NaN  0.104868       0.198192                 NaN  0.146396                 NaN            NaN            NaN
  1302.95        500.000                 NaN   99.5547                 NaN            NaN            NaN  0.196593       0.103576                 NaN  0.145172                 NaN            NaN            NaN
  1301.56        500.000                 NaN   99.5617                 NaN            NaN            NaN  0.193593       0.102222                 NaN  0.142509                 NaN            NaN            NaN
  1300.18        500.000                 NaN   99.5657                 NaN            NaN            NaN  0.192242       0.100730                 NaN  0.141355                 NaN            NaN            NaN
  1298.79        500.000                 NaN   99.5703                 NaN            NaN            NaN  0.995343E-001  0.190360                 NaN  0.139836                 NaN            NaN            NaN
  1297.40        500.000                 NaN   81.6893                 NaN            NaN            NaN   2.89369        1.43052                 NaN   2.04544        11.9410                 NaN            NaN
  1296.01        500.000                 NaN   79.3446                 NaN            NaN            NaN   1.62063        3.21061                 NaN   2.29395        13.5302                 NaN            NaN
  1294.62        500.000                 NaN   82.7788                 NaN            NaN            NaN   1.36902        2.66603                 NaN   1.92552        11.2607                 NaN            NaN
  1293.23        500.000                 NaN   85.3404                 NaN            NaN            NaN   1.17826        2.26113                 NaN   1.64941        9.57079                 NaN            NaN
  1291.84        500.000                 NaN   87.3145                 NaN            NaN            NaN   1.94855        1.03079                 NaN   1.43568        8.27051                 NaN            NaN
  1290.45        500.000                 NaN   88.8476                 NaN            NaN            NaN  0.915759        1.70610                 NaN   1.26931        7.26127                 NaN            NaN
  1289.06        500.000                 NaN   90.1084                 NaN            NaN            NaN  0.818690        1.50789                 NaN   1.13141        6.43365                 NaN            NaN
  1287.67        500.000                 NaN   91.1131                 NaN            NaN            NaN  0.740793        1.34996                 NaN   1.02138        5.77474                 NaN            NaN
  1286.28        500.000                 NaN   91.9716                 NaN            NaN            NaN  0.673067        1.21551                 NaN  0.926972        5.21284                 NaN            NaN
  1284.89        500.000                 NaN   92.6743                 NaN            NaN            NaN   1.10373       0.620346                 NaN  0.849465        4.75214                 NaN            NaN
  1283.50        500.000                 NaN   93.2706                 NaN            NaN            NaN   1.01013       0.573024                 NaN  0.783361        4.36292                 NaN            NaN
  1282.11        500.000                 NaN   93.7882                 NaN            NaN            NaN  0.532876       0.928118                 NaN  0.725723        4.02507                 NaN            NaN
  1280.72        500.000                 NaN   94.2427                 NaN            NaN            NaN  0.496072       0.856704                 NaN  0.674952        3.72962                 NaN            NaN
  1279.33        500.000                 NaN   94.6326                 NaN            NaN            NaN  0.795028       0.465432                 NaN  0.630958        3.47597                 NaN            NaN
  1277.94        500.000                 NaN   94.9789                 NaN            NaN            NaN  0.438759       0.739622                 NaN  0.591966        3.25077                 NaN            NaN
  1276.55        500.000                 NaN   95.2853                 NaN            NaN            NaN  0.691237       0.414113                 NaN  0.557232        3.05207                 NaN            NaN
  1275.16        500.000                 NaN   95.5616                 NaN            NaN            NaN  0.646843       0.392786                 NaN  0.525759        2.87299                 NaN            NaN
  1273.77        500.000                 NaN   95.8032                 NaN            NaN            NaN  0.372874       0.609425                 NaN  0.498375        2.71611                 NaN            NaN
  1272.38        500.000                 NaN   96.0306                 NaN            NaN            NaN  0.354793       0.572857                 NaN  0.472021        2.56973                 NaN            NaN
  1270.99        500.000                 NaN   96.2329                 NaN            NaN            NaN  0.338269       0.540879                 NaN  0.448733        2.43923                 NaN            NaN
  1269.60        500.000                 NaN   96.4175                 NaN            NaN            NaN  0.323415       0.511651                 NaN  0.427325        2.32010                 NaN            NaN
  1268.21        500.000                 NaN   96.5885                 NaN            NaN            NaN  0.309121       0.484429                 NaN  0.407398        2.21057                 NaN            NaN
  1266.82        500.000                 NaN   96.7448                 NaN            NaN            NaN  0.459541       0.296614                 NaN  0.389027        2.11004                 NaN            NaN
