|6.6.6
Archiving\03_Data\fracLP/QFM_m0.25/KHA22/KHA22_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       O(HP)          mang           Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1566.42        500.000        98.8673       0.601621E-001            NaN            NaN            NaN   1.07256                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.8814       0.438426E-001            NaN            NaN            NaN   1.07473                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.8774       0.474440                 NaN            NaN            NaN  0.648124                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.9935                 NaN            NaN            NaN            NaN   1.00649                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.9354                 NaN            NaN            NaN            NaN   1.06457                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.9522                 NaN            NaN            NaN            NaN   1.04780                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        99.9563       0.129035E-005            NaN            NaN            NaN  0.436780E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.0018                 NaN            NaN            NaN            NaN   1.99818                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.9982                 NaN            NaN            NaN            NaN   1.00180                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.0108                 NaN            NaN            NaN            NaN  0.989230                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.0251                 NaN            NaN            NaN            NaN  0.974892                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.0370                 NaN            NaN            NaN            NaN  0.963046                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.0537                 NaN            NaN            NaN            NaN  0.946254                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.2343       0.703466E-001            NaN            NaN            NaN  0.695338                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.9265       0.209875E-001            NaN            NaN            NaN   1.05248                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0945                 NaN            NaN            NaN            NaN  0.905529                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.1041                 NaN            NaN            NaN            NaN  0.895910                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.1184       0.610203E-002            NaN            NaN            NaN  0.875512                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.1278                 NaN            NaN            NaN            NaN  0.872153                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.1388                 NaN            NaN            NaN            NaN  0.861230                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.1553       0.330003E-001            NaN            NaN            NaN  0.811670                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.1631                 NaN            NaN            NaN            NaN  0.836886                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1726                 NaN            NaN            NaN            NaN  0.827398                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1863                 NaN            NaN            NaN            NaN  0.813748                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1923                 NaN            NaN            NaN            NaN  0.807713                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.2041                 NaN            NaN            NaN            NaN  0.795868                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.2116                 NaN            NaN            NaN            NaN  0.788377                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.2233                 NaN            NaN            NaN            NaN  0.776718                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.2311                 NaN            NaN            NaN            NaN  0.768905                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        98.9982       0.564943E-001            NaN            NaN            NaN  0.945353                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.4849                 NaN            NaN            NaN            NaN  0.515113                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.2602                 NaN            NaN            NaN            NaN  0.739833                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.0786       0.105327E-001            NaN            NaN            NaN  0.910904                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.4627                 NaN            NaN            NaN            NaN  0.537290                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.2784                 NaN            NaN            NaN            NaN  0.721614                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.2890                 NaN            NaN            NaN            NaN  0.711024                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.2984                 NaN            NaN            NaN            NaN  0.701581                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.3053                 NaN            NaN            NaN            NaN  0.694670                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.3134                 NaN            NaN            NaN            NaN  0.686578                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.3196                 NaN            NaN            NaN            NaN  0.680388                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.3262                 NaN            NaN            NaN            NaN  0.673799                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.3306                 NaN            NaN            NaN            NaN  0.669359                 NaN            NaN            NaN            NaN            NaN            NaN
