|6.6.6
Archiving\03_Data\DeqLP/QFM_m4.75/T13/T13_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       iron           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1900.64        500.000        92.7322        2.21278       0.696510E-002   5.04804                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        92.0353        2.21282       0.671358E-002   5.74512                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        91.4024        2.20895       0.645808E-002   6.38223                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        90.7688        2.20506       0.620237E-002   7.01992                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        90.1347        2.20118       0.594646E-002   7.65818                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        89.5000        2.19728       0.569035E-002   8.29700                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        88.8648        2.19338       0.543402E-002   8.93638                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        88.2290        2.18947       0.517750E-002   9.57633                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        87.5927        2.18555       0.492077E-002   10.2168                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        86.9558        2.18163       0.466384E-002   10.8579                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        86.3612        2.17367       0.439859E-002   11.4607                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        85.7661        2.16570       0.413316E-002   12.0641                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        85.1706        2.15773       0.386756E-002   12.6678                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        84.5747        2.14974       0.360178E-002   13.2720                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        83.9783        2.14175       0.333583E-002   13.8766                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        83.3815        2.13374       0.306972E-002   14.4817                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        82.7843        2.12573       0.280343E-002   15.0872                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        82.1866        2.11771       0.253697E-002   15.6931                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        81.8659        2.10828       0.235892E-002   16.0235                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        81.0093        2.09423       0.196347E-002   16.8912       0.335988E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        80.4224        2.08156       0.168653E-002   17.4793       0.150469E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        79.8352        2.06889       0.140943E-002   18.0677       0.267426E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        79.2486        2.05384       0.111765E-002   18.6582       0.382443E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        78.6616        2.03878       0.825715E-003   19.2491       0.497538E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        78.0742        2.02372       0.533634E-003   19.8403       0.612713E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        77.4865        2.00863       0.241405E-003   20.4318       0.727966E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        76.9033        1.99209                 NaN   21.0206       0.840956E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        76.3226        1.97456                 NaN   21.6075       0.953362E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        75.7447        1.95646                 NaN   22.1924       0.106447                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        75.1665        1.93834                 NaN   22.7776       0.117565                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        74.5868        1.91813                 NaN   23.3666       0.128490                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        74.0069        1.89790                 NaN   23.9558       0.139421                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        73.4267        1.87766                 NaN   24.5453       0.150358                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        72.8462        1.85740                 NaN   25.1351       0.161302                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        72.2591        1.83277                 NaN   25.7363       0.171861                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        71.6717        1.80812                 NaN   26.3378       0.182426                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        71.0841        1.78346                 NaN   26.9394       0.192995                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        70.4963        1.75879                 NaN   27.5413       0.203570                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        69.9083        1.73411                 NaN   28.1434       0.214149                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        69.3202        1.70941                 NaN   28.7457       0.224733                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        68.7318        1.68470                 NaN   29.3482       0.235322                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        68.1432        1.65998                 NaN   29.9509       0.245915                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        67.5409        1.62902                 NaN   30.5739       0.256091                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        66.9385        1.59805                 NaN   31.1971       0.266271                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        66.3360        1.56708                 NaN   31.8205       0.276453                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        65.7333        1.53608                 NaN   32.4439       0.286640                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        65.1305        1.50508                 NaN   33.0675       0.296829                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        64.5276        1.47407                 NaN   33.6913       0.307022                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        63.9246        1.44304                 NaN   34.3152       0.317218                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        63.3214        1.41201                 NaN   34.9392       0.327417                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        62.7040        1.37431                 NaN   35.5845       0.337242                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        62.0865        1.33660                 NaN   36.2298       0.347069                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        61.4690        1.29889                 NaN   36.8752       0.356897                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        60.8514        1.26116                 NaN   37.5207       0.366728                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        60.2337        1.22343                 NaN   38.1663       0.376561                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        59.6160        1.18568                 NaN   38.8119       0.386395                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        58.9983        1.14793                 NaN   39.4575       0.396231                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        58.3805        1.11017                 NaN   40.1032       0.406069                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        57.7572        1.06581                 NaN   40.7614       0.415560                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        57.1338        1.02144                 NaN   41.4197       0.425051                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        56.5105       0.977063                 NaN   42.0779       0.434543                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        55.8872       0.932684                 NaN   42.7360       0.444035                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        55.2640       0.888301                 NaN   43.3942       0.453528                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        54.6408       0.843914                 NaN   44.0523       0.463021                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        54.0176       0.799524                 NaN   44.7104       0.472514                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        53.3945       0.755130                 NaN   45.3684       0.482008                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        52.7831       0.704939                 NaN   46.0207       0.491246                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        52.1719       0.654749                 NaN   46.6729       0.500484                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        51.5608       0.604561                 NaN   47.3249       0.509722                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        50.9498       0.554375                 NaN   47.9769       0.518958                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        50.3389       0.504191                 NaN   48.6288       0.528194                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        49.7281       0.454010                 NaN   49.2805       0.537429                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        49.1174       0.403832                 NaN   49.9321       0.546663                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        48.5069       0.353657                 NaN   50.5835       0.555896                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        47.9143       0.298953                 NaN   51.2219       0.564864                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        47.3218       0.244257                 NaN   51.8601       0.573830                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        46.7295       0.189570                 NaN   52.4981       0.582795                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        46.1374       0.134891                 NaN   53.1360       0.591758                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        45.5596       0.783348E-001            NaN   53.7614       0.600676                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        44.9821       0.217901E-001            NaN   54.3865       0.609592                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        44.5224                 NaN            NaN   54.8609       0.616676                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        44.1353                 NaN            NaN   55.2410       0.623664                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        43.7753                 NaN            NaN   55.5949       0.629820                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        43.4153                 NaN            NaN   55.9487       0.635977                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        43.0553                 NaN            NaN   56.3026       0.642135                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        42.6952                 NaN            NaN   56.6565       0.648295                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        42.3351                 NaN            NaN   57.0104       0.654457                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        41.9750                 NaN            NaN   57.3644       0.660620                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        41.6148                 NaN            NaN   57.7184       0.666784                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        41.2547                 NaN            NaN   58.0724       0.672950                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        40.9223                 NaN            NaN   58.3988       0.678906                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        40.5899                 NaN            NaN   58.7253       0.684864                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        40.2651                 NaN            NaN   59.0435       0.691366                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        39.8558                 NaN            NaN   59.3177       0.695646       0.130856                 NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        39.0216                 NaN            NaN   59.3725       0.691877       0.914043                 NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        38.1858                 NaN            NaN   59.4273       0.688099        1.69877                 NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        37.3484                 NaN            NaN   59.4822       0.684313        2.48505                 NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        36.5095                 NaN            NaN   59.5371       0.680519        3.27288                 NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        35.8235                 NaN            NaN   59.5730       0.676085        3.92741                 NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        35.1364                 NaN            NaN   59.6090       0.671642        4.58302                 NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        34.4482                 NaN            NaN   59.6449       0.667192        5.23970                 NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        33.7590                 NaN            NaN   59.6808       0.662734        5.89745                 NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        33.0687                 NaN            NaN   59.7167       0.658268        6.55628                 NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        32.3774                 NaN            NaN   59.7527       0.653794        7.21618                 NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        31.6849                 NaN            NaN   59.7886       0.649313        7.87716                 NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        30.9915                 NaN            NaN   59.8245       0.644823        8.53922                 NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        30.4384                 NaN            NaN   59.8449       0.639575        9.07712                 NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        29.8846                 NaN            NaN   59.8654       0.634319        9.61573                 NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        29.3301                 NaN            NaN   59.8858       0.629055        10.1551                 NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        28.7749                 NaN            NaN   59.9062       0.623784        10.6951                 NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        28.2191                 NaN            NaN   59.9266       0.618506        11.2358                 NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        27.6625                 NaN            NaN   59.9469       0.613220        11.7773                 NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        27.1053                 NaN            NaN   59.9673       0.607927        12.3195                 NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        26.5473                 NaN            NaN   59.9876       0.602627        12.8624                 NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        26.0780                 NaN            NaN   60.0009       0.596411        13.3247                 NaN            NaN            NaN            NaN            NaN
  1532.05        500.000        25.6082                 NaN            NaN   60.0141       0.590188        13.7875                 NaN            NaN            NaN            NaN            NaN
  1528.85        500.000        25.1379                 NaN            NaN   60.0274       0.583958        14.2508                 NaN            NaN            NaN            NaN            NaN
  1525.64        500.000        24.6671                 NaN            NaN   60.0406       0.577720        14.7146                 NaN            NaN            NaN            NaN            NaN
  1522.44        500.000        24.1958                 NaN            NaN   60.0538       0.571474        15.1790                 NaN            NaN            NaN            NaN            NaN
  1519.23        500.000        23.7240                 NaN            NaN   60.0669       0.565222        15.6439                 NaN            NaN            NaN            NaN            NaN
  1516.03        500.000        23.2517                 NaN            NaN   60.0801       0.558962        16.1093                 NaN            NaN            NaN            NaN            NaN
  1512.82        500.000        22.7789                 NaN            NaN   60.0932       0.552694        16.5752                 NaN            NaN            NaN            NaN            NaN
  1509.62        500.000        22.3586                 NaN            NaN   60.1052       0.545207        16.9909                 NaN            NaN            NaN            NaN            NaN
  1506.41        500.000        21.9380                 NaN            NaN   60.1172       0.537712        17.4071                 NaN            NaN            NaN            NaN            NaN
  1503.21        500.000        21.5170                 NaN            NaN   60.1291       0.530209        17.8237                 NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        21.0956                 NaN            NaN   60.1411       0.522698        18.2407                 NaN            NaN            NaN            NaN            NaN
  1496.79        500.000        20.6737                 NaN            NaN   60.1530       0.515179        18.6581                 NaN            NaN            NaN            NaN            NaN
  1493.59        500.000        20.2515                 NaN            NaN   60.1649       0.507652        19.0759                 NaN            NaN            NaN            NaN            NaN
  1490.38        500.000        19.8289                 NaN            NaN   60.1769       0.500117        19.4941                 NaN            NaN            NaN            NaN            NaN
  1487.18        500.000        19.4059                 NaN            NaN   60.1887       0.492575        19.9128                 NaN            NaN            NaN            NaN            NaN
  1483.97        500.000        19.0074                 NaN            NaN   60.2025       0.483946        20.3062                 NaN            NaN            NaN            NaN            NaN
  1480.77        500.000        18.6085                 NaN            NaN   60.2163       0.475308        20.6999                 NaN            NaN            NaN            NaN            NaN
  1477.56        500.000        18.2092                 NaN            NaN   60.2300       0.466662        21.0941                 NaN            NaN            NaN            NaN            NaN
  1474.36        500.000        17.8096                 NaN            NaN   60.2438       0.458007        21.4886                 NaN            NaN            NaN            NaN            NaN
  1471.15        500.000        17.4196                 NaN            NaN   60.2593       0.449061        21.8721                 NaN            NaN            NaN            NaN            NaN
  1467.95        500.000        16.7544                 NaN            NaN   60.2906       0.450677        22.0525       0.451778                 NaN            NaN            NaN            NaN
  1464.74        500.000        16.1167                 NaN            NaN   60.3163       0.453851        22.2157       0.897456                 NaN            NaN            NaN            NaN
  1461.54        500.000        15.4779                 NaN            NaN   60.3421       0.457033        22.3791        1.34390                 NaN            NaN            NaN            NaN
  1458.33        500.000        14.9068                 NaN            NaN   60.3564       0.462913        22.5212        1.75269                 NaN            NaN            NaN            NaN
  1455.13        500.000        14.3349                 NaN            NaN   60.3707       0.468805        22.6635        2.16212                 NaN            NaN            NaN            NaN
  1451.92        500.000        13.7621                 NaN            NaN   60.3849       0.474708        22.8060        2.57219                 NaN            NaN            NaN            NaN
  1448.72        500.000        13.1885                 NaN            NaN   60.3992       0.480623        22.9488        2.98290                 NaN            NaN            NaN            NaN
  1445.51        500.000        12.6658                 NaN            NaN   60.4044       0.488681        23.0774        3.36362                 NaN            NaN            NaN            NaN
  1442.31        500.000        12.1164                 NaN            NaN   60.3919       0.504887        22.9919        3.72351       0.271457                 NaN            NaN            NaN
  1439.10        500.000        11.2452                 NaN            NaN   60.4379       0.517988        22.8130        4.05894       0.729148       0.197846                 NaN            NaN
  1435.90        500.000        10.3021                 NaN            NaN   60.5133       0.527146        22.6205        4.34105        1.20889       0.486964                 NaN            NaN
  1432.69        500.000        10.3016                 NaN            NaN   60.5136       0.527165        22.6207        4.34107        1.20890       0.486997                 NaN            NaN
  1429.49        500.000        10.3011                 NaN            NaN   60.5139       0.527183        22.6208        4.34109        1.20891       0.487029                 NaN            NaN
  1426.28        500.000        10.3006                 NaN            NaN   60.5141       0.527202        22.6209        4.34111        1.20892       0.487061                 NaN            NaN
  1423.08        500.000        10.3002                 NaN            NaN   60.5144       0.527220        22.6211        4.34113        1.20893       0.487093                 NaN            NaN
  1419.87        500.000        10.2997                 NaN            NaN   60.5147       0.527238        22.6212        4.34115        1.20894       0.487126                 NaN            NaN
  1416.67        500.000        10.2992                 NaN            NaN   60.5149       0.527257        22.6213        4.34117        1.20895       0.487158                 NaN            NaN
  1413.46        500.000        10.2987                 NaN            NaN   60.5152       0.527275        22.6215        4.34119        1.20896       0.487190                 NaN            NaN
  1410.26        500.000        6.02574                 NaN            NaN   60.8399       0.580900        21.6259        5.59788        3.45206        1.87758                 NaN            NaN
  1407.05        500.000        6.02551                 NaN            NaN   60.8400       0.580918        21.6259        5.59789        3.45207        1.87770                 NaN            NaN
  1403.85        500.000        6.02527                 NaN            NaN   60.8400       0.580936        21.6260        5.59789        3.45209        1.87782                 NaN            NaN
  1400.64        500.000        6.02504                 NaN            NaN   60.8400       0.580954        21.6260        5.59790        3.45211        1.87793                 NaN            NaN
  1397.44        500.000        6.02480                 NaN            NaN   60.8400       0.580972        21.6261        5.59790        3.45213        1.87805                 NaN            NaN
  1394.23        500.000        6.02456                 NaN            NaN   60.8401       0.580990        21.6262        5.59790        3.45215        1.87817                 NaN            NaN
  1391.03        500.000        6.02433                 NaN            NaN   60.8401       0.581007        21.6262        5.59791        3.45216        1.87828                 NaN            NaN
  1387.82        500.000        6.02409                 NaN            NaN   60.8401       0.581025        21.6263        5.59791        3.45218        1.87840                 NaN            NaN
  1384.62        500.000        4.06099                 NaN            NaN   60.9682       0.619001        21.0618        6.13251        4.54187        2.61561                 NaN            NaN
  1381.41        500.000        4.06087                 NaN            NaN   60.9681       0.619019        21.0618        6.13250        4.54188        2.61577                 NaN            NaN
  1378.21        500.000        4.06074                 NaN            NaN   60.9681       0.619037        21.0618        6.13250        4.54190        2.61593                 NaN            NaN
  1375.00        500.000        4.06062                 NaN            NaN   60.9680       0.619054        21.0619        6.13249        4.54192        2.61608                 NaN            NaN
  1371.79        500.000        4.06049                 NaN            NaN   60.9679       0.619072        21.0619        6.13249        4.54194        2.61624                 NaN            NaN
  1368.59        500.000        4.06037                 NaN            NaN   60.9678       0.619090        21.0619        6.13248        4.54196        2.61640                 NaN            NaN
  1365.38        500.000        4.06024                 NaN            NaN   60.9677       0.619108        21.0619        6.13248        4.54197        2.61656                 NaN            NaN
  1362.18        500.000        4.06011                 NaN            NaN   60.9676       0.619126        21.0619        6.13247        4.54199        2.61672                 NaN            NaN
  1358.97        500.000        2.86225                 NaN            NaN   61.0260       0.650418        20.6842        5.22667        6.41799        3.13239                 NaN            NaN
  1355.77        500.000        2.86219                 NaN            NaN   61.0259       0.650436        20.6842        5.22669        6.41798        3.13258                 NaN            NaN
  1352.56        500.000        2.86212                 NaN            NaN   61.0257       0.650454        20.6842        5.22671        6.41797        3.13277                 NaN            NaN
  1349.36        500.000        2.86205                 NaN            NaN   61.0256       0.650472        20.6842        5.22672        6.41796        3.13295                 NaN            NaN
  1346.15        500.000        2.86198                 NaN            NaN   61.0254       0.650490        20.6843        5.22674        6.41795        3.13314                 NaN            NaN
  1342.95        500.000        2.86191                 NaN            NaN   61.0253       0.650507        20.6843        5.22676        6.41794        3.13332                 NaN            NaN
  1339.74        500.000        2.86184                 NaN            NaN   61.0251       0.650525        20.6843        5.22678        6.41793        3.13351                 NaN            NaN
  1336.54        500.000        2.86178                 NaN            NaN   61.0250       0.650543        20.6843        5.22680        6.41792        3.13370                 NaN            NaN
  1333.33        500.000        2.00920                 NaN            NaN   61.0496       0.677133        20.4266        6.58774        5.70880        3.54089                 NaN            NaN
  1330.13        500.000        2.00916                 NaN            NaN   61.0494       0.677151        20.4266        6.58773        5.70881        3.54110                 NaN            NaN
  1326.92        500.000        2.00913                 NaN            NaN   61.0492       0.677169        20.4266        6.58772        5.70883        3.54131                 NaN            NaN
  1323.72        500.000        2.00909                 NaN            NaN   61.0490       0.677187        20.4266        6.58770        5.70885        3.54151                 NaN            NaN
  1320.51        500.000        2.00906                 NaN            NaN   61.0488       0.677206        20.4266        6.58769        5.70886        3.54172                 NaN            NaN
  1317.31        500.000        2.00902                 NaN            NaN   61.0486       0.677224        20.4266        6.58768        5.70888        3.54193                 NaN            NaN
  1314.10        500.000        2.00898                 NaN            NaN   61.0485       0.677242        20.4266        6.58767        5.70890        3.54214                 NaN            NaN
  1310.90        500.000        2.00895                 NaN            NaN   61.0483       0.677260        20.4266        6.58765        5.70892        3.54234                 NaN            NaN
  1307.69        500.000        1.34312                 NaN            NaN   61.0522       0.699868        20.2624        6.06271        6.70062        3.87909                 NaN            NaN
  1304.49        500.000        1.26907                 NaN            NaN   61.0519       0.702234        20.2496        6.71240        6.09746        3.91733                 NaN            NaN
  1301.28        500.000        1.16258                 NaN            NaN   61.0526       0.704865        20.2361        6.13799        6.72677        3.95778       0.213004E-001            NaN
  1298.08        500.000                 NaN            NaN            NaN   61.1183       0.707483        20.2594        6.81737        6.27082        4.08376       0.742873                 NaN
  1294.87        500.000                 NaN            NaN            NaN   61.1194       0.709607        20.2854        6.82209        6.22760        4.09054       0.745428                 NaN
  1291.67        500.000                 NaN            NaN            NaN   61.1191       0.709625        20.2853        6.82207        6.22762        4.09078       0.745441                 NaN
  1288.46        500.000                 NaN            NaN            NaN   61.1189       0.709643        20.2853        6.82206        6.22764        4.09101       0.745454                 NaN
