|6.6.6
Archiving\03_Data\DeqLP/QFM_m4.75/T13/T13_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       iron           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1926.28        500.000        94.5934        5.38270       0.239327E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        94.3723        5.40616       0.237555E-001  0.197757                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        93.6499        5.40356       0.230638E-001  0.923503                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        92.9274        5.40097       0.223722E-001   1.64924                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        92.2050        5.39838       0.216806E-001   2.37496                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        91.4826        5.39578       0.209890E-001   3.10067                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        90.7602        5.39319       0.202974E-001   3.82636                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        90.0378        5.39059       0.196058E-001   4.55205                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        89.3154        5.38800       0.189143E-001   5.27772                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        88.5930        5.38540       0.182227E-001   6.00339                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        87.9380        5.37353       0.175218E-001   6.67090                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        87.2832        5.36166       0.168210E-001   7.33837                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        86.6283        5.34978       0.161202E-001   8.00579                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        85.9735        5.33791       0.154195E-001   8.67317                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        85.3187        5.32604       0.147188E-001   9.34050                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        84.6640        5.31417       0.140181E-001   10.0078                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        84.0094        5.30230       0.133175E-001   10.6750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        83.3547        5.29043       0.126170E-001   11.3422                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        82.7448        5.26896       0.118949E-001   11.9743                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        82.1350        5.24748       0.111729E-001   12.6063                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        81.5253        5.22601       0.104509E-001   13.2382                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        80.9156        5.20455       0.972911E-002   13.8701                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        80.3061        5.18308       0.900737E-002   14.5018                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        79.6966        5.16162       0.828572E-002   15.1335                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        79.0871        5.14016       0.756416E-002   15.7652                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        78.4778        5.11870       0.684268E-002   16.3967                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        78.1523        5.09473       0.636115E-002   16.7466                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        77.2792        5.05798       0.529201E-002   17.6528       0.480670E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        76.6800        5.02536       0.454391E-002   18.2686       0.215271E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        76.0810        4.99275       0.379594E-002   18.8842       0.382444E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        75.4834        4.95447       0.300900E-002   19.5044       0.547119E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        74.8860        4.91621       0.222224E-002   20.1244       0.711759E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        74.2887        4.87795       0.143564E-002   20.7443       0.876362E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        73.6915        4.83970       0.649222E-003   21.3640       0.104093                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        73.0995        4.79799                 NaN   21.9822       0.120255                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        72.5107        4.75395                 NaN   22.5990       0.136333                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        71.9253        4.70859                 NaN   23.2139       0.152230                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        71.3400        4.66324                 NaN   23.8286       0.168123                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        70.7540        4.61288                 NaN   24.4494       0.183764                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        70.1681        4.56255                 NaN   25.0699       0.199400                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        69.5824        4.51222                 NaN   25.6903       0.215032                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        68.9969        4.46191                 NaN   26.3105       0.230659                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        68.4057        4.40113                 NaN   26.9474       0.245797                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        67.8146        4.34036                 NaN   27.5841       0.260929                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        67.2237        4.27962                 NaN   28.2206       0.276056                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        66.6331        4.21890                 NaN   28.8568       0.291178                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        66.0426        4.15819                 NaN   29.4929       0.306295                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        65.4524        4.09751                 NaN   30.1287       0.321406                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        64.8623        4.03685                 NaN   30.7643       0.336513                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        64.2725        3.97621                 NaN   31.3997       0.351614                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        63.6699        3.90068                 NaN   32.0632       0.366174                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        63.0676        3.82518                 NaN   32.7265       0.380728                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        62.4655        3.74972                 NaN   33.3895       0.395276                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        61.8637        3.67428                 NaN   34.0522       0.409818                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        61.2621        3.59888                 NaN   34.7146       0.424353                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        60.6608        3.52351                 NaN   35.3768       0.438883                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        60.0598        3.44817                 NaN   36.0386       0.453406                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        59.4590        3.37286                 NaN   36.7002       0.467923                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        58.8448        3.28169                 NaN   37.3916       0.481937                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        58.2308        3.19055                 NaN   38.0827       0.495945                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        57.6172        3.09947                 NaN   38.7733       0.509945                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        57.0040        3.00843                 NaN   39.4637       0.523938                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        56.3910        2.91744                 NaN   40.1537       0.537924                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        55.7783        2.82649                 NaN   40.8433       0.551902                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        55.1660        2.73559                 NaN   41.5325       0.565874                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        54.5540        2.64474                 NaN   42.2215       0.579838                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        53.9371        2.53821                 NaN   42.9314       0.593315                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        53.3205        2.43175                 NaN   43.6409       0.606785                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        52.7044        2.32534                 NaN   44.3500       0.620246                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        52.0886        2.21900                 NaN   45.0587       0.633699                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        51.4732        2.11273                 NaN   45.7669       0.647144                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        50.8581        2.00652                 NaN   46.4748       0.660580                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        50.2435        1.90037                 NaN   47.1821       0.674009                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        49.6292        1.79429                 NaN   47.8891       0.687430                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        49.0273        1.67451                 NaN   48.5978       0.700433                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        48.4258        1.55480                 NaN   49.3060       0.713427                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        47.8247        1.43518                 NaN   50.0137       0.726413                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        47.2241        1.31564                 NaN   50.7209       0.739390                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        46.6238        1.19618                 NaN   51.4276       0.752358                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        46.0240        1.07680                 NaN   52.1339       0.765317                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        45.4245       0.957506                 NaN   52.8397       0.778267                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        44.8255       0.838291                 NaN   53.5450       0.791209                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        44.2451       0.708416                 NaN   54.2428       0.803749                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        43.6651       0.578637                 NaN   54.9400       0.816281                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        43.0855       0.448955                 NaN   55.6367       0.828803                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        42.5063       0.319368                 NaN   56.3330       0.841316                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        41.9420       0.185413                 NaN   57.0188       0.853722                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        41.3782       0.515612E-001            NaN   57.7041       0.866118                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        40.9093                 NaN            NaN   58.2148       0.875913                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        40.4993                 NaN            NaN   58.6153       0.885367                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        40.1186                 NaN            NaN   58.9876       0.893742                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        39.7379                 NaN            NaN   59.3600       0.902118                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        39.3572                 NaN            NaN   59.7323       0.910493                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        38.9765                 NaN            NaN   60.1046       0.918869                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        38.5958                 NaN            NaN   60.4769       0.927245                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        38.2151                 NaN            NaN   60.8493       0.935620                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        37.8344                 NaN            NaN   61.2216       0.943996                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        37.4537                 NaN            NaN   61.5939       0.952372                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        37.1025                 NaN            NaN   61.9371       0.960433                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        36.7513                 NaN            NaN   62.2802       0.968495                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        36.4082                 NaN            NaN   62.6146       0.977182                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        35.9886                 NaN            NaN   62.8942       0.982701       0.134515                 NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        35.1840                 NaN            NaN   62.9010       0.975886       0.939057                 NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        34.3794                 NaN            NaN   62.9079       0.969070        1.74360                 NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        33.5748                 NaN            NaN   62.9148       0.962255        2.54815                 NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        32.7702                 NaN            NaN   62.9216       0.955439        3.35270                 NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        32.1140                 NaN            NaN   62.9173       0.947925        4.02075                 NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        31.4577                 NaN            NaN   62.9131       0.940410        4.68880                 NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        30.8015                 NaN            NaN   62.9088       0.932896        5.35685                 NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        30.1452                 NaN            NaN   62.9045       0.925381        6.02490                 NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        29.4890                 NaN            NaN   62.9002       0.917867        6.69295                 NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        28.8327                 NaN            NaN   62.8959       0.910352        7.36101                 NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        28.1765                 NaN            NaN   62.8916       0.902838        8.02906                 NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        27.5202                 NaN            NaN   62.8874       0.895323        8.69712                 NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        26.9985                 NaN            NaN   62.8748       0.886918        9.23981                 NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        26.4767                 NaN            NaN   62.8623       0.878512        9.78250                 NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        25.9550                 NaN            NaN   62.8497       0.870107        10.3252                 NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        25.4333                 NaN            NaN   62.8372       0.861701        10.8679                 NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        24.9115                 NaN            NaN   62.8246       0.853296        11.4106                 NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        24.3898                 NaN            NaN   62.8121       0.844890        11.9533                 NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        23.8681                 NaN            NaN   62.7995       0.836485        12.4959                 NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        23.3463                 NaN            NaN   62.7870       0.828079        13.0386                 NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        22.9092                 NaN            NaN   62.7718       0.818513        13.5005                 NaN            NaN            NaN            NaN            NaN
  1532.05        500.000        22.4721                 NaN            NaN   62.7566       0.808947        13.9624                 NaN            NaN            NaN            NaN            NaN
  1528.85        500.000        22.0350                 NaN            NaN   62.7414       0.799381        14.4243                 NaN            NaN            NaN            NaN            NaN
  1525.64        500.000        21.5979                 NaN            NaN   62.7262       0.789815        14.8861                 NaN            NaN            NaN            NaN            NaN
  1522.44        500.000        21.1607                 NaN            NaN   62.7110       0.780248        15.3480                 NaN            NaN            NaN            NaN            NaN
  1519.23        500.000        20.7236                 NaN            NaN   62.6958       0.770682        15.8099                 NaN            NaN            NaN            NaN            NaN
  1516.03        500.000        20.2865                 NaN            NaN   62.6806       0.761116        16.2717                 NaN            NaN            NaN            NaN            NaN
  1512.82        500.000        19.8494                 NaN            NaN   62.6654       0.751550        16.7336                 NaN            NaN            NaN            NaN            NaN
  1509.62        500.000        19.4624                 NaN            NaN   62.6518       0.740373        17.1455                 NaN            NaN            NaN            NaN            NaN
  1506.41        500.000        19.0754                 NaN            NaN   62.6381       0.729197        17.5574                 NaN            NaN            NaN            NaN            NaN
  1503.21        500.000        18.6884                 NaN            NaN   62.6244       0.718020        17.9693                 NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        18.3013                 NaN            NaN   62.6107       0.706844        18.3811                 NaN            NaN            NaN            NaN            NaN
  1496.79        500.000        17.9143                 NaN            NaN   62.5970       0.695667        18.7930                 NaN            NaN            NaN            NaN            NaN
  1493.59        500.000        17.5273                 NaN            NaN   62.5833       0.684491        19.2049                 NaN            NaN            NaN            NaN            NaN
  1490.38        500.000        17.1403                 NaN            NaN   62.5696       0.673314        19.6168                 NaN            NaN            NaN            NaN            NaN
  1487.18        500.000        16.7533                 NaN            NaN   62.5559       0.662138        20.0287                 NaN            NaN            NaN            NaN            NaN
  1483.97        500.000        16.3898                 NaN            NaN   62.5452       0.649537        20.4154                 NaN            NaN            NaN            NaN            NaN
  1480.77        500.000        16.0264                 NaN            NaN   62.5345       0.636936        20.8021                 NaN            NaN            NaN            NaN            NaN
  1477.56        500.000        15.6630                 NaN            NaN   62.5238       0.624336        21.1889                 NaN            NaN            NaN            NaN            NaN
  1474.36        500.000        15.2995                 NaN            NaN   62.5131       0.611735        21.5756                 NaN            NaN            NaN            NaN            NaN
  1471.15        500.000        14.9453                 NaN            NaN   62.5047       0.598793        21.9512                 NaN            NaN            NaN            NaN            NaN
  1467.95        500.000        14.3437                 NaN            NaN   62.4921       0.599164        22.1176       0.447479                 NaN            NaN            NaN            NaN
  1464.74        500.000        13.7681                 NaN            NaN   62.4750       0.601615        22.2669       0.888326                 NaN            NaN            NaN            NaN
  1461.54        500.000        13.1926                 NaN            NaN   62.4579       0.604066        22.4163        1.32917                 NaN            NaN            NaN            NaN
  1458.33        500.000        12.6796                 NaN            NaN   62.4324       0.610097        22.5455        1.73247                 NaN            NaN            NaN            NaN
  1455.13        500.000        12.1665                 NaN            NaN   62.4069       0.616128        22.6747        2.13578                 NaN            NaN            NaN            NaN
  1451.92        500.000        11.6535                 NaN            NaN   62.3814       0.622158        22.8039        2.53908                 NaN            NaN            NaN            NaN
  1448.72        500.000        11.1404                 NaN            NaN   62.3559       0.628189        22.9331        2.94238                 NaN            NaN            NaN            NaN
  1445.51        500.000        10.6743                 NaN            NaN   62.3238       0.637025        23.0489        3.31591                 NaN            NaN            NaN            NaN
  1442.31        500.000        10.1851                 NaN            NaN   62.2706       0.656357        22.9503        3.66819       0.269448                 NaN            NaN            NaN
  1439.10        500.000        9.41759                 NaN            NaN   62.2751       0.672284        22.7541        3.99496       0.723120       0.162824                 NaN            NaN
  1435.90        500.000        8.59134                 NaN            NaN   62.3128       0.683652        22.5453        4.26872        1.19783       0.400403                 NaN            NaN
  1432.69        500.000        8.59134                 NaN            NaN   62.3128       0.683652        22.5453        4.26872        1.19783       0.400403                 NaN            NaN
  1429.49        500.000        8.59134                 NaN            NaN   62.3128       0.683652        22.5453        4.26872        1.19783       0.400403                 NaN            NaN
  1426.28        500.000        8.59134                 NaN            NaN   62.3128       0.683652        22.5453        4.26872        1.19783       0.400403                 NaN            NaN
  1423.08        500.000        8.59134                 NaN            NaN   62.3128       0.683652        22.5453        4.26872        1.19783       0.400403                 NaN            NaN
  1419.87        500.000        8.59134                 NaN            NaN   62.3128       0.683652        22.5453        4.26872        1.19783       0.400403                 NaN            NaN
  1416.67        500.000        8.59134                 NaN            NaN   62.3128       0.683652        22.5453        4.26872        1.19783       0.400403                 NaN            NaN
  1413.46        500.000        8.59134                 NaN            NaN   62.3128       0.683652        22.5453        4.26872        1.19783       0.400403                 NaN            NaN
  1410.26        500.000        4.88201                 NaN            NaN   62.4646       0.750590        21.4814        5.47934        3.40475        1.53726                 NaN            NaN
  1407.05        500.000        4.88201                 NaN            NaN   62.4646       0.750590        21.4814        5.47934        3.40475        1.53726                 NaN            NaN
  1403.85        500.000        4.88201                 NaN            NaN   62.4646       0.750590        21.4814        5.47934        3.40475        1.53726                 NaN            NaN
  1400.64        500.000        4.88201                 NaN            NaN   62.4646       0.750590        21.4814        5.47934        3.40475        1.53726                 NaN            NaN
  1397.44        500.000        4.88201                 NaN            NaN   62.4646       0.750590        21.4814        5.47934        3.40475        1.53726                 NaN            NaN
  1394.23        500.000        4.88201                 NaN            NaN   62.4646       0.750590        21.4814        5.47934        3.40475        1.53726                 NaN            NaN
  1391.03        500.000        4.88201                 NaN            NaN   62.4646       0.750590        21.4814        5.47934        3.40475        1.53726                 NaN            NaN
  1387.82        500.000        4.88201                 NaN            NaN   62.4646       0.750590        21.4814        5.47934        3.40475        1.53726                 NaN            NaN
  1384.62        500.000        3.21527                 NaN            NaN   62.5089       0.798144        20.8875        5.98683        4.46663        2.13674                 NaN            NaN
  1381.41        500.000        3.21527                 NaN            NaN   62.5089       0.798144        20.8875        5.98683        4.46663        2.13674                 NaN            NaN
  1378.21        500.000        3.21527                 NaN            NaN   62.5089       0.798144        20.8875        5.98683        4.46663        2.13674                 NaN            NaN
  1375.00        500.000        3.21527                 NaN            NaN   62.5089       0.798144        20.8875        5.98683        4.46663        2.13674                 NaN            NaN
  1371.79        500.000        3.21527                 NaN            NaN   62.5089       0.798144        20.8875        5.98683        4.46663        2.13674                 NaN            NaN
  1368.59        500.000        3.21527                 NaN            NaN   62.5089       0.798144        20.8875        5.98683        4.46663        2.13674                 NaN            NaN
  1365.38        500.000        3.21527                 NaN            NaN   62.5089       0.798144        20.8875        5.98683        4.46663        2.13674                 NaN            NaN
  1362.18        500.000        3.21527                 NaN            NaN   62.5089       0.798144        20.8875        5.98683        4.46663        2.13674                 NaN            NaN
  1358.97        500.000        2.22367                 NaN            NaN   62.5102       0.837354        20.4921        5.12796        6.25379        2.55487                 NaN            NaN
  1355.77        500.000        2.22367                 NaN            NaN   62.5102       0.837354        20.4921        5.12796        6.25379        2.55487                 NaN            NaN
  1352.56        500.000        2.22367                 NaN            NaN   62.5102       0.837354        20.4921        5.12796        6.25379        2.55487                 NaN            NaN
  1349.36        500.000        2.22367                 NaN            NaN   62.5102       0.837354        20.4921        5.12796        6.25379        2.55487                 NaN            NaN
  1346.15        500.000        2.22367                 NaN            NaN   62.5102       0.837354        20.4921        5.12796        6.25379        2.55487                 NaN            NaN
  1342.95        500.000        2.22367                 NaN            NaN   62.5102       0.837354        20.4921        5.12796        6.25379        2.55487                 NaN            NaN
  1339.74        500.000        2.22367                 NaN            NaN   62.5102       0.837354        20.4921        5.12796        6.25379        2.55487                 NaN            NaN
  1336.54        500.000        2.22367                 NaN            NaN   62.5102       0.837354        20.4921        5.12796        6.25379        2.55487                 NaN            NaN
  1333.33        500.000        1.53665                 NaN            NaN   62.4883       0.870497        20.2214        6.40993        5.58898        2.88428                 NaN            NaN
  1330.13        500.000        1.53665                 NaN            NaN   62.4883       0.870497        20.2214        6.40993        5.58898        2.88428                 NaN            NaN
  1326.92        500.000        1.53665                 NaN            NaN   62.4883       0.870497        20.2214        6.40993        5.58898        2.88428                 NaN            NaN
  1323.72        500.000        1.53665                 NaN            NaN   62.4883       0.870497        20.2214        6.40993        5.58898        2.88428                 NaN            NaN
  1320.51        500.000        1.53665                 NaN            NaN   62.4883       0.870497        20.2214        6.40993        5.58898        2.88428                 NaN            NaN
  1317.31        500.000        1.53665                 NaN            NaN   62.4883       0.870497        20.2214        6.40993        5.58898        2.88428                 NaN            NaN
  1314.10        500.000        1.53665                 NaN            NaN   62.4883       0.870497        20.2214        6.40993        5.58898        2.88428                 NaN            NaN
  1310.90        500.000        1.53665                 NaN            NaN   62.4883       0.870497        20.2214        6.40993        5.58898        2.88428                 NaN            NaN
  1307.69        500.000        1.01392                 NaN            NaN   62.4502       0.898478        20.0455        5.92353        6.51233        3.15604                 NaN            NaN
  1304.49        500.000       0.956604                 NaN            NaN   62.4462       0.901316        20.0305        6.52280        5.95583        3.18670                 NaN            NaN
  1301.28        500.000       0.875056                 NaN            NaN   62.4404       0.904513        20.0153        5.99381        6.53581        3.21908       0.160878E-001            NaN
  1298.08        500.000                 NaN            NaN            NaN   62.4581       0.907148        20.0225        6.61644        6.11659        3.31869       0.560558                 NaN
  1294.87        500.000                 NaN            NaN            NaN   62.4603       0.909932        20.0485        6.62052        6.07419        3.32405       0.562484                 NaN
  1291.67        500.000                 NaN            NaN            NaN   62.4603       0.909932        20.0485        6.62052        6.07419        3.32405       0.562484                 NaN
  1288.46        500.000                 NaN            NaN            NaN   62.4603       0.909932        20.0485        6.62052        6.07419        3.32405       0.562484                 NaN
  1285.26        500.000                 NaN            NaN            NaN   62.4603       0.909932        20.0485        6.62052        6.07419        3.32405       0.562484                 NaN
