|6.6.6
Archiving\03_Data\eq/QFM_m1.25/WD94/WD94_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.7271       0.272879                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.7271       0.272898                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.7271       0.272917                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.7271       0.272935                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.7270       0.272954                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.7270       0.272973                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.7270       0.272992                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.7270       0.273011                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.7270       0.273030                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.7270       0.273048                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.7269       0.273067                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.7269       0.273085                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.7269       0.273104                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.7269       0.273122                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.7269       0.273141                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.7268       0.273160                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.7268       0.273178                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.7268       0.273197                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.7268       0.273217                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.7268       0.273236                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.7267       0.273255                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.7267       0.273275                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.7267       0.273294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.7267       0.273314                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.7267       0.273333                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.7266       0.273353                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.7266       0.273372                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.7266       0.273392                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.7266       0.273412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.7266       0.273427                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.7266       0.273441                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.7265       0.273460                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.7201       0.273480       0.644254E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        98.9744       0.273628       0.752007                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        98.2278       0.273776        1.49842                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        96.2862       0.965288E-001   3.15950                 NaN  0.457763                 NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        94.9095                 NaN   4.38329                 NaN  0.707258                 NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        94.1980                 NaN   5.09434                 NaN  0.707657                 NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        93.4858                 NaN   5.80616                 NaN  0.708054                 NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        92.7791                 NaN   6.50678       0.567065E-002  0.708453                 NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        92.0709                 NaN   7.20260       0.176431E-001  0.708859                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        91.3894                 NaN   7.87228       0.290414E-001  0.709255                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        90.7072                 NaN   8.54266       0.404524E-001  0.709650                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        90.0243                 NaN   9.21374       0.518761E-001  0.710043                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        89.3407                 NaN   9.88552       0.633123E-001  0.710436                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        88.6564                 NaN   10.5580       0.747611E-001  0.710827                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        87.9714                 NaN   11.2312       0.862223E-001  0.711217                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        87.2857                 NaN   11.9050       0.976960E-001  0.711607                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        86.5992                 NaN   12.5796       0.109182       0.711994                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        85.9540                 NaN   13.2139       0.119708       0.712368                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        85.3082                 NaN   13.8488       0.130245       0.712740                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        84.6617                 NaN   14.4843       0.140793       0.713110                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        84.0147                 NaN   15.1205       0.151351       0.713480                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        83.3670                 NaN   15.7572       0.161920       0.713848                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        82.7187                 NaN   16.3946       0.172500       0.714216                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        82.0698                 NaN   17.0325       0.183090       0.714582                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        81.4203                 NaN   17.6711       0.193690       0.714946                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        80.8007                 NaN   18.2806       0.203407       0.715301                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        80.1806                 NaN   18.8906       0.213132       0.715654                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        79.5599                 NaN   19.5012       0.222867       0.716006                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        78.9387                 NaN   20.1123       0.232610       0.716357                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        78.3170                 NaN   20.7240       0.242363       0.716706                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        77.6947                 NaN   21.3362       0.252125       0.717054                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        77.0718                 NaN   21.9489       0.261896       0.717401                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        76.4485                 NaN   22.5621       0.271676       0.717746                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        75.8502                 NaN   23.1510       0.280687       0.718082                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        75.2515                 NaN   23.7404       0.289706       0.718417                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        74.6523                 NaN   24.3302       0.298733       0.718750                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        74.0526                 NaN   24.9206       0.307768       0.719082                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        73.4524                 NaN   25.5114       0.316810       0.719413                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        72.8518                 NaN   26.1026       0.325860       0.719742                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        72.2506                 NaN   26.6944       0.334918       0.720070                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        71.6491                 NaN   27.2866       0.343983       0.720396                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        71.0786                 NaN   27.8484       0.352292       0.720707                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        70.5077                 NaN   28.4107       0.360607       0.721017                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        69.9364                 NaN   28.9734       0.368928       0.721325                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        69.3646                 NaN   29.5365       0.377256       0.721632                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        68.7925                 NaN   30.0999       0.385591       0.721937                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        68.2200                 NaN   30.6638       0.393931       0.722241                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        67.6471                 NaN   31.2280       0.402278       0.722543                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        67.0739                 NaN   31.7927       0.410631       0.722844                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        66.5269                 NaN   32.3316       0.418410       0.723133                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        65.9796                 NaN   32.8708       0.426195       0.723420                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        65.4319                 NaN   33.4104       0.433985       0.723706                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        64.8840                 NaN   33.9503       0.441781       0.723990                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        64.3356                 NaN   34.4905       0.449581       0.724273                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        63.7870                 NaN   35.0311       0.457387       0.724554                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        63.2380                 NaN   35.5719       0.465198       0.724834                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        62.6888                 NaN   36.1131       0.473013       0.725112                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        62.1742                 NaN   36.6202       0.480290       0.725373                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        61.6593                 NaN   37.1275       0.487571       0.725632                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        61.1442                 NaN   37.6351       0.494856       0.725890                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        60.6288                 NaN   38.1429       0.502145       0.726146                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        60.1131                 NaN   38.6510       0.509439       0.726401                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        59.5972                 NaN   39.1594       0.516736       0.726654                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        59.0811                 NaN   39.6680       0.524037       0.726905                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        58.5647                 NaN   40.1768       0.531343       0.727155                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        58.0882                 NaN   40.6463       0.538166       0.727386                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        57.6114                 NaN   41.1159       0.544993       0.727615                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        57.1345                 NaN   41.5858       0.551823       0.727842                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        56.6574                 NaN   42.0558       0.558656       0.728068                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        56.1801                 NaN   42.5261       0.565492       0.728292                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        55.7027                 NaN   42.9965       0.572331       0.728515                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        55.2251                 NaN   43.4670       0.579174       0.728736                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        54.7473                 NaN   43.9378       0.586019       0.728956                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        54.3007                 NaN   44.3776       0.592555       0.729161                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        53.8539                 NaN   44.8176       0.599094       0.729365                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        53.4071                 NaN   45.2577       0.605635       0.729567                 NaN            NaN            NaN            NaN            NaN            NaN
