|6.6.6
Archiving\03_Data\eq/QFM_m1.25/WD94/WD94_2.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         Sp(TH),kg     
  2000.00        2500.00                 NaN
  1996.79        2500.00                 NaN
  1993.59        2500.00                 NaN
  1990.38        2500.00                 NaN
  1987.18        2500.00                 NaN
  1983.97        2500.00                 NaN
  1980.77        2500.00                 NaN
  1977.56        2500.00                 NaN
  1974.36        2500.00                 NaN
  1971.15        2500.00                 NaN
  1967.95        2500.00                 NaN
  1964.74        2500.00                 NaN
  1961.54        2500.00                 NaN
  1958.33        2500.00                 NaN
  1955.13        2500.00                 NaN
  1951.92        2500.00                 NaN
  1948.72        2500.00                 NaN
  1945.51        2500.00                 NaN
  1942.31        2500.00                 NaN
  1939.10        2500.00                 NaN
  1935.90        2500.00                 NaN
  1932.69        2500.00                 NaN
  1929.49        2500.00                 NaN
  1926.28        2500.00                 NaN
  1923.08        2500.00                 NaN
  1919.87        2500.00                 NaN
  1916.67        2500.00                 NaN
  1913.46        2500.00                 NaN
  1910.26        2500.00                 NaN
  1907.05        2500.00                 NaN
  1903.85        2500.00                 NaN
  1900.64        2500.00                 NaN
  1897.44        2500.00                 NaN
  1894.23        2500.00                 NaN
  1891.03        2500.00                 NaN
  1887.82        2500.00                 NaN
  1884.62        2500.00                 NaN
  1881.41        2500.00                 NaN
  1878.21        2500.00                 NaN
  1875.00        2500.00       0.826939E-005
  1871.79        2500.00       0.257293E-004
  1868.59        2500.00       0.424043E-004
  1865.38        2500.00       0.590792E-004
  1862.18        2500.00       0.757542E-004
  1858.97        2500.00       0.924292E-004
  1855.77        2500.00       0.109104E-003
  1852.56        2500.00       0.125779E-003
  1849.36        2500.00       0.142454E-003
  1846.15        2500.00       0.159129E-003
  1842.95        2500.00       0.174491E-003
  1839.74        2500.00       0.189854E-003
  1836.54        2500.00       0.205216E-003
  1833.33        2500.00       0.220578E-003
  1830.13        2500.00       0.235940E-003
  1826.92        2500.00       0.251302E-003
  1823.72        2500.00       0.266664E-003
  1820.51        2500.00       0.282027E-003
  1817.31        2500.00       0.296185E-003
  1814.10        2500.00       0.310343E-003
  1810.90        2500.00       0.324502E-003
  1807.69        2500.00       0.338660E-003
  1804.49        2500.00       0.352818E-003
  1801.28        2500.00       0.366976E-003
  1798.08        2500.00       0.381135E-003
  1794.87        2500.00       0.395293E-003
  1791.67        2500.00       0.408354E-003
  1788.46        2500.00       0.421416E-003
  1785.26        2500.00       0.434477E-003
  1782.05        2500.00       0.447538E-003
  1778.85        2500.00       0.460600E-003
  1775.64        2500.00       0.473661E-003
  1772.44        2500.00       0.486722E-003
  1769.23        2500.00       0.499784E-003
  1766.03        2500.00       0.511770E-003
  1762.82        2500.00       0.523756E-003
  1759.62        2500.00       0.535742E-003
  1756.41        2500.00       0.547728E-003
  1753.21        2500.00       0.559715E-003
  1750.00        2500.00       0.571701E-003
  1746.79        2500.00       0.583687E-003
  1743.59        2500.00       0.595673E-003
  1740.38        2500.00       0.606802E-003
  1737.18        2500.00       0.617931E-003
  1733.97        2500.00       0.629061E-003
  1730.77        2500.00       0.640190E-003
  1727.56        2500.00       0.651319E-003
  1724.36        2500.00       0.662448E-003
  1721.15        2500.00       0.673577E-003
  1717.95        2500.00       0.684706E-003
  1714.74        2500.00       0.695009E-003
  1711.54        2500.00       0.705313E-003
  1708.33        2500.00       0.715616E-003
  1705.13        2500.00       0.725920E-003
  1701.92        2500.00       0.736223E-003
  1698.72        2500.00       0.746526E-003
  1695.51        2500.00       0.756830E-003
  1692.31        2500.00       0.767133E-003
  1689.10        2500.00       0.776701E-003
  1685.90        2500.00       0.786269E-003
  1682.69        2500.00       0.795837E-003
  1679.49        2500.00       0.805405E-003
  1676.28        2500.00       0.814973E-003
  1673.08        2500.00       0.824541E-003
  1669.87        2500.00       0.834109E-003
  1666.67        2500.00       0.843677E-003
  1663.46        2500.00       0.852748E-003
  1660.26        2500.00       0.861819E-003
  1657.05        2500.00       0.870890E-003
  1653.85        2500.00       0.879961E-003
  1650.64        2500.00       0.888625E-003
  1647.44        2500.00       0.897288E-003
  1644.23        2500.00       0.906189E-003
  1641.03        2500.00       0.914804E-003
  1637.82        2500.00       0.911364E-003
  1634.62        2500.00       0.907924E-003
  1631.41        2500.00       0.904484E-003
  1628.21        2500.00       0.901044E-003
  1625.00        2500.00       0.897605E-003
  1621.79        2500.00       0.894165E-003
  1618.59        2500.00       0.890725E-003
  1615.38        2500.00       0.887285E-003
  1612.18        2500.00       0.881040E-003
  1608.97        2500.00       0.874795E-003
  1605.77        2500.00       0.868550E-003
  1602.56        2500.00       0.862305E-003
  1599.36        2500.00       0.856059E-003
  1596.15        2500.00       0.849814E-003
  1592.95        2500.00       0.843569E-003
  1589.74        2500.00       0.837324E-003
  1586.54        2500.00       0.830355E-003
  1583.33        2500.00       0.823386E-003
  1580.13        2500.00       0.816418E-003
  1576.92        2500.00       0.809449E-003
  1573.72        2500.00       0.802480E-003
  1570.51        2500.00       0.795511E-003
  1567.31        2500.00       0.788542E-003
  1564.10        2500.00       0.781574E-003
  1560.90        2500.00       0.773966E-003
  1557.69        2500.00       0.766359E-003
  1554.49        2500.00       0.758752E-003
  1551.28        2500.00       0.751144E-003
  1548.08        2500.00       0.743537E-003
  1544.87        2500.00       0.735929E-003
  1541.67        2500.00       0.728322E-003
  1538.46        2500.00       0.720715E-003
  1535.26        2500.00       0.712080E-003
  1532.05        2500.00       0.703446E-003
  1528.85        2500.00       0.694811E-003
  1525.64        2500.00       0.686177E-003
  1522.44        2500.00       0.677542E-003
  1519.23        2500.00       0.668908E-003
  1516.03        2500.00       0.660274E-003
  1512.82        2500.00       0.651639E-003
  1509.62        2500.00       0.641878E-003
  1506.41        2500.00       0.632116E-003
  1503.21        2500.00       0.622355E-003
  1500.00        2500.00       0.612594E-003
  1496.79        2500.00       0.602832E-003
  1493.59        2500.00       0.593071E-003
  1490.38        2500.00       0.583309E-003
  1487.18        2500.00       0.573548E-003
  1483.97        2500.00       0.563906E-003
  1480.77        2500.00       0.554264E-003
  1477.56        2500.00       0.544622E-003
  1474.36        2500.00       0.534980E-003
  1471.15        2500.00       0.531214E-003
  1467.95        2500.00       0.534991E-003
  1464.74        2500.00       0.540110E-003
  1461.54        2500.00       0.545230E-003
  1458.33        2500.00       0.554317E-003
  1455.13        2500.00       0.563403E-003
  1451.92        2500.00       0.572490E-003
  1448.72        2500.00       0.581576E-003
  1445.51        2500.00       0.590663E-003
  1442.31        2500.00       0.599749E-003
  1439.10        2500.00       0.608836E-003
  1435.90        2500.00       0.617922E-003
  1432.69        2500.00       0.630098E-003
  1429.49        2500.00       0.642275E-003
  1426.28        2500.00       0.675373E-003
  1423.08        2500.00       0.694534E-003
  1419.87        2500.00       0.694534E-003
  1416.67        2500.00       0.694534E-003
  1413.46        2500.00       0.694534E-003
  1410.26        2500.00       0.775695E-003
  1407.05        2500.00       0.775695E-003
  1403.85        2500.00       0.775695E-003
  1400.64        2500.00       0.775695E-003
  1397.44        2500.00       0.856816E-003
  1394.23        2500.00       0.856816E-003
  1391.03        2500.00       0.896880E-003
  1387.82        2500.00       0.909035E-003
  1384.62        2500.00       0.919139E-003
  1381.41        2500.00       0.919139E-003
  1378.21        2500.00       0.919139E-003
  1375.00        2500.00       0.919139E-003
  1371.79        2500.00       0.919139E-003
  1368.59        2500.00       0.919139E-003
  1365.38        2500.00       0.919139E-003
  1362.18        2500.00       0.919139E-003
  1358.97        2500.00       0.991477E-003
  1355.77        2500.00       0.991477E-003
  1352.56        2500.00       0.991477E-003
  1349.36        2500.00       0.991477E-003
  1346.15        2500.00       0.991477E-003
  1342.95        2500.00       0.991477E-003
  1339.74        2500.00       0.991477E-003
  1336.54        2500.00       0.991477E-003
  1333.33        2500.00       0.105769E-002
  1330.13        2500.00       0.105769E-002
  1326.92        2500.00       0.105769E-002
  1323.72        2500.00       0.105769E-002
  1320.51        2500.00       0.108613E-002
  1317.31        2500.00       0.110685E-002
  1314.10        2500.00       0.112657E-002
  1310.90        2500.00       0.112657E-002
  1307.69        2500.00       0.113477E-002
  1304.49        2500.00       0.113477E-002
  1301.28        2500.00       0.113477E-002
  1298.08        2500.00       0.113477E-002
  1294.87        2500.00       0.113477E-002
  1291.67        2500.00       0.113477E-002
  1288.46        2500.00       0.113477E-002
  1285.26        2500.00       0.113477E-002
  1282.05        2500.00       0.116959E-002
  1278.85        2500.00       0.116959E-002
  1275.64        2500.00       0.116959E-002
  1272.44        2500.00       0.116959E-002
  1269.23        2500.00       0.116959E-002
  1266.03        2500.00       0.116959E-002
  1262.82        2500.00       0.116959E-002
  1259.62        2500.00       0.116959E-002
  1256.41        2500.00       0.120781E-002
  1253.21        2500.00       0.120781E-002
  1250.00        2500.00       0.120781E-002
  1246.79        2500.00       0.120781E-002
  1243.59        2500.00       0.120781E-002
  1240.38        2500.00       0.120781E-002
