|6.6.6
Archiving\03_Data\eqLP/QFM_m3.75/KHA22/KHA22_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.5968       0.364459       0.387014E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.5968       0.364458       0.387014E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.5968       0.364458       0.387014E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.5968       0.364458       0.387013E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.5968       0.364458       0.387013E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.5968       0.364458       0.387013E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.5968       0.364457       0.387013E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.5968       0.364457       0.387012E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.5968       0.364457       0.387012E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.5968       0.364457       0.387012E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.5968       0.364456       0.387012E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.5968       0.364456       0.387011E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.5968       0.364456       0.387011E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.5968       0.364456       0.387011E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.5968       0.364456       0.387011E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.5968       0.364455       0.387010E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.5968       0.364455       0.387010E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.5968       0.364455       0.387010E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.5968       0.364455       0.387010E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.5968       0.364454       0.387009E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.5968       0.364454       0.387009E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.5968       0.364454       0.387009E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.5968       0.364454       0.387009E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.5968       0.364453       0.387008E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.5968       0.364453       0.387008E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.5968       0.364453       0.387008E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.5968       0.364452       0.387007E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.5968       0.364452       0.387007E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.1796       0.364451       0.375329E-001  0.418412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        98.3809       0.364450       0.352368E-001   1.21941                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        97.5822       0.364448       0.329407E-001   2.02040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        96.7835       0.364447       0.306446E-001   2.82138                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        95.9849       0.364445       0.283486E-001   3.62235                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        95.2166       0.364444       0.260334E-001   4.39295                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        94.4483       0.364442       0.237183E-001   5.16353                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        93.6974       0.364440       0.214759E-001   5.91672                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        92.8972       0.350569       0.190702E-001   6.70752       0.256174E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        90.7708                 NaN  0.137252E-001   8.54238       0.673113                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        90.0504                 NaN  0.114035E-001   9.26510       0.673110                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        89.3422                 NaN  0.913414E-002   9.97551       0.673108                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        88.6341                 NaN  0.686481E-002   10.6859       0.673105                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        87.9389                 NaN  0.460298E-002   11.3834       0.673102                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        87.2437                 NaN  0.234116E-002   12.0809       0.673099                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        86.5483                 NaN            NaN   12.7694       0.673097       0.920546E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        85.8844                 NaN            NaN   13.4148       0.673098       0.277191E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        85.2303                 NaN            NaN   14.0508       0.673099       0.457511E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        84.5762                 NaN            NaN   14.6869       0.673100       0.637831E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        83.9221                 NaN            NaN   15.3229       0.673102       0.818153E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        83.2681                 NaN            NaN   15.9590       0.673103       0.998475E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        82.6408                 NaN            NaN   16.5693       0.673104       0.116790                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        82.0135                 NaN            NaN   17.1796       0.673106       0.133733                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        81.3863                 NaN            NaN   17.7899       0.673107       0.150675                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        80.7590                 NaN            NaN   18.4002       0.673108       0.167618                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        80.1318                 NaN            NaN   19.0106       0.673110       0.184561                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        79.5045                 NaN            NaN   19.6209       0.673111       0.201504                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        78.8772                 NaN            NaN   20.2312       0.673113       0.218446                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        78.2500                 NaN            NaN   20.8415       0.673114       0.235389                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        77.6575                 NaN            NaN   21.4184       0.673115       0.251014                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        77.0650                 NaN            NaN   21.9952       0.673117       0.266638                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        76.4725                 NaN            NaN   22.5721       0.673118       0.282263                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        75.8800                 NaN            NaN   23.1490       0.673120       0.297888                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        75.2875                 NaN            NaN   23.7258       0.673121       0.313513                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        74.6951                 NaN            NaN   24.3027       0.673123       0.329137                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        74.1026                 NaN            NaN   24.8796       0.673124       0.344762                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        73.5101                 NaN            NaN   25.4564       0.673126       0.360387                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        72.9492                 NaN            NaN   26.0028       0.673127       0.374831                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        72.3884                 NaN            NaN   26.5492       0.673128       0.389275                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        71.8275                 NaN            NaN   27.0957       0.673130       0.403719                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        71.2666                 NaN            NaN   27.6421       0.673131       0.418163                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        70.7058                 NaN            NaN   28.1885       0.673133       0.432607                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        70.1449                 NaN            NaN   28.7349       0.673134       0.447052                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        69.5840                 NaN            NaN   29.2813       0.673136       0.461496                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        69.0232                 NaN            NaN   29.8278       0.673137       0.475940                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        68.4897                 NaN            NaN   30.3479       0.673139       0.489238                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        67.9563                 NaN            NaN   30.8680       0.673140       0.502536                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        67.4229                 NaN            NaN   31.3881       0.673142       0.515834                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        66.8894                 NaN            NaN   31.9083       0.673143       0.529131                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        66.3560                 NaN            NaN   32.4284       0.673145       0.542429                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        65.8226                 NaN            NaN   32.9485       0.673146       0.555727                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        65.2891                 NaN            NaN   33.4687       0.673148       0.569026                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        64.7557                 NaN            NaN   33.9888       0.673150       0.582324                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        64.2509                 NaN            NaN   34.4813       0.673151       0.594698                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        63.7460                 NaN            NaN   34.9737       0.673153       0.607072                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        63.2412                 NaN            NaN   35.4662       0.673154       0.619447                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        62.7364                 NaN            NaN   35.9587       0.673156       0.631821                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        62.2315                 NaN            NaN   36.4511       0.673157       0.644195                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        61.7267                 NaN            NaN   36.9436       0.673159       0.656570                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        61.2218                 NaN            NaN   37.4361       0.673160       0.668945                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        60.7170                 NaN            NaN   37.9285       0.673162       0.681319                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        60.2413                 NaN            NaN   38.3927       0.673163       0.692794                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        59.7657                 NaN            NaN   38.8569       0.673164       0.704270                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        59.2900                 NaN            NaN   39.3210       0.673166       0.715745                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        58.8144                 NaN            NaN   39.7852       0.673167       0.727221                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        58.3387                 NaN            NaN   40.2494       0.673169       0.738696                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        57.8631                 NaN            NaN   40.7136       0.673170       0.750171                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        57.3874                 NaN            NaN   41.1778       0.673172       0.761647                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        56.9118                 NaN            NaN   41.6419       0.673173       0.773123                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        56.4657                 NaN            NaN   42.0772       0.673175       0.783928                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        56.0196                 NaN            NaN   42.5125       0.673176       0.794733                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        55.5736                 NaN            NaN   42.9477       0.673177       0.805538                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        55.1275                 NaN            NaN   43.3830       0.673179       0.816343                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        54.6814                 NaN            NaN   43.8183       0.673180       0.827148                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        54.2353                 NaN            NaN   44.2535       0.673182       0.837953                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        53.7893                 NaN            NaN   44.6888       0.673183       0.848758                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        53.3432                 NaN            NaN   45.1241       0.673184       0.859564                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        52.9293                 NaN            NaN   45.5278       0.673186       0.869699                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        52.5154                 NaN            NaN   45.9315       0.673187       0.879835                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        52.1016                 NaN            NaN   46.3353       0.673188       0.889971                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        51.6877                 NaN            NaN   46.7390       0.673190       0.900107                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        51.2738                 NaN            NaN   47.1428       0.673191       0.910243                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        50.8599                 NaN            NaN   47.5465       0.673192       0.920379                 NaN            NaN            NaN            NaN            NaN            NaN
