|6.6.6
Archiving\03_Data\eq/QFM_m1/TIS/TIS_3.tab                                 
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1737.18        2500.00        99.1844       0.809934       0.567041E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        99.1843       0.810015       0.567052E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        99.1433       0.810106       0.400107E-002  0.426052E-001            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        99.0407       0.810211                 NaN  0.149121                 NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        99.0337       0.810296                 NaN  0.155972                 NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        99.0283       0.810379                 NaN  0.161291                 NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        99.0229       0.810463                 NaN  0.166612                 NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        99.0149       0.810547                 NaN  0.174548                 NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        99.0069       0.810632                 NaN  0.182485                 NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        98.9989       0.810716                 NaN  0.190424                 NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        98.9908       0.810801                 NaN  0.198364                 NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        98.9799       0.810887                 NaN  0.209254                 NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        98.9689       0.810972                 NaN  0.220146                 NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        98.9522       0.811065                 NaN  0.232040       0.466100E-002            NaN            NaN            NaN            NaN
  1692.31        2500.00        98.9272       0.811168                 NaN  0.245718       0.158666E-001            NaN            NaN            NaN            NaN
  1689.10        2500.00        98.8864       0.811277                 NaN  0.275633       0.266570E-001            NaN            NaN            NaN            NaN
  1685.90        2500.00        98.8456       0.811385                 NaN  0.305555       0.374503E-001            NaN            NaN            NaN            NaN
  1682.69        2500.00        98.8048       0.811494                 NaN  0.335485       0.482465E-001            NaN            NaN            NaN            NaN
  1679.49        2500.00        98.7639       0.811602                 NaN  0.365421       0.590457E-001            NaN            NaN            NaN            NaN
  1676.28        2500.00        98.7231       0.811710                 NaN  0.395365       0.698479E-001            NaN            NaN            NaN            NaN
  1673.08        2500.00        98.6822       0.811819                 NaN  0.425315       0.806531E-001            NaN            NaN            NaN            NaN
  1669.87        2500.00        98.6413       0.811927                 NaN  0.455273       0.914612E-001            NaN            NaN            NaN            NaN
  1666.67        2500.00        98.6005       0.812035                 NaN  0.485238       0.102272                 NaN            NaN            NaN            NaN
  1663.46        2500.00        98.3987       0.812208                 NaN  0.676699       0.112407                 NaN            NaN            NaN            NaN
  1660.26        2500.00        98.1968       0.812380                 NaN  0.868235       0.122547                 NaN            NaN            NaN            NaN
  1657.05        2500.00        97.9949       0.812551                 NaN   1.05985       0.132690                 NaN            NaN            NaN            NaN
  1653.85        2500.00        97.7929       0.812722                 NaN   1.25153       0.142838                 NaN            NaN            NaN            NaN
  1650.64        2500.00        97.5908       0.812892                 NaN   1.44329       0.152990                 NaN            NaN            NaN            NaN
  1647.44        2500.00        97.3887       0.813062                 NaN   1.63512       0.163147                 NaN            NaN            NaN            NaN
  1644.23        2500.00        97.1864       0.813231                 NaN   1.82703       0.173307                 NaN            NaN            NaN            NaN
  1641.03        2500.00        96.9841       0.813400                 NaN   2.01901       0.183472                 NaN            NaN            NaN            NaN
  1637.82        2500.00        96.3984       0.813725                 NaN   2.59486       0.193010                 NaN            NaN            NaN            NaN
  1634.62        2500.00        95.8122       0.814048                 NaN   3.17115       0.202556                 NaN            NaN            NaN            NaN
  1631.41        2500.00        95.2257       0.814369                 NaN   3.74787       0.212108                 NaN            NaN            NaN            NaN
  1628.21        2500.00        94.6386       0.814687                 NaN   4.32502       0.221667                 NaN            NaN            NaN            NaN
  1625.00        2500.00        94.0512       0.815004                 NaN   4.90258       0.231234                 NaN            NaN            NaN            NaN
  1621.79        2500.00        93.4633       0.815319                 NaN   5.48057       0.240807                 NaN            NaN            NaN            NaN
  1618.59        2500.00        92.8750       0.815631                 NaN   6.05896       0.250387                 NaN            NaN            NaN            NaN
  1615.38        2500.00        92.2863       0.815941                 NaN   6.63777       0.259973                 NaN            NaN            NaN            NaN
  1612.18        2500.00        91.6586       0.816275                 NaN   7.25627       0.268806                 NaN            NaN            NaN            NaN
  1608.97        2500.00        91.0305       0.816606                 NaN   7.87524       0.277645                 NaN            NaN            NaN            NaN
  1605.77        2500.00        90.4019       0.816934                 NaN   8.49466       0.286491                 NaN            NaN            NaN            NaN
  1602.56        2500.00        89.7729       0.817260                 NaN   9.11454       0.295343                 NaN            NaN            NaN            NaN
  1599.36        2500.00        89.1434       0.817584                 NaN   9.73486       0.304201                 NaN            NaN            NaN            NaN
  1596.15        2500.00        88.5134       0.817905                 NaN   10.3556       0.313065                 NaN            NaN            NaN            NaN
  1592.95        2500.00        87.8830       0.818224                 NaN   10.9768       0.321935                 NaN            NaN            NaN            NaN
  1589.74        2500.00        87.2522       0.818540                 NaN   11.5984       0.330812                 NaN            NaN            NaN            NaN
  1586.54        2500.00        86.6573       0.818848                 NaN   12.1847       0.339056                 NaN            NaN            NaN            NaN
  1583.33        2500.00        86.0621       0.819153                 NaN   12.7714       0.347306                 NaN            NaN            NaN            NaN
  1580.13        2500.00        85.4665       0.819456                 NaN   13.3585       0.355562                 NaN            NaN            NaN            NaN
  1576.92        2500.00        84.8705       0.819756                 NaN   13.9459       0.363822                 NaN            NaN            NaN            NaN
  1573.72        2500.00        84.2962       0.820050                 NaN   14.5120       0.371755                 NaN            NaN            NaN            NaN
  1570.51        2500.00        83.7216       0.820342                 NaN   15.0784       0.379692                 NaN            NaN            NaN            NaN
  1567.31        2500.00        83.1608       0.820625                 NaN   15.6310       0.387584                 NaN            NaN            NaN            NaN
  1564.10        2500.00        82.3342       0.821272                 NaN   16.0170       0.390417       0.437161                 NaN            NaN            NaN
  1560.90        2500.00        81.1942       0.822402                 NaN   16.1268       0.384470        1.47213                 NaN            NaN            NaN
  1557.69        2500.00        80.0511       0.823534                 NaN   16.2370       0.378507        2.50991                 NaN            NaN            NaN
  1554.49        2500.00        78.9049       0.824668                 NaN   16.3474       0.372526        3.55052                 NaN            NaN            NaN
  1551.28        2500.00        77.7557       0.825803                 NaN   16.4581       0.366529        4.59395                 NaN            NaN            NaN
  1548.08        2500.00        76.6033       0.826939                 NaN   16.5690       0.360514        5.64022                 NaN            NaN            NaN
  1544.87        2500.00        75.4479       0.828077                 NaN   16.6802       0.354481        6.68933                 NaN            NaN            NaN
  1541.67        2500.00        74.2893       0.829216                 NaN   16.7917       0.348432        7.74128                 NaN            NaN            NaN
  1538.46        2500.00        73.1277       0.830356                 NaN   16.9035       0.342365        8.79609                 NaN            NaN            NaN
  1535.26        2500.00        72.1017       0.831398                 NaN   16.9879       0.332970        9.74602                 NaN            NaN            NaN
  1532.05        2500.00        71.0732       0.832441                 NaN   17.0726       0.323552        10.6983                 NaN            NaN            NaN
  1528.85        2500.00        70.0422       0.833486                 NaN   17.1574       0.314109        11.6529                 NaN            NaN            NaN
  1525.64        2500.00        69.0087       0.834532                 NaN   17.2424       0.304642        12.6098                 NaN            NaN            NaN
  1522.44        2500.00        67.9727       0.835579                 NaN   17.3276       0.295151        13.5690                 NaN            NaN            NaN
  1519.23        2500.00        66.9342       0.836627                 NaN   17.4129       0.285635        14.5307                 NaN            NaN            NaN
  1516.03        2500.00        65.8931       0.837677                 NaN   17.4985       0.276095        15.4946                 NaN            NaN            NaN
  1512.82        2500.00        64.8496       0.838727                 NaN   17.5842       0.266531        16.4610                 NaN            NaN            NaN
  1509.62        2500.00        63.8380       0.839767                 NaN   17.6624       0.252725        17.4070                 NaN            NaN            NaN
  1506.41        2500.00        62.8241       0.840807                 NaN   17.7408       0.238884        18.3554                 NaN            NaN            NaN
  1503.21        2500.00        61.8078       0.841849                 NaN   17.8194       0.225009        19.3060                 NaN            NaN            NaN
  1500.00        2500.00        60.7890       0.842893                 NaN   17.8981       0.211099        20.2588                 NaN            NaN            NaN
  1496.79        2500.00        59.0590       0.844735                 NaN   18.0984       0.205305        20.6440        1.14849                 NaN            NaN
  1493.59        2500.00        57.1921       0.846739                 NaN   18.3239       0.202223        20.8561        2.57890                 NaN            NaN
  1490.38        2500.00        55.4067       0.848668                 NaN   18.5350       0.199361        21.0560        3.95418                 NaN            NaN
  1487.18        2500.00        53.6134       0.850602                 NaN   18.7470       0.196486        21.2568        5.33568                 NaN            NaN
  1483.97        2500.00        51.9121       0.852450                 NaN   18.9431       0.193706        21.4600        6.63865                 NaN            NaN
  1480.77        2500.00        50.1847       0.854325                 NaN   19.1116       0.205317        21.0382        7.79818       0.807707                 NaN
  1477.56        2500.00        50.1827       0.854370                 NaN   19.1124       0.205330        21.0390        7.79847       0.807740                 NaN
  1474.36        2500.00        46.6112       0.858204                 NaN   19.3685       0.272498        18.4422        9.62181        4.82546                 NaN
  1471.15        2500.00        46.6093       0.858246                 NaN   19.3693       0.272514        18.4429        9.62215        4.82564                 NaN
  1467.95        2500.00        46.6074       0.858288                 NaN   19.3700       0.272530        18.4436        9.62248        4.82582                 NaN
  1464.74        2500.00        46.6054       0.858329                 NaN   19.3707       0.272546        18.4442        9.62282        4.82600                 NaN
  1461.54        2500.00        40.0071       0.865480                 NaN   19.7741       0.397820        14.5027        11.1956        13.2572                 NaN
  1458.33        2500.00        40.0053       0.865517                 NaN   19.7747       0.397841        14.5032        11.1959        13.2576                 NaN
  1455.13        2500.00        40.0035       0.865553                 NaN   19.7753       0.397862        14.5036        11.1963        13.2579                 NaN
  1451.92        2500.00        40.0017       0.865590                 NaN   19.7759       0.397884        14.5040        11.1966        13.2583                 NaN
  1448.72        2500.00        39.9999       0.865626                 NaN   19.7765       0.397905        14.5044        11.1970        13.2587                 NaN
  1445.51        2500.00        39.9981       0.865663                 NaN   19.7771       0.397926        14.5049        11.1973        13.2591                 NaN
  1442.31        2500.00        39.9963       0.865699                 NaN   19.7777       0.397947        14.5053        11.1977        13.2595                 NaN
  1439.10        2500.00        39.9945       0.865736                 NaN   19.7783       0.397969        14.5057        11.1980        13.2598                 NaN
  1435.90        2500.00        28.9289       0.878168                 NaN   20.2021       0.600062        11.1526        18.2393        19.9989                 NaN
  1432.69        2500.00        28.9275       0.878195                 NaN   20.2025       0.600089        11.1528        18.2396        19.9993                 NaN
  1429.49        2500.00        28.9261       0.878222                 NaN   20.2029       0.600116        11.1530        18.2400        19.9997                 NaN
  1426.28        2500.00        28.9247       0.878249                 NaN   20.2033       0.600143        11.1532        18.2404        20.0000                 NaN
  1423.08        2500.00        24.3343       0.883689                 NaN   20.2308       0.689246        10.9976        19.9125        22.9519                 NaN
  1419.87        2500.00        23.2763       0.884988                 NaN   20.2195       0.711567        11.0520        23.6447        20.2109                 NaN
  1416.67        2500.00        22.2187       0.886261                 NaN   20.2139       0.734441        11.1028        24.2986        20.5177       0.276870E-001
  1413.46        2500.00        22.2176       0.886283                 NaN   20.2141       0.734470        11.1029        24.2989        20.5180       0.276890E-001
  1410.26        2500.00        18.8298       0.888743                 NaN   20.7194       0.778268        9.84212        24.9304        22.7348        1.27643     
  1407.05        2500.00        18.8289       0.888761                 NaN   20.7196       0.778296        9.84220        24.9307        22.7350        1.27652     
  1403.85        2500.00        18.8280       0.888780                 NaN   20.7198       0.778325        9.84228        24.9309        22.7353        1.27660     
  1400.64        2500.00        18.8271       0.888798                 NaN   20.7200       0.778353        9.84237        24.9311        22.7355        1.27669     
  1397.44        2500.00        18.8262       0.888817                 NaN   20.7202       0.778381        9.84245        24.9313        22.7358        1.27678     
  1394.23        2500.00        18.8253       0.888835                 NaN   20.7204       0.778410        9.84253        24.9316        22.7361        1.27687     
  1391.03        2500.00        18.8244       0.888853                 NaN   20.7206       0.778438        9.84262        24.9318        22.7363        1.27696     
  1387.82        2500.00        18.8235       0.888872                 NaN   20.7208       0.778466        9.84270        24.9320        22.7366        1.27704     
  1384.62        2500.00        9.91668       0.895390                 NaN   21.9576       0.890661        6.87404        28.4994        26.0245        4.94169     
  1381.41        2500.00        9.91625       0.895401                 NaN   21.9576       0.890685        6.87404        28.4995        26.0245        4.94198     
  1378.21        2500.00        9.91582       0.895411                 NaN   21.9576       0.890710        6.87404        28.4996        26.0245        4.94228     
  1375.00        2500.00        9.91539       0.895422                 NaN   21.9576       0.890734        6.87404        28.4997        26.0245        4.94257     
  1371.79        2500.00        9.91496       0.895432                 NaN   21.9577       0.890759        6.87403        28.4997        26.0246        4.94287     
  1368.59        2500.00        9.91453       0.895442                 NaN   21.9577       0.890783        6.87403        28.4998        26.0246        4.94317     
  1365.38        2500.00        9.91410       0.895453                 NaN   21.9577       0.890807        6.87403        28.4999        26.0246        4.94346     
  1362.18        2500.00        9.91367       0.895463                 NaN   21.9577       0.890832        6.87403        28.5000        26.0246        4.94376     
  1358.97        2500.00        4.61239       0.899589                 NaN   22.5315       0.949866        5.69652        26.1177        31.6666        7.52584     
  1355.77        2500.00        4.61222       0.899595                 NaN   22.5314       0.949888        5.69649        26.1176        31.6665        7.52626     
  1352.56        2500.00        4.61206       0.899601                 NaN   22.5314       0.949910        5.69647        26.1175        31.6665        7.52667     
  1349.36        2500.00        4.61189       0.899608                 NaN   22.5313       0.949932        5.69644        26.1173        31.6664        7.52709     
  1346.15        2500.00        4.61172       0.899614                 NaN   22.5312       0.949953        5.69641        26.1172        31.6664        7.52751     
  1342.95        2500.00        4.61155       0.899620                 NaN   22.5311       0.949975        5.69639        26.1171        31.6663        7.52792     
  1339.74        2500.00        4.61138       0.899626                 NaN   22.5310       0.949996        5.69636        26.1170        31.6663        7.52834     
  1336.54        2500.00        4.61121       0.899632                 NaN   22.5309       0.950018        5.69633        26.1169        31.6662        7.52875     
  1333.33        2500.00       0.803953       0.902926                 NaN   22.7695       0.982739        5.42193        33.6070        25.9300        9.58193     
  1330.13        2500.00       0.387041       0.903320                 NaN   22.7810       0.985850        5.42580        25.9016        33.8033        9.81199     
  1326.92        2500.00                 NaN  0.903687                 NaN   22.7913       0.987739        5.45135        25.8768        33.9603        10.0288     
  1323.72        2500.00                 NaN  0.903690                 NaN   22.7912       0.987759        5.45131        25.8766        33.9602        10.0293     
  1320.51        2500.00                 NaN  0.903596                 NaN   22.8263       0.980429        5.90440        25.8909        33.3996        10.0947     
  1317.31        2500.00                 NaN  0.903599                 NaN   22.8262       0.980448        5.90436        25.8907        33.3995        10.0953     
  1314.10        2500.00                 NaN  0.903602                 NaN   22.8260       0.980467        5.90431        25.8905        33.3993        10.0958     
  1310.90        2500.00                 NaN  0.903605                 NaN   22.8258       0.980487        5.90427        25.8903        33.3991        10.0963     
  1307.69        2500.00                 NaN  0.903419                 NaN   22.8969       0.965563        6.78310        32.3245        25.9023        10.2242     
  1304.49        2500.00                 NaN  0.903422                 NaN   22.8967       0.965582        6.78304        32.3243        25.9021        10.2248     
  1301.28        2500.00                 NaN  0.903425                 NaN   22.8966       0.965600        6.78299        32.3242        25.9020        10.2253     
  1298.08        2500.00                 NaN  0.903427                 NaN   22.8964       0.965619        6.78294        32.3240        25.9018        10.2258     
  1294.87        2500.00                 NaN  0.903430                 NaN   22.8962       0.965638        6.78289        32.3239        25.9016        10.2264     
  1291.67        2500.00                 NaN  0.903433                 NaN   22.8961       0.965657        6.78284        32.3237        25.9014        10.2269     
  1288.46        2500.00                 NaN  0.903436                 NaN   22.8959       0.965675        6.78279        32.3236        25.9012        10.2274     
  1285.26        2500.00                 NaN  0.903438                 NaN   22.8957       0.965694        6.78274        32.3234        25.9010        10.2279     
  1282.05        2500.00                 NaN  0.903091                 NaN   23.0257       0.942697        8.36849        30.4446        25.8490        10.4665     
  1278.85        2500.00                 NaN  0.903094                 NaN   23.0255       0.942715        8.36842        30.4444        25.8488        10.4670     
  1275.64        2500.00                 NaN  0.903096                 NaN   23.0254       0.942733        8.36836        30.4443        25.8486        10.4675     
  1272.44        2500.00                 NaN  0.903099                 NaN   23.0252       0.942751        8.36830        30.4442        25.8484        10.4681     
  1269.23        2500.00                 NaN  0.903101                 NaN   23.0250       0.942769        8.36823        30.4440        25.8482        10.4686     
  1266.03        2500.00                 NaN  0.903103                 NaN   23.0249       0.942787        8.36817        30.4439        25.8480        10.4692     
  1262.82        2500.00                 NaN  0.903106                 NaN   23.0247       0.942805        8.36811        30.4438        25.8478        10.4697     
  1259.62        2500.00                 NaN  0.903108                 NaN   23.0245       0.942823        8.36805        30.4436        25.8476        10.4702     
  1256.41        2500.00                 NaN  0.902808                 NaN   23.1403       0.925009        9.82106        25.7620        28.7656        10.6832     
  1253.21        2500.00                 NaN  0.902810                 NaN   23.1401       0.925026        9.82099        25.7618        28.7655        10.6838     
  1250.00        2500.00                 NaN  0.902812                 NaN   23.1399       0.925043        9.82091        25.7616        28.7654        10.6843     
  1246.79        2500.00                 NaN  0.902814                 NaN   23.1398       0.925061        9.82084        25.7614        28.7653        10.6849     
  1243.59        2500.00                 NaN  0.902817                 NaN   23.1396       0.925078        9.82077        25.7612        28.7651        10.6854     
  1240.38        2500.00                 NaN  0.902819                 NaN   23.1394       0.925096        9.82069        25.7610        28.7650        10.6860     
  1237.18        2500.00                 NaN  0.902821                 NaN   23.1392       0.925113        9.82062        25.7608        28.7649        10.6865     
  1233.97        2500.00                 NaN  0.902823                 NaN   23.1391       0.925130        9.82055        25.7606        28.7648        10.6871     
  1230.77        2500.00                 NaN  0.902552                 NaN   23.2444       0.913396        11.1339        25.6277        27.2942        10.8838     
  1227.56        2500.00                 NaN  0.902554                 NaN   23.2442       0.913413        11.1338        25.6275        27.2941        10.8844     
  1224.36        2500.00                 NaN  0.902556                 NaN   23.2441       0.913430        11.1337        25.6273        27.2940        10.8849     
  1221.15        2500.00                 NaN  0.902558                 NaN   23.2439       0.913447        11.1337        25.6271        27.2939        10.8855     
  1217.95        2500.00                 NaN  0.902559                 NaN   23.2437       0.913464        11.1336        25.6269        27.2937        10.8861     
  1214.74        2500.00                 NaN  0.902561                 NaN   23.2435       0.913481        11.1335        25.6267        27.2936        10.8866     
  1211.54        2500.00                 NaN  0.902563                 NaN   23.2433       0.913497        11.1334        25.6265        27.2935        10.8872     
  1208.33        2500.00                 NaN  0.902565                 NaN   23.2432       0.913514        11.1333        25.6263        27.2934        10.8877     
  1205.13        2500.00                 NaN  0.902334                 NaN   23.3341       0.907029        12.3529        25.4875        25.9545        11.0617     
  1201.92        2500.00                 NaN  0.902335                 NaN   23.3339       0.907046        12.3528        25.4873        25.9544        11.0623     
  1198.72        2500.00                 NaN  0.902337                 NaN   23.3337       0.907062        12.3527        25.4870        25.9543        11.0628     
