|6.6.6
Archiving\03_Data\eqLP/QFM_m0.75/KHA22/KHA22_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.5974       0.363997       0.386524E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.5974       0.363996       0.386523E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.5974       0.363995       0.386522E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.5974       0.363994       0.386521E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.5974       0.363993       0.386520E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.5974       0.363992       0.386519E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.5974       0.363991       0.386518E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.1935       0.363954                 NaN  0.442548                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.1758       0.363953                 NaN  0.460258                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.1504       0.363952                 NaN  0.485657                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.1250       0.363951                 NaN  0.511055                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.0996       0.363950                 NaN  0.536454                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.0742       0.363949                 NaN  0.561853                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.0488       0.363948                 NaN  0.587251                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.0234       0.363947                 NaN  0.612650                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        98.9980       0.363946                 NaN  0.638048                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        98.9726       0.363945                 NaN  0.663446                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        98.9040       0.363945                 NaN  0.732043                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        98.8354       0.363944                 NaN  0.800639                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        98.7668       0.363943                 NaN  0.869235                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        98.6982       0.363942                 NaN  0.937831                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        98.6296       0.363942                 NaN   1.00643                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        98.5610       0.363941                 NaN   1.07502                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        98.4924       0.363940                 NaN   1.14362                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        98.4238       0.363939                 NaN   1.21221                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        98.1636       0.363940                 NaN   1.47246                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        97.9033       0.363940                 NaN   1.73271                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        97.6431       0.363940                 NaN   1.99296                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        97.3828       0.363941                 NaN   2.25321                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        97.1226       0.363941                 NaN   2.51346                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        96.8623       0.363941                 NaN   2.77371                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        96.6021       0.363942                 NaN   3.03397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        96.3418       0.363942                 NaN   3.29422                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        95.8244       0.363944                 NaN   3.81165                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        95.3070       0.363946                 NaN   4.32908                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        94.7895       0.363948                 NaN   4.84653                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        94.2721       0.363950                 NaN   5.36397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        92.5809       0.400687E-001            NaN   6.78077                 NaN  0.598218                 NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        91.8259                 NaN            NaN   7.50043       0.143525E-002  0.672231                 NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        91.1853                 NaN            NaN   8.12209       0.203293E-001  0.672236                 NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        90.5448                 NaN            NaN   8.74377       0.392237E-001  0.672241                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        89.9055                 NaN            NaN   9.36518       0.571202E-001  0.672247                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        89.2661                 NaN            NaN   9.98660       0.750169E-001  0.672253                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        88.6268                 NaN            NaN   10.6080       0.929140E-001  0.672258                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        87.9874                 NaN            NaN   11.2295       0.110811       0.672264                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        87.3481                 NaN            NaN   11.8509       0.128709       0.672270                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        86.7087                 NaN            NaN   12.4724       0.146607       0.672275                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        86.0693                 NaN            NaN   13.0939       0.164505       0.672281                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        85.4300                 NaN            NaN   13.7154       0.182404       0.672287                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        84.8196                 NaN            NaN   14.3093       0.198793       0.672293                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        84.2093                 NaN            NaN   14.9032       0.215181       0.672299                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        83.5989                 NaN            NaN   15.4972       0.231571       0.672306                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        82.9886                 NaN            NaN   16.0912       0.247960       0.672312                 NaN            NaN            NaN            NaN            NaN            NaN
