|6.6.6
Archiving\03_Data\eqLP/QFM_m0.75/KHA22/KHA22_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.7760       0.210373       0.136633E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.7760       0.210386       0.136636E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.7759       0.210399       0.136639E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.7759       0.210413       0.136642E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.7759       0.210426       0.136646E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.7759       0.210440       0.136649E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.7759       0.210453       0.136652E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.4012       0.210502                 NaN  0.388347                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.3848       0.210518                 NaN  0.404688                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.3613       0.210534                 NaN  0.428118                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.3379       0.210551                 NaN  0.451553                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.3144       0.210568                 NaN  0.474993                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.2910       0.210585                 NaN  0.498439                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.2675       0.210602                 NaN  0.521890                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.2440       0.210618                 NaN  0.545346                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.2206       0.210635                 NaN  0.568807                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.1971       0.210652                 NaN  0.592273                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.1338       0.210675                 NaN  0.655543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.0705       0.210697                 NaN  0.718830                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.0071       0.210720                 NaN  0.782135                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        98.9438       0.210742                 NaN  0.845457                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        98.8804       0.210765                 NaN  0.908797                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        98.8171       0.210788                 NaN  0.972154                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        98.7537       0.210810                 NaN   1.03553                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        98.6902       0.210833                 NaN   1.09892                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        98.4502       0.210880                 NaN   1.33892                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        98.2100       0.210928                 NaN   1.57904                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        97.9697       0.210976                 NaN   1.81929                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        97.7293       0.211023                 NaN   2.05965                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        97.4888       0.211071                 NaN   2.30014                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        97.2481       0.211118                 NaN   2.54075                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        97.0074       0.211165                 NaN   2.78148                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        96.7665       0.211212                 NaN   3.02233                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        96.2888       0.211293                 NaN   3.49994                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        95.8107       0.211374                 NaN   3.97793                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        95.3322       0.211454                 NaN   4.45631                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        94.8534       0.211534                 NaN   4.93507                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        93.2405       0.233174E-001            NaN   6.24981                 NaN  0.486401                 NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        92.5353                 NaN            NaN   6.91679       0.971898E-003  0.546898                 NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        91.9467                 NaN            NaN   7.49239       0.137703E-001  0.547180                 NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        91.3574                 NaN            NaN   8.06854       0.265818E-001  0.547461                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        90.7711                 NaN            NaN   8.64243       0.386812E-001  0.547742                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        90.1843                 NaN            NaN   9.21688       0.507931E-001  0.548022                 NaN            NaN            NaN            NaN            NaN            NaN
