|6.6.6
Archiving\03_Data\Deq/QFM_m0.25/WD94/WD94_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           9
T(K)           P(bar)         melt(TH)       Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1887.82        2500.00        94.8912       0.671499E-001   5.04165                 NaN            NaN            NaN            NaN
  1884.62        2500.00        94.1878       0.788573E-001   5.73333                 NaN            NaN            NaN            NaN
  1881.41        2500.00        93.4836       0.905785E-001   6.42580                 NaN            NaN            NaN            NaN
  1878.21        2500.00        92.7786       0.102313        7.11905                 NaN            NaN            NaN            NaN
  1875.00        2500.00        92.0729       0.114062        7.81308                 NaN            NaN            NaN            NaN
  1871.79        2500.00        91.3663       0.125823        8.50789                 NaN            NaN            NaN            NaN
  1868.59        2500.00        90.7088       0.136534        9.15465                 NaN            NaN            NaN            NaN
  1865.38        2500.00        90.0506       0.147257        9.80210                 NaN            NaN            NaN            NaN
  1862.18        2500.00        89.3918       0.157992        10.4502                 NaN            NaN            NaN            NaN
  1858.97        2500.00        88.7322       0.168738        11.0991                 NaN            NaN            NaN            NaN
  1855.77        2500.00        88.0720       0.179496        11.7485                 NaN            NaN            NaN            NaN
  1852.56        2500.00        87.4110       0.190265        12.3987                 NaN            NaN            NaN            NaN
  1849.36        2500.00        86.7494       0.201046        13.0496                 NaN            NaN            NaN            NaN
  1846.15        2500.00        86.0871       0.211838        13.7011                 NaN            NaN            NaN            NaN
  1842.95        2500.00        85.4589       0.221782        14.3193                 NaN            NaN            NaN            NaN
  1839.74        2500.00        84.8302       0.231735        14.9381                 NaN            NaN            NaN            NaN
  1836.54        2500.00        84.2008       0.241699        15.5575                 NaN            NaN            NaN            NaN
  1833.33        2500.00        83.5708       0.251672        16.1775                 NaN            NaN            NaN            NaN
  1830.13        2500.00        82.9402       0.261656        16.7982                 NaN            NaN            NaN            NaN
  1826.92        2500.00        82.3089       0.271649        17.4194                 NaN            NaN            NaN            NaN
  1823.72        2500.00        81.6771       0.281653        18.0412                 NaN            NaN            NaN            NaN
  1820.51        2500.00        81.0447       0.291666        18.6636                 NaN            NaN            NaN            NaN
  1817.31        2500.00        80.4350       0.300859        19.2641                 NaN            NaN            NaN            NaN
  1814.10        2500.00        79.8248       0.310061        19.8651                 NaN            NaN            NaN            NaN
  1810.90        2500.00        79.2141       0.319271        20.4667                 NaN            NaN            NaN            NaN
  1807.69        2500.00        78.6027       0.328490        21.0688                 NaN            NaN            NaN            NaN
  1804.49        2500.00        77.9909       0.337718        21.6714                 NaN            NaN            NaN            NaN
  1801.28        2500.00        77.3784       0.346954        22.2746                 NaN            NaN            NaN            NaN
  1798.08        2500.00        76.7655       0.356198        22.8783                 NaN            NaN            NaN            NaN
  1794.87        2500.00        76.1520       0.365451        23.4826                 NaN            NaN            NaN            NaN
  1791.67        2500.00        75.5544       0.373980        24.0716                 NaN            NaN            NaN            NaN
  1788.46        2500.00        74.9563       0.382516        24.6612                 NaN            NaN            NaN            NaN
  1785.26        2500.00        74.3578       0.391060        25.2512                 NaN            NaN            NaN            NaN
  1782.05        2500.00        73.7587       0.399611        25.8417                 NaN            NaN            NaN            NaN
  1778.85        2500.00        73.1591       0.408169        26.4328                 NaN            NaN            NaN            NaN
  1775.64        2500.00        72.5590       0.416735        27.0243                 NaN            NaN            NaN            NaN
  1772.44        2500.00        71.9584       0.425308        27.6163                 NaN            NaN            NaN            NaN
  1769.23        2500.00        71.3574       0.433888        28.2088                 NaN            NaN            NaN            NaN
  1766.03        2500.00        70.7740       0.441874        28.7841                 NaN            NaN            NaN            NaN
  1762.82        2500.00        70.1902       0.449867        29.3599                 NaN            NaN            NaN            NaN
  1759.62        2500.00        69.6060       0.457866        29.9362                 NaN            NaN            NaN            NaN
  1756.41        2500.00        69.0213       0.465871        30.5128                 NaN            NaN            NaN            NaN
  1753.21        2500.00        68.4362       0.473883        31.0899                 NaN            NaN            NaN            NaN
  1750.00        2500.00        67.8506       0.481901        31.6675                 NaN            NaN            NaN            NaN
  1746.79        2500.00        67.2646       0.489925        32.2455                 NaN            NaN            NaN            NaN
  1743.59        2500.00        66.6782       0.497955        32.8239                 NaN            NaN            NaN            NaN
  1740.38        2500.00        66.1102       0.505224        33.3846                 NaN            NaN            NaN            NaN
  1737.18        2500.00        65.5418       0.512499        33.9457                 NaN            NaN            NaN            NaN
  1733.97        2500.00        64.9730       0.519780        34.5073                 NaN            NaN            NaN            NaN
  1730.77        2500.00        64.4038       0.527065        35.0692                 NaN            NaN            NaN            NaN
  1727.56        2500.00        63.8342       0.534355        35.6314                 NaN            NaN            NaN            NaN
  1724.36        2500.00        63.2643       0.541650        36.1941                 NaN            NaN            NaN            NaN
  1721.15        2500.00        62.6940       0.548949        36.7571                 NaN            NaN            NaN            NaN
  1717.95        2500.00        62.1233       0.556254        37.3204                 NaN            NaN            NaN            NaN
  1714.74        2500.00        61.5810       0.562909        37.8561                 NaN            NaN            NaN            NaN
  1711.54        2500.00        61.0383       0.569568        38.3921                 NaN            NaN            NaN            NaN
  1708.33        2500.00        60.4954       0.576231        38.9284                 NaN            NaN            NaN            NaN
  1705.13        2500.00        59.9521       0.582898        39.4650                 NaN            NaN            NaN            NaN
  1701.92        2500.00        59.4085       0.589568        40.0019                 NaN            NaN            NaN            NaN
  1698.72        2500.00        58.8646       0.596242        40.5391                 NaN            NaN            NaN            NaN
  1695.51        2500.00        58.3205       0.602920        41.0766                 NaN            NaN            NaN            NaN
  1692.31        2500.00        57.7760       0.609602        41.6144                 NaN            NaN            NaN            NaN
  1689.10        2500.00        57.2609       0.616383        42.1227                 NaN            NaN            NaN            NaN
  1685.90        2500.00        56.7455       0.623168        42.6313                 NaN            NaN            NaN            NaN
  1682.69        2500.00        56.2299       0.629957        43.1402                 NaN            NaN            NaN            NaN
  1679.49        2500.00        55.7140       0.636749        43.6492                 NaN            NaN            NaN            NaN
  1676.28        2500.00        55.1979       0.643544        44.1585                 NaN            NaN            NaN            NaN
  1673.08        2500.00        54.6816       0.650342        44.6681                 NaN            NaN            NaN            NaN
  1669.87        2500.00        54.1650       0.657143        45.1778                 NaN            NaN            NaN            NaN
  1666.67        2500.00        53.6483       0.663948        45.6878                 NaN            NaN            NaN            NaN
  1663.46        2500.00        53.1537       0.670322        46.1760                 NaN            NaN            NaN            NaN
  1660.26        2500.00        52.6589       0.676700        46.6644                 NaN            NaN            NaN            NaN
  1657.05        2500.00        52.1794       0.682913        47.1377                 NaN            NaN            NaN            NaN
  1653.85        2500.00        50.7500       0.681849        47.4529        1.11531                 NaN            NaN            NaN
  1650.64        2500.00        49.4090       0.679777        47.7095        2.20168                 NaN            NaN            NaN
  1647.44        2500.00        48.0643       0.677698        47.9668        3.29120                 NaN            NaN            NaN
  1644.23        2500.00        46.7158       0.675611        48.2247        4.38387                 NaN            NaN            NaN
  1641.03        2500.00        45.3635       0.673516        48.4833        5.47970                 NaN            NaN            NaN
  1637.82        2500.00        44.3582       0.670431        48.6652        6.30623                 NaN            NaN            NaN
  1634.62        2500.00        43.3508       0.667338        48.8474        7.13454                 NaN            NaN            NaN
  1631.41        2500.00        42.3413       0.664236        49.0299        7.96463                 NaN            NaN            NaN
  1628.21        2500.00        41.3297       0.661127        49.2127        8.79652                 NaN            NaN            NaN
  1625.00        2500.00        40.3161       0.658010        49.3958        9.63019                 NaN            NaN            NaN
  1621.79        2500.00        39.3003       0.654885        49.5792        10.4656                 NaN            NaN            NaN
  1618.59        2500.00        38.2825       0.651751        49.7629        11.3029                 NaN            NaN            NaN
  1615.38        2500.00        37.2626       0.648610        49.9468        12.1419                 NaN            NaN            NaN
  1612.18        2500.00        36.4776       0.644441        50.0853        12.7927                 NaN            NaN            NaN
  1608.97        2500.00        35.6913       0.640264        50.2239        13.4445                 NaN            NaN            NaN
  1605.77        2500.00        34.9038       0.636079        50.3627        14.0974                 NaN            NaN            NaN
  1602.56        2500.00        34.1150       0.631887        50.5017        14.7514                 NaN            NaN            NaN
  1599.36        2500.00        33.3249       0.627686        50.6408        15.4066                 NaN            NaN            NaN
  1596.15        2500.00        32.5336       0.623477        50.7801        16.0628                 NaN            NaN            NaN
  1592.95        2500.00        31.7410       0.619260        50.9196        16.7201                 NaN            NaN            NaN
  1589.74        2500.00        30.9472       0.615036        51.0592        17.3786                 NaN            NaN            NaN
  1586.54        2500.00        30.3182       0.609915        51.1606        17.9112                 NaN            NaN            NaN
  1583.33        2500.00        29.6885       0.604786        51.2622        18.4446                 NaN            NaN            NaN
  1580.13        2500.00        29.0580       0.599649        51.3638        18.9786                 NaN            NaN            NaN
  1576.92        2500.00        28.4266       0.594505        51.4655        19.5134                 NaN            NaN            NaN
  1573.72        2500.00        27.7945       0.589354        51.5672        20.0489                 NaN            NaN            NaN
  1570.51        2500.00        27.1616       0.584194        51.6691        20.5851                 NaN            NaN            NaN
  1567.31        2500.00        26.5279       0.579027        51.7711        21.1220                 NaN            NaN            NaN
  1564.10        2500.00        25.8934       0.573852        51.8731        21.6597                 NaN            NaN            NaN
  1560.90        2500.00        25.3558       0.567722        51.9526        22.1239                 NaN            NaN            NaN
  1557.69        2500.00        24.8177       0.561585        52.0321        22.5886                 NaN            NaN            NaN
  1554.49        2500.00        24.2790       0.555440        52.1117        23.0538                 NaN            NaN            NaN
  1551.28        2500.00        23.7397       0.549287        52.1914        23.5196                 NaN            NaN            NaN
  1548.08        2500.00        23.1999       0.543126        52.2711        23.9859                 NaN            NaN            NaN
  1544.87        2500.00        22.6595       0.536958        52.3509        24.4527                 NaN            NaN            NaN
  1541.67        2500.00        22.1185       0.530782        52.4307        24.9201                 NaN            NaN            NaN
  1538.46        2500.00        21.5769       0.524598        52.5105        25.3880                 NaN            NaN            NaN
  1535.26        2500.00        21.0856       0.516642        52.5774        25.8204                 NaN            NaN            NaN
  1532.05        2500.00        20.5939       0.508676        52.6442        26.2532                 NaN            NaN            NaN
  1528.85        2500.00        20.1016       0.500701        52.7111        26.6865                 NaN            NaN            NaN
  1525.64        2500.00        19.6089       0.492718        52.7781        27.1203                 NaN            NaN            NaN
  1522.44        2500.00        19.1157       0.484725        52.8451        27.5544                 NaN            NaN            NaN
  1519.23        2500.00        18.6221       0.476723        52.9121        27.9891                 NaN            NaN            NaN
  1516.03        2500.00        18.1279       0.468713        52.9792        28.4241                 NaN            NaN            NaN
  1512.82        2500.00        17.6333       0.460693        53.0463        28.8597                 NaN            NaN            NaN
  1509.62        2500.00        17.1637       0.451318        53.1068        29.2782                 NaN            NaN            NaN
  1506.41        2500.00        16.6937       0.441932        53.1672        29.6972                 NaN            NaN            NaN
  1503.21        2500.00        16.2232       0.432537        53.2277        30.1166                 NaN            NaN            NaN
  1500.00        2500.00        15.7523       0.423131        53.2882        30.5364                 NaN            NaN            NaN
  1496.79        2500.00        15.2858       0.413310        53.3434        30.9576                 NaN            NaN            NaN
  1493.59        2500.00        14.8189       0.403478        53.3985        31.3791                 NaN            NaN            NaN
  1490.38        2500.00        14.3298       0.393279        53.4593        31.7927       0.250031E-001            NaN            NaN
  1487.18        2500.00        13.6290       0.395173        53.5355        31.9208       0.519561                 NaN            NaN
  1483.97        2500.00        13.0472       0.400621        53.5857        32.0184       0.948098                 NaN            NaN
  1480.77        2500.00        12.4647       0.406079        53.6359        32.1161        1.37728                 NaN            NaN
  1477.56        2500.00        11.8813       0.411547        53.6861        32.2140        1.80712                 NaN            NaN
  1474.36        2500.00        11.2971       0.417023        53.7363        32.3119        2.23760                 NaN            NaN
  1471.15        2500.00        10.7122       0.422510        53.7865        32.4101        2.66873                 NaN            NaN
  1467.95        2500.00        10.1264       0.428006        53.8367        32.5083        3.10051                 NaN            NaN
  1464.74        2500.00        9.53987       0.433511        53.8870        32.6067        3.53294                 NaN            NaN
  1461.54        2500.00        8.95251       0.439025        53.9372        32.7052        3.96602                 NaN            NaN
  1458.33        2500.00        8.53366       0.448649        53.9547        32.7650        4.29801                 NaN            NaN
  1455.13        2500.00        8.11441       0.458284        53.9720        32.8249        4.63038                 NaN            NaN
  1451.92        2500.00        7.69475       0.467932        53.9894        32.8848        4.96311                 NaN            NaN
  1448.72        2500.00        7.27468       0.477591        54.0067        32.9448        5.29622                 NaN            NaN
  1445.51        2500.00        6.89680       0.491755        54.0159        32.8104        5.57227       0.212926                 NaN
  1442.31        2500.00        6.48914       0.509357        54.0101        32.6737        5.84891       0.468773                 NaN
  1439.10        2500.00        6.48878       0.509372        54.0102        32.6739        5.84894       0.468777                 NaN
  1435.90        2500.00        5.81032       0.542810        53.9937        32.4315       0.893586        6.32809                 NaN
  1432.69        2500.00        5.81001       0.542826        53.9938        32.4316       0.893594        6.32812                 NaN
  1429.49        2500.00        5.80970       0.542841        53.9939        32.4318       0.893602        6.32814                 NaN
  1426.28        2500.00        5.80939       0.542857        53.9940        32.4320       0.893610        6.32817                 NaN
  1423.08        2500.00        5.80907       0.542872        53.9941        32.4321       0.893617        6.32820                 NaN
  1419.87        2500.00        5.80876       0.542888        53.9942        32.4323       0.893625        6.32822                 NaN
  1416.67        2500.00        5.80844       0.542903        53.9943        32.4325       0.893633        6.32825                 NaN
  1413.46        2500.00        5.80813       0.542918        53.9944        32.4326       0.893641        6.32827                 NaN
  1410.26        2500.00        3.73260       0.668505        53.8875        31.8216        7.84923        2.04053                 NaN
  1407.05        2500.00        3.73243       0.668523        53.8875        31.8217        7.84925        2.04055                 NaN
  1403.85        2500.00        3.73226       0.668542        53.8875        31.8218        7.84928        2.04056                 NaN
  1400.64        2500.00        3.73209       0.668560        53.8875        31.8219        7.84930        2.04058                 NaN
  1397.44        2500.00        3.73192       0.668578        53.8875        31.8221        7.84932        2.04060                 NaN
  1394.23        2500.00        3.73175       0.668597        53.8875        31.8222        7.84934        2.04061                 NaN
  1391.03        2500.00        3.73158       0.668615        53.8875        31.8223        7.84936        2.04063                 NaN
  1387.82        2500.00        3.73141       0.668633        53.8875        31.8224        7.84939        2.04064                 NaN
  1384.62        2500.00        2.32775       0.782817        53.7624        31.4947        8.92997        2.70234                 NaN
  1381.41        2500.00        2.32766       0.782839        53.7624        31.4948        8.92999        2.70236                 NaN
  1378.21        2500.00        2.03404       0.814200        53.7029        31.4640        9.15579        2.82910                 NaN
  1375.00        2500.00        1.87863       0.820358        53.7338        31.3663        9.20229        2.92567       0.729167E-001
  1371.79        2500.00        1.72931       0.831233        53.7276        31.3099        3.01229        9.26220       0.127465     
  1368.59        2500.00        1.72925       0.831255        53.7275        31.3100        3.01231        9.26222       0.127473     
  1365.38        2500.00        1.72919       0.831277        53.7274        31.3101        3.01233        9.26223       0.127481     
  1362.18        2500.00        1.72913       0.831300        53.7273        31.3102        3.01235        9.26225       0.127488     
  1358.97        2500.00        1.16612       0.861749        53.7797        31.0132        9.42757        3.35421       0.397424     
  1355.77        2500.00        1.16608       0.861772        53.7796        31.0133        9.42758        3.35423       0.397448     
  1352.56        2500.00        1.16605       0.861795        53.7795        31.0133        9.42760        3.35425       0.397472     
  1349.36        2500.00        1.16601       0.861817        53.7794        31.0134        9.42761        3.35427       0.397495     
  1346.15        2500.00        1.16598       0.861840        53.7793        31.0135        9.42762        3.35429       0.397519     
  1342.95        2500.00        1.16594       0.861862        53.7791        31.0136        9.42764        3.35431       0.397542     
  1339.74        2500.00        1.16590       0.861885        53.7790        31.0136        9.42765        3.35434       0.397566     
  1336.54        2500.00        1.16587       0.861908        53.7789        31.0137        9.42767        3.35436       0.397590     
  1333.33        2500.00       0.189477       0.921968        53.8271        30.5804        9.72237        3.89496       0.863770     
  1330.13        2500.00       0.763807E-001  0.929529        53.8281        30.5403        9.75840        3.95148       0.915884     
  1326.92        2500.00                 NaN  0.933685        53.8469        30.4889        9.76806        3.99294       0.969526     
  1323.72        2500.00                 NaN  0.933709        53.8467        30.4889        9.76807        3.99296       0.969582     
  1320.51        2500.00                 NaN  0.943490        53.8587        30.4579        9.74117        3.98364        1.01501     
  1317.31        2500.00                 NaN  0.943515        53.8586        30.4580        9.74118        3.98366        1.01507     
  1314.10        2500.00                 NaN  0.943539        53.8584        30.4581        9.74119        3.98368        1.01513     
  1310.90        2500.00                 NaN  0.943562        53.8582        30.4581        9.74121        3.98371        1.01519     
  1307.69        2500.00                 NaN  0.957509        53.9217        30.3448        9.66761        3.97833        1.13001     
  1304.49        2500.00                 NaN  0.957533        53.9216        30.3448        9.66762        3.97836        1.13008     
  1301.28        2500.00                 NaN  0.957558        53.9214        30.3449        9.66763        3.97838        1.13015     
  1298.08        2500.00                 NaN  0.957582        53.9212        30.3450        9.66764        3.97840        1.13021     
  1294.87        2500.00                 NaN  0.957606        53.9210        30.3450        9.66765        3.97843        1.13028     
  1291.67        2500.00                 NaN  0.957630        53.9208        30.3451        9.66766        3.97845        1.13034     
  1288.46        2500.00                 NaN  0.957654        53.9207        30.3451        9.66767        3.97848        1.13041     
  1285.26        2500.00                 NaN  0.957678        53.9205        30.3452        9.66768        3.97850        1.13047     
  1282.05        2500.00                 NaN  0.991848        54.0016        30.1749        9.56485        3.94734        1.31949     
  1278.85        2500.00                 NaN  0.991873        54.0014        30.1750        9.56486        3.94736        1.31956     
  1275.64        2500.00                 NaN  0.991898        54.0012        30.1750        9.56486        3.94738        1.31964     
  1272.44        2500.00                 NaN  0.991922        54.0010        30.1751        9.56487        3.94741        1.31972     
  1269.23        2500.00                 NaN  0.991947        54.0008        30.1751        9.56487        3.94743        1.31979     
  1266.03        2500.00                 NaN  0.991972        54.0006        30.1752        9.56488        3.94746        1.31987     
  1262.82        2500.00                 NaN  0.991996        54.0004        30.1753        9.56489        3.94748        1.31995     
  1259.62        2500.00                 NaN  0.992021        54.0002        30.1753        9.56489        3.94751        1.32002     
  1256.41        2500.00                 NaN   1.02675        54.0777        30.0125        9.47332        3.91199        1.49766     
  1253.21        2500.00                 NaN   1.02678        54.0775        30.0126        9.47332        3.91202        1.49775     
  1250.00        2500.00                 NaN   1.02680        54.0773        30.0127        9.47333        3.91204        1.49783     
  1246.79        2500.00                 NaN   1.02683        54.0771        30.0127        9.47333        3.91206        1.49792     
  1243.59        2500.00                 NaN   1.02685        54.0769        30.0128        9.47334        3.91209        1.49801     
  1240.38        2500.00                 NaN   1.02688        54.0767        30.0128        9.47334        3.91211        1.49809     
  1237.18        2500.00                 NaN   1.02690        54.0765        30.0129        9.47334        3.91214        1.49818     
  1233.97        2500.00                 NaN   1.02693        54.0763        30.0130        9.47335        3.91217        1.49827     
  1230.77        2500.00                 NaN   1.06425        54.1374        29.8757        9.39950        3.86654        1.65664     
  1227.56        2500.00                 NaN   1.06427        54.1372        29.8758        9.39950        3.86656        1.65674     
  1224.36        2500.00                 NaN   1.06430        54.1370        29.8758        9.39950        3.86659        1.65683     
  1221.15        2500.00                 NaN   1.06432        54.1367        29.8759        9.39950        3.86661        1.65693     
  1217.95        2500.00                 NaN   1.06435        54.1365        29.8759        9.39950        3.86664        1.65702     
  1214.74        2500.00                 NaN   1.06438        54.1363        29.8760        9.39950        3.86666        1.65712     
  1211.54        2500.00                 NaN   1.06440        54.1361        29.8761        9.39951        3.86669        1.65722     
  1208.33        2500.00                 NaN   1.06443        54.1359        29.8762        9.39951        3.86671        1.65731     
  1205.13        2500.00                 NaN   1.10288        54.1939        29.7487        9.32749        3.82098        1.80609     
  1201.92        2500.00                 NaN   1.10291        54.1936        29.7488        9.32749        3.82101        1.80619     
  1198.72        2500.00                 NaN   1.10293        54.1934        29.7488        9.32749        3.82103        1.80630     
  1195.51        2500.00                 NaN   1.10296        54.1932        29.7489        9.32749        3.82106        1.80640     
  1192.31        2500.00                 NaN   1.10299        54.1930        29.7490        9.32749        3.82108        1.80651     
  1189.10        2500.00                 NaN   1.10301        54.1927        29.7490        9.32749        3.82111        1.80661     
  1185.90        2500.00                 NaN   1.10304        54.1925        29.7491        9.32749        3.82114        1.80671     
  1182.69        2500.00                 NaN   1.10307        54.1923        29.7492        9.32749        3.82116        1.80682     
  1179.49        2500.00                 NaN   1.14387        54.2344        29.6445        9.27599        3.76414        1.93710     
  1176.28        2500.00                 NaN   1.14390        54.2341        29.6446        9.27599        3.76417        1.93721     
  1173.08        2500.00                 NaN   1.14393        54.2339        29.6447        9.27599        3.76420        1.93732     
  1169.87        2500.00                 NaN   1.14395        54.2337        29.6447        9.27599        3.76422        1.93743     
  1166.67        2500.00                 NaN   1.14398        54.2334        29.6448        9.27598        3.76425        1.93754     
  1163.46        2500.00                 NaN   1.14401        54.2332        29.6449        9.27598        3.76428        1.93765     
  1160.26        2500.00                 NaN   1.14404        54.2330        29.6449        9.27598        3.76430        1.93776     
  1157.05        2500.00                 NaN   1.14406        54.2327        29.6450        9.27598        3.76433        1.93787     
  1153.85        2500.00                 NaN   1.18610        54.2675        29.5601        9.22607        3.70159        2.05868     
  1150.64        2500.00                 NaN   1.18613        54.2672        29.5602        9.22607        3.70162        2.05880     
  1147.44        2500.00                 NaN   1.18616        54.2670        29.5602        9.22607        3.70165        2.05892     
  1144.23        2500.00                 NaN   1.18619        54.2667        29.5603        9.22606        3.70167        2.05904     
  1141.03        2500.00                 NaN   1.18622        54.2665        29.5604        9.22606        3.70170        2.05915     
  1137.82        2500.00                 NaN   1.18624        54.2662        29.5605        9.22605        3.70173        2.05927     
  1134.62        2500.00                 NaN   1.18627        54.2660        29.5605        9.22605        3.70176        2.05939     
  1131.41        2500.00                 NaN   1.18630        54.2658        29.5606        9.22605        3.70178        2.05950     
  1128.21        2500.00                 NaN   1.23470        54.2890        29.4887        9.19379        3.63786        2.15603     
  1125.00        2500.00                 NaN   1.23473        54.2887        29.4887        9.19378        3.63789        2.15616     
  1121.79        2500.00                 NaN   1.23476        54.2885        29.4888        9.19378        3.63792        2.15628     
  1118.59        2500.00                 NaN   1.23479        54.2882        29.4889        9.19377        3.63794        2.15640     
  1115.38        2500.00                 NaN   1.23482        54.2880        29.4890        9.19376        3.63797        2.15653     
  1112.18        2500.00                 NaN   1.23485        54.2877        29.4890        9.19376        3.63800        2.15665     
  1108.97        2500.00                 NaN   1.23488        54.2875        29.4891        9.19375        3.63802        2.15677     
  1105.77        2500.00                 NaN   1.23490        54.2872        29.4892        9.19375        3.63805        2.15689     
  1102.56        2500.00                 NaN   1.28203        54.2952        29.4458        3.56810        9.16238        2.24647     
  1099.36        2500.00                 NaN   1.28206        54.2950        29.4459        3.56813        9.16238        2.24659     
  1096.15        2500.00                 NaN   1.28209        54.2947        29.4460        3.56816        9.16237        2.24672     
  1092.95        2500.00                 NaN   1.28212        54.2944        29.4460        3.56818        9.16236        2.24685     
  1089.74        2500.00                 NaN   1.28215        54.2942        29.4461        3.56821        9.16235        2.24698     
  1086.54        2500.00                 NaN   1.28218        54.2939        29.4462        3.56824        9.16235        2.24710     
  1083.33        2500.00                 NaN   1.28221        54.2937        29.4463        3.56827        9.16234        2.24723     
  1080.13        2500.00                 NaN   1.28224        54.2934        29.4464        3.56830        9.16233        2.24736     
  1076.92        2500.00                 NaN   1.33345        54.3005        29.4065        9.13514        3.49894        2.32541     
  1073.72        2500.00                 NaN   1.33349        54.3003        29.4066        9.13513        3.49897        2.32554     
  1070.51        2500.00                 NaN   1.33352        54.3000        29.4067        9.13512        3.49900        2.32567     
  1067.31        2500.00                 NaN   1.33355        54.2997        29.4068        9.13512        3.49903        2.32580     
  1064.10        2500.00                 NaN   1.33358        54.2995        29.4069        9.13511        3.49905        2.32593     
  1060.90        2500.00                 NaN   1.33361        54.2992        29.4069        9.13510        3.49908        2.32606     
  1057.69        2500.00                 NaN   1.33364        54.2989        29.4070        9.13509        3.49911        2.32619     
  1054.49        2500.00                 NaN   1.33367        54.2987        29.4071        9.13508        3.49914        2.32632     
  1051.28        2500.00                 NaN   1.39166        54.2873        29.3916        9.12821        3.42526        2.37598     
  1048.08        2500.00                 NaN   1.39170        54.2871        29.3916        9.12820        3.42529        2.37612     
  1044.87        2500.00                 NaN   1.39173        54.2868        29.3917        9.12819        3.42532        2.37625     
  1041.67        2500.00                 NaN   1.39176        54.2865        29.3918        9.12818        3.42534        2.37639     
  1038.46        2500.00                 NaN   1.39179        54.2862        29.3919        9.12817        3.42537        2.37652     
  1035.26        2500.00                 NaN   1.39182        54.2860        29.3920        9.12816        3.42540        2.37665     
  1032.05        2500.00                 NaN   1.39186        54.2857        29.3921        9.12815        3.42543        2.37679     
  1028.85        2500.00                 NaN   1.39189        54.2854        29.3922        9.12814        3.42546        2.37692     
  1025.64        2500.00                 NaN   1.45378        54.2593        29.3980        9.12240        3.34847        2.41801     
  1022.44        2500.00                 NaN   1.45381        54.2590        29.3981        9.12239        3.34850        2.41814     
