|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m4/T13/T13_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1602.56        500.000        99.9967       0.330720E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.05        500.000        99.1590       0.840973       0.199732E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.54        500.000        99.1334       0.862522       0.407990E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1598.03        500.000        98.6644        1.26490       0.706922E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.52        500.000        99.6372       0.343946       0.188264E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1595.01        500.000        99.1627       0.795505       0.417564E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.50        500.000        99.1696       0.790096       0.403017E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.99        500.000        99.1855       0.775236       0.393101E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1590.48        500.000        99.1898       0.770678       0.395453E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.7084       0.277513       0.141253E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1587.46        500.000        98.6994        1.23876       0.618203E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1585.95        500.000        98.4418        1.47236       0.858507E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1584.44        500.000        99.9723                 NaN  0.277246E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1582.93        500.000        99.2742       0.724321       0.149147E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.42        500.000        99.2396       0.727432       0.329738E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1579.91        500.000        99.2462       0.721492       0.322987E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.40        500.000        99.2358       0.733741       0.305029E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.89        500.000        99.2774       0.692658       0.299484E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1575.38        500.000        99.2646       0.707328       0.280686E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.87        500.000        99.2791       0.691719       0.291330E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1572.36        500.000        99.1706       0.783927       0.454742E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1570.85        500.000        99.4044       0.582582       0.130345E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1569.34        500.000        99.2464       0.752994       0.587336E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1567.83        500.000        99.3540       0.596658       0.493681E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.32        500.000        99.3070       0.670463       0.225812E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1564.81        500.000        99.3157       0.662179       0.221682E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.30        500.000        99.3232       0.653849       0.229632E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.79        500.000        99.3283       0.649935       0.217629E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1560.28        500.000        99.1519       0.818326       0.297437E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.76        500.000        99.5266       0.458120       0.153058E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.25        500.000        99.3387       0.647226       0.140437E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
