|6.6.6
Archiving\03_Data\Deqfrac/QFM_m2.25/K22/K22_3.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1536.89        2500.00                 NaN   99.4465       0.521080       0.324601E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.32        2500.00                 NaN   99.4515       0.509210       0.392864E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.74        2500.00                 NaN   99.4531       0.523059       0.238285E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.17        2500.00                 NaN   99.4591       0.510507       0.304420E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.59        2500.00                 NaN   99.4625       0.507102       0.304180E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.02        2500.00                 NaN   99.4668       0.503833       0.293869E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.44        2500.00                 NaN   99.4629       0.508422       0.286349E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.87        2500.00                 NaN   99.4738       0.477649       0.485334E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.30        2500.00                 NaN   99.4657       0.428191       0.390431E-001  0.671101E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1522.72        2500.00                 NaN   99.2986       0.318638E-002  0.214693E-005  0.698194                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.15        2500.00                 NaN   99.2495                 NaN            NaN  0.750498                 NaN            NaN            NaN            NaN            NaN            NaN
  1519.57        2500.00                 NaN   99.4568       0.752889E-001            NaN  0.467862                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.00        2500.00                 NaN   99.1848                 NaN            NaN  0.815234                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.42        2500.00                 NaN   99.2930                 NaN            NaN  0.707011                 NaN            NaN            NaN            NaN            NaN            NaN
  1514.85        2500.00                 NaN   99.2853                 NaN            NaN  0.714685                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.27        2500.00                 NaN   99.2803                 NaN            NaN  0.719722                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.70        2500.00                 NaN   99.2740                 NaN            NaN  0.726004                 NaN            NaN            NaN            NaN            NaN            NaN
  1510.13        2500.00                 NaN   99.0642                 NaN            NaN  0.339229       0.596584                 NaN            NaN            NaN            NaN            NaN
  1508.55        2500.00                 NaN   98.8590                 NaN            NaN  0.448913       0.692133                 NaN            NaN            NaN            NaN            NaN
  1506.98        2500.00                 NaN   98.8727                 NaN            NaN  0.683226       0.444120                 NaN            NaN            NaN            NaN            NaN
  1505.40        2500.00                 NaN   98.8865                 NaN            NaN  0.675385       0.438128                 NaN            NaN            NaN            NaN            NaN
  1503.83        2500.00                 NaN   98.8987                 NaN            NaN  0.669086       0.432196                 NaN            NaN            NaN            NaN            NaN
  1502.25        2500.00                 NaN   98.9093                 NaN  0.845707E-006  0.428223       0.662502                 NaN            NaN            NaN            NaN            NaN
  1500.68        2500.00                 NaN   98.9204                 NaN            NaN  0.423954       0.655645                 NaN            NaN            NaN            NaN            NaN
  1499.10        2500.00                 NaN   98.9279                 NaN  0.893326E-005  0.651952       0.420186                 NaN            NaN            NaN            NaN            NaN
  1497.53        2500.00                 NaN   98.9455                 NaN  0.706503E-005  0.641028       0.413426                 NaN            NaN            NaN            NaN            NaN
  1495.96        2500.00                 NaN   98.9543                 NaN            NaN  0.409874       0.635779                 NaN            NaN            NaN            NaN            NaN
  1494.38        2500.00                 NaN   98.9654                 NaN            NaN  0.629858       0.404751                 NaN            NaN            NaN            NaN            NaN
  1492.81        2500.00                 NaN   98.9739                 NaN            NaN  0.401223       0.624830                 NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00                 NaN   98.9849                 NaN  0.216997E-005  0.396210       0.618935                 NaN            NaN            NaN            NaN            NaN
  1489.66        2500.00                 NaN   98.9948                 NaN            NaN  0.392295       0.612954                 NaN            NaN            NaN            NaN            NaN
  1488.08        2500.00                 NaN   99.0036                 NaN  0.453911E-005  0.607766       0.388614                 NaN            NaN            NaN            NaN            NaN
  1486.51        2500.00                 NaN   99.0118                 NaN  0.614696E-002  0.606021       0.376067                 NaN            NaN            NaN            NaN            NaN
  1484.93        2500.00                 NaN   99.0263                 NaN            NaN  0.378873       0.594784                 NaN            NaN            NaN            NaN            NaN
  1483.36        2500.00                 NaN   99.0393                 NaN  0.291232E-001  0.600089       0.331462                 NaN            NaN            NaN            NaN            NaN
  1481.79        2500.00                 NaN   99.0404                 NaN            NaN  0.587047       0.372571                 NaN            NaN            NaN            NaN            NaN
  1480.21        2500.00                 NaN   99.9880                 NaN            NaN  0.119743E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1478.64        2500.00                 NaN   98.1228                 NaN  0.594381E-002   1.15989       0.711397                 NaN            NaN            NaN            NaN            NaN
  1477.06        2500.00                 NaN   99.0639                 NaN  0.148024E-001  0.580258       0.341027                 NaN            NaN            NaN            NaN            NaN
  1475.49        2500.00                 NaN   99.0859                 NaN  0.135242E-001  0.334965       0.565626                 NaN            NaN            NaN            NaN            NaN
  1473.91        2500.00                 NaN   99.0842                 NaN  0.125367E-001  0.567491       0.335749                 NaN            NaN            NaN            NaN            NaN
  1472.34        2500.00                 NaN   99.0953                 NaN  0.537049E-002  0.340886       0.558453                 NaN            NaN            NaN            NaN            NaN
  1470.76        2500.00                 NaN   98.5403                 NaN  0.268943E-001  0.524847       0.907969                 NaN            NaN            NaN            NaN            NaN
  1469.19        2500.00                 NaN   99.6690                 NaN  0.826890E-004  0.127107       0.203849                 NaN            NaN            NaN            NaN            NaN
  1467.61        2500.00                 NaN   99.1177                 NaN  0.128359E-001  0.320766       0.548737                 NaN            NaN            NaN            NaN            NaN
  1466.04        2500.00                 NaN   99.1237                 NaN  0.733650E-002  0.325573       0.543429                 NaN            NaN            NaN            NaN            NaN
  1464.47        2500.00                 NaN   99.1303                 NaN  0.752093E-002  0.539436       0.322773                 NaN            NaN            NaN            NaN            NaN
  1462.89        2500.00                 NaN   99.1383                 NaN  0.635016E-002  0.535231       0.320152                 NaN            NaN            NaN            NaN            NaN
  1461.32        2500.00                 NaN   99.1416                 NaN  0.549371E-002  0.320051       0.532843                 NaN            NaN            NaN            NaN            NaN
  1459.74        2500.00                 NaN   99.1538                 NaN  0.513586E-002  0.526187       0.314924                 NaN            NaN            NaN            NaN            NaN
  1458.17        2500.00                 NaN   99.1568                 NaN  0.420025E-002  0.314702       0.524271                 NaN            NaN            NaN            NaN            NaN
  1456.59        2500.00                 NaN   99.1633                 NaN  0.330439E-002  0.520459       0.312900                 NaN            NaN            NaN            NaN            NaN
  1455.02        2500.00                 NaN   99.1695                 NaN  0.255905E-002  0.517209       0.310735                 NaN            NaN            NaN            NaN            NaN
  1453.44        2500.00                 NaN   98.3659                 NaN  0.106159       0.500782       0.613303       0.413856                 NaN            NaN            NaN            NaN
  1451.87        2500.00                 NaN   97.5772                 NaN  0.212080       0.699938       0.682089       0.828677                 NaN            NaN            NaN            NaN
  1450.30        2500.00                 NaN   97.6328                 NaN  0.210167       0.659607       0.687091       0.810292                 NaN            NaN            NaN            NaN
  1448.72        2500.00                 NaN   97.6897                 NaN  0.207464       0.670345       0.640761       0.791779                 NaN            NaN            NaN            NaN
  1447.15        2500.00                 NaN   97.7425                 NaN  0.205395       0.656035       0.621576       0.774444                 NaN            NaN            NaN            NaN
  1445.57        2500.00                 NaN   97.7959                 NaN  0.202917       0.602290       0.642051       0.756886                 NaN            NaN            NaN            NaN
  1444.00        2500.00                 NaN   97.8429                 NaN  0.201277       0.629832       0.584710       0.741304                 NaN            NaN            NaN            NaN
  1442.42        2500.00                 NaN   97.8705                 NaN  0.199769       0.617699       0.578733       0.733286                 NaN            NaN            NaN            NaN
  1440.85        2500.00                 NaN   97.9507                 NaN  0.200457       0.540157       0.604156       0.704509                 NaN            NaN            NaN            NaN
  1439.27        2500.00                 NaN   98.0007                 NaN  0.190738       0.584451       0.536298       0.687823                 NaN            NaN            NaN            NaN
  1437.70        2500.00                 NaN   98.0281                 NaN  0.193037       0.579974       0.518864       0.680026                 NaN            NaN            NaN            NaN
  1436.13        2500.00                 NaN   98.0660                 NaN  0.191448       0.503531       0.571165       0.667846                 NaN            NaN            NaN            NaN
  1434.55        2500.00                 NaN   98.1058                 NaN  0.190057       0.560098       0.490155       0.653872                 NaN            NaN            NaN            NaN
  1432.98        2500.00                 NaN   98.1456                 NaN  0.188125       0.476151       0.549183       0.640912                 NaN            NaN            NaN            NaN
  1431.40        2500.00                 NaN   98.1850                 NaN  0.186005       0.538096       0.463238       0.627709                 NaN            NaN            NaN            NaN
  1429.83        2500.00                 NaN   98.2165                 NaN  0.185535       0.529611       0.450634       0.617706                 NaN            NaN            NaN            NaN
  1428.25        2500.00                 NaN   98.2538                 NaN  0.183488       0.519698       0.437766       0.605251                 NaN            NaN            NaN            NaN
  1426.68        2500.00                 NaN   98.2900                 NaN  0.181061       0.510128       0.426467       0.592389                 NaN            NaN            NaN            NaN
  1425.10        2500.00                 NaN   98.3246                 NaN  0.179677       0.500410       0.414239       0.581054                 NaN            NaN            NaN            NaN
  1423.53        2500.00                 NaN   98.3416                 NaN  0.180567       0.401473       0.500096       0.576246                 NaN            NaN            NaN            NaN
  1421.96        2500.00                 NaN   98.3982                 NaN  0.175410       0.481962       0.389438       0.555006                 NaN            NaN            NaN            NaN
  1420.38        2500.00                 NaN   98.4135                 NaN  0.175913       0.476950       0.382407       0.551264                 NaN            NaN            NaN            NaN
  1418.81        2500.00                 NaN   98.4416                 NaN  0.174740       0.469386       0.372510       0.541730                 NaN            NaN            NaN            NaN
  1417.23        2500.00                 NaN   98.4696                 NaN  0.173284       0.362466       0.462120       0.532568                 NaN            NaN            NaN            NaN
  1415.66        2500.00                 NaN   98.4976                 NaN  0.171994       0.353271       0.454222       0.522895                 NaN            NaN            NaN            NaN
  1414.08        2500.00                 NaN   98.5220                 NaN  0.171082       0.343555       0.448772       0.514627                 NaN            NaN            NaN            NaN
  1412.51        2500.00                 NaN   98.5516                 NaN  0.159798       0.349193       0.436970       0.502455                 NaN            NaN            NaN            NaN
  1410.93        2500.00                 NaN   98.5738                 NaN  0.177968       0.436511       0.312435       0.499315                 NaN            NaN            NaN            NaN
  1409.36        2500.00                 NaN   98.5977                 NaN  0.166984       0.319629       0.426618       0.489083                 NaN            NaN            NaN            NaN
  1407.79        2500.00                 NaN   98.6240                 NaN  0.165602       0.421171       0.309416       0.479773                 NaN            NaN            NaN            NaN
  1406.21        2500.00                 NaN   98.6449                 NaN  0.164598       0.415030       0.302778       0.472714                 NaN            NaN            NaN            NaN
  1404.64        2500.00                 NaN   98.6673                 NaN  0.163406       0.295002       0.409146       0.465191                 NaN            NaN            NaN            NaN
  1403.06        2500.00                 NaN   98.6893                 NaN  0.143472       0.396868       0.316892       0.453499                 NaN            NaN            NaN            NaN
  1401.49        2500.00                 NaN   98.7087                 NaN  0.180199       0.251570       0.404530       0.454995                 NaN            NaN            NaN            NaN
  1399.91        2500.00                 NaN   98.7281                 NaN  0.160747       0.273949       0.392507       0.444652                 NaN            NaN            NaN            NaN
  1398.34        2500.00                 NaN   99.1443                 NaN  0.110137       0.176400       0.268811       0.300350                 NaN            NaN            NaN            NaN
  1396.76        2500.00                 NaN   98.3783                 NaN  0.205375       0.500874       0.350610       0.564841                 NaN            NaN            NaN            NaN
  1395.19        2500.00                 NaN   98.7899                 NaN  0.156722       0.255012       0.375305       0.423045                 NaN            NaN            NaN            NaN
  1393.62        2500.00                 NaN   98.8074                 NaN  0.155265       0.371855       0.248699       0.416814                 NaN            NaN            NaN            NaN
  1392.04        2500.00                 NaN   98.8254                 NaN  0.154128       0.366298       0.243291       0.410870                 NaN            NaN            NaN            NaN
  1390.47        2500.00                 NaN   98.8472                 NaN  0.152778       0.236863       0.360058       0.403060                 NaN            NaN            NaN            NaN
  1388.89        2500.00                 NaN   98.8622                 NaN  0.151746       0.356413       0.231866       0.397804                 NaN            NaN            NaN            NaN
  1387.32        2500.00                 NaN   98.8792                 NaN  0.150568       0.226859       0.351364       0.391990                 NaN            NaN            NaN            NaN
  1385.74        2500.00                 NaN   98.8953                 NaN  0.149443       0.347164       0.221734       0.386348                 NaN            NaN            NaN            NaN
  1384.17        2500.00                 NaN   98.9113                 NaN  0.148453       0.216795       0.342666       0.380769                 NaN            NaN            NaN            NaN
  1382.59        2500.00                 NaN   98.9277                 NaN  0.146914       0.212183       0.338269       0.374956                 NaN            NaN            NaN            NaN
  1381.02        2500.00                 NaN   98.9427                 NaN  0.145877       0.207705       0.334021       0.369726                 NaN            NaN            NaN            NaN
  1379.45        2500.00                 NaN   98.9580                 NaN  0.144688       0.329810       0.203224       0.364294                 NaN            NaN            NaN            NaN
  1377.87        2500.00                 NaN   98.9726                 NaN  0.143534       0.198700       0.326018       0.359121                 NaN            NaN            NaN            NaN
  1376.30        2500.00                 NaN   98.9872                 NaN  0.142189       0.194898       0.321717       0.354005                 NaN            NaN            NaN            NaN
  1374.72        2500.00                 NaN   99.0008                 NaN  0.140995       0.318163       0.190952       0.349121                 NaN            NaN            NaN            NaN
  1373.15        2500.00                 NaN   99.0149                 NaN  0.139799       0.313806       0.187419       0.344068                 NaN            NaN            NaN            NaN
  1371.57        2500.00                 NaN   99.0251                 NaN  0.139526       0.182469       0.312068       0.340798                 NaN            NaN            NaN            NaN
  1370.00        2500.00                 NaN   99.0436                 NaN  0.136131       0.181395       0.305514       0.333379                 NaN            NaN            NaN            NaN
  1368.42        2500.00                 NaN   99.0541                 NaN  0.135961       0.176999       0.302969       0.330021                 NaN            NaN            NaN            NaN
  1366.85        2500.00                 NaN   99.0666                 NaN  0.134554       0.174032       0.299290       0.325530                 NaN            NaN            NaN            NaN
  1365.27        2500.00                 NaN   99.0788                 NaN  0.133173       0.170897       0.296097       0.321065                 NaN            NaN            NaN            NaN
  1363.70        2500.00                 NaN   99.0910                 NaN  0.132053       0.167705       0.292474       0.316814                 NaN            NaN            NaN            NaN
  1362.13        2500.00                 NaN   99.1023                 NaN  0.130282       0.289165       0.165856       0.312384                 NaN            NaN            NaN            NaN
  1360.55        2500.00                 NaN   99.1139                 NaN  0.128985       0.285622       0.163220       0.308238                 NaN            NaN            NaN            NaN
  1358.98        2500.00                 NaN   99.1253                 NaN  0.127556       0.160686       0.282323       0.304108                 NaN            NaN            NaN            NaN
  1357.40        2500.00                 NaN   99.1360                 NaN  0.126212       0.279228       0.158429       0.300127                 NaN            NaN            NaN            NaN
  1355.83        2500.00                 NaN   99.1455                 NaN  0.125020       0.277595       0.155079       0.296795                 NaN            NaN            NaN            NaN
  1354.25        2500.00                 NaN   99.1591                 NaN  0.122762       0.272488       0.154201       0.291401                 NaN            NaN            NaN            NaN
  1352.68        2500.00                 NaN   99.1681                 NaN  0.121696       0.152461       0.269436       0.288324                 NaN            NaN            NaN            NaN
  1351.10        2500.00                 NaN   99.1779                 NaN  0.120455       0.266533       0.150344       0.284739                 NaN            NaN            NaN            NaN
  1349.53        2500.00                 NaN   99.1880                 NaN  0.118276       0.263276       0.149705       0.280742                 NaN            NaN            NaN            NaN
  1347.96        2500.00                 NaN   99.1976                 NaN  0.117030       0.260249       0.147888       0.277249                 NaN            NaN            NaN            NaN
  1346.38        2500.00                 NaN   99.2069                 NaN  0.115346       0.146809       0.257248       0.273727                 NaN            NaN            NaN            NaN
  1344.81        2500.00                 NaN   99.2165                 NaN  0.113864       0.254137       0.145333       0.270171                 NaN            NaN            NaN            NaN
  1343.23        2500.00                 NaN   99.2255                 NaN  0.112007       0.144845       0.251013       0.266658                 NaN            NaN            NaN            NaN
  1341.66        2500.00                 NaN   99.2346                 NaN  0.110501       0.247823       0.143735       0.263344                 NaN            NaN            NaN            NaN
  1340.08        2500.00                 NaN   99.2404                 NaN  0.109647       0.246757       0.141649       0.261564                 NaN            NaN            NaN            NaN
  1338.51        2500.00                 NaN   99.2543                 NaN  0.106071       0.241465       0.142873       0.255253                 NaN            NaN            NaN            NaN
  1336.93        2500.00                 NaN   99.2598                 NaN  0.105024       0.142504       0.239187       0.253467                 NaN            NaN            NaN            NaN
  1335.36        2500.00                 NaN   99.2691                 NaN  0.103986       0.140824       0.235770       0.250320                 NaN            NaN            NaN            NaN
  1333.79        2500.00                 NaN   99.2763                 NaN  0.101196       0.233010       0.142460       0.247084                 NaN            NaN            NaN            NaN
  1332.21        2500.00                 NaN   99.2838                 NaN  0.997251E-001  0.230620       0.141608       0.244274                 NaN            NaN            NaN            NaN
  1330.64        2500.00                 NaN   99.2916                 NaN  0.980638E-001  0.227824       0.141277       0.241230                 NaN            NaN            NaN            NaN
  1329.06        2500.00                 NaN   99.2991                 NaN  0.963505E-001  0.224730       0.141454       0.238390                 NaN            NaN            NaN            NaN
  1327.49        2500.00                 NaN   99.3067                 NaN  0.941481E-001  0.221451       0.142356       0.235308                 NaN            NaN            NaN            NaN
  1325.91        2500.00                 NaN   99.3134                 NaN  0.923280E-001  0.142577       0.219029       0.232654                 NaN            NaN            NaN            NaN
  1324.34        2500.00                 NaN   99.3208                 NaN  0.904575E-001  0.143319       0.215599       0.229868                 NaN            NaN            NaN            NaN
  1322.76        2500.00                 NaN   99.3270                 NaN  0.882214E-001  0.212509       0.144996       0.227229                 NaN            NaN            NaN            NaN
  1321.19        2500.00                 NaN   99.3342                 NaN  0.865186E-001  0.144823       0.209959       0.224460                 NaN            NaN            NaN            NaN
  1319.62        2500.00                 NaN   99.3408                 NaN  0.847731E-001  0.207220       0.145240       0.222013                 NaN            NaN            NaN            NaN
  1318.04        2500.00                 NaN   99.3468                 NaN  0.817944E-001  0.202928       0.149175       0.219321                 NaN            NaN            NaN            NaN
  1316.47        2500.00                 NaN   99.3534                 NaN  0.802315E-001  0.200417       0.149193       0.216757                 NaN            NaN            NaN            NaN
  1314.89        2500.00                 NaN   99.3598                 NaN  0.789192E-001  0.197902       0.148928       0.214431                 NaN            NaN            NaN            NaN
  1313.32        2500.00                 NaN   99.3651                 NaN  0.760582E-001  0.195238       0.151666       0.211896                 NaN            NaN            NaN            NaN
  1311.74        2500.00                 NaN   99.3710                 NaN  0.741723E-001  0.191745       0.153465       0.209626                 NaN            NaN            NaN            NaN
  1310.17        2500.00                 NaN   99.3768                 NaN  0.720466E-001  0.155437       0.188429       0.207282                 NaN            NaN            NaN            NaN
  1308.59        2500.00                 NaN   99.3828                 NaN  0.701848E-001  0.185173       0.156849       0.204995                 NaN            NaN            NaN            NaN
  1307.02        2500.00                 NaN   99.3872                 NaN  0.677325E-001  0.160236       0.181853       0.202964                 NaN            NaN            NaN            NaN
  1305.45        2500.00                 NaN   99.3928                 NaN  0.656797E-001  0.161377       0.179406       0.200728                 NaN            NaN            NaN            NaN
  1303.87        2500.00                 NaN   99.3981                 NaN  0.635033E-001  0.175278       0.164540       0.198594                 NaN            NaN            NaN            NaN
  1302.30        2500.00                 NaN   99.4033                 NaN  0.616541E-001  0.166112       0.172404       0.196543                 NaN            NaN            NaN            NaN
  1300.72        2500.00                 NaN   99.4080                 NaN  0.593007E-001  0.169233       0.168909       0.194548                 NaN            NaN            NaN            NaN
  1299.15        2500.00                 NaN   99.4131                 NaN  0.571278E-001  0.164960       0.172294       0.192491                 NaN            NaN            NaN            NaN
  1297.57        2500.00                 NaN   99.4175                 NaN  0.550333E-001  0.175035       0.161718       0.190665                 NaN            NaN            NaN            NaN
  1296.00        2500.00                 NaN   99.4222                 NaN  0.528462E-001  0.178472       0.157666       0.188793                 NaN            NaN            NaN            NaN
  1294.42        2500.00                 NaN   99.4265                 NaN  0.508031E-001  0.181201       0.154571       0.186958                 NaN            NaN            NaN            NaN
  1292.85        2500.00                 NaN   97.6864                 NaN  0.169695       0.164155       0.379920       0.385298        1.21454                 NaN            NaN            NaN
  1291.28        2500.00                 NaN   87.7450                 NaN  0.833154        1.69460       0.702234E-001   1.52180        8.13522                 NaN            NaN            NaN
  1289.70        2500.00                 NaN   87.2506                 NaN  0.865196        1.82526                 NaN   1.57615        8.48282                 NaN            NaN            NaN
