|6.6.6
Archiving\03_Data\eqfrac/QFM_m1/LAR/LAR_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          57
T(K)           P(bar)         V,J/bar/mol    H,J/mol        Gruneisen_T    Ks,bar         Gs,bar         v0,km/s        vp,km/s        vs,km/s        vp/vs          rho,kg/m3      G,J/mol        cp,J/K/mol     alpha,1/K      beta,1/bar     S,J/K/mol      n,mol          N,g            Ks_{T},bar/K   Gs_{T},bar/K   Ks_{P}         Gs_P           v0_{T}         vp_{T}         vs_{T}         v0_{P}         vp_P           vs_{P}         cp/cv          vol,%          wt,%           mol,%          SiO2,mol,pfu   TiO2,mol,pfu   Al2O3,mol,pfu  Cr2O3,mol,pfu  FeO,mol,pfu    MnO,mol,pfu    MgO,mol,pfu    CaO,mol,pfu    Na2O,mol,pfu   K2O,mol,pfu    NiO,mol,pfu    O2,mol,pfu     mu[SiO2],J/mol mu[TiO2],J/mol mu[Al2O3],J/mo mu[Cr2O3],J/mo mu[FeO],J/mol  mu[MnO],J/mol  mu[MgO],J/mol  mu[CaO],J/mol  mu[Na2O],J/mol mu[K2O],J/mol  mu[NiO],J/mol  nom_ox        
  1413.46        2500.00        1.29870       -393683.       0.404555        275334.        0.00000        3.09504        3.09504        0.00000                 NaN   2874.26       -530300.        52.4692       0.580366E-004  0.414365E-005   96.6540       0.190361        37.3279       -36.0737       -2.84537        10.9974       0.952348E-001 -0.112941E-003 -0.134264E-003   0.00000       0.553991E-004  0.561127E-004   0.00000        1.02927        100.000        100.000        100.000       0.307736       0.425713E-002  0.453114E-001  0.263175E-003  0.878292E-001   0.00000       0.717050E-001  0.611659E-001  0.162958E-001  0.127394E-002  0.697531E-009  0.243336E-002  -967748.      -0.103521E+007 -0.176931E+007 -0.131284E+007  -379898.                 NaN  -676879.       -795713.       -883968.      -0.101439E+007            NaN   0.00000     
  1412.42        2500.00        1.17054       -347853.       0.342731        231722.        0.00000        2.86418        2.86418        0.00000                 NaN   2824.67       -470306.        47.3702       0.597940E-004  0.446284E-005   86.6971       0.171066        33.0638       -28.0024      -0.124825        11.8152       0.418284E-002 -0.874303E-004 -0.884589E-004   0.00000       0.666289E-004  0.666634E-004   0.00000        1.02877        100.000        100.000        100.000       0.272375       0.385597E-002  0.439524E-001  0.155689E-003  0.773227E-001   0.00000       0.551804E-001  0.521182E-001  0.160072E-001  0.124677E-002  0.287427E-012  0.231403E-002  -967667.      -0.103520E+007 -0.176890E+007 -0.131298E+007  -379641.                 NaN  -676735.       -795539.       -883233.      -0.101357E+007            NaN   0.00000     
  1411.39        2500.00        1.16478       -346154.       0.342446        231587.        0.00000        2.86359        2.86359        0.00000                 NaN   2824.17       -467851.        47.1178       0.597546E-004  0.446513E-005   86.2256       0.170149        32.8955       -27.9842      -0.124350        11.8180       0.416727E-002 -0.874571E-004 -0.884822E-004   0.00000       0.666720E-004  0.667064E-004   0.00000        1.02870        100.000        100.000        100.000       0.270977       0.383963E-002  0.438985E-001  0.151996E-003  0.769072E-001   0.00000       0.545299E-001  0.517635E-001  0.159957E-001  0.124569E-002  0.145701E-011  0.230602E-002  -967528.      -0.103496E+007 -0.176847E+007 -0.131297E+007  -379451.       -496602.       -676653.       -795412.       -882880.      -0.101317E+007  -510870.        0.00000     
  1410.35        2500.00        1.15851       -344524.       0.344335        233004.        0.00000        2.87191        2.87191        0.00000                 NaN   2825.03       -465415.        46.8215       0.596104E-004  0.445739E-005   85.7168       0.169098        32.7283       -28.2703      -0.231278        11.7891       0.775187E-002 -0.886259E-004 -0.905263E-004   0.00000       0.662529E-004  0.663166E-004   0.00000        1.02862        100.000        100.000        100.000       0.269591       0.382325E-002  0.438443E-001  0.148370E-003  0.764940E-001   0.00000       0.538866E-001  0.514114E-001  0.159844E-001  0.124461E-002  0.465694E-012  0.229495E-002  -967411.      -0.103425E+007 -0.176810E+007 -0.131299E+007  -379206.       -496435.       -676597.       -795234.       -882385.      -0.101381E+007  -459711.        0.00000     
  1409.32        2500.00        1.14910       -341251.       0.339503        229665.        0.00000        2.85317        2.85317        0.00000                 NaN   2821.23       -460986.        46.4476       0.597432E-004  0.448202E-005   84.9599       0.167689        32.4188       -27.6418      -0.186386E-001   11.8571       0.625458E-003 -0.864710E-004 -0.866254E-004   0.00000       0.672578E-004  0.672630E-004   0.00000        1.02856        100.000        100.000        100.000       0.267024       0.379243E-002  0.437441E-001  0.141724E-003  0.757235E-001   0.00000       0.527003E-001  0.507588E-001  0.159630E-001  0.124280E-002  0.476714E-011  0.228603E-002  -967253.      -0.103448E+007 -0.176785E+007 -0.131254E+007  -379144.       -496308.       -676429.       -795168.       -881313.      -0.101259E+007  -468619.        0.00000     
  1408.28        2500.00        1.14767       -341094.       0.341497        231118.        0.00000        2.86150        2.86150        0.00000                 NaN   2822.58       -460550.        46.3682       0.596384E-004  0.447244E-005   84.8241       0.167424        32.3941       -27.9214      -0.118943        11.8276       0.398830E-002 -0.875213E-004 -0.885031E-004   0.00000       0.668204E-004  0.668533E-004   0.00000        1.02851        100.000        100.000        100.000       0.266819       0.378984E-002  0.437359E-001  0.141197E-003  0.756635E-001   0.00000       0.526053E-001  0.507069E-001  0.159613E-001  0.124266E-002  0.276466E-012  0.228222E-002  -967106.      -0.103431E+007 -0.176720E+007 -0.131295E+007  -378880.                 NaN  -676415.       -795038.       -881851.      -0.101185E+007            NaN   0.00000     
  1407.24        2500.00        1.14226       -339507.       0.341303        231048.        0.00000        2.86129        2.86129        0.00000                 NaN   2822.15       -458249.        46.1301       0.595958E-004  0.447424E-005   84.3795       0.166558        32.2362       -27.9161      -0.122521        11.8291       0.410828E-002 -0.875952E-004 -0.886068E-004   0.00000       0.668441E-004  0.668780E-004   0.00000        1.02845        100.000        100.000        100.000       0.265512       0.377386E-002  0.436827E-001  0.137876E-003  0.752700E-001   0.00000       0.520042E-001  0.503748E-001  0.159504E-001  0.124164E-002  0.274994E-012  0.227456E-002  -966958.      -0.103414E+007 -0.176683E+007 -0.131290E+007  -378684.       -496035.       -676348.       -794923.       -881442.      -0.101182E+007  -495692.        0.00000     
  1406.21        2500.00        1.13672       -337874.       0.341016        230914.        0.00000        2.86072        2.86072        0.00000                 NaN   2821.63       -455891.        45.8875       0.595556E-004  0.447651E-005   83.9259       0.165675        32.0741       -27.8975      -0.122096        11.8319       0.409487E-002 -0.876202E-004 -0.886286E-004   0.00000       0.668878E-004  0.669216E-004   0.00000        1.02838        100.000        100.000        100.000       0.264171       0.375736E-002  0.436275E-001  0.134502E-003  0.748649E-001   0.00000       0.513900E-001  0.500334E-001  0.159393E-001  0.124059E-002  0.273479E-012  0.226679E-002  -966830.      -0.103384E+007 -0.176636E+007 -0.131297E+007  -378502.       -495879.       -676252.       -794783.       -881124.      -0.101127E+007  -494149.        0.00000     
  1405.17        2500.00        1.13121       -336255.       0.340782        230819.        0.00000        2.86037        2.86037        0.00000                 NaN   2821.15       -453551.        45.6457       0.595128E-004  0.447854E-005   83.4747       0.164795        31.9132       -27.8875      -0.124293        11.8339       0.416894E-002 -0.876807E-004 -0.887075E-004   0.00000       0.669197E-004  0.669541E-004   0.00000        1.02832        100.000        100.000        100.000       0.262841       0.374067E-002  0.435717E-001  0.131192E-003  0.744621E-001   0.00000       0.507826E-001  0.496946E-001  0.159282E-001  0.123954E-002  0.522393E-012  0.225900E-002  -966692.      -0.103360E+007 -0.176594E+007 -0.131297E+007  -378312.       -495733.       -676171.       -794655.       -880754.      -0.101085E+007  -432774.        0.00000     
  1404.13        2500.00        1.12557       -334638.       0.341165        231478.        0.00000        2.86464        2.86464        0.00000                 NaN   2820.78       -451180.        45.3803       0.593969E-004  0.447517E-005   82.9990       0.163820        31.7500       -27.9507      -0.154524        11.8140       0.560730E-002 -0.878757E-004 -0.891506E-004   0.00000       0.666919E-004  0.667381E-004   0.00000        1.02823        100.000        100.000        100.000       0.261493       0.372367E-002  0.435149E-001  0.127867E-003  0.740530E-001   0.00000       0.501687E-001  0.493512E-001  0.159169E-001  0.123848E-002  0.270550E-012  0.224741E-002  -966546.      -0.103338E+007 -0.176560E+007 -0.131286E+007  -378124.       -495595.       -676096.       -794538.       -880252.      -0.101029E+007  -556742.        0.00000     
