|6.6.6
Archiving\03_Data\eqfrac/QFM/EETA/EETA_1.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        O(HP)          Sp(TH)         Sp(TH)         an             San(TH)        ilm            q             
  1188.19        2500.00                 NaN   7.59716                 NaN            NaN   5.29625                 NaN   8.20948        45.4897       0.727537        32.6798     
  1187.09        2500.00                 NaN   7.59381                 NaN            NaN   5.29079                 NaN   8.21066        45.4889       0.734921        32.6809     
  1185.98        2500.00                 NaN   7.49407                 NaN            NaN   5.34548                 NaN   8.20298        45.5108       0.733043        32.7136     
  1184.88        2500.00                 NaN   7.49451                 NaN            NaN   5.33788                 NaN   8.20412        45.5088       0.740885        32.7138     
  1183.78        2500.00                 NaN   7.59656                 NaN            NaN   5.26845                 NaN   8.21491        45.4820       0.756926        32.6811     
  1182.68        2500.00                 NaN   7.53979                 NaN            NaN   5.29598                 NaN   8.21374        45.4789       0.761681        32.7099     
  1181.58        2500.00                 NaN   7.49978                 NaN            NaN   5.31139                 NaN   8.22343        45.4780       0.766412        32.7210     
  1180.48        2500.00                 NaN   7.49933                 NaN            NaN   5.30466                 NaN   8.22475        45.4760       0.773735        32.7215     
  1179.38        2500.00                 NaN   7.52811                 NaN            NaN   5.28474                 NaN   8.21000        45.4920       0.778070        32.7071     
  1178.28        2500.00                 NaN   7.52810                 NaN            NaN   5.27783                 NaN   8.21175        45.4895       0.785317        32.7075     
  1177.18        2500.00                 NaN   7.49783                 NaN            NaN   5.28466                 NaN   8.22872        45.4702       0.795561        32.7230     
  1176.08        2500.00                 NaN   7.52777                 NaN            NaN   5.26423                 NaN   8.21502        45.4848       0.799733        32.7084     
  1174.98        2500.00                 NaN   7.49673                 NaN            NaN   5.27150                 NaN   8.23136        45.4663       0.809993        32.7241     
  1173.88        2500.00                 NaN   7.49614                 NaN            NaN   5.26497                 NaN   8.23269        45.4643       0.817172        32.7247     
  1172.78        2500.00                 NaN   7.49554                 NaN            NaN   5.25848                 NaN   8.23401        45.4624       0.824326        32.7253     
  1171.68        2500.00                 NaN   7.49491                 NaN            NaN   5.25203                 NaN   8.23533        45.4604       0.831456        32.7259     
  1170.58        2500.00                 NaN   7.49426                 NaN            NaN   5.24561                 NaN   8.23666        45.4584       0.838560        32.7265     
  1169.48        2500.00                 NaN   7.49359                 NaN            NaN   5.23923                 NaN   8.23798        45.4565       0.845640        32.7271     
  1168.38        2500.00                 NaN   7.49290                 NaN            NaN   5.23289                 NaN   8.23931        45.4545       0.852693        32.7277     
  1167.28        2500.00                 NaN   7.49218                 NaN            NaN   5.22659                 NaN   8.24063        45.4526       0.859721        32.7283     
  1166.18        2500.00                 NaN   7.49145                 NaN            NaN   5.22031                 NaN   8.24196        45.4506       0.866723        32.7290     
  1165.08        2500.00                 NaN   7.49069                 NaN            NaN   5.21408                 NaN   8.24329        45.4486       0.873699        32.7296     
  1163.97        2500.00                 NaN   7.48991                 NaN            NaN   5.20789                 NaN   8.24461        45.4466       0.880649        32.7303     
  1162.87        2500.00                 NaN   7.48911                 NaN            NaN   5.20173                 NaN   8.24594        45.4447       0.887572        32.7310     
  1161.77        2500.00                 NaN   7.48827                 NaN            NaN   5.19565                 NaN   8.24727        45.4427       0.894438        32.7317     
  1160.67        2500.00                 NaN   7.48744                 NaN            NaN   5.18953                 NaN   8.24860        45.4407       0.901339        32.7324     
  1159.57        2500.00                 NaN   7.48658                 NaN            NaN   5.18349                 NaN   8.24992        45.4387       0.908182        32.7331     
  1158.47        2500.00                 NaN   7.48568                 NaN            NaN   5.17749                 NaN   8.25125        45.4368       0.914995        32.7338     
  1157.37        2500.00                 NaN   7.48477                 NaN            NaN   5.17153                 NaN   8.25258        45.4348       0.921786        32.7345     
  1156.27        2500.00                 NaN   7.48384                 NaN            NaN   5.16560                 NaN   8.25391        45.4328       0.928548        32.7353     
  1155.17        2500.00                 NaN   7.48288                 NaN            NaN   5.15971                 NaN   8.25524        45.4308       0.935281        32.7361     
  1154.07        2500.00                 NaN   7.48191                 NaN            NaN   5.15386                 NaN   8.25657        45.4288       0.941986        32.7368     
  1152.97        2500.00                 NaN   7.48091                 NaN            NaN   5.14806                 NaN   8.25790        45.4269       0.948664        32.7376     
  1151.87        2500.00                 NaN   7.47989                 NaN            NaN   5.14229                 NaN   8.25923        45.4249       0.955313        32.7384     
  1150.77        2500.00                 NaN   7.61409                 NaN            NaN   5.06385                 NaN   8.25698        45.4127       0.963711        32.6887     
  1149.67        2500.00                 NaN   7.48957                 NaN            NaN   5.12200                 NaN   8.26238        45.4213       0.970239        32.7345     
  1148.57        2500.00                 NaN   7.48826                 NaN            NaN   5.11653                 NaN   8.26370        45.4193       0.976760        32.7354     
  1147.47        2500.00                 NaN   7.61187                 NaN            NaN   5.04647                 NaN   8.26109        45.4067       0.983218        32.6907     
  1146.37        2500.00                 NaN   7.48557                 NaN            NaN   5.10571                 NaN   8.26635        45.4153       0.989716        32.7373     
  1145.27        2500.00                 NaN   7.48420                 NaN            NaN   5.10036                 NaN   8.26767        45.4133       0.996153        32.7383     
  1144.17        2500.00                 NaN   7.48279                 NaN            NaN   5.09506                 NaN   8.26899        45.4113        1.00256        32.7393     
  1143.07        2500.00                 NaN   7.48137                 NaN            NaN   5.08979                 NaN   8.27032        45.4093        1.00894        32.7403     
  1141.96        2500.00                 NaN   7.47992                 NaN            NaN   5.08456                 NaN   8.27164        45.4073        1.01529        32.7413     
  1140.86        2500.00                 NaN   7.47844                 NaN            NaN   5.07938                 NaN   8.27296        45.4053        1.02161        32.7423     
  1139.76        2500.00                 NaN   7.47694                 NaN            NaN   5.07424                 NaN   8.27429        45.4033        1.02790        32.7433     
  1138.66        2500.00                 NaN   7.47542                 NaN            NaN   5.06914                 NaN   8.27561        45.4013        1.03416        32.7444     
  1137.56        2500.00                 NaN   7.47387                 NaN            NaN   5.06409                 NaN   8.27694        45.3993        1.04039        32.7455     
  1136.46        2500.00                 NaN   7.47230                 NaN            NaN   5.05907                 NaN   8.27826        45.3972        1.04660        32.7465     
  1135.36        2500.00                 NaN   7.47071                 NaN            NaN   5.05409                 NaN   8.27959        45.3952        1.05277        32.7476     
  1134.26        2500.00                 NaN   7.46909                 NaN            NaN   5.04916                 NaN   8.28091        45.3932        1.05891        32.7487     
  1133.16        2500.00                 NaN   7.46746                 NaN            NaN   5.04426                 NaN   8.28224        45.3912        1.06503        32.7498     
  1132.06        2500.00                 NaN   7.60412                 NaN            NaN   4.96595                 NaN   8.28121        45.3784        1.07172        32.6986     
  1130.96        2500.00                 NaN   7.46412                 NaN            NaN   5.03460                 NaN   8.28489        45.3871        1.07717        32.7521     
  1129.86        2500.00                 NaN   7.46242                 NaN            NaN   5.02983                 NaN   8.28621        45.3851        1.08320        32.7532     
  1128.76        2500.00                 NaN   7.46069                 NaN            NaN   5.02510                 NaN   8.28754        45.3831        1.08920        32.7544     
  1127.66        2500.00                 NaN   7.45894                 NaN            NaN   5.02041                 NaN   8.28886        45.3811        1.09516        32.7555     
  1126.56        2500.00                 NaN   7.45718                 NaN            NaN   5.01576                 NaN   8.29019        45.3790        1.10110        32.7567     
  1125.46        2500.00                 NaN   7.59081                 NaN            NaN   4.93964                 NaN   8.28865        45.3682        1.10688        32.7058     
  1124.36        2500.00                 NaN   7.45359                 NaN            NaN   5.00658                 NaN   8.29284        45.3750        1.11289        32.7591     
  1123.26        2500.00                 NaN   7.58755                 NaN            NaN   4.93042                 NaN   8.29126        45.3644        1.11844        32.7079     
  1122.16        2500.00                 NaN   7.44985                 NaN            NaN   4.99761                 NaN   8.29550        45.3709        1.12456        32.7616     
  1121.06        2500.00                 NaN   7.59721                 NaN            NaN   4.91370                 NaN   8.29536        45.3573        1.13068        32.7057     
  1119.95        2500.00                 NaN   7.44613                 NaN            NaN   4.98873                 NaN   8.29815        45.3668        1.13611        32.7640     
  1118.85        2500.00                 NaN   7.44418                 NaN            NaN   4.98439                 NaN   8.29948        45.3648        1.14184        32.7653     
  1117.75        2500.00                 NaN   7.59401                 NaN            NaN   4.89943                 NaN   8.29934        45.3511        1.14767        32.7084     
  1116.65        2500.00                 NaN   7.44028                 NaN            NaN   4.97579                 NaN   8.30213        45.3607        1.15321        32.7679     
  1115.55        2500.00                 NaN   7.43830                 NaN            NaN   4.97155                 NaN   8.30346        45.3587        1.15885        32.7692     
  1114.45        2500.00                 NaN   7.43632                 NaN            NaN   4.96733                 NaN   8.30479        45.3566        1.16446        32.7705     
  1113.35        2500.00                 NaN   7.43432                 NaN            NaN   4.96316                 NaN   8.30612        45.3546        1.17005        32.7718     
  1112.25        2500.00                 NaN   7.43218                 NaN            NaN   4.95910                 NaN   8.30745        45.3525        1.17560        32.7731     
  1111.15        2500.00                 NaN   7.43022                 NaN            NaN   4.95496                 NaN   8.30878        45.3505        1.18112        32.7744     
  1110.05        2500.00                 NaN   7.42814                 NaN            NaN   4.95092                 NaN   8.31011        45.3484        1.18662        32.7758     
  1108.95        2500.00                 NaN   7.42590                 NaN            NaN   4.94701                 NaN   8.31144        45.3464        1.19207        32.7772     
  1107.85        2500.00                 NaN   7.42392                 NaN            NaN   4.94296                 NaN   8.31277        45.3443        1.19752        32.7785     
  1106.75        2500.00                 NaN   7.42181                 NaN            NaN   4.93902                 NaN   8.31410        45.3423        1.20292        32.7799     
  1105.65        2500.00                 NaN   7.41970                 NaN            NaN   4.93511                 NaN   8.31543        45.3402        1.20830        32.7813     
  1104.55        2500.00                 NaN   7.41739                 NaN            NaN   4.93135                 NaN   8.31676        45.3381        1.21364        32.7827     
  1103.45        2500.00                 NaN   7.41533                 NaN            NaN   4.92746                 NaN   8.31809        45.3361        1.21896        32.7841     
  1102.35        2500.00                 NaN   7.41303                 NaN            NaN   4.92375                 NaN   8.31943        45.3340        1.22425        32.7855     
  1101.25        2500.00                 NaN   7.41085                 NaN            NaN   4.91999                 NaN   8.32076        45.3319        1.22951        32.7869     
  1100.15        2500.00                 NaN   7.40856                 NaN            NaN   4.91633                 NaN   8.32209        45.3299        1.23473        32.7884     
  1099.05        2500.00                 NaN   7.40619                 NaN            NaN   4.91275                 NaN   8.32342        45.3278        1.23993        32.7899     
  1097.94        2500.00                 NaN   7.40402                 NaN            NaN   4.90871                 NaN   8.32485        45.3258        1.24538        32.7912     
  1096.84        2500.00                 NaN   7.40159                 NaN            NaN   4.90297                 NaN   8.32683        45.3240        1.25232        32.7923     
  1095.74        2500.00                 NaN   7.39907                 NaN            NaN   4.89706                 NaN   8.32887        45.3223        1.25941        32.7933     
  1094.64        2500.00                 NaN   7.39668                 NaN            NaN   4.89161                 NaN   8.33078        45.3205        1.26606        32.7943     
  1093.54        2500.00                 NaN   7.39417                 NaN            NaN   4.88595                 NaN   8.33279        45.3188        1.27293        32.7954     
  1092.44        2500.00                 NaN   7.39218                 NaN            NaN   4.88118                 NaN   8.33447        45.3169        1.27883        32.7964     
  1091.34        2500.00                 NaN   1.69556        6.80589                 NaN   4.21557                 NaN   8.43415        45.1533        1.31264        32.3829     
  1090.24        2500.00                 NaN   6.79897        1.70981                 NaN   4.20693                 NaN   8.43669        45.1498        1.31718        32.3806     
  1089.14        2500.00                 NaN   1.74003        6.78648                 NaN   4.19201                 NaN   8.44028        45.1445        1.32211        32.3746     
  1088.04        2500.00                 NaN   1.76977        6.77413                 NaN   4.17734                 NaN   8.44385        45.1392        1.32697        32.3687     
  1086.94        2500.00                 NaN   6.89142        1.49522                 NaN   4.26651                 NaN   8.42783        45.1649        1.32768        32.4264     
  1085.84        2500.00                 NaN   1.90259        6.72041                 NaN   4.12143                 NaN   8.45584        45.1214        1.33788        32.3405     
  1084.74        2500.00                 NaN   1.67505        6.81494                 NaN   4.19367                 NaN   8.44345        45.1435        1.34122        32.3881     
  1083.64        2500.00                 NaN   1.76024        6.77822                 NaN   4.16093                 NaN   8.45256        45.1342        1.34452        32.3694     
  1082.54        2500.00                 NaN   2.01961        6.67869                 NaN   4.06431                 NaN   8.46896        45.1011        1.35273        32.3146     
  1081.44        2500.00                 NaN   2.03675        6.66692                 NaN   4.05861                 NaN   8.47321        45.0968        1.35464        32.3131     
  1080.34        2500.00                 NaN   1.92006        6.71605                 NaN   4.10928                 NaN   8.46541        45.1172        1.33890        32.3332     
  1079.24        2500.00                 NaN   1.97097        6.69931                 NaN   4.06773                 NaN   8.47105        45.1023        1.36450        32.3242     
  1078.14        2500.00                 NaN   6.67135        2.03817                 NaN   4.04002                 NaN   8.47710        45.0924        1.37015        32.3108     
  1077.04        2500.00                 NaN   6.59627        2.23332                 NaN   3.96769                 NaN   8.49173        45.0666        1.37516        32.2692     
  1075.93        2500.00                 NaN   6.58463        2.25893                 NaN   3.95517                 NaN   8.49507        45.0623        1.37959        32.2643     
  1074.83        2500.00                 NaN   6.61680        2.18212                 NaN   3.97532                 NaN   8.49063        45.0714        1.38414        32.2796     
  1073.73        2500.00                 NaN   2.19481        6.62459                 NaN   3.96260                 NaN   8.49355        45.0596        1.38898        32.2759     
  1072.63        2500.00                 NaN   2.23875        6.59557                 NaN   3.94438                 NaN   8.49909        45.0599        1.39444        32.2679     
  1071.53        2500.00                 NaN   2.36126        6.54756                 NaN   3.90203                 NaN   8.50678        45.0427        1.39629        32.2434     
  1070.43        2500.00                 NaN   2.39626        6.53588                 NaN   3.88502                 NaN   8.51241        45.0351        1.39969        32.2356     
  1069.33        2500.00                 NaN   2.41785        6.51865                 NaN   3.87939                 NaN   8.51420        45.0317        1.40388        32.2344     
  1068.23        2500.00                 NaN   2.47350        6.50089                 NaN   3.85460                 NaN   8.52289        45.0205        1.40659        32.2211     
  1067.13        2500.00                 NaN   2.54203        6.48102                 NaN   3.82140                 NaN   8.52887        45.0114        1.41218        32.2031     
  1066.03        2500.00                 NaN   2.67505        6.24687                 NaN   3.81991                 NaN   8.53167        45.0796        1.44389        32.2031     
  1064.93        2500.00                 NaN   2.60591        6.45623                 NaN   3.79142                 NaN   8.53691        44.9999        1.41994        32.1897     
  1063.83        2500.00                 NaN   2.63993        6.44402                 NaN   3.77536                 NaN   8.54113        44.9936        1.42368        32.1823     
  1062.73        2500.00                 NaN   2.67381        6.43191                 NaN   3.75938                 NaN   8.54534        44.9873        1.42737        32.1749     
  1061.63        2500.00                 NaN   6.41981        2.70757                 NaN   3.74351                 NaN   8.54957        44.9810        1.43100        32.1675     
  1060.53        2500.00                 NaN   2.74122        6.40788                 NaN   3.72766                 NaN   8.55383        44.9746        1.43460        32.1602     
  1059.43        2500.00                 NaN   2.77842        6.39582                 NaN   3.71059                 NaN   8.55779        44.9678        1.43781        32.1518     
  1058.33        2500.00                 NaN   6.38300        2.81575                 NaN   3.69283                 NaN   8.56284        44.9607        1.44155        32.1434     
  1057.23        2500.00                 NaN   6.37070        2.85122                 NaN   3.67627                 NaN   8.56724        44.9541        1.44503        32.1355     
  1056.13        2500.00                 NaN   6.35877        2.88536                 NaN   3.66034                 NaN   8.57156        44.9476        1.44842        32.1279     
  1055.03        2500.00                 NaN   6.34671        2.92034                 NaN   3.64404                 NaN   8.57595        44.9410        1.45179        32.1201     
  1053.92        2500.00                 NaN   6.32979        2.96367                 NaN   3.62547                 NaN   8.58091        44.9341        1.45524        32.1109     
  1052.82        2500.00                 NaN   2.99576        6.32004                 NaN   3.60944                 NaN   8.58526        44.9278        1.45858        32.1032     
  1051.72        2500.00                 NaN   6.31067        3.02596                 NaN   3.59492                 NaN   8.58927        44.9211        1.46162        32.0965     
  1050.62        2500.00                 NaN   6.30103        3.05279                 NaN   3.58184                 NaN   8.59313        44.9156        1.46492        32.0907     
  1049.52        2500.00                 NaN   3.08917        6.28895                 NaN   3.56500                 NaN   8.59768        44.9087        1.46805        32.0824     
  1048.42        2500.00                 NaN   3.12572        6.27673                 NaN   3.54819                 NaN   8.60224        44.9019        1.47113        32.0741     
  1047.32        2500.00                 NaN   3.16177        6.26477                 NaN   3.53155                 NaN   8.60683        44.8949        1.47418        32.0659     
  1046.22        2500.00                 NaN   6.25135        3.20362                 NaN   3.51274                 NaN   8.61186        44.8871        1.47703        32.0563     
  1045.12        2500.00                 NaN   3.23918        6.23961                 NaN   3.49633                 NaN   8.61642        44.8803        1.47998        32.0482     
  1044.02        2500.00                 NaN   3.27503        6.22788                 NaN   3.47983                 NaN   8.62102        44.8733        1.48287        32.0400     
  1042.92        2500.00                 NaN   6.21620        3.31097                 NaN   3.46329                 NaN   8.62564        44.8664        1.48572        32.0318     
  1041.82        2500.00                 NaN   6.20451        3.34706                 NaN   3.44672                 NaN   8.63029        44.8594        1.48853        32.0235     
  1040.72        2500.00                 NaN   3.37954        6.19416                 NaN   3.43145                 NaN   8.63468        44.8528        1.49131        32.0161     
  1039.62        2500.00                 NaN   6.18066        3.42169                 NaN   3.41242                 NaN   8.63973        44.8450        1.49421        32.0062     
  1038.52        2500.00                 NaN   6.17220        3.44759                 NaN   3.39991                 NaN   8.64372        44.8393        1.49681        32.0005     
  1037.42        2500.00                 NaN   3.48309        6.16104                 NaN   3.38357                 NaN   8.64838        44.8322        1.49944        31.9922     
  1036.32        2500.00                 NaN   6.14860        3.52268                 NaN   3.36575                 NaN   8.65345        44.8246        1.50194        31.9830     
  1035.22        2500.00                 NaN   6.13521        3.56510                 NaN   3.34698                 NaN   8.65856        44.8166        1.50438        31.9731     
  1034.12        2500.00                 NaN   6.12367        3.60215                 NaN   3.33011                 NaN   8.66337        44.8093        1.50686        31.9645     
  1033.02        2500.00                 NaN   3.64338        6.10951                 NaN   3.31220                 NaN   8.66846        44.8019        1.50937        31.9551     
  1031.91        2500.00                 NaN   3.68112        6.09800                 NaN   3.29503                 NaN   8.67338        44.7945        1.51175        31.9463     
  1030.81        2500.00                 NaN   3.72000        6.08579                 NaN   3.27775                 NaN   8.67839        44.7869        1.51400        31.9372     
  1029.71        2500.00                 NaN   3.41093        6.20493                 NaN   3.32169                 NaN   8.64997        44.8882        1.55479        31.9695     
  1028.61        2500.00                 NaN   3.43578        6.20134                 NaN   3.30705                 NaN   8.65370        44.8823        1.55753        31.9623     
  1027.51        2500.00                 NaN   3.46076        6.19775                 NaN   3.29239                 NaN   8.65743        44.8764        1.56022        31.9551     
  1026.41        2500.00                 NaN   3.48585        6.19416                 NaN   3.27771                 NaN   8.66118        44.8704        1.56287        31.9478     
  1025.31        2500.00                 NaN   3.51105        6.19056                 NaN   3.26300                 NaN   8.66494        44.8644        1.56548        31.9405     
  1024.21        2500.00                 NaN   3.53638        6.18695                 NaN   3.24827                 NaN   8.66872        44.8584        1.56806        31.9332     
  1023.11        2500.00                 NaN   3.56183        6.18334                 NaN   3.23351                 NaN   8.67251        44.8524        1.57059        31.9258     
  1022.01        2500.00                 NaN   3.58739        6.17972                 NaN   3.21873                 NaN   8.67631        44.8463        1.57308        31.9184     
  1020.91        2500.00                 NaN   3.61307        6.17610                 NaN   3.20392                 NaN   8.68012        44.8403        1.57554        31.9110     
  1019.81        2500.00                 NaN   3.63888        6.17247                 NaN   3.18908                 NaN   8.68395        44.8342        1.57796        31.9035     
  1018.71        2500.00                 NaN   3.66481        6.16884                 NaN   3.17421                 NaN   8.68779        44.8281        1.58034        31.8959     
  1017.61        2500.00                 NaN   3.69086        6.16520                 NaN   3.15931                 NaN   8.69165        44.8219        1.58268        31.8884     
  1016.51        2500.00                 NaN   3.71703        6.16156                 NaN   3.14439                 NaN   8.69551        44.8158        1.58499        31.8808     
  1015.41        2500.00                 NaN   3.74333        6.15791                 NaN   3.12943                 NaN   8.69939        44.8096        1.58726        31.8731     
  1014.31        2500.00                 NaN   3.76975        6.15426                 NaN   3.11445                 NaN   8.70328        44.8034        1.58948        31.8654     
  1013.21        2500.00                 NaN   3.79631        6.15060                 NaN   3.09943                 NaN   8.70719        44.7972        1.59167        31.8576     
  1012.11        2500.00                 NaN   3.82299        6.14693                 NaN   3.08438                 NaN   8.71111        44.7909        1.59383        31.8499     
  1011.01        2500.00                 NaN   3.84980        6.14327                 NaN   3.06930                 NaN   8.71504        44.7846        1.59594        31.8420     
  1009.90        2500.00                 NaN   4.39034        5.89256                 NaN   2.97222                 NaN   8.77070        44.6458        1.55102        31.7773     
  1008.80        2500.00                 NaN   4.42830        5.88205                 NaN   2.95526                 NaN   8.77589        44.6379        1.55254        31.7681     
  1007.70        2500.00                 NaN   4.46713        5.87126                 NaN   2.93794                 NaN   8.78124        44.6298        1.55403        31.7586     
  1006.60        2500.00                 NaN   4.50444        5.86116                 NaN   2.92128                 NaN   8.78634        44.6218        1.55545        31.7496     
  1005.50        2500.00                 NaN   4.54295        5.85071                 NaN   2.90406                 NaN   8.79158        44.6137        1.55691        31.7401     
  1004.40        2500.00                 NaN   4.58070        5.84053                 NaN   2.88723                 NaN   8.79679        44.6056        1.55823        31.7309     
  1003.30        2500.00                 NaN   4.69858        5.80730                 NaN   2.83916                 NaN   8.80822        44.5875        1.55849        31.7008     
  1002.20        2500.00                 NaN   5.79603        4.74065                 NaN   2.82062                 NaN   8.81381        44.5788        1.55970        31.6904     
  1001.10        2500.00                 NaN   5.78481        4.78280                 NaN   2.80206                 NaN   8.81942        44.5701        1.56087        31.6799     
  1000.00        2500.00                 NaN   4.73674        5.79872                 NaN   2.81802                 NaN   8.81827        44.5724        1.56323        31.6926     
