|6.6.6
Archiving\03_Data\eqfrac/QFM/EETA/EETA_3.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        O(HP)          Sp(TH)         Sp(TH)         an             San(TH)        ilm            q             
  1067.13        2500.00                 NaN   1.87937        5.05519                 NaN   2.08512                 NaN   8.36819        47.8860       0.807070        33.9190     
  1066.03        2500.00                 NaN   1.97924        4.87345                 NaN   2.08149                 NaN   8.37017        47.9539       0.825105        33.9166     
  1064.93        2500.00                 NaN   1.92644        5.03666                 NaN   2.06814                 NaN   8.37624        47.8740       0.811494        33.9070     
  1063.83        2500.00                 NaN   1.95150        5.02755                 NaN   2.05909                 NaN   8.38048        47.8674       0.813630        33.9003     
  1062.73        2500.00                 NaN   1.97646        5.01851                 NaN   2.05008                 NaN   8.38470        47.8609       0.815736        33.8936     
  1061.63        2500.00                 NaN   5.00948        2.00133                 NaN   2.04114                 NaN   8.38894        47.8543       0.817811        33.8870     
  1060.53        2500.00                 NaN   2.02611        5.00058                 NaN   2.03221                 NaN   8.39322        47.8477       0.819867        33.8804     
  1059.43        2500.00                 NaN   2.05350        4.99157                 NaN   2.02266                 NaN   8.39721        47.8407       0.821698        33.8727     
  1058.33        2500.00                 NaN   4.98198        2.08101                 NaN   2.01266                 NaN   8.40227        47.8333       0.823833        33.8650     
  1057.23        2500.00                 NaN   4.97280        2.10713                 NaN   2.00335                 NaN   8.40668        47.8264       0.825823        33.8578     
  1056.13        2500.00                 NaN   4.96390        2.13227                 NaN   1.99439                 NaN   8.41102        47.8197       0.827759        33.8509     
  1055.03        2500.00                 NaN   4.95490        2.15802                 NaN   1.98523                 NaN   8.41542        47.8129       0.829681        33.8438     
  1053.92        2500.00                 NaN   4.94211        2.19001                 NaN   1.97484                 NaN   8.42040        47.8057       0.831652        33.8353     
  1052.82        2500.00                 NaN   2.21359        4.93490                 NaN   1.96579                 NaN   8.42477        47.7992       0.833561        33.8282     
  1051.72        2500.00                 NaN   4.92800        2.23580                 NaN   1.95766                 NaN   8.42879        47.7922       0.835294        33.8223     
  1050.62        2500.00                 NaN   4.92086        2.25552                 NaN   1.95025                 NaN   8.43265        47.7864       0.837177        33.8172     
  1049.52        2500.00                 NaN   2.28230        4.91184                 NaN   1.94082                 NaN   8.43722        47.7793       0.838962        33.8096     
  1048.42        2500.00                 NaN   2.30921        4.90271                 NaN   1.93140                 NaN   8.44180        47.7721       0.840721        33.8020     
  1047.32        2500.00                 NaN   2.33575        4.89380                 NaN   1.92208                 NaN   8.44641        47.7650       0.842463        33.7945     
  1046.22        2500.00                 NaN   4.88373        2.36657                 NaN   1.91160                 NaN   8.45146        47.7569       0.844092        33.7856     
  1045.12        2500.00                 NaN   2.39274        4.87498                 NaN   1.90241                 NaN   8.45604        47.7499       0.845775        33.7782     
  1044.02        2500.00                 NaN   2.41913        4.86623                 NaN   1.89318                 NaN   8.46066        47.7427       0.847428        33.7707     
  1042.92        2500.00                 NaN   4.85752        2.44558                 NaN   1.88393                 NaN   8.46529        47.7355       0.849055        33.7632     
  1041.82        2500.00                 NaN   4.84881        2.47214                 NaN   1.87466                 NaN   8.46995        47.7282       0.850658        33.7556     
  1040.72        2500.00                 NaN   2.49603        4.84113                 NaN   1.86610                 NaN   8.47436        47.7213       0.852244        33.7488     
  1039.62        2500.00                 NaN   4.83102        2.52708                 NaN   1.85549                 NaN   8.47944        47.7134       0.853903        33.7397     
  1038.52        2500.00                 NaN   4.82481        2.54609                 NaN   1.84845                 NaN   8.48342        47.7073       0.855383        33.7346     
  1037.42        2500.00                 NaN   2.57221        4.81651                 NaN   1.83933                 NaN   8.48810        47.6999       0.856884        33.7270     
  1036.32        2500.00                 NaN   4.80724        2.60135                 NaN   1.82939                 NaN   8.49319        47.6920       0.858316        33.7185     
  1035.22        2500.00                 NaN   4.79718        2.63259                 NaN   1.81897                 NaN   8.49833        47.6839       0.859707        33.7093     
  1034.12        2500.00                 NaN   4.78858        2.65985                 NaN   1.80957                 NaN   8.50317        47.6764       0.861126        33.7013     
  1033.02        2500.00                 NaN   2.69024        4.77796                 NaN   1.79960                 NaN   8.50828        47.6687       0.862560        33.6926     
  1031.91        2500.00                 NaN   2.71798        4.76939                 NaN   1.79004                 NaN   8.51321        47.6610       0.863916        33.6844     
  1030.81        2500.00                 NaN   2.74663        4.76027                 NaN   1.78042                 NaN   8.51824        47.6532       0.865205        33.6760     
  1029.71        2500.00                 NaN   2.51149        4.84786                 NaN   1.80193                 NaN   8.48926        47.7546       0.888391        33.7065     
  1028.61        2500.00                 NaN   2.52952        4.84537                 NaN   1.79375                 NaN   8.49301        47.7484       0.889949        33.7000     
  1027.51        2500.00                 NaN   2.54764        4.84288                 NaN   1.78556                 NaN   8.49677        47.7422       0.891484        33.6935     
  1026.41        2500.00                 NaN   2.56583        4.84039                 NaN   1.77736                 NaN   8.50054        47.7360       0.892996        33.6869     
  1025.31        2500.00                 NaN   2.58411        4.83790                 NaN   1.76915                 NaN   8.50432        47.7297       0.894487        33.6803     
  1024.21        2500.00                 NaN   2.60248        4.83541                 NaN   1.76093                 NaN   8.50812        47.7235       0.895954        33.6736     
  1023.11        2500.00                 NaN   2.62093        4.83291                 NaN   1.75270                 NaN   8.51193        47.7172       0.897400        33.6669     
  1022.01        2500.00                 NaN   2.63947        4.83041                 NaN   1.74446                 NaN   8.51575        47.7109       0.898823        33.6602     
  1020.91        2500.00                 NaN   2.65809        4.82791                 NaN   1.73621                 NaN   8.51959        47.7046       0.900224        33.6534     
  1019.81        2500.00                 NaN   2.67680        4.82541                 NaN   1.72794                 NaN   8.52344        47.6982       0.901603        33.6466     
  1018.71        2500.00                 NaN   2.69559        4.82290                 NaN   1.71967                 NaN   8.52730        47.6918       0.902961        33.6397     
  1017.61        2500.00                 NaN   2.71448        4.82039                 NaN   1.71138                 NaN   8.53118        47.6854       0.904297        33.6328     
  1016.51        2500.00                 NaN   2.73345        4.81788                 NaN   1.70307                 NaN   8.53507        47.6790       0.905611        33.6259     
  1015.41        2500.00                 NaN   2.75251        4.81536                 NaN   1.69476                 NaN   8.53897        47.6726       0.906904        33.6189     
  1014.31        2500.00                 NaN   2.77165        4.81285                 NaN   1.68643                 NaN   8.54289        47.6661       0.908174        33.6119     
  1013.21        2500.00                 NaN   2.79090        4.81034                 NaN   1.67809                 NaN   8.54682        47.6596       0.909424        33.6048     
  1012.11        2500.00                 NaN   2.81023        4.80782                 NaN   1.66973                 NaN   8.55076        47.6531       0.910652        33.5977     
  1011.01        2500.00                 NaN   2.82965        4.80530                 NaN   1.66136                 NaN   8.55472        47.6466       0.911858        33.5905     
  1009.90        2500.00                 NaN   3.23939        4.61715                 NaN   1.61066                 NaN   8.61086        47.5068       0.886337        33.5288     
  1008.80        2500.00                 NaN   3.26730        4.60936                 NaN   1.60128                 NaN   8.61608        47.4985       0.887203        33.5202     
  1007.70        2500.00                 NaN   3.29585        4.60136                 NaN   1.59170                 NaN   8.62144        47.4902       0.888052        33.5114     
  1006.60        2500.00                 NaN   3.32328        4.59389                 NaN   1.58250                 NaN   8.62656        47.4819       0.888868        33.5030     
  1005.50        2500.00                 NaN   3.35159        4.58614                 NaN   1.57298                 NaN   8.63183        47.4735       0.889697        33.4942     
  1004.40        2500.00                 NaN   3.37934        4.57860                 NaN   1.56369                 NaN   8.63706        47.4652       0.890456        33.4856     
  1003.30        2500.00                 NaN   3.46626        4.55314                 NaN   1.53751                 NaN   8.64867        47.4477       0.890630        33.4561     
  1002.20        2500.00                 NaN   4.54476        3.49719                 NaN   1.52730                 NaN   8.65430        47.4388       0.891325        33.4463     
  1001.10        2500.00                 NaN   4.53642        3.52818                 NaN   1.51708                 NaN   8.65994        47.4299       0.891995        33.4365     
  1000.00        2500.00                 NaN   3.49406        4.54764                 NaN   1.52550                 NaN   8.65863        47.4309       0.893313        33.4499     
