|6.6.6
Archiving\03_Data\eqfrac/QFM_m4.5/TAY13/TAY13_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          57
T(K)           P(bar)         V,J/bar/mol    H,J/mol        Gruneisen_T    Ks,bar         Gs,bar         v0,km/s        vp,km/s        vs,km/s        vp/vs          rho,kg/m3      G,J/mol        cp,J/K/mol     alpha,1/K      beta,1/bar     S,J/K/mol      n,mol          N,g            Ks_{T},bar/K   Gs_{T},bar/K   Ks_{P}         Gs_P           v0_{T}         vp_{T}         vs_{T}         v0_{P}         vp_P           vs_{P}         cp/cv          vol,%          wt,%           mol,%          SiO2,mol,pfu   TiO2,mol,pfu   Al2O3,mol,pfu  Cr2O3,mol,pfu  FeO,mol,pfu    MnO,mol,pfu    MgO,mol,pfu    CaO,mol,pfu    Na2O,mol,pfu   K2O,mol,pfu    NiO,mol,pfu    O2,mol,pfu     mu[SiO2],J/mol mu[TiO2],J/mol mu[Al2O3],J/mo mu[Cr2O3],J/mo mu[FeO],J/mol  mu[MnO],J/mol  mu[MgO],J/mol  mu[CaO],J/mol  mu[Na2O],J/mol mu[K2O],J/mol  mu[NiO],J/mol  nom_ox        
  1599.36        2500.00        1.25547       -379583.       0.343739        243788.        0.00000        2.92895        2.92895        0.00000                 NaN   2841.77       -539037.        54.3112       0.609514E-004  0.425376E-005   99.6988       0.176075        35.6776       -31.0388      -0.153536        11.3185       0.538180E-002 -0.971932E-004 -0.984230E-004   0.00000       0.617622E-004  0.618053E-004   0.00000        1.03337        100.000        100.000        100.000       0.308235       0.175294E-002  0.277557E-001  0.105270E-002  0.684817E-001   0.00000       0.152342       0.426200E-001  0.855128E-002  0.424646E-003  0.580726E-011  0.236844E-003  -994386.      -0.108459E+007 -0.183614E+007 -0.134467E+007  -414947.       -522905.       -693443.       -830708.       -954721.      -0.110581E+007  -549094.        0.00000     
  1597.86        2500.00        1.24938       -377919.       0.345065        244724.        0.00000        2.93435        2.93435        0.00000                 NaN   2842.20       -536363.        54.0059       0.608655E-004  0.424710E-005   99.1604       0.175387        35.5097       -31.2489      -0.236764        11.3083       0.825843E-002 -0.980433E-004 -0.999359E-004   0.00000       0.615644E-004  0.616304E-004   0.00000        1.03332        100.000        100.000        100.000       0.306779       0.175275E-002  0.277181E-001  0.101744E-002  0.681636E-001   0.00000       0.151180       0.425949E-001  0.855074E-002  0.424646E-003  0.329257E-012  0.235334E-003  -994168.      -0.108408E+007 -0.183553E+007 -0.134433E+007  -414679.       -522686.       -693285.       -830323.       -954116.      -0.110536E+007  -577008.        0.00000     
  1596.36        2500.00        1.24023       -375149.       0.344967        244654.        0.00000        2.93421        2.93421        0.00000                 NaN   2841.64       -532188.        53.5748       0.608257E-004  0.424791E-005   98.3729       0.174180        35.2429       -31.2209      -0.238354        11.3147       0.832215E-002 -0.979835E-004 -0.998893E-004   0.00000       0.616186E-004  0.616851E-004   0.00000        1.03326        100.000        100.000        100.000       0.304475       0.175248E-002  0.276713E-001  0.990045E-003  0.676336E-001   0.00000       0.149215       0.425583E-001  0.854994E-002  0.424646E-003  0.900524E-012  0.233787E-003  -993938.      -0.108394E+007 -0.183497E+007 -0.134447E+007  -414418.                 NaN  -693133.       -829906.       -953664.      -0.110494E+007            NaN   0.00000     
  1594.85        2500.00        1.23114       -372389.       0.344858        244570.        0.00000        2.93400        2.93400        0.00000                 NaN   2841.07       -528032.        53.1467       0.607878E-004  0.424889E-005   97.5907       0.172982        34.9775       -31.1839      -0.236891        11.3210       0.827247E-002 -0.978739E-004 -0.997685E-004   0.00000       0.616737E-004  0.617398E-004   0.00000        1.03320        100.000        100.000        100.000       0.302172       0.175220E-002  0.276251E-001  0.965105E-003  0.671079E-001   0.00000       0.147267       0.425208E-001  0.854914E-002  0.424646E-003  0.323952E-012  0.232277E-003  -993697.      -0.108342E+007 -0.183452E+007 -0.134487E+007  -414171.       -522284.       -692984.       -829509.       -953040.      -0.110424E+007  -564680.        0.00000     
  1593.35        2500.00        1.22218       -369669.       0.344734        244477.        0.00000        2.93374        2.93374        0.00000                 NaN   2840.50       -523937.        52.7256       0.607503E-004  0.425000E-005   96.8204       0.171804        34.7161       -31.1400      -0.232930        11.3271       0.813205E-002 -0.977285E-004 -0.995919E-004   0.00000       0.617288E-004  0.617938E-004   0.00000        1.03314        100.000        100.000        100.000       0.299900       0.175194E-002  0.275799E-001  0.941204E-003  0.665914E-001   0.00000       0.145350       0.424832E-001  0.854834E-002  0.424646E-003  0.779846E-012  0.230789E-003  -993488.      -0.108276E+007 -0.183390E+007 -0.134416E+007  -413901.       -522057.       -692822.       -829148.       -952299.      -0.110281E+007  -583659.        0.00000     
  1591.85        2500.00        1.21342       -367010.       0.344634        244401.        0.00000        2.93357        2.93357        0.00000                 NaN   2839.94       -519933.        52.3130       0.607122E-004  0.425092E-005   96.0659       0.170650        34.4604       -31.1053      -0.231953        11.3332       0.809918E-002 -0.976284E-004 -0.994845E-004   0.00000       0.617815E-004  0.618463E-004   0.00000        1.03308        100.000        100.000        100.000       0.297680       0.175167E-002  0.275354E-001  0.917423E-003  0.660844E-001   0.00000       0.143475       0.424457E-001  0.854756E-002  0.424646E-003  0.509205E-012  0.229332E-003  -993253.      -0.108241E+007 -0.183320E+007 -0.134466E+007  -413644.       -521856.       -692673.       -828832.       -951925.      -0.110281E+007  -557697.        0.00000     
  1590.35        2500.00        1.20476       -364384.       0.344535        244326.        0.00000        2.93341        2.93341        0.00000                 NaN   2839.38       -515977.        51.9058       0.606739E-004  0.425187E-005   95.3207       0.169512        34.2078       -31.0659      -0.229935        11.3391       0.802746E-002 -0.974999E-004 -0.993403E-004   0.00000       0.618329E-004  0.618972E-004   0.00000        1.03301        100.000        100.000        100.000       0.295485       0.175140E-002  0.274913E-001  0.894428E-003  0.655835E-001   0.00000       0.141626       0.424085E-001  0.854679E-002  0.424646E-003  0.316280E-012  0.227868E-003  -993029.      -0.108211E+007 -0.183282E+007 -0.134407E+007  -413325.                 NaN  -692535.       -828426.       -951055.      -0.110188E+007            NaN   0.00000     
  1588.84        2500.00        1.19624       -361796.       0.344399        244226.        0.00000        2.93312        2.93312        0.00000                 NaN   2838.79       -512079.        51.5050       0.606369E-004  0.425300E-005   94.5864       0.168389        33.9587       -31.0234      -0.225947        11.3452       0.788761E-002 -0.973658E-004 -0.991749E-004   0.00000       0.618900E-004  0.619531E-004   0.00000        1.03295        100.000        100.000        100.000       0.293323       0.175113E-002  0.274479E-001  0.871629E-003  0.650845E-001   0.00000       0.139808       0.423711E-001  0.854602E-002  0.424646E-003  0.313798E-012  0.226455E-003  -992816.      -0.108146E+007 -0.183220E+007 -0.134377E+007  -413103.       -521422.       -692361.       -828023.       -950545.      -0.109968E+007  -519373.        0.00000     
  1587.34        2500.00        1.18791       -359271.       0.344296        244149.        0.00000        2.93294        2.93294        0.00000                 NaN   2838.23       -508272.        51.1131       0.605992E-004  0.425393E-005   93.8686       0.167292        33.7156       -30.9855      -0.224573        11.3513       0.784037E-002 -0.972461E-004 -0.990446E-004   0.00000       0.619426E-004  0.620054E-004   0.00000        1.03289        100.000        100.000        100.000       0.291213       0.175084E-002  0.274049E-001  0.849339E-003  0.645996E-001   0.00000       0.138032       0.423341E-001  0.854529E-002  0.424646E-003  0.340162E-012  0.225065E-003  -992575.      -0.108108E+007 -0.183169E+007 -0.134432E+007  -412839.       -521227.       -692219.       -827618.       -950222.      -0.109912E+007  -541281.        0.00000     
  1585.84        2500.00        1.17969       -356780.       0.344182        244064.        0.00000        2.93272        2.93272        0.00000                 NaN   2837.67       -504518.        50.7269       0.605619E-004  0.425494E-005   93.1608       0.166211        33.4758       -30.9441      -0.221789        11.3572       0.774238E-002 -0.971098E-004 -0.988865E-004   0.00000       0.619957E-004  0.620577E-004   0.00000        1.03283        100.000        100.000        100.000       0.289130       0.175056E-002  0.273628E-001  0.827752E-003  0.641213E-001   0.00000       0.136282       0.422971E-001  0.854455E-002  0.424646E-003  0.324126E-011  0.223697E-003  -992359.      -0.108078E+007 -0.183101E+007 -0.134388E+007  -412540.                 NaN  -692071.       -827328.       -949461.      -0.109960E+007            NaN   0.00000     
  1584.34        2500.00        1.17159       -354340.       0.344210        244085.        0.00000        2.93310        2.93310        0.00000                 NaN   2837.18       -500832.        50.3443       0.605175E-004  0.425518E-005   92.4626       0.165152        33.2402       -30.9320      -0.228564        11.3618       0.797725E-002 -0.970987E-004 -0.989297E-004   0.00000       0.620255E-004  0.620894E-004   0.00000        1.03277        100.000        100.000        100.000       0.287086       0.175028E-002  0.273214E-001  0.806606E-003  0.636485E-001   0.00000       0.134568       0.422603E-001  0.854383E-002  0.424646E-003  0.581425E-012  0.222213E-003  -992129.      -0.108216E+007 -0.183030E+007 -0.134373E+007  -412217.       -520803.       -691940.       -827179.       -948179.      -0.109804E+007  -514786.        0.00000     
