|6.6.6
Archiving\03_Data\eqfrac/QFM/WD94/WD94_1.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1561.74        2500.00                 NaN   99.3333       0.591033       0.756260E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1560.26        2500.00                 NaN   99.3392       0.584721       0.760945E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1558.77        2500.00                 NaN   99.3450       0.579904       0.750974E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1557.28        2500.00                 NaN   99.2539       0.660465       0.856068E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1555.80        2500.00                 NaN   99.4500       0.488541       0.614898E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1554.31        2500.00                 NaN  100.0000                 NaN  0.482703E-004            NaN            NaN            NaN            NaN            NaN            NaN
  1552.83        2500.00                 NaN   98.7279        1.12925       0.142893                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.34        2500.00                 NaN   99.2712       0.644766       0.840119E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1549.85        2500.00                 NaN   99.4745       0.468586       0.569329E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1548.37        2500.00                 NaN   99.3784       0.553840       0.677472E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1546.88        2500.00                 NaN   99.3813       0.552807       0.658697E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1545.40        2500.00                 NaN   99.3881       0.546913       0.649980E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1543.91        2500.00                 NaN   98.5338        1.21473       0.817360E-001  0.169717                 NaN            NaN            NaN            NaN            NaN
  1542.42        2500.00                 NaN   99.9969                 NaN  0.311733E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1540.94        2500.00                 NaN   98.9158       0.968167       0.116050                 NaN            NaN            NaN            NaN            NaN            NaN
  1539.45        2500.00                 NaN   99.9972       0.280274E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.96        2500.00                 NaN   99.5074       0.440696       0.519383E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1536.48        2500.00                 NaN   99.4095       0.530452       0.599981E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1534.99        2500.00                 NaN   99.4157       0.526271       0.580503E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1533.51        2500.00                 NaN   99.4205       0.521145       0.583053E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1532.02        2500.00                 NaN   99.4284       0.514414       0.572135E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1530.53        2500.00                 NaN   99.4279       0.514457       0.576100E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1529.05        2500.00                 NaN   99.4318       0.513779       0.544458E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1527.56        2500.00                 NaN   99.4367       0.508839       0.544241E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1526.08        2500.00                 NaN   99.4394       0.507464       0.531517E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1524.59        2500.00                 NaN   99.4437       0.501675       0.546203E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1523.10        2500.00                 NaN   99.4470       0.501149       0.518067E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1521.62        2500.00                 NaN   99.4506       0.539226       0.101648E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1520.13        2500.00                 NaN   99.4544       0.456724       0.888315E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1518.65        2500.00                 NaN   99.4587       0.490763       0.505077E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1517.16        2500.00                 NaN   99.4594       0.492205       0.483844E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1515.67        2500.00                 NaN   99.4579       0.492127       0.499712E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1514.19        2500.00                 NaN   99.4729       0.477562       0.495316E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1512.70        2500.00                 NaN   99.4759       0.480134       0.439581E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1511.22        2500.00                 NaN   99.4736       0.482082       0.443313E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1509.73        2500.00                 NaN   99.4757       0.480607       0.436872E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1508.24        2500.00                 NaN   99.4791       0.478816       0.420969E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1506.76        2500.00                 NaN   99.4789       0.481252       0.398888E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1505.27        2500.00                 NaN   99.4858       0.473928       0.402288E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1503.78        2500.00                 NaN   99.4866       0.474392       0.390467E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1502.30        2500.00                 NaN   98.3530        1.53395       0.113028                 NaN            NaN            NaN            NaN            NaN            NaN
  1500.81        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.33        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.84        2500.00                 NaN   99.6280       0.345920       0.261196E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1496.35        2500.00                 NaN   99.6567       0.319960       0.233154E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1494.87        2500.00                 NaN   99.9518       0.464408E-001  0.174364E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1493.38        2500.00                 NaN   98.8947        1.03264       0.726426E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1491.90        2500.00                 NaN   99.3421       0.615569       0.423158E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1490.41        2500.00                 NaN   99.7065       0.277261       0.162820E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1488.92        2500.00                 NaN   99.4814       0.487599       0.310149E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1487.44        2500.00                 NaN   99.5148       0.456897       0.283322E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1485.95        2500.00                 NaN   99.5177       0.452919       0.294270E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1484.47        2500.00                 NaN   99.5190       0.453718       0.272420E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1482.98        2500.00                 NaN   99.5210       0.453377       0.256272E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1481.49        2500.00                 NaN   99.5217       0.453647       0.246549E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1480.01        2500.00                 NaN   99.4061       0.568214       0.256459E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1478.52        2500.00                 NaN   99.6401       0.342960       0.169587E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1477.03        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1475.55        2500.00                 NaN   99.0533       0.906510       0.401448E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1474.06        2500.00                 NaN   99.5339       0.446922       0.191646E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1472.58        2500.00                 NaN   99.5320       0.449698       0.183488E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1471.09        2500.00                 NaN   99.4475       0.406319       0.266911E-001  0.119523                 NaN            NaN            NaN            NaN            NaN
  1469.60        2500.00                 NaN   99.0737       0.217145       0.712996E-001  0.637879                 NaN            NaN            NaN            NaN            NaN
  1468.12        2500.00                 NaN   99.0827       0.216053       0.698560E-001  0.631418                 NaN            NaN            NaN            NaN            NaN
  1466.63        2500.00                 NaN   99.0912       0.213982       0.686830E-001  0.626121                 NaN            NaN            NaN            NaN            NaN
  1465.15        2500.00                 NaN   99.0984       0.210979       0.697088E-001  0.620910                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00                 NaN   99.1064       0.209955       0.674417E-001  0.616161                 NaN            NaN            NaN            NaN            NaN
  1462.17        2500.00                 NaN   99.1105       0.210610       0.653081E-001  0.613574                 NaN            NaN            NaN            NaN            NaN
  1460.69        2500.00                 NaN   99.1192       0.208448       0.647892E-001  0.607581                 NaN            NaN            NaN            NaN            NaN
  1459.20        2500.00                 NaN   99.1254       0.205651       0.650109E-001  0.603973                 NaN            NaN            NaN            NaN            NaN
  1457.72        2500.00                 NaN   99.1323       0.205949       0.627687E-001  0.598994                 NaN            NaN            NaN            NaN            NaN
  1456.23        2500.00                 NaN   99.1378       0.205447       0.613534E-001  0.595431                 NaN            NaN            NaN            NaN            NaN
  1454.74        2500.00                 NaN   99.2240       0.180018       0.597002E-001  0.536263                 NaN            NaN            NaN            NaN            NaN
  1453.26        2500.00                 NaN   99.0662       0.233246       0.564084E-001  0.644169                 NaN            NaN            NaN            NaN            NaN
  1451.77        2500.00                 NaN   99.1556       0.201288       0.588444E-001  0.584300                 NaN            NaN            NaN            NaN            NaN
  1450.29        2500.00                 NaN   99.1618       0.200123       0.578527E-001  0.580208                 NaN            NaN            NaN            NaN            NaN
  1448.80        2500.00                 NaN   99.1674       0.201270       0.554989E-001  0.575802                 NaN            NaN            NaN            NaN            NaN
  1447.31        2500.00                 NaN   99.1705       0.220591       0.378939E-001  0.571048                 NaN            NaN            NaN            NaN            NaN
  1445.83        2500.00                 NaN   99.1779       0.183361       0.682734E-001  0.570442                 NaN            NaN            NaN            NaN            NaN
  1444.34        2500.00                 NaN   99.1819       0.201013       0.514689E-001  0.565584                 NaN            NaN            NaN            NaN            NaN
  1442.85        2500.00                 NaN   99.1849       0.201545       0.498551E-001  0.563673                 NaN            NaN            NaN            NaN            NaN
  1441.37        2500.00                 NaN   99.1925       0.200077       0.491438E-001  0.558247                 NaN            NaN            NaN            NaN            NaN
  1439.88        2500.00                 NaN   99.1962       0.189532       0.562485E-001  0.557995                 NaN            NaN            NaN            NaN            NaN
  1438.40        2500.00                 NaN   99.2051       0.202238       0.440272E-001  0.548586                 NaN            NaN            NaN            NaN            NaN
  1436.91        2500.00                 NaN   99.2041       0.202967       0.430724E-001  0.549842                 NaN            NaN            NaN            NaN            NaN
  1435.42        2500.00                 NaN   99.2096       0.200387       0.432307E-001  0.546785                 NaN            NaN            NaN            NaN            NaN
  1433.94        2500.00                 NaN   99.2132       0.201217       0.416259E-001  0.544001                 NaN            NaN            NaN            NaN            NaN
  1432.45        2500.00                 NaN   99.2169       0.202128       0.396964E-001  0.541298                 NaN            NaN            NaN            NaN            NaN
  1430.97        2500.00                 NaN   99.2204       0.202286       0.385949E-001  0.538727                 NaN            NaN            NaN            NaN            NaN
  1429.48        2500.00                 NaN   99.2252       0.202636       0.368602E-001  0.535324                 NaN            NaN            NaN            NaN            NaN
  1427.99        2500.00                 NaN   99.2297       0.197729       0.386085E-001  0.533966                 NaN            NaN            NaN            NaN            NaN
  1426.51        2500.00                 NaN   99.2312       0.205682       0.327684E-001  0.530372                 NaN            NaN            NaN            NaN            NaN
  1425.02        2500.00                 NaN   99.2352       0.204404       0.325062E-001  0.527907                 NaN            NaN            NaN            NaN            NaN
  1423.54        2500.00                 NaN   99.2381       0.205678       0.305993E-001  0.525639                 NaN            NaN            NaN            NaN            NaN
  1422.05        2500.00                 NaN   99.2410       0.206386       0.288818E-001  0.523779                 NaN            NaN            NaN            NaN            NaN
  1420.56        2500.00                 NaN   99.2421       0.211099       0.250212E-001  0.521823                 NaN            NaN            NaN            NaN            NaN
  1419.08        2500.00                 NaN   99.2451       0.210476       0.248920E-001  0.519536                 NaN            NaN            NaN            NaN            NaN
  1417.59        2500.00                 NaN   99.2508       0.209176       0.244777E-001  0.515524                 NaN            NaN            NaN            NaN            NaN
  1416.11        2500.00                 NaN   99.2543       0.192498       0.373389E-001  0.515908                 NaN            NaN            NaN            NaN            NaN
  1414.62        2500.00                 NaN   99.2475       0.234438       0.197546E-002  0.516087                 NaN            NaN            NaN            NaN            NaN
  1413.13        2500.00                 NaN   99.2589       0.214363       0.177063E-001  0.509032                 NaN            NaN            NaN            NaN            NaN
  1411.65        2500.00                 NaN   99.2217       0.212058       0.306258E-001  0.514099                 NaN  0.215236E-001            NaN            NaN            NaN
  1410.16        2500.00                 NaN   98.4120                 NaN  0.280106       0.305478       0.530733       0.471645                 NaN            NaN            NaN
  1408.67        2500.00                 NaN   98.3951                 NaN  0.242925       0.498215       0.394098       0.469645                 NaN            NaN            NaN
  1407.19        2500.00                 NaN   98.4186                 NaN  0.242480       0.491758       0.384314       0.462822                 NaN            NaN            NaN
  1405.70        2500.00                 NaN   98.4382                 NaN  0.243030       0.486744       0.375135       0.456887                 NaN            NaN            NaN
  1404.22        2500.00                 NaN   98.4628                 NaN  0.241650       0.366428       0.479397       0.449752                 NaN            NaN            NaN
  1402.73        2500.00                 NaN   98.4820                 NaN  0.241973       0.474392       0.357426       0.444213                 NaN            NaN            NaN
  1401.24        2500.00                 NaN   98.5023                 NaN  0.241840       0.348904       0.468690       0.438233                 NaN            NaN            NaN
  1399.76        2500.00                 NaN   98.5220                 NaN  0.241755       0.463431       0.340439       0.432377                 NaN            NaN            NaN
  1398.27        2500.00                 NaN   98.5407                 NaN  0.241677       0.332469       0.458235       0.426898                 NaN            NaN            NaN
  1396.79        2500.00                 NaN   98.5605                 NaN  0.241582       0.452730       0.324078       0.421157                 NaN            NaN            NaN
  1395.30        2500.00                 NaN   98.5742                 NaN  0.243274       0.448384       0.316537       0.417595                 NaN            NaN            NaN
  1393.81        2500.00                 NaN   98.5970                 NaN  0.240103       0.443390       0.309935       0.409580                 NaN            NaN            NaN
  1392.33        2500.00                 NaN   98.6130                 NaN  0.241332       0.438600       0.301300       0.405751                 NaN            NaN            NaN
  1390.84        2500.00                 NaN   98.6324                 NaN  0.240779       0.293965       0.433177       0.399695                 NaN            NaN            NaN
  1389.36        2500.00                 NaN   98.6474                 NaN  0.241121       0.287144       0.428900       0.395424                 NaN            NaN            NaN
  1387.87        2500.00                 NaN   98.6639                 NaN  0.241342       0.424555       0.279511       0.390674                 NaN            NaN            NaN
  1386.38        2500.00                 NaN   98.6810                 NaN  0.240819       0.273250       0.419379       0.385559                 NaN            NaN            NaN
  1384.90        2500.00                 NaN   98.6945                 NaN  0.241033       0.266611       0.416498       0.381355                 NaN            NaN            NaN
  1383.41        2500.00                 NaN   98.7118                 NaN  0.240828       0.411281       0.259784       0.376328                 NaN            NaN            NaN
  1381.93        2500.00                 NaN   98.7267                 NaN  0.240757       0.253268       0.407372       0.371874                 NaN            NaN            NaN
  1380.44        2500.00                 NaN   98.7409                 NaN  0.240489       0.403534       0.247584       0.367464                 NaN            NaN            NaN
  1378.95        2500.00                 NaN   98.7545                 NaN  0.240983       0.400000       0.240833       0.363642                 NaN            NaN            NaN
  1377.47        2500.00                 NaN   98.7694                 NaN  0.240262       0.235451       0.395975       0.358905                 NaN            NaN            NaN
  1375.98        2500.00                 NaN   98.7818                 NaN  0.240739       0.229779       0.392438       0.355283                 NaN            NaN            NaN
  1374.49        2500.00                 NaN   98.7940                 NaN  0.240474       0.224517       0.389257       0.351744                 NaN            NaN            NaN
  1373.01        2500.00                 NaN   98.8093                 NaN  0.241169       0.385122       0.217317       0.347084                 NaN            NaN            NaN
  1371.52        2500.00                 NaN   98.8219                 NaN  0.239818       0.381396       0.213796       0.343122                 NaN            NaN            NaN
  1370.04        2500.00                 NaN   98.8348                 NaN  0.239932       0.207925       0.378034       0.339348                 NaN            NaN            NaN
  1368.55        2500.00                 NaN   98.8470                 NaN  0.239954       0.202557       0.374825       0.335674                 NaN            NaN            NaN
  1367.06        2500.00                 NaN   98.8582                 NaN  0.240019       0.197618       0.371866       0.332265                 NaN            NaN            NaN
  1365.58        2500.00                 NaN   98.8701                 NaN  0.239926       0.192626       0.368750       0.328582                 NaN            NaN            NaN
  1364.09        2500.00                 NaN   98.8818                 NaN  0.239067       0.365371       0.188846       0.324879                 NaN            NaN            NaN
  1362.61        2500.00                 NaN   98.8932                 NaN  0.239373       0.183284       0.362495       0.321625                 NaN            NaN            NaN
  1361.12        2500.00                 NaN   98.9046                 NaN  0.238779       0.179597       0.359018       0.318039                 NaN            NaN            NaN
  1359.63        2500.00                 NaN   98.9155                 NaN  0.238923       0.174575       0.356000       0.314954                 NaN            NaN            NaN
  1358.15        2500.00                 NaN   98.9266                 NaN  0.238081       0.353519       0.170593       0.311168                 NaN            NaN            NaN
  1356.66        2500.00                 NaN   98.9363                 NaN  0.237965       0.166655       0.350767       0.308299                 NaN            NaN            NaN
  1355.18        2500.00                 NaN   98.9470                 NaN  0.237567       0.347956       0.162543       0.304930                 NaN            NaN            NaN
  1353.69        2500.00                 NaN   98.9503                 NaN  0.240572       0.348715       0.156067       0.304395                 NaN            NaN            NaN
  1352.20        2500.00                 NaN   98.9714                 NaN  0.233555       0.340916       0.157273       0.296827                 NaN            NaN            NaN
  1350.72        2500.00                 NaN   98.9768                 NaN  0.235691       0.152321       0.339566       0.295608                 NaN            NaN            NaN
  1349.23        2500.00                 NaN   98.9856                 NaN  0.235733       0.148426       0.337378       0.292877                 NaN            NaN            NaN
  1347.75        2500.00                 NaN   98.9959                 NaN  0.234937       0.144926       0.334515       0.289736                 NaN            NaN            NaN
  1346.26        2500.00                 NaN   99.0047                 NaN  0.234282       0.332101       0.142069       0.286872                 NaN            NaN            NaN
  1344.77        2500.00                 NaN   99.0138                 NaN  0.234010       0.138436       0.329689       0.284061                 NaN            NaN            NaN
  1343.29        2500.00                 NaN   99.0228                 NaN  0.232757       0.135956       0.327233       0.281280                 NaN            NaN            NaN
  1341.80        2500.00                 NaN   99.0316                 NaN  0.232220       0.133080       0.324756       0.278310                 NaN            NaN            NaN
  1340.31        2500.00                 NaN   99.0400                 NaN  0.231451       0.322354       0.130459       0.275688                 NaN            NaN            NaN
  1338.83        2500.00                 NaN   99.0477                 NaN  0.230580       0.320263       0.128386       0.273115                 NaN            NaN            NaN
  1337.34        2500.00                 NaN   99.0556                 NaN  0.229616       0.126301       0.317907       0.270527                 NaN            NaN            NaN
  1335.86        2500.00                 NaN   99.0646                 NaN  0.228535       0.123751       0.315487       0.267668                 NaN            NaN            NaN
  1334.37        2500.00                 NaN   99.0723                 NaN  0.227519       0.121845       0.312977       0.265322                 NaN            NaN            NaN
  1332.88        2500.00                 NaN   99.0809                 NaN  0.226909       0.118836       0.311000       0.262389                 NaN            NaN            NaN
  1331.40        2500.00                 NaN   99.0886                 NaN  0.224970       0.308415       0.118168       0.259857                 NaN            NaN            NaN
  1329.91        2500.00                 NaN   99.0956                 NaN  0.224044       0.306483       0.116326       0.257539                 NaN            NaN            NaN
  1328.43        2500.00                 NaN   99.1029                 NaN  0.222878       0.114623       0.304456       0.255106                 NaN            NaN            NaN
  1326.94        2500.00                 NaN   99.1095                 NaN  0.221553       0.113712       0.302358       0.252843                 NaN            NaN            NaN
  1325.45        2500.00                 NaN   99.1174                 NaN  0.220146       0.111913       0.300223       0.250309                 NaN            NaN            NaN
  1323.97        2500.00                 NaN   99.1247                 NaN  0.218634       0.110826       0.297912       0.247878                 NaN            NaN            NaN
  1322.48        2500.00                 NaN   99.1317                 NaN  0.217219       0.109616       0.295833       0.245603                 NaN            NaN            NaN
  1321.00        2500.00                 NaN   97.9155                 NaN  0.685609       0.437761E-001  0.742703       0.612422                 NaN            NaN            NaN
  1319.51        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1318.02        2500.00       0.606102E-001   99.4273                 NaN            NaN  0.187597       0.191378       0.133137                 NaN            NaN            NaN
  1316.54        2500.00       0.192841        98.8906                 NaN            NaN  0.281843       0.373603       0.261118                 NaN            NaN            NaN
  1315.05        2500.00       0.189395        98.9087                 NaN            NaN  0.277327       0.367167       0.257410                 NaN            NaN            NaN
  1313.57        2500.00       0.186110        98.9256                 NaN            NaN  0.273392       0.360966       0.253952                 NaN            NaN            NaN
  1312.08        2500.00       0.182496        98.9427                 NaN            NaN  0.354573       0.269704       0.250480                 NaN            NaN            NaN
  1310.59        2500.00       0.178946        98.9602                 NaN            NaN  0.347874       0.266137       0.246886                 NaN            NaN            NaN
  1309.11        2500.00       0.175713        98.9762                 NaN            NaN  0.341924       0.262607       0.243580                 NaN            NaN            NaN
  1307.62        2500.00       0.172236        98.9925                 NaN            NaN  0.259239       0.335735       0.240286                 NaN            NaN            NaN
  1306.13        2500.00       0.168851        99.0082                 NaN            NaN  0.256254       0.329605       0.237073                 NaN            NaN            NaN
  1304.65        2500.00       0.165700        99.0236                 NaN            NaN  0.323882       0.252935       0.233887                 NaN            NaN            NaN
  1303.16        2500.00       0.162449        99.0388                 NaN            NaN  0.250000       0.318048       0.230714                 NaN            NaN            NaN
  1301.68        2500.00       0.159385        99.0538                 NaN            NaN  0.312428       0.246723       0.227618                 NaN            NaN            NaN
  1300.19        2500.00       0.156050        99.0676                 NaN            NaN  0.306036       0.245324       0.224997                 NaN            NaN            NaN
  1298.70        2500.00       0.153176        99.0822                 NaN            NaN  0.301638       0.241371       0.221625                 NaN            NaN            NaN
  1297.22        2500.00        2.35601        69.2987                 NaN            NaN   4.42789        3.91035        3.70462        16.3025                 NaN            NaN
  1295.73        2500.00        2.12060        71.8248                 NaN            NaN   4.10298        3.52618        3.40792        15.0175                 NaN            NaN
  1294.25        2500.00        1.72026        76.8598                 NaN            NaN   2.86708        3.40682        2.81614        12.3299                 NaN            NaN
  1292.76        2500.00        1.43576        80.4553                 NaN            NaN   2.91170        2.39434        2.39293        10.4099                 NaN            NaN
  1291.27        2500.00        1.22627        83.1132                 NaN            NaN   2.04624        2.54384        2.07902        8.99138                 NaN            NaN
  1289.79        2500.00        1.07318        85.0800                 NaN            NaN   2.27562        1.78395        1.84839        7.93886                 NaN            NaN
  1288.30        2500.00       0.929158        86.8157                 NaN            NaN   2.04956        1.55568        1.64090        7.00896                 NaN            NaN
  1286.82        2500.00       0.829582        88.2570                 NaN            NaN   1.37906        1.82234        1.46844        6.24357                 NaN            NaN
  1285.33        2500.00       0.786319        88.8337                 NaN            NaN   1.73615        1.29851        1.40235        5.94300                 NaN            NaN
  1283.84        2500.00       0.698535        90.0030                 NaN            NaN   1.57756        1.14262        1.26177        5.31650                 NaN            NaN
  1282.36        2500.00       0.815045        86.4050                 NaN            NaN   1.41677        2.42946        1.76177        7.17193                 NaN            NaN
  1280.87        2500.00                 NaN   98.6184                 NaN            NaN  0.158115       0.206285       0.212163       0.805072                 NaN            NaN
  1279.38        2500.00       0.769002        90.4970                 NaN            NaN   1.04831        1.56427        1.15715        4.96429                 NaN            NaN
  1277.90        2500.00       0.536998        92.3704                 NaN            NaN   1.18738       0.857001       0.972898        4.07536                 NaN            NaN
  1276.41        2500.00       0.789741        88.8010                 NaN            NaN   1.26307        1.72512        1.43614        5.98490                 NaN            NaN
  1274.93        2500.00                 NaN  100.0000                 NaN            NaN            NaN            NaN            NaN  0.245379E-005            NaN            NaN
  1273.44        2500.00                 NaN  100.0000                 NaN            NaN  0.116235E-005            NaN            NaN            NaN            NaN            NaN
  1271.95        2500.00       0.983034        85.9932                 NaN            NaN   2.20446        1.52111        1.80076        7.49746                 NaN            NaN
  1270.47        2500.00       0.416156        94.2849                 NaN            NaN  0.630607       0.862172       0.736139        3.07003                 NaN            NaN
  1268.98        2500.00       0.400268        94.6081                 NaN            NaN  0.599527       0.796608       0.696528        2.89896                 NaN            NaN
  1267.50        2500.00       0.382266        94.8282                 NaN            NaN  0.766935       0.567071       0.668334        2.78719                 NaN            NaN
  1266.01        2500.00       0.401958        93.7844                 NaN            NaN   1.03343       0.600515       0.811319        3.36842                 NaN            NaN
  1264.52        2500.00       0.224847        95.8107                 NaN            NaN  0.472568       0.557167       0.522709        2.28864       0.123364                 NaN
  1263.04        2500.00       0.131381        94.6522                 NaN            NaN  0.560829       0.856719       0.668612        2.91707       0.213232                 NaN
  1261.55        2500.00       0.207270        97.4750                 NaN            NaN  0.564739                 NaN  0.366766        1.26257       0.123620                 NaN
  1260.07        2500.00       0.200982E-001   92.0517                 NaN            NaN  0.407502        1.79933       0.949181        4.47301       0.299173                 NaN
  1258.58        2500.00       0.358294        93.2397                 NaN            NaN   1.18895       0.328530       0.823668        3.81272       0.248132                 NaN
  1257.09        2500.00                 NaN   98.6679                 NaN            NaN  0.238873E-001  0.416169       0.198396       0.622137       0.715409E-001            NaN
  1255.61        2500.00                 NaN   92.6643                 NaN            NaN  0.604659E-002   2.17166       0.966036        3.89644       0.295543                 NaN
  1254.12        2500.00       0.489522E-001   96.8571                 NaN            NaN  0.529618       0.154324       0.328967        1.94909       0.131979                 NaN
  1252.64        2500.00       0.157981        92.4598                 NaN            NaN   1.25960       0.664778       0.933629        4.22031       0.303908                 NaN
  1251.15        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1249.66        2500.00                 NaN  100.0000                 NaN            NaN            NaN            NaN            NaN  0.119294E-005            NaN            NaN
