|6.6.6
Archiving\03_Data\eq/QFM/EETA/EETA_3.tab                                  
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1929.49        2500.00        99.1325       0.775917                 NaN  0.915583E-001            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.1318       0.775984                 NaN  0.921792E-001            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.1311       0.776052                 NaN  0.928002E-001            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.1304       0.776119                 NaN  0.935291E-001            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.1296       0.776186                 NaN  0.942581E-001            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.1288       0.776254                 NaN  0.949871E-001            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.1280       0.776321                 NaN  0.957163E-001            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.1272       0.776388                 NaN  0.964456E-001            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.1264       0.776456                 NaN  0.971750E-001            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.1256       0.776523                 NaN  0.979045E-001            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.1248       0.776591                 NaN  0.986342E-001            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.1238       0.776658                 NaN  0.995182E-001            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.1229       0.776726                 NaN  0.100402                 NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.1219       0.776793                 NaN  0.101287                 NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.1210       0.776860                 NaN  0.102171                 NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.1200       0.776928                 NaN  0.103056                 NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.1191       0.776995                 NaN  0.103941                 NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        99.1181       0.777063                 NaN  0.104825                 NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        99.1172       0.777131                 NaN  0.105710                 NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        99.1161       0.777198                 NaN  0.106747                 NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        99.1150       0.777265                 NaN  0.107784                 NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        99.1138       0.777332                 NaN  0.108821                 NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        99.1127       0.777400                 NaN  0.109858                 NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        99.1116       0.777467                 NaN  0.110895                 NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        99.1105       0.777535                 NaN  0.111932                 NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        99.1094       0.777603                 NaN  0.112970                 NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        99.1083       0.777670                 NaN  0.114007                 NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        99.1069       0.777737                 NaN  0.115327                 NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        99.1055       0.777805                 NaN  0.116647                 NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        99.1042       0.777872                 NaN  0.117968                 NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        99.1028       0.777940                 NaN  0.119288                 NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        99.1014       0.778007                 NaN  0.120609                 NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        99.1000       0.778075                 NaN  0.121930                 NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        99.0986       0.778142                 NaN  0.123251                 NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        99.0972       0.778210                 NaN  0.124573                 NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        99.0955       0.778277                 NaN  0.126220                 NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        99.0938       0.778345                 NaN  0.127868                 NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        99.0921       0.778412                 NaN  0.129516                 NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        99.0904       0.778479                 NaN  0.131164                 NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        99.0886       0.778547                 NaN  0.132812                 NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        99.0869       0.778615                 NaN  0.134460                 NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        99.0852       0.778682                 NaN  0.136109                 NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        99.0835       0.778750                 NaN  0.137758                 NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        99.0812       0.778816                 NaN  0.139938                 NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        99.0790       0.778883                 NaN  0.142119                 NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        99.0768       0.778949                 NaN  0.144300                 NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        99.0745       0.779016                 NaN  0.146481                 NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        99.0723       0.779082                 NaN  0.148663                 NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        99.0700       0.779149                 NaN  0.150844                 NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        99.0678       0.779215                 NaN  0.153027                 NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        99.0655       0.779282                 NaN  0.155209                 NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        99.0628       0.779350                 NaN  0.157898                 NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        99.0600       0.779419                 NaN  0.160587                 NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        99.0572       0.779487                 NaN  0.163276                 NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        99.0545       0.779555                 NaN  0.165966                 NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        99.0517       0.779624                 NaN  0.168656                 NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        99.0490       0.779692                 NaN  0.171347                 NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        99.0462       0.779761                 NaN  0.174038                 NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        99.0434       0.779829                 NaN  0.176730                 NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        99.0396       0.779897                 NaN  0.180535                 NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        99.0357       0.779964                 NaN  0.184341                 NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        99.0318       0.780032                 NaN  0.188148                 NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        99.0279       0.780099                 NaN  0.191955                 NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        99.0241       0.780167                 NaN  0.195763                 NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        99.0202       0.780234                 NaN  0.199571                 NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        99.0163       0.780302                 NaN  0.203380                 NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        99.0124       0.780370                 NaN  0.207189                 NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        99.0064       0.780438                 NaN  0.213166                 NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        99.0004       0.780506                 NaN  0.219143                 NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        98.9943       0.780574                 NaN  0.225122                 NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        98.9883       0.780642                 NaN  0.231101                 NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        98.9822       0.780710                 NaN  0.237082                 NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        98.9762       0.780778                 NaN  0.243063                 NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        98.9701       0.780846                 NaN  0.249045                 NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        98.9641       0.780914                 NaN  0.255028                 NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        98.9550       0.780983                 NaN  0.264028                 NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        98.9459       0.781052                 NaN  0.273030                 NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        98.9368       0.781120                 NaN  0.282034                 NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        98.9278       0.781189                 NaN  0.291038                 NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        98.9176       0.781258                 NaN  0.301109                 NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        98.9075       0.781327                 NaN  0.311180                 NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        98.8944       0.781400                 NaN  0.321234       0.292603E-002            NaN            NaN            NaN            NaN
  1666.67        2500.00        98.8722       0.781484                 NaN  0.331904       0.144483E-001            NaN            NaN            NaN            NaN
  1663.46        2500.00        98.8410       0.781571                 NaN  0.351972       0.254820E-001            NaN            NaN            NaN            NaN
  1660.26        2500.00        98.8098       0.781657                 NaN  0.372043       0.365181E-001            NaN            NaN            NaN            NaN
  1657.05        2500.00        98.7786       0.781743                 NaN  0.392118       0.475567E-001            NaN            NaN            NaN            NaN
  1653.85        2500.00        98.7474       0.781830                 NaN  0.412198       0.585977E-001            NaN            NaN            NaN            NaN
  1650.64        2500.00        98.7162       0.781916                 NaN  0.432280       0.696411E-001            NaN            NaN            NaN            NaN
  1647.44        2500.00        98.6849       0.782002                 NaN  0.452367       0.806870E-001            NaN            NaN            NaN            NaN
  1644.23        2500.00        98.6537       0.782088                 NaN  0.472458       0.917353E-001            NaN            NaN            NaN            NaN
  1641.03        2500.00        98.6225       0.782175                 NaN  0.492552       0.102786                 NaN            NaN            NaN            NaN
  1637.82        2500.00        98.5597       0.782271                 NaN  0.544892       0.113133                 NaN            NaN            NaN            NaN
  1634.62        2500.00        98.4969       0.782367                 NaN  0.597244       0.123483                 NaN            NaN            NaN            NaN
  1631.41        2500.00        98.4341       0.782463                 NaN  0.649607       0.133834                 NaN            NaN            NaN            NaN
  1628.21        2500.00        98.3713       0.782558                 NaN  0.701980       0.144189                 NaN            NaN            NaN            NaN
  1625.00        2500.00        98.3084       0.782654                 NaN  0.754365       0.154546                 NaN            NaN            NaN            NaN
  1621.79        2500.00        98.2456       0.782749                 NaN  0.806762       0.164905                 NaN            NaN            NaN            NaN
  1618.59        2500.00        98.1827       0.782845                 NaN  0.859169       0.175267                 NaN            NaN            NaN            NaN
  1615.38        2500.00        98.1198       0.782940                 NaN  0.911587       0.185632                 NaN            NaN            NaN            NaN
  1612.18        2500.00        97.8935       0.783094                 NaN   1.12816       0.195290                 NaN            NaN            NaN            NaN
  1608.97        2500.00        97.6670       0.783247                 NaN   1.34480       0.204953                 NaN            NaN            NaN            NaN
  1605.77        2500.00        97.4405       0.783400                 NaN   1.56153       0.214618                 NaN            NaN            NaN            NaN
  1602.56        2500.00        97.2138       0.783552                 NaN   1.77833       0.224288                 NaN            NaN            NaN            NaN
  1599.36        2500.00        96.9871       0.783703                 NaN   1.99520       0.233960                 NaN            NaN            NaN            NaN
  1596.15        2500.00        96.7604       0.783854                 NaN   2.21216       0.243637                 NaN            NaN            NaN            NaN
  1592.95        2500.00        96.5335       0.784004                 NaN   2.42918       0.253317                 NaN            NaN            NaN            NaN
  1589.74        2500.00        96.3066       0.784153                 NaN   2.64629       0.263000                 NaN            NaN            NaN            NaN
  1586.54        2500.00        95.6421       0.784648                 NaN   2.97560       0.269081       0.328595                 NaN            NaN            NaN
  1583.33        2500.00        94.1059       0.786115                 NaN   3.03530       0.263378        1.80926                 NaN            NaN            NaN
  1580.13        2500.00        92.6277       0.787529                 NaN   3.09826       0.257324        3.22923                 NaN            NaN            NaN
  1576.92        2500.00        91.1441       0.788946                 NaN   3.16143       0.251248        4.65427                 NaN            NaN            NaN
  1573.72        2500.00        89.7683       0.790271                 NaN   3.22172       0.244484        5.97525                 NaN            NaN            NaN
  1570.51        2500.00        88.3879       0.791598                 NaN   3.28220       0.237696        7.30061                 NaN            NaN            NaN
  1567.31        2500.00        87.0029       0.792928                 NaN   3.34288       0.230885        8.63037                 NaN            NaN            NaN
  1564.10        2500.00        85.6134       0.794261                 NaN   3.40376       0.224051        9.96455                 NaN            NaN            NaN
  1560.90        2500.00        84.3925       0.795453                 NaN   3.45834       0.215534        11.1382                 NaN            NaN            NaN
  1557.69        2500.00        83.1680       0.796648                 NaN   3.51309       0.206991        12.3153                 NaN            NaN            NaN
  1554.49        2500.00        81.9399       0.797844                 NaN   3.56798       0.198422        13.4959                 NaN            NaN            NaN
  1551.28        2500.00        80.7082       0.799043                 NaN   3.62304       0.189827        14.6799                 NaN            NaN            NaN
  1548.08        2500.00        79.4728       0.800243                 NaN   3.67825       0.181206        15.8675                 NaN            NaN            NaN
  1544.87        2500.00        78.2338       0.801445                 NaN   3.73362       0.172558        17.0585                 NaN            NaN            NaN
  1541.67        2500.00        76.9912       0.802650                 NaN   3.78915       0.163884        18.2531                 NaN            NaN            NaN
  1538.46        2500.00        75.7449       0.803856                 NaN   3.84483       0.155184        19.4512                 NaN            NaN            NaN
  1535.26        2500.00        74.6420       0.804950                 NaN   3.89369       0.143107        20.5163                 NaN            NaN            NaN
  1532.05        2500.00        73.5361       0.806046                 NaN   3.94267       0.130996        21.5842                 NaN            NaN            NaN
  1528.85        2500.00        72.4273       0.807144                 NaN   3.99178       0.118853        22.6549                 NaN            NaN            NaN
  1525.64        2500.00        71.3156       0.808243                 NaN   4.04101       0.106676        23.7285                 NaN            NaN            NaN
  1522.44        2500.00        70.2010       0.809344                 NaN   4.09038       0.944655E-001   24.8048                 NaN            NaN            NaN
  1519.23        2500.00        69.0834       0.810446                 NaN   4.13986       0.822217E-001   25.8841                 NaN            NaN            NaN
  1516.03        2500.00        67.9628       0.811550                 NaN   4.18948       0.699445E-001   26.9662                 NaN            NaN            NaN
  1512.82        2500.00        66.8394       0.812656                 NaN   4.23922       0.576337E-001   28.0511                 NaN            NaN            NaN
  1509.62        2500.00        65.7554       0.813737                 NaN   4.28868       0.422241E-001   29.1000                 NaN            NaN            NaN
  1506.41        2500.00        64.6687       0.814821                 NaN   4.33826       0.267733E-001   30.1515                 NaN            NaN            NaN
  1503.21        2500.00        63.5733       0.815914                 NaN   4.39061       0.953478E-002   31.2106                 NaN            NaN            NaN
  1500.00        2500.00        62.5130       0.816970                 NaN   4.44509                 NaN   32.2249                 NaN            NaN            NaN
  1496.79        2500.00        61.4882       0.817990                 NaN   4.50221                 NaN   33.1916                 NaN            NaN            NaN
  1493.59        2500.00        60.4610       0.819010                 NaN   4.55948                 NaN   34.1606                 NaN            NaN            NaN
  1490.38        2500.00        59.3708       0.820102                 NaN   4.62342                 NaN   35.1016       0.840617E-001            NaN            NaN
  1487.18        2500.00        57.5133       0.822059                 NaN   4.76682                 NaN   35.5039        1.39389                 NaN            NaN
  1483.97        2500.00        55.8127       0.823867                 NaN   4.89516                 NaN   35.8583        2.60999                 NaN            NaN
  1480.77        2500.00        54.1048       0.825680                 NaN   5.02406                 NaN   36.2141        3.83140                 NaN            NaN
  1477.56        2500.00        52.3894       0.827499                 NaN   5.15350                 NaN   36.5714        5.05815                 NaN            NaN
  1474.36        2500.00        50.6667       0.829324                 NaN   5.28350                 NaN   36.9302        6.29026                 NaN            NaN
  1471.15        2500.00        49.0847       0.831023                 NaN   5.39171                 NaN   37.2536        7.43896                 NaN            NaN
  1467.95        2500.00        47.4964       0.832725                 NaN   5.50034                 NaN   37.5783        8.59231                 NaN            NaN
  1464.74        2500.00        45.9606       0.834384                 NaN   5.59763                 NaN   37.8934        9.71392                 NaN            NaN
  1461.54        2500.00        44.3869       0.836081                 NaN   5.68162                 NaN   37.9159        10.7658       0.413649                 NaN
  1458.33        2500.00        44.3849       0.836122                 NaN   5.68182                 NaN   37.9173        10.7662       0.413665                 NaN
  1455.13        2500.00        44.3829       0.836162                 NaN   5.68203                 NaN   37.9186        10.7666       0.413680                 NaN
  1451.92        2500.00        44.3809       0.836202                 NaN   5.68223                 NaN   37.9200        10.7670       0.413696                 NaN
  1448.72        2500.00        44.3789       0.836242                 NaN   5.68244                 NaN   37.9213        10.7674       0.413712                 NaN
  1445.51        2500.00        44.3769       0.836283                 NaN   5.68264                 NaN   37.9227        10.7677       0.413727                 NaN
  1442.31        2500.00        44.3750       0.836323                 NaN   5.68285                 NaN   37.9240        10.7681       0.413743                 NaN
  1439.10        2500.00        44.3730       0.836363                 NaN   5.68306                 NaN   37.9254        10.7685       0.413759                 NaN
  1435.90        2500.00        32.2760       0.849345                 NaN   6.01145                 NaN   34.3481        8.98662        17.5284                 NaN
  1432.69        2500.00        32.2744       0.849376                 NaN   6.01160                 NaN   34.3489        8.98686        17.5288                 NaN
  1429.49        2500.00        29.6486       0.852310                 NaN   6.03553                 NaN   33.8771        10.5204        19.0660                 NaN
  1426.28        2500.00        28.3564       0.853783                 NaN   6.02542       0.151317E-001   33.5604        11.3529        19.8360                 NaN
  1423.08        2500.00        27.1414       0.855185                 NaN   6.00654       0.345295E-001   33.2483        20.5683        12.1458                 NaN
  1419.87        2500.00        27.1400       0.855212                 NaN   6.00666       0.345308E-001   33.2489        20.5687        12.1461                 NaN
  1416.67        2500.00        27.1385       0.855238                 NaN   6.00677       0.345322E-001   33.2495        20.5691        12.1463                 NaN
  1413.46        2500.00        27.1371       0.855264                 NaN   6.00689       0.345335E-001   33.2501        20.5695        12.1466                 NaN
  1410.26        2500.00        22.6684       0.860457                 NaN   5.86823       0.111609        32.5075        23.3119        14.6719                 NaN
  1407.05        2500.00        22.6672       0.860479                 NaN   5.86831       0.111613        32.5079        23.3123        14.6722                 NaN
  1403.85        2500.00        22.6661       0.860502                 NaN   5.86840       0.111617        32.5084        23.3126        14.6725                 NaN
  1400.64        2500.00        22.6649       0.860524                 NaN   5.86849       0.111621        32.5088        23.3129        14.6727                 NaN
  1397.44        2500.00        18.7808       0.865216                 NaN   5.64504       0.188927        32.3685        16.4073        25.7442                 NaN
  1394.23        2500.00        17.9017       0.866323                 NaN   5.57783       0.208469        32.3990        16.7470        26.2997                 NaN
  1391.03        2500.00        16.7670       0.867318                 NaN   5.66571       0.231449        32.0284        26.6423        17.4705       0.327335     
  1387.82        2500.00        16.7661       0.867335                 NaN   5.66576       0.231456        32.0287        26.6426        17.4707       0.327357     
  1384.62        2500.00        14.4612       0.869058                 NaN   5.96403       0.273671        31.0093        19.1261        27.0586        1.23806     
  1381.41        2500.00        14.4605       0.869073                 NaN   5.96407       0.273679        31.0094        19.1263        27.0588        1.23814     
  1378.21        2500.00        14.4598       0.869088                 NaN   5.96411       0.273687        31.0096        19.1265        27.0590        1.23823     
  1375.00        2500.00        14.4591       0.869103                 NaN   5.96415       0.273695        31.0098        19.1267        27.0592        1.23831     
  1371.79        2500.00        14.4584       0.869118                 NaN   5.96419       0.273703        31.0100        19.1269        27.0594        1.23839     
  1368.59        2500.00        14.4577       0.869133                 NaN   5.96422       0.273711        31.0102        19.1271        27.0596        1.23847     
  1365.38        2500.00        14.4570       0.869148                 NaN   5.96426       0.273718        31.0103        19.1273        27.0597        1.23855     
  1362.18        2500.00        14.4562       0.869163                 NaN   5.96430       0.273726        31.0105        19.1275        27.0599        1.23863     
  1358.97        2500.00        7.53246       0.874417                 NaN   6.77715       0.397111        28.2636        23.9136        27.9272        4.31453     
  1355.77        2500.00        7.53214       0.874426                 NaN   6.77714       0.397120        28.2636        23.9136        27.9272        4.31478     
  1352.56        2500.00        7.53182       0.874435                 NaN   6.77714       0.397129        28.2636        23.9137        27.9272        4.31503     
  1349.36        2500.00        7.53150       0.874444                 NaN   6.77714       0.397137        28.2635        23.9138        27.9272        4.31529     
  1346.15        2500.00        7.53117       0.874453                 NaN   6.77713       0.397146        28.2635        23.9138        27.9272        4.31554     
  1342.95        2500.00        7.53085       0.874462                 NaN   6.77713       0.397155        28.2635        23.9139        27.9272        4.31579     
  1339.74        2500.00        7.53052       0.874471                 NaN   6.77712       0.397163        28.2635        23.9140        27.9272        4.31604     
  1336.54        2500.00        7.53020       0.874479                 NaN   6.77712       0.397172        28.2634        23.9141        27.9272        4.31630     
  1333.33        2500.00        2.63035       0.878511                 NaN   7.15355       0.472571        26.9797        28.1839        26.8826        6.81879     
  1330.13        2500.00        2.63025       0.878516                 NaN   7.15352       0.472579        26.9796        28.1838        26.8826        6.81916     
  1326.92        2500.00        2.63015       0.878521                 NaN   7.15348       0.472588        26.9795        28.1837        26.8826        6.81953     
  1323.72        2500.00        2.63006       0.878526                 NaN   7.15345       0.472596        26.9793        28.1836        26.8825        6.81990     
  1320.51        2500.00       0.574480       0.880375                 NaN   7.22210       0.497699        26.7296        27.9307        28.2385        7.92651     
  1317.31        2500.00       0.883463E-001  0.880834                 NaN   7.22857       0.502754        26.7023        28.2508        28.1563        8.19007     
  1314.10        2500.00                 NaN  0.880853                 NaN   7.26005       0.505595        26.7454        28.1108        28.2078        8.28949     
  1310.90        2500.00                 NaN  0.880856                 NaN   7.26001       0.505603        26.7452        28.1108        28.2077        8.28992     
  1307.69        2500.00                 NaN  0.880695                 NaN   7.33558       0.509735        26.8561        28.1078        27.8968        8.41329     
  1304.49        2500.00                 NaN  0.880699                 NaN   7.33554       0.509744        26.8559        28.1076        27.8968        8.41373     
  1301.28        2500.00                 NaN  0.880702                 NaN   7.33549       0.509752        26.8557        28.1075        27.8967        8.41417     
  1298.08        2500.00                 NaN  0.880705                 NaN   7.33544       0.509760        26.8556        28.1073        27.8966        8.41461     
  1294.87        2500.00                 NaN  0.880708                 NaN   7.33539       0.509769        26.8554        28.1072        27.8965        8.41505     
  1291.67        2500.00                 NaN  0.880711                 NaN   7.33534       0.509777        26.8552        28.1070        27.8965        8.41548     
  1288.46        2500.00                 NaN  0.880714                 NaN   7.33529       0.509785        26.8550        28.1069        27.8964        8.41592     
  1285.26        2500.00                 NaN  0.880717                 NaN   7.33523       0.509793        26.8548        28.1067        27.8963        8.41636     
  1282.05        2500.00                 NaN  0.880092                 NaN   7.62565       0.525223        27.3071        27.7218        27.0510        8.88920     
  1278.85        2500.00                 NaN  0.880095                 NaN   7.62560       0.525231        27.3069        27.7216        27.0509        8.88966     
  1275.64        2500.00                 NaN  0.880097                 NaN   7.62555       0.525239        27.3067        27.7214        27.0508        8.89013     
  1272.44        2500.00                 NaN  0.880100                 NaN   7.62549       0.525248        27.3065        27.7213        27.0508        8.89059     
  1269.23        2500.00                 NaN  0.880103                 NaN   7.62544       0.525256        27.3063        27.7211        27.0507        8.89105     
  1266.03        2500.00                 NaN  0.880105                 NaN   7.62538       0.525265        27.3062        27.7210        27.0506        8.89151     
  1262.82        2500.00                 NaN  0.880108                 NaN   7.62533       0.525273        27.3060        27.7208        27.0505        8.89197     
  1259.62        2500.00                 NaN  0.880110                 NaN   7.62527       0.525281        27.3058        27.7207        27.0504        8.89243     
  1256.41        2500.00                 NaN  0.879542                 NaN   7.89197       0.541893        27.7513        27.3650        26.2433        9.32696     
  1253.21        2500.00                 NaN  0.879544                 NaN   7.89191       0.541902        27.7511        27.3649        26.2432        9.32745     
  1250.00        2500.00                 NaN  0.879546                 NaN   7.89186       0.541911        27.7509        27.3647        26.2431        9.32793     
  1246.79        2500.00                 NaN  0.879548                 NaN   7.89180       0.541919        27.7507        27.3646        26.2430        9.32841     
  1243.59        2500.00                 NaN  0.879551                 NaN   7.89174       0.541928        27.7505        27.3644        26.2430        9.32889     
  1240.38        2500.00                 NaN  0.879553                 NaN   7.89168       0.541936        27.7504        27.3642        26.2429        9.32937     
  1237.18        2500.00                 NaN  0.879555                 NaN   7.89162       0.541944        27.7502        27.3641        26.2428        9.32985     
  1233.97        2500.00                 NaN  0.879557                 NaN   7.89156       0.541953        27.7500        27.3639        26.2427        9.33033     
  1230.77        2500.00                 NaN  0.879041                 NaN   8.13548       0.559564        28.2053        27.0345        25.4569        9.72916     
  1227.56        2500.00                 NaN  0.879043                 NaN   8.13542       0.559573        28.2051        27.0343        25.4568        9.72966     
  1224.36        2500.00                 NaN  0.879045                 NaN   8.13535       0.559582        28.2049        27.0342        25.4568        9.73016     
  1221.15        2500.00                 NaN  0.879046                 NaN   8.13529       0.559590        28.2047        27.0340        25.4567        9.73066     
  1217.95        2500.00                 NaN  0.879048                 NaN   8.13523       0.559599        28.2045        27.0338        25.4566        9.73116     
  1214.74        2500.00                 NaN  0.879050                 NaN   8.13517       0.559607        28.2044        27.0336        25.4565        9.73166     
  1211.54        2500.00                 NaN  0.879052                 NaN   8.13510       0.559616        28.2042        27.0335        25.4565        9.73215     
  1208.33        2500.00                 NaN  0.879053                 NaN   8.13504       0.559625        28.2040        27.0333        25.4564        9.73265     
  1205.13        2500.00                 NaN  0.878596                 NaN   8.35122       0.578565        28.6785        26.7466        24.6756        10.0909     
  1201.92        2500.00                 NaN  0.878598                 NaN   8.35115       0.578574        28.6783        26.7464        24.6755        10.0914     
  1198.72        2500.00                 NaN  0.878599                 NaN   8.35108       0.578583        28.6781        26.7463        24.6754        10.0920     
