|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4.5/EETA/EETA_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        an             O(HP)          San(TH)        ilm            q             
  1183.76        500.000                 NaN            NaN   9.81442        1.54797                 NaN   7.27377                 NaN   40.9891       0.572432        39.8023     
  1182.69        500.000                 NaN            NaN   11.3628                 NaN            NaN   7.27422                 NaN   40.9884       0.572259        39.8023     
  1181.62        500.000                 NaN            NaN   9.81103        1.55220                 NaN   7.27466                 NaN   40.9876       0.572088        39.8024     
  1180.55        500.000                 NaN            NaN   9.80878        1.55486                 NaN   7.27510                 NaN   40.9869       0.571916        39.8025     
  1179.49        500.000                 NaN            NaN   9.80621        1.55786                 NaN   7.27553                 NaN   40.9861       0.571744        39.8025     
  1178.42        500.000                 NaN            NaN   9.80332        1.56117                 NaN   7.27597                 NaN   40.9854       0.571572        39.8026     
  1177.35        500.000                 NaN            NaN   11.3649                 NaN            NaN   7.27641                 NaN   40.9846       0.571399        39.8027     
  1176.28        500.000                 NaN            NaN   11.3653                 NaN            NaN   7.27685                 NaN   40.9838       0.571225        39.8027     
  1175.21        500.000                 NaN            NaN   11.3658                 NaN            NaN   7.27729                 NaN   40.9831       0.571050        39.8028     
  1174.14        500.000                 NaN            NaN   11.3662                 NaN            NaN   7.27773                 NaN   40.9823       0.570874        39.8029     
  1173.08        500.000                 NaN            NaN   11.3666                 NaN            NaN   7.27817                 NaN   40.9815       0.570696        39.8030     
  1172.01        500.000                 NaN            NaN   11.3671                 NaN            NaN   7.27862                 NaN   40.9808       0.570516        39.8030     
  1170.94        500.000                 NaN            NaN   11.3675                 NaN            NaN   7.27907                 NaN   40.9800       0.570334        39.8031     
  1169.87        500.000                 NaN            NaN   11.3680                 NaN            NaN   7.27952                 NaN   40.9792       0.570150        39.8032     
  1168.80        500.000                 NaN            NaN   11.3684                 NaN            NaN   7.27998                 NaN   40.9784       0.569964        39.8032     
  1167.73        500.000                 NaN            NaN   11.3689                 NaN            NaN   7.28044                 NaN   40.9776       0.569776        39.8033     
  1166.67        500.000                 NaN            NaN   11.3694                 NaN            NaN   7.28090                 NaN   40.9767       0.569585        39.8034     
  1165.60        500.000                 NaN            NaN   11.3698                 NaN            NaN   7.28137                 NaN   40.9759       0.569391        39.8035     
  1164.53        500.000                 NaN            NaN   11.3703                 NaN            NaN   7.28184                 NaN   40.9751       0.569194        39.8036     
  1163.46        500.000                 NaN            NaN   11.3708                 NaN            NaN   7.28232                 NaN   40.9742       0.568994        39.8036     
  1162.39        500.000                 NaN            NaN   11.3713                 NaN            NaN   7.28281                 NaN   40.9733       0.568792        39.8037     
  1161.32        500.000                 NaN            NaN   11.3719                 NaN            NaN   7.28330                 NaN   40.9724       0.568586        39.8038     
  1160.26        500.000                 NaN            NaN   11.3724                 NaN            NaN   7.28378                 NaN   40.9716       0.568373        39.8039     
  1159.19        500.000                 NaN            NaN   11.3820                 NaN            NaN   7.29208                 NaN   40.9556       0.564726        39.8056     
  1158.12        500.000                 NaN            NaN   11.3825                 NaN            NaN   7.29252                 NaN   40.9548       0.564540        39.8056     
  1157.05        500.000                 NaN            NaN   11.3828                 NaN            NaN   7.29293                 NaN   40.9542       0.564381        39.8057     
  1155.98        500.000                 NaN            NaN   11.3845                 NaN            NaN   7.29391                 NaN   40.9516       0.564041        39.8059     
  1154.91        500.000                 NaN            NaN   11.3838                 NaN            NaN   7.29385                 NaN   40.9525       0.563978        39.8059     
  1153.85        500.000                 NaN            NaN   11.3911                 NaN            NaN   7.30002                 NaN   40.9405       0.561237        39.8071     
  1152.78        500.000                 NaN            NaN   11.3915                 NaN            NaN   7.30042                 NaN   40.9398       0.561068        39.8072     
  1151.71        500.000                 NaN            NaN   11.4063                 NaN            NaN   7.30372                 NaN   40.9204       0.558961        39.8106     
  1150.64        500.000                 NaN            NaN   11.3923                 NaN            NaN   7.30116                 NaN   40.9385       0.560759        39.8073     
  1149.57        500.000                 NaN            NaN   9.42740        1.97062                 NaN   7.30600                 NaN   40.9291       0.558579        39.8083     
  1148.50        500.000                 NaN            NaN   11.3984                 NaN            NaN   7.30638                 NaN   40.9284       0.558422        39.8084     
  1147.44        500.000                 NaN            NaN   11.3987                 NaN            NaN   7.30661                 NaN   40.9280       0.558319        39.8084     
  1146.37        500.000                 NaN            NaN   11.4023                 NaN            NaN   7.30729                 NaN   40.9231       0.557935        39.8094     
  1145.30        500.000                 NaN            NaN   11.4213                 NaN            NaN   7.32185                 NaN   40.8932       0.551252        39.8125     
  1144.23        500.000                 NaN            NaN   11.4225                 NaN            NaN   7.32300                 NaN   40.8911       0.550741        39.8127     
  1143.16        500.000                 NaN            NaN   11.4231                 NaN            NaN   7.32377                 NaN   40.8899       0.550471        39.8128     
  1142.09        500.000                 NaN            NaN   11.4330                 NaN            NaN   7.32978                 NaN   40.8760       0.546917        39.8143     
  1141.02        500.000                 NaN            NaN   11.4287                 NaN            NaN   7.32797                 NaN   40.8815       0.547988        39.8138     
  1139.96        500.000                 NaN            NaN   11.4294                 NaN            NaN   7.32855                 NaN   40.8804       0.547729        39.8139     
  1138.89        500.000                 NaN            NaN   11.4301                 NaN            NaN   7.32919                 NaN   40.8792       0.547438        39.8140     
  1137.82        500.000                 NaN            NaN   11.4308                 NaN            NaN   7.32980                 NaN   40.8781       0.547165        39.8141     
  1136.75        500.000                 NaN            NaN   2.34168        9.06974                 NaN   7.31709                 NaN   40.9070       0.553713        39.8107     
  1135.68        500.000                 NaN            NaN   11.4324                 NaN            NaN   7.33112                 NaN   40.8755       0.546547        39.8144     
  1134.61        500.000                 NaN            NaN   2.34180        9.06963                 NaN   7.31719                 NaN   40.9069       0.553718        39.8107     
  1133.55        500.000                 NaN            NaN   11.4340                 NaN            NaN   7.33263                 NaN   40.8728       0.545883        39.8147     
  1132.48        500.000                 NaN            NaN   11.4344                 NaN            NaN   7.33308                 NaN   40.8721       0.545673        39.8147     
  1131.41        500.000                 NaN            NaN   11.4370                 NaN            NaN   7.33857                 NaN   40.8648       0.544770        39.8148     
  1130.34        500.000                 NaN            NaN   11.4449                 NaN            NaN   7.34369                 NaN   40.8536       0.541666        39.8162     
  1129.27        500.000                 NaN            NaN   2.48093        8.93417                 NaN   7.32095                 NaN   40.9008       0.551905        39.8112     
  1128.20        500.000                 NaN            NaN   2.48340        8.93202                 NaN   7.32128                 NaN   40.9002       0.551765        39.8113     
  1127.14        500.000                 NaN            NaN   2.48601        8.92973                 NaN   7.32160                 NaN   40.8997       0.551625        39.8113     
  1126.07        500.000                 NaN            NaN   11.4402                 NaN            NaN   7.33816                 NaN   40.8626       0.543369        39.8157     
  1125.00        500.000                 NaN            NaN   11.4418                 NaN            NaN   7.33961                 NaN   40.8599       0.542707        39.8159     
  1123.93        500.000                 NaN            NaN   11.4333                 NaN            NaN   7.33363                 NaN   40.8725       0.545996        39.8146     
  1122.86        500.000                 NaN            NaN   11.4657                 NaN            NaN   7.36064                 NaN   40.8209       0.533223        39.8195     
  1121.79        500.000                 NaN            NaN   11.4396                 NaN            NaN   7.33794                 NaN   40.8633       0.543492        39.8156     
  1120.73        500.000                 NaN            NaN   11.4451                 NaN            NaN   7.34262                 NaN   40.8545       0.541330        39.8165     
  1119.66        500.000                 NaN            NaN   11.4465                 NaN            NaN   7.34387                 NaN   40.8522       0.540758        39.8167     
  1118.59        500.000                 NaN            NaN   11.4507                 NaN            NaN   7.34748                 NaN   40.8454       0.539117        39.8173     
  1117.52        500.000                 NaN            NaN   11.4759                 NaN            NaN   7.36981                 NaN   40.8041       0.529010        39.8212     
  1116.45        500.000                 NaN            NaN   11.4551                 NaN            NaN   7.35137                 NaN   40.8382       0.537348        39.8180     
  1115.38        500.000                 NaN            NaN   8.23062        3.20828                 NaN   7.33862                 NaN   40.8633       0.543662        39.8155     
  1114.32        500.000                 NaN            NaN   11.4400                 NaN            NaN   7.33963                 NaN   40.8615       0.543213        39.8157     
  1113.25        500.000                 NaN            NaN   11.4649                 NaN            NaN   7.36010                 NaN   40.8221       0.533374        39.8196     
  1112.18        500.000                 NaN            NaN   11.4417                 NaN            NaN   7.34107                 NaN   40.8588       0.542537        39.8159     
  1111.11        500.000                 NaN            NaN   8.13733        3.30521                 NaN   7.34181                 NaN   40.8574       0.542188        39.8161     
  1110.04        500.000                 NaN            NaN   8.14836        3.29505                 NaN   7.34258                 NaN   40.8560       0.541831        39.8162     
  1108.97        500.000                 NaN            NaN   8.01357        3.43123                 NaN   7.34384                 NaN   40.8537       0.541265        39.8164     
  1107.91        500.000                 NaN            NaN   8.00918        3.43661                 NaN   7.34469                 NaN   40.8520       0.540864        39.8166     
  1106.84        500.000                 NaN            NaN   8.00326        3.44354                 NaN   7.34559                 NaN   40.8504       0.540449        39.8168     
  1105.77        500.000                 NaN            NaN   11.4972                 NaN            NaN   7.38757                 NaN   40.7703       0.520342        39.8246     
  1104.70        500.000                 NaN            NaN   11.4836                 NaN            NaN   7.38104                 NaN   40.7879       0.525043        39.8224     
  1103.63        500.000                 NaN            NaN   11.4990                 NaN            NaN   7.39125                 NaN   40.7655       0.519387        39.8249     
  1102.56        500.000                 NaN            NaN   11.5031                 NaN            NaN   7.39438                 NaN   40.7592       0.517695        39.8256     
  1101.50        500.000                 NaN            NaN   11.5059                 NaN            NaN   7.39664                 NaN   40.7549       0.516574        39.8260     
  1100.43        500.000                 NaN            NaN   11.5086                 NaN            NaN   7.39891                 NaN   40.7506       0.515445        39.8265     
  1099.36        500.000                 NaN            NaN   11.5114                 NaN            NaN   7.40116                 NaN   40.7462       0.514316        39.8269     
  1098.29        500.000                 NaN            NaN   11.5137                 NaN            NaN   7.40312                 NaN   40.7426       0.513377        39.8273     
  1097.22        500.000                 NaN            NaN   5.20752        6.29977                 NaN   7.39940                 NaN   40.7515       0.515506        39.8263     
  1096.15        500.000                 NaN            NaN   11.5178                 NaN            NaN   7.40668                 NaN   40.7359       0.511681        39.8280     
  1095.09        500.000                 NaN            NaN   4.81940        6.61334       0.285607E-003   7.34452                 NaN   40.8657       0.542565        39.8142     
  1094.02        500.000                 NaN            NaN   4.65993        6.77640                 NaN   7.34706                 NaN   40.8605       0.541342        39.8148     
  1092.95        500.000                 NaN            NaN   6.76809        4.66840                 NaN   7.34724                 NaN   40.8602       0.541266        39.8148     
  1091.88        500.000                 NaN            NaN   4.66966        6.76708                 NaN   7.34748                 NaN   40.8597       0.541155        39.8149     
  1090.81        500.000                 NaN            NaN   4.66296        6.77415                 NaN   7.34779                 NaN   40.8592       0.541007        39.8149     
  1089.74        500.000                 NaN            NaN   4.50264        6.93775                 NaN   7.35025                 NaN   40.8540       0.539804        39.8156     
  1088.67        500.000                 NaN            NaN   4.48760        6.95338                 NaN   7.35070                 NaN   40.8531       0.539580        39.8157     
  1087.61        500.000                 NaN            NaN   4.00438        5.80919        1.63235        7.35366                 NaN   40.8458       0.538012        39.8166     
  1086.54        500.000                 NaN            NaN   3.85623        5.94335        1.64926        7.35576                 NaN   40.8413       0.536965        39.8171     
  1085.47        500.000                 NaN            NaN   3.83779        5.95459        1.65695        7.35609                 NaN   40.8406       0.536790        39.8172     
  1084.40        500.000                 NaN            NaN   4.33052        7.11443                 NaN   7.35374                 NaN   40.8468       0.538093        39.8164     
  1083.33        500.000                 NaN            NaN   4.32415        7.12118                 NaN   7.35406                 NaN   40.8462       0.537940        39.8165     
  1082.26        500.000                 NaN            NaN   4.18752        7.26074                 NaN   7.35616                 NaN   40.8416       0.536892        39.8171     
  1081.20        500.000                 NaN            NaN   4.17933        7.26936                 NaN   7.35648                 NaN   40.8409       0.536731        39.8172     
  1080.13        500.000                 NaN            NaN   4.17091        7.27823                 NaN   7.35681                 NaN   40.8403       0.536567        39.8172     
  1079.06        500.000                 NaN            NaN   4.16224        7.28734                 NaN   7.35714                 NaN   40.8396       0.536401        39.8173     
  1077.99        500.000                 NaN            NaN   4.04574        7.40640                 NaN   7.35905                 NaN   40.8355       0.535454        39.8178     
  1076.92        500.000                 NaN            NaN   4.03964        7.41289                 NaN   7.35937                 NaN   40.8349       0.535295        39.8179     
  1075.85        500.000                 NaN            NaN   4.03326        7.41968                 NaN   7.35970                 NaN   40.8343       0.535134        39.8180     
  1074.79        500.000                 NaN            NaN   4.02662        7.42673                 NaN   7.36003                 NaN   40.8336       0.534970        39.8180     
  1073.72        500.000                 NaN            NaN   4.01960        7.43418                 NaN   7.36036                 NaN   40.8330       0.534801        39.8181     
  1072.65        500.000                 NaN            NaN   4.01217        7.44204                 NaN   7.36070                 NaN   40.8323       0.534629        39.8182     
  1071.58        500.000                 NaN            NaN   7.66224        3.79672                 NaN   7.36397                 NaN   40.8249       0.532981        39.8192     
  1070.51        500.000                 NaN            NaN   3.82953        7.38129                 NaN   7.37590       0.198711        40.8061       0.530052        39.8784     
  1069.44        500.000                 NaN            NaN   7.35783        3.84715                 NaN   7.37618       0.203353        40.8057       0.529974        39.8798     
  1068.38        500.000                 NaN            NaN   11.1993                 NaN            NaN   7.37652       0.207956        40.8052       0.529872        39.8812     
  1067.31        500.000                 NaN            NaN   11.1936                 NaN            NaN   7.37690       0.212538        40.8046       0.529743        39.8826     
  1066.24        500.000                 NaN            NaN   11.1879       0.172957E-003            NaN   7.37734       0.217138        40.8039       0.529586        39.8840     
  1065.17        500.000                 NaN            NaN   11.1825       0.180122E-003            NaN   7.37786       0.221684        40.8030       0.529385        39.8854     
  1064.10        500.000                 NaN            NaN   11.1772       0.206582E-003            NaN   7.37849       0.226199        40.8019       0.529130        39.8868     
  1063.03        500.000                 NaN            NaN   11.1723                 NaN            NaN   7.37923       0.230738        40.8006       0.528817        39.8883     
  1061.97        500.000                 NaN            NaN   11.1674                 NaN            NaN   7.38013       0.235286        40.7989       0.528423        39.8898     
  1060.90        500.000                 NaN            NaN   10.6980       0.848926                 NaN   7.43406                 NaN   40.6879       0.498497        39.8327     
  1059.83        500.000                 NaN            NaN   11.1785       0.149270E-002            NaN   7.38601       0.231343        40.7873       0.525432        39.8899     
  1058.76        500.000                 NaN            NaN   11.5587       0.269296E-005            NaN   7.44346                 NaN   40.6695       0.493792        39.8346     
  1057.69        500.000                 NaN            NaN   9.78248        1.80931                 NaN   7.47000                 NaN   40.6169       0.481005        39.8404     
  1056.62        500.000                 NaN            NaN   8.39226        3.20338                 NaN   7.47274                 NaN   40.6112       0.479584        39.8409     
  1055.56        500.000                 NaN            NaN   8.67189        2.34105                 NaN   7.41896       0.388493        40.7254       0.511558        39.9426     
  1054.49        500.000                 NaN            NaN   8.94743        2.10184                 NaN   7.42505       0.367314        40.7124       0.508160        39.9378     
  1053.42        500.000                 NaN            NaN   11.3294                 NaN            NaN   7.45890       0.188629        40.6421       0.488372        39.8927     
  1052.35        500.000                 NaN            NaN   10.8813       0.158211E-002            NaN   7.41710       0.486560        40.7294       0.513114        39.9709     
  1051.28        500.000                 NaN            NaN   8.34165        2.63216                 NaN   7.42470       0.425166        40.7128       0.508687        39.9548     
  1050.21        500.000                 NaN            NaN   8.49214        2.18437                 NaN   7.39652       0.623070        40.7718       0.525387        40.0067     
  1049.15        500.000                 NaN            NaN   5.95392        5.33665                 NaN   7.45570       0.215137        40.6475       0.490683        39.9004     
  1048.08        500.000                 NaN            NaN   9.89851       0.610440E-004            NaN   7.32209        1.14038        40.9275       0.569368        40.1421     
  1047.01        500.000                 NaN            NaN   9.78784       0.458884E-003            NaN   7.31174        1.21390        40.9491       0.575547        40.1614     
  1045.94        500.000                 NaN            NaN   9.59659       0.116340E-004            NaN   7.29195        1.33938        40.9909       0.587251        40.1939     
  1044.87        500.000                 NaN            NaN   9.12934                 NaN            NaN   7.20971        1.60373        41.1731       0.633419        40.2507     
  1043.80        500.000                 NaN            NaN   8.97450                 NaN            NaN   7.18389        1.69312        41.2300       0.647981        40.2705     
  1042.73        500.000                 NaN            NaN   8.87820                 NaN            NaN   7.16737        1.74814        41.2665       0.657280        40.2825     
  1041.67        500.000                 NaN            NaN   8.81518                 NaN            NaN   7.15621        1.78372        41.2912       0.663545        40.2901     
  1040.60        500.000                 NaN            NaN   8.77249                 NaN            NaN   7.14838        1.80750        41.3086       0.667924        40.2951     
  1039.53        500.000                 NaN            NaN   8.76098                 NaN            NaN   7.14763        1.81559        41.3101       0.668405        40.2973     
  1038.46        500.000                 NaN            NaN   8.75101                 NaN            NaN   7.14719        1.82284        41.3108       0.668711        40.2994     
  1037.39        500.000                 NaN            NaN   8.74142                 NaN            NaN   7.14681        1.82987        41.3114       0.668989        40.3015     
  1036.32        500.000                 NaN            NaN   8.73206                 NaN            NaN   7.14646        1.83676        41.3120       0.669245        40.3035     
  1035.26        500.000                 NaN            NaN   8.72283                 NaN            NaN   7.14615        1.84359        41.3125       0.669483        40.3055     
  1034.19        500.000                 NaN            NaN   8.71366                 NaN            NaN   7.14586        1.85040        41.3129       0.669708        40.3075     
  1033.12        500.000                 NaN            NaN   8.70449                 NaN            NaN   7.14560        1.85724        41.3133       0.669922        40.3095     
  1032.05        500.000                 NaN            NaN   8.69527                 NaN            NaN   7.14536        1.86414        41.3136       0.670127        40.3115     
  1030.98        500.000                 NaN            NaN   5.16389        2.79921                 NaN   7.12603        2.40662        41.3456       0.687404        40.4712     
  1029.91        500.000                 NaN            NaN   5.18214        2.76836                 NaN   7.12497        2.41513        41.3478       0.688065        40.4735     
  1028.85        500.000                 NaN            NaN   5.20053        2.73775                 NaN   7.12393        2.42339        41.3499       0.688707        40.4758     
  1027.78        500.000                 NaN            NaN   2.70745        5.21897                 NaN   7.12293        2.43140        41.3520       0.689329        40.4779     
  1026.71        500.000                 NaN            NaN   5.23755        2.67735                 NaN   7.12195        2.43918        41.3540       0.689934        40.4800     
  1025.64        500.000                 NaN            NaN   5.25615        2.64757                 NaN   7.12100        2.44673        41.3560       0.690522        40.4821     
  1024.57        500.000                 NaN            NaN   2.61802        5.27484                 NaN   7.12009        2.45407        41.3579       0.691093        40.4840     
  1023.50        500.000                 NaN            NaN   5.29355        2.58876                 NaN   7.11919        2.46120        41.3597       0.691647        40.4860     
  1022.44        500.000                 NaN            NaN   2.55976        5.31231                 NaN   7.11833        2.46812        41.3615       0.692186        40.4878     
  1021.37        500.000                 NaN            NaN   5.33106        2.53107                 NaN   7.11749        2.47484        41.3632       0.692710        40.4896     
  1020.30        500.000                 NaN            NaN   5.34986        2.50259                 NaN   7.11667        2.48138        41.3649       0.693219        40.4914     
  1019.23        500.000                 NaN            NaN   5.36854        2.47452                 NaN   7.11588        2.48772        41.3665       0.693713        40.4931     
  1018.16        500.000                 NaN            NaN   2.44647        5.38745                 NaN   7.11511        2.49390        41.3681       0.694196        40.4948     
  1017.09        500.000                 NaN            NaN   5.40618        2.41887                 NaN   7.11436        2.49990        41.3696       0.694664        40.4964     
  1016.03        500.000                 NaN            NaN   2.39151        5.42490                 NaN   7.11363        2.50573        41.3711       0.695119        40.4980     
  1014.96        500.000                 NaN            NaN   7.80803                 NaN            NaN   7.11292        2.51140        41.3726       0.695562        40.4995     
  1013.89        500.000                 NaN            NaN   8.35068                 NaN            NaN   7.18658        2.18403        41.2047       0.652045        40.4219     
  1012.82        500.000                 NaN            NaN   8.37845                 NaN            NaN   7.19158        2.16819        41.1940       0.649305        40.4185     
  1011.75        500.000                 NaN            NaN   8.30524                 NaN            NaN   7.18314        2.21520        41.2116       0.654230        40.4305     
  1010.68        500.000                 NaN            NaN   8.28547                 NaN            NaN   7.18186        2.22909        41.2141       0.655073        40.4344     
  1009.62        500.000                 NaN            NaN   8.26599                 NaN            NaN   7.18061        2.24278        41.2164       0.655900        40.4383     
  1008.55        500.000                 NaN            NaN   8.24681                 NaN            NaN   7.17938        2.25627        41.2187       0.656711        40.4421     
  1007.48        500.000                 NaN            NaN   8.22791                 NaN            NaN   7.17818        2.26958        41.2210       0.657506        40.4459     
  1006.41        500.000                 NaN            NaN   8.20929                 NaN            NaN   7.17700        2.28270        41.2231       0.658286        40.4496     
  1005.34        500.000                 NaN            NaN   8.19093                 NaN            NaN   7.17585        2.29565        41.2253       0.659052        40.4533     
  1004.27        500.000                 NaN            NaN   8.17284                 NaN            NaN   7.17473        2.30842        41.2273       0.659802        40.4569     
  1003.21        500.000                 NaN            NaN   8.15501                 NaN            NaN   7.17363        2.32103        41.2293       0.660539        40.4605     
  1002.14        500.000                 NaN            NaN   8.13743                 NaN            NaN   7.17255        2.33346        41.2313       0.661262        40.4640     
  1001.07        500.000                 NaN            NaN   8.12009                 NaN            NaN   7.17150        2.34574        41.2332       0.661971        40.4675     
