|6.6.6
Archiving\03_Data\fracLP/QFM_m3.5/Y98/Y98_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1954.89        500.000        99.0123       0.964000       0.236612E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        500.000        99.0123       0.964000       0.236612E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        500.000        99.0123       0.963999       0.236612E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        500.000        99.0123       0.963999       0.236612E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        500.000        99.0123       0.963999       0.236612E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        500.000        99.0123       0.963998       0.236612E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        99.0123       0.963998       0.236612E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        99.0123       0.963997       0.236611E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        99.0123       0.963997       0.236611E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        99.0123       0.963997       0.236611E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.0123       0.963996       0.236611E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.0123       0.963996       0.236611E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.0123       0.963995       0.236611E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.0123       0.963995       0.236611E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.0123       0.963994       0.236611E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.0123       0.963994       0.236611E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.0123       0.963993       0.236611E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.0123       0.963993       0.236610E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.0123       0.963993       0.236610E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.0123       0.963992       0.236610E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.0123       0.963992       0.236610E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.0123       0.963991       0.236610E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.0123       0.963991       0.236610E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.0123       0.963990       0.236610E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.0123       0.963990       0.236610E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.0123       0.963989       0.236609E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.0124       0.963989       0.236609E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.0124       0.963988       0.236609E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.0124       0.963988       0.236609E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.0124       0.963987       0.236609E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.0124       0.963987       0.236609E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.0124       0.963986       0.236609E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.0124       0.963986       0.236609E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.0124       0.963985       0.236608E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.0124       0.963985       0.236608E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.0124       0.963984       0.236608E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.0124       0.963984       0.236608E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.0124       0.963983       0.236608E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.0124       0.963982       0.236608E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.0124       0.963982       0.236608E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.0124       0.963981       0.236608E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.0124       0.963981       0.236607E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.0124       0.963980       0.236607E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.0124       0.963980       0.236607E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.0124       0.963979       0.236607E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.0124       0.963978       0.236607E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.0124       0.963978       0.236607E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.0124       0.963977       0.236607E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.0124       0.963977       0.236606E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.0124       0.963976       0.236606E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.0124       0.963975       0.236606E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.0124       0.963975       0.236606E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.0124       0.963974       0.236606E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.0124       0.963974       0.236606E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.0124       0.963973       0.236605E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.0124       0.963972       0.236605E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.0124       0.963972       0.236605E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.0124       0.963970       0.236605E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.0124       0.963970       0.236605E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.0124       0.963970       0.236605E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.0124       0.963969       0.236605E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.0124       0.963968       0.236604E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.0124       0.963968       0.236604E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.0124       0.963967       0.236604E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.0124       0.963967       0.236604E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.0124       0.963966       0.236604E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.0124       0.963965       0.236604E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.0124       0.963964       0.236603E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.0124       0.963965       0.236603E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.0124       0.963963       0.236603E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.0124       0.963962       0.236603E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.0124       0.963961       0.236603E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.0124       0.963961       0.236602E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.0124       0.963960       0.236602E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.0124       0.963959       0.236602E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.0124       0.963958       0.236602E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.0124       0.963958       0.236602E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.0124       0.963957       0.236602E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.0124       0.963956       0.236601E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.0124       0.963955       0.236601E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.0124       0.963955       0.236601E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.0124       0.963954       0.236601E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.0124       0.963953       0.236601E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.0124       0.963952       0.236600E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.0124       0.963951       0.236600E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.0124       0.963950       0.236600E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.0124       0.963950       0.236600E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.0124       0.963949       0.236600E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.0124       0.963948       0.236599E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.0124       0.963947       0.236599E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.0124       0.963944       0.236598E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.0124       0.963945       0.236599E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.0124       0.963944       0.236598E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.0124       0.963944       0.236598E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.0124       0.963943       0.236598E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.0124       0.963942       0.236598E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.0124       0.963941       0.236598E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.0124       0.963940       0.236597E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.0124       0.963939       0.236597E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.0124       0.963938       0.236597E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.0124       0.963937       0.236597E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.0124       0.963936       0.236596E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.0124       0.963935       0.236596E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.0124       0.963935       0.236596E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.0124       0.963933       0.236596E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.0124       0.963932       0.236596E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.0124       0.963931       0.236595E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.0124       0.963930       0.236595E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.0046       0.963929       0.236595E-001  0.785058E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        98.9980       0.964004       0.236613E-001  0.143756E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        98.9979       0.964141       0.236647E-001  0.142919E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        98.9979       0.964278       0.236680E-001  0.141953E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        98.9978       0.964414       0.236714E-001  0.140906E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        98.9978       0.964549       0.236747E-001  0.139368E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        98.9978       0.964682       0.236779E-001  0.138377E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        98.9977       0.964814       0.236812E-001  0.137702E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        98.9978       0.964946       0.236844E-001  0.136118E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.0112       0.965080       0.236877E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.0062       0.965077       0.236876E-001  0.499641E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        98.9760       0.965122       0.236887E-001  0.352240E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        98.9977       0.965461       0.236971E-001  0.131762E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        98.9976       0.965587       0.237002E-001  0.130922E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        98.4824       0.965708       0.209304E-001  0.137176E-001  0.517243                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.9869                 NaN            NaN  0.130555E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.8377                 NaN            NaN  0.131255E-001  0.149154                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2980                 NaN            NaN  0.138468E-001  0.688200                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.1434                 NaN            NaN  0.168717E-001  0.839733                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.4640                 NaN            NaN  0.105048E-001  0.525458                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.3024                 NaN            NaN  0.137017E-001  0.683871                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.3030                 NaN            NaN  0.136752E-001  0.683352                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.3028                 NaN            NaN  0.136530E-001  0.683593                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.2539                 NaN            NaN  0.146264E-001  0.731442                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3541                 NaN            NaN  0.126192E-001  0.633247                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        98.8644                 NaN            NaN  0.237981E-001   1.11183                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.7576                 NaN            NaN  0.469119E-002  0.237719                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.2620                 NaN            NaN  0.144134E-001  0.723589                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.3573                 NaN            NaN  0.125433E-001  0.630161                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.3128                 NaN            NaN  0.134082E-001  0.673811                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.3148                 NaN            NaN  0.133951E-001  0.671835                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.3165                 NaN            NaN  0.133676E-001  0.670170                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.3198                 NaN            NaN  0.133131E-001  0.666913                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.3217                 NaN            NaN  0.132771E-001  0.665055                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.3237                 NaN            NaN  0.132451E-001  0.663065                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.3277                 NaN            NaN  0.131887E-001  0.659071                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.3300                 NaN            NaN  0.131480E-001  0.656831                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.3322                 NaN            NaN  0.131224E-001  0.654724                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.3370                 NaN            NaN  0.130478E-001  0.649982                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.3400                 NaN            NaN  0.129964E-001  0.646968                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.3433                 NaN            NaN  0.129611E-001  0.643740                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.3471                 NaN            NaN  0.128960E-001  0.639957                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        99.3500                 NaN            NaN  0.128656E-001  0.637143                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.3489                 NaN            NaN  0.128904E-001  0.638238                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.0129                 NaN            NaN  0.624404E-003  0.356844       0.629681                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.6014                 NaN            NaN            NaN  0.502507E-001   1.34833                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.6203                 NaN            NaN            NaN  0.469478E-001   1.33277                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.6431                 NaN            NaN            NaN  0.455950E-001   1.31134                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.6608                 NaN            NaN            NaN  0.406909E-001   1.29855                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.6826                 NaN            NaN            NaN  0.408899E-001   1.27653                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.7001                 NaN            NaN            NaN  0.362442E-001   1.26364                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7218                 NaN            NaN            NaN  0.388285E-001   1.23941                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.7343                 NaN            NaN            NaN  0.316878E-001   1.23399                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.7432                 NaN            NaN            NaN  0.293604E-001   1.22739                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.7889                 NaN            NaN            NaN  0.324157E-001   1.17871                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.7881                 NaN            NaN            NaN  0.251246E-001   1.18674                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.8058                 NaN            NaN            NaN  0.252103E-001   1.16899                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8218                 NaN            NaN            NaN  0.267310E-001   1.15150                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8367                 NaN            NaN            NaN  0.187803E-001   1.14453                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.7662                 NaN            NaN            NaN  0.120657E-001   1.22170                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.9451                 NaN            NaN            NaN  0.124133E-001   1.04245                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.8807                 NaN            NaN            NaN  0.137227E-001   1.10558                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.8925                 NaN            NaN            NaN  0.997475E-002   1.09756                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9062                 NaN            NaN            NaN  0.116377E-001   1.08213                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.3010                 NaN            NaN            NaN  0.485378E-003  0.698466                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.5370                 NaN            NaN            NaN  0.681184E-004   1.46296                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.9502                 NaN            NaN            NaN  0.777779E-002   1.04206                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.6272                 NaN            NaN            NaN  0.113369E-005   1.37281                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.2997                 NaN            NaN            NaN  0.569120E-002  0.694646                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        98.9838                 NaN            NaN            NaN  0.203984E-001  0.995846                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        98.9917                 NaN            NaN            NaN            NaN   1.00835                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0025                 NaN            NaN            NaN  0.631612E-002  0.991191                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        98.8113                 NaN            NaN            NaN            NaN  0.135505        1.05320                 NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        98.7774                 NaN            NaN            NaN            NaN  0.347961E-001   1.18784                 NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        98.7826                 NaN            NaN            NaN            NaN            NaN   1.21745                 NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        98.7754                 NaN            NaN            NaN            NaN  0.363290E-001   1.18828                 NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        98.8067                 NaN            NaN            NaN            NaN  0.418968E-001   1.15141                 NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        98.7861                 NaN            NaN            NaN            NaN  0.354843E-001   1.17839                 NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        98.7919                 NaN            NaN            NaN            NaN            NaN   1.20806                 NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.7875                 NaN            NaN            NaN            NaN            NaN   1.21246                 NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        98.7813                 NaN            NaN            NaN            NaN            NaN   1.21868                 NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        98.7722                 NaN            NaN            NaN            NaN            NaN   1.22781                 NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.7626                 NaN            NaN            NaN            NaN            NaN   1.23739                 NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.7449                 NaN            NaN            NaN            NaN            NaN   1.25513                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.7209                 NaN            NaN            NaN            NaN            NaN   1.27912                 NaN            NaN            NaN            NaN            NaN
