|6.6.6
Archiving\03_Data\fracLP/QFM_m3.5/Y98/Y98_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1406.02        500.000        96.6863                 NaN            NaN            NaN            NaN            NaN   1.03744        1.20491        1.07137                 NaN            NaN            NaN
  1403.51        500.000        96.7812                 NaN            NaN            NaN            NaN            NaN   1.16933        1.00906        1.04038                 NaN            NaN            NaN
  1401.00        500.000        96.8728                 NaN            NaN            NaN            NaN            NaN  0.982636        1.13429        1.01023                 NaN            NaN            NaN
  1398.50        500.000        96.9593                 NaN            NaN            NaN            NaN            NaN  0.957416        1.10148       0.981817                 NaN            NaN            NaN
  1395.99        500.000        97.0385                 NaN            NaN            NaN            NaN            NaN   1.07222       0.933771       0.955526                 NaN            NaN            NaN
  1393.48        500.000        97.1130                 NaN            NaN            NaN            NaN            NaN   1.04415       0.912017       0.930857                 NaN            NaN            NaN
  1390.98        500.000        97.1912                 NaN            NaN            NaN            NaN            NaN  0.888285        1.01587       0.904637                 NaN            NaN            NaN
  1388.47        500.000        97.2570                 NaN            NaN            NaN            NaN            NaN  0.991352       0.868632       0.882997                 NaN            NaN            NaN
  1385.96        500.000        97.3237                 NaN            NaN            NaN            NaN            NaN  0.968135       0.847941       0.860255                 NaN            NaN            NaN
  1383.46        500.000        97.3853                 NaN            NaN            NaN            NaN            NaN  0.828999       0.945719       0.839988                 NaN            NaN            NaN
  1380.95        500.000        97.4384                 NaN            NaN            NaN            NaN            NaN  0.930743       0.809123       0.821744                 NaN            NaN            NaN
  1378.45        500.000        97.5095                 NaN            NaN            NaN            NaN            NaN  0.791066       0.902182       0.797224                 NaN            NaN            NaN
  1375.94        500.000        97.5549                 NaN            NaN            NaN            NaN            NaN  0.885336       0.777810       0.781958                 NaN            NaN            NaN
  1373.43        500.000        97.6072                 NaN            NaN            NaN            NaN            NaN  0.868655       0.760243       0.763874                 NaN            NaN            NaN
  1370.93        500.000        97.6519                 NaN            NaN            NaN            NaN            NaN  0.852779       0.746253       0.749096                 NaN            NaN            NaN
  1368.42        500.000        97.7053                 NaN            NaN            NaN            NaN            NaN  0.728295       0.836172       0.730249                 NaN            NaN            NaN
  1365.91        500.000        97.7463                 NaN            NaN            NaN            NaN            NaN  0.715406       0.822480       0.715856                 NaN            NaN            NaN
  1363.41        500.000        97.7873                 NaN            NaN            NaN            NaN            NaN  0.808387       0.702807       0.701494                 NaN            NaN            NaN
  1360.90        500.000        97.8275                 NaN            NaN            NaN            NaN            NaN  0.689582       0.795535       0.687400                 NaN            NaN            NaN
  1358.40        500.000        97.8756                 NaN            NaN            NaN  0.141557                 NaN  0.436871       0.845841       0.700128                 NaN            NaN            NaN
  1355.89        500.000        97.9130                 NaN            NaN            NaN  0.335693                 NaN   1.02295                 NaN  0.728405                 NaN            NaN            NaN
  1353.38        500.000        97.9593                 NaN            NaN            NaN  0.333063                 NaN  0.995696                 NaN  0.711898                 NaN            NaN            NaN
  1350.88        500.000        97.9997                 NaN            NaN            NaN  0.327898                 NaN  0.975366                 NaN  0.697038                 NaN            NaN            NaN
  1348.37        500.000        98.0471                 NaN            NaN            NaN  0.320231                 NaN  0.954029                 NaN  0.678648                 NaN            NaN            NaN
  1345.86        500.000        98.0845                 NaN            NaN            NaN  0.312986                 NaN  0.937824                 NaN  0.664712                 NaN            NaN            NaN
  1343.36        500.000        98.1242                 NaN            NaN            NaN  0.306374                 NaN  0.920221                 NaN  0.649221                 NaN            NaN            NaN
  1340.85        500.000        98.1645                 NaN            NaN            NaN  0.300245                 NaN  0.900820                 NaN  0.634430                 NaN            NaN            NaN
  1338.35        500.000        98.2002                 NaN            NaN            NaN  0.296458                 NaN  0.882560                 NaN  0.620808                 NaN            NaN            NaN
  1335.84        500.000        98.2364                 NaN            NaN            NaN  0.288366                 NaN  0.868585                 NaN  0.606675                 NaN            NaN            NaN
  1333.33        500.000        98.2693                 NaN            NaN            NaN  0.282538                 NaN  0.854474                 NaN  0.593654                 NaN            NaN            NaN
  1330.83        500.000        98.3061                 NaN            NaN            NaN  0.276360                 NaN  0.837575                 NaN  0.579967                 NaN            NaN            NaN
  1328.32        500.000        98.3373                 NaN            NaN            NaN  0.271893                 NaN  0.823039                 NaN  0.567755                 NaN            NaN            NaN
  1325.81        500.000        98.3703                 NaN            NaN            NaN  0.262975                 NaN  0.811545                 NaN  0.555144                 NaN            NaN            NaN
  1323.31        500.000        98.4006                 NaN            NaN            NaN  0.256573                 NaN  0.800564                 NaN  0.542312                 NaN            NaN            NaN
  1320.80        500.000        98.4278                 NaN            NaN            NaN  0.249572                 NaN  0.791151                 NaN  0.531459                 NaN            NaN            NaN
  1318.30        500.000        98.4593                 NaN            NaN            NaN  0.241944                 NaN  0.779449                 NaN  0.519337                 NaN            NaN            NaN
  1315.79        500.000        98.3221                 NaN            NaN            NaN  0.227104                 NaN  0.837817                 NaN  0.556365       0.566166E-001            NaN            NaN
  1313.28        500.000        98.3209                 NaN            NaN            NaN  0.219674                 NaN  0.835931                 NaN  0.554384       0.691125E-001            NaN            NaN
  1310.78        500.000        98.3602                 NaN            NaN            NaN  0.222791                 NaN  0.806827                 NaN  0.542963       0.672073E-001            NaN            NaN
  1308.27        500.000        98.4091                 NaN            NaN            NaN  0.209999                 NaN  0.793471                 NaN  0.523315       0.641271E-001            NaN            NaN
  1305.76        500.000        98.4472                 NaN            NaN            NaN  0.207367                 NaN  0.771999                 NaN  0.511292       0.621254E-001            NaN            NaN
  1303.26        500.000        98.4815                 NaN            NaN            NaN  0.205937                 NaN  0.752514                 NaN  0.499764       0.603252E-001            NaN            NaN
  1300.75        500.000        98.5275                 NaN            NaN            NaN  0.197924                 NaN  0.733927                 NaN  0.483101       0.575091E-001            NaN            NaN
  1298.25        500.000        98.5622                 NaN            NaN            NaN  0.192244                 NaN  0.718669                 NaN  0.471228       0.556648E-001            NaN            NaN
  1295.74        500.000        98.5994                 NaN            NaN            NaN  0.186110                 NaN  0.702635                 NaN  0.458216       0.536158E-001            NaN            NaN
  1293.23        500.000        98.6355                 NaN            NaN            NaN  0.180862                 NaN  0.686310                 NaN  0.445698       0.516425E-001            NaN            NaN
  1290.73        500.000        98.6719                 NaN            NaN            NaN  0.173492                 NaN  0.671784                 NaN  0.433124       0.496926E-001            NaN            NaN
  1288.22        500.000        98.7043                 NaN            NaN            NaN  0.170564                 NaN  0.655777                 NaN  0.421520       0.478690E-001            NaN            NaN
  1285.71        500.000        98.7371                 NaN            NaN            NaN  0.165033                 NaN  0.641579                 NaN  0.410174       0.461195E-001            NaN            NaN
  1283.21        500.000        98.7693                 NaN            NaN            NaN  0.159539                 NaN  0.628212                 NaN  0.398696       0.443015E-001            NaN            NaN
  1280.70        500.000        98.8005                 NaN            NaN            NaN  0.153749                 NaN  0.615407                 NaN  0.387721       0.426347E-001            NaN            NaN
  1278.20        500.000        98.8316                 NaN            NaN            NaN  0.148281                 NaN  0.602167                 NaN  0.376958       0.409717E-001            NaN            NaN
  1275.69        500.000        98.8612                 NaN            NaN            NaN  0.143719                 NaN  0.589117                 NaN  0.366596       0.394061E-001            NaN            NaN
  1273.18        500.000        98.8908                 NaN            NaN            NaN  0.137427                 NaN  0.577691                 NaN  0.356276       0.378321E-001            NaN            NaN
  1270.68        500.000        98.9176                 NaN            NaN            NaN  0.133907                 NaN  0.565173                 NaN  0.346952       0.364131E-001            NaN            NaN
  1268.17        500.000        98.9456                 NaN            NaN            NaN  0.127824                 NaN  0.555009                 NaN  0.336735       0.348406E-001            NaN            NaN
  1265.66        500.000        98.9714                 NaN            NaN            NaN  0.124395                 NaN  0.542448                 NaN  0.328328       0.334066E-001            NaN            NaN
  1263.16        500.000        95.4981                 NaN            NaN            NaN  0.191820                 NaN   1.15659                 NaN  0.699834       0.918994E-001   2.36178                 NaN
  1260.65        500.000        92.2117                 NaN            NaN            NaN  0.246203                 NaN   1.73284                 NaN   1.04199       0.144224        4.62300                 NaN
  1258.15        500.000        92.9122                 NaN            NaN            NaN  0.214658                 NaN   1.59973                 NaN  0.950355       0.129086        4.19393                 NaN
  1255.64        500.000        93.5124                 NaN            NaN            NaN  0.186226                 NaN   1.48483                 NaN  0.870961       0.116050        3.82954                 NaN
  1253.13        500.000        94.0154                 NaN            NaN            NaN  0.163200                 NaN   1.38819                 NaN  0.803809       0.104844        3.52451                 NaN
  1250.63        500.000        94.4643                 NaN            NaN            NaN  0.142603                 NaN   1.29961                 NaN  0.742566       0.950874E-001   3.25579                 NaN
  1248.12        500.000        94.8520                 NaN            NaN            NaN  0.124659                 NaN   1.22313                 NaN  0.689613       0.863981E-001   3.02424                 NaN
  1245.61        500.000        95.1964                 NaN            NaN            NaN  0.108717                 NaN   1.15519                 NaN  0.641944       0.786175E-001   2.81911                 NaN
  1243.11        500.000        95.5022                 NaN            NaN            NaN  0.934522E-001            NaN   1.09579                 NaN  0.599107       0.716473E-001   2.63776                 NaN
  1240.60        500.000        95.7803                 NaN            NaN            NaN  0.775094E-001            NaN   1.04340                 NaN  0.560086       0.652212E-001   2.47346                 NaN
  1238.10        500.000        96.0314                 NaN            NaN            NaN  0.617500E-001            NaN  0.997671                 NaN  0.524415       0.593232E-001   2.32544                 NaN
  1235.59        500.000        96.2581                 NaN            NaN            NaN  0.451858E-001            NaN  0.959481                 NaN  0.492150       0.538872E-001   2.19121                 NaN
  1233.08        500.000        96.4620                 NaN            NaN            NaN  0.301359E-001            NaN  0.925631                 NaN  0.462955       0.489458E-001   2.07034                 NaN
  1230.58        500.000        96.6452                 NaN            NaN            NaN  0.133713E-001            NaN  0.899824                 NaN  0.436393       0.443162E-001   1.96093                 NaN
  1228.07        500.000        96.8164                 NaN            NaN            NaN            NaN            NaN  0.872436                 NaN  0.412316       0.399607E-001   1.85893                 NaN
  1225.56        500.000        96.9842                 NaN            NaN            NaN            NaN            NaN  0.826708                 NaN  0.389401       0.363340E-001   1.76337                 NaN
  1223.06        500.000        97.1442                 NaN            NaN            NaN            NaN            NaN  0.782194                 NaN  0.367963       0.328901E-001   1.67272                 NaN
  1220.55        500.000        97.2941                 NaN            NaN            NaN            NaN            NaN  0.739651                 NaN  0.345748       0.302862E-001   1.59024                 NaN
  1218.05        500.000        97.4361                 NaN            NaN            NaN            NaN            NaN  0.698654                 NaN  0.325399       0.277169E-001   1.51213                 NaN
  1215.54        500.000        58.8636                 NaN            NaN            NaN            NaN            NaN   5.03595                 NaN   3.44762       0.167394        16.0729        16.4125     
  1213.03        500.000        58.2168                 NaN            NaN            NaN  0.116601E-001            NaN   5.07777                 NaN   3.54434       0.144878        16.1659        16.8387     
  1210.53        500.000        75.2348                 NaN            NaN            NaN            NaN            NaN   2.55773       0.411956        1.93068       0.117993        9.75965        9.98717     
  1208.02        500.000        75.3619                 NaN            NaN            NaN            NaN            NaN   3.03142       0.110923E-004   2.05159       0.871949E-001   9.57617        9.89175     
  1205.51        500.000        78.5039                 NaN            NaN            NaN            NaN            NaN   1.62780       0.990093        1.78234       0.745816E-001   8.37178        8.64953     
  1203.01        500.000        80.1607                 NaN            NaN            NaN            NaN            NaN   1.34599        1.01547        1.63360       0.682107E-001   7.76050        8.01556     
  1200.50        500.000        54.6298                 NaN            NaN            NaN            NaN            NaN   2.97402        2.09252        3.73201       0.144461        17.2852        19.1420     
  1197.99        500.000        98.8601                 NaN            NaN            NaN  0.723241E-001            NaN            NaN            NaN  0.162888E-001  0.317798E-002   1.04811                 NaN
  1195.49        500.000        79.8314                 NaN            NaN            NaN            NaN            NaN   1.60661       0.664584        1.63117       0.717668E-001   8.12334        8.07114     
  1192.98        500.000        98.5571                 NaN            NaN            NaN  0.954357E-001            NaN  0.705566E-001            NaN  0.756325E-001  0.805264E-002   1.19325                 NaN
  1190.48        500.000        75.8819                 NaN            NaN            NaN            NaN            NaN  0.372760        1.85044        1.73283       0.706084E-001   10.7569        9.33451     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.71804        5.72693        7.06101       0.325403        43.0616        41.1071     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.46507                 NaN   7.07825       0.321645        43.0227        41.1124     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.60664        5.84222        7.06683       0.324114        43.0491        41.1111     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.28749        3.13806        7.05714       0.329113        43.0795        41.1087     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.44986        6.00377        7.07327       0.322687        43.0349        41.1155     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.36819        6.08770        7.07655       0.321971        43.0280        41.1176     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.15694        6.30377        7.08103       0.320545        43.0175        41.1202     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.04529        6.41708        7.08414       0.320383        43.0107        41.1224     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.71520        2.74978        7.08663       0.321213        42.9993        41.1278     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.48097                 NaN   7.10306       0.314958        42.9728        41.1282     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.57735        6.89545        7.09585       0.317561        42.9837        41.1301     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.71799        2.74465        7.09678       0.320692        42.9890        41.1309     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.63307        2.83610        7.09981       0.319320        42.9776        41.1341     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.67513        2.79600        7.10034       0.318648        42.9730        41.1369     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.53871        2.92933        7.09701       0.319696        42.9759        41.1393     
  1150.38        500.000                 NaN            NaN            NaN            NaN  0.535868                 NaN   7.54184                 NaN   7.00888       0.355044        43.1983        41.3600     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.57058        2.90285        7.10445       0.317362        42.9629        41.1419     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.90633        1.59894        7.12922       0.309017        42.9096        41.1469     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.51552                 NaN   7.13987       0.305668        42.8892        41.1497     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.50215                 NaN   7.13098       0.308978        42.9114        41.1465     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.50859                 NaN   7.13730       0.307325        42.8965        41.1503     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.811705E-001   8.43075        7.14109       0.306428        42.8877        41.1528     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.51127                 NaN   7.14069       0.306626        42.8870        41.1544     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.58964        3.88703        7.13668       0.313725        42.9208        41.1522     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.07348        7.44712        7.15020       0.303793        42.8664        41.1590     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.38078        4.11663        7.14487       0.311984        42.8843        41.1615     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.54130        6.98689        7.15756       0.301642        42.8490        41.1636     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.32724        6.21603        7.16816       0.297734        42.8225        41.1683     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.53267       0.611903E-005   7.17409       0.300618        42.8251        41.1675     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.48966        7.06317        7.17823       0.295368        42.7991        41.1744     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.01498        4.49682        7.16979       0.305971        42.8415        41.1710     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.54445       0.111981E-005   7.19854       0.298732        42.7783        41.1800     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.55749        5.99347        7.17977       0.295188        42.7962        41.1779     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.52720       0.150551E-005   7.18314       0.301883        42.8076        41.1802     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.89628        5.66355        7.19091       0.293157        42.7700        41.1861     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.57936                 NaN   7.22143       0.287409        42.7217        41.1901     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.56927                 NaN   7.20171       0.290304        42.7478        41.1909     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.57930                 NaN   7.20952       0.287019        42.7306        41.1936     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.24305        2.34024        7.21385       0.285972        42.7196        41.1973     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.76681        4.82749        7.22198       0.283766        42.6989        41.2011     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.67406        5.92091        7.22698       0.282335        42.6961        41.1996     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.36797        7.22841        7.22515       0.283785        42.6909        41.2038     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.649788        7.95957        7.23722       0.279498        42.6652        41.2087     
  1080.20        500.000                 NaN            NaN            NaN            NaN  0.520508                 NaN   7.70363       0.144557E-004   7.13070       0.319477        42.8991        41.4266     
  1077.69        500.000                 NaN            NaN            NaN            NaN  0.784954                 NaN   7.25616       0.828365E-006   7.07612       0.336506        43.0052        41.5410     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.75059        6.87175        7.24794       0.276024        42.6391        41.2146     
  1072.68        500.000                 NaN            NaN            NaN            NaN   1.06600                 NaN   6.76529                 NaN   7.01573       0.358571        43.1318        41.6627     
  1070.18        500.000                 NaN            NaN            NaN            NaN   1.06661                 NaN   6.77038                 NaN   7.01939       0.357635        43.1221        41.6639     
  1067.67        500.000                 NaN            NaN            NaN            NaN   1.14897                 NaN   6.62056                 NaN   6.99845       0.364361        43.1675        41.7001     
  1065.16        500.000                 NaN            NaN            NaN            NaN   1.58787                 NaN   5.78492       0.221559E-004   6.86444       0.411577        43.4793        41.8719     
  1062.66        500.000                 NaN            NaN            NaN            NaN   1.58780                 NaN   5.78462       0.487296E-005   6.86438       0.411560        43.4781        41.8736     
  1060.15        500.000                 NaN            NaN            NaN            NaN   1.58772                 NaN   5.78431                 NaN   6.86431       0.411543        43.4769        41.8752     
  1057.64        500.000                 NaN            NaN            NaN            NaN   1.58764                 NaN   5.78400       0.494626E-005   6.86425       0.411526        43.4757        41.8769     
  1055.14        500.000                 NaN            NaN            NaN            NaN   1.58756                 NaN   5.78369       0.496336E-005   6.86418       0.411509        43.4745        41.8786     
  1052.63        500.000                 NaN            NaN            NaN            NaN   1.58748                 NaN   5.78338                 NaN   6.86412       0.411492        43.4733        41.8803     
  1050.13        500.000                 NaN            NaN            NaN            NaN   1.62855                 NaN   5.72600                 NaN   6.86475       0.412236        43.4654        41.9030     
  1047.62        500.000                 NaN            NaN            NaN            NaN   1.63866                 NaN   5.70312       0.745888E-005   6.86001       0.413544        43.4771        41.9075     
  1045.11        500.000                 NaN            NaN            NaN            NaN   1.63858                 NaN   5.70282       0.733890E-005   6.85994       0.413526        43.4759        41.9092     
  1042.61        500.000                 NaN            NaN            NaN            NaN   1.68530                 NaN   5.63095                 NaN   6.85675       0.415292        43.4788        41.9330     
  1040.10        500.000                 NaN            NaN            NaN            NaN   1.68534                 NaN  0.732659E-005   5.63037        6.85667       0.415276        43.4777        41.9347     
  1037.59        500.000                 NaN            NaN            NaN            NaN   1.68525                 NaN   5.63008                 NaN   6.85660       0.415259        43.4765        41.9363     
  1035.09        500.000                 NaN            NaN            NaN            NaN   1.72810                 NaN   5.56503                 NaN   6.85420       0.416739        43.4774        41.9585     
  1032.58        500.000                 NaN            NaN            NaN            NaN   1.72801                 NaN   5.56474                 NaN   6.85414       0.416721        43.4762        41.9602     
  1030.08        500.000                 NaN            NaN            NaN            NaN   1.72793                 NaN   5.56444                 NaN   6.85407       0.416704        43.4750        41.9619     
  1027.57        500.000                 NaN            NaN            NaN            NaN   1.62025                 NaN   5.81590                 NaN   6.91368       0.397078        43.3210        41.9321     
  1025.06        500.000                 NaN            NaN            NaN            NaN   1.63474                 NaN   5.79262                 NaN   6.91198       0.397777        43.3224        41.9405     
  1022.56        500.000                 NaN            NaN            NaN            NaN   1.64902                 NaN   5.76970                 NaN   6.91034       0.398466        43.3236        41.9489     
  1020.05        500.000                 NaN            NaN            NaN            NaN   1.65686                 NaN   5.76273                 NaN   6.91183       0.397631        43.3155        41.9555     
  1017.54        500.000                 NaN            NaN            NaN            NaN   1.66848                 NaN   5.74700                 NaN   6.91120       0.397920        43.3117        41.9637     
  1015.04        500.000                 NaN            NaN            NaN            NaN   1.68132                 NaN   5.72462                 NaN   6.90920       0.398594        43.3157        41.9706     
  1012.53        500.000                 NaN            NaN            NaN            NaN   1.69250                 NaN   5.71849                 NaN   6.91140       0.397637        43.3020        41.9779     
  1010.03        500.000                 NaN            NaN            NaN            NaN   1.71285                 NaN   5.67364                 NaN   6.90579       0.400359        43.3189        41.9885     
  1007.52        500.000                 NaN            NaN            NaN            NaN   1.72827                 NaN   5.56016                 NaN   6.85347       0.416591        43.4641        41.9774     
  1005.01        500.000                 NaN            NaN            NaN            NaN   1.73346                 NaN   5.65223                 NaN   6.90553       0.400140        43.3063        42.0023     
  1002.51        500.000                 NaN            NaN            NaN            NaN   1.74926                 NaN   5.61640                 NaN   6.90256       0.401947        43.3188        42.0110     
  1000.00        500.000                 NaN            NaN            NaN            NaN   1.72712                 NaN   5.56057                 NaN   6.85331       0.416508        43.4605        41.9820     
